,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
71,1,4:05.0,C. Paul misses 3-pt jump shot from 31 ft,,15,13
72,1,4:04.0,,Defensive rebound by S. Curry,15,13
73,1,3:55.0,,H. Barnes misses 2-pt jump shot from 5 ft,15,13
74,1,3:52.0,Defensive rebound by C. Paul,,15,13
75,1,3:45.0,J. Green makes 2-pt layup from 2 ft,,17,13
76,1,3:30.0,,L. Barbosa makes 3-pt jump shot from 27 ft (assist by M. Speights),17,16
77,1,3:15.0,J. Crawford makes 2-pt jump shot from 15 ft,,19,16
78,1,2:58.0,,M. Speights misses 3-pt jump shot from 27 ft,19,16
79,1,2:57.0,Defensive rebound by D. Jordan,,19,16
80,1,2:43.0,Shooting foul by M. Speights (drawn by J. Green),,19,16
81,1,2:43.0,,Golden State full timeout,19,16
82,1,2:43.0,,S. Livingston enters the game for H. Barnes,19,16
83,1,2:43.0,A. Rivers enters the game for C. Paul,,19,16
84,1,2:43.0,J. Green makes free throw 1 of 2,,20,16
85,1,2:43.0,J. Green makes free throw 2 of 2,,21,16
86,1,2:29.0,,S. Curry makes 2-pt layup from 1 ft,21,18
87,1,2:07.0,Turnover by J. Green (lost ball; steal by D. Green),,21,18
88,1,2:02.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by D. Green),21,20
89,1,1:42.0,Personal foul by S. Livingston,,21,20
90,1,1:42.0,J. Crawford makes free throw 1 of 2,,22,20
91,1,1:42.0,J. Crawford makes free throw 2 of 2,,23,20
92,1,1:29.0,,M. Speights misses 2-pt hook shot from 4 ft,23,20
93,1,1:29.0,Defensive rebound by D. Jordan,,23,20
94,1,1:14.0,W. Johnson misses 2-pt jump shot from 17 ft,,23,20
95,1,1:13.0,,Defensive rebound by D. Green,23,20
96,1,1:06.0,,L. Barbosa misses 2-pt layup from 1 ft (block by J. Green),23,20
97,1,1:05.0,Defensive rebound by D. Jordan,,23,20
98,1,1:00.0,W. Johnson makes 2-pt dunk at rim (assist by J. Crawford),,25,20
99,1,0:52.0,,Personal foul by A. Rivers,25,20
100,1,0:52.0,,D. Green makes free throw 1 of 2,25,21
101,1,0:52.0,,D. Green misses free throw 2 of 2,25,21
102,1,0:50.0,Defensive rebound by D. Jordan,,25,21
103,1,0:38.0,A. Rivers misses 3-pt jump shot from 24 ft,,25,21
104,1,0:38.0,,Defensive rebound by M. Speights,25,21
105,1,0:29.0,,S. Curry misses 3-pt jump shot from 26 ft,25,21
106,1,0:28.0,Defensive rebound by D. Jordan,,25,21
107,1,0:07.0,J. Crawford makes 3-pt jump shot from 26 ft,,28,21
108,1,0:02.0,,S. Curry makes 2-pt dunk at rim,28,23
109,2,11:43.0,,L. Barbosa misses 2-pt layup from 1 ft (block by C. Aldrich),28,23
110,2,11:41.0,Defensive rebound by A. Rivers,,28,23
111,2,11:24.0,A. Rivers misses 2-pt layup from 2 ft,,28,23
112,2,11:23.0,,Defensive rebound by M. Speights,28,23
113,2,11:17.0,,B. Rush misses 3-pt jump shot from 26 ft,28,23
114,2,11:17.0,,Offensive rebound by S. Livingston,28,23
115,2,11:11.0,,S. Livingston makes 2-pt jump shot from 17 ft,28,25
116,2,11:01.0,J. Crawford misses 3-pt jump shot from 25 ft,,28,25
117,2,11:01.0,,Defensive rebound by B. Rush,28,25
118,2,10:49.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by H. Barnes),28,28
119,2,10:31.0,Turnover by C. Aldrich (bad pass; steal by L. Barbosa),,28,28
120,2,10:19.0,,M. Speights misses 2-pt layup from 1 ft,28,28
121,2,10:18.0,Defensive rebound by Team,,28,28
122,2,10:04.0,C. Aldrich misses 2-pt layup from 2 ft (block by M. Speights),,28,28
123,2,10:02.0,,Defensive rebound by L. Barbosa,28,28
124,2,9:41.0,,Turnover by H. Barnes (bad pass; steal by J. Green),28,28
125,2,9:35.0,A. Rivers makes 2-pt layup from 1 ft (assist by J. Green),,30,28
126,2,9:35.0,,Golden State full timeout,30,28
127,2,9:35.0,,A. Bogut enters the game for L. Barbosa,30,28
128,2,9:35.0,,K. Thompson enters the game for M. Speights,30,28
129,2,9:26.0,,S. Livingston makes 2-pt jump shot from 6 ft,30,30
130,2,9:26.0,,Shooting foul by A. Rivers (drawn by S. Livingston),30,30
131,2,9:26.0,,S. Livingston makes free throw 1 of 1,30,31
132,2,9:11.0,A. Rivers makes 2-pt jump shot from 14 ft (assist by J. Crawford),,32,31
133,2,8:57.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by K. Thompson),32,34
134,2,8:41.0,J. Green misses 2-pt jump shot from 5 ft,,32,34
135,2,8:38.0,Offensive rebound by C. Aldrich,,32,34
136,2,8:37.0,Turnover by C. Aldrich (lost ball; steal by S. Livingston),,32,34
137,2,8:25.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by B. Rush),32,37
138,2,8:08.0,W. Johnson misses 3-pt jump shot from 24 ft,,32,37
139,2,8:07.0,,Defensive rebound by H. Barnes,32,37
140,2,7:51.0,,S. Livingston makes 2-pt jump shot from 11 ft,32,39
141,2,7:51.0,LA Clippers full timeout,,32,39
142,2,7:51.0,D. Jordan enters the game for J. Green,,32,39
143,2,7:51.0,C. Paul enters the game for A. Rivers,,32,39
144,2,7:51.0,P. Pierce enters the game for C. Aldrich,,32,39
145,2,7:32.0,D. Jordan makes 2-pt dunk at rim (assist by P. Pierce),,34,39
146,2,7:16.0,,B. Rush misses 3-pt jump shot from 22 ft,34,39
147,2,7:15.0,,Offensive rebound by A. Bogut,34,39
148,2,7:15.0,,A. Bogut misses 2-pt layup from 1 ft,34,39
149,2,7:13.0,,Offensive rebound by A. Bogut,34,39
150,2,7:06.0,,Turnover by K. Thompson (step out of bounds),34,39
151,2,7:06.0,J. Redick enters the game for W. Johnson,,34,39
152,2,6:52.0,D. Jordan makes 2-pt hook shot from 6 ft,,36,39
153,2,6:27.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Bogut),36,42
154,2,6:09.0,J. Redick makes 2-pt layup from 2 ft (assist by D. Jordan),,38,42
155,2,5:51.0,,S. Livingston misses 2-pt jump shot from 10 ft,38,42
156,2,5:50.0,Defensive rebound by D. Jordan,,38,42
157,2,5:32.0,P. Pierce misses 3-pt jump shot from 25 ft,,38,42
158,2,5:31.0,,Defensive rebound by B. Rush,38,42
159,2,5:11.0,,K. Thompson makes 2-pt jump shot from 7 ft (assist by S. Livingston),38,44
160,2,4:45.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by D. Jordan),,41,44
161,2,4:45.0,Shooting foul by S. Livingston (drawn by J. Crawford),,41,44
162,2,4:45.0,,D. Green enters the game for H. Barnes,41,44
163,2,4:45.0,,S. Curry enters the game for S. Livingston,41,44
164,2,4:45.0,J. Crawford misses free throw 1 of 1,,41,44
165,2,4:45.0,,Defensive rebound by A. Bogut,41,44
166,2,4:32.0,,Turnover by D. Green (bad pass; steal by C. Paul),41,44
167,2,4:28.0,Turnover by C. Paul (bad pass),,41,44
168,2,4:14.0,,S. Curry misses 3-pt jump shot from 26 ft,41,44
169,2,4:13.0,Defensive rebound by J. Redick,,41,44
170,2,4:07.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,43,44
171,2,3:50.0,,S. Curry makes 2-pt layup at rim (assist by A. Bogut),43,46
172,2,3:28.0,J. Redick misses 2-pt jump shot from 22 ft,,43,46
173,2,3:27.0,,Defensive rebound by D. Green,43,46
174,2,3:15.0,,K. Thompson misses 3-pt jump shot from 24 ft,43,46
175,2,3:15.0,Defensive rebound by J. Redick,,43,46
176,2,3:04.0,Shooting foul by B. Rush (drawn by D. Jordan),,43,46
177,2,3:04.0,D. Jordan misses free throw 1 of 2,,43,46
178,2,3:04.0,Offensive rebound by Team,,43,46
179,2,3:04.0,,H. Barnes enters the game for B. Rush,43,46
180,2,3:04.0,D. Jordan makes free throw 2 of 2,,44,46
181,2,2:42.0,,Shooting foul by D. Jordan (drawn by H. Barnes),44,46
182,2,2:42.0,Official timeout,,44,46
183,2,2:42.0,,S. Livingston enters the game for A. Bogut,44,46
184,2,2:42.0,,H. Barnes makes free throw 1 of 2,44,47
185,2,2:42.0,,H. Barnes makes free throw 2 of 2,44,48
186,2,2:32.0,J. Redick makes 2-pt layup from 1 ft (assist by J. Crawford),,46,48
187,2,2:14.0,,Personal foul by D. Jordan,46,48
188,2,2:01.0,,S. Curry makes 3-pt jump shot from 25 ft,46,51
189,2,1:31.0,C. Paul misses 3-pt jump shot from 25 ft,,46,51
190,2,1:30.0,,Defensive rebound by S. Livingston,46,51
191,2,1:21.0,,S. Curry misses 3-pt jump shot from 25 ft,46,51
192,2,1:21.0,Defensive rebound by D. Jordan,,46,51
193,2,1:03.0,J. Crawford misses 2-pt jump shot from 17 ft,,46,51
194,2,1:02.0,,Defensive rebound by D. Green,46,51
195,2,0:52.0,,Turnover by S. Livingston (bad pass; steal by J. Crawford),46,51
196,2,0:46.0,C. Paul misses 2-pt layup from 2 ft,,46,51
197,2,0:46.0,,Defensive rebound by Team,46,51
198,2,0:46.0,Loose ball foul by J. Redick,,46,51
199,2,0:46.0,,Golden State full timeout,46,51
200,2,0:33.0,,S. Curry misses 2-pt jump shot from 22 ft,46,51
201,2,0:33.0,Defensive rebound by D. Jordan,,46,51
202,2,0:15.0,P. Pierce makes 3-pt jump shot from 23 ft (assist by J. Crawford),,49,51
203,2,0:01.0,,D. Green misses 2-pt jump shot from 7 ft,49,51
204,2,0:00.0,,Offensive rebound by Team,49,51
205,3,11:40.0,,S. Curry makes 2-pt layup from 1 ft,49,53
206,3,11:26.0,Shooting foul by D. Green (drawn by D. Jordan),,49,53
207,3,11:26.0,D. Jordan misses free throw 1 of 2,,49,53
208,3,11:26.0,Offensive rebound by Team,,49,53
209,3,11:26.0,D. Jordan makes free throw 2 of 2,,50,53
210,3,11:12.0,,Personal foul by J. Redick,50,53
211,3,11:04.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),50,56
212,3,10:53.0,C. Paul misses 2-pt jump shot from 17 ft,,50,56
213,3,10:52.0,,Defensive rebound by K. Thompson,50,56
214,3,10:40.0,,H. Barnes misses 2-pt jump shot from 10 ft,50,56
215,3,10:37.0,,Offensive rebound by D. Green,50,56
216,3,10:34.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),50,59
217,3,10:07.0,D. Jordan misses 2-pt jump shot from 15 ft,,50,59
218,3,10:06.0,,Defensive rebound by D. Green,50,59
219,3,9:57.0,,A. Bogut makes 2-pt dunk at rim (assist by K. Thompson),50,61
220,3,9:57.0,LA Clippers full timeout,,50,61
221,3,9:41.0,P. Pierce misses 3-pt jump shot from 23 ft,,50,61
222,3,9:40.0,Offensive rebound by D. Jordan,,50,61
223,3,9:35.0,J. Redick misses 3-pt jump shot from 25 ft,,50,61
224,3,9:35.0,Offensive rebound by L. Mbah a Moute,,50,61
225,3,9:31.0,L. Mbah a Moute misses 2-pt layup from 2 ft,,50,61
226,3,9:29.0,,Defensive rebound by A. Bogut,50,61
227,3,9:13.0,,H. Barnes misses 2-pt jump shot from 12 ft,50,61
228,3,9:13.0,Defensive rebound by D. Jordan,,50,61
229,3,9:04.0,C. Paul misses 2-pt jump shot from 16 ft,,50,61
230,3,9:03.0,,Defensive rebound by A. Bogut,50,61
231,3,8:52.0,,A. Bogut misses 2-pt jump shot from 7 ft,50,61
232,3,8:52.0,Defensive rebound by Team,,50,61
233,3,8:52.0,Personal foul by A. Bogut,,50,61
234,3,8:52.0,J. Green enters the game for L. Mbah a Moute,,50,61
235,3,8:34.0,J. Redick misses 3-pt jump shot from 26 ft,,50,61
236,3,8:34.0,,Defensive rebound by A. Bogut,50,61
237,3,8:25.0,,K. Thompson misses 2-pt jump shot from 6 ft (block by J. Redick),50,61
238,3,8:25.0,,Offensive rebound by A. Bogut,50,61
239,3,8:25.0,,Personal foul by C. Paul,50,61
240,3,8:25.0,W. Johnson enters the game for P. Pierce,,50,61
241,3,8:18.0,,Turnover by S. Curry (bad pass; steal by J. Green),50,61
242,3,8:13.0,J. Green makes 2-pt layup from 2 ft,,52,61
243,3,8:13.0,Shooting foul by K. Thompson (drawn by J. Green),,52,61
244,3,8:13.0,J. Green makes free throw 1 of 1,,53,61
245,3,8:01.0,,S. Curry makes 3-pt jump shot from 26 ft,53,64
246,3,7:45.0,Turnover by J. Redick (lost ball; steal by S. Curry),,53,64
247,3,7:41.0,,D. Green makes 2-pt dunk at rim (assist by S. Curry),53,66
248,3,7:21.0,W. Johnson misses 3-pt jump shot from 23 ft,,53,66
249,3,7:21.0,Offensive rebound by C. Paul,,53,66
250,3,7:18.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,55,66
251,3,7:05.0,,H. Barnes misses 2-pt jump shot from 16 ft,55,66
252,3,7:04.0,Defensive rebound by D. Jordan,,55,66
253,3,6:57.0,C. Paul makes 2-pt jump shot from 13 ft,,57,66
254,3,6:47.0,,H. Barnes misses 3-pt jump shot from 23 ft,57,66
255,3,6:45.0,,Offensive rebound by A. Bogut,57,66
256,3,6:45.0,,A. Bogut makes 2-pt dunk at rim,57,68
257,3,6:29.0,C. Paul misses 3-pt jump shot from 26 ft,,57,68
258,3,6:28.0,,Defensive rebound by K. Thompson,57,68
259,3,6:18.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),57,71
260,3,6:18.0,LA Clippers full timeout,,57,71
261,3,6:18.0,,B. Rush enters the game for H. Barnes,57,71
262,3,5:56.0,W. Johnson misses 3-pt jump shot from 26 ft,,57,71
263,3,5:55.0,Offensive rebound by D. Jordan,,57,71
264,3,5:50.0,Shooting foul by A. Bogut (drawn by D. Jordan),,57,71
265,3,5:50.0,D. Jordan misses free throw 1 of 2,,57,71
266,3,5:50.0,Offensive rebound by Team,,57,71
267,3,5:50.0,,S. Livingston enters the game for A. Bogut,57,71
268,3,5:50.0,J. Crawford enters the game for J. Redick,,57,71
269,3,5:50.0,D. Jordan makes free throw 2 of 2,,58,71
270,3,5:35.0,,Turnover by D. Green (bad pass; steal by J. Green),58,71
271,3,5:29.0,Shooting foul by D. Green (drawn by D. Jordan),,58,71
272,3,5:29.0,,Violation by Team (jump ball),58,71
273,3,5:29.0,D. Jordan misses free throw 1 of 2,,58,71
274,3,5:29.0,Offensive rebound by Team,,58,71
275,3,5:29.0,A. Rivers enters the game for W. Johnson,,58,71
276,3,5:29.0,D. Jordan makes free throw 2 of 2,,59,71
277,3,5:11.0,,S. Curry misses 3-pt jump shot from 25 ft,59,71
278,3,5:10.0,Defensive rebound by C. Paul,,59,71
279,3,5:03.0,J. Crawford misses 2-pt jump shot from 9 ft (block by B. Rush),,59,71
280,3,5:03.0,Offensive rebound by Team,,59,71
281,3,4:54.0,A. Rivers misses 3-pt jump shot from 26 ft,,59,71
282,3,4:53.0,,Defensive rebound by Team,59,71
283,3,4:39.0,,S. Curry makes 2-pt layup from 2 ft,59,73
284,3,4:20.0,Shooting foul by B. Rush (drawn by J. Green),,59,73
285,3,4:20.0,J. Green misses free throw 1 of 2,,59,73
286,3,4:20.0,Offensive rebound by Team,,59,73
287,3,4:20.0,,L. Barbosa enters the game for K. Thompson,59,73
288,3,4:20.0,J. Green makes free throw 2 of 2,,60,73
289,3,3:57.0,,L. Barbosa misses 3-pt jump shot from 26 ft,60,73
290,3,3:56.0,Defensive rebound by D. Jordan,,60,73
291,3,3:45.0,C. Paul makes 2-pt jump shot from 22 ft,,62,73
292,3,3:26.0,,Turnover by L. Barbosa (bad pass; steal by J. Green),62,73
293,3,3:18.0,A. Rivers makes 2-pt layup from 2 ft,,64,73
294,3,3:18.0,,Golden State full timeout,64,73
295,3,3:08.0,,Shooting foul by C. Paul (drawn by S. Livingston),64,73
296,3,3:08.0,,S. Livingston makes free throw 1 of 2,64,74
297,3,3:08.0,,S. Livingston makes free throw 2 of 2,64,75
298,3,2:52.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,66,75
299,3,2:29.0,,D. Green misses 3-pt jump shot from 26 ft,66,75
300,3,2:28.0,Defensive rebound by A. Rivers,,66,75
301,3,2:17.0,J. Green misses 2-pt jump shot from 8 ft,,66,75
302,3,2:17.0,,Defensive rebound by D. Green,66,75
303,3,2:12.0,,D. Green makes 2-pt layup from 1 ft,66,77
304,3,2:12.0,,Shooting foul by J. Green (drawn by D. Green),66,77
305,3,2:12.0,,D. Green makes free throw 1 of 1,66,78
306,3,2:04.0,Personal foul by L. Barbosa,,66,78
307,3,2:04.0,A. Rivers makes free throw 1 of 2,,67,78
308,3,2:04.0,A. Rivers misses free throw 2 of 2,,67,78
309,3,2:04.0,,Defensive rebound by B. Rush,67,78
310,3,1:52.0,,S. Curry misses 2-pt layup from 2 ft,67,78
311,3,1:49.0,,Offensive rebound by S. Livingston,67,78
312,3,1:49.0,,S. Livingston misses 2-pt layup from 1 ft (block by J. Crawford),67,78
313,3,1:46.0,Defensive rebound by C. Paul,,67,78
314,3,1:31.0,D. Jordan misses 2-pt jump shot from 7 ft,,67,78
315,3,1:31.0,,Defensive rebound by S. Livingston,67,78
316,3,1:31.0,,Personal foul by D. Jordan,67,78
317,3,1:31.0,Technical foul by C. Paul,,67,78
318,3,1:31.0,,S. Curry makes technical free throw,67,79
319,3,1:31.0,,S. Livingston makes free throw 1 of 2,67,80
320,3,1:31.0,,S. Livingston misses free throw 2 of 2,67,80
321,3,1:30.0,Defensive rebound by D. Jordan,,67,80
322,3,1:16.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,69,80
323,3,1:01.0,,S. Curry misses 2-pt jump shot from 19 ft,69,80
324,3,1:00.0,Defensive rebound by J. Green,,69,80
325,3,0:46.0,J. Crawford misses 3-pt jump shot from 22 ft,,69,80
326,3,0:46.0,Offensive rebound by Team,,69,80
327,3,0:31.0,C. Paul misses 2-pt jump shot from 16 ft,,69,80
328,3,0:31.0,,Defensive rebound by S. Curry,69,80
329,3,0:16.0,Violation by D. Jordan (kicked ball),,69,80
330,3,0:04.0,,Shooting foul by D. Jordan (drawn by S. Curry),69,80
331,3,0:04.0,,S. Curry misses free throw 1 of 2,69,80
332,3,0:04.0,,Offensive rebound by Team,69,80
333,3,0:04.0,,J. McAdoo enters the game for D. Green,69,80
334,3,0:04.0,J. Redick enters the game for D. Jordan,,69,80
335,3,0:04.0,,S. Curry makes free throw 2 of 2,69,81
336,3,0:00.0,C. Paul makes 3-pt jump shot from 30 ft,,72,81
337,4,11:42.0,Turnover by J. Crawford (lost ball; steal by L. Barbosa),,72,81
338,4,11:38.0,,Shooting foul by J. Redick (drawn by L. Barbosa),72,81
339,4,11:38.0,,L. Barbosa makes free throw 1 of 2,72,82
340,4,11:38.0,,L. Barbosa makes free throw 2 of 2,72,83
341,4,11:28.0,J. Redick misses 2-pt jump shot from 4 ft,,72,83
342,4,11:27.0,,Defensive rebound by M. Speights,72,83
343,4,11:19.0,,M. Speights misses 3-pt jump shot from 25 ft,72,83
344,4,11:19.0,Defensive rebound by C. Aldrich,,72,83
345,4,11:02.0,C. Aldrich makes 2-pt hook shot from 3 ft (assist by A. Rivers),,74,83
346,4,10:47.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Livingston),74,86
347,4,10:31.0,A. Rivers misses 2-pt jump shot from 5 ft (block by M. Speights),,74,86
348,4,10:30.0,,Defensive rebound by K. Thompson,74,86
349,4,10:24.0,,Turnover by K. Thompson (bad pass),74,86
350,4,10:14.0,J. Redick misses 3-pt jump shot from 26 ft,,74,86
351,4,10:13.0,,Defensive rebound by H. Barnes,74,86
352,4,9:54.0,,Turnover by S. Livingston (lost ball; steal by J. Crawford),74,86
353,4,9:48.0,J. Crawford misses 2-pt jump shot from 3 ft,,74,86
354,4,9:48.0,,Defensive rebound by H. Barnes,74,86
355,4,9:42.0,,S. Livingston misses 2-pt jump shot from 6 ft,74,86
356,4,9:40.0,,Offensive rebound by M. Speights,74,86
357,4,9:39.0,,M. Speights misses 2-pt layup from 2 ft (block by C. Aldrich),74,86
358,4,9:37.0,,Offensive rebound by Team,74,86
359,4,9:32.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Livingston),74,89
360,4,9:14.0,J. Green misses 2-pt hook shot from 9 ft,,74,89
361,4,9:13.0,,Defensive rebound by H. Barnes,74,89
362,4,9:06.0,,Shooting foul by C. Aldrich (drawn by M. Speights),74,89
363,4,9:06.0,,M. Speights makes free throw 1 of 2,74,90
364,4,9:06.0,D. Jordan enters the game for C. Aldrich,,74,90
365,4,9:06.0,C. Paul enters the game for J. Green,,74,90
366,4,9:06.0,,M. Speights misses free throw 2 of 2,74,90
367,4,9:05.0,Defensive rebound by D. Jordan,,74,90
368,4,8:48.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by J. Crawford),,77,90
369,4,8:41.0,,Golden State full timeout,77,90
370,4,8:41.0,,S. Curry enters the game for L. Barbosa,77,90
371,4,8:41.0,,D. Green enters the game for S. Livingston,77,90
372,4,8:36.0,,Personal foul by J. Crawford,77,90
373,4,8:25.0,,K. Thompson misses 3-pt jump shot from 23 ft,77,90
374,4,8:22.0,,Offensive rebound by M. Speights,77,90
375,4,8:19.0,,K. Thompson misses 3-pt jump shot from 23 ft,77,90
376,4,8:19.0,Defensive rebound by Team,,77,90
377,4,8:19.0,,Loose ball foul by M. Speights,77,90
378,4,8:07.0,D. Jordan makes 2-pt layup from 1 ft,,79,90
379,4,7:55.0,,K. Thompson misses 2-pt jump shot from 12 ft,79,90
380,4,7:55.0,Defensive rebound by D. Jordan,,79,90
381,4,7:45.0,Shooting foul by M. Speights (drawn by C. Paul),,79,90
382,4,7:45.0,C. Paul makes free throw 1 of 2,,80,90
383,4,7:45.0,C. Paul makes free throw 2 of 2,,81,90
384,4,7:32.0,,K. Thompson misses 2-pt jump shot from 3 ft (block by D. Jordan),81,90
385,4,7:31.0,Defensive rebound by J. Redick,,81,90
386,4,7:20.0,Personal foul by K. Thompson,,81,90
387,4,7:20.0,A. Rivers makes free throw 1 of 2,,82,90
388,4,7:20.0,,B. Rush enters the game for M. Speights,82,90
389,4,7:20.0,A. Rivers makes free throw 2 of 2,,83,90
390,4,7:11.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),83,92
391,4,7:11.0,,Shooting foul by J. Redick (drawn by K. Thompson),83,92
392,4,7:11.0,,K. Thompson makes free throw 1 of 1,83,93
393,4,6:58.0,Turnover by C. Paul (lost ball; steal by S. Curry),,83,93
394,4,6:52.0,,S. Curry misses 2-pt layup from 2 ft,83,93
