,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
85,1,0:56.0,Defensive rebound by C. Felício,,20,19
86,1,0:44.0,B. Portis misses 2-pt layup from 2 ft,,20,19
87,1,0:42.0,Offensive rebound by B. Portis,,20,19
88,1,0:40.0,B. Portis misses 2-pt jump shot from 3 ft,,20,19
89,1,0:39.0,,Defensive rebound by J. Richardson,20,19
90,1,0:30.0,,L. Deng misses 3-pt jump shot from 25 ft,20,19
91,1,0:29.0,Defensive rebound by J. Holiday,,20,19
92,1,0:23.0,C. Felício makes 2-pt layup from 1 ft (assist by J. Holiday),,22,19
93,1,0:03.0,,G. Dragić makes 2-pt layup from 1 ft,22,21
94,1,0:01.0,J. Butler misses 3-pt jump shot from 25 ft,,22,21
95,1,0:00.0,Offensive rebound by Team,,22,21
96,2,11:40.0,,H. Whiteside misses 2-pt hook shot from 4 ft,22,21
97,2,11:39.0,Defensive rebound by C. Felício,,22,21
98,2,11:19.0,D. Rose makes 2-pt jump shot from 16 ft,,24,21
99,2,11:02.0,,Shooting foul by C. Felício (drawn by G. Dragić),24,21
100,2,11:02.0,,G. Dragić makes free throw 1 of 2,24,22
101,2,11:02.0,,G. Dragić makes free throw 2 of 2,24,23
102,2,10:46.0,D. McDermott misses 3-pt jump shot from 23 ft,,24,23
103,2,10:45.0,Offensive rebound by B. Portis,,24,23
104,2,10:45.0,Personal foul by H. Whiteside,,24,23
105,2,10:40.0,Turnover by C. Felício (bad pass; steal by G. Dragić),,24,23
106,2,10:37.0,,L. Deng misses 2-pt layup from 1 ft (block by J. Holiday),24,23
107,2,10:35.0,,Offensive rebound by G. Dragić,24,23
108,2,10:33.0,,G. Dragić makes 2-pt jump shot from 15 ft,24,25
109,2,10:20.0,D. McDermott makes 2-pt layup from 1 ft,,26,25
110,2,10:05.0,,Turnover by G. Dragić (palming),26,25
111,2,9:54.0,D. Rose misses 2-pt layup from 1 ft,,26,25
112,2,9:53.0,Offensive rebound by B. Portis,,26,25
113,2,9:52.0,B. Portis misses 2-pt layup at rim,,26,25
114,2,9:51.0,Offensive rebound by C. Felício,,26,25
115,2,9:43.0,D. Rose misses 2-pt jump shot from 20 ft,,26,25
116,2,9:42.0,,Defensive rebound by G. Dragić,26,25
117,2,9:36.0,,G. Dragić misses 2-pt jump shot from 14 ft,26,25
118,2,9:34.0,Defensive rebound by D. Rose,,26,25
119,2,9:25.0,Shooting foul by J. Richardson (drawn by C. Felício),,26,25
120,2,9:25.0,C. Felício makes free throw 1 of 2,,27,25
121,2,9:25.0,C. Felício makes free throw 2 of 2,,28,25
122,2,9:10.0,,G. Dragić misses 2-pt layup from 3 ft,28,25
123,2,9:09.0,Defensive rebound by C. Felício,,28,25
124,2,8:58.0,D. Rose misses 2-pt jump shot from 14 ft,,28,25
125,2,8:57.0,,Defensive rebound by J. Winslow,28,25
126,2,8:42.0,,L. Deng makes 2-pt jump shot from 12 ft,28,27
127,2,8:30.0,B. Portis makes 2-pt layup from 2 ft (assist by C. Felício),,30,27
128,2,8:16.0,,Shooting foul by B. Portis (drawn by L. Deng),30,27
129,2,8:16.0,Official timeout,,30,27
130,2,8:16.0,,U. Haslem enters the game for H. Whiteside,30,27
131,2,8:16.0,,L. Deng misses free throw 1 of 2,30,27
132,2,8:16.0,,Offensive rebound by Team,30,27
133,2,8:16.0,,L. Deng makes free throw 2 of 2,30,28
134,2,8:08.0,Shooting foul by L. Deng (drawn by D. Rose),,30,28
135,2,8:08.0,D. Rose makes free throw 1 of 2,,31,28
136,2,8:08.0,D. Rose misses free throw 2 of 2,,31,28
137,2,8:07.0,,Defensive rebound by U. Haslem,31,28
138,2,7:49.0,,L. Deng misses 3-pt jump shot from 24 ft,31,28
139,2,7:48.0,Defensive rebound by C. Felício,,31,28
140,2,7:33.0,B. Portis misses 2-pt jump shot from 16 ft,,31,28
141,2,7:32.0,,Defensive rebound by J. Winslow,31,28
142,2,7:24.0,,J. Winslow misses 2-pt jump shot from 18 ft,31,28
143,2,7:23.0,Defensive rebound by B. Portis,,31,28
144,2,6:59.0,D. Rose makes 2-pt layup from 1 ft,,33,28
145,2,6:44.0,,G. Dragić misses 3-pt jump shot from 23 ft,33,28
146,2,6:43.0,Defensive rebound by Team,,33,28
147,2,6:43.0,J. Butler enters the game for J. Holiday,,33,28
148,2,6:43.0,,J. Johnson enters the game for L. Deng,33,28
149,2,6:43.0,,D. Wade enters the game for G. Dragić,33,28
150,2,6:23.0,B. Portis misses 2-pt jump shot from 7 ft,,33,28
151,2,6:22.0,Offensive rebound by B. Portis,,33,28
152,2,6:21.0,B. Portis makes 2-pt layup at rim,,35,28
153,2,5:52.0,,D. Wade misses 2-pt jump shot from 8 ft,35,28
154,2,5:51.0,,Offensive rebound by D. Wade,35,28
155,2,5:44.0,,J. Johnson misses 2-pt jump shot from 11 ft,35,28
156,2,5:43.0,,Offensive rebound by J. Johnson,35,28
157,2,5:41.0,,J. Johnson makes 2-pt jump shot from 3 ft,35,30
158,2,5:22.0,J. Butler misses 2-pt jump shot from 13 ft,,35,30
159,2,5:21.0,,Defensive rebound by U. Haslem,35,30
160,2,5:08.0,,D. Wade misses 2-pt layup at rim,35,30
161,2,5:07.0,Defensive rebound by Team,,35,30
162,2,5:07.0,,Miami full timeout,35,30
163,2,5:07.0,N. Mirotić enters the game for D. Rose,,35,30
164,2,5:07.0,P. Gasol enters the game for C. Felício,,35,30
165,2,5:07.0,M. Dunleavy enters the game for B. Portis,,35,30
166,2,4:55.0,D. McDermott misses 2-pt jump shot from 19 ft,,35,30
167,2,4:54.0,,Defensive rebound by J. Richardson,35,30
168,2,4:45.0,,J. Richardson makes 2-pt layup from 1 ft,35,32
169,2,4:36.0,Personal foul by U. Haslem,,35,32
170,2,4:36.0,,H. Whiteside enters the game for U. Haslem,35,32
171,2,4:30.0,Personal foul by H. Whiteside,,35,32
172,2,4:30.0,P. Gasol makes free throw 1 of 2,,36,32
173,2,4:30.0,P. Gasol makes free throw 2 of 2,,37,32
174,2,4:16.0,,D. Wade makes 2-pt hook shot from 3 ft,37,34
175,2,3:56.0,N. Mirotić misses 3-pt jump shot from 22 ft,,37,34
176,2,3:55.0,,Defensive rebound by H. Whiteside,37,34
177,2,3:41.0,,Shooting foul by N. Mirotić (drawn by H. Whiteside),37,34
178,2,3:41.0,,H. Whiteside makes free throw 1 of 2,37,35
179,2,3:41.0,J. Holiday enters the game for D. McDermott,,37,35
180,2,3:41.0,,H. Whiteside makes free throw 2 of 2,37,36
181,2,3:24.0,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Butler),,39,36
182,2,3:10.0,,H. Whiteside misses 2-pt layup from 1 ft (block by P. Gasol),39,36
183,2,3:09.0,Defensive rebound by P. Gasol,,39,36
184,2,3:08.0,Personal foul by J. Winslow,,39,36
185,2,3:08.0,P. Gasol misses free throw 1 of 2,,39,36
186,2,3:08.0,Offensive rebound by Team,,39,36
187,2,3:08.0,P. Gasol makes free throw 2 of 2,,40,36
188,2,2:50.0,,J. Winslow misses 2-pt jump shot from 12 ft,40,36
189,2,2:49.0,Defensive rebound by M. Dunleavy,,40,36
190,2,2:35.0,N. Mirotić misses 2-pt jump shot from 12 ft,,40,36
191,2,2:34.0,,Defensive rebound by D. Wade,40,36
192,2,2:14.0,,D. Wade makes 2-pt hook shot from 7 ft,40,38
193,2,2:13.0,Chicago full timeout,,40,38
194,2,2:13.0,D. Rose enters the game for N. Mirotić,,40,38
195,2,2:13.0,B. Portis enters the game for J. Holiday,,40,38
196,2,2:13.0,,G. Dragić enters the game for J. Richardson,40,38
197,2,2:13.0,,L. Deng enters the game for J. Winslow,40,38
198,2,1:53.0,P. Gasol makes 2-pt hook shot from 6 ft,,42,38
199,2,1:35.0,,D. Wade misses 2-pt jump shot from 9 ft,42,38
200,2,1:34.0,Defensive rebound by B. Portis,,42,38
201,2,1:19.0,P. Gasol makes 2-pt jump shot from 15 ft (assist by J. Butler),,44,38
202,2,1:01.0,,J. Johnson makes 2-pt jump shot from 17 ft,44,40
203,2,0:41.0,D. Rose misses 2-pt layup from 2 ft,,44,40
204,2,0:39.0,,Defensive rebound by G. Dragić,44,40
205,2,0:33.0,,J. Winslow enters the game for H. Whiteside,44,40
206,2,0:16.0,,D. Wade misses 2-pt jump shot from 7 ft,44,40
207,2,0:15.0,Defensive rebound by P. Gasol,,44,40
208,2,0:03.0,J. Butler makes 2-pt jump shot from 19 ft,,46,40
209,3,11:47.0,,D. Wade makes 2-pt jump shot from 14 ft (assist by J. Johnson),46,42
210,3,11:26.0,Turnover by J. Butler (bad pass; steal by A. Stoudemire),,46,42
211,3,11:21.0,,G. Dragić makes 2-pt layup from 1 ft,46,44
212,3,11:05.0,P. Gasol makes 2-pt jump shot from 14 ft (assist by J. Butler),,48,44
213,3,10:43.0,,L. Deng makes 2-pt jump shot from 12 ft (assist by J. Johnson),48,46
214,3,10:34.0,Personal foul by J. Johnson,,48,46
215,3,10:28.0,M. Dunleavy misses 2-pt jump shot from 12 ft,,48,46
216,3,10:27.0,,Defensive rebound by L. Deng,48,46
217,3,10:21.0,,L. Deng misses 2-pt jump shot from 16 ft,48,46
218,3,10:20.0,Defensive rebound by P. Gasol,,48,46
219,3,9:59.0,Shooting foul by A. Stoudemire (drawn by M. Dunleavy),,48,46
220,3,9:59.0,M. Dunleavy makes free throw 1 of 2,,49,46
221,3,9:59.0,M. Dunleavy makes free throw 2 of 2,,50,46
222,3,9:39.0,,L. Deng misses 2-pt layup from 2 ft (block by P. Gasol),50,46
223,3,9:38.0,,Offensive rebound by L. Deng,50,46
224,3,9:37.0,,L. Deng makes 2-pt layup from 1 ft,50,48
225,3,9:22.0,P. Gasol makes 2-pt layup from 2 ft,,52,48
226,3,9:08.0,,A. Stoudemire misses 2-pt layup from 2 ft (block by P. Gasol),52,48
227,3,9:07.0,Defensive rebound by P. Gasol,,52,48
228,3,8:57.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,52,48
229,3,8:56.0,,Defensive rebound by G. Dragić,52,48
230,3,8:41.0,,L. Deng makes 2-pt layup from 2 ft (assist by D. Wade),52,50
231,3,8:23.0,P. Gasol misses 3-pt jump shot from 24 ft,,52,50
232,3,8:22.0,,Defensive rebound by G. Dragić,52,50
233,3,8:12.0,,A. Stoudemire makes 2-pt dunk at rim (assist by G. Dragić),52,52
234,3,8:12.0,Chicago full timeout,,52,52
235,3,8:02.0,Turnover by D. Rose (bad pass; steal by J. Johnson),,52,52
236,3,7:58.0,,D. Wade makes 2-pt dunk at rim (assist by J. Johnson),52,54
237,3,7:42.0,Shooting foul by A. Stoudemire (drawn by P. Gasol),,52,54
238,3,7:42.0,P. Gasol makes free throw 1 of 2,,53,54
239,3,7:42.0,J. Holiday enters the game for M. Dunleavy,,53,54
240,3,7:42.0,P. Gasol makes free throw 2 of 2,,54,54
241,3,7:22.0,,J. Johnson misses 2-pt jump shot from 3 ft,54,54
242,3,7:21.0,Defensive rebound by P. Gasol,,54,54
243,3,7:15.0,Personal foul by J. Johnson,,54,54
244,3,7:08.0,N. Mirotić makes 2-pt layup from 2 ft (assist by P. Gasol),,56,54
245,3,6:48.0,,A. Stoudemire makes 2-pt dunk at rim (assist by J. Johnson),56,56
246,3,6:27.0,Turnover by N. Mirotić (3 sec),,56,56
247,3,6:19.0,,A. Stoudemire makes 2-pt layup from 2 ft (assist by G. Dragić),56,58
248,3,6:19.0,,Shooting foul by N. Mirotić (drawn by A. Stoudemire),56,58
249,3,6:19.0,B. Portis enters the game for N. Mirotić,,56,58
250,3,6:19.0,,A. Stoudemire misses free throw 1 of 1,56,58
251,3,6:18.0,Defensive rebound by B. Portis,,56,58
252,3,6:08.0,Personal foul by J. Johnson,,56,58
253,3,6:08.0,J. Butler makes free throw 1 of 2,,57,58
254,3,6:08.0,J. Butler makes free throw 2 of 2,,58,58
255,3,5:57.0,,G. Dragić makes 2-pt jump shot from 18 ft,58,60
256,3,5:32.0,D. Rose misses 2-pt jump shot from 19 ft,,58,60
257,3,5:30.0,Offensive rebound by B. Portis,,58,60
258,3,5:19.0,J. Butler makes 2-pt jump shot from 11 ft,,60,60
259,3,5:12.0,,Miami full timeout,60,60
260,3,5:12.0,,J. Richardson enters the game for L. Deng,60,60
261,3,5:12.0,,J. Winslow enters the game for A. Stoudemire,60,60
262,3,5:12.0,,H. Whiteside enters the game for G. Dragić,60,60
263,3,5:12.0,D. McDermott enters the game for D. Rose,,60,60
264,3,5:01.0,,D. Wade makes 2-pt jump shot from 12 ft,60,62
265,3,4:42.0,J. Butler misses 3-pt jump shot from 24 ft,,60,62
266,3,4:41.0,,Defensive rebound by J. Johnson,60,62
267,3,4:29.0,,J. Johnson makes 3-pt jump shot from 25 ft,60,65
268,3,3:59.0,J. Butler misses 2-pt jump shot from 20 ft,,60,65
269,3,3:58.0,Offensive rebound by B. Portis,,60,65
270,3,3:52.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by B. Portis),,63,65
271,3,3:33.0,,J. Johnson makes 2-pt jump shot from 16 ft,63,67
272,3,3:26.0,D. McDermott misses 2-pt layup from 1 ft,,63,67
273,3,3:25.0,,Defensive rebound by H. Whiteside,63,67
274,3,3:14.0,,D. Wade makes 2-pt jump shot from 19 ft,63,69
275,3,2:58.0,Turnover by J. Holiday (step out of bounds),,63,69
276,3,2:58.0,,G. Dragić enters the game for D. Wade,63,69
277,3,2:42.0,,J. Winslow misses 2-pt jump shot from 12 ft,63,69
278,3,2:40.0,Defensive rebound by B. Portis,,63,69
279,3,2:27.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by J. Holiday),,66,69
280,3,2:10.0,,G. Dragić misses 3-pt jump shot from 23 ft,66,69
281,3,2:09.0,Defensive rebound by D. McDermott,,66,69
282,3,2:00.0,J. Butler makes 3-pt jump shot from 24 ft (assist by B. Portis),,69,69
283,3,1:35.0,,J. Winslow misses 3-pt jump shot from 22 ft,69,69
284,3,1:33.0,,Offensive rebound by G. Dragić,69,69
285,3,1:12.0,,Flagrant foul type 1 by D. McDermott,69,69
286,3,1:12.0,,H. Whiteside makes flagrant free throw 1 of 2,69,70
287,3,1:12.0,,H. Whiteside makes flagrant free throw 2 of 2,69,71
288,3,1:02.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by G. Dragić),69,73
289,3,0:44.0,B. Portis misses 3-pt jump shot from 23 ft,,69,73
290,3,0:43.0,,Defensive rebound by H. Whiteside,69,73
291,3,0:23.0,,J. Richardson makes 2-pt jump shot from 5 ft,69,75
292,3,0:03.0,J. Butler misses 2-pt jump shot from 16 ft,,69,75
293,3,0:02.0,,Defensive rebound by G. Dragić,69,75
294,3,0:01.0,,G. Dragić misses 3-pt jump shot from 40 ft,69,75
295,3,0:00.0,,Offensive rebound by Team,69,75
296,4,11:47.0,D. Rose makes 2-pt jump shot from 7 ft,,71,75
297,4,11:30.0,,G. Dragić misses 2-pt layup from 2 ft,71,75
298,4,11:29.0,,Offensive rebound by G. Dragić,71,75
299,4,11:27.0,,G. Dragić makes 2-pt hook shot from 2 ft,71,77
300,4,11:13.0,Turnover by D. Rose (bad pass; steal by H. Whiteside),,71,77
301,4,11:09.0,,Turnover by J. Winslow (lost ball; steal by J. Holiday),71,77
302,4,11:04.0,J. Holiday misses 3-pt jump shot from 25 ft,,71,77
303,4,11:03.0,,Defensive rebound by H. Whiteside,71,77
304,4,10:54.0,,G. Dragić misses 2-pt jump shot from 16 ft,71,77
305,4,10:53.0,Defensive rebound by J. Holiday,,71,77
306,4,10:36.0,Def 3 sec tech foul by H. Whiteside,,71,77
307,4,10:36.0,D. McDermott makes technical free throw,,72,77
308,4,10:29.0,Shooting foul by J. Richardson (drawn by D. Rose),,72,77
309,4,10:29.0,D. Rose makes free throw 1 of 2,,73,77
310,4,10:29.0,D. Rose makes free throw 2 of 2,,74,77
311,4,10:10.0,,L. Deng misses 2-pt jump shot from 16 ft,74,77
312,4,10:09.0,Defensive rebound by C. Felício,,74,77
313,4,10:04.0,,Offensive charge foul by D. McDermott (drawn by L. Deng),74,77
314,4,10:04.0,Turnover by D. McDermott (offensive foul),,74,77
315,4,9:46.0,,J. Richardson makes 2-pt dunk at rim,74,79
316,4,9:21.0,Turnover by Team (shot clock),,74,79
317,4,9:21.0,N. Mirotić enters the game for B. Portis,,74,79
318,4,9:21.0,J. Butler enters the game for D. McDermott,,74,79
319,4,9:10.0,,H. Whiteside misses 2-pt jump shot from 3 ft,74,79
320,4,9:09.0,,Offensive rebound by G. Dragić,74,79
321,4,8:55.0,,J. Richardson misses 3-pt jump shot from 24 ft,74,79
322,4,8:54.0,Defensive rebound by Team,,74,79
323,4,8:54.0,Official timeout,,74,79
324,4,8:45.0,Shooting foul by H. Whiteside (drawn by J. Butler),,74,79
325,4,8:45.0,J. Butler makes free throw 1 of 2,,75,79
326,4,8:45.0,J. Butler makes free throw 2 of 2,,76,79
327,4,8:32.0,,Turnover by G. Dragić (bad pass; steal by N. Mirotić),76,79
328,4,8:23.0,Turnover by J. Butler (bad pass; steal by J. Winslow),,76,79
329,4,8:12.0,,Turnover by G. Dragić (bad pass; steal by N. Mirotić),76,79
330,4,8:06.0,C. Felício makes 2-pt layup from 2 ft (assist by J. Holiday),,78,79
331,4,7:45.0,,J. Richardson misses 2-pt jump shot from 17 ft,78,79
332,4,7:44.0,,Offensive rebound by Team,78,79
333,4,7:44.0,,D. Wade enters the game for G. Dragić,78,79
334,4,7:39.0,,D. Wade makes 2-pt jump shot from 4 ft,78,81
335,4,7:22.0,J. Holiday misses 2-pt jump shot from 16 ft,,78,81
336,4,7:21.0,Offensive rebound by C. Felício,,78,81
337,4,7:19.0,C. Felício makes 2-pt layup from 1 ft,,80,81
338,4,7:19.0,Shooting foul by H. Whiteside (drawn by C. Felício),,80,81
339,4,7:19.0,C. Felício misses free throw 1 of 1,,80,81
340,4,7:17.0,,Defensive rebound by H. Whiteside,80,81
341,4,7:04.0,,Turnover by D. Wade (lost ball; steal by D. Rose),80,81
342,4,7:00.0,J. Butler makes 2-pt layup from 2 ft (assist by D. Rose),,82,81
343,4,7:00.0,,Miami full timeout,82,81
344,4,7:00.0,P. Gasol enters the game for C. Felício,,82,81
345,4,7:00.0,,J. Johnson enters the game for L. Deng,82,81
346,4,7:00.0,,A. Stoudemire enters the game for H. Whiteside,82,81
347,4,6:39.0,,D. Wade misses 2-pt jump shot from 18 ft,82,81
348,4,6:38.0,Defensive rebound by N. Mirotić,,82,81
349,4,6:22.0,D. Rose makes 2-pt jump shot from 15 ft,,84,81
350,4,6:07.0,,Shooting foul by N. Mirotić (drawn by J. Richardson),84,81
351,4,6:07.0,,J. Richardson makes free throw 1 of 2,84,82
352,4,6:07.0,,J. Richardson makes free throw 2 of 2,84,83
353,4,5:56.0,J. Butler misses 2-pt jump shot from 17 ft,,84,83
354,4,5:55.0,,Defensive rebound by A. Stoudemire,84,83
355,4,5:46.0,,J. Richardson misses 2-pt jump shot from 12 ft,84,83
356,4,5:45.0,,Offensive rebound by J. Winslow,84,83
357,4,5:44.0,,J. Winslow misses 2-pt layup from 2 ft (block by J. Butler),84,83
358,4,5:43.0,Defensive rebound by J. Butler,,84,83
359,4,5:39.0,Turnover by J. Butler (bad pass),,84,83
360,4,5:18.0,,Turnover by J. Johnson (lost ball; steal by D. Rose),84,83
361,4,5:07.0,J. Holiday misses 3-pt jump shot from 25 ft,,84,83
362,4,5:05.0,,Defensive rebound by J. Johnson,84,83
363,4,4:59.0,,A. Stoudemire makes 2-pt layup from 1 ft (assist by D. Wade),84,85
364,4,4:59.0,Chicago full timeout,,84,85
365,4,4:43.0,Shooting foul by A. Stoudemire (drawn by J. Butler),,84,85
366,4,4:43.0,J. Butler makes free throw 1 of 2,,85,85
367,4,4:43.0,J. Butler makes free throw 2 of 2,,86,85
368,4,4:26.0,,L. Deng enters the game for J. Winslow,86,85
369,4,4:26.0,,H. Whiteside enters the game for A. Stoudemire,86,85
370,4,4:19.0,,H. Whiteside makes 2-pt layup at rim (assist by D. Wade),86,87
371,4,3:55.0,D. Rose misses 2-pt jump shot from 6 ft,,86,87
372,4,3:54.0,Offensive rebound by P. Gasol,,86,87
373,4,3:50.0,D. Rose misses 2-pt layup from 1 ft (block by H. Whiteside),,86,87
374,4,3:49.0,,Defensive rebound by D. Wade,86,87
375,4,3:46.0,,D. Wade makes 2-pt jump shot from 6 ft,86,89
376,4,3:46.0,,Shooting foul by N. Mirotić (drawn by D. Wade),86,89
377,4,3:46.0,,D. Wade makes free throw 1 of 1,86,90
378,4,3:25.0,J. Butler makes 2-pt jump shot from 12 ft,,88,90
379,4,3:03.0,,J. Johnson misses 3-pt jump shot from 23 ft,88,90
380,4,3:02.0,,Offensive rebound by H. Whiteside,88,90
381,4,3:00.0,,H. Whiteside misses 2-pt jump shot from 3 ft (block by P. Gasol),88,90
382,4,2:59.0,,Offensive rebound by H. Whiteside,88,90
383,4,2:58.0,,H. Whiteside makes 2-pt layup from 1 ft,88,92
384,4,2:58.0,,Shooting foul by N. Mirotić (drawn by H. Whiteside),88,92
385,4,2:58.0,,H. Whiteside makes free throw 1 of 1,88,93
386,4,2:40.0,Turnover by J. Butler (bad pass; steal by D. Wade),,88,93
387,4,2:34.0,,L. Deng makes 2-pt layup from 2 ft (assist by J. Richardson),88,95
388,4,2:34.0,Chicago full timeout,,88,95
389,4,2:34.0,D. McDermott enters the game for J. Holiday,,88,95
390,4,2:19.0,Shooting foul by H. Whiteside (drawn by J. Butler),,88,95
391,4,2:19.0,J. Butler makes free throw 1 of 2,,89,95
