,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
62,1,5:11.0,A. Wiggins makes 2-pt jump shot from 15 ft (assist by R. Rubio),,14,20
63,1,4:51.0,,C. McCollum makes 2-pt jump shot from 19 ft (assist by D. Lillard),14,22
64,1,4:33.0,Z. LaVine misses 3-pt jump shot from 23 ft,,14,22
65,1,4:33.0,,Defensive rebound by M. Plumlee,14,22
66,1,4:25.0,,D. Lillard makes 2-pt layup from 1 ft,14,24
67,1,4:18.0,Minnesota full timeout,,14,24
68,1,4:18.0,,A. Crabbe enters the game for M. Harkless,14,24
69,1,4:18.0,,G. Henderson enters the game for C. McCollum,14,24
70,1,4:18.0,N. Bjelica enters the game for K. Towns,,14,24
71,1,4:09.0,A. Wiggins makes 2-pt jump shot from 8 ft (assist by R. Rubio),,16,24
72,1,3:48.0,,D. Lillard misses 3-pt jump shot from 27 ft,16,24
73,1,3:47.0,Defensive rebound by Z. LaVine,,16,24
74,1,3:35.0,A. Wiggins misses 3-pt jump shot from 25 ft,,16,24
75,1,3:34.0,,Defensive rebound by M. Plumlee,16,24
76,1,3:21.0,,G. Henderson makes 2-pt jump shot from 16 ft (assist by D. Lillard),16,26
77,1,3:01.0,R. Rubio misses 2-pt jump shot from 19 ft,,16,26
78,1,2:59.0,Offensive rebound by N. Bjelica,,16,26
79,1,2:53.0,A. Wiggins misses 2-pt layup from 1 ft (block by M. Plumlee),,16,26
80,1,2:52.0,Offensive rebound by N. Bjelica,,16,26
81,1,2:51.0,N. Bjelica makes 2-pt layup at rim,,18,26
82,1,2:33.0,,M. Plumlee misses 2-pt jump shot from 5 ft,18,26
83,1,2:32.0,Defensive rebound by N. Bjelica,,18,26
84,1,2:26.0,Turnover by G. Dieng (lost ball),,18,26
85,1,2:26.0,,Portland full timeout,18,26
86,1,2:26.0,,E. Davis enters the game for M. Plumlee,18,26
87,1,2:26.0,T. Jones enters the game for Z. LaVine,,18,26
88,1,2:26.0,S. Muhammad enters the game for R. Rubio,,18,26
89,1,2:01.0,,G. Henderson misses 2-pt jump shot from 10 ft,18,26
90,1,1:59.0,Defensive rebound by N. Bjelica,,18,26
91,1,1:46.0,A. Wiggins misses 2-pt hook shot from 1 ft,,18,26
92,1,1:45.0,Offensive rebound by A. Wiggins,,18,26
93,1,1:45.0,A. Wiggins misses 2-pt layup from 1 ft,,18,26
94,1,1:42.0,,Defensive rebound by N. Vonleh,18,26
95,1,1:40.0,Offensive charge foul by G. Henderson (drawn by N. Bjelica),,18,26
96,1,1:40.0,,Turnover by G. Henderson (offensive foul),18,26
97,1,1:26.0,Personal foul by D. Lillard,,18,26
98,1,1:26.0,N. Bjelica makes free throw 1 of 2,,19,26
99,1,1:26.0,T. Prince enters the game for A. Wiggins,,19,26
100,1,1:26.0,N. Bjelica misses free throw 2 of 2,,19,26
101,1,1:25.0,,Defensive rebound by N. Vonleh,19,26
102,1,1:09.0,,D. Lillard misses 2-pt layup from 2 ft,19,26
103,1,1:07.0,,Offensive rebound by E. Davis,19,26
104,1,1:07.0,,E. Davis misses 2-pt layup at rim,19,26
105,1,1:06.0,,Offensive rebound by N. Vonleh,19,26
106,1,1:05.0,,N. Vonleh makes 2-pt dunk at rim,19,28
107,1,1:04.0,,Technical foul by N. Vonleh,19,28
108,1,1:04.0,T. Jones makes technical free throw,,20,28
109,1,0:49.0,S. Muhammad misses 2-pt jump shot from 6 ft,,20,28
110,1,0:48.0,Offensive rebound by S. Muhammad,,20,28
111,1,0:47.0,Personal foul by E. Davis,,20,28
112,1,0:47.0,S. Muhammad makes free throw 1 of 2,,21,28
113,1,0:47.0,S. Muhammad misses free throw 2 of 2,,21,28
114,1,0:47.0,,Defensive rebound by Team,21,28
115,1,0:47.0,Loose ball foul by N. Bjelica,,21,28
116,1,0:25.0,,G. Henderson misses 2-pt jump shot from 16 ft,21,28
117,1,0:21.0,,Offensive rebound by E. Davis,21,28
118,1,0:02.0,,Turnover by A. Crabbe (lost ball; steal by N. Bjelica),21,28
119,2,11:45.0,,C. McCollum misses 2-pt jump shot from 18 ft,21,28
120,2,11:40.0,,Offensive rebound by Team,21,28
121,2,11:32.0,,Shooting foul by K. Towns (drawn by C. McCollum),21,28
122,2,11:32.0,,C. McCollum makes free throw 1 of 2,21,29
123,2,11:32.0,,C. McCollum makes free throw 2 of 2,21,30
124,2,11:19.0,N. Bjelica makes 2-pt jump shot from 6 ft,,23,30
125,2,10:57.0,,G. Henderson misses 3-pt jump shot from 22 ft,23,30
126,2,10:57.0,,Offensive rebound by E. Davis,23,30
127,2,10:54.0,,G. Henderson misses 2-pt jump shot from 13 ft,23,30
128,2,10:53.0,Defensive rebound by K. Towns,,23,30
129,2,10:40.0,K. Towns makes 2-pt jump shot from 18 ft (assist by N. Bjelica),,25,30
130,2,10:17.0,,G. Henderson misses 2-pt layup from 2 ft,25,30
131,2,10:15.0,Defensive rebound by T. Prince,,25,30
132,2,9:59.0,Shooting foul by E. Davis (drawn by K. Towns),,25,30
133,2,9:59.0,K. Towns misses free throw 1 of 2,,25,30
134,2,9:59.0,Offensive rebound by Team,,25,30
135,2,9:59.0,,A. Aminu enters the game for N. Vonleh,25,30
136,2,9:59.0,K. Towns makes free throw 2 of 2,,26,30
137,2,9:41.0,,A. Crabbe makes 2-pt jump shot from 22 ft,26,32
138,2,9:33.0,S. Muhammad misses 2-pt jump shot from 3 ft,,26,32
139,2,9:31.0,Offensive rebound by K. Towns,,26,32
140,2,9:30.0,K. Towns makes 2-pt layup at rim,,28,32
141,2,9:10.0,,E. Davis makes 2-pt layup from 2 ft (assist by A. Crabbe),28,34
142,2,8:59.0,K. Towns makes 2-pt jump shot from 20 ft (assist by T. Jones),,30,34
143,2,8:46.0,,C. McCollum misses 2-pt jump shot from 8 ft,30,34
144,2,8:46.0,Defensive rebound by N. Bjelica,,30,34
145,2,8:37.0,S. Muhammad misses 2-pt hook shot from 5 ft,,30,34
146,2,8:35.0,Offensive rebound by S. Muhammad,,30,34
147,2,8:33.0,S. Muhammad makes 2-pt jump shot from 5 ft,,32,34
148,2,8:14.0,,C. McCollum misses 2-pt layup from 2 ft (block by K. Towns),32,34
149,2,8:12.0,Defensive rebound by N. Bjelica,,32,34
150,2,8:08.0,S. Muhammad misses 2-pt layup from 1 ft,,32,34
151,2,8:08.0,,Defensive rebound by A. Crabbe,32,34
152,2,7:58.0,,G. Henderson misses 3-pt jump shot from 23 ft,32,34
153,2,7:57.0,Defensive rebound by T. Prince,,32,34
154,2,7:54.0,Minnesota full timeout,,32,34
155,2,7:37.0,K. Towns misses 2-pt layup from 1 ft,,32,34
156,2,7:36.0,Offensive rebound by K. Towns,,32,34
157,2,7:36.0,K. Towns makes 2-pt layup from 1 ft,,34,34
158,2,7:17.0,,G. Henderson makes 2-pt jump shot from 14 ft,34,36
159,2,6:54.0,T. Prince makes 2-pt jump shot from 14 ft,,36,36
160,2,6:30.0,,A. Aminu misses 3-pt jump shot from 24 ft,36,36
161,2,6:30.0,Defensive rebound by N. Bjelica,,36,36
162,2,6:25.0,R. Rubio enters the game for T. Jones,,36,36
163,2,6:12.0,S. Muhammad makes 2-pt jump shot from 9 ft,,38,36
164,2,5:55.0,,A. Crabbe makes 2-pt jump shot from 20 ft (assist by C. McCollum),38,38
165,2,5:31.0,T. Prince makes 2-pt jump shot from 9 ft,,40,38
166,2,5:20.0,,Turnover by G. Henderson (step out of bounds),40,38
167,2,5:20.0,Official timeout,,40,38
168,2,5:20.0,,D. Lillard enters the game for C. McCollum,40,38
169,2,5:20.0,,M. Plumlee enters the game for G. Henderson,40,38
170,2,5:20.0,,M. Harkless enters the game for E. Davis,40,38
171,2,5:20.0,Z. LaVine enters the game for S. Muhammad,,40,38
172,2,5:20.0,A. Wiggins enters the game for T. Prince,,40,38
173,2,5:02.0,A. Wiggins makes 2-pt jump shot from 8 ft,,42,38
174,2,4:42.0,,A. Crabbe misses 2-pt jump shot from 17 ft,42,38
175,2,4:42.0,,Offensive rebound by Team,42,38
176,2,4:38.0,,M. Plumlee makes 2-pt layup at rim (assist by A. Aminu),42,40
177,2,4:23.0,Turnover by R. Rubio (step out of bounds),,42,40
178,2,4:04.0,,A. Aminu makes 3-pt jump shot from 22 ft (assist by D. Lillard),42,43
179,2,3:46.0,Z. LaVine misses 3-pt jump shot from 26 ft,,42,43
180,2,3:45.0,,Defensive rebound by A. Aminu,42,43
181,2,3:36.0,,D. Lillard makes 2-pt layup from 1 ft,42,45
182,2,3:24.0,A. Wiggins misses 2-pt layup from 1 ft (block by M. Plumlee),,42,45
183,2,3:24.0,Offensive rebound by Team,,42,45
184,2,3:22.0,Shooting foul by M. Harkless (drawn by A. Wiggins),,42,45
185,2,3:22.0,A. Wiggins makes free throw 1 of 2,,43,45
186,2,3:22.0,A. Wiggins makes free throw 2 of 2,,44,45
187,2,3:00.0,,A. Aminu makes 2-pt layup from 1 ft,44,47
188,2,2:45.0,A. Wiggins makes 2-pt jump shot from 12 ft (assist by R. Rubio),,46,47
189,2,2:32.0,,M. Harkless misses 2-pt dunk at rim,46,47
190,2,2:32.0,,Offensive rebound by M. Harkless,46,47
191,2,2:32.0,,Turnover by M. Harkless (illegal assist),46,47
192,2,2:32.0,,Portland full timeout,46,47
193,2,2:32.0,G. Dieng enters the game for K. Towns,,46,47
194,2,2:17.0,N. Bjelica misses 2-pt layup from 2 ft,,46,47
195,2,2:17.0,Offensive rebound by N. Bjelica,,46,47
196,2,2:17.0,Turnover by N. Bjelica (traveling),,46,47
197,2,1:56.0,,A. Aminu misses 3-pt jump shot from 23 ft,46,47
198,2,1:55.0,Defensive rebound by R. Rubio,,46,47
199,2,1:44.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,49,47
200,2,1:32.0,,A. Aminu makes 2-pt dunk at rim (assist by M. Plumlee),49,49
201,2,1:13.0,Shooting foul by M. Harkless (drawn by A. Wiggins),,49,49
202,2,1:13.0,A. Wiggins makes free throw 1 of 2,,50,49
203,2,1:13.0,,C. McCollum enters the game for A. Crabbe,50,49
204,2,1:13.0,A. Wiggins makes free throw 2 of 2,,51,49
205,2,0:56.0,,Turnover by A. Aminu (bad pass; steal by R. Rubio),51,49
206,2,0:43.0,G. Dieng makes 2-pt layup from 1 ft (assist by R. Rubio),,53,49
207,2,0:34.0,,Personal foul by R. Rubio,53,49
208,2,0:25.0,,Turnover by C. McCollum (lost ball),53,49
209,2,0:07.0,R. Rubio misses 2-pt layup from 2 ft (block by M. Harkless),,53,49
210,2,0:07.0,Offensive rebound by Team,,53,49
211,2,0:07.0,,A. Crabbe enters the game for A. Aminu,53,49
212,2,0:02.0,G. Dieng misses 2-pt jump shot from 17 ft,,53,49
213,2,0:01.0,Offensive rebound by Team,,53,49
214,3,11:45.0,,C. McCollum makes 2-pt jump shot from 13 ft,53,51
215,3,11:29.0,A. Wiggins makes 2-pt layup from 1 ft (assist by R. Rubio),,55,51
216,3,11:20.0,,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),55,53
217,3,11:02.0,K. Towns makes 2-pt jump shot from 7 ft (assist by G. Dieng),,57,53
218,3,10:49.0,,Turnover by D. Lillard (lost ball; steal by G. Dieng),57,53
219,3,10:40.0,K. Towns misses 2-pt layup at rim,,57,53
220,3,10:39.0,,Defensive rebound by M. Plumlee,57,53
221,3,10:36.0,,Turnover by A. Aminu (lost ball),57,53
222,3,10:18.0,Z. LaVine makes 2-pt jump shot from 17 ft (assist by R. Rubio),,59,53
223,3,10:01.0,,A. Aminu makes 3-pt jump shot from 22 ft (assist by D. Lillard),59,56
224,3,9:40.0,Z. LaVine misses 3-pt jump shot from 25 ft,,59,56
225,3,9:40.0,,Defensive rebound by D. Lillard,59,56
226,3,9:36.0,,Shooting foul by A. Wiggins (drawn by M. Plumlee),59,56
227,3,9:36.0,,M. Plumlee makes free throw 1 of 2,59,57
228,3,9:36.0,,M. Plumlee misses free throw 2 of 2,59,57
229,3,9:34.0,Defensive rebound by K. Towns,,59,57
230,3,9:15.0,K. Towns makes 2-pt jump shot from 18 ft (assist by R. Rubio),,61,57
231,3,8:54.0,,C. McCollum makes 2-pt jump shot from 16 ft,61,59
232,3,8:38.0,K. Towns misses 2-pt jump shot from 6 ft (block by A. Aminu),,61,59
233,3,8:37.0,,Defensive rebound by M. Plumlee,61,59
234,3,8:27.0,,Offensive foul by A. Aminu (drawn by R. Rubio),61,59
235,3,8:27.0,,Turnover by A. Aminu (offensive foul),61,59
236,3,8:14.0,A. Wiggins makes 2-pt jump shot from 14 ft,,63,59
237,3,7:56.0,,D. Lillard makes 3-pt jump shot from 26 ft,63,62
238,3,7:44.0,Personal foul by M. Harkless,,63,62
239,3,7:36.0,R. Rubio misses 2-pt jump shot from 15 ft,,63,62
240,3,7:34.0,,Defensive rebound by A. Aminu,63,62
241,3,7:30.0,,Turnover by A. Aminu (lost ball; steal by R. Rubio),63,62
242,3,7:26.0,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),,65,62
243,3,7:08.0,,C. McCollum misses 2-pt jump shot from 15 ft,65,62
244,3,7:07.0,Defensive rebound by G. Dieng,,65,62
245,3,6:54.0,K. Towns misses 2-pt hook shot from 6 ft,,65,62
246,3,6:52.0,,Defensive rebound by M. Plumlee,65,62
247,3,6:45.0,,M. Harkless misses 2-pt layup from 1 ft (block by G. Dieng),65,62
248,3,6:43.0,,Offensive rebound by M. Harkless,65,62
249,3,6:39.0,,D. Lillard misses 3-pt jump shot from 25 ft,65,62
250,3,6:39.0,Defensive rebound by Z. LaVine,,65,62
251,3,6:30.0,Z. LaVine misses 2-pt jump shot from 17 ft,,65,62
252,3,6:29.0,,Defensive rebound by C. McCollum,65,62
253,3,6:25.0,,Shooting foul by Z. LaVine (drawn by C. McCollum),65,62
254,3,6:25.0,,C. McCollum makes free throw 1 of 2,65,63
255,3,6:25.0,,C. McCollum misses free throw 2 of 2,65,63
256,3,6:23.0,Defensive rebound by G. Dieng,,65,63
257,3,6:11.0,A. Wiggins misses 2-pt hook shot from 7 ft,,65,63
258,3,6:09.0,,Defensive rebound by M. Plumlee,65,63
259,3,6:03.0,,D. Lillard misses 3-pt jump shot from 26 ft,65,63
260,3,6:02.0,Defensive rebound by A. Wiggins,,65,63
261,3,5:50.0,R. Rubio misses 2-pt jump shot from 12 ft,,65,63
262,3,5:49.0,,Defensive rebound by M. Plumlee,65,63
263,3,5:37.0,,D. Lillard makes 3-pt jump shot from 23 ft (assist by C. McCollum),65,66
264,3,5:37.0,Minnesota full timeout,,65,66
265,3,5:20.0,Turnover by R. Rubio (bad pass),,65,66
266,3,5:20.0,N. Bjelica enters the game for K. Towns,,65,66
267,3,5:07.0,,Turnover by C. McCollum (bad pass),65,66
268,3,4:46.0,A. Wiggins misses 2-pt jump shot from 11 ft,,65,66
269,3,4:45.0,,Defensive rebound by M. Plumlee,65,66
270,3,4:38.0,,Personal foul by Z. LaVine,65,66
271,3,4:38.0,,G. Henderson enters the game for M. Harkless,65,66
272,3,4:38.0,,A. Crabbe enters the game for C. McCollum,65,66
273,3,4:37.0,,Turnover by G. Henderson (bad pass),65,66
274,3,4:15.0,R. Rubio makes 3-pt jump shot from 27 ft (assist by N. Bjelica),,68,66
275,3,3:46.0,,A. Crabbe misses 2-pt jump shot from 13 ft,68,66
276,3,3:44.0,Defensive rebound by Z. LaVine,,68,66
277,3,3:36.0,Personal foul by A. Crabbe,,68,66
278,3,3:36.0,S. Muhammad enters the game for Z. LaVine,,68,66
279,3,3:36.0,,E. Davis enters the game for M. Plumlee,68,66
280,3,3:26.0,R. Rubio misses 2-pt jump shot from 18 ft,,68,66
281,3,3:25.0,,Defensive rebound by E. Davis,68,66
282,3,3:15.0,,Shooting foul by G. Dieng (drawn by D. Lillard),68,66
283,3,3:15.0,,D. Lillard makes free throw 1 of 2,68,67
284,3,3:15.0,,D. Lillard makes free throw 2 of 2,68,68
285,3,3:00.0,A. Wiggins makes 2-pt jump shot from 15 ft,,70,68
286,3,2:40.0,,D. Lillard misses 3-pt jump shot from 26 ft,70,68
287,3,2:39.0,Defensive rebound by R. Rubio,,70,68
288,3,2:30.0,A. Wiggins misses 3-pt jump shot from 29 ft,,70,68
289,3,2:29.0,Offensive rebound by G. Dieng,,70,68
290,3,2:25.0,S. Muhammad misses 2-pt jump shot from 14 ft,,70,68
291,3,2:24.0,,Defensive rebound by D. Lillard,70,68
292,3,2:21.0,,Portland full timeout,70,68
293,3,2:21.0,,M. Harkless enters the game for A. Aminu,70,68
294,3,2:21.0,T. Jones enters the game for A. Wiggins,,70,68
295,3,2:21.0,K. Towns enters the game for G. Dieng,,70,68
296,3,2:21.0,T. Prince enters the game for R. Rubio,,70,68
297,3,2:21.0,,Turnover by Team (5 sec inbounds),70,68
298,3,2:05.0,S. Muhammad misses 2-pt hook shot from 7 ft,,70,68
299,3,2:04.0,,Defensive rebound by Team,70,68
300,3,1:44.0,,G. Henderson makes 2-pt hook shot from 5 ft,70,70
301,3,1:21.0,N. Bjelica makes 3-pt jump shot from 27 ft (assist by S. Muhammad),,73,70
302,3,0:53.0,,M. Harkless misses 3-pt jump shot from 25 ft,73,70
303,3,0:53.0,,Offensive rebound by E. Davis,73,70
304,3,0:49.0,,A. Crabbe misses 3-pt jump shot from 26 ft,73,70
305,3,0:48.0,Defensive rebound by K. Towns,,73,70
306,3,0:35.0,Turnover by K. Towns (bad pass; steal by D. Lillard),,73,70
307,3,0:31.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by D. Lillard),73,72
308,3,0:11.0,T. Jones misses 2-pt hook shot from 6 ft,,73,72
309,3,0:10.0,Offensive rebound by S. Muhammad,,73,72
310,3,0:08.0,S. Muhammad makes 2-pt layup from 1 ft,,75,72
311,3,0:00.0,,D. Lillard misses 3-pt jump shot from 25 ft (block by K. Towns),75,72
312,3,0:00.0,,Offensive rebound by Team,75,72
313,4,11:40.0,S. Muhammad misses 2-pt jump shot from 7 ft,,75,72
314,4,11:39.0,,Defensive rebound by E. Davis,75,72
315,4,11:32.0,Violation by T. Jones (kicked ball),,75,72
316,4,11:15.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by M. Harkless),75,75
317,4,10:59.0,N. Bjelica misses 3-pt jump shot from 29 ft,,75,75
318,4,10:59.0,,Defensive rebound by E. Davis,75,75
319,4,10:52.0,,C. McCollum misses 2-pt layup from 2 ft,75,75
320,4,10:50.0,Defensive rebound by N. Bjelica,,75,75
321,4,10:47.0,Offensive foul by S. Muhammad (drawn by G. Henderson),,75,75
322,4,10:47.0,Turnover by S. Muhammad (offensive foul),,75,75
323,4,10:31.0,,E. Davis makes 2-pt layup from 3 ft (assist by C. McCollum),75,77
324,4,10:18.0,Personal foul by E. Davis,,75,77
325,4,10:14.0,S. Muhammad makes 2-pt dunk at rim (assist by N. Bjelica),,77,77
326,4,9:58.0,,E. Davis makes 2-pt dunk at rim (assist by C. McCollum),77,79
327,4,9:47.0,Personal foul by C. McCollum,,77,79
328,4,9:35.0,K. Towns misses 2-pt layup from 2 ft,,77,79
329,4,9:34.0,Offensive rebound by K. Towns,,77,79
330,4,9:33.0,K. Towns makes 2-pt layup from 1 ft,,79,79
331,4,9:19.0,,C. McCollum makes 2-pt layup from 2 ft,79,81
332,4,9:19.0,,Shooting foul by S. Muhammad (drawn by C. McCollum),79,81
333,4,9:19.0,,C. McCollum makes free throw 1 of 1,79,82
334,4,9:01.0,S. Muhammad makes 3-pt jump shot from 25 ft (assist by T. Jones),,82,82
335,4,8:48.0,,Turnover by G. Henderson (lost ball; steal by T. Jones),82,82
336,4,8:35.0,T. Jones makes 2-pt layup from 2 ft (assist by K. Towns),,84,82
337,4,8:35.0,,Portland full timeout,84,82
338,4,8:35.0,,M. Plumlee enters the game for G. Henderson,84,82
339,4,8:35.0,,D. Lillard enters the game for E. Davis,84,82
340,4,8:19.0,,Turnover by A. Crabbe (bad pass),84,82
341,4,8:07.0,K. Towns makes 2-pt jump shot from 19 ft (assist by N. Bjelica),,86,82
342,4,7:45.0,,Personal foul by N. Bjelica,86,82
343,4,7:45.0,,A. Aminu enters the game for A. Crabbe,86,82
344,4,7:38.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Lillard),86,84
345,4,7:14.0,K. Towns makes 2-pt layup at rim (assist by N. Bjelica),,88,84
346,4,7:02.0,,M. Plumlee misses 2-pt layup at rim,88,84
347,4,7:01.0,,Offensive rebound by M. Harkless,88,84
348,4,7:01.0,,M. Harkless makes 2-pt layup at rim,88,86
349,4,6:44.0,S. Muhammad misses 3-pt jump shot from 27 ft,,88,86
350,4,6:44.0,Offensive rebound by Team,,88,86
351,4,6:44.0,Personal foul by C. McCollum,,88,86
352,4,6:44.0,A. Wiggins enters the game for T. Jones,,88,86
353,4,6:44.0,R. Rubio enters the game for S. Muhammad,,88,86
354,4,6:29.0,T. Prince makes 2-pt layup from 1 ft,,90,86
355,4,6:29.0,,Violation by M. Plumlee (def goaltending),90,86
356,4,6:10.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by M. Plumlee),90,89
357,4,5:55.0,K. Towns makes 2-pt jump shot from 20 ft (assist by R. Rubio),,92,89
358,4,5:43.0,,D. Lillard misses 2-pt layup from 2 ft (block by N. Bjelica),92,89
359,4,5:42.0,Defensive rebound by Team,,92,89
360,4,5:42.0,Official timeout,,92,89
361,4,5:26.0,A. Wiggins makes 2-pt jump shot from 12 ft,,94,89
362,4,5:09.0,,A. Aminu misses 3-pt jump shot from 25 ft,94,89
363,4,5:08.0,Defensive rebound by N. Bjelica,,94,89
364,4,4:49.0,K. Towns makes 2-pt hook shot from 7 ft,,96,89
365,4,4:40.0,,Turnover by D. Lillard (bad pass; steal by T. Prince),96,89
366,4,4:23.0,A. Wiggins misses 2-pt jump shot from 19 ft,,96,89
367,4,4:22.0,Offensive rebound by K. Towns,,96,89
368,4,4:21.0,,A. Crabbe enters the game for M. Harkless,96,89
369,4,4:13.0,A. Wiggins misses 2-pt jump shot from 13 ft,,96,89
370,4,4:11.0,,Defensive rebound by M. Plumlee,96,89
371,4,4:04.0,,D. Lillard makes 2-pt layup from 1 ft,96,91
372,4,3:50.0,K. Towns makes 2-pt layup from 2 ft (assist by R. Rubio),,98,91
373,4,3:38.0,,Shooting foul by A. Wiggins (drawn by D. Lillard),98,91
374,4,3:38.0,,D. Lillard makes free throw 1 of 2,98,92
375,4,3:38.0,Z. LaVine enters the game for N. Bjelica,,98,92
376,4,3:38.0,,D. Lillard makes free throw 2 of 2,98,93
377,4,3:26.0,A. Wiggins misses 2-pt layup from 2 ft,,98,93
378,4,3:23.0,Offensive rebound by A. Wiggins,,98,93
379,4,3:18.0,Minnesota full timeout,,98,93
380,4,3:04.0,T. Prince makes 2-pt jump shot from 17 ft (assist by Z. LaVine),,100,93
381,4,2:40.0,,Personal foul by R. Rubio,100,93
382,4,2:28.0,,D. Lillard misses 2-pt layup from 1 ft,100,93
383,4,2:27.0,Defensive rebound by K. Towns,,100,93
384,4,2:18.0,Personal foul by D. Lillard,,100,93
385,4,2:09.0,Shooting foul by C. McCollum (drawn by Z. LaVine),,100,93
