,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
70,1,4:12.0,,Defensive rebound by G. Monroe,13,18
71,1,4:04.0,,M. Carter-Williams makes 2-pt jump shot from 6 ft,13,20
72,1,3:49.0,Personal foul by K. Middleton (drawn by A. Afflalo),,13,20
73,1,3:49.0,K. Porziņģis enters the game for L. Thomas,,13,20
74,1,3:42.0,Shooting foul by M. Carter-Williams (drawn by K. Porziņģis),,13,20
75,1,3:42.0,K. Porziņģis makes free throw 1 of 2,,14,20
76,1,3:42.0,,J. Henson enters the game for G. Monroe,14,20
77,1,3:42.0,K. Porziņģis makes free throw 2 of 2,,15,20
78,1,3:25.0,,K. Middleton misses 2-pt jump shot from 17 ft,15,20
79,1,3:24.0,Defensive rebound by K. Porziņģis,,15,20
80,1,3:09.0,C. Anthony misses 2-pt jump shot from 5 ft (block by M. Carter-Williams),,15,20
81,1,3:09.0,,Defensive rebound by Team,15,20
82,1,2:55.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Henson),15,22
83,1,2:38.0,K. Porziņģis makes 2-pt dunk at rim (assist by K. Séraphin),,17,22
84,1,2:24.0,,J. Henson misses 2-pt hook shot from 10 ft,17,22
85,1,2:23.0,Defensive rebound by L. Galloway,,17,22
86,1,2:14.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by L. Galloway),,20,22
87,1,2:00.0,,M. Carter-Williams misses 2-pt jump shot from 6 ft,20,22
88,1,1:58.0,,Offensive rebound by J. Henson,20,22
89,1,1:56.0,,J. Henson makes 2-pt hook shot from 5 ft,20,24
90,1,1:39.0,Personal foul by J. O'Bryant (drawn by C. Anthony),,20,24
91,1,1:39.0,New York full timeout,,20,24
92,1,1:39.0,,J. Parker enters the game for G. Antetokounmpo,20,24
93,1,1:39.0,J. Grant enters the game for A. Afflalo,,20,24
94,1,1:33.0,Offensive foul by J. Grant (drawn by M. Carter-Williams),,20,24
95,1,1:33.0,Turnover by J. Grant (offensive foul),,20,24
96,1,1:19.0,,Shooting foul by K. Porziņģis (drawn by J. O'Bryant),20,24
97,1,1:19.0,,J. O'Bryant makes free throw 1 of 2,20,25
98,1,1:19.0,L. Thomas enters the game for K. Porziņģis,,20,25
99,1,1:19.0,,J. O'Bryant makes free throw 2 of 2,20,26
100,1,1:00.0,C. Anthony misses 2-pt layup from 1 ft,,20,26
101,1,0:59.0,,Defensive rebound by J. O'Bryant,20,26
102,1,0:52.0,,J. Henson misses 2-pt layup from 1 ft,20,26
103,1,0:50.0,Defensive rebound by J. Grant,,20,26
104,1,0:31.0,C. Anthony makes 2-pt layup from 1 ft,,22,26
105,1,0:30.0,Violation by Team (delay of game),,22,26
106,1,0:21.0,,M. Carter-Williams makes 2-pt layup from 4 ft,22,28
107,1,0:21.0,,Shooting foul by C. Anthony (drawn by M. Carter-Williams),22,28
108,1,0:21.0,,R. Vaughn enters the game for K. Middleton,22,28
109,1,0:21.0,D. Williams enters the game for K. Séraphin,,22,28
110,1,0:21.0,,M. Carter-Williams makes free throw 1 of 1,22,29
111,1,0:03.0,C. Anthony makes 2-pt jump shot from 8 ft (assist by J. Grant),,24,29
112,1,0:02.0,,Turnover by J. Parker (bad pass; steal by L. Galloway),24,29
113,1,0:01.0,L. Galloway misses 3-pt jump shot from 33 ft,,24,29
114,1,0:00.0,Offensive rebound by Team,,24,29
115,2,11:45.0,Offensive foul by K. Séraphin (drawn by M. Carter-Williams),,24,29
116,2,11:45.0,Turnover by K. Séraphin (offensive foul),,24,29
117,2,11:37.0,,Turnover by M. Carter-Williams (traveling),24,29
118,2,11:26.0,L. Thomas makes 2-pt jump shot from 14 ft (assist by K. Séraphin),,26,29
119,2,11:15.0,,Shooting foul by J. Grant (drawn by M. Carter-Williams),26,29
120,2,11:15.0,,M. Carter-Williams misses free throw 1 of 2,26,29
121,2,11:15.0,,Offensive rebound by Team,26,29
122,2,11:15.0,,M. Carter-Williams makes free throw 2 of 2,26,30
123,2,11:01.0,J. Grant makes 2-pt jump shot from 18 ft,,28,30
124,2,10:46.0,,J. Parker makes 2-pt jump shot from 5 ft (assist by M. Carter-Williams),28,32
125,2,10:29.0,D. Williams misses 2-pt jump shot from 11 ft,,28,32
126,2,10:28.0,,Defensive rebound by J. Henson,28,32
127,2,10:19.0,,M. Carter-Williams misses 2-pt jump shot from 18 ft,28,32
128,2,10:18.0,Defensive rebound by L. Galloway,,28,32
129,2,10:06.0,D. Williams makes 2-pt jump shot from 15 ft,,30,32
130,2,9:50.0,,J. Parker makes 2-pt jump shot from 17 ft (assist by M. Carter-Williams),30,34
131,2,9:31.0,L. Thomas makes 2-pt layup from 1 ft (assist by K. Séraphin),,32,34
132,2,9:19.0,,J. Henson misses 2-pt hook shot from 5 ft,32,34
133,2,9:18.0,Defensive rebound by L. Galloway,,32,34
134,2,9:09.0,L. Galloway misses 2-pt layup at rim,,32,34
135,2,9:07.0,,Defensive rebound by J. Henson,32,34
136,2,9:02.0,,R. Vaughn misses 3-pt jump shot from 22 ft,32,34
137,2,9:00.0,,Offensive rebound by Team,32,34
138,2,9:00.0,,G. Monroe enters the game for J. Henson,32,34
139,2,8:41.0,,M. Carter-Williams makes 2-pt layup at rim,32,36
140,2,8:23.0,Shooting foul by R. Vaughn (drawn by J. Grant),,32,36
141,2,8:23.0,Official timeout,,32,36
142,2,8:23.0,,O. Mayo enters the game for J. O'Bryant,32,36
143,2,8:23.0,,G. Antetokounmpo enters the game for R. Vaughn,32,36
144,2,8:23.0,J. Grant misses free throw 1 of 2,,32,36
145,2,8:23.0,Offensive rebound by Team,,32,36
146,2,8:23.0,J. Grant makes free throw 2 of 2,,33,36
147,2,8:08.0,,Personal foul by L. Galloway (drawn by G. Antetokounmpo),33,36
148,2,8:08.0,A. Afflalo enters the game for L. Galloway,,33,36
149,2,8:08.0,J. Calderón enters the game for J. Grant,,33,36
150,2,8:08.0,C. Anthony enters the game for D. Williams,,33,36
151,2,7:55.0,,G. Monroe makes 2-pt jump shot from 13 ft (assist by O. Mayo),33,38
152,2,7:39.0,K. Séraphin misses 2-pt hook shot from 5 ft,,33,38
153,2,7:37.0,,Defensive rebound by G. Monroe,33,38
154,2,7:22.0,,M. Carter-Williams misses 2-pt jump shot from 4 ft,33,38
155,2,7:20.0,Defensive rebound by K. Séraphin,,33,38
156,2,7:06.0,J. Calderón misses 3-pt jump shot from 29 ft,,33,38
157,2,7:05.0,,Defensive rebound by J. Parker,33,38
158,2,6:55.0,R. Lopez enters the game for K. Séraphin,,33,38
159,2,6:51.0,,O. Mayo misses 2-pt jump shot from 17 ft,33,38
160,2,6:50.0,Defensive rebound by C. Anthony,,33,38
161,2,6:42.0,C. Anthony makes 2-pt jump shot from 15 ft (assist by R. Lopez),,35,38
162,2,6:26.0,,J. Parker makes 2-pt layup at rim (assist by M. Carter-Williams),35,40
163,2,6:04.0,C. Anthony misses 3-pt jump shot from 27 ft,,35,40
164,2,6:03.0,,Defensive rebound by G. Monroe,35,40
165,2,5:52.0,,Personal foul by A. Afflalo (drawn by G. Antetokounmpo),35,40
166,2,5:52.0,,Milwaukee full timeout,35,40
167,2,5:52.0,K. Porziņģis enters the game for L. Thomas,,35,40
168,2,5:39.0,,G. Monroe makes 2-pt jump shot from 16 ft (assist by G. Antetokounmpo),35,42
169,2,5:14.0,J. Calderón misses 3-pt jump shot from 26 ft,,35,42
170,2,5:13.0,,Defensive rebound by J. Parker,35,42
171,2,5:04.0,,J. Parker misses 2-pt jump shot from 5 ft,35,42
172,2,5:03.0,Defensive rebound by R. Lopez,,35,42
173,2,4:49.0,Shooting foul by O. Mayo (drawn by A. Afflalo),,35,42
174,2,4:49.0,A. Afflalo misses free throw 1 of 2,,35,42
175,2,4:49.0,Offensive rebound by Team,,35,42
176,2,4:49.0,,K. Middleton enters the game for M. Carter-Williams,35,42
177,2,4:49.0,A. Afflalo makes free throw 2 of 2,,36,42
178,2,4:35.0,,O. Mayo makes 2-pt jump shot from 16 ft (assist by G. Antetokounmpo),36,44
179,2,4:12.0,A. Afflalo makes 2-pt jump shot from 13 ft (assist by J. Calderón),,38,44
180,2,3:45.0,,G. Monroe misses 2-pt layup from 2 ft,38,44
181,2,3:42.0,Defensive rebound by A. Afflalo,,38,44
182,2,3:36.0,A. Afflalo misses 3-pt jump shot from 25 ft,,38,44
183,2,3:33.0,Offensive rebound by K. Porziņģis,,38,44
184,2,3:33.0,K. Porziņģis makes 2-pt layup from 1 ft,,40,44
185,2,3:24.0,,J. Parker misses 2-pt jump shot from 16 ft,40,44
186,2,3:23.0,Defensive rebound by J. Calderón,,40,44
187,2,3:07.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,40,44
188,2,3:06.0,,Defensive rebound by G. Monroe,40,44
189,2,2:46.0,,G. Monroe misses 2-pt hook shot from 5 ft,40,44
190,2,2:46.0,Defensive rebound by J. Calderón,,40,44
191,2,2:46.0,New York full timeout,,40,44
192,2,2:26.0,R. Lopez makes 2-pt layup from 2 ft,,42,44
193,2,2:00.0,,K. Middleton makes 2-pt jump shot from 12 ft (assist by G. Antetokounmpo),42,46
194,2,1:44.0,Turnover by K. Porziņģis (lost ball; steal by G. Monroe),,42,46
195,2,1:39.0,,J. Parker makes 2-pt dunk at rim (assist by K. Middleton),42,48
196,2,1:20.0,Turnover by R. Lopez (lost ball; steal by G. Antetokounmpo),,42,48
197,2,1:18.0,,Shooting foul by C. Anthony (drawn by G. Antetokounmpo),42,48
198,2,1:18.0,,G. Antetokounmpo makes free throw 1 of 2,42,49
199,2,1:18.0,,G. Antetokounmpo makes free throw 2 of 2,42,50
200,2,1:04.0,C. Anthony misses 2-pt layup at rim (block by G. Antetokounmpo),,42,50
201,2,1:01.0,Offensive rebound by K. Porziņģis,,42,50
202,2,1:00.0,K. Porziņģis makes 2-pt layup from 1 ft,,44,50
203,2,0:48.0,,K. Middleton misses 2-pt jump shot from 5 ft,44,50
204,2,0:47.0,Defensive rebound by K. Porziņģis,,44,50
205,2,0:43.0,Personal foul by G. Monroe (drawn by J. Calderón),,44,50
206,2,0:40.0,C. Anthony makes 2-pt layup at rim (assist by J. Calderón),,46,50
207,2,0:31.0,,O. Mayo makes 2-pt jump shot from 17 ft,46,52
208,2,0:19.0,A. Afflalo makes 2-pt layup from 1 ft (assist by C. Anthony),,48,52
209,2,0:02.0,,Turnover by O. Mayo (bad pass; steal by C. Anthony),48,52
210,3,11:33.0,C. Anthony misses 2-pt jump shot from 4 ft,,48,52
211,3,11:32.0,,Defensive rebound by G. Monroe,48,52
212,3,11:15.0,,G. Monroe makes 2-pt layup at rim (assist by J. Parker),48,54
213,3,11:01.0,Shooting foul by J. Parker (drawn by K. Porziņģis),,48,54
214,3,11:01.0,K. Porziņģis makes free throw 1 of 2,,49,54
215,3,11:01.0,K. Porziņģis makes free throw 2 of 2,,50,54
216,3,10:37.0,,G. Antetokounmpo makes 2-pt layup at rim,50,56
217,3,10:20.0,A. Afflalo misses 3-pt jump shot from 23 ft,,50,56
218,3,10:18.0,,Defensive rebound by G. Monroe,50,56
219,3,10:16.0,,Personal take foul by K. Porziņģis (drawn by J. Parker),50,56
220,3,10:06.0,,O. Mayo makes 2-pt jump shot from 3 ft (assist by G. Antetokounmpo),50,58
221,3,9:58.0,Turnover by K. Porziņģis (bad pass; steal by O. Mayo),,50,58
222,3,9:52.0,,O. Mayo misses 2-pt layup from 1 ft,50,58
223,3,9:49.0,Defensive rebound by J. Calderón,,50,58
224,3,9:45.0,J. Calderón makes 2-pt jump shot from 12 ft (assist by C. Anthony),,52,58
225,3,9:24.0,,G. Monroe makes 2-pt layup at rim (assist by G. Antetokounmpo),52,60
226,3,9:12.0,Offensive foul by R. Lopez (drawn by G. Antetokounmpo),,52,60
227,3,9:12.0,Turnover by R. Lopez (offensive foul),,52,60
228,3,9:04.0,,K. Middleton misses 2-pt jump shot from 16 ft,52,60
229,3,9:02.0,Defensive rebound by C. Anthony,,52,60
230,3,8:56.0,C. Anthony misses 3-pt jump shot from 24 ft,,52,60
231,3,8:55.0,,Defensive rebound by Team,52,60
232,3,8:37.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by O. Mayo),52,63
233,3,8:37.0,New York full timeout,,52,63
234,3,8:20.0,C. Anthony misses 2-pt layup at rim,,52,63
235,3,8:18.0,,Defensive rebound by G. Antetokounmpo,52,63
236,3,8:14.0,,G. Antetokounmpo makes 2-pt layup at rim,52,65
237,3,7:57.0,K. Porziņģis misses 2-pt hook shot from 4 ft,,52,65
238,3,7:57.0,Offensive rebound by Team,,52,65
239,3,7:57.0,Turnover by K. Porziņģis (traveling),,52,65
240,3,7:57.0,Technical foul by Team,,52,65
241,3,7:57.0,,K. Middleton makes technical free throw,52,66
242,3,7:50.0,,O. Mayo makes 2-pt layup from 1 ft,52,68
243,3,7:45.0,Turnover by K. Porziņģis (bad pass; steal by J. Parker),,52,68
244,3,7:42.0,,J. Parker misses 2-pt layup at rim,52,68
245,3,7:41.0,,Offensive rebound by J. Parker,52,68
246,3,7:41.0,,J. Parker makes 2-pt dunk at rim,52,70
247,3,7:19.0,A. Afflalo misses 2-pt jump shot from 20 ft,,52,70
248,3,7:18.0,,Defensive rebound by K. Middleton,52,70
249,3,7:11.0,,J. Parker makes 2-pt jump shot from 7 ft,52,72
250,3,7:04.0,Technical foul by J. Calderón,,52,72
251,3,7:04.0,,K. Middleton makes technical free throw,52,73
252,3,7:04.0,L. Galloway enters the game for C. Anthony,,52,73
253,3,7:04.0,J. Grant enters the game for K. Porziņģis,,52,73
254,3,7:04.0,D. Williams enters the game for R. Lopez,,52,73
255,3,7:04.0,L. Thomas enters the game for A. Afflalo,,52,73
256,3,7:04.0,K. Séraphin enters the game for J. Calderón,,52,73
257,3,6:52.0,Shooting foul by G. Monroe (drawn by K. Séraphin),,52,73
258,3,6:52.0,K. Séraphin makes free throw 1 of 2,,53,73
259,3,6:52.0,K. Séraphin misses free throw 2 of 2,,53,73
260,3,6:50.0,,Defensive rebound by G. Monroe,53,73
261,3,6:44.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by K. Séraphin),53,73
262,3,6:41.0,Defensive rebound by K. Séraphin,,53,73
263,3,6:34.0,L. Galloway misses 3-pt jump shot from 23 ft,,53,73
264,3,6:33.0,Offensive rebound by K. Séraphin,,53,73
265,3,6:28.0,L. Thomas makes 3-pt jump shot from 24 ft (assist by L. Galloway),,56,73
266,3,6:03.0,,G. Antetokounmpo misses 2-pt jump shot from 13 ft,56,73
267,3,6:02.0,Defensive rebound by L. Galloway,,56,73
268,3,5:54.0,D. Williams makes 3-pt jump shot from 23 ft (assist by J. Grant),,59,73
269,3,5:54.0,,Milwaukee full timeout,59,73
270,3,5:54.0,,J. O'Bryant enters the game for J. Parker,59,73
271,3,5:34.0,,Turnover by G. Monroe (traveling),59,73
272,3,5:27.0,Shooting foul by G. Antetokounmpo (drawn by L. Thomas),,59,73
273,3,5:27.0,L. Thomas misses free throw 1 of 2,,59,73
274,3,5:27.0,Offensive rebound by Team,,59,73
275,3,5:27.0,L. Thomas makes free throw 2 of 2,,60,73
276,3,5:08.0,,K. Middleton misses 2-pt jump shot from 7 ft,60,73
277,3,5:06.0,,Offensive rebound by G. Antetokounmpo,60,73
278,3,5:06.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,60,73
279,3,5:03.0,Defensive rebound by D. Williams,,60,73
280,3,5:00.0,Personal block foul by O. Mayo (drawn by L. Thomas),,60,73
281,3,4:49.0,K. Séraphin misses 2-pt jump shot from 7 ft,,60,73
282,3,4:48.0,,Defensive rebound by O. Mayo,60,73
283,3,4:29.0,,O. Mayo makes 2-pt jump shot from 18 ft (assist by J. O'Bryant),60,75
284,3,4:22.0,Shooting foul by G. Antetokounmpo (drawn by J. Grant),,60,75
285,3,4:22.0,J. Grant makes free throw 1 of 2,,61,75
286,3,4:22.0,,M. Carter-Williams enters the game for O. Mayo,61,75
287,3,4:22.0,J. Grant misses free throw 2 of 2,,61,75
288,3,4:21.0,,Defensive rebound by J. O'Bryant,61,75
289,3,3:55.0,,G. Antetokounmpo misses 3-pt jump shot from 22 ft,61,75
290,3,3:54.0,Defensive rebound by J. Grant,,61,75
291,3,3:41.0,D. Williams makes 2-pt jump shot from 14 ft (assist by L. Galloway),,63,75
292,3,3:25.0,,G. Antetokounmpo misses 2-pt jump shot from 4 ft,63,75
293,3,3:24.0,,Offensive rebound by G. Monroe,63,75
294,3,3:24.0,,Shooting foul by L. Thomas (drawn by G. Antetokounmpo),63,75
295,3,3:24.0,,G. Antetokounmpo makes free throw 1 of 2,63,76
296,3,3:24.0,,G. Antetokounmpo makes free throw 2 of 2,63,77
297,3,3:09.0,K. Séraphin misses 2-pt jump shot from 13 ft,,63,77
298,3,3:08.0,,Defensive rebound by G. Monroe,63,77
299,3,3:01.0,,Turnover by G. Antetokounmpo (traveling),63,77
300,3,2:47.0,L. Galloway makes 2-pt jump shot from 19 ft (assist by K. Séraphin),,65,77
301,3,2:34.0,,J. Parker enters the game for G. Antetokounmpo,65,77
302,3,2:34.0,,J. Henson enters the game for G. Monroe,65,77
303,3,2:28.0,,J. O'Bryant makes 2-pt jump shot from 16 ft (assist by M. Carter-Williams),65,79
304,3,2:22.0,Personal foul by J. Henson (drawn by K. Séraphin),,65,79
305,3,2:22.0,K. Séraphin misses free throw 1 of 2,,65,79
306,3,2:22.0,Offensive rebound by Team,,65,79
307,3,2:22.0,K. Séraphin makes free throw 2 of 2,,66,79
308,3,2:04.0,,J. Parker misses 2-pt jump shot from 19 ft,66,79
309,3,2:02.0,,Offensive rebound by J. O'Bryant,66,79
310,3,2:01.0,,Turnover by J. O'Bryant (lost ball),66,79
311,3,1:54.0,Offensive foul by K. Séraphin (drawn by J. Henson),,66,79
312,3,1:54.0,Turnover by K. Séraphin (offensive foul),,66,79
313,3,1:33.0,,Turnover by J. O'Bryant (3 sec),66,79
314,3,1:21.0,L. Thomas makes 2-pt layup at rim (assist by L. Galloway),,68,79
315,3,1:21.0,Shooting foul by J. Henson (drawn by L. Thomas),,68,79
316,3,1:21.0,L. Thomas makes free throw 1 of 1,,69,79
317,3,1:07.0,,Personal foul by L. Galloway (drawn by K. Middleton),69,79
318,3,0:59.0,,Shooting foul by D. Williams (drawn by J. Henson),69,79
319,3,0:59.0,,J. Henson misses free throw 1 of 2,69,79
320,3,0:59.0,,Offensive rebound by Team,69,79
321,3,0:59.0,,J. Henson misses free throw 2 of 2,69,79
322,3,0:58.0,Defensive rebound by D. Williams,,69,79
323,3,0:52.0,D. Williams misses 2-pt layup at rim,,69,79
324,3,0:50.0,Offensive rebound by K. Séraphin,,69,79
325,3,0:47.0,L. Galloway misses 2-pt jump shot from 13 ft,,69,79
326,3,0:44.0,,Defensive rebound by J. Henson,69,79
327,3,0:40.0,,M. Carter-Williams makes 2-pt hook shot from 4 ft,69,81
328,3,0:26.0,L. Thomas misses 2-pt jump shot from 10 ft,,69,81
329,3,0:24.0,,Defensive rebound by J. O'Bryant,69,81
330,3,0:01.0,,M. Carter-Williams misses 2-pt jump shot from 4 ft (block by K. Séraphin),69,81
331,3,0:00.0,,Offensive rebound by M. Carter-Williams,69,81
332,4,11:37.0,,M. Carter-Williams makes 2-pt layup from 1 ft (assist by O. Mayo),69,83
333,4,11:15.0,L. Thomas misses 3-pt jump shot from 27 ft,,69,83
334,4,11:13.0,,Defensive rebound by M. Carter-Williams,69,83
335,4,11:02.0,,Turnover by J. Henson (traveling),69,83
336,4,10:48.0,J. Grant misses 3-pt jump shot from 25 ft,,69,83
337,4,10:47.0,Offensive rebound by D. Williams,,69,83
338,4,10:44.0,D. Williams misses 3-pt jump shot from 23 ft,,69,83
339,4,10:43.0,,Defensive rebound by J. Parker,69,83
340,4,10:40.0,K. Porziņģis enters the game for D. Williams,,69,83
341,4,10:40.0,J. Calderón enters the game for J. Grant,,69,83
342,4,10:33.0,,O. Mayo misses 2-pt jump shot from 13 ft,69,83
343,4,10:32.0,Defensive rebound by L. Galloway,,69,83
344,4,10:27.0,L. Thomas makes 2-pt layup from 1 ft,,71,83
345,4,10:27.0,Shooting foul by J. Henson (drawn by L. Thomas),,71,83
346,4,10:27.0,L. Thomas makes free throw 1 of 1,,72,83
347,4,10:14.0,,M. Carter-Williams misses 2-pt jump shot from 9 ft,72,83
348,4,10:13.0,Defensive rebound by L. Galloway,,72,83
349,4,10:04.0,Turnover by K. Porziņģis (bad pass),,72,83
350,4,9:58.0,,Personal foul by L. Galloway (drawn by M. Carter-Williams),72,83
351,4,9:58.0,C. Anthony enters the game for K. Séraphin,,72,83
352,4,9:51.0,,J. Parker makes 2-pt dunk at rim (assist by J. Henson),72,85
353,4,9:37.0,L. Thomas misses 2-pt jump shot from 4 ft,,72,85
354,4,9:36.0,,Defensive rebound by J. O'Bryant,72,85
355,4,9:33.0,,Shooting foul by K. Porziņģis (drawn by J. Henson),72,85
356,4,9:33.0,,J. Henson makes free throw 1 of 2,72,86
357,4,9:33.0,,J. Henson misses free throw 2 of 2,72,86
358,4,9:32.0,Defensive rebound by K. Porziņģis,,72,86
359,4,9:18.0,K. Porziņģis makes 2-pt jump shot from 10 ft (assist by C. Anthony),,74,86
360,4,9:04.0,,M. Carter-Williams misses 2-pt jump shot from 18 ft,74,86
361,4,9:02.0,,Offensive rebound by J. Henson,74,86
362,4,9:02.0,,J. Henson misses 2-pt layup from 1 ft,74,86
363,4,9:00.0,,Offensive rebound by J. Henson,74,86
364,4,8:50.0,,J. O'Bryant misses 2-pt jump shot from 16 ft,74,86
365,4,8:50.0,Defensive rebound by Team,,74,86
366,4,8:50.0,,Loose ball foul by J. Henson (drawn by K. Porziņģis),74,86
367,4,8:50.0,Official timeout,,74,86
368,4,8:50.0,A. Afflalo enters the game for L. Thomas,,74,86
369,4,8:30.0,A. Afflalo misses 2-pt jump shot from 7 ft (block by J. Henson),,74,86
370,4,8:28.0,Offensive rebound by K. Porziņģis,,74,86
371,4,8:25.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),,77,86
372,4,8:11.0,,Shooting foul by K. Porziņģis (drawn by J. Henson),77,86
373,4,8:11.0,,J. Henson makes free throw 1 of 2,77,87
374,4,8:11.0,,J. Henson misses free throw 2 of 2,77,87
375,4,8:09.0,Defensive rebound by K. Porziņģis,,77,87
376,4,7:54.0,C. Anthony misses 3-pt jump shot from 22 ft,,77,87
