,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
0,1,11:38.0,,D. DeRozan misses 2-pt jump shot from 18 ft,0,0
1,1,11:38.0,Defensive rebound by L. Allen,,0,0
2,1,11:18.0,G. Hill misses 3-pt jump shot from 24 ft,,0,0
3,1,11:17.0,,Defensive rebound by L. Scola,0,0
4,1,11:11.0,,Shooting block foul by I. Mahinmi (drawn by K. Lowry),0,0
5,1,11:11.0,,K. Lowry misses free throw 1 of 2,0,0
6,1,11:11.0,,Offensive rebound by Team,0,0
7,1,11:11.0,,K. Lowry misses free throw 2 of 2,0,0
8,1,11:10.0,Defensive rebound by L. Allen,,0,0
9,1,11:00.0,Turnover by P. George (bad pass; steal by D. DeRozan),,0,0
10,1,10:52.0,,Shooting foul by P. George (drawn by D. DeRozan),0,0
11,1,10:52.0,,D. DeRozan makes free throw 1 of 2,0,1
12,1,10:52.0,,D. DeRozan makes free throw 2 of 2,0,2
13,1,10:43.0,P. George misses 3-pt jump shot from 25 ft,,0,2
14,1,10:42.0,Offensive rebound by I. Mahinmi,,0,2
15,1,10:37.0,I. Mahinmi misses 2-pt layup from 2 ft,,0,2
16,1,10:36.0,,Defensive rebound by L. Scola,0,2
17,1,10:30.0,,K. Lowry misses 3-pt jump shot from 24 ft,0,2
18,1,10:29.0,Defensive rebound by G. Hill,,0,2
19,1,10:22.0,Turnover by G. Hill (bad pass),,0,2
20,1,9:57.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by D. DeRozan),0,4
21,1,9:40.0,Personal foul by K. Lowry,,0,4
22,1,9:33.0,P. George makes 2-pt jump shot from 19 ft (assist by I. Mahinmi),,2,4
23,1,9:18.0,,Shooting foul by M. Ellis (drawn by N. Powell),2,4
24,1,9:18.0,,N. Powell makes free throw 1 of 2,2,5
25,1,9:18.0,,N. Powell misses free throw 2 of 2,2,5
26,1,9:18.0,,Offensive rebound by J. Valančiūnas,2,5
27,1,9:16.0,,Shooting foul by L. Allen (drawn by J. Valančiūnas),2,5
28,1,9:16.0,,J. Valančiūnas makes free throw 1 of 2,2,6
29,1,9:16.0,,J. Valančiūnas makes free throw 2 of 2,2,7
30,1,9:07.0,,Offensive charge foul by I. Mahinmi (drawn by L. Scola),2,7
31,1,9:07.0,Turnover by I. Mahinmi (offensive foul),,2,7
32,1,9:07.0,M. Turner enters the game for I. Mahinmi,,2,7
33,1,8:51.0,,D. DeRozan misses 2-pt jump shot from 19 ft (block by P. George),2,7
34,1,8:49.0,Defensive rebound by M. Ellis,,2,7
35,1,8:43.0,L. Allen makes 2-pt dunk at rim (assist by M. Ellis),,4,7
36,1,8:27.0,,K. Lowry misses 2-pt jump shot from 22 ft,4,7
37,1,8:26.0,Defensive rebound by L. Allen,,4,7
38,1,8:15.0,L. Allen misses 2-pt jump shot from 20 ft,,4,7
39,1,8:15.0,,Defensive rebound by J. Valančiūnas,4,7
40,1,8:10.0,,Turnover by N. Powell (lost ball),4,7
41,1,8:01.0,G. Hill makes 3-pt jump shot from 24 ft (assist by M. Ellis),,7,7
42,1,7:37.0,,J. Valančiūnas makes 2-pt jump shot from 14 ft (assist by L. Scola),7,9
43,1,7:19.0,M. Ellis misses 2-pt jump shot from 19 ft,,7,9
44,1,7:18.0,,Defensive rebound by J. Valančiūnas,7,9
45,1,7:08.0,,L. Scola makes 2-pt layup from 2 ft,7,11
46,1,6:55.0,M. Ellis makes 2-pt layup from 1 ft,,9,11
47,1,6:40.0,Offensive charge foul by D. DeRozan (drawn by P. George),,9,11
48,1,6:40.0,,Turnover by D. DeRozan (offensive foul),9,11
49,1,6:24.0,Shooting foul by J. Valančiūnas (drawn by M. Turner),,9,11
50,1,6:24.0,M. Turner misses free throw 1 of 2,,9,11
51,1,6:24.0,Offensive rebound by Team,,9,11
52,1,6:24.0,M. Turner misses free throw 2 of 2,,9,11
53,1,6:23.0,,Defensive rebound by L. Scola,9,11
54,1,6:18.0,,Toronto full timeout,9,11
55,1,6:09.0,,J. Valančiūnas misses 2-pt jump shot from 5 ft (block by M. Turner),9,11
56,1,6:07.0,Defensive rebound by M. Turner,,9,11
57,1,6:02.0,M. Ellis makes 2-pt layup from 2 ft,,11,11
58,1,5:41.0,,Turnover by K. Lowry (lost ball; steal by P. George),11,11
59,1,5:35.0,P. George misses 2-pt jump shot from 3 ft,,11,11
60,1,5:34.0,,Defensive rebound by L. Scola,11,11
61,1,5:17.0,,D. DeRozan misses 2-pt jump shot from 5 ft (block by M. Turner),11,11
62,1,5:17.0,Defensive rebound by Team,,11,11
63,1,5:05.0,M. Turner misses 2-pt jump shot from 20 ft,,11,11
64,1,5:03.0,,Defensive rebound by Team,11,11
65,1,4:47.0,,L. Scola misses 3-pt jump shot from 23 ft,11,11
66,1,4:46.0,,Offensive rebound by J. Valančiūnas,11,11
67,1,4:41.0,,K. Lowry misses 3-pt jump shot from 27 ft,11,11
68,1,4:39.0,Defensive rebound by Team,,11,11
69,1,4:24.0,P. George misses 2-pt jump shot from 10 ft,,11,11
70,1,4:24.0,,Defensive rebound by J. Valančiūnas,11,11
71,1,4:16.0,,L. Scola misses 2-pt layup from 4 ft (block by M. Turner),11,11
72,1,4:15.0,Defensive rebound by P. George,,11,11
