,QUARTER,TIME_REMAINING,MIAMI_ACTION,PORTLAND_ACTION,MIAMI_SCORE,PORTLAND_SCORE
71,1,3:11.0,G. Dragić makes 2-pt layup from 1 ft,,15,16
72,1,2:56.0,,Turnover by D. Lillard (bad pass; steal by H. Whiteside),15,16
73,1,2:44.0,H. Whiteside makes 2-pt hook shot from 7 ft,,17,16
74,1,2:44.0,,Portland full timeout,17,16
75,1,2:44.0,J. Richardson enters the game for L. Deng,,17,16
76,1,2:44.0,J. McRoberts enters the game for G. Green,,17,16
77,1,2:44.0,,N. Vonleh enters the game for M. Harkless,17,16
78,1,2:23.0,,G. Henderson makes 2-pt jump shot from 14 ft,17,18
79,1,1:57.0,J. McRoberts makes 3-pt jump shot from 24 ft (assist by G. Dragić),,20,18
80,1,1:40.0,,A. Crabbe misses 2-pt jump shot from 14 ft,20,18
81,1,1:39.0,Defensive rebound by H. Whiteside,,20,18
82,1,1:22.0,H. Whiteside misses 2-pt hook shot from 4 ft,,20,18
83,1,1:21.0,Offensive rebound by Team,,20,18
84,1,1:10.0,Shooting foul by G. Henderson (drawn by H. Whiteside),,20,18
85,1,1:10.0,H. Whiteside makes free throw 1 of 2,,21,18
86,1,1:10.0,J. Johnson enters the game for G. Dragić,,21,18
87,1,1:10.0,H. Whiteside makes free throw 2 of 2,,22,18
88,1,0:59.0,,D. Lillard makes 2-pt layup from 1 ft,22,20
89,1,0:35.0,J. Richardson misses 2-pt jump shot from 10 ft,,22,20
90,1,0:34.0,,Defensive rebound by N. Vonleh,22,20
91,1,0:15.0,,D. Lillard misses 2-pt layup from 2 ft,22,20
92,1,0:12.0,,Offensive rebound by Team,22,20
93,1,0:12.0,,C. McCollum enters the game for N. Vonleh,22,20
94,1,0:04.0,,D. Lillard misses 2-pt jump shot from 20 ft,22,20
95,1,0:03.0,Defensive rebound by J. McRoberts,,22,20
96,1,0:00.0,J. McRoberts misses 3-pt jump shot from 67 ft,,22,20
97,1,0:00.0,Offensive rebound by Team,,22,20
98,2,11:42.0,Offensive foul by H. Whiteside (drawn by A. Crabbe),,22,20
99,2,11:42.0,Turnover by H. Whiteside (offensive foul),,22,20
100,2,11:28.0,,A. Crabbe misses 2-pt jump shot from 17 ft,22,20
101,2,11:27.0,Defensive rebound by J. Winslow,,22,20
102,2,11:15.0,Shooting foul by A. Crabbe (drawn by J. Johnson),,22,20
103,2,11:15.0,J. Johnson misses free throw 1 of 2,,22,20
104,2,11:15.0,Offensive rebound by Team,,22,20
105,2,11:15.0,J. Johnson makes free throw 2 of 2,,23,20
106,2,11:00.0,,Turnover by C. McCollum (lost ball),23,20
107,2,10:51.0,J. Johnson makes 2-pt jump shot from 13 ft,,25,20
108,2,10:39.0,,C. McCollum misses 2-pt layup from 2 ft (block by H. Whiteside),25,20
109,2,10:38.0,Defensive rebound by J. Richardson,,25,20
110,2,10:22.0,J. Johnson misses 2-pt jump shot from 7 ft,,25,20
111,2,10:22.0,,Defensive rebound by E. Davis,25,20
112,2,10:13.0,,E. Davis misses 2-pt layup from 2 ft (block by H. Whiteside),25,20
113,2,10:12.0,Defensive rebound by H. Whiteside,,25,20
114,2,10:02.0,H. Whiteside misses 2-pt jump shot from 18 ft,,25,20
115,2,10:01.0,,Defensive rebound by E. Davis,25,20
116,2,9:47.0,,C. McCollum makes 2-pt jump shot from 3 ft,25,22
117,2,9:34.0,J. McRoberts misses 3-pt jump shot from 24 ft,,25,22
118,2,9:34.0,,Defensive rebound by E. Davis,25,22
119,2,9:30.0,,Turnover by E. Davis (traveling),25,22
120,2,9:14.0,J. Johnson misses 2-pt jump shot from 8 ft,,25,22
121,2,9:13.0,,Defensive rebound by E. Davis,25,22
122,2,9:04.0,,G. Henderson makes 3-pt jump shot from 22 ft (assist by C. McCollum),25,25
123,2,8:51.0,Turnover by H. Whiteside (lost ball; steal by E. Davis),,25,25
124,2,8:51.0,,Personal foul by H. Whiteside,25,25
125,2,8:51.0,Official timeout,,25,25
126,2,8:29.0,,N. Vonleh misses 2-pt jump shot from 2 ft (block by H. Whiteside),25,25
127,2,8:29.0,Defensive rebound by H. Whiteside,,25,25
128,2,8:15.0,J. Richardson misses 2-pt jump shot from 22 ft,,25,25
129,2,8:15.0,,Defensive rebound by Team,25,25
130,2,8:08.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by C. McCollum),25,28
131,2,7:42.0,J. Johnson misses 3-pt jump shot from 23 ft,,25,28
132,2,7:40.0,,Defensive rebound by N. Vonleh,25,28
133,2,7:31.0,,G. Henderson makes 2-pt jump shot from 14 ft,25,30
134,2,7:28.0,Miami full timeout,,25,30
135,2,7:28.0,G. Dragić enters the game for J. Johnson,,25,30
136,2,7:05.0,Turnover by J. McRoberts (lost ball; steal by C. McCollum),,25,30
137,2,7:05.0,,Personal foul by J. McRoberts,25,30
138,2,7:05.0,L. Deng enters the game for J. McRoberts,,25,30
139,2,7:05.0,,A. Aminu enters the game for N. Vonleh,25,30
140,2,6:51.0,,C. McCollum makes 3-pt jump shot from 23 ft,25,33
141,2,6:37.0,H. Whiteside makes 2-pt layup from 1 ft (assist by J. Richardson),,27,33
142,2,6:37.0,Shooting foul by E. Davis (drawn by H. Whiteside),,27,33
143,2,6:37.0,H. Whiteside makes free throw 1 of 1,,28,33
144,2,6:24.0,,C. McCollum misses 2-pt jump shot from 19 ft,28,33
145,2,6:23.0,,Offensive rebound by E. Davis,28,33
146,2,6:19.0,,G. Henderson misses 2-pt jump shot from 16 ft,28,33
147,2,6:18.0,,Offensive rebound by E. Davis,28,33
148,2,6:18.0,,E. Davis makes 2-pt layup at rim,28,35
149,2,6:00.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by L. Deng),,31,35
150,2,5:49.0,,C. McCollum makes 2-pt jump shot from 19 ft,31,37
151,2,5:38.0,G. Dragić misses 2-pt jump shot from 5 ft,,31,37
152,2,5:38.0,,Defensive rebound by E. Davis,31,37
153,2,5:27.0,,C. McCollum misses 2-pt jump shot from 23 ft,31,37
154,2,5:26.0,,Offensive rebound by E. Davis,31,37
155,2,5:19.0,,G. Henderson misses 2-pt layup from 2 ft (block by H. Whiteside),31,37
156,2,5:18.0,Defensive rebound by H. Whiteside,,31,37
157,2,5:10.0,H. Whiteside makes 2-pt jump shot from 3 ft (assist by J. Winslow),,33,37
158,2,5:10.0,Shooting foul by C. McCollum (drawn by H. Whiteside),,33,37
159,2,5:10.0,,D. Lillard enters the game for C. McCollum,33,37
160,2,5:10.0,,M. Plumlee enters the game for E. Davis,33,37
161,2,5:10.0,H. Whiteside makes free throw 1 of 1,,34,37
162,2,4:56.0,,A. Crabbe misses 2-pt jump shot from 15 ft,34,37
163,2,4:56.0,Defensive rebound by H. Whiteside,,34,37
164,2,4:44.0,L. Deng misses 3-pt jump shot from 23 ft,,34,37
165,2,4:43.0,,Defensive rebound by G. Henderson,34,37
166,2,4:40.0,,Shooting foul by L. Deng (drawn by A. Aminu),34,37
167,2,4:40.0,,A. Aminu makes free throw 1 of 2,34,38
168,2,4:40.0,,M. Harkless enters the game for A. Crabbe,34,38
169,2,4:40.0,,A. Aminu makes free throw 2 of 2,34,39
170,2,4:23.0,J. Richardson misses 2-pt jump shot from 3 ft,,34,39
171,2,4:22.0,,Defensive rebound by G. Henderson,34,39
172,2,4:17.0,,G. Henderson makes 2-pt layup from 1 ft,34,41
173,2,4:17.0,,Shooting foul by J. Winslow (drawn by G. Henderson),34,41
174,2,4:17.0,J. Johnson enters the game for J. Winslow,,34,41
175,2,4:17.0,,G. Henderson makes free throw 1 of 1,34,42
176,2,3:56.0,L. Deng misses 2-pt jump shot from 3 ft (block by M. Plumlee),,34,42
177,2,3:55.0,,Defensive rebound by A. Aminu,34,42
178,2,3:49.0,,M. Harkless makes 2-pt layup from 1 ft (assist by M. Plumlee),34,44
179,2,3:45.0,Miami full timeout,,34,44
180,2,3:45.0,J. McRoberts enters the game for H. Whiteside,,34,44
181,2,3:30.0,J. McRoberts misses 2-pt layup from 2 ft,,34,44
182,2,3:29.0,,Defensive rebound by Team,34,44
183,2,3:19.0,,Turnover by D. Lillard (bad pass; steal by J. Richardson),34,44
184,2,3:18.0,Turnover by J. Richardson (step out of bounds),,34,44
185,2,3:14.0,,Turnover by G. Henderson (lost ball),34,44
186,2,3:04.0,G. Dragić misses 2-pt jump shot from 14 ft,,34,44
187,2,3:03.0,,Defensive rebound by M. Plumlee,34,44
188,2,2:53.0,,D. Lillard misses 2-pt jump shot from 22 ft,34,44
189,2,2:53.0,,Offensive rebound by M. Harkless,34,44
190,2,2:53.0,,M. Harkless makes 2-pt dunk at rim,34,46
191,2,2:37.0,Shooting foul by M. Plumlee (drawn by L. Deng),,34,46
192,2,2:37.0,,Portland full timeout,34,46
193,2,2:37.0,,C. McCollum enters the game for G. Henderson,34,46
194,2,2:37.0,G. Green enters the game for J. Richardson,,34,46
195,2,2:37.0,L. Deng makes free throw 1 of 2,,35,46
196,2,2:37.0,L. Deng misses free throw 2 of 2,,35,46
197,2,2:36.0,,Defensive rebound by M. Harkless,35,46
198,2,2:18.0,,D. Lillard makes 2-pt jump shot from 14 ft (assist by A. Aminu),35,48
199,2,1:55.0,J. Johnson misses 2-pt jump shot from 6 ft,,35,48
200,2,1:55.0,,Defensive rebound by M. Harkless,35,48
201,2,1:47.0,,Shooting foul by G. Dragić (drawn by D. Lillard),35,48
202,2,1:47.0,,D. Lillard makes free throw 1 of 2,35,49
203,2,1:47.0,,D. Lillard makes free throw 2 of 2,35,50
204,2,1:28.0,G. Green makes 2-pt jump shot from 17 ft (assist by J. McRoberts),,37,50
205,2,1:09.0,,Shooting foul by G. Dragić (drawn by D. Lillard),37,50
206,2,1:09.0,,D. Lillard makes free throw 1 of 2,37,51
207,2,1:09.0,J. Richardson enters the game for G. Dragić,,37,51
208,2,1:09.0,,D. Lillard makes free throw 2 of 2,37,52
209,2,1:04.0,Turnover by J. Richardson (bad pass; steal by M. Plumlee),,37,52
210,2,1:00.0,,M. Plumlee makes 2-pt dunk at rim,37,54
211,2,0:43.0,J. Richardson makes 2-pt jump shot from 16 ft (assist by J. McRoberts),,39,54
212,2,0:30.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by M. Plumlee),39,57
213,2,0:13.0,J. McRoberts makes 3-pt jump shot from 25 ft (assist by G. Green),,42,57
214,2,0:13.0,,Portland full timeout,42,57
215,2,0:13.0,J. Winslow enters the game for L. Deng,,42,57
216,2,0:13.0,,A. Crabbe enters the game for M. Plumlee,42,57
217,2,0:02.0,,Personal foul by J. Richardson,42,57
218,2,0:02.0,,D. Lillard makes free throw 1 of 2,42,58
219,2,0:02.0,,D. Lillard makes free throw 2 of 2,42,59
220,3,11:46.0,Shooting foul by M. Plumlee (drawn by A. Stoudemire),,42,59
221,3,11:46.0,A. Stoudemire makes free throw 1 of 2,,43,59
222,3,11:46.0,A. Stoudemire makes free throw 2 of 2,,44,59
223,3,11:23.0,,M. Plumlee makes 2-pt layup at rim (assist by D. Lillard),44,61
224,3,11:07.0,G. Dragić makes 2-pt jump shot from 5 ft,,46,61
225,3,11:00.0,,Shooting foul by L. Deng (drawn by D. Lillard),46,61
226,3,11:00.0,,D. Lillard makes free throw 1 of 2,46,62
227,3,11:00.0,,D. Lillard makes free throw 2 of 2,46,63
228,3,10:52.0,,Violation by M. Harkless (kicked ball),46,63
229,3,10:42.0,L. Deng misses 2-pt jump shot from 17 ft,,46,63
230,3,10:41.0,Offensive rebound by A. Stoudemire,,46,63
231,3,10:39.0,A. Stoudemire misses 2-pt layup from 1 ft,,46,63
232,3,10:39.0,,Defensive rebound by M. Plumlee,46,63
233,3,10:32.0,,C. McCollum makes 3-pt jump shot from 24 ft,46,66
234,3,10:13.0,Turnover by G. Dragić (bad pass; steal by A. Aminu),,46,66
235,3,10:04.0,,Turnover by M. Plumlee (bad pass; steal by L. Deng),46,66
236,3,9:56.0,G. Green misses 3-pt jump shot from 24 ft,,46,66
237,3,9:56.0,Offensive rebound by Team,,46,66
238,3,9:56.0,,Loose ball foul by M. Plumlee,46,66
239,3,9:48.0,J. Johnson makes 2-pt jump shot from 16 ft,,48,66
240,3,9:34.0,,D. Lillard makes 2-pt layup from 1 ft (assist by M. Plumlee),48,68
241,3,9:20.0,J. Johnson makes 2-pt jump shot from 9 ft,,50,68
242,3,9:01.0,,A. Aminu makes 3-pt jump shot from 24 ft,50,71
243,3,8:39.0,L. Deng misses 3-pt jump shot from 22 ft,,50,71
244,3,8:38.0,,Defensive rebound by M. Plumlee,50,71
245,3,8:31.0,,D. Lillard misses 3-pt jump shot from 26 ft,50,71
246,3,8:31.0,Defensive rebound by L. Deng,,50,71
247,3,8:17.0,G. Dragić misses 3-pt jump shot from 23 ft,,50,71
248,3,8:16.0,Offensive rebound by L. Deng,,50,71
249,3,8:11.0,L. Deng makes 2-pt layup from 2 ft,,52,71
250,3,7:54.0,,C. McCollum makes 2-pt jump shot from 12 ft,52,73
251,3,7:45.0,G. Green misses 2-pt jump shot from 10 ft,,52,73
252,3,7:44.0,,Defensive rebound by A. Aminu,52,73
253,3,7:36.0,,Turnover by C. McCollum (lost ball; steal by G. Green),52,73
254,3,7:31.0,H. Whiteside enters the game for A. Stoudemire,,52,73
255,3,7:28.0,Personal foul by M. Harkless,,52,73
256,3,7:16.0,J. Johnson misses 2-pt jump shot from 15 ft,,52,73
257,3,7:15.0,,Defensive rebound by C. McCollum,52,73
258,3,7:03.0,,M. Plumlee makes 2-pt layup at rim (assist by C. McCollum),52,75
259,3,7:03.0,Miami full timeout,,52,75
260,3,6:47.0,Turnover by L. Deng (lost ball; steal by C. McCollum),,52,75
261,3,6:41.0,,A. Aminu misses 2-pt jump shot from 3 ft,52,75
262,3,6:41.0,Defensive rebound by L. Deng,,52,75
263,3,6:30.0,H. Whiteside misses 2-pt layup at rim,,52,75
264,3,6:29.0,,Defensive rebound by M. Plumlee,52,75
265,3,6:22.0,,M. Harkless makes 2-pt dunk at rim (assist by D. Lillard),52,77
266,3,6:09.0,G. Dragić misses 2-pt jump shot from 11 ft,,52,77
267,3,6:08.0,,Defensive rebound by A. Aminu,52,77
268,3,6:03.0,,M. Plumlee misses 2-pt jump shot from 4 ft,52,77
269,3,6:02.0,Defensive rebound by L. Deng,,52,77
270,3,5:57.0,Shooting foul by M. Harkless (drawn by G. Dragić),,52,77
271,3,5:57.0,G. Dragić makes free throw 1 of 2,,53,77
272,3,5:57.0,J. Winslow enters the game for L. Deng,,53,77
273,3,5:57.0,G. Dragić makes free throw 2 of 2,,54,77
274,3,5:42.0,,C. McCollum makes 3-pt jump shot from 24 ft,54,80
275,3,5:25.0,H. Whiteside misses 2-pt jump shot from 5 ft,,54,80
276,3,5:22.0,Offensive rebound by J. Winslow,,54,80
277,3,5:22.0,J. Winslow misses 2-pt layup from 1 ft,,54,80
278,3,5:22.0,,Defensive rebound by A. Aminu,54,80
279,3,5:12.0,Violation by H. Whiteside (def goaltending),,54,80
280,3,5:12.0,,M. Harkless makes 2-pt jump shot from 2 ft (assist by M. Plumlee),54,82
281,3,4:57.0,Personal foul by C. McCollum,,54,82
282,3,4:57.0,H. Whiteside makes free throw 1 of 2,,55,82
283,3,4:57.0,J. Richardson enters the game for G. Dragić,,55,82
284,3,4:57.0,H. Whiteside makes free throw 2 of 2,,56,82
285,3,4:37.0,,D. Lillard misses 2-pt jump shot from 6 ft,56,82
286,3,4:37.0,Defensive rebound by H. Whiteside,,56,82
287,3,4:37.0,Personal foul by M. Plumlee,,56,82
288,3,4:37.0,H. Whiteside misses free throw 1 of 2,,56,82
289,3,4:37.0,Offensive rebound by Team,,56,82
290,3,4:37.0,,A. Crabbe enters the game for M. Harkless,56,82
291,3,4:37.0,,E. Davis enters the game for M. Plumlee,56,82
292,3,4:37.0,,G. Henderson enters the game for C. McCollum,56,82
293,3,4:37.0,H. Whiteside misses free throw 2 of 2,,56,82
294,3,4:36.0,,Defensive rebound by A. Aminu,56,82
295,3,4:23.0,,A. Aminu misses 3-pt jump shot from 26 ft,56,82
296,3,4:22.0,,Offensive rebound by E. Davis,56,82
297,3,4:11.0,,G. Henderson misses 2-pt jump shot from 14 ft,56,82
298,3,4:10.0,Defensive rebound by G. Green,,56,82
299,3,4:00.0,H. Whiteside misses 2-pt jump shot from 8 ft,,56,82
300,3,4:00.0,Offensive rebound by Team,,56,82
301,3,4:00.0,,Loose ball foul by E. Davis,56,82
302,3,4:00.0,J. Johnson misses free throw 1 of 2,,56,82
303,3,4:00.0,Offensive rebound by Team,,56,82
304,3,4:00.0,J. Johnson makes free throw 2 of 2,,57,82
305,3,3:39.0,,A. Aminu misses 2-pt jump shot from 11 ft,57,82
306,3,3:38.0,Defensive rebound by H. Whiteside,,57,82
307,3,3:28.0,J. Richardson misses 2-pt jump shot from 18 ft,,57,82
308,3,3:26.0,,Defensive rebound by E. Davis,57,82
309,3,3:14.0,,A. Aminu misses 2-pt layup from 2 ft,57,82
310,3,3:13.0,Defensive rebound by J. Winslow,,57,82
311,3,3:05.0,J. Winslow misses 2-pt jump shot from 6 ft,,57,82
312,3,3:05.0,Offensive rebound by H. Whiteside,,57,82
313,3,3:05.0,Shooting foul by A. Aminu (drawn by H. Whiteside),,57,82
314,3,3:05.0,H. Whiteside misses free throw 1 of 2,,57,82
315,3,3:05.0,Offensive rebound by Team,,57,82
316,3,3:05.0,H. Whiteside makes free throw 2 of 2,,58,82
317,3,2:47.0,,G. Henderson makes 2-pt dunk at rim,58,84
318,3,2:24.0,G. Green misses 3-pt jump shot from 24 ft,,58,84
319,3,2:23.0,,Defensive rebound by A. Aminu,58,84
320,3,2:15.0,,D. Lillard misses 2-pt jump shot from 14 ft,58,84
321,3,2:14.0,Defensive rebound by H. Whiteside,,58,84
322,3,2:07.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Winslow),,60,84
323,3,2:07.0,Shooting foul by E. Davis (drawn by H. Whiteside),,60,84
324,3,2:07.0,,Portland full timeout,60,84
325,3,2:07.0,,M. Harkless enters the game for A. Aminu,60,84
326,3,2:07.0,G. Dragić enters the game for J. Johnson,,60,84
327,3,2:07.0,L. Deng enters the game for G. Green,,60,84
328,3,2:07.0,H. Whiteside makes free throw 1 of 1,,61,84
329,3,1:46.0,,A. Crabbe makes 2-pt jump shot from 13 ft,61,86
330,3,1:32.0,G. Dragić makes 2-pt jump shot from 4 ft,,63,86
331,3,1:20.0,,Personal foul by H. Whiteside,63,86
332,3,1:20.0,,G. Henderson makes free throw 1 of 2,63,87
333,3,1:20.0,,G. Henderson misses free throw 2 of 2,63,87
334,3,1:19.0,Defensive rebound by H. Whiteside,,63,87
335,3,1:00.0,Turnover by L. Deng (lost ball; steal by M. Harkless),,63,87
336,3,0:53.0,,A. Crabbe misses 2-pt jump shot from 21 ft,63,87
337,3,0:52.0,Defensive rebound by H. Whiteside,,63,87
338,3,0:46.0,J. Winslow misses 2-pt layup from 2 ft,,63,87
339,3,0:45.0,Offensive rebound by L. Deng,,63,87
340,3,0:45.0,L. Deng makes 2-pt layup at rim,,65,87
341,3,0:30.0,,D. Lillard misses 2-pt jump shot from 6 ft,65,87
342,3,0:28.0,,Offensive rebound by E. Davis,65,87
343,3,0:08.0,,Personal block foul by J. Winslow,65,87
344,3,0:08.0,,D. Lillard misses free throw 1 of 2,65,87
345,3,0:08.0,,Offensive rebound by Team,65,87
346,3,0:08.0,,D. Lillard misses free throw 2 of 2,65,87
347,3,0:08.0,Defensive rebound by L. Deng,,65,87
348,3,0:00.0,G. Dragić makes 2-pt jump shot from 9 ft,,67,87
349,4,11:46.0,,G. Henderson makes 2-pt jump shot from 17 ft (assist by C. McCollum),67,89
350,4,11:30.0,Shooting foul by C. McCollum (drawn by G. Dragić),,67,89
351,4,11:30.0,G. Dragić misses free throw 1 of 2,,67,89
352,4,11:30.0,Offensive rebound by Team,,67,89
353,4,11:30.0,G. Dragić makes free throw 2 of 2,,68,89
354,4,11:06.0,,G. Henderson misses 3-pt jump shot from 22 ft,68,89
355,4,11:06.0,Defensive rebound by Team,,68,89
356,4,10:47.0,J. Richardson makes 2-pt layup from 1 ft (assist by H. Whiteside),,70,89
357,4,10:29.0,,C. McCollum misses 2-pt jump shot from 15 ft,70,89
358,4,10:28.0,Defensive rebound by L. Deng,,70,89
359,4,10:24.0,Shooting foul by A. Crabbe (drawn by L. Deng),,70,89
360,4,10:24.0,L. Deng makes free throw 1 of 2,,71,89
361,4,10:24.0,,M. Plumlee enters the game for E. Davis,71,89
362,4,10:24.0,L. Deng makes free throw 2 of 2,,72,89
363,4,10:04.0,,A. Crabbe misses 2-pt jump shot from 20 ft,72,89
364,4,10:02.0,,Offensive rebound by G. Henderson,72,89
365,4,10:02.0,,Personal foul by J. Winslow,72,89
366,4,9:59.0,,Shooting foul by J. Winslow (drawn by G. Henderson),72,89
367,4,9:59.0,,G. Henderson makes free throw 1 of 2,72,90
368,4,9:59.0,,G. Henderson makes free throw 2 of 2,72,91
369,4,9:43.0,G. Dragić misses 2-pt jump shot from 12 ft,,72,91
370,4,9:42.0,,Defensive rebound by M. Plumlee,72,91
371,4,9:31.0,,C. McCollum misses 2-pt jump shot from 11 ft,72,91
372,4,9:29.0,Defensive rebound by H. Whiteside,,72,91
373,4,9:17.0,J. Richardson misses 2-pt layup from 2 ft (block by A. Crabbe),,72,91
374,4,9:17.0,Offensive rebound by Team,,72,91
375,4,9:07.0,H. Whiteside misses 2-pt layup from 2 ft,,72,91
376,4,9:07.0,Offensive rebound by Team,,72,91
377,4,9:07.0,Turnover by Team (shot clock),,72,91
378,4,8:49.0,,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),72,93
379,4,8:32.0,L. Deng makes 2-pt jump shot from 6 ft,,74,93
380,4,8:11.0,,M. Plumlee makes 2-pt jump shot from 12 ft (assist by C. McCollum),74,95
381,4,7:50.0,J. Winslow misses 2-pt jump shot from 17 ft,,74,95
382,4,7:49.0,,Defensive rebound by M. Plumlee,74,95
383,4,7:36.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by M. Plumlee),74,98
384,4,7:35.0,Miami full timeout,,74,98
385,4,7:19.0,J. Richardson makes 2-pt layup from 2 ft,,76,98
386,4,6:59.0,,Turnover by C. McCollum (bad pass),76,98
387,4,6:42.0,H. Whiteside makes 2-pt jump shot from 7 ft (assist by J. Richardson),,78,98
388,4,6:26.0,,Turnover by C. McCollum (step out of bounds),78,98
389,4,6:08.0,L. Deng makes 3-pt jump shot from 24 ft (assist by J. Richardson),,81,98
