,QUARTER,TIME_REMAINING,BOSTON_ACTION,OKLAHOMA CITY_ACTION,BOSTON_SCORE,OKLAHOMA CITY_SCORE
148,2,6:37.0,Shooting foul by N. Collison (drawn by J. Sullinger),,31,37
149,2,6:37.0,J. Sullinger misses free throw 1 of 2,,31,37
150,2,6:37.0,Offensive rebound by Team,,31,37
151,2,6:37.0,,S. Adams enters the game for N. Collison,31,37
152,2,6:37.0,,R. Westbrook enters the game for D. Waiters,31,37
153,2,6:37.0,A. Bradley enters the game for E. Turner,,31,37
154,2,6:37.0,J. Sullinger makes free throw 2 of 2,,32,37
155,2,6:23.0,,K. Singler makes 3-pt jump shot from 23 ft (assist by S. Adams),32,40
156,2,6:00.0,A. Bradley misses 3-pt jump shot from 23 ft,,32,40
157,2,6:00.0,Offensive rebound by J. Sullinger,,32,40
158,2,5:59.0,Turnover by J. Sullinger (lost ball; steal by R. Westbrook),,32,40
159,2,5:50.0,,Personal foul by J. Crowder (drawn by S. Adams),32,40
160,2,5:41.0,,Turnover by D. Augustin (bad pass),32,40
161,2,5:29.0,A. Bradley makes 2-pt jump shot from 20 ft (assist by J. Sullinger),,34,40
162,2,5:16.0,,Turnover by K. Singler (bad pass; steal by A. Bradley),34,40
163,2,5:11.0,A. Bradley makes 2-pt layup from 1 ft (assist by I. Thomas),,36,40
164,2,4:50.0,,R. Westbrook misses 3-pt jump shot from 26 ft,36,40
165,2,4:49.0,,Offensive rebound by Team,36,40
166,2,4:48.0,A. Johnson enters the game for D. Lee,,36,40
167,2,4:48.0,M. Smart enters the game for I. Thomas,,36,40
168,2,4:48.0,,A. Roberson enters the game for D. Augustin,36,40
169,2,4:36.0,,S. Ibaka misses 2-pt jump shot from 4 ft (block by J. Crowder),36,40
170,2,4:36.0,,Offensive rebound by Team,36,40
171,2,4:35.0,,Turnover by K. Singler (traveling),36,40
172,2,4:23.0,A. Bradley misses 2-pt jump shot from 16 ft,,36,40
173,2,4:22.0,,Defensive rebound by R. Westbrook,36,40
174,2,4:17.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),36,42
175,2,4:07.0,Turnover by M. Smart (bad pass),,36,42
176,2,4:07.0,,A. Morrow enters the game for K. Singler,36,42
177,2,3:54.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by R. Westbrook),36,44
178,2,3:30.0,A. Bradley misses 2-pt layup from 1 ft,,36,44
179,2,3:30.0,,Defensive rebound by S. Adams,36,44
180,2,3:18.0,,Turnover by R. Westbrook (lost ball; steal by J. Sullinger),36,44
181,2,3:07.0,A. Johnson makes 2-pt layup at rim (assist by M. Smart),,38,44
182,2,2:44.0,,Personal foul by A. Bradley (drawn by R. Westbrook),38,44
183,2,2:44.0,Official timeout,,38,44
184,2,2:41.0,,Personal foul by J. Sullinger (drawn by R. Westbrook),38,44
185,2,2:41.0,,R. Westbrook makes free throw 1 of 2,38,45
186,2,2:41.0,,R. Westbrook makes free throw 2 of 2,38,46
187,2,2:23.0,J. Crowder makes 2-pt jump shot from 3 ft,,40,46
188,2,2:10.0,,A. Morrow misses 3-pt jump shot from 23 ft,40,46
189,2,2:09.0,Defensive rebound by J. Crowder,,40,46
190,2,1:59.0,Turnover by J. Crowder (bad pass; steal by R. Westbrook),,40,46
191,2,1:47.0,,Personal foul by M. Smart (drawn by R. Westbrook),40,46
192,2,1:47.0,Technical foul by M. Smart,,40,46
193,2,1:47.0,,R. Westbrook makes technical free throw,40,47
194,2,1:47.0,,R. Westbrook makes free throw 1 of 2,40,48
195,2,1:47.0,I. Thomas enters the game for A. Bradley,,40,48
196,2,1:47.0,,R. Westbrook makes free throw 2 of 2,40,49
197,2,1:31.0,Turnover by J. Crowder (bad pass; steal by A. Roberson),,40,49
198,2,1:26.0,,A. Roberson misses 2-pt layup at rim,40,49
199,2,1:25.0,Defensive rebound by J. Sullinger,,40,49
200,2,1:19.0,A. Johnson misses 2-pt layup from 1 ft,,40,49
201,2,1:17.0,,Defensive rebound by R. Westbrook,40,49
202,2,1:13.0,,Offensive foul by R. Westbrook (drawn by M. Smart),40,49
203,2,1:13.0,,Turnover by R. Westbrook (offensive foul),40,49
204,2,1:13.0,,D. Augustin enters the game for R. Westbrook,40,49
205,2,1:07.0,Offensive foul by J. Sullinger (drawn by D. Augustin),,40,49
206,2,1:07.0,Turnover by J. Sullinger (offensive foul),,40,49
207,2,1:07.0,J. Jerebko enters the game for J. Sullinger,,40,49
208,2,1:06.0,,Personal take foul by J. Jerebko (drawn by S. Adams),40,49
209,2,1:06.0,,S. Adams makes free throw 1 of 2,40,50
210,2,1:06.0,K. Olynyk enters the game for J. Jerebko,,40,50
211,2,1:06.0,,K. Singler enters the game for A. Morrow,40,50
212,2,1:06.0,,S. Adams misses free throw 2 of 2,40,50
213,2,1:05.0,Defensive rebound by A. Johnson,,40,50
214,2,0:53.0,I. Thomas misses 2-pt jump shot from 16 ft,,40,50
215,2,0:52.0,Offensive rebound by I. Thomas,,40,50
216,2,0:49.0,I. Thomas makes 2-pt jump shot from 12 ft,,42,50
217,2,0:34.0,,S. Ibaka misses 2-pt jump shot from 18 ft,42,50
218,2,0:33.0,,Offensive rebound by Team,42,50
219,2,0:33.0,Loose ball foul by K. Olynyk (drawn by S. Adams),,42,50
220,2,0:33.0,,S. Adams makes free throw 1 of 2,42,51
221,2,0:33.0,,S. Adams makes free throw 2 of 2,42,52
222,2,0:21.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by I. Thomas),,45,52
223,2,0:01.0,,Turnover by D. Augustin (bad pass; steal by M. Smart),45,52
224,3,11:47.0,J. Crowder misses 3-pt jump shot from 24 ft,,45,52
225,3,11:46.0,Offensive rebound by A. Johnson,,45,52
226,3,11:42.0,J. Crowder misses 3-pt jump shot from 24 ft,,45,52
227,3,11:42.0,,Defensive rebound by S. Ibaka,45,52
228,3,11:23.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by A. Morrow),45,54
229,3,11:11.0,I. Thomas misses 2-pt jump shot from 8 ft,,45,54
230,3,11:11.0,,Defensive rebound by Team,45,54
231,3,10:57.0,,S. Ibaka misses 2-pt jump shot from 20 ft,45,54
232,3,10:56.0,Defensive rebound by J. Sullinger,,45,54
233,3,10:42.0,J. Sullinger makes 2-pt layup from 2 ft (assist by I. Thomas),,47,54
234,3,10:20.0,,S. Ibaka makes 2-pt hook shot from 3 ft (assist by R. Westbrook),47,56
235,3,10:04.0,M. Smart makes 3-pt jump shot from 24 ft (assist by I. Thomas),,50,56
236,3,9:54.0,,Personal foul by M. Smart (drawn by R. Westbrook),50,56
237,3,9:41.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by A. Morrow),50,59
238,3,9:25.0,J. Crowder misses 2-pt layup from 1 ft,,50,59
239,3,9:24.0,,Defensive rebound by Team,50,59
240,3,9:11.0,,R. Westbrook makes 2-pt layup from 1 ft,50,61
241,3,9:00.0,I. Thomas misses 3-pt jump shot from 23 ft,,50,61
242,3,8:59.0,,Defensive rebound by R. Westbrook,50,61
243,3,8:50.0,,S. Ibaka misses 2-pt jump shot from 18 ft,50,61
244,3,8:49.0,,Offensive rebound by R. Westbrook,50,61
245,3,8:47.0,,Oklahoma City full timeout,50,61
246,3,8:29.0,,A. Roberson misses 3-pt jump shot from 25 ft,50,61
247,3,8:28.0,Defensive rebound by A. Johnson,,50,61
248,3,8:07.0,M. Smart makes 2-pt layup from 1 ft,,52,61
249,3,7:51.0,,Offensive foul by A. Morrow (drawn by I. Thomas),52,61
250,3,7:51.0,,Turnover by A. Morrow (offensive foul),52,61
251,3,7:36.0,I. Thomas makes 2-pt jump shot from 18 ft (assist by M. Smart),,54,61
252,3,7:17.0,,A. Morrow misses 2-pt jump shot from 12 ft,54,61
253,3,7:17.0,Defensive rebound by J. Sullinger,,54,61
254,3,7:10.0,I. Thomas misses 3-pt jump shot from 24 ft,,54,61
255,3,7:10.0,,Defensive rebound by Team,54,61
256,3,6:53.0,,R. Westbrook misses 2-pt jump shot from 18 ft,54,61
257,3,6:52.0,Defensive rebound by J. Crowder,,54,61
258,3,6:45.0,Turnover by I. Thomas (bad pass; steal by A. Roberson),,54,61
259,3,6:39.0,,R. Westbrook misses 2-pt layup from 3 ft (block by A. Johnson),54,61
260,3,6:39.0,,Offensive rebound by Team,54,61
261,3,6:36.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by R. Westbrook),54,63
262,3,6:35.0,,Violation by Team (delay of game),54,63
263,3,6:23.0,M. Smart makes 3-pt jump shot from 23 ft (assist by I. Thomas),,57,63
264,3,5:58.0,,A. Morrow misses 3-pt jump shot from 23 ft,57,63
265,3,5:57.0,,Offensive rebound by S. Ibaka,57,63
266,3,5:47.0,Violation by M. Smart (kicked ball),,57,63
267,3,5:47.0,A. Bradley enters the game for I. Thomas,,57,63
268,3,5:47.0,,D. Waiters enters the game for A. Morrow,57,63
269,3,5:40.0,,Shooting foul by A. Bradley (drawn by R. Westbrook),57,63
270,3,5:40.0,,R. Westbrook makes free throw 1 of 2,57,64
271,3,5:40.0,,E. Freedom enters the game for S. Adams,57,64
272,3,5:40.0,,R. Westbrook makes free throw 2 of 2,57,65
273,3,5:30.0,M. Smart misses 2-pt layup from 2 ft (block by E. Freedom),,57,65
274,3,5:29.0,Offensive rebound by M. Smart,,57,65
275,3,5:23.0,J. Crowder makes 2-pt layup at rim (assist by M. Smart),,59,65
276,3,5:10.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by E. Freedom),59,68
277,3,5:08.0,,Technical foul by D. Waiters,59,68
278,3,5:08.0,A. Bradley misses technical free throw,,59,68
279,3,5:08.0,Offensive rebound by Team,,59,68
280,3,5:08.0,K. Olynyk enters the game for J. Sullinger,,59,68
281,3,4:58.0,J. Crowder misses 2-pt layup from 2 ft (block by R. Westbrook),,59,68
282,3,4:57.0,Offensive rebound by J. Crowder,,59,68
283,3,4:57.0,J. Crowder makes 2-pt layup from 2 ft,,61,68
284,3,4:57.0,Shooting foul by E. Freedom (drawn by J. Crowder),,61,68
285,3,4:57.0,J. Crowder makes free throw 1 of 1,,62,68
286,3,4:48.0,,Shooting foul by K. Olynyk (drawn by R. Westbrook),62,68
287,3,4:48.0,,R. Westbrook makes free throw 1 of 2,62,69
288,3,4:48.0,,R. Westbrook makes free throw 2 of 2,62,70
289,3,4:38.0,Shooting foul by E. Freedom (drawn by M. Smart),,62,70
290,3,4:38.0,M. Smart makes free throw 1 of 2,,63,70
291,3,4:38.0,M. Smart makes free throw 2 of 2,,64,70
292,3,4:26.0,,D. Waiters misses 3-pt jump shot from 24 ft,64,70
293,3,4:25.0,Defensive rebound by Team,,64,70
294,3,4:15.0,Turnover by A. Johnson (bad pass; steal by R. Westbrook),,64,70
295,3,4:08.0,,R. Westbrook misses 3-pt jump shot from 24 ft,64,70
296,3,4:08.0,Defensive rebound by K. Olynyk,,64,70
297,3,3:58.0,K. Olynyk misses 2-pt jump shot from 16 ft,,64,70
298,3,3:57.0,,Defensive rebound by D. Waiters,64,70
299,3,3:46.0,,R. Westbrook misses 3-pt jump shot from 25 ft,64,70
300,3,3:46.0,,Offensive rebound by Team,64,70
301,3,3:46.0,Loose ball foul by A. Johnson (drawn by S. Ibaka),,64,70
302,3,3:33.0,,Turnover by D. Waiters (lost ball; steal by K. Olynyk),64,70
303,3,3:27.0,Shooting foul by E. Freedom (drawn by A. Bradley),,64,70
304,3,3:27.0,A. Bradley misses free throw 1 of 2,,64,70
305,3,3:27.0,Offensive rebound by Team,,64,70
306,3,3:27.0,A. Bradley makes free throw 2 of 2,,65,70
307,3,3:11.0,,Turnover by R. Westbrook (bad pass; steal by K. Olynyk),65,70
308,3,2:57.0,M. Smart makes 3-pt jump shot from 24 ft (assist by A. Bradley),,68,70
309,3,2:49.0,,Oklahoma City full timeout,68,70
310,3,2:49.0,Boston full timeout,,68,70
311,3,2:49.0,E. Turner enters the game for J. Crowder,,68,70
312,3,2:37.0,,E. Freedom misses 2-pt layup from 1 ft (block by K. Olynyk),68,70
313,3,2:34.0,,Offensive rebound by E. Freedom,68,70
314,3,2:34.0,,E. Freedom makes 2-pt layup from 1 ft,68,72
315,3,2:13.0,M. Smart makes 2-pt layup at rim,,70,72
316,3,2:04.0,,R. Westbrook misses 2-pt layup from 1 ft,70,72
317,3,2:04.0,Defensive rebound by A. Bradley,,70,72
318,3,1:55.0,A. Bradley misses 2-pt jump shot from 23 ft,,70,72
319,3,1:54.0,,Defensive rebound by S. Ibaka,70,72
320,3,1:36.0,,D. Waiters misses 2-pt jump shot from 19 ft,70,72
321,3,1:36.0,Defensive rebound by K. Olynyk,,70,72
322,3,1:22.0,Personal foul by D. Waiters (drawn by E. Turner),,70,72
323,3,1:22.0,,N. Collison enters the game for S. Ibaka,70,72
324,3,1:22.0,,K. Singler enters the game for A. Roberson,70,72
325,3,1:10.0,K. Olynyk makes 2-pt layup from 1 ft (assist by A. Bradley),,72,72
326,3,0:51.0,,K. Singler makes 2-pt jump shot from 3 ft (assist by N. Collison),72,74
327,3,0:34.0,M. Smart misses 2-pt dunk at rim (block by R. Westbrook),,72,74
328,3,0:28.0,,Defensive rebound by N. Collison,72,74
329,3,0:24.0,,K. Singler misses 3-pt jump shot from 23 ft,72,74
330,3,0:23.0,,Offensive rebound by N. Collison,72,74
331,3,0:03.0,,Shooting foul by K. Olynyk (drawn by E. Freedom),72,74
332,3,0:03.0,,E. Freedom misses free throw 1 of 2,72,74
333,3,0:03.0,,Offensive rebound by Team,72,74
334,3,0:03.0,I. Thomas enters the game for M. Smart,,72,74
335,3,0:03.0,J. Sullinger enters the game for K. Olynyk,,72,74
336,3,0:03.0,,E. Freedom misses free throw 2 of 2,72,74
337,3,0:03.0,Defensive rebound by J. Sullinger,,72,74
338,3,0:00.0,J. Sullinger misses 3-pt jump shot from 43 ft,,72,74
339,3,0:00.0,,Defensive rebound by Team,72,74
340,4,11:47.0,,Turnover by D. Waiters (lost ball; steal by E. Turner),72,74
341,4,11:41.0,A. Bradley makes 2-pt jump shot from 18 ft (assist by E. Turner),,74,74
342,4,11:26.0,,Personal foul by D. Lee (drawn by D. Augustin),74,74
343,4,11:15.0,,E. Freedom misses 2-pt hook shot from 4 ft,74,74
344,4,11:15.0,Defensive rebound by Team,,74,74
345,4,11:00.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by E. Turner),,77,74
346,4,10:44.0,,D. Waiters misses 2-pt jump shot from 19 ft,77,74
347,4,10:43.0,Defensive rebound by E. Turner,,77,74
348,4,10:26.0,A. Bradley makes 2-pt jump shot from 5 ft (assist by E. Turner),,79,74
349,4,10:10.0,,E. Freedom misses 2-pt jump shot from 17 ft,79,74
350,4,10:10.0,Defensive rebound by J. Sullinger,,79,74
351,4,9:55.0,Turnover by D. Lee (lost ball; steal by N. Collison),,79,74
352,4,9:44.0,,Turnover by D. Waiters (bad pass; steal by E. Turner),79,74
353,4,9:39.0,Turnover by E. Turner (bad pass; steal by K. Singler),,79,74
354,4,9:23.0,,E. Freedom makes 2-pt hook shot from 2 ft (assist by D. Augustin),79,76
355,4,9:07.0,J. Sullinger misses 3-pt jump shot from 24 ft,,79,76
356,4,9:06.0,,Defensive rebound by D. Augustin,79,76
357,4,8:54.0,,Offensive foul by N. Collison (drawn by A. Bradley),79,76
358,4,8:54.0,,Turnover by N. Collison (offensive foul),79,76
359,4,8:54.0,Official timeout,,79,76
360,4,8:38.0,I. Thomas makes 3-pt jump shot from 23 ft (assist by J. Sullinger),,82,76
361,4,8:14.0,,N. Collison misses 2-pt jump shot from 17 ft,82,76
362,4,8:14.0,Defensive rebound by I. Thomas,,82,76
363,4,7:56.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by D. Lee),,85,76
364,4,7:35.0,,Turnover by K. Singler (lost ball; steal by J. Sullinger),85,76
365,4,7:31.0,I. Thomas misses 3-pt jump shot from 24 ft,,85,76
366,4,7:30.0,,Defensive rebound by Team,85,76
367,4,7:30.0,,R. Westbrook enters the game for D. Augustin,85,76
368,4,7:30.0,,S. Adams enters the game for E. Freedom,85,76
369,4,7:14.0,,N. Collison misses 2-pt hook shot from 8 ft,85,76
370,4,7:14.0,Defensive rebound by J. Sullinger,,85,76
371,4,7:04.0,I. Thomas makes 2-pt layup from 1 ft,,87,76
372,4,6:58.0,,Oklahoma City full timeout,87,76
373,4,6:54.0,,R. Westbrook misses 3-pt jump shot from 25 ft,87,76
374,4,6:53.0,Defensive rebound by J. Sullinger,,87,76
375,4,6:38.0,Shooting foul by N. Collison (drawn by D. Lee),,87,76
376,4,6:38.0,D. Lee makes free throw 1 of 2,,88,76
377,4,6:38.0,,S. Ibaka enters the game for N. Collison,88,76
378,4,6:38.0,,D. Augustin enters the game for K. Singler,88,76
379,4,6:38.0,D. Lee makes free throw 2 of 2,,89,76
380,4,6:16.0,,R. Westbrook misses 2-pt jump shot from 13 ft,89,76
