,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
31,1,7:32.0,T. Parker misses 2-pt jump shot from 7 ft,,6,11
32,1,7:30.0,,Defensive rebound by Z. Randolph,6,11
33,1,7:20.0,,M. Gasol misses 2-pt jump shot from 17 ft,6,11
34,1,7:19.0,Defensive rebound by T. Parker,,6,11
35,1,7:04.0,Shooting foul by M. Gasol (drawn by K. Leonard),,6,11
36,1,7:04.0,K. Leonard makes free throw 1 of 2,,7,11
37,1,7:04.0,K. Leonard makes free throw 2 of 2,,8,11
38,1,6:44.0,,J. Green misses 2-pt jump shot from 8 ft,8,11
39,1,6:44.0,,Offensive rebound by Z. Randolph,8,11
40,1,6:41.0,,Z. Randolph makes 2-pt hook shot from 6 ft,8,13
41,1,6:23.0,Offensive foul by D. Green (drawn by M. Conley),,8,13
42,1,6:23.0,Turnover by D. Green (offensive foul),,8,13
43,1,6:23.0,M. Ginóbili enters the game for D. Green,,8,13
44,1,6:11.0,,M. Conley misses 3-pt jump shot from 26 ft,8,13
45,1,6:11.0,Defensive rebound by T. Duncan,,8,13
46,1,5:59.0,L. Aldridge misses 2-pt jump shot from 13 ft,,8,13
47,1,5:58.0,,Defensive rebound by T. Allen,8,13
48,1,5:43.0,,J. Green misses 2-pt jump shot from 5 ft,8,13
49,1,5:41.0,Defensive rebound by L. Aldridge,,8,13
50,1,5:23.0,T. Duncan makes 2-pt layup at rim (assist by K. Leonard),,10,13
51,1,5:12.0,,Personal foul by T. Duncan (drawn by M. Gasol),10,13
52,1,5:12.0,B. Diaw enters the game for L. Aldridge,,10,13
53,1,5:12.0,,M. Barnes enters the game for J. Green,10,13
54,1,5:12.0,,C. Lee enters the game for T. Allen,10,13
55,1,5:02.0,,Turnover by M. Gasol (lost ball; steal by T. Duncan),10,13
56,1,4:57.0,T. Parker misses 2-pt layup at rim (block by M. Conley),,10,13
57,1,4:53.0,,Defensive rebound by C. Lee,10,13
58,1,4:50.0,,Z. Randolph makes 2-pt dunk at rim (assist by C. Lee),10,15
59,1,4:26.0,B. Diaw misses 2-pt layup at rim,,10,15
60,1,4:26.0,Offensive rebound by Team,,10,15
61,1,4:26.0,,Loose ball foul by Z. Randolph (drawn by B. Diaw),10,15
62,1,4:20.0,M. Ginóbili misses 2-pt jump shot from 7 ft,,10,15
63,1,4:18.0,,Defensive rebound by M. Gasol,10,15
64,1,4:07.0,,Z. Randolph misses 2-pt jump shot from 17 ft,10,15
65,1,4:06.0,Defensive rebound by T. Parker,,10,15
66,1,3:55.0,Turnover by M. Ginóbili (bad pass),,10,15
67,1,3:55.0,,Memphis full timeout,10,15
68,1,3:55.0,,J. Green enters the game for Z. Randolph,10,15
69,1,3:55.0,,M. Chalmers enters the game for M. Conley,10,15
70,1,3:55.0,K. Anderson enters the game for K. Leonard,,10,15
71,1,3:55.0,P. Mills enters the game for T. Duncan,,10,15
72,1,3:55.0,D. West enters the game for T. Parker,,10,15
73,1,3:36.0,,Turnover by M. Gasol (lost ball; steal by P. Mills),10,15
74,1,3:28.0,D. West makes 2-pt layup from 1 ft (assist by K. Anderson),,12,15
75,1,3:19.0,,Turnover by M. Chalmers (bad pass; steal by M. Ginóbili),12,15
76,1,3:13.0,M. Ginóbili makes 2-pt layup at rim,,14,15
77,1,2:57.0,,M. Gasol makes 2-pt jump shot from 8 ft,14,17
78,1,2:34.0,M. Ginóbili makes 2-pt layup at rim (assist by K. Anderson),,16,17
79,1,2:24.0,,Shooting foul by D. West (drawn by M. Barnes),16,17
80,1,2:24.0,,M. Barnes makes free throw 1 of 2,16,18
81,1,2:24.0,,M. Barnes makes free throw 2 of 2,16,19
82,1,2:04.0,D. West misses 2-pt layup from 1 ft,,16,19
83,1,2:04.0,Offensive rebound by D. West,,16,19
84,1,2:00.0,D. West makes 2-pt layup from 1 ft,,18,19
85,1,1:44.0,,J. Green misses 2-pt jump shot from 19 ft,18,19
86,1,1:43.0,Defensive rebound by P. Mills,,18,19
87,1,1:36.0,Personal foul by J. Green (drawn by B. Diaw),,18,19
88,1,1:25.0,Turnover by M. Ginóbili (lost ball),,18,19
89,1,1:16.0,,Turnover by M. Gasol (lost ball; steal by P. Mills),18,19
90,1,1:10.0,P. Mills misses 3-pt jump shot from 26 ft,,18,19
91,1,1:08.0,Offensive rebound by K. Anderson,,18,19
92,1,1:08.0,K. Anderson misses 2-pt layup at rim,,18,19
93,1,1:08.0,,Defensive rebound by Team,18,19
94,1,1:08.0,,J. Green enters the game for M. Gasol,18,19
95,1,0:54.0,,M. Chalmers misses 2-pt jump shot from 5 ft,18,19
96,1,0:53.0,Defensive rebound by M. Ginóbili,,18,19
97,1,0:36.0,Personal foul by M. Chalmers (drawn by M. Ginóbili),,18,19
98,1,0:36.0,M. Ginóbili makes free throw 1 of 2,,19,19
99,1,0:36.0,M. Ginóbili makes free throw 2 of 2,,20,19
100,1,0:25.0,,Turnover by M. Barnes (lost ball),20,19
101,1,0:09.0,Offensive foul by D. West (drawn by M. Chalmers),,20,19
102,1,0:09.0,Turnover by D. West (offensive foul),,20,19
103,1,0:09.0,,M. Conley enters the game for J. Green,20,19
104,1,0:09.0,K. Leonard enters the game for D. West,,20,19
105,1,0:03.0,,Shooting foul by M. Ginóbili (drawn by M. Chalmers),20,19
106,1,0:03.0,,M. Chalmers makes free throw 1 of 2,20,20
107,1,0:03.0,,M. Chalmers makes free throw 2 of 2,20,21
108,1,0:03.0,Turnover by B. Diaw (bad pass; steal by M. Chalmers),,20,21
109,1,0:01.0,,M. Chalmers misses 3-pt jump shot from 40 ft,20,21
110,1,0:00.0,,Offensive rebound by Team,20,21
111,2,11:46.0,B. Diaw misses 2-pt jump shot from 5 ft,,20,21
112,2,11:45.0,,Defensive rebound by Z. Randolph,20,21
113,2,11:36.0,,C. Lee misses 2-pt jump shot from 16 ft,20,21
114,2,11:34.0,Defensive rebound by K. Anderson,,20,21
115,2,11:23.0,M. Ginóbili misses 2-pt jump shot from 10 ft,,20,21
116,2,11:22.0,,Defensive rebound by M. Barnes,20,21
117,2,11:15.0,,C. Lee misses 2-pt layup from 1 ft (block by K. Anderson),20,21
118,2,11:12.0,Defensive rebound by B. Diaw,,20,21
119,2,11:06.0,D. West makes 2-pt layup at rim (assist by M. Ginóbili),,22,21
120,2,10:45.0,,C. Lee misses 3-pt jump shot from 22 ft,22,21
121,2,10:45.0,,Offensive rebound by Z. Randolph,22,21
122,2,10:37.0,,C. Lee makes 2-pt layup from 2 ft (assist by J. Green),22,23
123,2,10:14.0,P. Mills misses 2-pt jump shot from 20 ft,,22,23
124,2,10:12.0,,Defensive rebound by Z. Randolph,22,23
125,2,10:00.0,,Turnover by Z. Randolph (lost ball; steal by D. West),22,23
126,2,9:53.0,D. West misses 2-pt jump shot from 16 ft,,22,23
127,2,9:51.0,,Defensive rebound by J. Green,22,23
128,2,9:43.0,,M. Barnes misses 3-pt jump shot from 25 ft,22,23
129,2,9:43.0,Defensive rebound by B. Diaw,,22,23
130,2,9:22.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by K. Anderson),,25,23
131,2,9:04.0,,Shooting foul by K. Anderson (drawn by M. Chalmers),25,23
132,2,9:04.0,,M. Chalmers makes free throw 1 of 2,25,24
133,2,9:04.0,K. Leonard enters the game for M. Ginóbili,,25,24
134,2,9:04.0,T. Parker enters the game for B. Diaw,,25,24
135,2,9:04.0,L. Aldridge enters the game for K. Anderson,,25,24
136,2,9:04.0,D. Green enters the game for P. Mills,,25,24
137,2,9:04.0,T. Duncan enters the game for D. West,,25,24
138,2,9:04.0,,M. Chalmers makes free throw 2 of 2,25,25
139,2,8:44.0,T. Parker makes 2-pt jump shot from 21 ft,,27,25
140,2,8:27.0,,J. Green misses 2-pt layup from 2 ft (block by L. Aldridge),27,25
141,2,8:25.0,Defensive rebound by T. Duncan,,27,25
142,2,8:18.0,Personal foul by M. Chalmers (drawn by T. Duncan),,27,25
143,2,8:18.0,San Antonio full timeout,,27,25
144,2,8:18.0,,M. Gasol enters the game for J. Green,27,25
145,2,8:18.0,,T. Allen enters the game for C. Lee,27,25
146,2,8:18.0,,M. Conley enters the game for M. Chalmers,27,25
147,2,8:01.0,T. Parker makes 2-pt jump shot from 21 ft (assist by K. Leonard),,29,25
148,2,7:39.0,,M. Gasol misses 2-pt jump shot from 4 ft,29,25
149,2,7:38.0,Defensive rebound by T. Duncan,,29,25
150,2,7:18.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Duncan),,32,25
151,2,7:04.0,,M. Conley misses 2-pt jump shot from 9 ft,32,25
152,2,7:03.0,Defensive rebound by K. Leonard,,32,25
153,2,6:53.0,L. Aldridge misses 2-pt jump shot from 21 ft,,32,25
154,2,6:52.0,,Defensive rebound by M. Barnes,32,25
155,2,6:45.0,,Z. Randolph makes 2-pt jump shot from 7 ft (assist by M. Barnes),32,27
156,2,6:30.0,Turnover by K. Leonard (lost ball),,32,27
157,2,6:16.0,,M. Gasol makes 2-pt jump shot from 19 ft (assist by M. Conley),32,29
158,2,6:16.0,San Antonio full timeout,,32,29
159,2,5:59.0,L. Aldridge misses 2-pt jump shot from 9 ft,,32,29
160,2,5:58.0,Offensive rebound by T. Duncan,,32,29
161,2,5:39.0,T. Parker makes 2-pt jump shot from 15 ft,,34,29
162,2,5:12.0,,T. Allen misses 2-pt jump shot from 20 ft,34,29
163,2,5:11.0,Defensive rebound by K. Leonard,,34,29
164,2,4:58.0,Personal foul by T. Allen (drawn by D. Green),,34,29
165,2,4:49.0,T. Parker makes 2-pt jump shot from 16 ft (assist by T. Duncan),,36,29
166,2,4:27.0,,M. Conley makes 2-pt jump shot from 15 ft (assist by M. Gasol),36,31
167,2,3:58.0,T. Duncan misses 2-pt jump shot from 12 ft,,36,31
168,2,3:54.0,,Defensive rebound by M. Conley,36,31
169,2,3:46.0,,M. Barnes misses 2-pt layup from 1 ft,36,31
170,2,3:44.0,Defensive rebound by K. Leonard,,36,31
171,2,3:40.0,Shooting block foul by M. Gasol (drawn by L. Aldridge),,36,31
172,2,3:40.0,L. Aldridge misses free throw 1 of 2,,36,31
173,2,3:40.0,Offensive rebound by Team,,36,31
174,2,3:40.0,M. Ginóbili enters the game for D. Green,,36,31
175,2,3:40.0,,C. Lee enters the game for T. Allen,36,31
176,2,3:40.0,,J. Green enters the game for M. Barnes,36,31
177,2,3:40.0,L. Aldridge makes free throw 2 of 2,,37,31
178,2,3:31.0,,Personal foul by T. Duncan (drawn by M. Gasol),37,31
179,2,3:16.0,,M. Conley misses 2-pt jump shot from 21 ft,37,31
180,2,3:14.0,Defensive rebound by M. Ginóbili,,37,31
181,2,3:07.0,Personal foul by Z. Randolph (drawn by T. Duncan),,37,31
182,2,2:58.0,T. Parker misses 2-pt jump shot from 19 ft,,37,31
183,2,2:58.0,,Defensive rebound by Team,37,31
184,2,2:58.0,,Memphis full timeout,37,31
185,2,2:37.0,,Z. Randolph misses 2-pt jump shot from 6 ft,37,31
186,2,2:33.0,Defensive rebound by T. Duncan,,37,31
187,2,2:24.0,K. Leonard makes 2-pt jump shot from 5 ft (assist by T. Parker),,39,31
188,2,2:10.0,,Turnover by M. Conley (bad pass),39,31
189,2,1:46.0,T. Duncan makes 2-pt jump shot from 12 ft,,41,31
190,2,1:29.0,,M. Gasol makes 2-pt jump shot from 8 ft (assist by M. Conley),41,33
191,2,1:07.0,L. Aldridge misses 2-pt jump shot from 16 ft,,41,33
192,2,1:06.0,,Defensive rebound by M. Conley,41,33
193,2,1:00.0,,Turnover by M. Gasol (lost ball; steal by K. Leonard),41,33
194,2,0:56.0,T. Parker makes 2-pt layup from 1 ft (assist by K. Leonard),,43,33
195,2,0:56.0,,Memphis full timeout,43,33
196,2,0:39.0,,M. Conley misses 2-pt jump shot from 5 ft (block by T. Duncan),43,33
197,2,0:37.0,,Offensive rebound by M. Conley,43,33
198,2,0:36.0,,M. Conley makes 2-pt jump shot from 3 ft,43,35
199,2,0:36.0,,Shooting foul by T. Parker (drawn by M. Conley),43,35
200,2,0:36.0,,M. Conley makes free throw 1 of 1,43,36
201,2,0:29.0,Turnover by T. Parker (bad pass; steal by M. Gasol),,43,36
202,2,0:23.0,,M. Conley misses 3-pt jump shot from 23 ft,43,36
203,2,0:20.0,Defensive rebound by K. Leonard,,43,36
204,2,0:15.0,San Antonio full timeout,,43,36
205,2,0:15.0,,M. Barnes enters the game for Z. Randolph,43,36
206,2,0:15.0,P. Mills enters the game for T. Duncan,,43,36
207,2,0:15.0,D. Green enters the game for M. Ginóbili,,43,36
208,2,0:00.0,T. Parker makes 2-pt layup at rim,,45,36
209,3,11:33.0,D. Green misses 3-pt jump shot from 25 ft,,45,36
210,3,11:33.0,,Defensive rebound by M. Gasol,45,36
211,3,11:16.0,,J. Green misses 2-pt jump shot from 4 ft (block by T. Duncan),45,36
212,3,11:15.0,Defensive rebound by T. Parker,,45,36
213,3,11:08.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Parker),,48,36
214,3,10:47.0,,Z. Randolph misses 2-pt layup from 1 ft,48,36
215,3,10:47.0,,Offensive rebound by Z. Randolph,48,36
216,3,10:47.0,,Personal foul by D. Green (drawn by Z. Randolph),48,36
217,3,10:40.0,,M. Conley misses 2-pt jump shot from 18 ft,48,36
218,3,10:39.0,Defensive rebound by K. Leonard,,48,36
219,3,10:32.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),,51,36
220,3,10:25.0,,Memphis full timeout,51,36
221,3,10:18.0,,M. Conley makes 2-pt jump shot from 21 ft (assist by M. Gasol),51,38
222,3,9:59.0,L. Aldridge misses 2-pt jump shot from 20 ft,,51,38
223,3,9:58.0,,Defensive rebound by M. Conley,51,38
224,3,9:39.0,,Turnover by M. Gasol (lost ball; steal by K. Leonard),51,38
225,3,9:33.0,D. Green misses 3-pt jump shot from 25 ft,,51,38
226,3,9:31.0,,Defensive rebound by J. Green,51,38
227,3,9:22.0,,Shooting foul by T. Duncan (drawn by Z. Randolph),51,38
228,3,9:22.0,,Z. Randolph misses free throw 1 of 2,51,38
229,3,9:22.0,,Offensive rebound by Team,51,38
230,3,9:22.0,,Z. Randolph makes free throw 2 of 2,51,39
231,3,9:10.0,T. Duncan misses 2-pt layup from 1 ft (block by M. Gasol),,51,39
232,3,9:08.0,,Defensive rebound by M. Gasol,51,39
233,3,9:02.0,,J. Green misses 3-pt jump shot from 25 ft,51,39
234,3,9:01.0,,Offensive rebound by M. Gasol,51,39
235,3,9:01.0,,Shooting foul by K. Leonard (drawn by M. Gasol),51,39
236,3,9:01.0,,M. Gasol misses free throw 1 of 2,51,39
237,3,9:01.0,,Offensive rebound by Team,51,39
238,3,9:01.0,,M. Gasol makes free throw 2 of 2,51,40
239,3,8:46.0,K. Leonard misses 2-pt layup from 1 ft (block by M. Gasol),,51,40
240,3,8:44.0,,Defensive rebound by M. Conley,51,40
241,3,8:39.0,,J. Green makes 3-pt jump shot from 25 ft (assist by M. Conley),51,43
242,3,8:39.0,San Antonio full timeout,,51,43
243,3,8:24.0,Turnover by T. Duncan (bad pass),,51,43
244,3,8:10.0,,M. Conley misses 2-pt jump shot from 19 ft,51,43
245,3,8:09.0,Defensive rebound by T. Duncan,,51,43
246,3,7:59.0,L. Aldridge makes 2-pt layup from 1 ft (assist by T. Duncan),,53,43
247,3,7:41.0,,J. Green misses 2-pt jump shot from 20 ft,53,43
248,3,7:39.0,,Offensive rebound by M. Gasol,53,43
249,3,7:36.0,,T. Allen misses 2-pt jump shot from 4 ft (block by K. Leonard),53,43
250,3,7:36.0,,Offensive rebound by Team,53,43
251,3,7:25.0,,T. Allen misses 2-pt layup from 1 ft (block by L. Aldridge),53,43
252,3,7:24.0,Defensive rebound by T. Duncan,,53,43
253,3,7:16.0,L. Aldridge makes 2-pt layup from 2 ft (assist by T. Parker),,55,43
254,3,6:57.0,,Z. Randolph misses 2-pt jump shot from 6 ft,55,43
255,3,6:55.0,Defensive rebound by D. Green,,55,43
256,3,6:44.0,Shooting foul by M. Conley (drawn by T. Parker),,55,43
257,3,6:44.0,T. Parker misses free throw 1 of 2,,55,43
258,3,6:44.0,Offensive rebound by Team,,55,43
259,3,6:44.0,,C. Lee enters the game for T. Allen,55,43
260,3,6:44.0,T. Parker makes free throw 2 of 2,,56,43
261,3,6:28.0,,M. Gasol makes 2-pt layup from 2 ft (assist by Z. Randolph),56,45
262,3,6:04.0,T. Parker misses 2-pt jump shot from 13 ft (block by M. Conley),,56,45
263,3,5:58.0,Offensive rebound by T. Parker,,56,45
264,3,5:56.0,L. Aldridge makes 2-pt layup at rim (assist by T. Parker),,58,45
265,3,5:34.0,,Shooting foul by T. Parker (drawn by M. Conley),58,45
266,3,5:34.0,,M. Conley makes free throw 1 of 2,58,46
267,3,5:34.0,P. Mills enters the game for D. Green,,58,46
268,3,5:34.0,M. Ginóbili enters the game for T. Parker,,58,46
269,3,5:34.0,,M. Conley makes free throw 2 of 2,58,47
270,3,5:19.0,,Violation by Z. Randolph (kicked ball),58,47
271,3,5:06.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by M. Ginóbili),,60,47
272,3,4:51.0,,M. Gasol makes 2-pt jump shot from 6 ft (assist by M. Conley),60,49
273,3,4:40.0,Turnover by P. Mills (step out of bounds),,60,49
274,3,4:28.0,,M. Conley misses 2-pt jump shot from 18 ft,60,49
275,3,4:28.0,Defensive rebound by T. Duncan,,60,49
276,3,4:09.0,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by T. Duncan),,63,49
277,3,3:45.0,,Z. Randolph misses 2-pt jump shot from 6 ft (block by T. Duncan),63,49
278,3,3:42.0,Defensive rebound by K. Leonard,,63,49
279,3,3:36.0,K. Leonard makes 2-pt jump shot from 14 ft,,65,49
280,3,3:13.0,,M. Gasol misses 2-pt jump shot from 19 ft,65,49
281,3,3:12.0,Defensive rebound by M. Ginóbili,,65,49
282,3,3:06.0,,V. Carter enters the game for Z. Randolph,65,49
283,3,3:03.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by P. Mills),,68,49
284,3,2:41.0,,M. Gasol makes 2-pt jump shot from 6 ft,68,51
285,3,2:24.0,L. Aldridge makes 2-pt jump shot from 4 ft,,70,51
286,3,2:02.0,,M. Conley makes 2-pt layup from 1 ft,70,53
287,3,1:47.0,P. Mills makes 2-pt jump shot from 15 ft,,72,53
288,3,1:22.0,,J. Green makes 2-pt layup from 1 ft (assist by C. Lee),72,55
289,3,1:13.0,Turnover by L. Aldridge (lost ball; steal by V. Carter),,72,55
290,3,1:02.0,,V. Carter misses 3-pt jump shot from 25 ft,72,55
291,3,1:01.0,Defensive rebound by L. Aldridge,,72,55
292,3,0:44.0,P. Mills makes 2-pt jump shot from 17 ft,,74,55
293,3,0:33.0,,Shooting foul by M. Ginóbili (drawn by M. Conley),74,55
294,3,0:33.0,,M. Conley makes free throw 1 of 2,74,56
295,3,0:33.0,K. Anderson enters the game for L. Aldridge,,74,56
296,3,0:33.0,B. Diaw enters the game for K. Leonard,,74,56
297,3,0:33.0,,M. Barnes enters the game for J. Green,74,56
298,3,0:33.0,,M. Conley makes free throw 2 of 2,74,57
299,3,0:19.0,Turnover by M. Ginóbili (bad pass; steal by M. Gasol),,74,57
300,3,0:17.0,,Turnover by C. Lee (traveling),74,57
301,3,0:17.0,,M. Chalmers enters the game for M. Conley,74,57
302,3,0:11.0,Personal foul by M. Gasol (drawn by P. Mills),,74,57
303,3,0:11.0,K. Leonard enters the game for B. Diaw,,74,57
304,3,0:11.0,D. Green enters the game for K. Anderson,,74,57
305,3,0:03.0,M. Ginóbili misses 2-pt layup from 2 ft (block by M. Gasol),,74,57
306,3,0:01.0,,Defensive rebound by M. Chalmers,74,57
307,3,0:00.0,,M. Chalmers misses 3-pt jump shot from 57 ft,74,57
308,3,0:00.0,,Offensive rebound by Team,74,57
309,4,11:49.0,,Personal foul by P. Mills (drawn by M. Chalmers),74,57
310,4,11:36.0,,M. Chalmers makes 3-pt jump shot from 25 ft (assist by M. Barnes),74,60
311,4,11:18.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by D. Green),,77,60
312,4,11:01.0,,V. Carter misses 2-pt jump shot from 6 ft,77,60
313,4,11:00.0,Defensive rebound by T. Duncan,,77,60
314,4,10:59.0,Turnover by D. Green (bad pass; steal by M. Chalmers),,77,60
315,4,10:50.0,,M. Chalmers misses 3-pt jump shot from 23 ft,77,60
316,4,10:49.0,Defensive rebound by T. Duncan,,77,60
317,4,10:33.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,80,60
318,4,10:14.0,,M. Gasol misses 2-pt hook shot from 8 ft,80,60
319,4,10:12.0,Defensive rebound by P. Mills,,80,60
320,4,10:00.0,T. Duncan misses 2-pt jump shot from 12 ft,,80,60
321,4,9:59.0,,Defensive rebound by M. Chalmers,80,60
322,4,9:54.0,,M. Barnes makes 2-pt layup from 1 ft (assist by M. Chalmers),80,62
323,4,9:37.0,Shooting foul by M. Barnes (drawn by M. Ginóbili),,80,62
324,4,9:37.0,M. Ginóbili makes free throw 1 of 2,,81,62
325,4,9:37.0,,J. Green enters the game for M. Gasol,81,62
326,4,9:37.0,L. Aldridge enters the game for T. Duncan,,81,62
327,4,9:37.0,B. Diaw enters the game for D. Green,,81,62
328,4,9:37.0,M. Ginóbili misses free throw 2 of 2,,81,62
329,4,9:37.0,,Defensive rebound by J. Green,81,62
330,4,9:25.0,,C. Lee misses 2-pt jump shot from 8 ft (block by L. Aldridge),81,62
331,4,9:20.0,Defensive rebound by K. Leonard,,81,62
332,4,9:12.0,K. Leonard makes 3-pt jump shot from 23 ft (assist by P. Mills),,84,62
333,4,9:06.0,,Memphis full timeout,84,62
334,4,8:56.0,,C. Lee makes 2-pt jump shot from 4 ft (assist by M. Chalmers),84,64
335,4,8:43.0,L. Aldridge makes 2-pt layup at rim (assist by M. Ginóbili),,86,64
336,4,8:26.0,,C. Lee misses 2-pt jump shot from 18 ft,86,64
337,4,8:24.0,Defensive rebound by B. Diaw,,86,64
338,4,8:18.0,Personal take foul by V. Carter (drawn by M. Ginóbili),,86,64
339,4,8:06.0,K. Leonard misses 3-pt jump shot from 23 ft,,86,64
340,4,8:05.0,Offensive rebound by L. Aldridge,,86,64
341,4,8:05.0,,Loose ball foul by V. Carter (drawn by L. Aldridge),86,64
342,4,8:05.0,K. Anderson enters the game for M. Ginóbili,,86,64
343,4,7:58.0,Shooting foul by J. Green (drawn by L. Aldridge),,86,64
344,4,7:58.0,L. Aldridge makes free throw 1 of 2,,87,64
345,4,7:58.0,J. Simmons enters the game for K. Leonard,,87,64
346,4,7:58.0,L. Aldridge misses free throw 2 of 2,,87,64
347,4,7:57.0,,Defensive rebound by J. Green,87,64
348,4,7:40.0,,Shooting foul by J. Simmons (drawn by M. Chalmers),87,64
349,4,7:40.0,,M. Chalmers makes free throw 1 of 2,87,65
350,4,7:40.0,,M. Chalmers makes free throw 2 of 2,87,66
351,4,7:29.0,Offensive foul by P. Mills (drawn by M. Chalmers),,87,66
352,4,7:29.0,Turnover by P. Mills (offensive foul),,87,66
353,4,7:15.0,,M. Chalmers misses 3-pt jump shot from 27 ft,87,66
354,4,7:15.0,Defensive rebound by J. Simmons,,87,66
355,4,6:59.0,B. Diaw misses 2-pt jump shot from 5 ft,,87,66
356,4,6:59.0,,Defensive rebound by Team,87,66
357,4,6:44.0,,Shooting foul by L. Aldridge (drawn by M. Chalmers),87,66
358,4,6:44.0,,M. Chalmers makes free throw 1 of 2,87,67
359,4,6:44.0,,M. Chalmers makes free throw 2 of 2,87,68
360,4,6:29.0,B. Diaw makes 2-pt layup from 1 ft (assist by J. Simmons),,89,68
361,4,6:18.0,,M. Chalmers makes 2-pt layup from 1 ft,89,70
362,4,6:00.0,P. Mills misses 3-pt jump shot from 25 ft,,89,70
363,4,5:59.0,Offensive rebound by L. Aldridge,,89,70
364,4,5:58.0,Shooting foul by J. Green (drawn by L. Aldridge),,89,70
365,4,5:58.0,San Antonio full timeout,,89,70
366,4,5:58.0,,J. Ennis enters the game for M. Barnes,89,70
367,4,5:58.0,L. Aldridge makes free throw 1 of 2,,90,70
368,4,5:58.0,L. Aldridge makes free throw 2 of 2,,91,70
369,4,5:44.0,,C. Lee misses 3-pt jump shot from 22 ft,91,70
370,4,5:44.0,,Offensive rebound by M. Chalmers,91,70
371,4,5:38.0,,M. Chalmers misses 2-pt jump shot at rim,91,70
372,4,5:37.0,,Offensive rebound by M. Chalmers,91,70
373,4,5:37.0,,M. Chalmers misses 2-pt layup at rim,91,70
374,4,5:34.0,,Offensive rebound by J. Green,91,70
375,4,5:34.0,,J. Green makes 2-pt dunk at rim,91,72
376,4,5:16.0,L. Aldridge makes 2-pt dunk at rim (assist by J. Simmons),,93,72
377,4,4:58.0,,J. Ennis misses 3-pt jump shot from 24 ft,93,72
378,4,4:58.0,Defensive rebound by J. Simmons,,93,72
379,4,4:46.0,P. Mills misses 3-pt jump shot from 25 ft,,93,72
380,4,4:45.0,,Defensive rebound by V. Carter,93,72
381,4,4:36.0,,M. Chalmers makes 2-pt jump shot from 7 ft (assist by V. Carter),93,74
382,4,4:24.0,Offensive foul by J. Simmons (drawn by M. Chalmers),,93,74
383,4,4:24.0,Turnover by J. Simmons (offensive foul),,93,74
384,4,4:24.0,D. West enters the game for L. Aldridge,,93,74
385,4,4:24.0,M. Bonner enters the game for B. Diaw,,93,74
