,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
76,1,3:36.0,Offensive rebound by K. Caldwell-Pope,,13,12
77,1,3:27.0,Shooting foul by A. Bargnani (drawn by K. Caldwell-Pope),,13,12
78,1,3:27.0,K. Caldwell-Pope misses free throw 1 of 2,,13,12
79,1,3:27.0,Offensive rebound by Team,,13,12
80,1,3:27.0,K. Caldwell-Pope misses free throw 2 of 2,,13,12
81,1,3:25.0,Offensive rebound by K. Caldwell-Pope,,13,12
82,1,3:23.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,13,12
83,1,3:22.0,,Defensive rebound by B. Lopez,13,12
84,1,3:11.0,,Turnover by J. Jack (bad pass; steal by A. Tolliver),13,12
85,1,3:03.0,R. Jackson misses 2-pt layup from 1 ft,,13,12
86,1,3:02.0,Offensive rebound by R. Jackson,,13,12
87,1,3:01.0,R. Jackson makes 2-pt layup at rim,,15,12
88,1,2:55.0,,Personal foul by S. Johnson (drawn by B. Lopez),15,12
89,1,2:55.0,Detroit full timeout,,15,12
90,1,2:55.0,S. Blake enters the game for R. Jackson,,15,12
91,1,2:55.0,,T. Robinson enters the game for B. Lopez,15,12
92,1,2:44.0,,J. Jack misses 2-pt jump shot from 17 ft,15,12
93,1,2:43.0,,Offensive rebound by R. Hollis-Jefferson,15,12
94,1,2:41.0,,J. Johnson enters the game for A. Bargnani,15,12
95,1,2:29.0,,B. Bogdanović misses 2-pt jump shot from 12 ft,15,12
96,1,2:28.0,Defensive rebound by A. Drummond,,15,12
97,1,2:06.0,A. Drummond misses 2-pt layup from 2 ft,,15,12
98,1,2:04.0,Offensive rebound by A. Drummond,,15,12
99,1,2:02.0,A. Drummond misses 2-pt layup from 1 ft,,15,12
100,1,2:01.0,,Defensive rebound by R. Hollis-Jefferson,15,12
101,1,1:58.0,,T. Robinson makes 2-pt layup from 1 ft (assist by J. Jack),15,14
102,1,1:34.0,S. Johnson misses 2-pt jump shot from 12 ft,,15,14
103,1,1:33.0,Offensive rebound by Team,,15,14
104,1,1:33.0,,Loose ball foul by T. Robinson (drawn by A. Drummond),15,14
105,1,1:33.0,A. Drummond misses free throw 1 of 2,,15,14
106,1,1:33.0,Offensive rebound by Team,,15,14
107,1,1:33.0,,S. Larkin enters the game for J. Jack,15,14
108,1,1:33.0,A. Drummond makes free throw 2 of 2,,16,14
109,1,1:20.0,,Shooting foul by S. Johnson (drawn by J. Johnson),16,14
110,1,1:20.0,,J. Johnson makes free throw 1 of 2,16,15
111,1,1:20.0,,J. Johnson makes free throw 2 of 2,16,16
112,1,1:10.0,A. Drummond misses 2-pt layup from 1 ft (block by T. Robinson),,16,16
113,1,1:09.0,Offensive rebound by Team,,16,16
114,1,1:07.0,Shooting foul by S. Larkin (drawn by K. Caldwell-Pope),,16,16
115,1,1:07.0,K. Caldwell-Pope makes free throw 1 of 2,,17,16
116,1,1:07.0,K. Caldwell-Pope makes free throw 2 of 2,,18,16
117,1,0:59.0,,B. Bogdanović misses 2-pt jump shot from 15 ft,18,16
118,1,0:58.0,Defensive rebound by A. Drummond,,18,16
119,1,0:43.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft (assist by S. Blake),,20,16
120,1,0:36.0,,S. Larkin makes 2-pt jump shot from 7 ft,20,18
121,1,0:24.0,A. Drummond makes 2-pt dunk at rim (assist by S. Blake),,22,18
122,1,0:02.0,,T. Robinson misses 2-pt layup from 1 ft,22,18
123,1,0:01.0,Defensive rebound by S. Johnson,,22,18
124,2,11:45.0,,W. Ellington misses 2-pt jump shot from 21 ft,22,18
125,2,11:44.0,,Offensive rebound by T. Robinson,22,18
126,2,11:31.0,,J. Johnson makes 2-pt jump shot from 8 ft,22,20
127,2,11:16.0,M. Morris misses 2-pt jump shot from 15 ft,,22,20
128,2,11:15.0,,Defensive rebound by T. Robinson,22,20
129,2,11:03.0,,S. Larkin misses 3-pt jump shot from 25 ft,22,20
130,2,11:02.0,Defensive rebound by A. Tolliver,,22,20
131,2,10:48.0,S. Johnson misses 2-pt layup from 1 ft,,22,20
132,2,10:47.0,,Defensive rebound by T. Robinson,22,20
133,2,10:41.0,,S. Larkin misses 2-pt layup from 2 ft,22,20
134,2,10:40.0,Defensive rebound by S. Johnson,,22,20
135,2,10:24.0,A. Baynes misses 2-pt layup from 2 ft (block by T. Robinson),,22,20
136,2,10:23.0,Offensive rebound by Team,,22,20
137,2,10:17.0,A. Tolliver misses 3-pt jump shot from 25 ft,,22,20
138,2,10:16.0,Offensive rebound by Team,,22,20
139,2,10:16.0,Turnover by Team (shot clock),,22,20
140,2,9:58.0,,Shooting foul by M. Morris (drawn by J. Johnson),22,20
141,2,9:58.0,,J. Johnson makes free throw 1 of 2,22,21
142,2,9:58.0,,J. Johnson makes free throw 2 of 2,22,22
143,2,9:47.0,A. Tolliver misses 3-pt jump shot from 24 ft,,22,22
144,2,9:46.0,,Defensive rebound by J. Johnson,22,22
145,2,9:40.0,,J. Johnson makes 3-pt jump shot from 25 ft,22,25
146,2,9:29.0,Offensive foul by A. Baynes (drawn by S. Larkin),,22,25
147,2,9:29.0,Turnover by A. Baynes (offensive foul),,22,25
148,2,9:18.0,,S. Larkin misses 2-pt jump shot from 12 ft,22,25
149,2,9:16.0,Defensive rebound by A. Tolliver,,22,25
150,2,9:08.0,Turnover by A. Baynes (lost ball),,22,25
151,2,8:52.0,,Turnover by J. Johnson (lost ball),22,25
152,2,8:52.0,Official timeout,,22,25
153,2,8:52.0,,B. Lopez enters the game for T. Robinson,22,25
154,2,8:28.0,A. Baynes misses 3-pt jump shot from 22 ft,,22,25
155,2,8:27.0,,Defensive rebound by W. Ellington,22,25
156,2,8:14.0,,Turnover by S. Larkin (bad pass; steal by S. Johnson),22,25
157,2,8:11.0,Turnover by S. Johnson (bad pass; steal by S. Larkin),,22,25
158,2,8:03.0,,S. Larkin misses 2-pt jump shot from 20 ft,22,25
159,2,8:02.0,Defensive rebound by A. Tolliver,,22,25
160,2,7:45.0,S. Johnson misses 3-pt jump shot from 25 ft,,22,25
161,2,7:44.0,,Defensive rebound by J. Johnson,22,25
162,2,7:32.0,,B. Lopez misses 2-pt jump shot from 14 ft,22,25
163,2,7:31.0,Defensive rebound by Team,,22,25
164,2,7:17.0,M. Morris makes 2-pt jump shot from 11 ft (assist by S. Blake),,24,25
165,2,7:00.0,,J. Johnson makes 2-pt jump shot from 6 ft,24,27
166,2,6:45.0,S. Blake makes 2-pt jump shot from 16 ft,,26,27
167,2,6:27.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,26,27
168,2,6:26.0,Defensive rebound by S. Blake,,26,27
169,2,6:12.0,A. Baynes makes 2-pt layup from 1 ft (assist by S. Blake),,28,27
170,2,5:52.0,,W. Ellington misses 2-pt jump shot from 18 ft,28,27
171,2,5:50.0,Defensive rebound by A. Baynes,,28,27
172,2,5:42.0,Turnover by M. Morris (bad pass),,28,27
173,2,5:42.0,,Brooklyn full timeout,28,27
174,2,5:42.0,,T. Young enters the game for B. Bogdanović,28,27
175,2,5:42.0,,S. Karasev enters the game for W. Ellington,28,27
176,2,5:42.0,E. İlyasova enters the game for A. Baynes,,28,27
177,2,5:42.0,R. Jackson enters the game for S. Blake,,28,27
178,2,5:42.0,A. Drummond enters the game for A. Tolliver,,28,27
179,2,5:29.0,,S. Larkin misses 3-pt jump shot from 22 ft,28,27
180,2,5:28.0,Defensive rebound by A. Drummond,,28,27
181,2,5:16.0,R. Jackson misses 2-pt jump shot from 9 ft,,28,27
182,2,5:15.0,,Defensive rebound by T. Young,28,27
183,2,4:56.0,,J. Johnson misses 2-pt jump shot from 14 ft,28,27
184,2,4:54.0,Defensive rebound by S. Johnson,,28,27
185,2,4:49.0,S. Johnson makes 2-pt jump shot from 8 ft,,30,27
186,2,4:26.0,,T. Young makes 2-pt hook shot from 5 ft,30,29
187,2,4:08.0,M. Morris misses 3-pt jump shot from 24 ft,,30,29
188,2,4:07.0,,Defensive rebound by T. Young,30,29
189,2,4:00.0,,Turnover by T. Young (lost ball; steal by R. Jackson),30,29
190,2,3:55.0,E. İlyasova makes 2-pt layup from 1 ft (assist by R. Jackson),,32,29
191,2,3:38.0,,S. Larkin makes 2-pt layup from 1 ft (assist by B. Lopez),32,31
192,2,3:21.0,Turnover by R. Jackson (bad pass; steal by B. Lopez),,32,31
193,2,3:14.0,,J. Johnson misses 3-pt jump shot from 24 ft,32,31
194,2,3:13.0,Defensive rebound by E. İlyasova,,32,31
195,2,3:02.0,S. Johnson makes 3-pt jump shot from 23 ft (assist by R. Jackson),,35,31
196,2,2:54.0,,Brooklyn full timeout,35,31
197,2,2:54.0,Detroit full timeout,,35,31
198,2,2:54.0,K. Caldwell-Pope enters the game for M. Morris,,35,31
199,2,2:54.0,,J. Jack enters the game for S. Larkin,35,31
200,2,2:38.0,,Turnover by J. Johnson (bad pass),35,31
201,2,2:26.0,E. İlyasova misses 2-pt jump shot from 16 ft,,35,31
202,2,2:25.0,,Defensive rebound by S. Karasev,35,31
203,2,2:10.0,,Turnover by J. Jack (bad pass),35,31
204,2,2:10.0,,R. Hollis-Jefferson enters the game for T. Young,35,31
205,2,1:59.0,A. Drummond misses 2-pt layup from 1 ft,,35,31
206,2,1:58.0,,Defensive rebound by B. Lopez,35,31
207,2,1:49.0,,J. Jack makes 2-pt jump shot from 22 ft,35,33
208,2,1:24.0,R. Jackson makes 2-pt jump shot from 15 ft,,37,33
209,2,1:12.0,,B. Lopez misses 2-pt jump shot from 9 ft,37,33
210,2,1:11.0,Defensive rebound by K. Caldwell-Pope,,37,33
211,2,0:58.0,Turnover by A. Drummond (lost ball; steal by B. Lopez),,37,33
212,2,0:52.0,,J. Johnson makes 2-pt layup from 1 ft,37,35
213,2,0:42.0,R. Jackson makes 2-pt layup from 1 ft,,39,35
214,2,0:33.0,,J. Jack misses 2-pt jump shot from 6 ft,39,35
215,2,0:32.0,Defensive rebound by A. Drummond,,39,35
216,2,0:19.0,R. Jackson misses 2-pt layup from 2 ft (block by B. Lopez),,39,35
217,2,0:17.0,Offensive rebound by A. Drummond,,39,35
218,2,0:15.0,A. Drummond makes 2-pt layup from 2 ft,,41,35
219,2,0:04.0,,B. Lopez misses 2-pt jump shot from 19 ft,41,35
220,2,0:03.0,Defensive rebound by E. İlyasova,,41,35
221,2,0:00.0,A. Drummond misses 2-pt layup from 1 ft,,41,35
222,2,0:00.0,Offensive rebound by Team,,41,35
223,3,11:45.0,,B. Lopez misses 2-pt jump shot from 3 ft,41,35
224,3,11:44.0,Defensive rebound by A. Drummond,,41,35
225,3,11:29.0,Shooting foul by B. Lopez (drawn by A. Drummond),,41,35
226,3,11:29.0,A. Drummond misses free throw 1 of 2,,41,35
227,3,11:29.0,Offensive rebound by Team,,41,35
228,3,11:29.0,A. Drummond misses free throw 2 of 2,,41,35
229,3,11:28.0,,Defensive rebound by J. Johnson,41,35
230,3,11:12.0,,J. Johnson misses 2-pt jump shot from 16 ft,41,35
231,3,11:11.0,,Offensive rebound by Team,41,35
232,3,10:54.0,,Shooting foul by E. İlyasova (drawn by B. Lopez),41,35
233,3,10:54.0,,B. Lopez misses free throw 1 of 2,41,35
234,3,10:54.0,,Offensive rebound by Team,41,35
235,3,10:54.0,,B. Lopez makes free throw 2 of 2,41,36
236,3,10:44.0,Shooting foul by R. Hollis-Jefferson (drawn by K. Caldwell-Pope),,41,36
237,3,10:44.0,K. Caldwell-Pope makes free throw 1 of 2,,42,36
238,3,10:44.0,K. Caldwell-Pope misses free throw 2 of 2,,42,36
239,3,10:43.0,,Defensive rebound by B. Lopez,42,36
240,3,10:25.0,,R. Hollis-Jefferson misses 2-pt jump shot from 20 ft,42,36
241,3,10:24.0,Defensive rebound by K. Caldwell-Pope,,42,36
242,3,10:16.0,E. İlyasova makes 2-pt jump shot from 22 ft (assist by K. Caldwell-Pope),,44,36
243,3,10:02.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,44,36
244,3,10:01.0,Defensive rebound by K. Caldwell-Pope,,44,36
245,3,9:49.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft (block by B. Lopez),,44,36
246,3,9:48.0,,Defensive rebound by J. Johnson,44,36
247,3,9:46.0,,Shooting foul by R. Jackson (drawn by R. Hollis-Jefferson),44,36
248,3,9:46.0,,R. Hollis-Jefferson makes free throw 1 of 2,44,37
249,3,9:46.0,,R. Hollis-Jefferson makes free throw 2 of 2,44,38
250,3,9:36.0,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),,46,38
251,3,9:36.0,Shooting foul by J. Jack (drawn by A. Drummond),,46,38
252,3,9:36.0,A. Drummond misses free throw 1 of 1,,46,38
253,3,9:35.0,,Defensive rebound by T. Young,46,38
254,3,9:25.0,,T. Young makes 2-pt jump shot from 18 ft (assist by J. Jack),46,40
255,3,9:09.0,R. Jackson misses 2-pt layup from 2 ft,,46,40
256,3,9:08.0,Offensive rebound by A. Drummond,,46,40
257,3,9:07.0,A. Drummond misses 2-pt layup at rim,,46,40
258,3,9:05.0,Offensive rebound by A. Drummond,,46,40
259,3,9:04.0,A. Drummond makes 2-pt layup at rim,,48,40
260,3,8:52.0,,T. Young makes 2-pt layup at rim,48,42
261,3,8:34.0,R. Jackson makes 2-pt jump shot from 8 ft,,50,42
262,3,8:18.0,,J. Jack misses 2-pt jump shot from 9 ft,50,42
263,3,8:16.0,Defensive rebound by M. Morris,,50,42
264,3,8:10.0,A. Drummond misses 2-pt hook shot from 3 ft,,50,42
265,3,8:09.0,,Defensive rebound by Team,50,42
266,3,7:53.0,,R. Hollis-Jefferson misses 2-pt jump shot from 9 ft,50,42
267,3,7:52.0,Defensive rebound by R. Jackson,,50,42
268,3,7:40.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,50,42
269,3,7:39.0,,Defensive rebound by B. Lopez,50,42
270,3,7:29.0,,B. Lopez makes 2-pt jump shot from 12 ft (assist by T. Young),50,44
271,3,7:07.0,M. Morris misses 2-pt jump shot from 21 ft,,50,44
272,3,7:06.0,,Defensive rebound by B. Lopez,50,44
273,3,6:58.0,,T. Young makes 2-pt layup from 1 ft (assist by J. Jack),50,46
274,3,6:45.0,K. Caldwell-Pope misses 2-pt layup from 1 ft (block by B. Lopez),,50,46
275,3,6:44.0,Offensive rebound by Team,,50,46
276,3,6:44.0,,W. Ellington enters the game for J. Johnson,50,46
277,3,6:43.0,Shooting foul by B. Lopez (drawn by K. Caldwell-Pope),,50,46
278,3,6:43.0,K. Caldwell-Pope makes free throw 1 of 2,,51,46
279,3,6:43.0,K. Caldwell-Pope makes free throw 2 of 2,,52,46
280,3,6:22.0,,Turnover by W. Ellington (bad pass; steal by A. Drummond),52,46
281,3,6:20.0,Shooting foul by B. Lopez (drawn by A. Drummond),,52,46
282,3,6:20.0,A. Drummond makes 2-pt layup from 1 ft,,54,46
283,3,6:20.0,,T. Robinson enters the game for B. Lopez,54,46
284,3,6:20.0,,B. Bogdanović enters the game for R. Hollis-Jefferson,54,46
285,3,6:20.0,A. Drummond makes free throw 1 of 1,,55,46
286,3,6:07.0,,Turnover by T. Robinson (lost ball; steal by A. Drummond),55,46
287,3,6:02.0,R. Jackson misses 3-pt jump shot from 24 ft,,55,46
288,3,6:01.0,Offensive rebound by A. Drummond,,55,46
289,3,5:55.0,E. İlyasova misses 2-pt jump shot from 22 ft,,55,46
290,3,5:54.0,Offensive rebound by A. Drummond,,55,46
291,3,5:52.0,A. Drummond misses 2-pt layup from 1 ft,,55,46
292,3,5:51.0,,Defensive rebound by T. Robinson,55,46
293,3,5:38.0,,T. Young makes 2-pt jump shot from 5 ft,55,48
294,3,5:24.0,E. İlyasova misses 2-pt jump shot from 20 ft,,55,48
295,3,5:23.0,Offensive rebound by R. Jackson,,55,48
296,3,5:19.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by R. Jackson),,58,48
297,3,5:18.0,,Brooklyn full timeout,58,48
298,3,5:18.0,A. Tolliver enters the game for M. Morris,,58,48
299,3,5:18.0,S. Johnson enters the game for E. İlyasova,,58,48
300,3,4:58.0,,J. Jack misses 3-pt jump shot from 24 ft,58,48
301,3,4:57.0,Defensive rebound by Team,,58,48
302,3,4:41.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,58,48
303,3,4:40.0,Offensive rebound by K. Caldwell-Pope,,58,48
304,3,4:39.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,58,48
305,3,4:38.0,,Defensive rebound by T. Robinson,58,48
306,3,4:25.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by T. Young),58,51
307,3,4:09.0,R. Jackson misses 3-pt jump shot from 24 ft,,58,51
308,3,4:08.0,,Defensive rebound by T. Young,58,51
309,3,3:51.0,,B. Bogdanović makes 2-pt jump shot from 6 ft,58,53
310,3,3:38.0,Turnover by R. Jackson (lost ball; steal by J. Jack),,58,53
311,3,3:32.0,,B. Bogdanović makes 2-pt dunk at rim,58,55
312,3,3:30.0,Detroit full timeout,,58,55
313,3,3:30.0,S. Blake enters the game for R. Jackson,,58,55
314,3,3:13.0,A. Tolliver misses 3-pt jump shot from 23 ft,,58,55
315,3,3:12.0,Offensive rebound by A. Drummond,,58,55
316,3,3:10.0,A. Drummond makes 2-pt layup from 1 ft,,60,55
317,3,2:48.0,,T. Young misses 2-pt jump shot from 19 ft,60,55
318,3,2:47.0,Defensive rebound by K. Caldwell-Pope,,60,55
319,3,2:34.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,60,55
320,3,2:33.0,,Defensive rebound by T. Young,60,55
321,3,2:21.0,,W. Ellington makes 2-pt jump shot from 18 ft,60,57
322,3,1:54.0,S. Blake misses 2-pt jump shot from 6 ft,,60,57
323,3,1:53.0,,Defensive rebound by W. Ellington,60,57
324,3,1:48.0,,Turnover by T. Robinson (lost ball),60,57
325,3,1:39.0,Turnover by S. Blake (bad pass),,60,57
326,3,1:27.0,,T. Young misses 2-pt jump shot from 8 ft,60,57
327,3,1:26.0,,Offensive rebound by T. Robinson,60,57
328,3,1:25.0,,T. Robinson misses 2-pt layup from 1 ft,60,57
329,3,1:24.0,,Offensive rebound by T. Robinson,60,57
330,3,1:23.0,,T. Robinson misses 2-pt layup at rim,60,57
331,3,1:22.0,Defensive rebound by Team,,60,57
332,3,1:05.0,S. Blake makes 3-pt jump shot from 25 ft (assist by S. Johnson),,63,57
333,3,0:50.0,,Personal foul by S. Blake (drawn by J. Jack),63,57
334,3,0:44.0,,J. Jack makes 2-pt jump shot from 20 ft,63,59
335,3,0:30.0,S. Blake misses 3-pt jump shot from 24 ft,,63,59
336,3,0:29.0,Offensive rebound by A. Drummond,,63,59
337,3,0:22.0,S. Blake makes 2-pt jump shot from 22 ft,,65,59
338,3,0:06.0,,Turnover by J. Jack (bad pass; steal by K. Caldwell-Pope),65,59
339,3,0:05.0,Personal foul by J. Jack (drawn by K. Caldwell-Pope),,65,59
340,3,0:05.0,K. Caldwell-Pope makes free throw 1 of 2,,66,59
341,3,0:05.0,,S. Larkin enters the game for T. Young,66,59
342,3,0:05.0,K. Caldwell-Pope makes free throw 2 of 2,,67,59
343,3,0:02.0,,Turnover by J. Jack (lost ball),67,59
344,3,0:01.0,Turnover by S. Blake (bad pass; steal by T. Robinson),,67,59
345,4,11:42.0,M. Morris misses 3-pt jump shot from 23 ft,,67,59
346,4,11:41.0,,Defensive rebound by W. Ellington,67,59
347,4,11:25.0,,W. Ellington makes 2-pt jump shot from 17 ft,67,61
348,4,11:01.0,A. Tolliver misses 3-pt jump shot from 25 ft,,67,61
349,4,11:00.0,,Defensive rebound by S. Larkin,67,61
350,4,10:48.0,,B. Lopez misses 2-pt jump shot from 10 ft,67,61
351,4,10:47.0,Defensive rebound by S. Johnson,,67,61
352,4,10:44.0,A. Baynes misses 2-pt layup from 1 ft (block by B. Lopez),,67,61
353,4,10:42.0,,Defensive rebound by W. Ellington,67,61
354,4,10:35.0,,W. Ellington makes 2-pt jump shot from 9 ft,67,63
355,4,10:35.0,,Shooting foul by S. Johnson (drawn by W. Ellington),67,63
356,4,10:35.0,,W. Ellington makes free throw 1 of 1,67,64
357,4,10:12.0,M. Morris misses 2-pt jump shot from 20 ft,,67,64
358,4,10:11.0,Offensive rebound by A. Tolliver,,67,64
359,4,10:02.0,Turnover by M. Morris (traveling),,67,64
360,4,9:41.0,,J. Johnson misses 3-pt jump shot from 25 ft,67,64
361,4,9:40.0,Defensive rebound by S. Johnson,,67,64
362,4,9:35.0,S. Johnson misses 2-pt layup from 2 ft (block by W. Ellington),,67,64
363,4,9:31.0,Offensive rebound by Team,,67,64
364,4,9:24.0,S. Johnson misses 2-pt jump shot from 19 ft,,67,64
365,4,9:23.0,,Defensive rebound by B. Bogdanović,67,64
366,4,9:21.0,,Turnover by W. Ellington (lost ball),67,64
367,4,9:10.0,S. Johnson makes 2-pt layup from 1 ft (assist by A. Baynes),,69,64
368,4,8:47.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,69,64
369,4,8:46.0,Defensive rebound by Team,,69,64
370,4,8:46.0,Official timeout,,69,64
371,4,8:46.0,,T. Young enters the game for B. Bogdanović,69,64
372,4,8:33.0,A. Baynes misses 2-pt jump shot from 20 ft,,69,64
373,4,8:32.0,,Defensive rebound by T. Young,69,64
374,4,8:20.0,,W. Ellington makes 2-pt jump shot from 18 ft (assist by B. Lopez),69,66
375,4,8:01.0,A. Tolliver misses 3-pt jump shot from 25 ft,,69,66
376,4,8:00.0,,Defensive rebound by W. Ellington,69,66
377,4,7:42.0,,S. Larkin makes 2-pt jump shot from 5 ft (assist by B. Lopez),69,68
378,4,7:25.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by A. Tolliver),,72,68
379,4,7:10.0,,Turnover by W. Ellington (bad pass; steal by M. Morris),72,68
380,4,7:04.0,A. Tolliver misses 2-pt layup at rim,,72,68
381,4,7:03.0,,Defensive rebound by Team,72,68
382,4,7:02.0,A. Drummond enters the game for S. Johnson,,72,68
383,4,7:02.0,R. Jackson enters the game for S. Blake,,72,68
