,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PORTLAND_ACTION,OKLAHOMA CITY_SCORE,PORTLAND_SCORE
32,1,7:20.0,,M. Plumlee misses 2-pt layup from 2 ft,9,5
33,1,7:19.0,Defensive rebound by S. Ibaka,,9,5
34,1,7:04.0,S. Ibaka misses 2-pt jump shot from 3 ft (block by N. Vonleh),,9,5
35,1,7:04.0,,Defensive rebound by N. Vonleh,9,5
36,1,6:55.0,,M. Plumlee makes 2-pt hook shot at rim,9,7
37,1,6:42.0,R. Westbrook misses 2-pt jump shot from 15 ft,,9,7
38,1,6:42.0,,Defensive rebound by N. Vonleh,9,7
39,1,6:32.0,,Shooting foul by S. Ibaka (drawn by C. McCollum),9,7
40,1,6:32.0,,C. McCollum makes free throw 1 of 2,9,8
41,1,6:32.0,,C. McCollum makes free throw 2 of 2,9,9
42,1,6:17.0,Turnover by S. Adams (traveling),,9,9
43,1,6:06.0,,D. Lillard misses 3-pt jump shot from 24 ft,9,9
44,1,6:06.0,Defensive rebound by Team,,9,9
45,1,5:58.0,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),,11,9
46,1,5:41.0,,D. Lillard makes 3-pt jump shot from 25 ft,11,12
47,1,5:28.0,R. Westbrook misses 2-pt layup at rim,,11,12
48,1,5:28.0,Offensive rebound by S. Adams,,11,12
49,1,5:23.0,K. Durant misses 2-pt jump shot from 12 ft,,11,12
50,1,5:22.0,Offensive rebound by A. Roberson,,11,12
51,1,5:22.0,A. Roberson makes 2-pt layup at rim,,13,12
52,1,5:13.0,,Turnover by D. Lillard (bad pass; steal by R. Westbrook),13,12
53,1,5:13.0,Personal foul by A. Aminu (drawn by R. Westbrook),,13,12
54,1,5:13.0,,M. Leonard enters the game for N. Vonleh,13,12
55,1,5:13.0,,A. Crabbe enters the game for C. McCollum,13,12
56,1,5:07.0,Personal foul by D. Lillard (drawn by R. Westbrook),,13,12
57,1,4:58.0,K. Durant misses 3-pt jump shot from 24 ft,,13,12
58,1,4:57.0,,Defensive rebound by D. Lillard,13,12
59,1,4:51.0,,Turnover by D. Lillard (traveling),13,12
60,1,4:42.0,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),,15,12
61,1,4:25.0,,A. Aminu misses 3-pt jump shot from 22 ft,15,12
62,1,4:23.0,Defensive rebound by A. Roberson,,15,12
63,1,4:14.0,R. Westbrook misses 2-pt layup from 2 ft,,15,12
64,1,4:12.0,,Defensive rebound by M. Leonard,15,12
65,1,4:09.0,,M. Plumlee makes 2-pt layup at rim (assist by D. Lillard),15,14
66,1,4:09.0,,Shooting foul by S. Adams (drawn by M. Plumlee),15,14
67,1,4:09.0,D. Waiters enters the game for A. Roberson,,15,14
68,1,4:09.0,,M. Plumlee makes free throw 1 of 1,15,15
69,1,3:59.0,K. Durant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,18,15
70,1,3:36.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by A. Aminu),18,18
71,1,3:12.0,R. Westbrook misses 3-pt jump shot from 24 ft,,18,18
72,1,3:11.0,,Defensive rebound by D. Lillard,18,18
73,1,3:02.0,,D. Lillard misses 2-pt layup from 2 ft,18,18
74,1,3:01.0,Defensive rebound by S. Adams,,18,18
75,1,2:56.0,Personal foul by M. Plumlee (drawn by D. Waiters),,18,18
76,1,2:56.0,Oklahoma City full timeout,,18,18
77,1,2:56.0,E. Freedom enters the game for S. Ibaka,,18,18
78,1,2:56.0,,E. Davis enters the game for M. Plumlee,18,18
79,1,2:56.0,,M. Harkless enters the game for A. Aminu,18,18
80,1,2:56.0,,C. McCollum enters the game for D. Lillard,18,18
81,1,2:45.0,Shooting foul by E. Davis (drawn by E. Freedom),,18,18
82,1,2:45.0,E. Freedom misses free throw 1 of 2,,18,18
83,1,2:45.0,Offensive rebound by Team,,18,18
84,1,2:45.0,E. Freedom misses free throw 2 of 2,,18,18
85,1,2:44.0,Offensive rebound by S. Adams,,18,18
86,1,2:44.0,S. Adams makes 2-pt layup at rim,,20,18
87,1,2:18.0,,A. Crabbe misses 2-pt jump shot from 15 ft,20,18
88,1,2:17.0,Defensive rebound by E. Freedom,,20,18
89,1,2:09.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,22,18
90,1,1:50.0,,M. Harkless makes 3-pt jump shot from 22 ft (assist by C. McCollum),22,21
91,1,1:36.0,Shooting foul by M. Leonard (drawn by K. Durant),,22,21
92,1,1:36.0,K. Durant makes free throw 1 of 2,,23,21
93,1,1:36.0,C. Payne enters the game for R. Westbrook,,23,21
94,1,1:36.0,A. Morrow enters the game for S. Adams,,23,21
95,1,1:36.0,K. Durant makes free throw 2 of 2,,24,21
96,1,1:20.0,,M. Harkless misses 2-pt layup from 2 ft,24,21
97,1,1:19.0,,Offensive rebound by E. Davis,24,21
98,1,1:19.0,,E. Davis misses 2-pt layup from 2 ft,24,21
99,1,1:18.0,Defensive rebound by Team,,24,21
100,1,1:01.0,A. Morrow misses 3-pt jump shot from 24 ft,,24,21
101,1,1:00.0,,Defensive rebound by M. Harkless,24,21
102,1,0:50.0,,C. McCollum misses 2-pt layup from 1 ft,24,21
103,1,0:49.0,,Offensive rebound by E. Davis,24,21
104,1,0:49.0,,E. Davis makes 2-pt layup from 1 ft,24,23
105,1,0:35.0,C. Payne misses 2-pt jump shot from 12 ft,,24,23
106,1,0:34.0,,Defensive rebound by E. Davis,24,23
107,1,0:22.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by C. McCollum),24,26
108,1,0:01.0,C. Payne makes 3-pt jump shot from 22 ft (assist by K. Durant),,27,26
109,1,0:00.0,,M. Leonard misses 3-pt jump shot from 24 ft,27,26
110,1,0:00.0,,Offensive rebound by Team,27,26
111,2,11:48.0,,E. Davis misses 2-pt hook shot from 6 ft,27,26
112,2,11:46.0,,Offensive rebound by E. Davis,27,26
113,2,11:46.0,,E. Davis makes 2-pt layup from 1 ft,27,28
114,2,11:36.0,Personal foul by A. Crabbe (drawn by D. Waiters),,27,28
115,2,11:33.0,Personal foul by A. Crabbe (drawn by D. Waiters),,27,28
116,2,11:25.0,E. Freedom misses 2-pt layup from 1 ft,,27,28
117,2,11:24.0,,Defensive rebound by C. McCollum,27,28
118,2,11:16.0,,A. Crabbe misses 3-pt jump shot from 23 ft,27,28
119,2,11:15.0,,Offensive rebound by M. Leonard,27,28
120,2,11:11.0,,C. McCollum misses 3-pt jump shot from 24 ft,27,28
121,2,11:09.0,Defensive rebound by E. Freedom,,27,28
122,2,11:02.0,D. Waiters makes 2-pt jump shot from 6 ft,,29,28
123,2,10:43.0,,M. Leonard misses 3-pt jump shot from 24 ft,29,28
124,2,10:42.0,Defensive rebound by E. Freedom,,29,28
125,2,10:31.0,Shooting foul by M. Leonard (drawn by D. Waiters),,29,28
126,2,10:31.0,D. Waiters makes free throw 1 of 2,,30,28
127,2,10:31.0,D. Waiters misses free throw 2 of 2,,30,28
128,2,10:31.0,,Defensive rebound by A. Crabbe,30,28
129,2,10:19.0,,C. McCollum misses 2-pt jump shot from 7 ft,30,28
130,2,10:19.0,,Offensive rebound by E. Davis,30,28
131,2,10:13.0,,C. McCollum makes 2-pt layup from 4 ft (assist by E. Davis),30,30
132,2,9:56.0,C. Payne misses 2-pt jump shot from 20 ft,,30,30
133,2,9:55.0,,Defensive rebound by C. McCollum,30,30
134,2,9:46.0,,A. Crabbe makes 2-pt jump shot from 18 ft (assist by E. Davis),30,32
135,2,9:44.0,Oklahoma City full timeout,,30,32
136,2,9:44.0,,G. Henderson enters the game for A. Crabbe,30,32
137,2,9:25.0,D. Waiters makes 2-pt jump shot from 16 ft (assist by C. Payne),,32,32
138,2,9:06.0,,C. McCollum makes 3-pt jump shot from 23 ft,32,35
139,2,8:42.0,E. Freedom makes 2-pt jump shot from 9 ft (assist by N. Collison),,34,35
140,2,8:25.0,,G. Henderson makes 2-pt jump shot from 19 ft,34,37
141,2,8:06.0,N. Collison misses 2-pt jump shot from 17 ft,,34,37
142,2,8:05.0,,Defensive rebound by C. McCollum,34,37
143,2,8:01.0,,Turnover by C. McCollum (bad pass),34,37
144,2,8:01.0,R. Westbrook enters the game for C. Payne,,34,37
145,2,7:48.0,A. Morrow misses 2-pt jump shot from 12 ft,,34,37
146,2,7:46.0,Offensive rebound by E. Freedom,,34,37
147,2,7:41.0,A. Morrow misses 3-pt jump shot from 22 ft,,34,37
148,2,7:39.0,Offensive rebound by E. Freedom,,34,37
149,2,7:35.0,Turnover by E. Freedom (traveling),,34,37
150,2,7:35.0,,D. Lillard enters the game for C. McCollum,34,37
151,2,7:17.0,,M. Leonard misses 3-pt jump shot from 22 ft,34,37
152,2,7:16.0,Defensive rebound by R. Westbrook,,34,37
153,2,7:10.0,Offensive foul by E. Freedom (drawn by M. Leonard),,34,37
154,2,7:10.0,Turnover by E. Freedom (offensive foul),,34,37
155,2,7:10.0,Technical foul by E. Freedom,,34,37
156,2,7:10.0,,D. Lillard misses technical free throw,34,37
157,2,7:10.0,,Offensive rebound by Team,34,37
158,2,7:10.0,K. Durant enters the game for N. Collison,,34,37
159,2,7:10.0,S. Adams enters the game for E. Freedom,,34,37
160,2,6:59.0,,M. Harkless misses 2-pt dunk at rim,34,37
161,2,6:59.0,Defensive rebound by S. Adams,,34,37
162,2,6:51.0,R. Westbrook misses 2-pt jump shot from 18 ft,,34,37
163,2,6:51.0,,Defensive rebound by E. Davis,34,37
164,2,6:40.0,,M. Leonard misses 3-pt jump shot from 23 ft,34,37
165,2,6:39.0,,Offensive rebound by D. Lillard,34,37
166,2,6:28.0,,E. Davis makes 2-pt layup from 2 ft (assist by D. Lillard),34,39
167,2,6:12.0,K. Durant makes 2-pt jump shot from 17 ft (assist by R. Westbrook),,36,39
168,2,6:12.0,Shooting foul by D. Lillard (drawn by K. Durant),,36,39
169,2,6:12.0,,A. Aminu enters the game for M. Leonard,36,39
170,2,6:12.0,K. Durant makes free throw 1 of 1,,37,39
171,2,5:56.0,,Turnover by G. Henderson (lost ball; steal by A. Morrow),37,39
172,2,5:53.0,Turnover by D. Waiters (lost ball),,37,39
173,2,5:53.0,Official timeout,,37,39
174,2,5:53.0,S. Ibaka enters the game for A. Morrow,,37,39
175,2,5:53.0,,M. Plumlee enters the game for E. Davis,37,39
176,2,5:41.0,,G. Henderson makes 2-pt jump shot from 18 ft (assist by M. Plumlee),37,41
177,2,5:23.0,Shooting foul by A. Aminu (drawn by S. Adams),,37,41
178,2,5:23.0,S. Adams makes free throw 1 of 2,,38,41
179,2,5:23.0,K. Singler enters the game for D. Waiters,,38,41
180,2,5:23.0,S. Adams makes free throw 2 of 2,,39,41
181,2,5:13.0,,Personal foul by K. Singler (drawn by G. Henderson),39,41
182,2,5:05.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),39,44
183,2,4:39.0,S. Adams makes 2-pt jump shot from 7 ft (assist by R. Westbrook),,41,44
184,2,4:30.0,,Turnover by D. Lillard (traveling),41,44
185,2,4:30.0,,E. Davis enters the game for M. Harkless,41,44
186,2,4:12.0,K. Singler misses 2-pt jump shot from 14 ft,,41,44
187,2,4:11.0,,Defensive rebound by D. Lillard,41,44
188,2,3:59.0,,A. Aminu misses 3-pt jump shot from 24 ft,41,44
189,2,3:59.0,Defensive rebound by S. Ibaka,,41,44
190,2,3:49.0,Turnover by R. Westbrook (bad pass; steal by D. Lillard),,41,44
191,2,3:43.0,,Personal foul by R. Westbrook (drawn by D. Lillard),41,44
192,2,3:30.0,,A. Aminu makes 2-pt layup from 2 ft (assist by D. Lillard),41,46
193,2,3:12.0,R. Westbrook misses 2-pt jump shot from 15 ft,,41,46
194,2,3:11.0,,Defensive rebound by M. Plumlee,41,46
195,2,3:06.0,,A. Aminu makes 2-pt dunk at rim (assist by G. Henderson),41,48
196,2,3:06.0,,Shooting foul by K. Singler (drawn by A. Aminu),41,48
197,2,3:06.0,Oklahoma City full timeout,,41,48
198,2,3:06.0,A. Roberson enters the game for K. Singler,,41,48
199,2,3:06.0,,A. Aminu misses free throw 1 of 1,41,48
200,2,3:05.0,Defensive rebound by A. Roberson,,41,48
201,2,2:52.0,K. Durant misses 2-pt jump shot from 9 ft,,41,48
202,2,2:51.0,,Defensive rebound by A. Aminu,41,48
203,2,2:38.0,,E. Davis makes 2-pt layup from 2 ft (assist by D. Lillard),41,50
204,2,2:22.0,K. Durant misses 3-pt jump shot from 26 ft,,41,50
205,2,2:21.0,,Defensive rebound by D. Lillard,41,50
206,2,2:05.0,,G. Henderson misses 3-pt jump shot from 22 ft,41,50
207,2,2:05.0,,Offensive rebound by M. Plumlee,41,50
208,2,1:41.0,,G. Henderson misses 2-pt jump shot from 15 ft,41,50
209,2,1:40.0,Defensive rebound by S. Adams,,41,50
210,2,1:31.0,K. Durant misses 2-pt layup from 1 ft,,41,50
211,2,1:30.0,,Defensive rebound by M. Plumlee,41,50
212,2,1:25.0,,Turnover by D. Lillard (bad pass; steal by A. Roberson),41,50
213,2,1:20.0,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),,43,50
214,2,1:20.0,Shooting foul by E. Davis (drawn by A. Roberson),,43,50
215,2,1:20.0,,C. McCollum enters the game for G. Henderson,43,50
216,2,1:20.0,A. Roberson makes free throw 1 of 1,,44,50
217,2,1:06.0,,M. Plumlee misses 2-pt jump shot from 5 ft,44,50
218,2,1:06.0,,Offensive rebound by M. Plumlee,44,50
219,2,1:06.0,,Turnover by M. Plumlee (lost ball),44,50
220,2,0:56.0,R. Westbrook misses 2-pt jump shot from 3 ft,,44,50
221,2,0:56.0,,Defensive rebound by C. McCollum,44,50
222,2,0:48.0,,A. Aminu misses 3-pt jump shot from 25 ft,44,50
223,2,0:48.0,Defensive rebound by R. Westbrook,,44,50
224,2,0:43.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,46,50
225,2,0:30.0,,C. McCollum misses 2-pt jump shot from 4 ft (block by A. Roberson),46,50
226,2,0:30.0,,Offensive rebound by E. Davis,46,50
227,2,0:30.0,,Shooting foul by S. Ibaka (drawn by E. Davis),46,50
228,2,0:30.0,,E. Davis makes free throw 1 of 2,46,51
229,2,0:30.0,,G. Henderson enters the game for D. Lillard,46,51
230,2,0:30.0,,E. Davis makes free throw 2 of 2,46,52
231,2,0:12.0,Turnover by K. Durant (step out of bounds),,46,52
232,2,0:12.0,,D. Lillard enters the game for G. Henderson,46,52
233,2,0:12.0,,M. Leonard enters the game for E. Davis,46,52
234,2,0:12.0,,A. Crabbe enters the game for M. Plumlee,46,52
235,2,0:02.0,,D. Lillard misses 2-pt layup from 1 ft,46,52
236,2,0:01.0,,Offensive rebound by M. Leonard,46,52
237,2,0:01.0,,M. Leonard misses 2-pt layup at rim,46,52
238,2,0:01.0,,Offensive rebound by A. Aminu,46,52
239,2,0:01.0,,A. Aminu misses 2-pt layup from 2 ft (block by A. Roberson),46,52
240,2,0:00.0,Defensive rebound by S. Adams,,46,52
241,3,11:36.0,,A. Aminu misses 2-pt jump shot from 3 ft,46,52
242,3,11:36.0,,Offensive rebound by M. Plumlee,46,52
243,3,11:29.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by M. Plumlee),46,55
244,3,11:14.0,K. Durant makes 2-pt jump shot from 20 ft (assist by R. Westbrook),,48,55
245,3,11:00.0,,N. Vonleh misses 2-pt jump shot from 15 ft,48,55
246,3,10:59.0,,Offensive rebound by M. Plumlee,48,55
247,3,10:59.0,,M. Plumlee misses 2-pt layup at rim,48,55
248,3,10:58.0,Defensive rebound by R. Westbrook,,48,55
249,3,10:54.0,Shooting foul by N. Vonleh (drawn by R. Westbrook),,48,55
250,3,10:54.0,R. Westbrook makes free throw 1 of 2,,49,55
251,3,10:54.0,R. Westbrook misses free throw 2 of 2,,49,55
252,3,10:54.0,,Defensive rebound by Team,49,55
253,3,10:41.0,,C. McCollum misses 2-pt hook shot from 5 ft,49,55
254,3,10:40.0,Defensive rebound by A. Roberson,,49,55
255,3,10:27.0,Shooting foul by N. Vonleh (drawn by K. Durant),,49,55
256,3,10:27.0,K. Durant makes free throw 1 of 2,,50,55
257,3,10:27.0,K. Durant makes free throw 2 of 2,,51,55
258,3,10:10.0,,M. Plumlee misses 2-pt layup at rim,51,55
259,3,10:09.0,,Offensive rebound by M. Plumlee,51,55
260,3,10:08.0,,Turnover by M. Plumlee (lost ball; steal by A. Roberson),51,55
261,3,9:47.0,R. Westbrook misses 2-pt jump shot from 16 ft,,51,55
262,3,9:46.0,,Defensive rebound by N. Vonleh,51,55
263,3,9:29.0,,D. Lillard makes 3-pt jump shot from 24 ft,51,58
264,3,9:01.0,R. Westbrook makes 2-pt jump shot from 16 ft,,53,58
265,3,8:43.0,,D. Lillard misses 2-pt jump shot from 22 ft,53,58
266,3,8:42.0,,Offensive rebound by Team,53,58
267,3,8:34.0,,C. McCollum makes 2-pt jump shot from 13 ft,53,60
268,3,8:33.0,,Violation by Team (delay of game),53,60
269,3,8:20.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,55,60
270,3,8:02.0,,C. McCollum misses 3-pt jump shot from 25 ft,55,60
271,3,8:01.0,Defensive rebound by R. Westbrook,,55,60
272,3,7:56.0,K. Durant misses 3-pt jump shot from 24 ft,,55,60
273,3,7:55.0,,Defensive rebound by M. Plumlee,55,60
274,3,7:47.0,,D. Lillard makes 3-pt jump shot from 24 ft,55,63
275,3,7:27.0,Turnover by R. Westbrook (lost ball; steal by D. Lillard),,55,63
276,3,7:22.0,,D. Lillard makes 2-pt layup from 1 ft (assist by C. McCollum),55,65
277,3,7:22.0,Oklahoma City full timeout,,55,65
278,3,7:07.0,S. Ibaka makes 3-pt jump shot from 22 ft (assist by K. Durant),,58,65
279,3,7:07.0,Away from play foul by N. Vonleh (drawn by S. Adams),,58,65
280,3,7:07.0,S. Adams makes free throw 1 of 1,,59,65
281,3,6:48.0,,Turnover by C. McCollum (palming),59,65
282,3,6:38.0,Shooting block foul by M. Plumlee (drawn by R. Westbrook),,59,65
283,3,6:38.0,R. Westbrook makes free throw 1 of 2,,60,65
284,3,6:38.0,R. Westbrook makes free throw 2 of 2,,61,65
285,3,6:21.0,,C. McCollum misses 3-pt jump shot from 23 ft,61,65
286,3,6:21.0,Defensive rebound by K. Durant,,61,65
287,3,6:13.0,K. Durant makes 2-pt jump shot from 20 ft,,63,65
288,3,6:13.0,,Portland full timeout,63,65
289,3,5:51.0,,Shooting foul by A. Roberson (drawn by A. Aminu),63,65
290,3,5:51.0,,A. Aminu makes free throw 1 of 2,63,66
291,3,5:51.0,,A. Aminu makes free throw 2 of 2,63,67
292,3,5:40.0,K. Durant makes 2-pt jump shot from 15 ft,,65,67
293,3,5:27.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Lillard),65,69
294,3,5:13.0,K. Durant makes 3-pt jump shot from 24 ft,,68,69
295,3,4:59.0,,M. Plumlee misses 2-pt dunk at rim (block by S. Ibaka),68,69
296,3,4:58.0,,Offensive rebound by M. Plumlee,68,69
297,3,4:55.0,,A. Aminu misses 3-pt jump shot from 22 ft,68,69
298,3,4:54.0,Defensive rebound by A. Roberson,,68,69
299,3,4:53.0,Personal foul by N. Vonleh (drawn by R. Westbrook),,68,69
300,3,4:53.0,R. Westbrook makes free throw 1 of 2,,69,69
301,3,4:53.0,,A. Crabbe enters the game for N. Vonleh,69,69
302,3,4:53.0,,E. Davis enters the game for C. McCollum,69,69
303,3,4:53.0,R. Westbrook makes free throw 2 of 2,,70,69
304,3,4:41.0,,Turnover by D. Lillard (step out of bounds),70,69
305,3,4:39.0,Personal foul by D. Lillard (drawn by R. Westbrook),,70,69
306,3,4:39.0,R. Westbrook misses free throw 1 of 2,,70,69
307,3,4:39.0,Offensive rebound by Team,,70,69
308,3,4:39.0,R. Westbrook makes free throw 2 of 2,,71,69
309,3,4:16.0,,M. Plumlee misses 2-pt layup from 1 ft,71,69
310,3,4:15.0,Defensive rebound by A. Roberson,,71,69
311,3,4:05.0,R. Westbrook misses 2-pt jump shot from 16 ft,,71,69
312,3,4:03.0,Offensive rebound by K. Durant,,71,69
313,3,3:58.0,A. Roberson misses 3-pt jump shot from 23 ft,,71,69
314,3,3:57.0,,Defensive rebound by E. Davis,71,69
315,3,3:47.0,,Shooting block foul by K. Durant (drawn by D. Lillard),71,69
316,3,3:47.0,,D. Lillard makes free throw 1 of 2,71,70
317,3,3:47.0,D. Waiters enters the game for A. Roberson,,71,70
318,3,3:47.0,,M. Leonard enters the game for M. Plumlee,71,70
319,3,3:47.0,,M. Harkless enters the game for A. Aminu,71,70
320,3,3:47.0,,D. Lillard makes free throw 2 of 2,71,71
321,3,3:36.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,73,71
322,3,3:20.0,,Turnover by D. Lillard (bad pass; steal by R. Westbrook),73,71
323,3,3:14.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by K. Durant),,76,71
324,3,3:14.0,,Portland full timeout,76,71
325,3,3:01.0,,D. Lillard misses 3-pt jump shot from 24 ft,76,71
326,3,3:00.0,,Offensive rebound by M. Leonard,76,71
327,3,2:52.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Lillard),76,74
328,3,2:29.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,79,74
329,3,2:10.0,,Turnover by D. Lillard (bad pass; steal by K. Durant),79,74
330,3,2:07.0,R. Westbrook makes 2-pt layup at rim (assist by D. Waiters),,81,74
331,3,2:07.0,Shooting foul by M. Leonard (drawn by R. Westbrook),,81,74
332,3,2:07.0,R. Westbrook makes free throw 1 of 1,,82,74
333,3,1:51.0,,Turnover by M. Leonard (bad pass; steal by R. Westbrook),82,74
334,3,1:50.0,Turnover by K. Durant (palming),,82,74
335,3,1:50.0,,C. McCollum enters the game for M. Leonard,82,74
336,3,1:50.0,C. Payne enters the game for R. Westbrook,,82,74
337,3,1:27.0,,C. McCollum misses 2-pt layup from 2 ft (block by S. Ibaka),82,74
338,3,1:26.0,Defensive rebound by S. Adams,,82,74
339,3,1:24.0,Turnover by D. Waiters (traveling),,82,74
340,3,1:09.0,,C. McCollum makes 2-pt jump shot from 17 ft (assist by A. Crabbe),82,76
341,3,0:54.0,K. Durant misses 2-pt layup from 2 ft (block by E. Davis),,82,76
342,3,0:54.0,Offensive rebound by Team,,82,76
343,3,0:51.0,K. Durant misses 2-pt jump shot from 16 ft,,82,76
344,3,0:51.0,,Defensive rebound by E. Davis,82,76
345,3,0:44.0,,Personal foul by K. Durant (drawn by D. Lillard),82,76
346,3,0:44.0,Technical foul by K. Durant,,82,76
347,3,0:44.0,,D. Lillard makes technical free throw,82,77
348,3,0:36.0,,Turnover by A. Crabbe (step out of bounds),82,77
349,3,0:26.0,K. Durant makes 2-pt layup from 1 ft,,84,77
350,3,0:26.0,Shooting foul by A. Crabbe (drawn by K. Durant),,84,77
351,3,0:26.0,K. Durant makes free throw 1 of 1,,85,77
352,3,0:04.0,,A. Crabbe misses 3-pt jump shot from 23 ft,85,77
353,3,0:03.0,Defensive rebound by S. Adams,,85,77
354,3,0:01.0,Turnover by S. Adams (bad pass; steal by C. McCollum),,85,77
355,3,0:00.0,,C. McCollum makes 3-pt jump shot from 24 ft,85,80
356,4,11:45.0,Shooting foul by A. Crabbe (drawn by D. Waiters),,85,80
357,4,11:45.0,D. Waiters makes free throw 1 of 2,,86,80
358,4,11:45.0,D. Waiters misses free throw 2 of 2,,86,80
359,4,11:43.0,,Defensive rebound by A. Crabbe,86,80
360,4,11:25.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by E. Davis),86,83
361,4,11:11.0,C. Payne makes 2-pt jump shot from 11 ft,,88,83
362,4,10:58.0,,C. McCollum misses 2-pt layup from 2 ft,88,83
363,4,10:56.0,,Offensive rebound by C. McCollum,88,83
364,4,10:56.0,,Turnover by M. Harkless (lost ball; steal by E. Freedom),88,83
365,4,10:40.0,S. Ibaka makes 3-pt jump shot from 22 ft (assist by C. Payne),,91,83
366,4,10:21.0,,A. Aminu misses 3-pt jump shot from 24 ft,91,83
367,4,10:20.0,Defensive rebound by E. Freedom,,91,83
368,4,10:06.0,E. Freedom misses 2-pt jump shot from 13 ft,,91,83
369,4,10:05.0,,Defensive rebound by M. Harkless,91,83
370,4,9:58.0,,C. McCollum makes 2-pt layup from 2 ft,91,85
371,4,9:39.0,C. Payne misses 3-pt jump shot from 25 ft,,91,85
372,4,9:39.0,Offensive rebound by Team,,91,85
373,4,9:39.0,,Loose ball foul by E. Davis (drawn by E. Freedom),91,85
374,4,9:39.0,R. Westbrook enters the game for C. Payne,,91,85
375,4,9:30.0,R. Westbrook misses 2-pt jump shot from 8 ft (block by A. Aminu),,91,85
376,4,9:30.0,Offensive rebound by Team,,91,85
377,4,9:29.0,Shooting foul by A. Crabbe (drawn by E. Freedom),,91,85
378,4,9:29.0,E. Freedom makes free throw 1 of 2,,92,85
379,4,9:29.0,Turnover by A. Roberson (lane violation.),,92,85
380,4,9:18.0,,C. McCollum misses 2-pt jump shot from 20 ft,92,85
381,4,9:15.0,Defensive rebound by A. Roberson,,92,85
382,4,9:07.0,Turnover by D. Waiters (palming),,92,85
383,4,9:07.0,,D. Lillard enters the game for A. Crabbe,92,85
