,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,HOUSTON_ACTION,GOLDEN STATE_SCORE,HOUSTON_SCORE
29,1,8:53.0,,Offensive rebound by D. Howard,6,6
30,1,8:49.0,,P. Beverley misses 3-pt jump shot from 25 ft,6,6
31,1,8:49.0,,Offensive rebound by Team,6,6
32,1,8:49.0,Loose ball foul by A. Bogut,,6,6
33,1,8:49.0,F. Ezeli enters the game for A. Bogut,,6,6
34,1,8:40.0,,D. Howard makes 2-pt dunk at rim (assist by J. Harden),6,8
35,1,8:32.0,Golden State full timeout,,6,8
36,1,8:25.0,Turnover by H. Barnes (bad pass; steal by T. Ariza),,6,8
37,1,8:22.0,,Shooting foul by F. Ezeli (drawn by J. Harden),6,8
38,1,8:22.0,,J. Harden makes free throw 1 of 2,6,9
39,1,8:22.0,,J. Harden makes free throw 2 of 2,6,10
40,1,8:05.0,S. Livingston misses 2-pt jump shot from 13 ft,,6,10
41,1,8:04.0,Offensive rebound by F. Ezeli,,6,10
42,1,7:56.0,H. Barnes misses 2-pt jump shot from 20 ft,,6,10
43,1,7:55.0,,Defensive rebound by D. Motiejūnas,6,10
44,1,7:50.0,,Turnover by J. Harden (lost ball),6,10
45,1,7:40.0,Turnover by D. Green (bad pass; steal by D. Motiejūnas),,6,10
46,1,7:34.0,,D. Howard makes 2-pt dunk at rim (assist by J. Harden),6,12
47,1,7:20.0,H. Barnes makes 2-pt jump shot from 14 ft,,8,12
48,1,7:03.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by D. Motiejūnas),8,15
49,1,7:02.0,Golden State full timeout,,8,15
50,1,6:52.0,Shooting foul by P. Beverley (drawn by S. Livingston),,8,15
51,1,6:52.0,S. Livingston makes free throw 1 of 2,,9,15
52,1,6:52.0,S. Livingston makes free throw 2 of 2,,10,15
53,1,6:38.0,,Personal foul by S. Livingston,10,15
54,1,6:38.0,,D. Motiejūnas makes free throw 1 of 2,10,16
55,1,6:38.0,A. Iguodala enters the game for S. Livingston,,10,16
56,1,6:38.0,,D. Motiejūnas makes free throw 2 of 2,10,17
57,1,6:23.0,F. Ezeli misses 2-pt dunk at rim,,10,17
58,1,6:23.0,,Defensive rebound by T. Ariza,10,17
59,1,6:19.0,,Offensive foul by D. Howard (drawn by F. Ezeli),10,17
60,1,6:19.0,,Turnover by D. Howard (offensive foul),10,17
61,1,6:01.0,F. Ezeli misses 2-pt dunk at rim (block by D. Howard),,10,17
62,1,6:00.0,,Defensive rebound by P. Beverley,10,17
63,1,5:52.0,,J. Harden misses 3-pt jump shot from 24 ft,10,17
64,1,5:52.0,Defensive rebound by Team,,10,17
65,1,5:34.0,K. Thompson misses 2-pt jump shot from 15 ft,,10,17
66,1,5:33.0,Offensive rebound by F. Ezeli,,10,17
67,1,5:30.0,Shooting block foul by D. Motiejūnas (drawn by D. Green),,10,17
68,1,5:30.0,D. Green makes free throw 1 of 2,,11,17
69,1,5:30.0,,J. Smith enters the game for D. Motiejūnas,11,17
70,1,5:30.0,D. Green misses free throw 2 of 2,,11,17
71,1,5:28.0,Offensive rebound by Team,,11,17
72,1,5:11.0,F. Ezeli misses 2-pt jump shot from 7 ft,,11,17
73,1,5:10.0,Offensive rebound by F. Ezeli,,11,17
74,1,5:08.0,Turnover by F. Ezeli (bad pass),,11,17
75,1,4:51.0,,J. Harden makes 2-pt layup from 1 ft,11,19
76,1,4:42.0,F. Ezeli makes 2-pt hook shot from 8 ft (assist by D. Green),,13,19
77,1,4:24.0,,Shooting foul by F. Ezeli (drawn by J. Harden),13,19
78,1,4:24.0,,J. Harden makes free throw 1 of 2,13,20
79,1,4:24.0,L. Barbosa enters the game for H. Barnes,,13,20
80,1,4:24.0,J. McAdoo enters the game for F. Ezeli,,13,20
81,1,4:24.0,,J. Harden makes free throw 2 of 2,13,21
82,1,4:05.0,K. Thompson makes 2-pt jump shot from 19 ft (assist by D. Green),,15,21
83,1,3:49.0,,P. Beverley misses 2-pt jump shot from 14 ft,15,21
84,1,3:49.0,Defensive rebound by J. McAdoo,,15,21
85,1,3:41.0,K. Thompson misses 2-pt jump shot from 17 ft (block by T. Ariza),,15,21
86,1,3:40.0,,Defensive rebound by J. Harden,15,21
87,1,3:35.0,,J. Harden misses 2-pt layup from 2 ft (block by J. McAdoo),15,21
88,1,3:34.0,,Offensive rebound by J. Harden,15,21
89,1,3:31.0,,J. Harden makes 3-pt jump shot from 24 ft,15,24
90,1,3:19.0,Turnover by D. Green (bad pass; steal by D. Howard),,15,24
91,1,3:15.0,,T. Ariza makes 2-pt dunk from 1 ft (assist by P. Beverley),15,26
92,1,3:00.0,D. Green misses 3-pt jump shot from 26 ft,,15,26
93,1,3:00.0,,Defensive rebound by D. Howard,15,26
94,1,2:52.0,Offensive charge foul by J. Harden (drawn by J. McAdoo),,15,26
95,1,2:52.0,,Turnover by J. Harden (offensive foul),15,26
96,1,2:52.0,,Houston full timeout,15,26
97,1,2:52.0,,C. Capela enters the game for D. Howard,15,26
98,1,2:52.0,,J. Terry enters the game for P. Beverley,15,26
99,1,2:35.0,A. Iguodala misses 3-pt jump shot from 24 ft,,15,26
100,1,2:35.0,,Defensive rebound by Team,15,26
101,1,2:21.0,,Shooting foul by D. Green (drawn by J. Harden),15,26
102,1,2:21.0,,J. Harden misses free throw 1 of 2,15,26
103,1,2:21.0,,Offensive rebound by Team,15,26
104,1,2:21.0,,J. Harden makes free throw 2 of 2,15,27
105,1,2:07.0,K. Thompson makes 2-pt layup from 2 ft,,17,27
106,1,1:45.0,,J. Harden makes 2-pt jump shot from 21 ft,17,29
107,1,1:32.0,Turnover by D. Green (bad pass; steal by J. Harden),,17,29
108,1,1:29.0,,Turnover by J. Smith (bad pass),17,29
109,1,1:16.0,Shooting foul by J. Smith (drawn by D. Green),,17,29
110,1,1:16.0,D. Green misses free throw 1 of 2,,17,29
111,1,1:16.0,Offensive rebound by Team,,17,29
112,1,1:16.0,D. Green misses free throw 2 of 2,,17,29
113,1,1:15.0,,Defensive rebound by C. Capela,17,29
114,1,1:00.0,,J. Smith misses 3-pt jump shot from 26 ft,17,29
115,1,1:00.0,Defensive rebound by K. Thompson,,17,29
116,1,0:43.0,Turnover by L. Barbosa (bad pass; steal by T. Ariza),,17,29
117,1,0:39.0,,T. Ariza misses 2-pt layup from 2 ft,17,29
118,1,0:38.0,,Offensive rebound by J. Harden,17,29
119,1,0:38.0,,J. Harden makes 2-pt layup from 1 ft,17,31
120,1,0:31.0,Shooting foul by C. Capela (drawn by J. McAdoo),,17,31
121,1,0:31.0,J. McAdoo makes free throw 1 of 2,,18,31
122,1,0:31.0,,M. Beasley enters the game for C. Capela,18,31
123,1,0:31.0,,P. Beverley enters the game for J. Smith,18,31
124,1,0:31.0,J. McAdoo misses free throw 2 of 2,,18,31
125,1,0:31.0,,Defensive rebound by T. Ariza,18,31
126,1,0:11.0,,M. Beasley misses 2-pt layup from 3 ft,18,31
127,1,0:11.0,,Offensive rebound by M. Beasley,18,31
128,1,0:10.0,,M. Beasley misses 2-pt layup from 3 ft (block by J. McAdoo),18,31
129,1,0:10.0,,Offensive rebound by Team,18,31
130,1,0:07.0,,J. Harden misses 3-pt jump shot from 25 ft,18,31
131,1,0:06.0,Defensive rebound by J. McAdoo,,18,31
132,1,0:00.0,K. Thompson misses 3-pt jump shot from 30 ft,,18,31
133,1,0:00.0,Offensive rebound by Team,,18,31
134,2,11:45.0,M. Speights makes 3-pt jump shot from 24 ft (assist by S. Livingston),,21,31
135,2,11:23.0,,M. Beasley makes 2-pt jump shot from 4 ft,21,33
136,2,11:00.0,S. Livingston misses 2-pt jump shot from 13 ft,,21,33
137,2,11:00.0,Offensive rebound by S. Livingston,,21,33
138,2,11:00.0,M. Speights misses 2-pt jump shot from 12 ft,,21,33
139,2,11:00.0,,Defensive rebound by M. Beasley,21,33
140,2,10:52.0,,D. Howard makes 2-pt dunk at rim (assist by J. Terry),21,35
141,2,10:34.0,H. Barnes misses 3-pt jump shot from 23 ft,,21,35
142,2,10:33.0,,Defensive rebound by P. Beverley,21,35
143,2,10:26.0,,J. Terry misses 3-pt jump shot from 25 ft,21,35
144,2,10:24.0,,Offensive rebound by D. Howard,21,35
145,2,10:21.0,,D. Howard misses 2-pt jump shot from 3 ft (block by A. Iguodala),21,35
146,2,10:20.0,,Offensive rebound by D. Howard,21,35
147,2,10:20.0,Offensive charge foul by M. Beasley (drawn by M. Speights),,21,35
148,2,10:20.0,,Turnover by M. Beasley (offensive foul),21,35
149,2,10:01.0,Turnover by S. Livingston (lost ball; steal by M. Beasley),,21,35
150,2,9:51.0,,J. Terry misses 3-pt jump shot from 24 ft,21,35
151,2,9:51.0,,Offensive rebound by Team,21,35
152,2,9:44.0,,J. Terry misses 2-pt jump shot from 18 ft,21,35
153,2,9:43.0,Defensive rebound by M. Speights,,21,35
154,2,9:36.0,Personal foul by P. Beverley,,21,35
155,2,9:26.0,I. Clark misses 2-pt layup from 4 ft,,21,35
156,2,9:26.0,,Defensive rebound by D. Howard,21,35
157,2,9:05.0,,M. Beasley misses 3-pt jump shot from 26 ft,21,35
158,2,9:03.0,Defensive rebound by S. Livingston,,21,35
159,2,8:52.0,Shooting foul by J. Terry (drawn by M. Speights),,21,35
160,2,8:52.0,K. Thompson enters the game for A. Iguodala,,21,35
161,2,8:52.0,M. Speights makes free throw 1 of 2,,22,35
162,2,8:52.0,M. Speights makes free throw 2 of 2,,23,35
163,2,8:31.0,,P. Beverley misses 2-pt jump shot from 14 ft,23,35
164,2,8:31.0,Defensive rebound by Team,,23,35
165,2,8:31.0,,Loose ball foul by D. Howard,23,35
166,2,8:31.0,,T. Ariza enters the game for C. Brewer,23,35
167,2,8:19.0,M. Speights makes 3-pt jump shot from 25 ft (assist by I. Clark),,26,35
168,2,8:08.0,,P. Beverley makes 2-pt jump shot from 10 ft,26,37
169,2,7:46.0,Shooting foul by P. Beverley (drawn by I. Clark),,26,37
170,2,7:46.0,I. Clark makes free throw 1 of 2,,27,37
171,2,7:46.0,,J. Harden enters the game for P. Beverley,27,37
172,2,7:46.0,I. Clark makes free throw 2 of 2,,28,37
173,2,7:25.0,,M. Beasley makes 2-pt layup from 1 ft,28,39
174,2,7:17.0,S. Livingston makes 2-pt dunk at rim,,30,39
175,2,7:02.0,,Turnover by D. Howard (lost ball; steal by S. Livingston),30,39
176,2,6:58.0,Turnover by M. Speights (traveling),,30,39
177,2,6:46.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by D. Howard),30,42
178,2,6:26.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by I. Clark),,33,42
179,2,6:07.0,,J. Terry makes 3-pt jump shot from 23 ft (assist by J. Harden),33,45
180,2,5:54.0,M. Speights makes 2-pt jump shot from 18 ft (assist by S. Livingston),,35,45
181,2,5:36.0,,M. Beasley makes 2-pt jump shot from 14 ft,35,47
182,2,5:27.0,Golden State full timeout,,35,47
183,2,5:27.0,,D. Motiejūnas enters the game for D. Howard,35,47
184,2,5:27.0,A. Iguodala enters the game for S. Livingston,,35,47
185,2,5:27.0,A. Bogut enters the game for M. Speights,,35,47
186,2,5:27.0,D. Green enters the game for H. Barnes,,35,47
187,2,5:17.0,I. Clark misses 3-pt jump shot from 26 ft,,35,47
188,2,5:17.0,,Defensive rebound by T. Ariza,35,47
189,2,5:10.0,,T. Ariza misses 3-pt jump shot from 24 ft,35,47
190,2,5:08.0,,Offensive rebound by D. Motiejūnas,35,47
191,2,5:00.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by J. Harden),35,50
192,2,4:44.0,D. Green misses 2-pt jump shot from 8 ft,,35,50
193,2,4:43.0,,Defensive rebound by D. Motiejūnas,35,50
194,2,4:40.0,,Turnover by D. Motiejūnas (bad pass; steal by K. Thompson),35,50
195,2,4:40.0,,Loose ball foul by D. Motiejūnas,35,50
196,2,4:40.0,K. Thompson misses free throw 1 of 2,,35,50
197,2,4:40.0,Offensive rebound by Team,,35,50
198,2,4:40.0,K. Thompson makes free throw 2 of 2,,36,50
199,2,4:26.0,,J. Harden makes 3-pt jump shot from 26 ft,36,53
200,2,4:09.0,K. Thompson misses 2-pt jump shot from 19 ft,,36,53
201,2,4:08.0,,Defensive rebound by M. Beasley,36,53
202,2,4:00.0,,Turnover by J. Harden (lost ball),36,53
203,2,3:37.0,K. Thompson makes 2-pt jump shot from 23 ft (assist by I. Clark),,38,53
204,2,3:11.0,,J. Terry misses 3-pt jump shot from 24 ft,38,53
205,2,3:10.0,Defensive rebound by A. Bogut,,38,53
206,2,3:04.0,Shooting foul by T. Ariza (drawn by K. Thompson),,38,53
207,2,3:04.0,K. Thompson misses free throw 1 of 2,,38,53
208,2,3:04.0,Offensive rebound by Team,,38,53
209,2,3:04.0,,D. Howard enters the game for M. Beasley,38,53
210,2,3:04.0,K. Thompson makes free throw 2 of 2,,39,53
211,2,2:51.0,,J. Harden misses 3-pt jump shot from 24 ft,39,53
212,2,2:50.0,,Offensive rebound by D. Howard,39,53
213,2,2:42.0,,J. Harden misses 3-pt jump shot from 23 ft,39,53
214,2,2:42.0,Defensive rebound by I. Clark,,39,53
215,2,2:38.0,Turnover by I. Clark (lost ball; steal by D. Motiejūnas),,39,53
216,2,2:37.0,,Personal foul by I. Clark,39,53
217,2,2:37.0,,Houston full timeout,39,53
218,2,2:37.0,S. Livingston enters the game for I. Clark,,39,53
219,2,2:22.0,,D. Howard makes 2-pt dunk at rim (assist by D. Motiejūnas),39,55
220,2,1:55.0,S. Livingston misses 2-pt jump shot from 13 ft,,39,55
221,2,1:54.0,,Defensive rebound by D. Motiejūnas,39,55
222,2,1:40.0,,T. Ariza misses 3-pt jump shot from 24 ft,39,55
223,2,1:39.0,Defensive rebound by A. Iguodala,,39,55
224,2,1:32.0,A. Iguodala misses 2-pt jump shot from 7 ft,,39,55
225,2,1:29.0,,Defensive rebound by D. Motiejūnas,39,55
226,2,1:23.0,,J. Terry misses 3-pt jump shot from 24 ft,39,55
227,2,1:23.0,,Offensive rebound by D. Howard,39,55
228,2,1:23.0,Loose ball foul by A. Bogut,,39,55
229,2,1:23.0,,Technical foul by D. Howard,39,55
230,2,1:23.0,K. Thompson makes technical free throw,,40,55
231,2,1:23.0,M. Speights enters the game for A. Bogut,,40,55
232,2,1:23.0,,Personal foul by M. Speights,40,55
233,2,1:23.0,,D. Howard misses free throw 1 of 2,40,55
234,2,1:23.0,,Offensive rebound by Team,40,55
235,2,1:23.0,,D. Howard misses free throw 2 of 2,40,55
236,2,1:22.0,Defensive rebound by S. Livingston,,40,55
237,2,1:10.0,A. Iguodala makes 2-pt jump shot from 8 ft,,42,55
238,2,0:59.0,,J. Harden misses 3-pt jump shot from 25 ft,42,55
239,2,0:58.0,Defensive rebound by K. Thompson,,42,55
240,2,0:53.0,K. Thompson misses 3-pt jump shot from 25 ft,,42,55
241,2,0:51.0,Offensive rebound by A. Iguodala,,42,55
242,2,0:51.0,Shooting foul by J. Terry (drawn by A. Iguodala),,42,55
243,2,0:51.0,A. Iguodala makes free throw 1 of 2,,43,55
244,2,0:51.0,,M. Beasley enters the game for D. Howard,43,55
245,2,0:51.0,A. Iguodala makes free throw 2 of 2,,44,55
246,2,0:35.0,,Turnover by T. Ariza (bad pass; steal by S. Livingston),44,55
247,2,0:30.0,Shooting foul by D. Motiejūnas (drawn by M. Speights),,44,55
248,2,0:30.0,M. Speights makes free throw 1 of 2,,45,55
249,2,0:30.0,,J. Smith enters the game for D. Motiejūnas,45,55
250,2,0:30.0,M. Speights misses free throw 2 of 2,,45,55
251,2,0:29.0,,Defensive rebound by J. Harden,45,55
252,2,0:26.0,,Personal take foul by M. Speights,45,55
253,2,0:26.0,,J. Smith misses free throw 1 of 2,45,55
254,2,0:26.0,,Offensive rebound by Team,45,55
255,2,0:26.0,,J. Smith misses free throw 2 of 2,45,55
256,2,0:26.0,Defensive rebound by S. Livingston,,45,55
257,2,0:02.0,M. Speights makes 3-pt jump shot from 24 ft (assist by K. Thompson),,48,55
258,2,0:00.0,,M. Beasley misses 3-pt jump shot from 50 ft,48,55
259,2,0:00.0,,Offensive rebound by Team,48,55
260,3,11:42.0,H. Barnes misses 3-pt jump shot from 24 ft,,48,55
261,3,11:42.0,,Defensive rebound by Team,48,55
262,3,11:28.0,,D. Motiejūnas makes 3-pt jump shot from 25 ft (assist by P. Beverley),48,58
263,3,11:13.0,K. Thompson makes 2-pt jump shot from 14 ft (assist by H. Barnes),,50,58
264,3,10:54.0,,D. Howard misses 2-pt layup from 2 ft,50,58
265,3,10:54.0,Defensive rebound by D. Green,,50,58
266,3,10:51.0,,Offensive charge foul by D. Green (drawn by D. Motiejūnas),50,58
267,3,10:51.0,Turnover by D. Green (offensive foul),,50,58
268,3,10:34.0,,T. Ariza misses 3-pt jump shot from 23 ft,50,58
269,3,10:34.0,,Offensive rebound by Team,50,58
270,3,10:34.0,Loose ball foul by A. Bogut,,50,58
271,3,10:25.0,,P. Beverley makes 2-pt jump shot from 10 ft,50,60
272,3,10:07.0,D. Green makes 2-pt dunk at rim (assist by A. Bogut),,52,60
273,3,9:54.0,,Personal foul by S. Livingston,52,60
274,3,9:48.0,Offensive charge foul by T. Ariza (drawn by D. Green),,52,60
275,3,9:48.0,,Turnover by T. Ariza (offensive foul),52,60
276,3,9:28.0,A. Bogut misses 2-pt jump shot from 7 ft (block by D. Howard),,52,60
277,3,9:27.0,,Defensive rebound by D. Motiejūnas,52,60
278,3,9:23.0,,Turnover by D. Motiejūnas (bad pass),52,60
279,3,9:03.0,S. Livingston makes 2-pt jump shot from 9 ft,,54,60
280,3,8:50.0,,T. Ariza makes 2-pt jump shot from 8 ft (assist by J. Harden),54,62
281,3,8:29.0,K. Thompson misses 3-pt jump shot from 25 ft,,54,62
282,3,8:27.0,,Defensive rebound by P. Beverley,54,62
283,3,8:22.0,,T. Ariza misses 2-pt layup from 3 ft,54,62
284,3,8:20.0,Defensive rebound by D. Green,,54,62
285,3,8:11.0,S. Livingston misses 2-pt layup from 1 ft,,54,62
286,3,8:10.0,Offensive rebound by A. Bogut,,54,62
287,3,8:10.0,A. Bogut makes 2-pt layup at rim,,56,62
288,3,7:59.0,,J. Harden makes 3-pt jump shot from 25 ft,56,65
289,3,7:59.0,,Shooting foul by D. Green (drawn by J. Harden),56,65
290,3,7:59.0,,J. Harden makes free throw 1 of 1,56,66
291,3,7:46.0,K. Thompson misses 2-pt jump shot from 18 ft,,56,66
292,3,7:45.0,,Defensive rebound by D. Howard,56,66
293,3,7:20.0,,J. Harden makes 2-pt layup from 3 ft,56,68
294,3,7:19.0,Golden State full timeout,,56,68
295,3,7:19.0,M. Speights enters the game for H. Barnes,,56,68
296,3,7:19.0,A. Iguodala enters the game for A. Bogut,,56,68
297,3,7:02.0,S. Livingston misses 2-pt jump shot from 14 ft,,56,68
298,3,7:02.0,,Defensive rebound by P. Beverley,56,68
299,3,6:49.0,,J. Harden misses 2-pt jump shot from 18 ft,56,68
300,3,6:47.0,,Offensive rebound by D. Howard,56,68
301,3,6:41.0,,D. Howard makes 2-pt dunk at rim (assist by T. Ariza),56,70
302,3,6:24.0,M. Speights misses 3-pt jump shot from 26 ft,,56,70
303,3,6:23.0,,Defensive rebound by D. Howard,56,70
304,3,6:18.0,,P. Beverley misses 2-pt layup from 2 ft (block by M. Speights),56,70
305,3,6:17.0,,Offensive rebound by Team,56,70
306,3,6:01.0,,Turnover by D. Motiejūnas (lost ball; steal by K. Thompson),56,70
307,3,5:57.0,Shooting foul by J. Harden (drawn by S. Livingston),,56,70
308,3,5:57.0,S. Livingston makes free throw 1 of 2,,57,70
309,3,5:57.0,S. Livingston makes free throw 2 of 2,,58,70
310,3,5:36.0,,T. Ariza misses 3-pt jump shot from 23 ft,58,70
311,3,5:35.0,,Offensive rebound by D. Motiejūnas,58,70
312,3,5:34.0,,Personal foul by K. Thompson,58,70
313,3,5:34.0,I. Clark enters the game for S. Livingston,,58,70
314,3,5:20.0,,J. Harden misses 3-pt jump shot from 25 ft,58,70
315,3,5:18.0,Defensive rebound by M. Speights,,58,70
316,3,5:09.0,K. Thompson makes 2-pt layup from 3 ft (assist by D. Green),,60,70
317,3,4:50.0,,D. Motiejūnas misses 3-pt jump shot from 24 ft,60,70
318,3,4:49.0,Defensive rebound by K. Thompson,,60,70
319,3,4:43.0,Personal block foul by D. Motiejūnas,,60,70
320,3,4:43.0,,M. Beasley enters the game for D. Motiejūnas,60,70
321,3,4:34.0,K. Thompson misses 2-pt layup from 2 ft,,60,70
322,3,4:34.0,,Defensive rebound by M. Beasley,60,70
323,3,4:21.0,,D. Howard makes 2-pt layup from 2 ft,60,72
324,3,4:09.0,Shooting foul by J. Harden (drawn by M. Speights),,60,72
325,3,4:09.0,M. Speights makes free throw 1 of 2,,61,72
326,3,4:09.0,,J. Terry enters the game for P. Beverley,61,72
327,3,4:09.0,M. Speights makes free throw 2 of 2,,62,72
328,3,3:51.0,,J. Harden makes 2-pt jump shot from 8 ft,62,74
329,3,3:41.0,M. Speights makes 2-pt jump shot from 14 ft (assist by A. Iguodala),,64,74
330,3,3:30.0,,J. Harden misses 3-pt jump shot from 25 ft,64,74
331,3,3:30.0,Defensive rebound by M. Speights,,64,74
332,3,3:23.0,D. Green makes 2-pt layup from 1 ft,,66,74
333,3,3:22.0,,Houston full timeout,66,74
334,3,3:22.0,,D. Motiejūnas enters the game for D. Howard,66,74
335,3,3:04.0,,M. Beasley makes 2-pt layup from 1 ft (assist by J. Harden),66,76
336,3,2:36.0,D. Green misses 3-pt jump shot from 24 ft,,66,76
337,3,2:36.0,,Defensive rebound by D. Motiejūnas,66,76
338,3,2:13.0,,J. Terry misses 2-pt jump shot from 6 ft,66,76
339,3,2:12.0,Defensive rebound by K. Thompson,,66,76
340,3,1:56.0,K. Thompson makes 2-pt jump shot from 21 ft (assist by A. Iguodala),,68,76
341,3,1:40.0,,D. Motiejūnas makes 2-pt jump shot from 9 ft (assist by J. Harden),68,78
342,3,1:27.0,M. Speights makes 2-pt dunk at rim (assist by K. Thompson),,70,78
343,3,1:08.0,,M. Beasley misses 2-pt jump shot from 14 ft,70,78
344,3,1:08.0,Defensive rebound by D. Green,,70,78
345,3,0:58.0,M. Speights makes 2-pt layup from 3 ft (assist by I. Clark),,72,78
346,3,0:37.0,,J. Harden misses 3-pt jump shot from 25 ft,72,78
347,3,0:36.0,Defensive rebound by K. Thompson,,72,78
348,3,0:32.0,,Offensive charge foul by K. Thompson (drawn by D. Motiejūnas),72,78
349,3,0:32.0,Turnover by K. Thompson (offensive foul),,72,78
350,3,0:32.0,H. Barnes enters the game for K. Thompson,,72,78
351,3,0:32.0,J. McAdoo enters the game for M. Speights,,72,78
352,3,0:12.0,,J. Terry misses 2-pt layup from 3 ft,72,78
353,3,0:11.0,Defensive rebound by J. McAdoo,,72,78
354,3,0:05.0,Personal foul by T. Ariza,,72,78
355,3,0:05.0,,C. Capela enters the game for D. Motiejūnas,72,78
356,3,0:05.0,K. Thompson enters the game for J. McAdoo,,72,78
357,3,0:05.0,M. Speights enters the game for I. Clark,,72,78
358,3,0:01.0,M. Speights misses 3-pt jump shot from 24 ft,,72,78
359,3,0:01.0,,Defensive rebound by J. Harden,72,78
360,4,11:40.0,,M. Beasley makes 2-pt jump shot from 3 ft,72,80
361,4,11:25.0,Shooting foul by M. Beasley (drawn by H. Barnes),,72,80
362,4,11:25.0,H. Barnes makes free throw 1 of 2,,73,80
363,4,11:25.0,,P. Beverley enters the game for T. Ariza,73,80
364,4,11:25.0,H. Barnes makes free throw 2 of 2,,74,80
365,4,11:10.0,,J. Terry misses 2-pt jump shot from 2 ft,74,80
366,4,11:09.0,,Offensive rebound by C. Capela,74,80
367,4,11:09.0,,C. Capela misses 2-pt layup from 1 ft,74,80
368,4,11:08.0,Defensive rebound by J. McAdoo,,74,80
369,4,10:52.0,S. Livingston makes 2-pt jump shot from 15 ft (assist by A. Iguodala),,76,80
370,4,10:30.0,,Shooting foul by L. Barbosa (drawn by J. Harden),76,80
371,4,10:30.0,,J. Harden makes free throw 1 of 2,76,81
372,4,10:30.0,,J. Harden misses free throw 2 of 2,76,81
373,4,10:30.0,Defensive rebound by H. Barnes,,76,81
374,4,10:05.0,H. Barnes misses 2-pt jump shot from 19 ft,,76,81
375,4,10:05.0,,Defensive rebound by P. Beverley,76,81
376,4,9:45.0,,Turnover by P. Beverley (traveling),76,81
377,4,9:30.0,S. Livingston makes 2-pt jump shot from 8 ft,,78,81
378,4,9:17.0,,Offensive foul by C. Capela (drawn by L. Barbosa),78,81
379,4,9:17.0,,Turnover by C. Capela (offensive foul),78,81
380,4,9:17.0,,D. Howard enters the game for C. Capela,78,81
381,4,9:17.0,,D. Motiejūnas enters the game for M. Beasley,78,81
382,4,9:17.0,A. Bogut enters the game for J. McAdoo,,78,81
383,4,8:59.0,S. Livingston makes 2-pt jump shot from 12 ft (assist by H. Barnes),,80,81
384,4,8:58.0,,Houston full timeout,80,81
385,4,8:58.0,,T. Ariza enters the game for J. Terry,80,81
386,4,8:39.0,,D. Motiejūnas misses 2-pt hook shot from 10 ft,80,81
387,4,8:37.0,Defensive rebound by L. Barbosa,,80,81
388,4,8:22.0,S. Livingston misses 2-pt jump shot from 13 ft,,80,81
389,4,8:21.0,,Defensive rebound by D. Howard,80,81
390,4,8:13.0,,J. Harden misses 2-pt jump shot from 13 ft,80,81
391,4,8:11.0,Defensive rebound by H. Barnes,,80,81
392,4,8:05.0,A. Iguodala misses 3-pt jump shot from 23 ft,,80,81
393,4,8:05.0,,Defensive rebound by D. Howard,80,81
