,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
60,1,4:25.0,,E. Bledsoe misses 2-pt jump shot from 5 ft,19,17
61,1,4:24.0,Defensive rebound by N. Vonleh,,19,17
62,1,4:16.0,D. Lillard makes 2-pt layup from 2 ft,,21,17
63,1,4:01.0,,B. Knight misses 2-pt jump shot from 6 ft,21,17
64,1,4:01.0,Defensive rebound by A. Aminu,,21,17
65,1,3:56.0,A. Aminu misses 2-pt jump shot from 5 ft (block by P. Tucker),,21,17
66,1,3:56.0,Offensive rebound by Team,,21,17
67,1,3:56.0,A. Crabbe enters the game for C. McCollum,,21,17
68,1,3:56.0,,M. Teletović enters the game for J. Leuer,21,17
69,1,3:56.0,,D. Booker enters the game for B. Knight,21,17
70,1,3:41.0,A. Crabbe makes 3-pt jump shot from 27 ft (assist by D. Lillard),,24,17
71,1,3:31.0,,D. Booker makes 2-pt layup at rim (assist by M. Teletović),24,19
72,1,3:23.0,A. Crabbe makes 3-pt jump shot from 24 ft,,27,19
73,1,3:07.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),27,22
74,1,2:58.0,Portland full timeout,,27,22
75,1,2:58.0,,T. Warren enters the game for P. Tucker,27,22
76,1,2:58.0,M. Leonard enters the game for A. Aminu,,27,22
77,1,2:58.0,G. Henderson enters the game for N. Vonleh,,27,22
78,1,2:58.0,E. Davis enters the game for M. Plumlee,,27,22
79,1,2:43.0,A. Crabbe misses 3-pt jump shot from 24 ft,,27,22
80,1,2:42.0,Offensive rebound by Team,,27,22
81,1,2:34.0,M. Leonard misses 2-pt jump shot from 14 ft,,27,22
82,1,2:34.0,Offensive rebound by Team,,27,22
83,1,2:34.0,,Loose ball foul by D. Booker (drawn by E. Davis),27,22
84,1,2:24.0,D. Lillard misses 2-pt layup from 1 ft,,27,22
85,1,2:23.0,,Defensive rebound by A. Len,27,22
86,1,2:16.0,,Turnover by M. Teletović (offensive goaltending),27,22
87,1,2:00.0,M. Leonard misses 2-pt jump shot from 16 ft,,27,22
88,1,2:00.0,,Defensive rebound by M. Teletović,27,22
89,1,1:48.0,,E. Bledsoe makes 2-pt jump shot from 6 ft,27,24
90,1,1:28.0,A. Crabbe makes 2-pt jump shot from 19 ft (assist by D. Lillard),,29,24
91,1,1:19.0,,Personal foul by A. Crabbe (drawn by D. Booker),29,24
92,1,1:19.0,,C. Jefferson enters the game for A. Len,29,24
93,1,1:12.0,,C. Jefferson makes 2-pt dunk at rim (assist by E. Bledsoe),29,26
94,1,0:51.0,A. Crabbe misses 2-pt jump shot from 16 ft,,29,26
95,1,0:50.0,Offensive rebound by A. Crabbe,,29,26
96,1,0:48.0,A. Crabbe makes 2-pt jump shot from 3 ft,,31,26
97,1,0:32.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,31,26
98,1,0:31.0,Defensive rebound by D. Lillard,,31,26
99,1,0:10.0,E. Davis makes 2-pt layup at rim (assist by G. Henderson),,33,26
100,1,0:10.0,Shooting foul by C. Jefferson (drawn by E. Davis),,33,26
101,1,0:10.0,E. Davis misses free throw 1 of 1,,33,26
102,1,0:08.0,,Defensive rebound by M. Teletović,33,26
103,1,0:00.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,33,26
104,1,0:00.0,,Offensive rebound by Team,33,26
105,2,11:40.0,Turnover by A. Crabbe (bad pass; steal by B. Knight),,33,26
106,2,11:34.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by B. Knight),33,29
107,2,11:15.0,G. Henderson misses 2-pt jump shot from 9 ft,,33,29
108,2,11:14.0,,Defensive rebound by M. Teletović,33,29
109,2,11:01.0,,M. Teletović makes 3-pt jump shot from 23 ft (assist by B. Knight),33,32
110,2,10:36.0,M. Leonard misses 2-pt hook shot from 6 ft,,33,32
111,2,10:36.0,Offensive rebound by E. Davis,,33,32
112,2,10:36.0,E. Davis misses 2-pt layup from 3 ft (block by T. Warren),,33,32
113,2,10:36.0,,Defensive rebound by M. Teletović,33,32
114,2,10:29.0,,Turnover by M. Teletović (lost ball; steal by A. Crabbe),33,32
115,2,10:26.0,C. McCollum misses 2-pt layup from 1 ft (block by D. Booker),,33,32
116,2,10:25.0,Offensive rebound by A. Crabbe,,33,32
117,2,10:25.0,A. Crabbe makes 2-pt layup at rim,,35,32
118,2,10:00.0,,M. Teletović misses 3-pt jump shot from 24 ft,35,32
119,2,9:59.0,Defensive rebound by E. Davis,,35,32
120,2,9:50.0,G. Henderson misses 3-pt jump shot from 24 ft,,35,32
121,2,9:50.0,,Defensive rebound by B. Knight,35,32
122,2,9:45.0,,B. Knight misses 2-pt layup from 1 ft (block by G. Henderson),35,32
123,2,9:45.0,,Offensive rebound by Team,35,32
124,2,9:38.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by B. Knight),35,35
125,2,9:20.0,C. McCollum makes 3-pt jump shot from 24 ft,,38,35
126,2,9:20.0,Shooting foul by B. Knight (drawn by C. McCollum),,38,35
127,2,9:20.0,C. McCollum makes free throw 1 of 1,,39,35
128,2,9:06.0,,Turnover by B. Knight (bad pass),39,35
129,2,8:51.0,C. McCollum makes 2-pt jump shot from 6 ft,,41,35
130,2,8:32.0,,C. Jefferson makes 2-pt dunk at rim (assist by D. Booker),41,37
131,2,8:10.0,E. Davis makes 2-pt layup from 1 ft (assist by G. Henderson),,43,37
132,2,7:59.0,,B. Knight misses 3-pt jump shot from 24 ft,43,37
133,2,7:58.0,Defensive rebound by E. Davis,,43,37
134,2,7:46.0,A. Crabbe misses 3-pt jump shot from 24 ft,,43,37
135,2,7:46.0,,Defensive rebound by C. Jefferson,43,37
136,2,7:35.0,,D. Booker makes 3-pt jump shot from 24 ft,43,40
137,2,7:13.0,G. Henderson makes 3-pt jump shot from 24 ft (assist by M. Leonard),,46,40
138,2,7:07.0,,Phoenix full timeout,46,40
139,2,7:07.0,,R. Price enters the game for M. Teletović,46,40
140,2,7:07.0,,A. Len enters the game for D. Booker,46,40
141,2,7:07.0,,J. Leuer enters the game for C. Jefferson,46,40
142,2,6:49.0,,J. Leuer makes 3-pt jump shot from 23 ft (assist by B. Knight),46,43
143,2,6:27.0,M. Leonard misses 2-pt layup at rim,,46,43
144,2,6:27.0,,Defensive rebound by J. Leuer,46,43
145,2,6:21.0,,Personal foul by M. Leonard (drawn by B. Knight),46,43
146,2,6:21.0,M. Harkless enters the game for A. Crabbe,,46,43
147,2,6:13.0,,Shooting foul by E. Davis (drawn by A. Len),46,43
148,2,6:13.0,,A. Len makes free throw 1 of 2,46,44
149,2,6:13.0,,A. Len misses free throw 2 of 2,46,44
150,2,6:12.0,Defensive rebound by M. Harkless,,46,44
151,2,5:51.0,M. Leonard misses 3-pt jump shot from 24 ft,,46,44
152,2,5:50.0,Offensive rebound by E. Davis,,46,44
153,2,5:47.0,E. Davis makes 2-pt jump shot from 5 ft,,48,44
154,2,5:33.0,,Shooting foul by C. McCollum (drawn by A. Len),48,44
155,2,5:33.0,Official timeout,,48,44
156,2,5:33.0,,E. Bledsoe enters the game for T. Warren,48,44
157,2,5:33.0,D. Lillard enters the game for C. McCollum,,48,44
158,2,5:33.0,A. Aminu enters the game for E. Davis,,48,44
159,2,5:33.0,M. Plumlee enters the game for M. Leonard,,48,44
160,2,5:33.0,,A. Len makes free throw 1 of 2,48,45
161,2,5:33.0,,A. Len makes free throw 2 of 2,48,46
162,2,5:16.0,G. Henderson misses 2-pt jump shot from 7 ft,,48,46
163,2,5:14.0,,Defensive rebound by J. Leuer,48,46
164,2,4:57.0,,R. Price makes 3-pt jump shot from 24 ft (assist by B. Knight),48,49
165,2,4:45.0,M. Harkless misses 2-pt layup from 2 ft (block by A. Len),,48,49
166,2,4:44.0,,Defensive rebound by A. Len,48,49
167,2,4:37.0,,E. Bledsoe makes 2-pt jump shot from 5 ft,48,51
168,2,4:26.0,D. Lillard makes 2-pt layup from 1 ft,,50,51
169,2,4:01.0,,R. Price makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),50,54
170,2,3:41.0,G. Henderson makes 3-pt jump shot from 23 ft (assist by M. Plumlee),,53,54
171,2,3:28.0,,B. Knight misses 3-pt jump shot from 24 ft,53,54
172,2,3:27.0,,Offensive rebound by E. Bledsoe,53,54
173,2,3:20.0,,Shooting foul by D. Lillard (drawn by A. Len),53,54
174,2,3:20.0,,A. Len makes free throw 1 of 2,53,55
175,2,3:20.0,,A. Len misses free throw 2 of 2,53,55
176,2,3:20.0,Defensive rebound by D. Lillard,,53,55
177,2,3:09.0,Personal foul by B. Knight (drawn by G. Henderson),,53,55
178,2,3:09.0,Portland full timeout,,53,55
179,2,3:04.0,Turnover by A. Aminu (traveling),,53,55
180,2,2:48.0,,B. Knight misses 2-pt jump shot from 8 ft,53,55
181,2,2:47.0,Defensive rebound by A. Aminu,,53,55
182,2,2:41.0,M. Plumlee makes 2-pt dunk at rim (assist by M. Harkless),,55,55
183,2,2:14.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,55,55
184,2,2:13.0,Defensive rebound by A. Aminu,,55,55
185,2,2:07.0,M. Harkless makes 2-pt dunk at rim (assist by A. Aminu),,57,55
186,2,1:51.0,,Shooting foul by M. Plumlee (drawn by A. Len),57,55
187,2,1:51.0,,A. Len misses free throw 1 of 2,57,55
188,2,1:51.0,,Offensive rebound by Team,57,55
189,2,1:51.0,A. Crabbe enters the game for G. Henderson,,57,55
190,2,1:51.0,,D. Booker enters the game for J. Leuer,57,55
191,2,1:51.0,,M. Teletović enters the game for B. Knight,57,55
192,2,1:51.0,,A. Len makes free throw 2 of 2,57,56
193,2,1:37.0,Turnover by D. Lillard (bad pass; steal by R. Price),,57,56
194,2,1:15.0,,E. Bledsoe makes 2-pt jump shot from 17 ft,57,58
195,2,1:01.0,D. Lillard misses 2-pt jump shot from 4 ft,,57,58
196,2,1:00.0,,Defensive rebound by M. Teletović,57,58
197,2,0:52.0,,M. Teletović misses 3-pt jump shot from 23 ft,57,58
198,2,0:51.0,Defensive rebound by A. Aminu,,57,58
199,2,0:45.0,A. Crabbe misses 2-pt jump shot from 4 ft,,57,58
200,2,0:44.0,,Defensive rebound by R. Price,57,58
201,2,0:32.0,,E. Bledsoe makes 2-pt jump shot from 5 ft,57,60
202,2,0:32.0,,Shooting foul by A. Aminu (drawn by E. Bledsoe),57,60
203,2,0:32.0,C. McCollum enters the game for M. Harkless,,57,60
204,2,0:32.0,,E. Bledsoe makes free throw 1 of 1,57,61
205,2,0:12.0,D. Lillard misses 2-pt layup from 1 ft (block by E. Bledsoe),,57,61
206,2,0:09.0,Offensive rebound by A. Aminu,,57,61
207,2,0:09.0,A. Aminu misses 2-pt layup from 1 ft,,57,61
208,2,0:08.0,,Defensive rebound by M. Teletović,57,61
209,2,0:04.0,,M. Teletović misses 3-pt jump shot from 24 ft,57,61
210,2,0:02.0,Defensive rebound by A. Aminu,,57,61
211,2,0:01.0,A. Aminu misses 3-pt jump shot from 71 ft,,57,61
212,2,0:00.0,Offensive rebound by Team,,57,61
213,3,11:37.0,C. McCollum misses 3-pt jump shot from 24 ft,,57,61
214,3,11:37.0,,Defensive rebound by A. Len,57,61
215,3,11:19.0,,J. Leuer makes 2-pt jump shot from 12 ft,57,63
216,3,11:03.0,D. Lillard makes 2-pt jump shot from 19 ft (assist by N. Vonleh),,59,63
217,3,10:52.0,,B. Knight misses 3-pt jump shot from 24 ft,59,63
218,3,10:52.0,Defensive rebound by N. Vonleh,,59,63
219,3,10:42.0,D. Lillard makes 2-pt jump shot from 18 ft,,61,63
220,3,10:27.0,,A. Len makes 2-pt jump shot from 16 ft (assist by P. Tucker),61,65
221,3,10:00.0,C. McCollum misses 3-pt jump shot from 24 ft,,61,65
222,3,9:59.0,,Defensive rebound by E. Bledsoe,61,65
223,3,9:45.0,,P. Tucker misses 2-pt jump shot from 16 ft,61,65
224,3,9:43.0,,Offensive rebound by A. Len,61,65
225,3,9:39.0,,A. Len misses 2-pt jump shot from 4 ft (block by A. Aminu),61,65
226,3,9:35.0,Defensive rebound by C. McCollum,,61,65
227,3,9:32.0,A. Aminu makes 2-pt dunk at rim (assist by C. McCollum),,63,65
228,3,9:25.0,,A. Len misses 2-pt dunk at rim,63,65
229,3,9:24.0,,Offensive rebound by P. Tucker,63,65
230,3,9:24.0,,P. Tucker makes 2-pt layup at rim,63,67
231,3,9:02.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by C. McCollum),,66,67
232,3,8:44.0,,Turnover by B. Knight (lost ball; steal by C. McCollum),66,67
233,3,8:37.0,D. Lillard misses 3-pt jump shot from 23 ft,,66,67
234,3,8:37.0,Offensive rebound by A. Aminu,,66,67
235,3,8:31.0,M. Plumlee makes 2-pt hook shot from 6 ft,,68,67
236,3,8:03.0,,B. Knight misses 3-pt jump shot from 24 ft,68,67
237,3,8:03.0,,Offensive rebound by Team,68,67
238,3,8:03.0,,Turnover by Team (shot clock),68,67
239,3,7:47.0,C. McCollum makes 2-pt jump shot from 18 ft,,70,67
240,3,7:30.0,,Turnover by J. Leuer (bad pass; steal by A. Aminu),70,67
241,3,7:29.0,Personal foul by P. Tucker (drawn by D. Lillard),,70,67
242,3,7:29.0,,R. Price enters the game for B. Knight,70,67
243,3,7:10.0,C. McCollum makes 3-pt jump shot from 25 ft,,73,67
244,3,6:57.0,,E. Bledsoe misses 2-pt jump shot from 3 ft,73,67
245,3,6:56.0,,Offensive rebound by A. Len,73,67
246,3,6:53.0,,A. Len misses 2-pt layup from 1 ft,73,67
247,3,6:52.0,Defensive rebound by M. Plumlee,,73,67
248,3,6:43.0,A. Aminu misses 2-pt layup from 1 ft,,73,67
249,3,6:43.0,,Defensive rebound by J. Leuer,73,67
250,3,6:30.0,,E. Bledsoe makes 2-pt layup from 1 ft,73,69
251,3,6:15.0,,M. Teletović enters the game for A. Len,73,69
252,3,6:08.0,D. Lillard misses 3-pt jump shot from 24 ft,,73,69
253,3,6:08.0,,Defensive rebound by P. Tucker,73,69
254,3,6:02.0,,E. Bledsoe makes 3-pt jump shot from 23 ft,73,72
255,3,5:38.0,C. McCollum misses 2-pt jump shot from 17 ft,,73,72
256,3,5:34.0,,Defensive rebound by E. Bledsoe,73,72
257,3,5:14.0,,M. Teletović misses 3-pt jump shot from 25 ft,73,72
258,3,5:10.0,Defensive rebound by A. Aminu,,73,72
259,3,4:58.0,,Phoenix full timeout,73,72
260,3,4:58.0,G. Henderson enters the game for A. Aminu,,73,72
261,3,4:58.0,A. Crabbe enters the game for C. McCollum,,73,72
262,3,4:52.0,Shooting foul by J. Leuer (drawn by D. Lillard),,73,72
263,3,4:52.0,D. Lillard misses free throw 1 of 2,,73,72
264,3,4:52.0,Offensive rebound by Team,,73,72
265,3,4:52.0,D. Lillard makes free throw 2 of 2,,74,72
266,3,4:27.0,,J. Leuer makes 2-pt jump shot from 10 ft (assist by M. Teletović),74,74
267,3,4:10.0,Turnover by A. Crabbe (bad pass),,74,74
268,3,4:10.0,M. Leonard enters the game for N. Vonleh,,74,74
269,3,4:10.0,E. Davis enters the game for M. Plumlee,,74,74
270,3,3:58.0,,E. Bledsoe misses 2-pt layup from 1 ft,74,74
271,3,3:56.0,Defensive rebound by E. Davis,,74,74
272,3,3:53.0,D. Lillard misses 2-pt jump shot from 3 ft (block by R. Price),,74,74
273,3,3:53.0,Offensive rebound by Team,,74,74
274,3,3:41.0,M. Leonard misses 3-pt jump shot from 24 ft,,74,74
275,3,3:41.0,,Defensive rebound by Team,74,74
276,3,3:32.0,,M. Teletović misses 3-pt jump shot from 24 ft,74,74
277,3,3:32.0,Defensive rebound by D. Lillard,,74,74
278,3,3:21.0,A. Crabbe misses 3-pt jump shot from 24 ft,,74,74
279,3,3:19.0,Offensive rebound by E. Davis,,74,74
280,3,3:19.0,E. Davis misses 2-pt layup from 1 ft,,74,74
281,3,3:18.0,,Defensive rebound by P. Tucker,74,74
282,3,3:14.0,,Personal foul by G. Henderson (drawn by E. Bledsoe),74,74
283,3,3:08.0,,Shooting foul by M. Leonard (drawn by E. Bledsoe),74,74
284,3,3:08.0,,E. Bledsoe misses free throw 1 of 2,74,74
285,3,3:08.0,,Offensive rebound by Team,74,74
286,3,3:08.0,,E. Bledsoe misses free throw 2 of 2,74,74
287,3,3:07.0,Defensive rebound by M. Leonard,,74,74
288,3,2:53.0,M. Leonard makes 2-pt jump shot from 13 ft (assist by D. Lillard),,76,74
289,3,2:35.0,,M. Teletović makes 2-pt layup from 3 ft,76,76
290,3,2:21.0,Turnover by M. Leonard (bad pass; steal by R. Price),,76,76
291,3,2:18.0,,Shooting foul by D. Lillard (drawn by M. Teletović),76,76
292,3,2:18.0,Portland full timeout,,76,76
293,3,2:18.0,,D. Booker enters the game for P. Tucker,76,76
294,3,2:18.0,,C. Jefferson enters the game for J. Leuer,76,76
295,3,2:18.0,,Violation by Team (delay of game),76,76
296,3,2:18.0,,M. Teletović makes free throw 1 of 2,76,77
297,3,2:18.0,,M. Teletović misses free throw 2 of 2,76,77
298,3,2:17.0,Defensive rebound by A. Crabbe,,76,77
299,3,1:53.0,D. Lillard misses 3-pt jump shot from 25 ft,,76,77
300,3,1:52.0,Offensive rebound by E. Davis,,76,77
301,3,1:48.0,E. Davis misses 2-pt layup from 2 ft,,76,77
302,3,1:48.0,Offensive rebound by M. Leonard,,76,77
303,3,1:46.0,Turnover by M. Leonard (bad pass; steal by E. Bledsoe),,76,77
304,3,1:40.0,,E. Bledsoe makes 2-pt jump shot from 19 ft,76,79
305,3,1:22.0,A. Crabbe makes 2-pt jump shot from 9 ft (assist by D. Lillard),,78,79
306,3,1:00.0,,E. Bledsoe makes 3-pt jump shot from 24 ft,78,82
307,3,0:50.0,D. Lillard misses 2-pt jump shot from 3 ft,,78,82
308,3,0:49.0,,Defensive rebound by E. Bledsoe,78,82
309,3,0:43.0,,E. Bledsoe misses 3-pt jump shot from 22 ft,78,82
310,3,0:40.0,Defensive rebound by D. Lillard,,78,82
311,3,0:34.0,D. Lillard misses 2-pt layup at rim (block by C. Jefferson),,78,82
312,3,0:33.0,Offensive rebound by E. Davis,,78,82
313,3,0:31.0,E. Davis misses 2-pt layup from 2 ft,,78,82
314,3,0:30.0,,Defensive rebound by C. Jefferson,78,82
315,3,0:07.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,78,82
316,3,0:04.0,Defensive rebound by E. Davis,,78,82
317,3,0:01.0,G. Henderson misses 3-pt jump shot from 41 ft,,78,82
318,3,0:00.0,Offensive rebound by Team,,78,82
319,4,11:43.0,,M. Teletović misses 2-pt jump shot from 17 ft,78,82
320,4,11:43.0,Defensive rebound by G. Henderson,,78,82
321,4,11:34.0,G. Henderson misses 2-pt jump shot from 9 ft,,78,82
322,4,11:34.0,,Defensive rebound by B. Knight,78,82
323,4,11:27.0,,M. Teletović misses 3-pt jump shot from 24 ft,78,82
324,4,11:26.0,Defensive rebound by A. Crabbe,,78,82
325,4,11:04.0,E. Davis makes 2-pt dunk at rim (assist by A. Crabbe),,80,82
326,4,10:43.0,,C. Jefferson misses 2-pt jump shot from 8 ft,80,82
327,4,10:43.0,Defensive rebound by G. Henderson,,80,82
328,4,10:32.0,A. Crabbe makes 2-pt jump shot from 18 ft (assist by M. Leonard),,82,82
329,4,10:16.0,,B. Knight misses 2-pt jump shot from 18 ft,82,82
330,4,10:16.0,Defensive rebound by M. Leonard,,82,82
331,4,10:03.0,G. Henderson misses 3-pt jump shot from 24 ft,,82,82
332,4,10:02.0,,Defensive rebound by B. Knight,82,82
333,4,9:38.0,,R. Price misses 3-pt jump shot from 26 ft (block by A. Crabbe),82,82
334,4,9:38.0,,Offensive rebound by Team,82,82
335,4,9:37.0,,Turnover by Team (shot clock),82,82
336,4,9:31.0,Personal foul by R. Price (drawn by C. McCollum),,82,82
337,4,9:31.0,,T. Warren enters the game for R. Price,82,82
338,4,9:31.0,,J. Leuer enters the game for C. Jefferson,82,82
339,4,9:20.0,M. Leonard misses 3-pt jump shot from 24 ft,,82,82
340,4,9:20.0,,Defensive rebound by J. Leuer,82,82
341,4,9:08.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by B. Knight),82,85
342,4,8:47.0,A. Crabbe misses 3-pt jump shot from 24 ft,,82,85
343,4,8:46.0,Offensive rebound by G. Henderson,,82,85
344,4,8:38.0,G. Henderson makes 2-pt jump shot from 3 ft,,84,85
345,4,8:34.0,,Personal foul by A. Crabbe (drawn by T. Warren),84,85
346,4,8:34.0,Official timeout,,84,85
347,4,8:34.0,A. Aminu enters the game for M. Leonard,,84,85
348,4,8:34.0,,T. Warren misses free throw 1 of 2,84,85
349,4,8:34.0,,Offensive rebound by Team,84,85
350,4,8:34.0,,T. Warren makes free throw 2 of 2,84,86
351,4,8:13.0,Shooting foul by M. Teletović (drawn by E. Davis),,84,86
352,4,8:13.0,E. Davis makes free throw 1 of 2,,85,86
353,4,8:13.0,,A. Len enters the game for M. Teletović,85,86
354,4,8:13.0,E. Davis misses free throw 2 of 2,,85,86
355,4,8:12.0,,Defensive rebound by J. Leuer,85,86
356,4,7:55.0,,T. Warren misses 2-pt jump shot from 10 ft,85,86
357,4,7:55.0,Defensive rebound by A. Crabbe,,85,86
358,4,7:45.0,C. McCollum makes 2-pt jump shot from 8 ft,,87,86
359,4,7:34.0,,Def 3 sec tech foul by E. Davis,87,86
360,4,7:34.0,,B. Knight makes technical free throw,87,87
361,4,7:19.0,,Turnover by Team (shot clock),87,87
362,4,7:05.0,C. McCollum makes 2-pt jump shot from 16 ft,,89,87
363,4,6:50.0,,D. Booker misses 2-pt jump shot from 17 ft,89,87
364,4,6:49.0,Defensive rebound by G. Henderson,,89,87
365,4,6:39.0,G. Henderson misses 2-pt jump shot from 17 ft,,89,87
366,4,6:37.0,,Defensive rebound by J. Leuer,89,87
367,4,6:23.0,,T. Warren makes 2-pt layup from 2 ft (assist by B. Knight),89,89
368,4,6:00.0,A. Aminu makes 3-pt jump shot from 22 ft (assist by C. McCollum),,92,89
369,4,5:53.0,,Phoenix full timeout,92,89
370,4,5:53.0,D. Lillard enters the game for G. Henderson,,92,89
371,4,5:53.0,,E. Bledsoe enters the game for J. Leuer,92,89
372,4,5:53.0,,P. Tucker enters the game for D. Booker,92,89
373,4,5:31.0,,E. Bledsoe misses 2-pt jump shot from 9 ft,92,89
374,4,5:31.0,Defensive rebound by Team,,92,89
375,4,5:16.0,A. Crabbe makes 2-pt jump shot from 17 ft (assist by C. McCollum),,94,89
376,4,4:55.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,94,89
377,4,4:55.0,Defensive rebound by D. Lillard,,94,89
378,4,4:47.0,A. Aminu misses 3-pt jump shot from 24 ft,,94,89
379,4,4:46.0,,Defensive rebound by T. Warren,94,89
380,4,4:38.0,,B. Knight misses 3-pt jump shot from 24 ft,94,89
381,4,4:37.0,Defensive rebound by A. Aminu,,94,89
382,4,4:15.0,C. McCollum makes 3-pt jump shot from 24 ft,,97,89
383,4,4:14.0,,Phoenix full timeout,97,89
384,4,4:14.0,,R. Price enters the game for A. Len,97,89
385,4,4:14.0,,J. Leuer enters the game for B. Knight,97,89
