,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
48,1,5:22.0,,Defensive rebound by R. Gay,13,17
49,1,5:13.0,,D. Cousins makes 2-pt jump shot from 19 ft,13,19
50,1,4:55.0,A. Aminu misses 2-pt jump shot from 3 ft,,13,19
51,1,4:54.0,,Defensive rebound by D. Cousins,13,19
52,1,4:51.0,,O. Casspi makes 2-pt dunk at rim (assist by R. Gay),13,21
53,1,4:32.0,Personal foul by R. Gay (drawn by M. Plumlee),,13,21
54,1,4:32.0,M. Leonard enters the game for N. Vonleh,,13,21
55,1,4:32.0,,K. Koufos enters the game for O. Casspi,13,21
56,1,4:28.0,C. McCollum misses 2-pt jump shot from 3 ft,,13,21
57,1,4:27.0,Offensive rebound by M. Leonard,,13,21
58,1,4:27.0,M. Leonard misses 2-pt layup from 3 ft,,13,21
59,1,4:26.0,,Defensive rebound by R. Rondo,13,21
60,1,4:21.0,,R. Rondo makes 2-pt layup from 2 ft,13,23
61,1,4:03.0,C. McCollum makes 2-pt jump shot from 8 ft,,15,23
62,1,3:41.0,,K. Koufos misses 2-pt jump shot from 5 ft,15,23
63,1,3:41.0,Defensive rebound by M. Plumlee,,15,23
64,1,3:29.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,18,23
65,1,3:23.0,Offensive charge foul by D. Cousins (drawn by M. Plumlee),,18,23
66,1,3:23.0,,Turnover by D. Cousins (offensive foul),18,23
67,1,3:23.0,M. Harkless enters the game for A. Aminu,,18,23
68,1,3:23.0,G. Henderson enters the game for A. Crabbe,,18,23
69,1,2:58.0,G. Henderson makes 3-pt jump shot from 24 ft (assist by M. Harkless),,21,23
70,1,2:45.0,,K. Koufos makes 2-pt layup from 4 ft (assist by R. Rondo),21,25
71,1,2:31.0,G. Henderson misses 2-pt jump shot from 18 ft,,21,25
72,1,2:31.0,Offensive rebound by C. McCollum,,21,25
73,1,2:25.0,C. McCollum misses 3-pt jump shot from 23 ft,,21,25
74,1,2:24.0,,Defensive rebound by M. Belinelli,21,25
75,1,2:16.0,,M. Belinelli misses 3-pt jump shot from 24 ft,21,25
76,1,2:15.0,Defensive rebound by M. Leonard,,21,25
77,1,2:05.0,M. Harkless makes 2-pt layup from 2 ft (assist by C. McCollum),,23,25
78,1,1:57.0,,Sacramento full timeout,23,25
79,1,1:57.0,,D. Collison enters the game for R. Gay,23,25
80,1,1:48.0,,D. Cousins misses 2-pt jump shot from 5 ft,23,25
81,1,1:47.0,Defensive rebound by G. Henderson,,23,25
82,1,1:40.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by G. Henderson),,26,25
83,1,1:25.0,,M. Belinelli misses 2-pt jump shot from 19 ft,26,25
84,1,1:25.0,Defensive rebound by M. Leonard,,26,25
85,1,1:11.0,Turnover by M. Leonard (lost ball; steal by R. Rondo),,26,25
86,1,1:05.0,,D. Collison makes 2-pt layup from 3 ft (assist by R. Rondo),26,27
87,1,0:53.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by M. Leonard),,29,27
88,1,0:32.0,,R. Rondo makes 3-pt jump shot from 25 ft (assist by D. Collison),29,30
89,1,0:16.0,M. Leonard misses 2-pt jump shot from 14 ft,,29,30
90,1,0:15.0,Offensive rebound by Team,,29,30
91,1,0:15.0,,Loose ball foul by K. Koufos (drawn by M. Plumlee),29,30
92,1,0:15.0,,O. Casspi enters the game for D. Cousins,29,30
93,1,0:15.0,A. Crabbe enters the game for M. Plumlee,,29,30
94,1,0:00.0,M. Leonard misses 3-pt jump shot from 24 ft,,29,30
95,1,0:00.0,,Defensive rebound by M. Belinelli,29,30
96,2,11:41.0,M. Leonard misses 2-pt jump shot from 18 ft,,29,30
97,2,11:40.0,,Defensive rebound by O. Casspi,29,30
98,2,11:27.0,,M. Belinelli misses 3-pt jump shot from 23 ft,29,30
99,2,11:26.0,Defensive rebound by T. Frazier,,29,30
100,2,11:19.0,G. Henderson makes 2-pt layup from 2 ft (assist by T. Frazier),,31,30
101,2,11:01.0,,R. Rondo makes 3-pt jump shot from 25 ft (assist by M. Belinelli),31,33
102,2,10:45.0,A. Crabbe misses 3-pt jump shot from 24 ft,,31,33
103,2,10:44.0,Offensive rebound by M. Leonard,,31,33
104,2,10:43.0,Personal foul by R. Rondo (drawn by G. Henderson),,31,33
105,2,10:36.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by T. Frazier),,34,33
106,2,10:23.0,,M. Belinelli misses 2-pt jump shot from 18 ft,34,33
107,2,10:22.0,Defensive rebound by M. Leonard,,34,33
108,2,10:11.0,Turnover by T. Frazier (lost ball),,34,33
109,2,9:55.0,,K. Koufos misses 2-pt jump shot from 12 ft,34,33
110,2,9:55.0,Defensive rebound by M. Leonard,,34,33
111,2,9:46.0,,B. McLemore enters the game for R. Rondo,34,33
112,2,9:43.0,G. Henderson misses 2-pt layup from 2 ft (block by O. Casspi),,34,33
113,2,9:41.0,,Defensive rebound by B. McLemore,34,33
114,2,9:36.0,,D. Collison makes 2-pt layup from 4 ft,34,35
115,2,9:10.0,M. Harkless makes 2-pt layup from 4 ft,,36,35
116,2,9:10.0,Shooting foul by K. Koufos (drawn by M. Harkless),,36,35
117,2,9:10.0,M. Harkless makes free throw 1 of 1,,37,35
118,2,9:03.0,,Personal foul by A. Crabbe (drawn by B. McLemore),37,35
119,2,8:53.0,,Turnover by D. Collison (lost ball),37,35
120,2,8:53.0,Official timeout,,37,35
121,2,8:53.0,,R. Gay enters the game for O. Casspi,37,35
122,2,8:39.0,A. Crabbe misses 2-pt jump shot from 20 ft,,37,35
123,2,8:36.0,Offensive rebound by M. Harkless,,37,35
124,2,8:36.0,M. Harkless makes 2-pt layup from 1 ft,,39,35
125,2,8:32.0,,Personal take foul by A. Crabbe (drawn by D. Collison),39,35
126,2,8:32.0,C. McCollum enters the game for A. Crabbe,,39,35
127,2,8:23.0,,R. Gay misses 2-pt jump shot from 18 ft,39,35
128,2,8:22.0,Defensive rebound by C. McCollum,,39,35
129,2,8:14.0,Personal foul by D. Collison (drawn by M. Harkless),,39,35
130,2,8:03.0,G. Henderson misses 3-pt jump shot from 24 ft,,39,35
131,2,8:03.0,,Defensive rebound by D. Collison,39,35
132,2,7:53.0,,D. Collison makes 2-pt jump shot from 20 ft,39,37
133,2,7:39.0,C. McCollum misses 2-pt jump shot from 14 ft,,39,37
134,2,7:38.0,,Defensive rebound by R. Gay,39,37
135,2,7:38.0,,Offensive foul by B. McLemore (drawn by C. McCollum),39,37
136,2,7:38.0,,Turnover by B. McLemore (offensive foul),39,37
137,2,7:19.0,M. Harkless misses 3-pt jump shot from 24 ft,,39,37
138,2,7:19.0,,Defensive rebound by R. Gay,39,37
139,2,7:15.0,,Offensive foul by K. Koufos (drawn by M. Leonard),39,37
140,2,7:15.0,,Turnover by K. Koufos (offensive foul),39,37
141,2,7:15.0,,D. Cousins enters the game for K. Koufos,39,37
142,2,7:03.0,Shooting foul by R. Gay (drawn by C. McCollum),,39,37
143,2,7:03.0,C. McCollum makes free throw 1 of 2,,40,37
144,2,7:03.0,C. McCollum makes free throw 2 of 2,,41,37
145,2,6:56.0,,Personal foul by M. Leonard (drawn by D. Cousins),41,37
146,2,6:44.0,,R. Gay misses 2-pt jump shot from 20 ft,41,37
147,2,6:43.0,Defensive rebound by C. McCollum,,41,37
148,2,6:31.0,Turnover by G. Henderson (lost ball),,41,37
149,2,6:31.0,,O. Casspi enters the game for M. Belinelli,41,37
150,2,6:17.0,,D. Cousins makes 2-pt dunk at rim (assist by D. Collison),41,39
151,2,5:57.0,M. Leonard misses 3-pt jump shot from 24 ft,,41,39
152,2,5:56.0,,Defensive rebound by O. Casspi,41,39
153,2,5:44.0,,D. Cousins misses 3-pt jump shot from 25 ft,41,39
154,2,5:44.0,Defensive rebound by M. Leonard,,41,39
155,2,5:33.0,G. Henderson misses 2-pt layup from 2 ft (block by O. Casspi),,41,39
156,2,5:31.0,,Defensive rebound by O. Casspi,41,39
157,2,5:26.0,,D. Collison misses 2-pt jump shot from 6 ft,41,39
158,2,5:25.0,Defensive rebound by M. Harkless,,41,39
159,2,5:15.0,Shooting foul by R. Gay (drawn by T. Frazier),,41,39
160,2,5:15.0,,Sacramento full timeout,41,39
161,2,5:15.0,,R. Rondo enters the game for B. McLemore,41,39
162,2,5:15.0,A. Aminu enters the game for M. Leonard,,41,39
163,2,5:15.0,M. Plumlee enters the game for G. Henderson,,41,39
164,2,5:15.0,T. Frazier makes free throw 1 of 2,,42,39
165,2,5:15.0,T. Frazier makes free throw 2 of 2,,43,39
166,2,5:02.0,,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),43,41
167,2,4:32.0,T. Frazier makes 2-pt hook shot from 6 ft,,45,41
168,2,4:12.0,,R. Gay misses 2-pt jump shot from 15 ft,45,41
169,2,4:11.0,Defensive rebound by A. Aminu,,45,41
170,2,4:07.0,Turnover by M. Plumlee (offensive foul),,45,41
171,2,4:07.0,,Offensive charge foul by M. Plumlee (drawn by R. Rondo),45,41
172,2,4:07.0,,S. Curry enters the game for R. Gay,45,41
173,2,3:54.0,,Turnover by D. Collison (lost ball; steal by C. McCollum),45,41
174,2,3:49.0,Shooting foul by O. Casspi (drawn by M. Plumlee),,45,41
175,2,3:49.0,M. Plumlee misses free throw 1 of 2,,45,41
176,2,3:49.0,Offensive rebound by Team,,45,41
177,2,3:49.0,M. Plumlee makes free throw 2 of 2,,46,41
178,2,3:36.0,,S. Curry misses 2-pt jump shot from 20 ft,46,41
179,2,3:35.0,Defensive rebound by A. Aminu,,46,41
180,2,3:26.0,Turnover by M. Harkless (lost ball; steal by R. Rondo),,46,41
181,2,3:18.0,,O. Casspi makes 3-pt jump shot from 23 ft (assist by R. Rondo),46,44
182,2,3:08.0,Portland full timeout,,46,44
183,2,2:55.0,M. Plumlee misses 2-pt layup from 3 ft,,46,44
184,2,2:52.0,,Defensive rebound by D. Cousins,46,44
185,2,2:38.0,,Shooting foul by M. Plumlee (drawn by D. Cousins),46,44
186,2,2:38.0,,D. Cousins makes free throw 1 of 2,46,45
187,2,2:38.0,,D. Cousins makes free throw 2 of 2,46,46
188,2,2:23.0,T. Frazier misses 2-pt jump shot from 5 ft,,46,46
189,2,2:22.0,,Defensive rebound by O. Casspi,46,46
190,2,2:06.0,,Turnover by S. Curry (bad pass; steal by C. McCollum),46,46
191,2,1:59.0,Personal foul by S. Curry (drawn by A. Aminu),,46,46
192,2,1:59.0,A. Aminu misses free throw 1 of 2,,46,46
193,2,1:59.0,Offensive rebound by Team,,46,46
194,2,1:59.0,A. Crabbe enters the game for T. Frazier,,46,46
195,2,1:59.0,A. Aminu makes free throw 2 of 2,,47,46
196,2,1:48.0,,D. Cousins misses 2-pt layup from 4 ft,47,46
197,2,1:46.0,Defensive rebound by A. Crabbe,,47,46
198,2,1:33.0,C. McCollum makes 2-pt jump shot from 10 ft,,49,46
199,2,1:24.0,,Shooting foul by M. Plumlee (drawn by D. Cousins),49,46
200,2,1:24.0,,D. Cousins makes free throw 1 of 2,49,47
201,2,1:24.0,,M. Belinelli enters the game for D. Collison,49,47
202,2,1:24.0,M. Leonard enters the game for M. Plumlee,,49,47
203,2,1:24.0,,D. Cousins makes free throw 2 of 2,49,48
204,2,1:06.0,C. McCollum misses 3-pt jump shot from 26 ft,,49,48
205,2,1:05.0,,Defensive rebound by O. Casspi,49,48
206,2,0:57.0,,Turnover by R. Rondo (bad pass; steal by A. Aminu),49,48
207,2,0:53.0,Turnover by A. Aminu (lost ball; steal by S. Curry),,49,48
208,2,0:53.0,,Personal foul by C. McCollum (drawn by S. Curry),49,48
209,2,0:53.0,,S. Curry makes free throw 1 of 2,49,49
210,2,0:53.0,,S. Curry misses free throw 2 of 2,49,49
211,2,0:53.0,,Offensive rebound by Team,49,49
212,2,0:53.0,Loose ball foul by M. Leonard (drawn by D. Cousins),,49,49
213,2,0:53.0,,D. Cousins makes free throw 1 of 2,49,50
214,2,0:53.0,,D. Cousins makes free throw 2 of 2,49,51
215,2,0:29.0,A. Aminu misses 3-pt jump shot from 24 ft,,49,51
216,2,0:28.0,,Defensive rebound by R. Rondo,49,51
217,2,0:26.0,,Turnover by R. Rondo (lost ball; steal by C. McCollum),49,51
218,2,0:25.0,Portland full timeout,,49,51
219,2,0:05.0,C. McCollum misses 3-pt jump shot from 26 ft,,49,51
220,2,0:05.0,,Defensive rebound by Team,49,51
221,2,0:05.0,,Sacramento full timeout,49,51
222,2,0:05.0,T. Frazier enters the game for A. Crabbe,,49,51
223,2,0:00.0,,D. Cousins misses 2-pt jump shot from 6 ft (block by M. Harkless),49,51
224,2,0:00.0,,Offensive rebound by Team,49,51
225,3,11:44.0,A. Aminu misses 3-pt jump shot from 23 ft,,49,51
226,3,11:44.0,,Defensive rebound by Team,49,51
227,3,11:28.0,,R. Gay misses 3-pt jump shot from 25 ft,49,51
228,3,11:27.0,Defensive rebound by M. Plumlee,,49,51
229,3,11:12.0,A. Crabbe makes 2-pt jump shot from 23 ft (assist by M. Plumlee),,51,51
230,3,11:02.0,,Shooting foul by A. Crabbe (drawn by B. McLemore),51,51
231,3,11:02.0,,B. McLemore makes free throw 1 of 2,51,52
232,3,11:02.0,,B. McLemore makes free throw 2 of 2,51,53
233,3,10:43.0,M. Plumlee makes 2-pt layup from 3 ft (assist by C. McCollum),,53,53
234,3,10:31.0,,R. Rondo misses 2-pt layup from 3 ft (block by M. Plumlee),53,53
235,3,10:29.0,Defensive rebound by C. McCollum,,53,53
236,3,10:26.0,,Offensive charge foul by A. Aminu (drawn by D. Cousins),53,53
237,3,10:26.0,Turnover by A. Aminu (offensive foul),,53,53
238,3,10:16.0,,Shooting foul by A. Aminu (drawn by D. Cousins),53,53
239,3,10:16.0,,D. Cousins makes free throw 1 of 2,53,54
240,3,10:16.0,,D. Cousins misses free throw 2 of 2,53,54
241,3,10:14.0,Defensive rebound by C. McCollum,,53,54
242,3,10:03.0,A. Crabbe misses 2-pt jump shot from 19 ft,,53,54
243,3,10:02.0,Offensive rebound by N. Vonleh,,53,54
244,3,10:00.0,N. Vonleh misses 2-pt layup from 2 ft,,53,54
245,3,9:59.0,,Defensive rebound by R. Gay,53,54
246,3,9:47.0,,R. Gay misses 2-pt hook shot from 3 ft,53,54
247,3,9:46.0,,Offensive rebound by D. Cousins,53,54
248,3,9:46.0,,D. Cousins makes 2-pt layup from 2 ft,53,56
249,3,9:29.0,Shooting foul by D. Cousins (drawn by M. Plumlee),,53,56
250,3,9:29.0,M. Plumlee misses free throw 1 of 2,,53,56
251,3,9:29.0,Offensive rebound by Team,,53,56
252,3,9:29.0,M. Plumlee makes free throw 2 of 2,,54,56
253,3,9:20.0,,Shooting block foul by M. Plumlee (drawn by D. Cousins),54,56
254,3,9:20.0,,D. Cousins makes free throw 1 of 2,54,57
255,3,9:20.0,,D. Cousins misses free throw 2 of 2,54,57
256,3,9:20.0,Defensive rebound by M. Plumlee,,54,57
257,3,9:07.0,A. Crabbe misses 3-pt jump shot from 24 ft,,54,57
258,3,9:06.0,,Defensive rebound by O. Casspi,54,57
259,3,8:58.0,,D. Cousins makes 2-pt jump shot from 17 ft (assist by R. Rondo),54,59
260,3,8:48.0,C. McCollum makes 2-pt jump shot from 15 ft,,56,59
261,3,8:28.0,,R. Gay misses 2-pt jump shot from 16 ft,56,59
262,3,8:28.0,Defensive rebound by A. Crabbe,,56,59
263,3,8:19.0,C. McCollum misses 3-pt jump shot from 24 ft,,56,59
264,3,8:19.0,Offensive rebound by C. McCollum,,56,59
265,3,8:14.0,A. Aminu makes 2-pt layup from 3 ft (assist by C. McCollum),,58,59
266,3,8:07.0,,Turnover by D. Cousins (traveling),58,59
267,3,7:50.0,Turnover by A. Crabbe (bad pass),,58,59
268,3,7:36.0,,D. Cousins makes 2-pt jump shot from 7 ft (assist by R. Rondo),58,61
269,3,7:26.0,C. McCollum makes 2-pt jump shot from 19 ft,,60,61
270,3,7:02.0,,D. Cousins misses 3-pt jump shot from 25 ft,60,61
271,3,7:01.0,,Offensive rebound by Team,60,61
272,3,7:01.0,,Turnover by Team (shot clock),60,61
273,3,6:49.0,Turnover by A. Aminu (traveling),,60,61
274,3,6:33.0,,O. Casspi makes 3-pt jump shot from 24 ft,60,64
275,3,6:14.0,C. McCollum misses 2-pt jump shot from 20 ft,,60,64
276,3,6:13.0,Offensive rebound by M. Plumlee,,60,64
277,3,6:03.0,A. Crabbe misses 3-pt jump shot from 25 ft,,60,64
278,3,6:02.0,Offensive rebound by N. Vonleh,,60,64
279,3,6:02.0,N. Vonleh makes 2-pt dunk at rim,,62,64
280,3,5:51.0,,D. Cousins misses 2-pt jump shot from 3 ft,62,64
281,3,5:50.0,Defensive rebound by N. Vonleh,,62,64
282,3,5:41.0,Turnover by M. Plumlee (bad pass; steal by D. Cousins),,62,64
283,3,5:41.0,,Flagrant foul type 1 by M. Plumlee (drawn by R. Gay),62,64
284,3,5:41.0,,Sacramento full timeout,62,64
285,3,5:41.0,,R. Gay makes flagrant free throw 1 of 2,62,65
286,3,5:41.0,,R. Gay makes flagrant free throw 2 of 2,62,66
287,3,5:41.0,M. Harkless enters the game for N. Vonleh,,62,66
288,3,5:41.0,M. Leonard enters the game for M. Plumlee,,62,66
289,3,5:25.0,,R. Rondo misses 2-pt layup from 2 ft,62,66
290,3,5:24.0,Defensive rebound by C. McCollum,,62,66
291,3,5:20.0,M. Harkless makes 2-pt dunk at rim (assist by C. McCollum),,64,66
292,3,5:02.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by D. Cousins),64,69
293,3,4:47.0,Turnover by M. Leonard (bad pass; steal by R. Rondo),,64,69
294,3,4:43.0,,Shooting foul by M. Harkless (drawn by O. Casspi),64,69
295,3,4:43.0,,O. Casspi makes free throw 1 of 2,64,70
296,3,4:43.0,,M. Belinelli enters the game for R. Gay,64,70
297,3,4:43.0,,O. Casspi misses free throw 2 of 2,64,70
298,3,4:40.0,Defensive rebound by C. McCollum,,64,70
299,3,4:35.0,C. McCollum misses 2-pt jump shot from 4 ft,,64,70
300,3,4:34.0,Offensive rebound by M. Harkless,,64,70
301,3,4:33.0,M. Harkless makes 2-pt jump shot from 3 ft,,66,70
302,3,4:26.0,,Shooting foul by M. Leonard (drawn by M. Belinelli),66,70
303,3,4:26.0,,M. Belinelli makes free throw 1 of 3,66,71
304,3,4:26.0,,M. Belinelli makes free throw 2 of 3,66,72
305,3,4:26.0,,M. Belinelli makes free throw 3 of 3,66,73
306,3,4:08.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by C. McCollum),,69,73
307,3,3:54.0,,Turnover by R. Rondo (bad pass; steal by M. Harkless),69,73
308,3,3:45.0,Personal foul by O. Casspi (drawn by M. Leonard),,69,73
309,3,3:45.0,,D. Collison enters the game for B. McLemore,69,73
310,3,3:38.0,A. Aminu misses 2-pt jump shot from 7 ft,,69,73
311,3,3:38.0,,Defensive rebound by O. Casspi,69,73
312,3,3:27.0,,O. Casspi misses 3-pt jump shot from 25 ft,69,73
313,3,3:27.0,Defensive rebound by M. Leonard,,69,73
314,3,3:16.0,A. Aminu makes 2-pt dunk at rim (assist by C. McCollum),,71,73
315,3,3:15.0,,Sacramento full timeout,71,73
316,3,3:15.0,,K. Koufos enters the game for D. Cousins,71,73
317,3,3:15.0,G. Henderson enters the game for A. Aminu,,71,73
318,3,3:04.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by R. Rondo),71,76
319,3,2:45.0,Offensive foul by M. Leonard (drawn by R. Rondo),,71,76
320,3,2:45.0,Turnover by M. Leonard (offensive foul),,71,76
321,3,2:45.0,T. Frazier enters the game for A. Crabbe,,71,76
322,3,2:24.0,Violation by M. Leonard (kicked ball),,71,76
323,3,2:17.0,,M. Belinelli misses 2-pt jump shot from 20 ft,71,76
324,3,2:16.0,Defensive rebound by M. Harkless,,71,76
325,3,2:06.0,C. McCollum makes 2-pt jump shot from 6 ft,,73,76
326,3,1:51.0,,Turnover by R. Rondo (bad pass),73,76
327,3,1:46.0,Personal foul by D. Collison (drawn by C. McCollum),,73,76
328,3,1:33.0,C. McCollum makes 2-pt jump shot from 19 ft,,75,76
329,3,1:14.0,,K. Koufos makes 2-pt hook shot from 7 ft (assist by R. Rondo),75,78
330,3,0:58.0,G. Henderson misses 3-pt jump shot from 23 ft,,75,78
331,3,0:57.0,,Defensive rebound by R. Rondo,75,78
332,3,0:49.0,,Turnover by R. Rondo (bad pass; steal by M. Harkless),75,78
333,3,0:44.0,T. Frazier makes 2-pt layup from 2 ft (assist by C. McCollum),,77,78
334,3,0:34.0,,M. Belinelli makes 2-pt jump shot from 21 ft (assist by R. Rondo),77,80
335,3,0:12.0,Turnover by C. McCollum (bad pass; steal by M. Belinelli),,77,80
336,3,0:06.0,,D. Collison misses 2-pt layup from 3 ft (block by G. Henderson),77,80
337,3,0:05.0,Defensive rebound by C. McCollum,,77,80
338,3,0:02.0,C. McCollum makes 2-pt jump shot from 14 ft,,79,80
339,3,0:02.0,Shooting foul by K. Koufos (drawn by C. McCollum),,79,80
340,3,0:02.0,C. McCollum makes free throw 1 of 1,,80,80
341,4,11:46.0,,R. Gay misses 2-pt jump shot from 19 ft,80,80
342,4,11:45.0,Defensive rebound by T. Frazier,,80,80
343,4,11:30.0,Turnover by C. McCollum (bad pass; steal by D. Collison),,80,80
344,4,11:27.0,,Shooting foul by T. Frazier (drawn by D. Collison),80,80
345,4,11:27.0,,D. Collison makes free throw 1 of 2,80,81
346,4,11:27.0,A. Crabbe enters the game for C. McCollum,,80,81
347,4,11:27.0,,D. Collison makes free throw 2 of 2,80,82
348,4,11:09.0,A. Crabbe misses 2-pt jump shot from 15 ft,,80,82
349,4,11:07.0,,Defensive rebound by R. Gay,80,82
350,4,10:44.0,,D. Collison misses 3-pt jump shot from 25 ft,80,82
351,4,10:44.0,Defensive rebound by G. Henderson,,80,82
352,4,10:24.0,M. Leonard makes 3-pt jump shot from 24 ft (assist by A. Crabbe),,83,82
353,4,10:12.0,,M. Belinelli misses 3-pt jump shot from 24 ft,83,82
354,4,10:12.0,Defensive rebound by T. Frazier,,83,82
355,4,10:08.0,Personal foul by R. Gay (drawn by M. Harkless),,83,82
356,4,9:46.0,M. Harkless misses 3-pt jump shot from 24 ft,,83,82
357,4,9:45.0,,Defensive rebound by K. Koufos,83,82
358,4,9:43.0,,Shooting foul by A. Crabbe (drawn by D. Collison),83,82
359,4,9:43.0,,D. Collison makes free throw 1 of 2,83,83
360,4,9:43.0,,D. Cousins enters the game for K. Koufos,83,83
361,4,9:43.0,,D. Collison makes free throw 2 of 2,83,84
362,4,9:34.0,Turnover by T. Frazier (lost ball; steal by D. Collison),,83,84
363,4,9:30.0,,Turnover by R. Gay (lost ball),83,84
364,4,9:09.0,M. Harkless makes 2-pt dunk at rim (assist by M. Leonard),,85,84
365,4,8:51.0,,Personal foul by A. Crabbe (drawn by D. Cousins),85,84
366,4,8:51.0,Official timeout,,85,84
367,4,8:42.0,,D. Collison misses 3-pt jump shot from 23 ft,85,84
368,4,8:42.0,Defensive rebound by M. Harkless,,85,84
369,4,8:33.0,Personal foul by D. Cousins (drawn by M. Leonard),,85,84
370,4,8:33.0,C. McCollum enters the game for A. Crabbe,,85,84
371,4,8:17.0,C. McCollum misses 3-pt jump shot from 23 ft,,85,84
372,4,8:17.0,,Defensive rebound by Team,85,84
373,4,8:05.0,,S. Curry misses 3-pt jump shot from 24 ft,85,84
374,4,8:04.0,Defensive rebound by M. Leonard,,85,84
375,4,7:52.0,M. Leonard misses 3-pt jump shot from 25 ft,,85,84
376,4,7:51.0,,Defensive rebound by S. Curry,85,84
377,4,7:39.0,,D. Cousins misses 2-pt jump shot from 6 ft,85,84
378,4,7:39.0,Defensive rebound by M. Leonard,,85,84
379,4,7:30.0,T. Frazier makes 2-pt layup from 4 ft (assist by C. McCollum),,87,84
380,4,7:15.0,,Shooting foul by M. Harkless (drawn by R. Gay),87,84
