,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CHICAGO_ACTION,CHARLOTTE_SCORE,CHICAGO_SCORE
132,2,9:03.0,J. Lin misses 2-pt jump shot from 8 ft,,30,31
133,2,9:02.0,Offensive rebound by S. Hawes,,30,31
134,2,9:02.0,S. Hawes misses 2-pt jump shot from 1 ft,,30,31
135,2,9:00.0,,Defensive rebound by J. Noah,30,31
136,2,8:52.0,,T. Gibson misses 2-pt jump shot from 19 ft,30,31
137,2,8:50.0,Defensive rebound by P. Hairston,,30,31
138,2,8:40.0,S. Hawes misses 2-pt hook shot from 13 ft,,30,31
139,2,8:39.0,,Defensive rebound by J. Noah,30,31
140,2,8:34.0,,Shooting foul by J. Lin (drawn by D. Rose),30,31
141,2,8:34.0,,Chicago full timeout,30,31
142,2,8:34.0,,N. Mirotić enters the game for J. Noah,30,31
143,2,8:34.0,N. Batum enters the game for P. Hairston,,30,31
144,2,8:34.0,,D. Rose makes free throw 1 of 2,30,32
145,2,8:34.0,,D. Rose makes free throw 2 of 2,30,33
146,2,8:21.0,Turnover by N. Batum (traveling),,30,33
147,2,8:11.0,,T. Gibson makes 2-pt dunk at rim (assist by D. Rose),30,35
148,2,7:58.0,Personal foul by D. Rose (drawn by J. Lin),,30,35
149,2,7:58.0,,J. Butler enters the game for D. McDermott,30,35
150,2,7:44.0,Turnover by Team (shot clock),,30,35
151,2,7:31.0,,J. Butler misses 3-pt jump shot from 24 ft,30,35
152,2,7:28.0,Defensive rebound by J. Lamb,,30,35
153,2,7:24.0,N. Batum misses 2-pt layup from 2 ft,,30,35
154,2,7:23.0,,Defensive rebound by N. Mirotić,30,35
155,2,7:20.0,,Shooting foul by M. Williams (drawn by J. Butler),30,35
156,2,7:20.0,,J. Butler makes free throw 1 of 2,30,36
157,2,7:20.0,A. Jefferson enters the game for S. Hawes,,30,36
158,2,7:20.0,,J. Butler misses free throw 2 of 2,30,36
159,2,7:17.0,Defensive rebound by M. Williams,,30,36
160,2,7:01.0,J. Lamb misses 2-pt jump shot from 21 ft,,30,36
161,2,7:01.0,,Defensive rebound by Team,30,36
162,2,6:48.0,,D. Rose misses 3-pt jump shot from 24 ft,30,36
163,2,6:45.0,Defensive rebound by J. Lamb,,30,36
164,2,6:29.0,J. Lin misses 3-pt jump shot from 25 ft,,30,36
165,2,6:27.0,,Defensive rebound by E. Moore,30,36
166,2,6:20.0,,E. Moore misses 2-pt jump shot from 22 ft,30,36
167,2,6:18.0,Defensive rebound by M. Williams,,30,36
168,2,6:12.0,Turnover by J. Lamb (bad pass; steal by J. Butler),,30,36
169,2,6:06.0,,E. Moore makes 2-pt layup from 1 ft (assist by J. Butler),30,38
170,2,5:57.0,Charlotte full timeout,,30,38
171,2,5:57.0,,P. Gasol enters the game for T. Gibson,30,38
172,2,5:57.0,K. Walker enters the game for J. Lin,,30,38
173,2,5:49.0,A. Jefferson misses 2-pt jump shot from 7 ft,,30,38
174,2,5:47.0,Offensive rebound by N. Batum,,30,38
175,2,5:47.0,N. Batum makes 2-pt jump shot from 2 ft,,32,38
176,2,5:28.0,,Shooting foul by A. Jefferson (drawn by J. Butler),32,38
177,2,5:28.0,,J. Butler makes free throw 1 of 2,32,39
178,2,5:28.0,,J. Butler makes free throw 2 of 2,32,40
179,2,5:16.0,M. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),,35,40
180,2,5:02.0,,Turnover by P. Gasol (lost ball; steal by N. Batum),35,40
181,2,4:51.0,K. Walker misses 2-pt layup from 1 ft,,35,40
182,2,4:50.0,Offensive rebound by J. Lamb,,35,40
183,2,4:50.0,J. Lamb makes 2-pt layup from 2 ft,,37,40
184,2,4:32.0,,P. Gasol misses 2-pt jump shot from 18 ft,37,40
185,2,4:32.0,,Offensive rebound by Team,37,40
186,2,4:32.0,Loose ball foul by J. Lamb (drawn by N. Mirotić),,37,40
187,2,4:32.0,,K. Hinrich enters the game for D. Rose,37,40
188,2,4:29.0,,N. Mirotić misses 3-pt jump shot from 24 ft,37,40
189,2,4:27.0,Defensive rebound by A. Jefferson,,37,40
190,2,4:13.0,M. Williams misses 2-pt jump shot from 6 ft,,37,40
191,2,4:12.0,,Defensive rebound by N. Mirotić,37,40
192,2,4:07.0,,E. Moore makes 2-pt layup from 2 ft (assist by N. Mirotić),37,42
193,2,3:53.0,N. Batum makes 3-pt jump shot from 24 ft,,40,42
194,2,3:40.0,,K. Hinrich makes 3-pt jump shot from 24 ft (assist by P. Gasol),40,45
195,2,3:15.0,A. Jefferson makes 2-pt jump shot from 19 ft (assist by N. Batum),,42,45
196,2,2:57.0,,P. Gasol misses 2-pt hook shot from 10 ft,42,45
197,2,2:56.0,Defensive rebound by N. Batum,,42,45
198,2,2:41.0,A. Jefferson misses 2-pt jump shot from 13 ft,,42,45
199,2,2:39.0,,Defensive rebound by E. Moore,42,45
200,2,2:31.0,,P. Gasol misses 2-pt jump shot from 17 ft,42,45
201,2,2:30.0,Defensive rebound by K. Walker,,42,45
202,2,2:22.0,K. Walker misses 3-pt jump shot from 25 ft,,42,45
203,2,2:21.0,,Defensive rebound by P. Gasol,42,45
204,2,2:12.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by K. Hinrich),42,47
205,2,2:03.0,Charlotte full timeout,,42,47
206,2,2:03.0,,Chicago full timeout,42,47
207,2,2:03.0,,D. Rose enters the game for P. Gasol,42,47
208,2,2:03.0,,J. Noah enters the game for E. Moore,42,47
209,2,2:03.0,F. Kaminsky enters the game for M. Williams,,42,47
210,2,2:03.0,T. Daniels enters the game for J. Lamb,,42,47
211,2,1:52.0,A. Jefferson misses 2-pt jump shot from 11 ft,,42,47
212,2,1:50.0,,Defensive rebound by N. Mirotić,42,47
213,2,1:38.0,,Turnover by D. Rose (step out of bounds),42,47
214,2,1:12.0,F. Kaminsky misses 2-pt jump shot from 8 ft,,42,47
215,2,1:11.0,,Defensive rebound by J. Noah,42,47
216,2,1:05.0,,Personal foul by F. Kaminsky (drawn by N. Mirotić),42,47
217,2,1:05.0,,N. Mirotić makes free throw 1 of 2,42,48
218,2,1:05.0,,N. Mirotić misses free throw 2 of 2,42,48
219,2,1:04.0,Defensive rebound by A. Jefferson,,42,48
220,2,0:50.0,T. Daniels makes 3-pt jump shot from 24 ft,,45,48
221,2,0:36.0,,N. Mirotić misses 3-pt jump shot from 24 ft,45,48
222,2,0:35.0,Defensive rebound by F. Kaminsky,,45,48
223,2,0:25.0,Personal foul by J. Noah (drawn by A. Jefferson),,45,48
224,2,0:14.0,Shooting foul by N. Mirotić (drawn by T. Daniels),,45,48
225,2,0:14.0,T. Daniels makes free throw 1 of 2,,46,48
226,2,0:14.0,,D. McDermott enters the game for K. Hinrich,46,48
227,2,0:14.0,,P. Gasol enters the game for J. Noah,46,48
228,2,0:14.0,M. Williams enters the game for F. Kaminsky,,46,48
229,2,0:14.0,T. Daniels misses free throw 2 of 2,,46,48
230,2,0:12.0,,Defensive rebound by P. Gasol,46,48
231,2,0:00.0,,P. Gasol makes 2-pt jump shot from 16 ft (assist by D. Rose),46,50
232,3,11:45.0,M. Williams makes 3-pt jump shot from 23 ft (assist by K. Walker),,49,50
233,3,11:30.0,,J. Butler misses 2-pt layup from 2 ft,49,50
234,3,11:25.0,Defensive rebound by K. Walker,,49,50
235,3,11:14.0,K. Walker misses 2-pt jump shot from 10 ft,,49,50
236,3,11:14.0,,Defensive rebound by D. Rose,49,50
237,3,11:08.0,,D. Rose misses 2-pt jump shot from 5 ft,49,50
238,3,11:07.0,Defensive rebound by K. Walker,,49,50
239,3,11:04.0,P. Hairston misses 3-pt jump shot from 22 ft,,49,50
240,3,11:02.0,,Defensive rebound by J. Butler,49,50
241,3,10:49.0,,D. Rose misses 3-pt jump shot from 25 ft,49,50
242,3,10:49.0,,Offensive rebound by N. Mirotić,49,50
243,3,10:49.0,,Shooting foul by M. Williams (drawn by N. Mirotić),49,50
244,3,10:49.0,,N. Mirotić makes free throw 1 of 2,49,51
245,3,10:49.0,,N. Mirotić makes free throw 2 of 2,49,52
246,3,10:36.0,Personal foul by N. Mirotić (drawn by A. Jefferson),,49,52
247,3,10:21.0,N. Batum misses 2-pt jump shot from 19 ft,,49,52
248,3,10:19.0,,Defensive rebound by N. Mirotić,49,52
249,3,10:11.0,,P. Gasol makes 2-pt dunk at rim (assist by D. Rose),49,54
250,3,9:47.0,P. Hairston makes 3-pt jump shot from 22 ft (assist by M. Williams),,52,54
251,3,9:36.0,,D. Rose makes 2-pt layup from 2 ft,52,56
252,3,9:10.0,N. Batum makes 2-pt jump shot from 21 ft (assist by A. Jefferson),,54,56
253,3,8:54.0,,Shooting foul by A. Jefferson (drawn by P. Gasol),54,56
254,3,8:54.0,,P. Gasol makes free throw 1 of 2,54,57
255,3,8:54.0,,P. Gasol makes free throw 2 of 2,54,58
256,3,8:32.0,Turnover by K. Walker (bad pass; steal by N. Mirotić),,54,58
257,3,8:14.0,,D. Rose misses 2-pt jump shot from 8 ft,54,58
258,3,8:12.0,Defensive rebound by K. Walker,,54,58
259,3,8:07.0,Personal foul by D. McDermott (drawn by P. Hairston),,54,58
260,3,7:59.0,K. Walker misses 2-pt jump shot from 21 ft,,54,58
261,3,7:58.0,,Defensive rebound by P. Gasol,54,58
262,3,7:48.0,,P. Gasol misses 2-pt jump shot from 18 ft,54,58
263,3,7:47.0,Defensive rebound by M. Williams,,54,58
264,3,7:32.0,M. Williams misses 3-pt jump shot from 23 ft,,54,58
265,3,7:31.0,,Defensive rebound by N. Mirotić,54,58
266,3,7:20.0,,D. McDermott misses 3-pt jump shot from 24 ft,54,58
267,3,7:19.0,Defensive rebound by K. Walker,,54,58
268,3,7:16.0,N. Batum makes 2-pt dunk at rim (assist by K. Walker),,56,58
269,3,7:07.0,,Shooting foul by P. Hairston (drawn by J. Butler),56,58
270,3,7:07.0,,J. Butler misses free throw 1 of 2,56,58
271,3,7:07.0,,Offensive rebound by Team,56,58
272,3,7:07.0,,J. Butler makes free throw 2 of 2,56,59
273,3,6:49.0,K. Walker misses 2-pt jump shot from 11 ft,,56,59
274,3,6:48.0,,Defensive rebound by J. Butler,56,59
275,3,6:40.0,,J. Butler makes 2-pt jump shot from 7 ft,56,61
276,3,6:31.0,M. Williams misses 2-pt layup from 1 ft (block by J. Butler),,56,61
277,3,6:29.0,,Defensive rebound by N. Mirotić,56,61
278,3,6:22.0,,Personal foul by K. Walker (drawn by J. Butler),56,61
279,3,6:22.0,Technical foul by Team,,56,61
280,3,6:22.0,,D. McDermott misses technical free throw,56,61
281,3,6:22.0,,Offensive rebound by Team,56,61
282,3,6:22.0,,J. Butler misses free throw 1 of 2,56,61
283,3,6:22.0,,Offensive rebound by Team,56,61
284,3,6:22.0,,J. Butler makes free throw 2 of 2,56,62
285,3,6:02.0,P. Hairston makes 3-pt jump shot from 24 ft (assist by A. Jefferson),,59,62
286,3,5:47.0,,J. Butler misses 3-pt jump shot from 24 ft,59,62
287,3,5:46.0,Defensive rebound by A. Jefferson,,59,62
288,3,5:29.0,K. Walker misses 2-pt jump shot from 20 ft,,59,62
289,3,5:29.0,Offensive rebound by M. Williams,,59,62
290,3,5:29.0,M. Williams makes 2-pt jump shot from 2 ft,,61,62
291,3,5:29.0,Shooting foul by J. Butler (drawn by M. Williams),,61,62
292,3,5:29.0,,Chicago full timeout,61,62
293,3,5:29.0,,T. Gibson enters the game for N. Mirotić,61,62
294,3,5:29.0,M. Williams makes free throw 1 of 1,,62,62
295,3,5:12.0,,J. Butler misses 3-pt jump shot from 25 ft,62,62
296,3,5:11.0,Defensive rebound by N. Batum,,62,62
297,3,5:04.0,Shooting foul by P. Gasol (drawn by N. Batum),,62,62
298,3,5:04.0,N. Batum makes free throw 1 of 2,,63,62
299,3,5:04.0,F. Kaminsky enters the game for M. Williams,,63,62
300,3,5:04.0,,J. Noah enters the game for D. McDermott,63,62
301,3,5:04.0,,T. Snell enters the game for P. Gasol,63,62
302,3,5:04.0,,Violation by Team (delay of game),63,62
303,3,5:04.0,N. Batum makes free throw 2 of 2,,64,62
304,3,4:56.0,,Shooting foul by A. Jefferson (drawn by J. Butler),64,62
305,3,4:56.0,,J. Butler makes free throw 1 of 2,64,63
306,3,4:56.0,,A. Brooks enters the game for D. Rose,64,63
307,3,4:56.0,,J. Butler makes free throw 2 of 2,64,64
308,3,4:31.0,P. Hairston misses 3-pt jump shot from 25 ft,,64,64
309,3,4:30.0,Offensive rebound by Team,,64,64
310,3,4:25.0,N. Batum makes 3-pt jump shot from 26 ft (assist by F. Kaminsky),,67,64
311,3,4:06.0,,T. Snell misses 2-pt layup from 3 ft (block by F. Kaminsky),67,64
312,3,4:06.0,,Offensive rebound by Team,67,64
313,3,4:06.0,J. Lamb enters the game for P. Hairston,,67,64
314,3,4:06.0,S. Hawes enters the game for A. Jefferson,,67,64
315,3,3:59.0,,J. Butler makes 2-pt jump shot from 21 ft,67,66
316,3,3:43.0,N. Batum makes 3-pt jump shot from 24 ft (assist by J. Lamb),,70,66
317,3,3:30.0,,T. Gibson makes 2-pt jump shot from 5 ft (assist by A. Brooks),70,68
318,3,3:12.0,S. Hawes misses 3-pt jump shot from 25 ft,,70,68
319,3,3:11.0,,Defensive rebound by T. Gibson,70,68
320,3,2:58.0,,J. Butler makes 2-pt layup from 1 ft (assist by J. Noah),70,70
321,3,2:42.0,Shooting foul by T. Gibson (drawn by K. Walker),,70,70
322,3,2:42.0,Charlotte full timeout,,70,70
323,3,2:42.0,J. Lin enters the game for N. Batum,,70,70
324,3,2:42.0,K. Walker makes free throw 1 of 2,,71,70
325,3,2:42.0,K. Walker makes free throw 2 of 2,,72,70
326,3,2:26.0,,T. Snell misses 3-pt jump shot from 25 ft,72,70
327,3,2:22.0,,Offensive rebound by J. Noah,72,70
328,3,2:07.0,,J. Butler misses 3-pt jump shot from 24 ft,72,70
329,3,2:06.0,Defensive rebound by J. Lamb,,72,70
330,3,1:51.0,J. Lamb misses 3-pt jump shot from 24 ft,,72,70
331,3,1:50.0,,Defensive rebound by J. Noah,72,70
332,3,1:37.0,,T. Snell misses 2-pt jump shot from 5 ft,72,70
333,3,1:36.0,,Offensive rebound by J. Noah,72,70
334,3,1:36.0,,J. Noah misses 2-pt jump shot from 1 ft,72,70
335,3,1:35.0,Defensive rebound by J. Lamb,,72,70
336,3,1:17.0,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by J. Lin),,75,70
337,3,1:00.0,,A. Brooks misses 3-pt jump shot from 25 ft (block by K. Walker),75,70
338,3,0:57.0,,Offensive rebound by A. Brooks,75,70
339,3,0:42.0,,J. Butler makes 2-pt layup from 1 ft,75,72
340,3,0:31.0,K. Walker misses 3-pt jump shot from 24 ft,,75,72
341,3,0:30.0,,Defensive rebound by J. Butler,75,72
342,3,0:13.0,,Turnover by J. Butler (lost ball; steal by K. Walker),75,72
343,3,0:08.0,K. Walker misses 2-pt layup from 1 ft,,75,72
344,3,0:08.0,,Defensive rebound by Team,75,72
345,3,0:08.0,Loose ball foul by J. Lamb (drawn by A. Brooks),,75,72
346,3,0:08.0,,A. Brooks makes free throw 1 of 2,75,73
347,3,0:08.0,,E. Moore enters the game for J. Butler,75,73
348,3,0:08.0,,A. Brooks misses free throw 2 of 2,75,73
349,3,0:07.0,,Offensive rebound by A. Brooks,75,73
350,3,0:00.0,,A. Brooks misses 2-pt jump shot from 14 ft,75,73
351,3,0:00.0,,Offensive rebound by Team,75,73
352,4,11:45.0,,E. Moore makes 2-pt jump shot from 20 ft (assist by T. Gibson),75,75
353,4,11:30.0,J. Lin makes 2-pt layup at rim,,77,75
354,4,11:14.0,,E. Moore makes 2-pt jump shot from 5 ft (assist by J. Noah),77,77
355,4,11:02.0,J. Lin misses 2-pt jump shot from 7 ft,,77,77
356,4,11:00.0,,Defensive rebound by A. Brooks,77,77
357,4,10:56.0,,Personal foul by F. Kaminsky (drawn by A. Brooks),77,77
358,4,10:56.0,,D. Rose enters the game for A. Brooks,77,77
359,4,10:46.0,,T. Gibson makes 2-pt jump shot from 6 ft (assist by D. Rose),77,79
360,4,10:27.0,Turnover by M. Williams (bad pass; steal by J. Noah),,77,79
361,4,10:16.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by J. Noah),77,82
362,4,10:15.0,Charlotte full timeout,,77,82
363,4,10:01.0,Personal block foul by T. Snell (drawn by M. Williams),,77,82
364,4,9:48.0,F. Kaminsky misses 2-pt layup from 2 ft,,77,82
365,4,9:47.0,,Defensive rebound by J. Noah,77,82
366,4,9:38.0,,Turnover by D. Rose (bad pass; steal by J. Lin),77,82
367,4,9:35.0,Personal foul by E. Moore (drawn by J. Lamb),,77,82
368,4,9:25.0,J. Lamb misses 2-pt layup from 1 ft,,77,82
369,4,9:24.0,,Defensive rebound by J. Noah,77,82
370,4,9:02.0,,D. Rose misses 2-pt jump shot from 5 ft,77,82
371,4,9:00.0,,Offensive rebound by J. Noah,77,82
372,4,9:00.0,,J. Noah misses 2-pt jump shot from 1 ft,77,82
373,4,8:59.0,Defensive rebound by S. Hawes,,77,82
374,4,8:46.0,F. Kaminsky misses 2-pt layup from 2 ft,,77,82
375,4,8:45.0,Offensive rebound by F. Kaminsky,,77,82
376,4,8:43.0,F. Kaminsky misses 2-pt layup from 1 ft,,77,82
377,4,8:42.0,,Defensive rebound by J. Noah,77,82
378,4,8:28.0,,T. Gibson makes 2-pt jump shot from 18 ft (assist by J. Noah),77,84
379,4,8:10.0,J. Lin makes 2-pt jump shot from 20 ft,,79,84
380,4,7:54.0,,T. Gibson misses 2-pt layup from 3 ft,79,84
381,4,7:53.0,Defensive rebound by S. Hawes,,79,84
382,4,7:44.0,J. Lamb misses 2-pt jump shot from 9 ft,,79,84
383,4,7:42.0,Offensive rebound by J. Lamb,,79,84
384,4,7:41.0,J. Lamb misses 2-pt layup from 3 ft (block by J. Noah),,79,84
385,4,7:39.0,,Defensive rebound by E. Moore,79,84
386,4,7:29.0,,Personal foul by S. Hawes (drawn by J. Noah),79,84
387,4,7:29.0,N. Batum enters the game for F. Kaminsky,,79,84
388,4,7:29.0,A. Jefferson enters the game for S. Hawes,,79,84
