,QUARTER,TIME_REMAINING,UTAH_ACTION,CLEVELAND_ACTION,UTAH_SCORE,CLEVELAND_SCORE
442,4,0:33.0,Offensive rebound by Team,,105,109
443,4,0:33.0,,Loose ball foul by M. Dellavedova (drawn by D. Favors),105,109
444,4,0:33.0,D. Favors misses free throw 1 of 2,,105,109
445,4,0:33.0,Offensive rebound by Team,,105,109
446,4,0:33.0,,M. Williams enters the game for M. Dellavedova,105,109
447,4,0:33.0,D. Favors misses free throw 2 of 2,,105,109
448,4,0:33.0,,Defensive rebound by L. James,105,109
449,4,0:29.0,,Personal foul by R. Hood (drawn by L. James),105,109
450,4,0:29.0,J. Ingles enters the game for R. Hood,,105,109
451,4,0:29.0,T. Burke enters the game for T. Booker,,105,109
452,4,0:29.0,,L. James misses free throw 1 of 2,105,109
453,4,0:29.0,,Offensive rebound by Team,105,109
454,4,0:29.0,,M. Dellavedova enters the game for M. Williams,105,109
455,4,0:29.0,,L. James makes free throw 2 of 2,105,110
456,4,0:27.0,Personal foul by K. Love (drawn by A. Burks),,105,110
457,4,0:27.0,A. Burks makes free throw 1 of 2,,106,110
458,4,0:27.0,,M. Williams enters the game for M. Dellavedova,106,110
459,4,0:27.0,A. Burks makes free throw 2 of 2,,107,110
460,4,0:26.0,,Personal foul by J. Ingles (drawn by L. James),107,110
461,4,0:26.0,,L. James misses free throw 1 of 2,107,110
462,4,0:26.0,,Offensive rebound by Team,107,110
463,4,0:26.0,,M. Dellavedova enters the game for K. Love,107,110
464,4,0:26.0,,L. James makes free throw 2 of 2,107,111
465,4,0:19.0,A. Burks makes 2-pt dunk at rim,,109,111
466,4,0:15.0,,T. Thompson makes 2-pt layup from 1 ft (assist by L. James),109,113
467,4,0:15.0,,Shooting foul by J. Ingles (drawn by T. Thompson),109,113
468,4,0:15.0,,T. Thompson makes free throw 1 of 1,109,114
469,4,0:15.0,Utah full timeout,,109,114
470,4,0:12.0,A. Burks misses 3-pt jump shot from 25 ft,,109,114
471,4,0:11.0,Offensive rebound by G. Hayward,,109,114
472,4,0:10.0,Personal foul by T. Thompson (drawn by G. Hayward),,109,114
473,4,0:10.0,G. Hayward makes free throw 1 of 2,,110,114
474,4,0:10.0,C. Johnson enters the game for T. Burke,,110,114
475,4,0:10.0,T. Booker enters the game for J. Ingles,,110,114
476,4,0:10.0,,K. Love enters the game for M. Dellavedova,110,114
477,4,0:10.0,G. Hayward makes free throw 2 of 2,,111,114
478,4,0:10.0,,Cleveland full timeout,111,114
479,4,0:10.0,,M. Dellavedova enters the game for T. Thompson,111,114
480,4,0:08.0,,Personal foul by G. Hayward (drawn by M. Williams),111,114
481,4,0:08.0,,M. Williams makes free throw 1 of 2,111,115
482,4,0:08.0,T. Burke enters the game for C. Johnson,,111,115
483,4,0:08.0,J. Ingles enters the game for T. Booker,,111,115
484,4,0:08.0,,T. Thompson enters the game for K. Love,111,115
485,4,0:08.0,,M. Williams makes free throw 2 of 2,111,116
486,4,0:03.0,A. Burks makes 3-pt jump shot from 26 ft,,114,116
487,4,0:01.0,,Personal foul by T. Burke (drawn by M. Williams),114,116
488,4,0:01.0,,M. Williams makes free throw 1 of 2,114,117
489,4,0:01.0,,M. Williams makes free throw 2 of 2,114,118
