,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
177,2,4:59.0,D. Carroll makes 2-pt dunk at rim (assist by K. Lowry),,44,26
178,2,4:48.0,,G. Hill misses 3-pt jump shot from 25 ft,44,26
179,2,4:48.0,Defensive rebound by J. Valančiūnas,,44,26
180,2,4:39.0,K. Lowry misses 2-pt jump shot from 18 ft,,44,26
181,2,4:38.0,,Defensive rebound by I. Mahinmi,44,26
182,2,4:34.0,,Shooting foul by P. Patterson (drawn by P. George),44,26
183,2,4:34.0,,P. George makes free throw 1 of 2,44,27
184,2,4:34.0,,P. George makes free throw 2 of 2,44,28
185,2,4:15.0,Turnover by J. Valančiūnas (traveling),,44,28
186,2,4:01.0,,C. Miles misses 3-pt jump shot from 23 ft,44,28
187,2,4:00.0,Defensive rebound by J. Valančiūnas,,44,28
188,2,3:48.0,Turnover by K. Lowry (bad pass; steal by M. Ellis),,44,28
189,2,3:44.0,,M. Ellis makes 2-pt layup from 1 ft,44,30
190,2,3:39.0,Toronto full timeout,,44,30
191,2,3:39.0,,S. Hill enters the game for C. Miles,44,30
192,2,3:23.0,D. DeRozan makes 2-pt jump shot from 10 ft,,46,30
193,2,3:05.0,,Turnover by M. Ellis (bad pass; steal by D. Carroll),46,30
194,2,2:46.0,K. Lowry makes 3-pt jump shot from 29 ft,,49,30
195,2,2:29.0,,Turnover by I. Mahinmi (bad pass),49,30
196,2,2:24.0,K. Lowry makes 2-pt jump shot from 14 ft,,51,30
197,2,2:24.0,Shooting foul by I. Mahinmi (drawn by K. Lowry),,51,30
198,2,2:24.0,,M. Turner enters the game for I. Mahinmi,51,30
199,2,2:24.0,K. Lowry misses free throw 1 of 1,,51,30
200,2,2:24.0,,Defensive rebound by M. Turner,51,30
201,2,2:11.0,,Turnover by M. Ellis (bad pass; steal by P. Patterson),51,30
202,2,2:01.0,Shooting foul by M. Turner (drawn by D. DeRozan),,51,30
203,2,2:01.0,D. DeRozan makes free throw 1 of 2,,52,30
204,2,2:01.0,B. Biyombo enters the game for J. Valančiūnas,,52,30
205,2,2:01.0,D. DeRozan makes free throw 2 of 2,,53,30
206,2,1:54.0,,G. Hill misses 2-pt layup from 3 ft,53,30
207,2,1:53.0,,Offensive rebound by M. Turner,53,30
208,2,1:53.0,,M. Turner makes 2-pt layup from 1 ft,53,32
209,2,1:39.0,,Offensive charge foul by D. DeRozan (drawn by P. George),53,32
210,2,1:39.0,Turnover by D. DeRozan (offensive foul),,53,32
211,2,1:23.0,,Turnover by P. George (bad pass),53,32
212,2,1:05.0,D. DeRozan misses 2-pt jump shot from 10 ft,,53,32
213,2,1:05.0,,Defensive rebound by P. George,53,32
214,2,0:50.0,,Shooting foul by B. Biyombo (drawn by G. Hill),53,32
215,2,0:50.0,,G. Hill makes free throw 1 of 2,53,33
216,2,0:50.0,,G. Hill makes free throw 2 of 2,53,34
217,2,0:26.0,K. Lowry misses 3-pt jump shot from 26 ft,,53,34
218,2,0:25.0,,Defensive rebound by G. Hill,53,34
219,2,0:01.0,,P. George makes 2-pt layup from 1 ft (assist by M. Ellis),53,36
220,3,11:38.0,K. Lowry misses 3-pt jump shot from 29 ft,,53,36
221,3,11:37.0,,Defensive rebound by M. Ellis,53,36
222,3,11:28.0,,P. George misses 3-pt jump shot from 27 ft,53,36
223,3,11:22.0,Defensive rebound by J. Valančiūnas,,53,36
224,3,11:12.0,L. Scola misses 2-pt jump shot from 12 ft,,53,36
225,3,11:10.0,Offensive rebound by Team,,53,36
226,3,11:05.0,J. Valančiūnas misses 2-pt layup from 2 ft,,53,36
227,3,11:04.0,,Defensive rebound by M. Turner,53,36
228,3,11:01.0,,Personal foul by D. Carroll,53,36
229,3,10:48.0,,P. George misses 3-pt jump shot from 24 ft,53,36
230,3,10:47.0,,Offensive rebound by Team,53,36
231,3,10:38.0,,I. Mahinmi makes 2-pt dunk at rim (assist by P. George),53,38
232,3,10:24.0,D. Carroll misses 3-pt jump shot from 27 ft,,53,38
233,3,10:22.0,Offensive rebound by L. Scola,,53,38
234,3,9:57.0,D. Carroll misses 2-pt jump shot from 19 ft,,53,38
235,3,9:56.0,,Defensive rebound by M. Ellis,53,38
236,3,9:50.0,,M. Ellis makes 2-pt layup at rim,53,40
237,3,9:24.0,Turnover by D. Carroll (traveling),,53,40
238,3,9:13.0,,P. George misses 3-pt jump shot from 25 ft,53,40
239,3,9:12.0,,Offensive rebound by M. Turner,53,40
240,3,9:09.0,,I. Mahinmi misses 2-pt hook shot from 2 ft,53,40
241,3,9:08.0,Defensive rebound by L. Scola,,53,40
242,3,8:58.0,J. Valančiūnas misses 2-pt jump shot from 18 ft,,53,40
243,3,8:57.0,,Defensive rebound by P. George,53,40
244,3,8:48.0,,M. Turner misses 2-pt layup from 2 ft,53,40
245,3,8:47.0,Defensive rebound by K. Lowry,,53,40
246,3,8:36.0,K. Lowry misses 2-pt jump shot from 8 ft,,53,40
247,3,8:35.0,Offensive rebound by J. Valančiūnas,,53,40
248,3,8:35.0,J. Valančiūnas misses 2-pt layup from 2 ft,,53,40
249,3,8:35.0,Offensive rebound by J. Valančiūnas,,53,40
250,3,8:35.0,J. Valančiūnas makes 2-pt jump shot from 2 ft,,55,40
251,3,8:35.0,Shooting foul by G. Hill (drawn by J. Valančiūnas),,55,40
252,3,8:35.0,J. Valančiūnas makes free throw 1 of 1,,56,40
253,3,8:26.0,,M. Ellis misses 2-pt layup from 1 ft (block by J. Valančiūnas),56,40
254,3,8:25.0,,Offensive rebound by M. Turner,56,40
255,3,8:25.0,,Shooting foul by L. Scola (drawn by M. Turner),56,40
256,3,8:25.0,,M. Turner misses free throw 1 of 2,56,40
257,3,8:25.0,,Offensive rebound by Team,56,40
258,3,8:25.0,,M. Turner makes free throw 2 of 2,56,41
259,3,8:10.0,L. Scola makes 3-pt jump shot from 26 ft (assist by K. Lowry),,59,41
260,3,8:03.0,,Personal block foul by L. Scola,59,41
261,3,7:48.0,,I. Mahinmi makes 2-pt dunk at rim (assist by G. Hill),59,43
262,3,7:25.0,,Offensive charge foul by L. Scola (drawn by P. George),59,43
263,3,7:25.0,Turnover by L. Scola (offensive foul),,59,43
264,3,7:12.0,,Shooting block foul by J. Valančiūnas (drawn by M. Ellis),59,43
265,3,7:12.0,,M. Ellis misses free throw 1 of 2,59,43
266,3,7:12.0,,Offensive rebound by Team,59,43
267,3,7:12.0,,M. Ellis makes free throw 2 of 2,59,44
268,3,6:56.0,,Violation by I. Mahinmi (kicked ball),59,44
269,3,6:42.0,D. DeRozan misses 3-pt jump shot from 24 ft,,59,44
270,3,6:42.0,Offensive rebound by Team,,59,44
271,3,6:42.0,,Loose ball foul by M. Turner,59,44
272,3,6:42.0,,Technical foul by M. Turner,59,44
273,3,6:42.0,D. DeRozan makes technical free throw,,60,44
274,3,6:36.0,J. Valančiūnas misses 2-pt jump shot from 6 ft,,60,44
275,3,6:35.0,,Defensive rebound by M. Turner,60,44
276,3,6:15.0,,G. Hill makes 3-pt jump shot from 27 ft (assist by M. Turner),60,47
277,3,5:51.0,D. Carroll misses 3-pt jump shot from 26 ft,,60,47
278,3,5:49.0,,Defensive rebound by P. George,60,47
279,3,5:33.0,,Turnover by P. George (bad pass; steal by D. DeRozan),60,47
280,3,5:30.0,D. Carroll makes 2-pt layup from 1 ft (assist by D. DeRozan),,62,47
281,3,5:30.0,,Indiana full timeout,62,47
282,3,5:20.0,,Offensive foul by I. Mahinmi (drawn by K. Lowry),62,47
283,3,5:20.0,,Turnover by I. Mahinmi (offensive foul),62,47
284,3,5:06.0,D. DeRozan misses 2-pt jump shot from 16 ft,,62,47
285,3,5:06.0,,Defensive rebound by M. Ellis,62,47
286,3,4:57.0,,G. Hill makes 2-pt layup from 1 ft,62,49
287,3,4:34.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by K. Lowry),,65,49
288,3,4:19.0,,M. Ellis misses 2-pt jump shot from 20 ft,65,49
289,3,4:18.0,Defensive rebound by K. Lowry,,65,49
290,3,4:12.0,K. Lowry misses 2-pt layup from 1 ft (block by M. Turner),,65,49
291,3,4:11.0,Offensive rebound by J. Valančiūnas,,65,49
292,3,4:10.0,Turnover by J. Valančiūnas (lost ball),,65,49
293,3,4:10.0,P. Patterson enters the game for L. Scola,,65,49
294,3,3:52.0,,G. Hill misses 3-pt jump shot from 24 ft,65,49
295,3,3:51.0,Defensive rebound by J. Valančiūnas,,65,49
296,3,3:38.0,Turnover by P. Patterson (bad pass; steal by G. Hill),,65,49
297,3,3:32.0,Offensive charge foul by M. Ellis (drawn by K. Lowry),,65,49
298,3,3:32.0,,Turnover by M. Ellis (offensive foul),65,49
299,3,3:32.0,,S. Hill enters the game for M. Turner,65,49
300,3,3:32.0,C. Joseph enters the game for K. Lowry,,65,49
301,3,3:17.0,D. DeRozan misses 2-pt layup from 4 ft,,65,49
302,3,3:17.0,Offensive rebound by Team,,65,49
303,3,3:17.0,,Loose ball foul by I. Mahinmi,65,49
304,3,3:17.0,,R. Stuckey enters the game for M. Ellis,65,49
305,3,3:17.0,,M. Turner enters the game for I. Mahinmi,65,49
306,3,3:02.0,C. Joseph misses 2-pt jump shot from 17 ft,,65,49
307,3,2:59.0,Offensive rebound by D. Carroll,,65,49
308,3,2:45.0,D. DeRozan makes 2-pt layup from 2 ft,,67,49
309,3,2:34.0,,P. George misses 2-pt jump shot from 19 ft,67,49
310,3,2:33.0,,Offensive rebound by G. Hill,67,49
311,3,2:33.0,,Shooting foul by C. Joseph (drawn by G. Hill),67,49
312,3,2:33.0,Toronto full timeout,,67,49
313,3,2:33.0,B. Biyombo enters the game for D. Carroll,,67,49
314,3,2:33.0,T. Ross enters the game for J. Valančiūnas,,67,49
315,3,2:33.0,,G. Hill misses free throw 1 of 2,67,49
316,3,2:33.0,,Offensive rebound by Team,67,49
317,3,2:33.0,,G. Hill makes free throw 2 of 2,67,50
318,3,2:16.0,D. DeRozan misses 2-pt jump shot from 15 ft,,67,50
319,3,2:16.0,Offensive rebound by Team,,67,50
320,3,2:16.0,,Loose ball foul by R. Stuckey,67,50
321,3,2:09.0,P. Patterson misses 3-pt jump shot from 24 ft,,67,50
322,3,2:09.0,,Defensive rebound by Team,67,50
323,3,2:09.0,Loose ball foul by B. Biyombo,,67,50
324,3,2:09.0,,M. Turner makes free throw 1 of 2,67,51
325,3,2:09.0,,M. Turner makes free throw 2 of 2,67,52
326,3,1:57.0,T. Ross misses 3-pt jump shot from 25 ft,,67,52
327,3,1:57.0,,Defensive rebound by P. George,67,52
328,3,1:45.0,,M. Turner makes 2-pt dunk at rim (assist by P. George),67,54
329,3,1:26.0,,Violation by M. Turner (def goaltending),67,54
330,3,1:26.0,C. Joseph makes 2-pt layup from 2 ft,,69,54
331,3,1:05.0,,S. Hill misses 2-pt layup from 2 ft,69,54
332,3,1:05.0,Defensive rebound by B. Biyombo,,69,54
333,3,1:01.0,,Offensive charge foul by C. Joseph (drawn by P. George),69,54
334,3,1:01.0,Turnover by C. Joseph (offensive foul),,69,54
335,3,0:45.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by G. Hill),69,57
336,3,0:33.0,P. Patterson makes 2-pt jump shot from 21 ft (assist by C. Joseph),,71,57
337,3,0:17.0,,M. Turner makes 2-pt jump shot from 18 ft (assist by P. George),71,59
338,3,0:03.0,D. DeRozan misses 2-pt layup from 2 ft (block by M. Turner),,71,59
339,3,0:03.0,Offensive rebound by Team,,71,59
340,3,0:00.0,D. DeRozan misses 2-pt jump shot from 19 ft,,71,59
341,3,0:00.0,Offensive rebound by Team,,71,59
342,4,11:42.0,,Personal foul by D. Carroll,71,59
343,4,11:39.0,,Personal foul by B. Biyombo,71,59
344,4,11:24.0,,R. Stuckey misses 2-pt jump shot from 10 ft,71,59
345,4,11:24.0,Defensive rebound by B. Biyombo,,71,59
346,4,10:59.0,C. Joseph makes 2-pt layup from 1 ft,,73,59
347,4,10:38.0,,M. Ellis misses 3-pt jump shot from 27 ft,73,59
348,4,10:36.0,,Offensive rebound by P. George,73,59
349,4,10:36.0,,Shooting foul by K. Lowry (drawn by P. George),73,59
350,4,10:36.0,,P. George makes free throw 1 of 2,73,60
351,4,10:36.0,,P. George makes free throw 2 of 2,73,61
352,4,10:26.0,C. Joseph misses 2-pt layup from 4 ft,,73,61
353,4,10:25.0,,Defensive rebound by S. Hill,73,61
354,4,10:12.0,,P. George misses 2-pt jump shot from 17 ft,73,61
355,4,10:11.0,Defensive rebound by P. Patterson,,73,61
356,4,9:59.0,K. Lowry makes 2-pt jump shot from 20 ft,,75,61
357,4,9:43.0,,M. Turner makes 2-pt jump shot from 21 ft (assist by M. Ellis),75,63
358,4,9:23.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by C. Joseph),,78,63
359,4,9:07.0,,Turnover by M. Turner (lost ball),78,63
360,4,8:51.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by C. Joseph),,81,63
361,4,8:51.0,,Indiana full timeout,81,63
362,4,8:51.0,,G. Hill enters the game for R. Stuckey,81,63
363,4,8:51.0,,I. Mahinmi enters the game for M. Turner,81,63
364,4,8:41.0,,Offensive foul by P. George (drawn by B. Biyombo),81,63
365,4,8:41.0,,Turnover by P. George (offensive foul),81,63
366,4,8:28.0,C. Joseph makes 2-pt layup at rim,,83,63
367,4,8:10.0,,Shooting foul by B. Biyombo (drawn by I. Mahinmi),83,63
368,4,8:10.0,,I. Mahinmi misses free throw 1 of 2,83,63
369,4,8:10.0,,Offensive rebound by Team,83,63
370,4,8:10.0,,I. Mahinmi misses free throw 2 of 2,83,63
371,4,8:10.0,Defensive rebound by B. Biyombo,,83,63
372,4,7:52.0,K. Lowry misses 3-pt jump shot from 27 ft,,83,63
373,4,7:52.0,,Defensive rebound by S. Hill,83,63
374,4,7:43.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by P. George),83,66
375,4,7:19.0,K. Lowry misses 2-pt jump shot from 16 ft,,83,66
376,4,7:18.0,,Defensive rebound by I. Mahinmi,83,66
377,4,7:09.0,,P. George misses 3-pt jump shot from 26 ft,83,66
378,4,7:08.0,Defensive rebound by Team,,83,66
379,4,6:52.0,P. Patterson misses 2-pt layup from 1 ft,,83,66
380,4,6:51.0,Offensive rebound by B. Biyombo,,83,66
381,4,6:41.0,D. Carroll misses 3-pt jump shot from 26 ft,,83,66
382,4,6:41.0,,Defensive rebound by Team,83,66
383,4,6:41.0,Loose ball foul by B. Biyombo,,83,66
384,4,6:41.0,,I. Mahinmi misses free throw 1 of 2,83,66
385,4,6:41.0,,Offensive rebound by Team,83,66
386,4,6:41.0,J. Valančiūnas enters the game for B. Biyombo,,83,66
387,4,6:41.0,,I. Mahinmi makes free throw 2 of 2,83,67
388,4,6:19.0,D. Carroll makes 2-pt jump shot from 8 ft,,85,67
389,4,6:06.0,,M. Turner enters the game for I. Mahinmi,85,67
390,4,6:06.0,D. DeRozan enters the game for P. Patterson,,85,67
391,4,5:54.0,,M. Turner makes 2-pt jump shot from 12 ft (assist by P. George),85,69
392,4,5:26.0,K. Lowry makes 3-pt jump shot from 26 ft,,88,69
393,4,5:26.0,,Indiana full timeout,88,69
394,4,5:26.0,Official timeout,,88,69
395,4,5:13.0,,P. George makes 2-pt dunk at rim,88,71
396,4,4:59.0,Turnover by K. Lowry (offensive foul),,88,71
