,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
52,1,5:48.0,,M. Muscala enters the game for A. Horford,9,11
53,1,5:48.0,P. Patterson enters the game for L. Scola,,9,11
54,1,5:37.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,12,11
55,1,5:20.0,,P. Millsap makes 2-pt jump shot from 17 ft (assist by J. Teague),12,13
56,1,5:11.0,Personal foul by M. Muscala (drawn by K. Lowry),,12,13
57,1,5:11.0,,K. Bazemore enters the game for K. Korver,12,13
58,1,5:11.0,C. Joseph enters the game for D. Carroll,,12,13
59,1,5:02.0,Turnover by D. DeRozan (lost ball),,12,13
60,1,4:49.0,,Turnover by J. Teague (lost ball; steal by C. Joseph),12,13
61,1,4:32.0,D. DeRozan misses 2-pt layup from 1 ft (block by M. Muscala),,12,13
62,1,4:32.0,Offensive rebound by Team,,12,13
63,1,4:32.0,,D. Schröder enters the game for J. Teague,12,13
64,1,4:29.0,P. Patterson misses 2-pt jump shot from 17 ft,,12,13
65,1,4:27.0,,Defensive rebound by K. Bazemore,12,13
66,1,4:12.0,,D. Schröder misses 2-pt layup from 2 ft (block by B. Biyombo),12,13
67,1,4:10.0,,Offensive rebound by D. Schröder,12,13
68,1,4:06.0,,P. Millsap misses 2-pt jump shot from 13 ft,12,13
69,1,4:05.0,Defensive rebound by B. Biyombo,,12,13
70,1,3:55.0,P. Patterson misses 3-pt jump shot from 23 ft,,12,13
71,1,3:53.0,,Defensive rebound by D. Schröder,12,13
72,1,3:47.0,,Turnover by D. Schröder (bad pass; steal by K. Lowry),12,13
73,1,3:39.0,K. Lowry makes 2-pt layup at rim,,14,13
74,1,3:25.0,,T. Sefolosha misses 2-pt jump shot from 17 ft (block by D. DeRozan),14,13
75,1,3:25.0,,Offensive rebound by Team,14,13
76,1,3:25.0,L. Scola enters the game for B. Biyombo,,14,13
77,1,3:23.0,,Shooting foul by P. Patterson (drawn by P. Millsap),14,13
78,1,3:23.0,,P. Millsap makes free throw 1 of 2,14,14
79,1,3:23.0,,P. Millsap makes free throw 2 of 2,14,15
80,1,3:05.0,K. Lowry misses 3-pt jump shot from 25 ft,,14,15
81,1,3:04.0,,Defensive rebound by M. Muscala,14,15
82,1,2:51.0,,D. Schröder misses 3-pt jump shot from 24 ft,14,15
83,1,2:50.0,,Offensive rebound by Team,14,15
84,1,2:50.0,Loose ball foul by D. DeRozan (drawn by T. Sefolosha),,14,15
85,1,2:50.0,,Atlanta full timeout,14,15
86,1,2:50.0,,L. Patterson enters the game for T. Sefolosha,14,15
87,1,2:50.0,T. Ross enters the game for K. Lowry,,14,15
88,1,2:45.0,,Personal foul by T. Ross (drawn by K. Bazemore),14,15
89,1,2:45.0,,K. Bazemore makes free throw 1 of 2,14,16
90,1,2:45.0,,K. Bazemore misses free throw 2 of 2,14,16
91,1,2:44.0,Defensive rebound by L. Scola,,14,16
92,1,2:24.0,D. DeRozan makes 2-pt layup from 3 ft,,16,16
93,1,2:00.0,,L. Patterson misses 3-pt jump shot from 23 ft,16,16
94,1,1:58.0,,Offensive rebound by M. Muscala,16,16
95,1,1:50.0,,D. Schröder makes 2-pt jump shot from 15 ft,16,18
96,1,1:36.0,Personal foul by M. Muscala (drawn by C. Joseph),,16,18
97,1,1:36.0,,A. Horford enters the game for P. Millsap,16,18
98,1,1:21.0,T. Ross misses 3-pt jump shot from 25 ft,,16,18
99,1,1:20.0,,Defensive rebound by A. Horford,16,18
100,1,0:59.0,,D. Schröder misses 2-pt layup from 3 ft (block by P. Patterson),16,18
101,1,0:59.0,Offensive rebound by Team,,16,18
102,1,0:43.0,D. DeRozan misses 2-pt jump shot from 19 ft,,16,18
103,1,0:41.0,,Defensive rebound by A. Horford,16,18
104,1,0:23.0,,K. Bazemore misses 2-pt layup from 1 ft,16,18
105,1,0:21.0,Defensive rebound by L. Scola,,16,18
106,2,11:38.0,C. Joseph misses 2-pt jump shot from 19 ft (block by A. Horford),,16,18
107,2,11:36.0,,Defensive rebound by A. Horford,16,18
108,2,11:31.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by D. Schröder),16,21
109,2,11:15.0,T. Ross misses 2-pt jump shot from 11 ft,,16,21
110,2,11:12.0,,Defensive rebound by M. Scott,16,21
111,2,11:05.0,,D. Schröder makes 2-pt layup from 1 ft,16,23
112,2,10:42.0,Offensive foul by P. Patterson (drawn by K. Bazemore),,16,23
113,2,10:42.0,Turnover by P. Patterson (offensive foul),,16,23
114,2,10:42.0,B. Biyombo enters the game for P. Patterson,,16,23
115,2,10:42.0,,K. Korver enters the game for T. Sefolosha,16,23
116,2,10:27.0,,Turnover by M. Scott (lost ball; steal by L. Scola),16,23
117,2,10:09.0,L. Scola makes 2-pt hook shot from 4 ft (assist by K. Lowry),,18,23
118,2,9:46.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Schröder),18,26
119,2,9:17.0,Turnover by T. Ross (bad pass; steal by K. Bazemore),,18,26
120,2,9:10.0,,K. Bazemore misses 2-pt layup from 1 ft,18,26
121,2,9:08.0,,Offensive rebound by M. Scott,18,26
122,2,9:08.0,,M. Scott misses 2-pt dunk at rim,18,26
123,2,9:04.0,Defensive rebound by L. Scola,,18,26
124,2,8:56.0,Turnover by L. Scola (lost ball; steal by D. Schröder),,18,26
125,2,8:52.0,,A. Horford makes 2-pt dunk from 1 ft (assist by D. Schröder),18,28
126,2,8:46.0,Toronto full timeout,,18,28
127,2,8:37.0,Shooting foul by K. Bazemore (drawn by K. Lowry),,18,28
128,2,8:37.0,K. Lowry makes free throw 1 of 2,,19,28
129,2,8:37.0,K. Lowry makes free throw 2 of 2,,20,28
130,2,8:26.0,,D. Schröder misses 3-pt jump shot from 24 ft,20,28
131,2,8:24.0,,Offensive rebound by A. Horford,20,28
132,2,8:16.0,,K. Bazemore misses 2-pt jump shot from 13 ft,20,28
133,2,8:14.0,Defensive rebound by B. Biyombo,,20,28
134,2,8:00.0,Shooting foul by K. Bazemore (drawn by K. Lowry),,20,28
135,2,8:00.0,K. Lowry makes free throw 1 of 2,,21,28
136,2,8:00.0,,T. Sefolosha enters the game for K. Bazemore,21,28
137,2,8:00.0,,J. Teague enters the game for D. Schröder,21,28
138,2,8:00.0,D. Carroll enters the game for L. Scola,,21,28
139,2,8:00.0,K. Lowry makes free throw 2 of 2,,22,28
140,2,7:49.0,,Turnover by M. Scott (lost ball; steal by D. Carroll),22,28
141,2,7:37.0,Turnover by D. Carroll (bad pass; steal by K. Korver),,22,28
142,2,7:30.0,,M. Scott misses 2-pt hook shot from 5 ft,22,28
143,2,7:28.0,Defensive rebound by D. Carroll,,22,28
144,2,7:15.0,T. Ross makes 2-pt jump shot from 18 ft,,24,28
145,2,7:00.0,,M. Scott makes 2-pt jump shot from 7 ft (assist by J. Teague),24,30
146,2,6:42.0,D. Carroll misses 2-pt jump shot from 5 ft,,24,30
147,2,6:41.0,,Defensive rebound by M. Scott,24,30
148,2,6:40.0,,Turnover by M. Scott (bad pass; steal by D. Carroll),24,30
149,2,6:31.0,K. Lowry misses 3-pt jump shot from 24 ft,,24,30
150,2,6:29.0,,Defensive rebound by J. Teague,24,30
151,2,6:20.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),24,33
152,2,6:01.0,C. Joseph misses 3-pt jump shot from 24 ft,,24,33
153,2,6:00.0,,Defensive rebound by A. Horford,24,33
154,2,5:43.0,,Atlanta full timeout,24,33
155,2,5:43.0,,P. Millsap enters the game for A. Horford,24,33
156,2,5:43.0,D. DeRozan enters the game for C. Joseph,,24,33
157,2,5:35.0,,P. Millsap makes 2-pt jump shot from 20 ft,24,35
158,2,5:17.0,K. Lowry misses 3-pt jump shot from 24 ft,,24,35
159,2,5:16.0,,Defensive rebound by M. Scott,24,35
160,2,5:05.0,,Turnover by K. Korver (traveling),24,35
161,2,5:05.0,,M. Muscala enters the game for M. Scott,24,35
162,2,4:51.0,D. DeRozan makes 2-pt jump shot from 4 ft,,26,35
163,2,4:30.0,,J. Teague makes 2-pt layup from 2 ft,26,37
164,2,4:19.0,Turnover by K. Lowry (lost ball; steal by K. Korver),,26,37
165,2,4:11.0,,Personal foul by K. Lowry (drawn by K. Korver),26,37
166,2,4:11.0,C. Joseph enters the game for K. Lowry,,26,37
167,2,4:03.0,,P. Millsap misses 2-pt layup from 1 ft,26,37
168,2,4:03.0,,Offensive rebound by Team,26,37
169,2,3:56.0,,M. Muscala makes 2-pt dunk at rim (assist by J. Teague),26,39
170,2,3:41.0,D. Carroll misses 3-pt jump shot from 24 ft,,26,39
171,2,3:41.0,Offensive rebound by Team,,26,39
172,2,3:41.0,,Loose ball foul by M. Muscala (drawn by B. Biyombo),26,39
173,2,3:41.0,,K. Bazemore enters the game for K. Korver,26,39
174,2,3:29.0,C. Joseph misses 3-pt jump shot from 23 ft,,26,39
175,2,3:27.0,,Defensive rebound by Team,26,39
176,2,3:10.0,,K. Bazemore misses 2-pt layup at rim,26,39
177,2,3:08.0,Defensive rebound by T. Ross,,26,39
178,2,2:52.0,D. Carroll misses 3-pt jump shot from 25 ft,,26,39
179,2,2:50.0,Offensive rebound by B. Biyombo,,26,39
180,2,2:48.0,Turnover by B. Biyombo (lost ball; steal by P. Millsap),,26,39
181,2,2:41.0,,P. Millsap makes 2-pt layup from 2 ft,26,41
182,2,2:33.0,Toronto full timeout,,26,41
183,2,2:33.0,Official timeout,,26,41
184,2,2:33.0,L. Nogueira enters the game for B. Biyombo,,26,41
185,2,2:26.0,D. DeRozan misses 2-pt jump shot from 13 ft (block by T. Sefolosha),,26,41
186,2,2:25.0,,Defensive rebound by Team,26,41
187,2,2:14.0,,T. Sefolosha makes 2-pt dunk at rim (assist by M. Muscala),26,43
188,2,1:58.0,C. Joseph makes 2-pt layup from 1 ft,,28,43
189,2,1:40.0,,J. Teague misses 2-pt jump shot from 6 ft,28,43
190,2,1:39.0,,Offensive rebound by J. Teague,28,43
191,2,1:33.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,28,43
192,2,1:32.0,Defensive rebound by D. Carroll,,28,43
193,2,1:23.0,D. Carroll makes 2-pt jump shot from 5 ft,,30,43
194,2,1:08.0,,J. Teague misses 2-pt jump shot from 10 ft,30,43
195,2,1:06.0,,Offensive rebound by T. Sefolosha,30,43
196,2,1:06.0,,T. Sefolosha misses 2-pt layup at rim,30,43
197,2,1:03.0,Defensive rebound by L. Nogueira,,30,43
198,2,1:00.0,D. Carroll misses 2-pt jump shot from 9 ft,,30,43
199,2,0:58.0,,Defensive rebound by M. Muscala,30,43
200,2,0:49.0,,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by J. Teague),30,46
201,2,0:30.0,D. Carroll makes 2-pt jump shot from 10 ft (assist by C. Joseph),,32,46
202,2,0:08.0,,P. Millsap misses 3-pt jump shot from 23 ft,32,46
203,2,0:07.0,Defensive rebound by D. Carroll,,32,46
204,2,0:02.0,T. Ross misses 3-pt jump shot from 24 ft,,32,46
205,2,0:00.0,Offensive rebound by D. DeRozan,,32,46
206,3,11:44.0,B. Biyombo makes 2-pt dunk at rim (assist by D. DeRozan),,34,46
207,3,11:20.0,,A. Horford misses 2-pt jump shot from 21 ft,34,46
208,3,11:19.0,,Offensive rebound by P. Millsap,34,46
209,3,11:14.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by P. Millsap),34,49
210,3,10:50.0,L. Scola misses 2-pt hook shot from 2 ft,,34,49
211,3,10:50.0,Offensive rebound by B. Biyombo,,34,49
212,3,10:50.0,Shooting foul by A. Horford (drawn by B. Biyombo),,34,49
213,3,10:50.0,B. Biyombo misses free throw 1 of 2,,34,49
214,3,10:50.0,Offensive rebound by Team,,34,49
215,3,10:50.0,B. Biyombo makes free throw 2 of 2,,35,49
216,3,10:31.0,,J. Teague misses 2-pt jump shot from 10 ft,35,49
217,3,10:29.0,Defensive rebound by L. Scola,,35,49
218,3,10:17.0,Shooting foul by P. Millsap (drawn by L. Scola),,35,49
219,3,10:17.0,L. Scola makes free throw 1 of 2,,36,49
220,3,10:17.0,L. Scola makes free throw 2 of 2,,37,49
221,3,9:58.0,,Turnover by P. Millsap (lost ball; steal by K. Lowry),37,49
222,3,9:45.0,D. DeRozan misses 2-pt jump shot from 15 ft,,37,49
223,3,9:43.0,,Defensive rebound by P. Millsap,37,49
224,3,9:33.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by K. Korver),37,51
225,3,9:14.0,Turnover by D. DeRozan (lost ball; steal by T. Sefolosha),,37,51
226,3,9:08.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,37,51
227,3,9:07.0,,Offensive rebound by P. Millsap,37,51
228,3,9:03.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by P. Millsap),37,54
229,3,9:00.0,Toronto full timeout,,37,54
230,3,8:43.0,K. Lowry misses 3-pt jump shot from 24 ft,,37,54
231,3,8:42.0,,Defensive rebound by Team,37,54
232,3,8:27.0,,P. Millsap misses 3-pt jump shot from 24 ft,37,54
233,3,8:26.0,Defensive rebound by K. Lowry,,37,54
234,3,8:15.0,L. Scola makes 2-pt hook shot from 7 ft (assist by K. Lowry),,39,54
235,3,8:01.0,,Turnover by K. Korver (bad pass; steal by D. Carroll),39,54
236,3,7:56.0,D. Carroll misses 2-pt layup from 2 ft (block by T. Sefolosha),,39,54
237,3,7:53.0,Offensive rebound by D. Carroll,,39,54
238,3,7:39.0,L. Scola misses 3-pt jump shot from 23 ft,,39,54
239,3,7:38.0,,Defensive rebound by A. Horford,39,54
240,3,7:35.0,,P. Millsap makes 2-pt dunk at rim (assist by A. Horford),39,56
241,3,7:12.0,B. Biyombo makes 2-pt dunk at rim (assist by K. Lowry),,41,56
242,3,6:51.0,,Personal foul by K. Lowry (drawn by P. Millsap),41,56
243,3,6:46.0,,J. Teague makes 2-pt jump shot from 18 ft,41,58
244,3,6:20.0,L. Scola misses 2-pt hook shot from 5 ft,,41,58
245,3,6:20.0,,Defensive rebound by T. Sefolosha,41,58
246,3,6:20.0,,Personal foul by L. Scola (drawn by T. Sefolosha),41,58
247,3,6:20.0,,M. Muscala enters the game for A. Horford,41,58
248,3,6:06.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,41,58
249,3,6:04.0,Defensive rebound by D. Carroll,,41,58
250,3,5:51.0,D. DeRozan makes 2-pt jump shot from 8 ft,,43,58
251,3,5:51.0,Shooting foul by P. Millsap (drawn by D. DeRozan),,43,58
252,3,5:51.0,C. Joseph enters the game for L. Scola,,43,58
253,3,5:51.0,D. DeRozan makes free throw 1 of 1,,44,58
254,3,5:37.0,Loose ball foul by K. Lowry (drawn by K. Korver),,44,58
255,3,5:33.0,,Offensive foul by P. Millsap (drawn by K. Lowry),44,58
256,3,5:33.0,,Turnover by P. Millsap (offensive foul),44,58
257,3,5:15.0,C. Joseph misses 2-pt layup from 2 ft (block by J. Teague),,44,58
258,3,4:59.0,,Defensive rebound by Team,44,58
259,3,4:59.0,,P. Millsap misses 2-pt jump shot from 12 ft,44,58
260,3,4:57.0,Defensive rebound by D. Carroll,,44,58
261,3,4:54.0,Shooting foul by M. Muscala (drawn by D. Carroll),,44,58
262,3,4:54.0,D. Carroll makes free throw 1 of 2,,45,58
263,3,4:54.0,,K. Bazemore enters the game for K. Korver,45,58
264,3,4:54.0,D. Carroll misses free throw 2 of 2,,45,58
265,3,4:52.0,,Defensive rebound by T. Sefolosha,45,58
266,3,4:31.0,,Turnover by K. Bazemore (bad pass; steal by C. Joseph),45,58
267,3,4:19.0,D. DeRozan misses 2-pt layup from 1 ft,,45,58
268,3,4:17.0,Offensive rebound by B. Biyombo,,45,58
269,3,4:10.0,K. Lowry misses 2-pt layup from 2 ft,,45,58
270,3,4:09.0,,Defensive rebound by P. Millsap,45,58
271,3,3:57.0,,M. Muscala misses 2-pt jump shot from 8 ft,45,58
272,3,3:54.0,Defensive rebound by B. Biyombo,,45,58
273,3,3:44.0,,D. Schröder enters the game for J. Teague,45,58
274,3,3:44.0,P. Patterson enters the game for D. Carroll,,45,58
275,3,3:44.0,T. Ross enters the game for K. Lowry,,45,58
276,3,3:40.0,D. DeRozan makes 2-pt layup at rim (assist by C. Joseph),,47,58
277,3,3:33.0,,Atlanta full timeout,47,58
278,3,3:33.0,,L. Patterson enters the game for T. Sefolosha,47,58
279,3,3:24.0,,P. Millsap makes 2-pt layup from 2 ft (assist by D. Schröder),47,60
280,3,3:02.0,P. Patterson misses 3-pt jump shot from 23 ft,,47,60
281,3,3:00.0,Offensive rebound by P. Patterson,,47,60
282,3,2:55.0,B. Biyombo misses 2-pt jump shot from 9 ft,,47,60
283,3,2:53.0,,Defensive rebound by K. Bazemore,47,60
284,3,2:47.0,,Personal foul by D. DeRozan (drawn by D. Schröder),47,60
285,3,2:38.0,,P. Millsap misses 2-pt jump shot from 14 ft,47,60
286,3,2:37.0,Defensive rebound by D. DeRozan,,47,60
287,3,2:23.0,D. DeRozan makes 2-pt jump shot from 12 ft,,49,60
288,3,1:57.0,,K. Bazemore misses 3-pt jump shot from 26 ft,49,60
289,3,1:55.0,,Offensive rebound by P. Millsap,49,60
290,3,1:55.0,,P. Millsap misses 2-pt dunk at rim,49,60
291,3,1:55.0,Defensive rebound by Team,,49,60
292,3,1:55.0,,A. Horford enters the game for P. Millsap,49,60
293,3,1:55.0,L. Nogueira enters the game for B. Biyombo,,49,60
294,3,1:34.0,D. DeRozan misses 2-pt jump shot from 8 ft,,49,60
295,3,1:32.0,,Defensive rebound by K. Bazemore,49,60
296,3,1:24.0,,Turnover by D. Schröder (bad pass; steal by T. Ross),49,60
297,3,1:21.0,T. Ross makes 2-pt layup from 1 ft,,51,60
298,3,1:21.0,Shooting foul by L. Patterson (drawn by T. Ross),,51,60
299,3,1:21.0,T. Ross makes free throw 1 of 1,,52,60
300,3,1:04.0,,Shooting foul by C. Joseph (drawn by K. Bazemore),52,60
301,3,1:04.0,,K. Bazemore makes free throw 1 of 3,52,61
302,3,1:04.0,,K. Bazemore makes free throw 2 of 3,52,62
303,3,1:04.0,,K. Bazemore misses free throw 3 of 3,52,62
304,3,1:02.0,Defensive rebound by L. Nogueira,,52,62
305,3,0:51.0,D. DeRozan misses 2-pt layup from 2 ft (block by K. Bazemore),,52,62
306,3,0:51.0,Offensive rebound by Team,,52,62
307,3,0:42.0,C. Joseph makes 2-pt jump shot from 12 ft,,54,62
308,3,0:33.0,,D. Schröder makes 2-pt layup at rim,54,64
309,3,0:21.0,T. Ross makes 3-pt jump shot from 25 ft (assist by C. Joseph),,57,64
310,3,0:01.0,,Personal foul by T. Ross (drawn by A. Horford),57,64
311,3,0:01.0,,A. Horford makes free throw 1 of 2,57,65
312,3,0:01.0,,A. Horford makes free throw 2 of 2,57,66
313,4,11:43.0,,K. Bazemore misses 2-pt jump shot from 19 ft,57,66
314,4,11:41.0,Defensive rebound by T. Ross,,57,66
315,4,11:19.0,P. Patterson misses 3-pt jump shot from 24 ft,,57,66
316,4,11:18.0,,Defensive rebound by K. Korver,57,66
317,4,11:07.0,,D. Schröder makes 2-pt layup from 1 ft,57,68
318,4,10:40.0,C. Joseph makes 2-pt jump shot from 5 ft,,59,68
319,4,10:26.0,,M. Scott misses 2-pt jump shot from 9 ft,59,68
320,4,10:24.0,Defensive rebound by P. Patterson,,59,68
321,4,10:12.0,K. Lowry makes 2-pt jump shot from 10 ft,,61,68
322,4,9:58.0,,Turnover by K. Korver (bad pass; steal by P. Patterson),61,68
323,4,9:51.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by T. Ross),,64,68
324,4,9:51.0,,Atlanta full timeout,64,68
325,4,9:51.0,,J. Teague enters the game for K. Bazemore,64,68
326,4,9:51.0,,T. Sefolosha enters the game for D. Schröder,64,68
327,4,9:43.0,,K. Korver makes 2-pt jump shot from 19 ft,64,70
328,4,9:43.0,,Shooting foul by T. Ross (drawn by K. Korver),64,70
329,4,9:43.0,,K. Korver makes free throw 1 of 1,64,71
330,4,9:23.0,T. Ross misses 3-pt jump shot from 22 ft,,64,71
331,4,9:22.0,,Defensive rebound by J. Teague,64,71
332,4,8:58.0,,J. Teague misses 2-pt layup from 3 ft,64,71
333,4,8:54.0,Defensive rebound by L. Nogueira,,64,71
334,4,8:49.0,K. Lowry makes 2-pt layup from 2 ft,,66,71
335,4,8:27.0,,K. Korver misses 2-pt jump shot from 16 ft (block by L. Nogueira),66,71
336,4,8:23.0,Defensive rebound by L. Nogueira,,66,71
337,4,8:19.0,K. Lowry makes 2-pt layup from 1 ft,,68,71
338,4,8:00.0,,M. Scott misses 3-pt jump shot from 24 ft,68,71
339,4,7:58.0,Defensive rebound by T. Ross,,68,71
340,4,7:50.0,L. Nogueira makes 2-pt dunk at rim (assist by K. Lowry),,70,71
341,4,7:50.0,,Atlanta full timeout,70,71
342,4,7:50.0,,P. Millsap enters the game for A. Horford,70,71
343,4,7:50.0,,M. Muscala enters the game for M. Scott,70,71
344,4,7:33.0,,P. Millsap misses 2-pt jump shot from 15 ft,70,71
345,4,7:30.0,Defensive rebound by L. Nogueira,,70,71
346,4,7:24.0,Turnover by K. Lowry (bad pass; steal by T. Sefolosha),,70,71
347,4,7:10.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,70,71
348,4,7:08.0,,Offensive rebound by P. Millsap,70,71
349,4,7:00.0,,Shooting foul by K. Lowry (drawn by P. Millsap),70,71
350,4,7:00.0,,P. Millsap makes free throw 1 of 2,70,72
351,4,7:00.0,,P. Millsap makes free throw 2 of 2,70,73
352,4,6:51.0,Shooting foul by J. Teague (drawn by K. Lowry),,70,73
353,4,6:51.0,K. Lowry makes free throw 1 of 2,,71,73
354,4,6:51.0,K. Lowry makes free throw 2 of 2,,72,73
355,4,6:39.0,,M. Muscala misses 3-pt jump shot from 23 ft,72,73
356,4,6:37.0,Defensive rebound by K. Lowry,,72,73
357,4,6:28.0,K. Lowry makes 2-pt layup from 1 ft,,74,73
358,4,6:09.0,,M. Muscala misses 2-pt layup from 1 ft,74,73
359,4,6:07.0,Defensive rebound by C. Joseph,,74,73
360,4,6:00.0,P. Patterson misses 3-pt jump shot from 24 ft,,74,73
361,4,5:59.0,,Defensive rebound by M. Muscala,74,73
362,4,5:53.0,,J. Teague makes 2-pt jump shot from 8 ft,74,75
363,4,5:53.0,,Shooting foul by C. Joseph (drawn by J. Teague),74,75
364,4,5:53.0,Official timeout,,74,75
365,4,5:53.0,,A. Horford enters the game for K. Korver,74,75
366,4,5:53.0,,K. Bazemore enters the game for M. Muscala,74,75
367,4,5:53.0,D. DeRozan enters the game for T. Ross,,74,75
368,4,5:53.0,,J. Teague misses free throw 1 of 1,74,75
369,4,5:52.0,Defensive rebound by P. Patterson,,74,75
370,4,5:35.0,K. Lowry makes 2-pt layup from 1 ft,,76,75
371,4,5:35.0,Shooting foul by A. Horford (drawn by K. Lowry),,76,75
372,4,5:35.0,K. Lowry makes free throw 1 of 1,,77,75
373,4,5:20.0,,P. Millsap misses 2-pt jump shot from 6 ft,77,75
374,4,5:18.0,Defensive rebound by L. Nogueira,,77,75
375,4,5:08.0,K. Lowry makes 3-pt jump shot from 24 ft,,80,75
376,4,4:54.0,,J. Teague misses 2-pt layup at rim,80,75
377,4,4:52.0,Defensive rebound by K. Lowry,,80,75
378,4,4:49.0,K. Lowry makes 2-pt layup from 1 ft,,82,75
379,4,4:48.0,Violation by Team (delay of game),,82,75
380,4,4:33.0,,A. Horford misses 2-pt jump shot from 19 ft,82,75
381,4,4:30.0,,Offensive rebound by P. Millsap,82,75
382,4,4:22.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by P. Millsap),82,77
383,4,4:22.0,,Shooting block foul by K. Lowry (drawn by K. Bazemore),82,77
384,4,4:22.0,,K. Korver enters the game for T. Sefolosha,82,77
385,4,4:22.0,,K. Bazemore makes free throw 1 of 1,82,78
