,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
54,1,3:26.0,,K. Singler misses 2-pt jump shot from 5 ft,16,25
55,1,3:25.0,,Offensive rebound by S. Adams,16,25
56,1,3:25.0,,S. Adams makes 2-pt dunk at rim,16,27
57,1,3:13.0,A. Rivers makes 2-pt jump shot from 6 ft,,18,27
58,1,3:01.0,,R. Westbrook makes 2-pt jump shot from 15 ft,18,29
59,1,2:45.0,J. Crawford makes 2-pt jump shot from 15 ft,,20,29
60,1,2:35.0,,Turnover by R. Westbrook (bad pass; steal by C. Aldrich),20,29
61,1,2:29.0,J. Crawford makes 3-pt jump shot from 25 ft,,23,29
62,1,2:27.0,,Oklahoma City full timeout,23,29
63,1,2:27.0,,K. Durant enters the game for S. Ibaka,23,29
64,1,2:27.0,,E. Freedom enters the game for S. Adams,23,29
65,1,2:27.0,,R. Foye enters the game for R. Westbrook,23,29
66,1,2:27.0,P. Prigioni enters the game for W. Johnson,,23,29
67,1,2:27.0,J. Ayres enters the game for C. Aldrich,,23,29
68,1,2:10.0,,K. Durant makes 2-pt jump shot from 16 ft,23,31
69,1,1:51.0,A. Rivers makes 2-pt layup from 1 ft,,25,31
70,1,1:36.0,,E. Freedom misses 2-pt layup from 2 ft (block by J. Crawford),25,31
71,1,1:35.0,Defensive rebound by A. Rivers,,25,31
72,1,1:34.0,Turnover by A. Rivers (lost ball; steal by K. Singler),,25,31
73,1,1:19.0,,K. Singler makes 2-pt layup from 1 ft (assist by D. Waiters),25,33
74,1,1:06.0,J. Green misses 2-pt jump shot from 14 ft,,25,33
75,1,1:05.0,,Defensive rebound by K. Singler,25,33
76,1,0:55.0,,K. Singler makes 2-pt jump shot from 17 ft (assist by K. Durant),25,35
77,1,0:39.0,J. Crawford makes 3-pt jump shot from 25 ft,,28,35
78,1,0:20.0,,E. Freedom makes 2-pt jump shot from 6 ft,28,37
79,1,0:01.0,J. Crawford makes 2-pt jump shot from 21 ft,,30,37
80,2,11:45.0,J. Green makes 2-pt dunk at rim,,32,37
81,2,11:26.0,,Turnover by K. Durant (bad pass),32,37
82,2,11:22.0,Offensive foul by J. Ayres (drawn by D. Waiters),,32,37
83,2,11:22.0,Turnover by J. Ayres (offensive foul),,32,37
84,2,11:13.0,,D. Waiters makes 2-pt jump shot from 20 ft (assist by K. Durant),32,39
85,2,11:01.0,Personal foul by D. Waiters,,32,39
86,2,10:52.0,Turnover by J. Crawford (lost ball; steal by R. Foye),,32,39
87,2,10:47.0,,Shooting foul by J. Green (drawn by K. Durant),32,39
88,2,10:47.0,,K. Durant makes free throw 1 of 2,32,40
89,2,10:47.0,A. Rivers enters the game for J. Crawford,,32,40
90,2,10:47.0,,K. Durant makes free throw 2 of 2,32,41
91,2,10:28.0,J. Green misses 2-pt jump shot from 19 ft,,32,41
92,2,10:27.0,,Defensive rebound by K. Durant,32,41
93,2,10:17.0,,D. Waiters makes 3-pt jump shot from 23 ft (assist by K. Durant),32,44
94,2,10:01.0,A. Rivers makes 3-pt jump shot from 22 ft (assist by P. Prigioni),,35,44
95,2,9:45.0,,K. Durant misses 3-pt jump shot from 24 ft,35,44
96,2,9:44.0,,Offensive rebound by E. Freedom,35,44
97,2,9:43.0,,E. Freedom makes 2-pt layup from 1 ft,35,46
98,2,9:25.0,Shooting foul by K. Durant (drawn by C. Wilcox),,35,46
99,2,9:25.0,C. Wilcox makes free throw 1 of 3,,36,46
100,2,9:25.0,C. Wilcox makes free throw 2 of 3,,37,46
101,2,9:25.0,C. Wilcox makes free throw 3 of 3,,38,46
102,2,9:09.0,,Turnover by K. Durant (lost ball; steal by C. Wilcox),38,46
103,2,9:05.0,C. Wilcox makes 2-pt dunk at rim (assist by P. Prigioni),,40,46
104,2,8:54.0,,Personal foul by A. Rivers,40,46
105,2,8:54.0,Official timeout,,40,46
106,2,8:42.0,,K. Durant misses 2-pt jump shot from 19 ft,40,46
107,2,8:42.0,Defensive rebound by A. Rivers,,40,46
108,2,8:22.0,J. Green misses 2-pt jump shot from 10 ft,,40,46
109,2,8:21.0,,Defensive rebound by E. Freedom,40,46
110,2,8:09.0,,R. Foye misses 3-pt jump shot from 22 ft,40,46
111,2,8:08.0,,Offensive rebound by Team,40,46
112,2,8:08.0,Loose ball foul by J. Ayres,,40,46
113,2,8:08.0,,R. Westbrook enters the game for K. Singler,40,46
114,2,8:08.0,,S. Ibaka enters the game for K. Durant,40,46
115,2,8:03.0,,E. Freedom misses 2-pt layup from 1 ft,40,46
116,2,8:02.0,,Offensive rebound by S. Ibaka,40,46
117,2,8:01.0,,S. Ibaka makes 2-pt hook shot from 3 ft,40,48
118,2,7:32.0,A. Rivers makes 3-pt jump shot from 27 ft (assist by P. Prigioni),,43,48
119,2,7:19.0,,S. Ibaka misses 2-pt jump shot from 20 ft,43,48
120,2,7:19.0,Defensive rebound by P. Prigioni,,43,48
121,2,7:01.0,Shooting foul by E. Freedom (drawn by J. Green),,43,48
122,2,7:01.0,J. Green makes free throw 1 of 2,,44,48
123,2,7:01.0,W. Johnson enters the game for C. Wilcox,,44,48
124,2,7:01.0,,S. Adams enters the game for E. Freedom,44,48
125,2,7:01.0,J. Green makes free throw 2 of 2,,45,48
126,2,6:52.0,,Shooting foul by J. Green (drawn by R. Westbrook),45,48
127,2,6:52.0,,R. Westbrook makes free throw 1 of 2,45,49
128,2,6:52.0,,R. Westbrook makes free throw 2 of 2,45,50
129,2,6:38.0,J. Green makes 2-pt layup from 1 ft,,47,50
130,2,6:29.0,,D. Waiters misses 3-pt jump shot from 25 ft,47,50
131,2,6:28.0,Defensive rebound by P. Prigioni,,47,50
132,2,6:21.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by W. Johnson),,50,50
133,2,6:20.0,,Oklahoma City full timeout,50,50
134,2,6:17.0,,Personal foul by P. Prigioni,50,50
135,2,6:17.0,,R. Westbrook makes free throw 1 of 2,50,51
136,2,6:17.0,,R. Westbrook makes free throw 2 of 2,50,52
137,2,6:03.0,Shooting foul by S. Ibaka (drawn by J. Green),,50,52
138,2,6:03.0,J. Green misses free throw 1 of 2,,50,52
139,2,6:03.0,Offensive rebound by Team,,50,52
140,2,6:03.0,,K. Durant enters the game for R. Foye,50,52
141,2,6:03.0,,A. Roberson enters the game for D. Waiters,50,52
142,2,6:03.0,J. Green makes free throw 2 of 2,,51,52
143,2,5:47.0,,A. Roberson misses 3-pt jump shot from 23 ft,51,52
144,2,5:46.0,Defensive rebound by J. Green,,51,52
145,2,5:27.0,J. Green misses 3-pt jump shot from 24 ft,,51,52
146,2,5:27.0,,Defensive rebound by K. Durant,51,52
147,2,5:18.0,,K. Durant makes 2-pt layup from 1 ft,51,54
148,2,5:09.0,LA Clippers full timeout,,51,54
149,2,5:09.0,J. Crawford enters the game for J. Ayres,,51,54
150,2,5:09.0,C. Aldrich enters the game for P. Prigioni,,51,54
151,2,4:54.0,C. Aldrich makes 2-pt hook shot from 4 ft (assist by A. Rivers),,53,54
152,2,4:37.0,,Turnover by K. Durant (lost ball),53,54
153,2,4:23.0,C. Aldrich makes 2-pt layup from 1 ft (assist by J. Crawford),,55,54
154,2,4:11.0,,R. Westbrook misses 3-pt jump shot from 24 ft,55,54
155,2,4:10.0,Defensive rebound by C. Aldrich,,55,54
156,2,4:00.0,A. Rivers misses 2-pt jump shot from 22 ft,,55,54
157,2,4:00.0,,Defensive rebound by R. Westbrook,55,54
158,2,3:50.0,,K. Durant makes 2-pt jump shot from 11 ft,55,56
159,2,3:32.0,J. Green makes 2-pt layup at rim (assist by W. Johnson),,57,56
160,2,3:20.0,,Shooting foul by A. Rivers (drawn by R. Westbrook),57,56
161,2,3:20.0,,R. Westbrook makes 2-pt layup from 1 ft,57,58
162,2,3:20.0,P. Prigioni enters the game for A. Rivers,,57,58
163,2,3:20.0,,R. Westbrook makes free throw 1 of 1,57,59
164,2,3:08.0,J. Green makes 2-pt layup from 2 ft,,59,59
165,2,2:57.0,,Shooting foul by P. Prigioni (drawn by K. Durant),59,59
166,2,2:57.0,,K. Durant makes free throw 1 of 2,59,60
167,2,2:57.0,,K. Durant makes free throw 2 of 2,59,61
168,2,2:39.0,Turnover by J. Crawford (bad pass; steal by K. Durant),,59,61
169,2,2:34.0,,S. Ibaka makes 2-pt hook shot from 5 ft (assist by R. Westbrook),59,63
170,2,2:28.0,J. Green makes 2-pt layup at rim,,61,63
171,2,2:13.0,,S. Ibaka misses 3-pt jump shot from 24 ft,61,63
172,2,2:13.0,Defensive rebound by W. Johnson,,61,63
173,2,2:04.0,Personal foul by K. Durant,,61,63
174,2,2:04.0,LA Clippers full timeout,,61,63
175,2,2:04.0,,A. Morrow enters the game for S. Ibaka,61,63
176,2,2:04.0,J. Crawford makes free throw 1 of 2,,62,63
177,2,2:04.0,J. Crawford makes free throw 2 of 2,,63,63
178,2,1:45.0,,A. Morrow misses 3-pt jump shot from 25 ft,63,63
179,2,1:44.0,Defensive rebound by C. Aldrich,,63,63
180,2,1:38.0,J. Crawford makes 3-pt jump shot from 25 ft,,66,63
181,2,1:19.0,,K. Durant makes 2-pt jump shot from 14 ft,66,65
182,2,0:59.0,W. Johnson misses 3-pt jump shot from 23 ft,,66,65
183,2,0:58.0,,Defensive rebound by S. Adams,66,65
184,2,0:48.0,,A. Morrow misses 3-pt jump shot from 22 ft,66,65
185,2,0:46.0,Defensive rebound by C. Aldrich,,66,65
186,2,0:40.0,J. Green misses 3-pt jump shot from 22 ft,,66,65
187,2,0:38.0,,Defensive rebound by K. Durant,66,65
188,2,0:17.0,,K. Durant misses 2-pt layup from 1 ft,66,65
189,2,0:16.0,Defensive rebound by C. Aldrich,,66,65
190,2,0:01.0,Shooting foul by A. Roberson (drawn by J. Crawford),,66,65
191,2,0:01.0,J. Crawford makes free throw 1 of 3,,67,65
192,2,0:01.0,J. Crawford makes free throw 2 of 3,,68,65
193,2,0:01.0,L. Mbah a Moute enters the game for J. Green,,68,65
194,2,0:01.0,J. Crawford makes free throw 3 of 3,,69,65
195,3,11:35.0,J. Crawford misses 3-pt jump shot from 28 ft,,69,65
196,3,11:34.0,,Defensive rebound by S. Ibaka,69,65
197,3,11:17.0,,S. Ibaka makes 3-pt jump shot from 22 ft (assist by K. Durant),69,68
198,3,10:54.0,J. Crawford misses 2-pt layup at rim,,69,68
199,3,10:53.0,,Defensive rebound by A. Roberson,69,68
200,3,10:46.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),69,70
201,3,10:46.0,,Shooting foul by W. Johnson (drawn by S. Adams),69,70
202,3,10:46.0,,S. Adams makes free throw 1 of 1,69,71
203,3,10:30.0,Turnover by C. Aldrich (traveling),,69,71
204,3,10:10.0,,S. Ibaka misses 3-pt jump shot from 22 ft,69,71
205,3,10:10.0,,Offensive rebound by A. Roberson,69,71
206,3,10:05.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by K. Durant),69,73
207,3,9:50.0,J. Crawford makes 2-pt jump shot from 19 ft,,71,73
208,3,9:36.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),71,75
209,3,9:23.0,Turnover by C. Aldrich (bad pass; steal by R. Westbrook),,71,75
210,3,9:20.0,,R. Westbrook makes 2-pt dunk at rim,71,77
211,3,9:13.0,A. Rivers misses 2-pt layup from 2 ft (block by S. Adams),,71,77
212,3,9:12.0,,Defensive rebound by R. Westbrook,71,77
213,3,9:04.0,,K. Durant misses 2-pt jump shot from 18 ft,71,77
214,3,9:03.0,Defensive rebound by C. Aldrich,,71,77
215,3,8:48.0,A. Rivers makes 3-pt jump shot from 26 ft,,74,77
216,3,8:23.0,,Turnover by A. Roberson (lost ball),74,77
217,3,8:09.0,Def 3 sec tech foul by S. Ibaka,,74,77
218,3,8:09.0,J. Crawford makes technical free throw,,75,77
219,3,7:55.0,L. Mbah a Moute makes 3-pt jump shot from 22 ft (assist by J. Crawford),,78,77
220,3,7:36.0,,Turnover by R. Westbrook (bad pass; steal by J. Crawford),78,77
221,3,7:30.0,W. Johnson makes 2-pt layup from 1 ft (assist by J. Crawford),,80,77
222,3,7:12.0,,K. Durant makes 2-pt jump shot from 15 ft (assist by R. Westbrook),80,79
223,3,7:06.0,W. Johnson makes 2-pt jump shot from 15 ft (assist by A. Rivers),,82,79
224,3,6:53.0,,R. Westbrook misses 2-pt jump shot from 14 ft,82,79
225,3,6:52.0,Defensive rebound by Team,,82,79
226,3,6:52.0,,Loose ball foul by S. Adams,82,79
227,3,6:42.0,A. Rivers misses 2-pt jump shot from 16 ft,,82,79
228,3,6:41.0,,Defensive rebound by R. Westbrook,82,79
229,3,6:37.0,,Shooting foul by W. Johnson (drawn by A. Roberson),82,79
230,3,6:37.0,,A. Roberson misses free throw 1 of 2,82,79
231,3,6:37.0,,Offensive rebound by Team,82,79
232,3,6:37.0,,A. Roberson misses free throw 2 of 2,82,79
233,3,6:36.0,Defensive rebound by Team,,82,79
234,3,6:36.0,,Loose ball foul by S. Adams,82,79
235,3,6:18.0,A. Rivers makes 3-pt jump shot from 25 ft,,85,79
236,3,6:01.0,,Def 3 sec tech foul by C. Aldrich,85,79
237,3,6:01.0,,K. Durant makes technical free throw,85,80
238,3,6:01.0,,Oklahoma City full timeout,85,80
239,3,5:58.0,,Turnover by S. Adams (lost ball),85,80
240,3,5:48.0,J. Crawford makes 3-pt jump shot from 23 ft (assist by A. Rivers),,88,80
241,3,5:37.0,,K. Durant misses 3-pt jump shot from 24 ft,88,80
242,3,5:35.0,,Offensive rebound by S. Adams,88,80
243,3,5:35.0,,S. Adams misses 2-pt layup from 2 ft,88,80
244,3,5:34.0,Defensive rebound by A. Rivers,,88,80
245,3,5:19.0,W. Johnson misses 2-pt jump shot from 15 ft,,88,80
246,3,5:19.0,,Defensive rebound by S. Ibaka,88,80
247,3,5:03.0,,R. Westbrook misses 3-pt jump shot from 24 ft,88,80
248,3,5:02.0,,Offensive rebound by S. Ibaka,88,80
249,3,5:02.0,,E. Freedom enters the game for S. Adams,88,80
250,3,5:02.0,,K. Singler enters the game for K. Durant,88,80
251,3,5:02.0,J. Green enters the game for L. Mbah a Moute,,88,80
252,3,4:53.0,,R. Westbrook misses 2-pt layup from 3 ft (block by J. Green),88,80
253,3,4:52.0,,Offensive rebound by S. Ibaka,88,80
254,3,4:37.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by S. Ibaka),88,83
255,3,4:17.0,A. Rivers makes 2-pt layup from 1 ft,,90,83
256,3,4:04.0,,Turnover by R. Westbrook (bad pass; steal by A. Rivers),90,83
257,3,3:56.0,W. Johnson misses 3-pt jump shot from 23 ft,,90,83
258,3,3:55.0,,Defensive rebound by S. Ibaka,90,83
259,3,3:44.0,,Turnover by R. Westbrook (lost ball; steal by C. Aldrich),90,83
260,3,3:40.0,W. Johnson makes 2-pt dunk at rim (assist by C. Aldrich),,92,83
261,3,3:40.0,,Oklahoma City full timeout,92,83
262,3,3:23.0,,E. Freedom makes 2-pt hook shot from 2 ft,92,85
263,3,3:02.0,J. Crawford misses 2-pt jump shot from 19 ft,,92,85
264,3,3:01.0,,Defensive rebound by S. Ibaka,92,85
265,3,2:54.0,,R. Westbrook misses 3-pt jump shot from 25 ft,92,85
266,3,2:54.0,Defensive rebound by C. Aldrich,,92,85
267,3,2:49.0,Shooting foul by S. Ibaka (drawn by J. Green),,92,85
268,3,2:49.0,J. Green misses free throw 1 of 2,,92,85
269,3,2:49.0,Offensive rebound by Team,,92,85
270,3,2:49.0,,K. Durant enters the game for S. Ibaka,92,85
271,3,2:49.0,,R. Foye enters the game for A. Roberson,92,85
272,3,2:49.0,,D. Waiters enters the game for R. Westbrook,92,85
273,3,2:49.0,J. Green misses free throw 2 of 2,,92,85
274,3,2:49.0,,Defensive rebound by E. Freedom,92,85
275,3,2:39.0,,K. Durant makes 2-pt jump shot from 15 ft (assist by R. Foye),92,87
276,3,2:16.0,A. Rivers misses 3-pt jump shot from 25 ft,,92,87
277,3,2:15.0,,Defensive rebound by D. Waiters,92,87
278,3,1:58.0,,Turnover by R. Foye (bad pass; steal by A. Rivers),92,87
279,3,1:52.0,C. Aldrich makes 2-pt layup from 1 ft (assist by A. Rivers),,94,87
280,3,1:39.0,,D. Waiters makes 2-pt dunk at rim (assist by R. Foye),94,89
281,3,1:20.0,J. Crawford makes 2-pt layup from 2 ft,,96,89
282,3,1:20.0,Shooting foul by K. Singler (drawn by J. Crawford),,96,89
283,3,1:20.0,P. Prigioni enters the game for A. Rivers,,96,89
284,3,1:20.0,J. Ayres enters the game for C. Aldrich,,96,89
285,3,1:20.0,J. Crawford makes free throw 1 of 1,,97,89
286,3,1:09.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Foye),97,91
287,3,0:52.0,W. Johnson misses 2-pt jump shot from 20 ft,,97,91
288,3,0:51.0,,Defensive rebound by D. Waiters,97,91
289,3,0:38.0,,K. Durant misses 2-pt layup from 2 ft,97,91
290,3,0:37.0,,Offensive rebound by K. Singler,97,91
291,3,0:29.0,,D. Waiters misses 2-pt jump shot from 4 ft,97,91
292,3,0:28.0,,Offensive rebound by E. Freedom,97,91
293,3,0:28.0,,E. Freedom makes 2-pt layup from 1 ft,97,93
294,3,0:06.0,J. Green misses 3-pt jump shot from 25 ft,,97,93
295,3,0:05.0,,Defensive rebound by K. Durant,97,93
296,3,0:01.0,,Turnover by K. Durant (lost ball; steal by P. Prigioni),97,93
297,3,0:00.0,J. Crawford misses 3-pt jump shot from 35 ft,,97,93
298,3,0:00.0,Offensive rebound by Team,,97,93
299,4,11:42.0,,K. Singler misses 2-pt jump shot from 18 ft,97,93
300,4,11:41.0,,Offensive rebound by K. Durant,97,93
301,4,11:36.0,,K. Singler misses 3-pt jump shot from 24 ft,97,93
302,4,11:33.0,Defensive rebound by P. Prigioni,,97,93
303,4,11:07.0,J. Crawford misses 3-pt jump shot from 40 ft,,97,93
304,4,11:06.0,Offensive rebound by J. Green,,97,93
305,4,10:50.0,J. Green makes 2-pt layup at rim (assist by J. Crawford),,99,93
306,4,10:33.0,,R. Foye makes 3-pt jump shot from 25 ft,99,96
307,4,10:12.0,Shooting foul by R. Foye (drawn by J. Ayres),,99,96
308,4,10:12.0,J. Ayres makes free throw 1 of 2,,100,96
309,4,10:12.0,,A. Roberson enters the game for K. Singler,100,96
310,4,10:12.0,J. Ayres makes free throw 2 of 2,,101,96
311,4,9:50.0,,A. Roberson misses 3-pt jump shot from 23 ft,101,96
312,4,9:49.0,,Offensive rebound by D. Waiters,101,96
313,4,9:38.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by D. Waiters),101,99
314,4,9:38.0,,Away from play foul by J. Ayres,101,99
315,4,9:38.0,,E. Freedom makes free throw 1 of 1,101,100
316,4,9:27.0,J. Ayres misses 2-pt layup from 3 ft,,101,100
317,4,9:24.0,Offensive rebound by J. Ayres,,101,100
318,4,9:21.0,W. Johnson misses 3-pt jump shot from 23 ft,,101,100
319,4,9:21.0,,Defensive rebound by K. Durant,101,100
320,4,9:13.0,,D. Waiters misses 3-pt jump shot from 25 ft,101,100
321,4,9:12.0,Defensive rebound by P. Prigioni,,101,100
322,4,9:06.0,Shooting foul by A. Roberson (drawn by J. Green),,101,100
323,4,9:06.0,J. Green misses free throw 1 of 2,,101,100
324,4,9:06.0,Offensive rebound by Team,,101,100
325,4,9:06.0,A. Rivers enters the game for J. Crawford,,101,100
326,4,9:06.0,J. Green makes free throw 2 of 2,,102,100
327,4,8:57.0,,Shooting foul by W. Johnson (drawn by K. Durant),102,100
328,4,8:57.0,Official timeout,,102,100
329,4,8:57.0,C. Wilcox enters the game for W. Johnson,,102,100
330,4,8:57.0,,R. Westbrook enters the game for D. Waiters,102,100
331,4,8:57.0,,K. Durant misses free throw 1 of 2,102,100
332,4,8:57.0,,Offensive rebound by Team,102,100
333,4,8:57.0,,K. Durant makes free throw 2 of 2,102,101
334,4,8:42.0,A. Rivers makes 2-pt jump shot from 4 ft,,104,101
335,4,8:30.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),104,104
336,4,8:07.0,J. Ayres makes 2-pt jump shot from 15 ft (assist by C. Wilcox),,106,104
337,4,7:54.0,,R. Foye misses 3-pt jump shot from 23 ft,106,104
338,4,7:52.0,,Offensive rebound by A. Roberson,106,104
339,4,7:48.0,,K. Durant misses 3-pt jump shot from 24 ft,106,104
340,4,7:48.0,Defensive rebound by Team,,106,104
341,4,7:33.0,A. Rivers makes 3-pt jump shot from 23 ft (assist by P. Prigioni),,109,104
342,4,7:20.0,,K. Durant misses 3-pt jump shot from 24 ft,109,104
343,4,7:19.0,Defensive rebound by J. Green,,109,104
344,4,6:54.0,Turnover by Team (shot clock),,109,104
345,4,6:54.0,,S. Adams enters the game for E. Freedom,109,104
346,4,6:41.0,,Shooting foul by A. Rivers (drawn by K. Durant),109,104
347,4,6:41.0,,K. Durant makes free throw 1 of 2,109,105
348,4,6:41.0,J. Crawford enters the game for P. Prigioni,,109,105
349,4,6:41.0,,K. Durant makes free throw 2 of 2,109,106
350,4,6:28.0,Turnover by A. Rivers (lost ball; steal by R. Westbrook),,109,106
351,4,6:24.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),109,108
352,4,6:06.0,A. Rivers misses 3-pt jump shot from 25 ft,,109,108
353,4,6:05.0,,Defensive rebound by R. Westbrook,109,108
354,4,5:56.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),109,110
355,4,5:55.0,LA Clippers full timeout,,109,110
356,4,5:55.0,W. Johnson enters the game for C. Wilcox,,109,110
357,4,5:55.0,,S. Ibaka enters the game for R. Foye,109,110
358,4,5:34.0,Turnover by J. Green (lost ball; steal by K. Durant),,109,110
359,4,5:30.0,,R. Westbrook misses 2-pt dunk at rim,109,110
360,4,5:29.0,,Offensive rebound by K. Durant,109,110
361,4,5:26.0,,R. Westbrook misses 2-pt jump shot from 15 ft,109,110
362,4,5:24.0,Defensive rebound by W. Johnson,,109,110
363,4,5:11.0,,Violation by S. Adams (kicked ball),109,110
364,4,5:11.0,C. Aldrich enters the game for J. Ayres,,109,110
365,4,5:11.0,LA Clippers full timeout,,109,110
366,4,5:02.0,W. Johnson makes 3-pt jump shot from 24 ft (assist by J. Crawford),,112,110
367,4,4:48.0,,K. Durant misses 3-pt jump shot from 25 ft,112,110
368,4,4:47.0,,Offensive rebound by S. Adams,112,110
369,4,4:45.0,,Shooting foul by C. Aldrich (drawn by S. Adams),112,110
370,4,4:45.0,,S. Adams misses free throw 1 of 2,112,110
371,4,4:45.0,,Offensive rebound by Team,112,110
372,4,4:45.0,,S. Adams misses free throw 2 of 2,112,110
373,4,4:45.0,Defensive rebound by C. Aldrich,,112,110
374,4,4:27.0,J. Crawford misses 2-pt jump shot from 15 ft,,112,110
375,4,4:26.0,Offensive rebound by J. Crawford,,112,110
376,4,4:20.0,J. Green makes 3-pt jump shot from 22 ft (assist by A. Rivers),,115,110
377,4,4:00.0,,Shooting foul by C. Aldrich (drawn by K. Durant),115,110
378,4,4:00.0,,K. Durant makes free throw 1 of 2,115,111
379,4,4:00.0,,K. Durant makes free throw 2 of 2,115,112
380,4,3:46.0,Turnover by C. Aldrich (lost ball; steal by R. Westbrook),,115,112
381,4,3:27.0,,R. Westbrook misses 2-pt layup from 2 ft (block by W. Johnson),115,112
382,4,3:27.0,Defensive rebound by Team,,115,112
383,4,3:27.0,,R. Foye enters the game for S. Ibaka,115,112
