,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
104,1,0:25.0,Defensive rebound by H. Whiteside,,25,29
105,1,0:06.0,G. Green misses 2-pt jump shot from 21 ft,,25,29
106,1,0:05.0,,Defensive rebound by F. Kaminsky,25,29
107,1,0:03.0,,Shooting foul by G. Green (drawn by J. Lin),25,29
108,1,0:03.0,,J. Lin makes free throw 1 of 2,25,30
109,1,0:03.0,,J. Lin makes free throw 2 of 2,25,31
110,1,0:00.0,G. Green misses 3-pt jump shot from 38 ft,,25,31
111,1,0:00.0,Offensive rebound by Team,,25,31
112,2,11:49.0,,Turnover by F. Kaminsky (lost ball),25,31
113,2,11:38.0,C. Bosh misses 2-pt layup from 1 ft,,25,31
114,2,11:36.0,Offensive rebound by H. Whiteside,,25,31
115,2,11:36.0,Shooting foul by J. Lin (drawn by H. Whiteside),,25,31
116,2,11:36.0,H. Whiteside misses free throw 1 of 2,,25,31
117,2,11:36.0,Offensive rebound by Team,,25,31
118,2,11:36.0,H. Whiteside makes free throw 2 of 2,,26,31
119,2,11:18.0,,S. Hawes makes 2-pt layup from 2 ft,26,33
120,2,11:03.0,H. Whiteside misses 2-pt layup from 2 ft,,26,33
121,2,11:01.0,Offensive rebound by G. Dragić,,26,33
122,2,10:52.0,H. Whiteside misses 2-pt hook shot from 5 ft,,26,33
123,2,10:51.0,,Defensive rebound by S. Hawes,26,33
124,2,10:43.0,,S. Hawes misses 3-pt jump shot from 26 ft,26,33
125,2,10:42.0,Defensive rebound by J. Winslow,,26,33
126,2,10:31.0,C. Bosh misses 2-pt jump shot from 10 ft,,26,33
127,2,10:30.0,,Defensive rebound by S. Hawes,26,33
128,2,10:21.0,,J. Lamb misses 3-pt jump shot from 23 ft,26,33
129,2,10:20.0,Defensive rebound by J. Winslow,,26,33
130,2,9:59.0,C. Bosh misses 2-pt jump shot from 12 ft,,26,33
131,2,9:59.0,Offensive rebound by C. Bosh,,26,33
132,2,9:59.0,C. Bosh makes 2-pt layup from 12 ft,,28,33
133,2,9:59.0,Shooting foul by S. Hawes (drawn by C. Bosh),,28,33
134,2,9:59.0,C. Bosh misses free throw 1 of 1,,28,33
135,2,9:56.0,Offensive rebound by H. Whiteside,,28,33
136,2,9:52.0,G. Green misses 3-pt jump shot from 25 ft,,28,33
137,2,9:51.0,,Defensive rebound by P. Hairston,28,33
138,2,9:33.0,,F. Kaminsky misses 2-pt jump shot from 14 ft,28,33
139,2,9:32.0,Defensive rebound by G. Dragić,,28,33
140,2,9:20.0,G. Green misses 2-pt jump shot from 14 ft,,28,33
141,2,9:19.0,,Defensive rebound by S. Hawes,28,33
142,2,9:08.0,,Turnover by S. Hawes (bad pass),28,33
143,2,8:54.0,G. Dragić misses 2-pt jump shot from 10 ft,,28,33
144,2,8:52.0,,Defensive rebound by J. Lamb,28,33
145,2,8:44.0,,J. Lamb misses 2-pt layup from 2 ft (block by H. Whiteside),28,33
146,2,8:42.0,Defensive rebound by G. Dragić,,28,33
147,2,8:41.0,Flagrant foul type 1 by P. Hairston (drawn by G. Dragić),,28,33
148,2,8:41.0,Official timeout,,28,33
149,2,8:41.0,G. Dragić makes flagrant free throw 1 of 2,,29,33
150,2,8:41.0,G. Dragić makes flagrant free throw 2 of 2,,30,33
151,2,8:28.0,H. Whiteside misses 2-pt jump shot from 7 ft (block by S. Hawes),,30,33
152,2,8:28.0,,Defensive rebound by Team,30,33
153,2,8:28.0,Turnover by H. Whiteside (lost ball; steal by S. Hawes),,30,33
154,2,8:05.0,,P. Hairston misses 3-pt jump shot from 22 ft,30,33
155,2,8:04.0,Defensive rebound by H. Whiteside,,30,33
156,2,7:59.0,C. Bosh makes 2-pt dunk at rim,,32,33
157,2,7:45.0,,J. Lamb makes 2-pt jump shot from 17 ft (assist by J. Lin),32,35
158,2,7:29.0,G. Dragić misses 2-pt layup from 2 ft,,32,35
159,2,7:28.0,,Defensive rebound by S. Hawes,32,35
160,2,7:28.0,,Personal foul by J. Winslow (drawn by J. Lamb),32,35
161,2,7:28.0,L. Deng enters the game for C. Bosh,,32,35
162,2,7:28.0,D. Wade enters the game for J. Winslow,,32,35
163,2,7:18.0,,J. Lamb misses 2-pt jump shot from 16 ft,32,35
164,2,7:17.0,Defensive rebound by G. Dragić,,32,35
165,2,7:07.0,D. Wade misses 2-pt jump shot from 9 ft (block by J. Lamb),,32,35
166,2,7:04.0,Offensive rebound by D. Wade,,32,35
167,2,7:04.0,D. Wade makes 2-pt jump shot from 9 ft,,34,35
168,2,6:42.0,,J. Lamb misses 3-pt jump shot from 25 ft,34,35
169,2,6:41.0,Defensive rebound by G. Dragić,,34,35
170,2,6:32.0,H. Whiteside misses 2-pt jump shot from 6 ft (block by S. Hawes),,34,35
171,2,6:30.0,,Defensive rebound by J. Lamb,34,35
172,2,6:21.0,Offensive charge foul by F. Kaminsky (drawn by L. Deng),,34,35
173,2,6:21.0,,Turnover by F. Kaminsky (offensive foul),34,35
174,2,6:21.0,,M. Williams enters the game for F. Kaminsky,34,35
175,2,6:21.0,,K. Walker enters the game for P. Hairston,34,35
176,2,6:09.0,D. Wade makes 2-pt layup from 1 ft (assist by G. Dragić),,36,35
177,2,5:53.0,,S. Hawes misses 3-pt jump shot from 23 ft,36,35
178,2,5:51.0,Defensive rebound by L. Deng,,36,35
179,2,5:43.0,Turnover by D. Wade (bad pass; steal by K. Walker),,36,35
180,2,5:38.0,,J. Lamb makes 2-pt dunk at rim (assist by J. Lin),36,37
181,2,5:38.0,Miami full timeout,,36,37
182,2,5:38.0,,N. Batum enters the game for J. Lin,36,37
183,2,5:38.0,,C. Zeller enters the game for S. Hawes,36,37
184,2,5:38.0,,M. Kidd-Gilchrist enters the game for J. Lamb,36,37
185,2,5:24.0,D. Wade makes 2-pt layup from 1 ft (assist by G. Dragić),,38,37
186,2,5:12.0,,Personal foul by G. Dragić (drawn by K. Walker),38,37
187,2,5:06.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by M. Williams),38,40
188,2,4:42.0,D. Wade makes 2-pt jump shot from 14 ft,,40,40
189,2,4:18.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 6 ft (block by H. Whiteside),40,40
190,2,4:17.0,Defensive rebound by H. Whiteside,,40,40
191,2,4:05.0,G. Green misses 2-pt layup from 2 ft,,40,40
192,2,4:05.0,,Defensive rebound by C. Zeller,40,40
193,2,4:05.0,,Personal foul by H. Whiteside (drawn by C. Zeller),40,40
194,2,4:05.0,B. Udrih enters the game for G. Dragić,,40,40
195,2,4:05.0,C. Bosh enters the game for H. Whiteside,,40,40
196,2,3:53.0,,K. Walker misses 3-pt jump shot from 25 ft,40,40
197,2,3:52.0,Defensive rebound by C. Bosh,,40,40
198,2,3:31.0,L. Deng misses 2-pt jump shot from 5 ft (block by M. Williams),,40,40
199,2,3:29.0,,Defensive rebound by C. Zeller,40,40
200,2,3:25.0,,K. Walker misses 2-pt layup from 1 ft,40,40
201,2,3:24.0,Defensive rebound by D. Wade,,40,40
202,2,3:19.0,D. Wade misses 2-pt jump shot from 3 ft (block by N. Batum),,40,40
203,2,3:19.0,Offensive rebound by Team,,40,40
204,2,3:08.0,D. Wade makes 2-pt jump shot from 3 ft,,42,40
205,2,2:54.0,,K. Walker misses 2-pt jump shot from 19 ft,42,40
206,2,2:52.0,Defensive rebound by G. Green,,42,40
207,2,2:44.0,Turnover by B. Udrih (traveling),,42,40
208,2,2:44.0,,Charlotte full timeout,42,40
209,2,2:44.0,J. Winslow enters the game for G. Green,,42,40
210,2,2:33.0,,M. Williams misses 2-pt jump shot from 19 ft,42,40
211,2,2:32.0,Defensive rebound by C. Bosh,,42,40
212,2,2:13.0,D. Wade misses 2-pt hook shot from 6 ft,,42,40
213,2,2:12.0,,Defensive rebound by C. Zeller,42,40
214,2,1:58.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),42,43
215,2,1:39.0,,S. Hawes enters the game for C. Zeller,42,43
216,2,1:33.0,L. Deng misses 2-pt jump shot from 21 ft,,42,43
217,2,1:32.0,,Defensive rebound by M. Kidd-Gilchrist,42,43
218,2,1:14.0,,Turnover by N. Batum (bad pass; steal by L. Deng),42,43
219,2,1:09.0,D. Wade makes 2-pt dunk at rim,,44,43
220,2,0:54.0,,M. Williams makes 2-pt dunk at rim (assist by N. Batum),44,45
221,2,0:32.0,D. Wade misses 2-pt jump shot from 16 ft,,44,45
222,2,0:31.0,,Defensive rebound by S. Hawes,44,45
223,2,0:25.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by K. Walker),44,47
224,2,0:22.0,Miami full timeout,,44,47
225,2,0:22.0,G. Green enters the game for J. Winslow,,44,47
226,2,0:07.0,C. Bosh makes 2-pt layup from 1 ft (assist by D. Wade),,46,47
227,2,0:07.0,Shooting foul by K. Walker (drawn by C. Bosh),,46,47
228,2,0:07.0,J. Winslow enters the game for B. Udrih,,46,47
229,2,0:07.0,C. Bosh makes free throw 1 of 1,,47,47
230,2,0:04.0,,Personal foul by J. Winslow (drawn by K. Walker),47,47
231,2,0:02.0,,N. Batum misses 3-pt jump shot from 27 ft,47,47
232,2,0:00.0,,Offensive rebound by Team,47,47
233,3,11:48.0,,C. Zeller misses 2-pt layup from 1 ft,47,47
234,3,11:47.0,Defensive rebound by A. Stoudemire,,47,47
235,3,11:32.0,L. Deng makes 2-pt layup from 1 ft (assist by G. Dragić),,49,47
236,3,11:32.0,Shooting foul by M. Kidd-Gilchrist (drawn by L. Deng),,49,47
237,3,11:32.0,L. Deng makes free throw 1 of 1,,50,47
238,3,11:15.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by M. Williams),50,50
239,3,10:55.0,D. Wade misses 2-pt jump shot from 18 ft,,50,50
240,3,10:54.0,,Defensive rebound by N. Batum,50,50
241,3,10:42.0,,M. Williams makes 2-pt jump shot from 6 ft (assist by N. Batum),50,52
242,3,10:25.0,D. Wade makes 2-pt jump shot from 8 ft (assist by G. Dragić),,52,52
243,3,10:04.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 20 ft,52,52
244,3,10:03.0,,Offensive rebound by N. Batum,52,52
245,3,9:58.0,,N. Batum makes 3-pt jump shot from 26 ft,52,55
246,3,9:32.0,A. Stoudemire makes 2-pt layup from 1 ft,,54,55
247,3,9:14.0,,K. Walker misses 2-pt jump shot from 18 ft,54,55
248,3,9:12.0,Defensive rebound by A. Stoudemire,,54,55
249,3,9:05.0,,Violation by M. Kidd-Gilchrist (kicked ball),54,55
250,3,8:58.0,G. Dragić makes 2-pt jump shot from 16 ft,,56,55
251,3,8:39.0,,M. Williams makes 2-pt jump shot from 17 ft,56,57
252,3,8:05.0,C. Bosh makes 2-pt jump shot from 12 ft,,58,57
253,3,7:50.0,,M. Williams misses 3-pt jump shot from 23 ft,58,57
254,3,7:49.0,Defensive rebound by A. Stoudemire,,58,57
255,3,7:38.0,L. Deng misses 3-pt jump shot from 23 ft,,58,57
256,3,7:36.0,,Defensive rebound by C. Zeller,58,57
257,3,7:27.0,,M. Williams makes 2-pt jump shot from 22 ft (assist by K. Walker),58,59
258,3,7:03.0,D. Wade makes 2-pt jump shot from 17 ft (assist by C. Bosh),,60,59
259,3,6:47.0,,C. Zeller misses 2-pt layup from 1 ft (block by A. Stoudemire),60,59
260,3,6:47.0,Defensive rebound by Team,,60,59
261,3,6:47.0,J. Winslow enters the game for C. Bosh,,60,59
262,3,6:28.0,A. Stoudemire misses 2-pt layup from 2 ft (block by N. Batum),,60,59
263,3,6:27.0,,Defensive rebound by C. Zeller,60,59
264,3,6:26.0,,Personal foul by G. Dragić (drawn by K. Walker),60,59
265,3,6:11.0,,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),60,61
266,3,5:49.0,L. Deng misses 2-pt layup at rim,,60,61
267,3,5:47.0,,Defensive rebound by M. Williams,60,61
268,3,5:44.0,,Shooting foul by D. Wade (drawn by K. Walker),60,61
269,3,5:44.0,,Charlotte full timeout,60,61
270,3,5:44.0,,K. Walker makes free throw 1 of 2,60,62
271,3,5:44.0,,K. Walker makes free throw 2 of 2,60,63
272,3,5:22.0,Shooting foul by M. Williams (drawn by L. Deng),,60,63
273,3,5:22.0,A. Stoudemire makes free throw 1 of 2,,61,63
274,3,5:22.0,A. Stoudemire misses free throw 2 of 2,,61,63
275,3,5:20.0,,Defensive rebound by K. Walker,61,63
276,3,5:05.0,,N. Batum misses 2-pt jump shot from 22 ft,61,63
277,3,5:04.0,Defensive rebound by A. Stoudemire,,61,63
278,3,4:53.0,D. Wade makes 2-pt jump shot from 19 ft (assist by G. Dragić),,63,63
279,3,4:30.0,,Turnover by C. Zeller (lost ball; steal by D. Wade),63,63
280,3,4:21.0,Turnover by L. Deng (lost ball; steal by K. Walker),,63,63
281,3,4:15.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,63,65
282,3,3:55.0,Turnover by D. Wade (bad pass),,63,65
283,3,3:55.0,B. Udrih enters the game for L. Deng,,63,65
284,3,3:55.0,H. Whiteside enters the game for A. Stoudemire,,63,65
285,3,3:55.0,C. Bosh enters the game for G. Dragić,,63,65
286,3,3:55.0,,F. Kaminsky enters the game for M. Williams,63,65
287,3,3:33.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by F. Kaminsky),63,68
288,3,3:32.0,Miami full timeout,,63,68
289,3,3:32.0,G. Green enters the game for D. Wade,,63,68
290,3,3:27.0,,P. Hairston enters the game for M. Kidd-Gilchrist,63,68
291,3,3:17.0,C. Bosh misses 2-pt jump shot from 11 ft,,63,68
292,3,3:16.0,,Defensive rebound by K. Walker,63,68
293,3,3:05.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),63,71
294,3,2:40.0,B. Udrih makes 2-pt jump shot from 18 ft (assist by J. Winslow),,65,71
295,3,2:23.0,,K. Walker makes 2-pt jump shot from 19 ft (assist by F. Kaminsky),65,73
296,3,2:08.0,Personal foul by P. Hairston (drawn by G. Green),,65,73
297,3,2:08.0,,S. Hawes enters the game for C. Zeller,65,73
298,3,1:55.0,C. Bosh misses 3-pt jump shot from 25 ft,,65,73
299,3,1:53.0,Offensive rebound by Team,,65,73
300,3,1:44.0,C. Bosh makes 2-pt jump shot from 19 ft (assist by B. Udrih),,67,73
301,3,1:16.0,,K. Walker misses 2-pt jump shot from 3 ft (block by H. Whiteside),67,73
302,3,1:14.0,Defensive rebound by G. Green,,67,73
303,3,1:07.0,G. Green misses 3-pt jump shot from 23 ft,,67,73
304,3,1:06.0,,Defensive rebound by F. Kaminsky,67,73
305,3,0:54.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,67,73
306,3,0:53.0,Defensive rebound by B. Udrih,,67,73
307,3,0:40.0,Turnover by G. Green (bad pass),,67,73
308,3,0:32.0,,K. Walker misses 3-pt jump shot from 24 ft,67,73
309,3,0:31.0,Defensive rebound by C. Bosh,,67,73
310,3,0:07.0,C. Bosh misses 3-pt jump shot from 26 ft,,67,73
311,3,0:06.0,,Defensive rebound by K. Walker,67,73
312,3,0:01.0,,K. Walker misses 3-pt jump shot from 28 ft,67,73
313,3,0:00.0,Defensive rebound by C. Bosh,,67,73
314,4,11:41.0,C. Bosh misses 2-pt jump shot from 9 ft,,67,73
315,4,11:40.0,,Defensive rebound by J. Lin,67,73
316,4,11:29.0,,J. Lin makes 2-pt layup from 1 ft,67,75
317,4,11:12.0,B. Udrih misses 2-pt jump shot from 17 ft,,67,75
318,4,11:11.0,,Defensive rebound by P. Hairston,67,75
319,4,10:54.0,,Turnover by N. Batum (bad pass),67,75
320,4,10:42.0,C. Bosh makes 2-pt layup from 2 ft,,69,75
321,4,10:17.0,,J. Lin misses 2-pt jump shot from 5 ft (block by H. Whiteside),69,75
322,4,10:15.0,Defensive rebound by H. Whiteside,,69,75
323,4,10:10.0,G. Green misses 3-pt jump shot from 25 ft,,69,75
324,4,10:10.0,Offensive rebound by H. Whiteside,,69,75
325,4,10:10.0,H. Whiteside makes 2-pt dunk at rim,,71,75
326,4,10:10.0,Shooting foul by N. Batum (drawn by H. Whiteside),,71,75
327,4,10:10.0,G. Dragić enters the game for B. Udrih,,71,75
328,4,10:10.0,,M. Williams enters the game for F. Kaminsky,71,75
329,4,10:10.0,H. Whiteside makes free throw 1 of 1,,72,75
330,4,9:59.0,,Shooting foul by H. Whiteside (drawn by N. Batum),72,75
331,4,9:59.0,,N. Batum makes free throw 1 of 2,72,76
332,4,9:59.0,,K. Walker enters the game for P. Hairston,72,76
333,4,9:59.0,,N. Batum makes free throw 2 of 2,72,77
334,4,9:45.0,C. Bosh makes 2-pt jump shot from 11 ft,,74,77
335,4,9:30.0,,Turnover by N. Batum (traveling),74,77
336,4,9:30.0,,J. Lamb enters the game for N. Batum,74,77
337,4,9:19.0,H. Whiteside makes 2-pt dunk at rim (assist by C. Bosh),,76,77
338,4,9:19.0,,Charlotte full timeout,76,77
339,4,9:05.0,,J. Lin misses 2-pt jump shot from 18 ft,76,77
340,4,9:03.0,Defensive rebound by G. Dragić,,76,77
341,4,8:55.0,G. Dragić makes 2-pt jump shot from 18 ft,,78,77
342,4,8:44.0,,Personal foul by G. Green (drawn by K. Walker),78,77
343,4,8:26.0,,M. Williams misses 2-pt jump shot from 11 ft,78,77
344,4,8:24.0,Defensive rebound by J. Winslow,,78,77
345,4,8:07.0,G. Green makes 2-pt jump shot from 5 ft,,80,77
346,4,7:47.0,,J. Lin misses 2-pt layup from 1 ft (block by H. Whiteside),80,77
347,4,7:45.0,Defensive rebound by J. Winslow,,80,77
348,4,7:30.0,Turnover by H. Whiteside (lost ball; steal by J. Lamb),,80,77
349,4,7:22.0,,K. Walker misses 2-pt jump shot from 16 ft,80,77
350,4,7:21.0,,Offensive rebound by S. Hawes,80,77
351,4,7:17.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by S. Hawes),80,80
352,4,6:52.0,Personal foul by J. Lin (drawn by G. Green),,80,80
353,4,6:52.0,,M. Kidd-Gilchrist enters the game for J. Lamb,80,80
354,4,6:52.0,,N. Batum enters the game for J. Lin,80,80
355,4,6:41.0,C. Bosh misses 2-pt jump shot from 16 ft,,80,80
356,4,6:40.0,,Defensive rebound by M. Williams,80,80
357,4,6:30.0,,N. Batum misses 3-pt jump shot from 25 ft,80,80
358,4,6:29.0,Defensive rebound by G. Green,,80,80
359,4,6:19.0,G. Green misses 2-pt jump shot from 19 ft,,80,80
360,4,6:18.0,,Defensive rebound by M. Williams,80,80
361,4,6:07.0,,K. Walker misses 3-pt jump shot from 26 ft,80,80
362,4,6:05.0,Defensive rebound by J. Winslow,,80,80
363,4,5:54.0,C. Bosh misses 2-pt jump shot from 11 ft,,80,80
364,4,5:54.0,,Defensive rebound by Team,80,80
365,4,5:54.0,Official timeout,,80,80
366,4,5:54.0,D. Wade enters the game for C. Bosh,,80,80
367,4,5:54.0,L. Deng enters the game for G. Green,,80,80
368,4,5:43.0,,N. Batum makes 2-pt layup from 1 ft (assist by K. Walker),80,82
369,4,5:22.0,H. Whiteside makes 2-pt layup from 2 ft (assist by D. Wade),,82,82
370,4,5:07.0,,S. Hawes misses 3-pt jump shot from 25 ft,82,82
371,4,5:05.0,Defensive rebound by J. Winslow,,82,82
372,4,4:56.0,D. Wade misses 2-pt jump shot from 17 ft,,82,82
373,4,4:56.0,,Defensive rebound by Team,82,82
374,4,4:56.0,Loose ball foul by H. Whiteside (drawn by M. Williams),,82,82
375,4,4:39.0,,K. Walker makes 2-pt jump shot from 20 ft,82,84
376,4,4:24.0,J. Winslow misses 2-pt layup at rim,,82,84
377,4,4:23.0,Offensive rebound by J. Winslow,,82,84
378,4,4:23.0,J. Winslow makes 2-pt layup at rim,,84,84
379,4,4:01.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 6 ft (block by H. Whiteside),84,84
380,4,3:59.0,Defensive rebound by H. Whiteside,,84,84
381,4,3:39.0,G. Dragić makes 2-pt jump shot from 17 ft,,86,84
