,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
53,1,5:52.0,,M. Harkless makes free throw 1 of 2,8,15
54,1,5:52.0,,M. Harkless makes free throw 2 of 2,8,16
55,1,5:39.0,J. Redick misses 2-pt jump shot from 16 ft,,8,16
56,1,5:39.0,,Defensive rebound by A. Aminu,8,16
57,1,5:28.0,,A. Aminu misses 3-pt jump shot from 25 ft,8,16
58,1,5:28.0,Defensive rebound by D. Jordan,,8,16
59,1,5:24.0,Personal foul by A. Aminu,,8,16
60,1,5:10.0,J. Redick misses 2-pt jump shot from 16 ft,,8,16
61,1,5:09.0,,Defensive rebound by A. Aminu,8,16
62,1,4:53.0,,A. Aminu misses 3-pt jump shot from 23 ft,8,16
63,1,4:53.0,Defensive rebound by D. Jordan,,8,16
64,1,4:41.0,C. Paul makes 2-pt jump shot from 18 ft,,10,16
65,1,4:25.0,,M. Plumlee misses 2-pt layup from 2 ft (block by D. Jordan),10,16
66,1,4:24.0,Defensive rebound by J. Redick,,10,16
67,1,4:15.0,J. Redick misses 2-pt layup from 2 ft,,10,16
68,1,4:15.0,Offensive rebound by J. Green,,10,16
69,1,4:09.0,C. Paul makes 2-pt jump shot from 15 ft,,12,16
70,1,3:50.0,,Shooting foul by J. Redick (drawn by C. McCollum),12,16
71,1,3:50.0,,C. McCollum misses free throw 1 of 3,12,16
72,1,3:50.0,,Offensive rebound by Team,12,16
73,1,3:50.0,,C. McCollum makes free throw 2 of 3,12,17
74,1,3:50.0,J. Crawford enters the game for J. Redick,,12,17
75,1,3:50.0,,C. McCollum makes free throw 3 of 3,12,18
76,1,3:39.0,J. Green misses 2-pt layup from 2 ft (block by M. Plumlee),,12,18
77,1,3:38.0,,Defensive rebound by D. Lillard,12,18
78,1,3:35.0,,G. Henderson enters the game for C. McCollum,12,18
79,1,3:35.0,W. Johnson enters the game for B. Griffin,,12,18
80,1,3:35.0,,E. Davis enters the game for A. Aminu,12,18
81,1,3:27.0,,Turnover by D. Lillard (bad pass; steal by J. Crawford),12,18
82,1,3:20.0,Turnover by J. Crawford (bad pass; steal by M. Harkless),,12,18
83,1,3:09.0,,M. Harkless misses 2-pt jump shot from 22 ft,12,18
84,1,3:09.0,,Offensive rebound by E. Davis,12,18
85,1,3:07.0,,E. Davis misses 2-pt layup from 1 ft,12,18
86,1,3:06.0,,Offensive rebound by M. Plumlee,12,18
87,1,3:03.0,,D. Lillard misses 3-pt jump shot from 27 ft,12,18
88,1,3:03.0,,Offensive rebound by Team,12,18
89,1,3:03.0,,A. Crabbe enters the game for M. Harkless,12,18
90,1,2:48.0,,Shooting foul by W. Johnson (drawn by G. Henderson),12,18
91,1,2:48.0,LA Clippers full timeout,,12,18
92,1,2:48.0,,C. Kaman enters the game for M. Plumlee,12,18
93,1,2:48.0,,G. Henderson makes free throw 1 of 2,12,19
94,1,2:48.0,,G. Henderson makes free throw 2 of 2,12,20
95,1,2:38.0,J. Crawford misses 2-pt jump shot from 17 ft,,12,20
96,1,2:37.0,,Defensive rebound by E. Davis,12,20
97,1,2:22.0,,G. Henderson misses 2-pt layup from 2 ft,12,20
98,1,2:22.0,,Offensive rebound by Team,12,20
99,1,2:11.0,,Turnover by D. Lillard (bad pass; steal by J. Crawford),12,20
100,1,2:07.0,Shooting foul by C. Kaman (drawn by J. Green),,12,20
101,1,2:07.0,J. Green misses free throw 1 of 2,,12,20
102,1,2:07.0,Offensive rebound by Team,,12,20
103,1,2:07.0,J. Green makes free throw 2 of 2,,13,20
104,1,1:55.0,,Turnover by C. Kaman (bad pass; steal by C. Paul),13,20
105,1,1:43.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,15,20
106,1,1:30.0,,Offensive foul by G. Henderson (drawn by W. Johnson),15,20
107,1,1:30.0,,Turnover by G. Henderson (offensive foul),15,20
108,1,1:30.0,A. Rivers enters the game for C. Paul,,15,20
109,1,1:30.0,C. Aldrich enters the game for D. Jordan,,15,20
110,1,1:18.0,J. Crawford misses 2-pt jump shot from 16 ft,,15,20
111,1,1:16.0,Offensive rebound by A. Rivers,,15,20
112,1,1:09.0,J. Crawford makes 2-pt layup from 2 ft (assist by W. Johnson),,17,20
113,1,0:58.0,,C. Kaman misses 2-pt hook shot from 8 ft,17,20
114,1,0:56.0,,Offensive rebound by E. Davis,17,20
115,1,0:56.0,,E. Davis misses 2-pt layup from 1 ft,17,20
116,1,0:55.0,Defensive rebound by W. Johnson,,17,20
117,1,0:45.0,Turnover by J. Green (lost ball),,17,20
118,1,0:45.0,,C. McCollum enters the game for C. Kaman,17,20
119,1,0:45.0,L. Mbah a Moute enters the game for W. Johnson,,17,20
120,1,0:36.0,,Personal foul by A. Rivers,17,20
121,1,0:36.0,,D. Lillard makes free throw 1 of 2,17,21
122,1,0:36.0,C. Paul enters the game for L. Mbah a Moute,,17,21
123,1,0:36.0,,A. Aminu enters the game for C. McCollum,17,21
124,1,0:36.0,,D. Lillard makes free throw 2 of 2,17,22
125,1,0:26.0,J. Green makes 3-pt jump shot from 23 ft (assist by C. Aldrich),,20,22
126,1,0:05.0,,D. Lillard makes 2-pt layup from 2 ft,20,24
127,1,0:00.0,C. Paul misses 3-pt jump shot from 26 ft,,20,24
128,1,0:00.0,Offensive rebound by Team,,20,24
129,2,11:43.0,,Turnover by G. Henderson (step out of bounds),20,24
130,2,11:32.0,Shooting foul by C. Kaman (drawn by J. Green),,20,24
131,2,11:32.0,J. Green misses free throw 1 of 2,,20,24
132,2,11:32.0,Offensive rebound by Team,,20,24
133,2,11:32.0,J. Green makes free throw 2 of 2,,21,24
134,2,11:16.0,,C. Kaman misses 2-pt jump shot from 17 ft,21,24
135,2,11:15.0,Defensive rebound by J. Green,,21,24
136,2,10:56.0,J. Green misses 2-pt hook shot from 3 ft,,21,24
137,2,10:55.0,,Defensive rebound by G. Henderson,21,24
138,2,10:42.0,,E. Davis makes 2-pt jump shot from 7 ft (assist by C. McCollum),21,26
139,2,10:20.0,Shooting foul by C. McCollum (drawn by J. Green),,21,26
140,2,10:20.0,J. Green makes free throw 1 of 2,,22,26
141,2,10:20.0,J. Green makes free throw 2 of 2,,23,26
142,2,10:07.0,,G. Henderson makes 2-pt jump shot from 22 ft (assist by E. Davis),23,28
143,2,9:50.0,P. Pierce misses 2-pt jump shot from 19 ft,,23,28
144,2,9:47.0,Offensive rebound by C. Aldrich,,23,28
145,2,9:40.0,J. Crawford misses 3-pt jump shot from 29 ft,,23,28
146,2,9:39.0,,Defensive rebound by E. Davis,23,28
147,2,9:31.0,,C. McCollum misses 2-pt jump shot from 13 ft,23,28
148,2,9:30.0,,Offensive rebound by C. McCollum,23,28
149,2,9:28.0,,C. McCollum misses 2-pt jump shot from 6 ft,23,28
150,2,9:27.0,,Offensive rebound by E. Davis,23,28
151,2,9:26.0,,Turnover by E. Davis (lost ball; steal by A. Rivers),23,28
152,2,9:14.0,P. Pierce misses 3-pt jump shot from 25 ft,,23,28
153,2,9:14.0,,Defensive rebound by E. Davis,23,28
154,2,8:59.0,,C. Kaman misses 2-pt jump shot from 16 ft,23,28
155,2,8:55.0,Defensive rebound by J. Crawford,,23,28
156,2,8:44.0,J. Crawford misses 2-pt jump shot from 5 ft,,23,28
157,2,8:43.0,,Defensive rebound by C. Kaman,23,28
158,2,8:36.0,,Shooting foul by A. Rivers (drawn by C. McCollum),23,28
159,2,8:36.0,Official timeout,,23,28
160,2,8:36.0,,A. Aminu enters the game for C. Kaman,23,28
161,2,8:36.0,,C. McCollum makes free throw 1 of 2,23,29
162,2,8:36.0,,C. McCollum misses free throw 2 of 2,23,29
163,2,8:34.0,Defensive rebound by C. Aldrich,,23,29
164,2,8:16.0,J. Green makes 3-pt jump shot from 25 ft (assist by A. Rivers),,26,29
165,2,7:55.0,D. Jordan enters the game for P. Pierce,,26,29
166,2,7:55.0,B. Griffin enters the game for C. Aldrich,,26,29
167,2,7:48.0,,G. Henderson misses 3-pt jump shot from 23 ft,26,29
168,2,7:48.0,Defensive rebound by B. Griffin,,26,29
169,2,7:36.0,Offensive foul by D. Jordan (drawn by G. Henderson),,26,29
170,2,7:36.0,Turnover by D. Jordan (offensive foul),,26,29
171,2,7:36.0,C. Paul enters the game for J. Crawford,,26,29
172,2,7:36.0,,M. Harkless enters the game for A. Crabbe,26,29
173,2,7:23.0,J. Redick enters the game for A. Rivers,,26,29
174,2,7:12.0,,A. Aminu misses 2-pt jump shot from 13 ft,26,29
175,2,7:12.0,Defensive rebound by J. Redick,,26,29
176,2,7:00.0,B. Griffin misses 2-pt hook shot from 3 ft,,26,29
177,2,6:59.0,,Defensive rebound by C. McCollum,26,29
178,2,6:46.0,,A. Aminu misses 2-pt jump shot from 5 ft,26,29
179,2,6:46.0,Defensive rebound by B. Griffin,,26,29
180,2,6:41.0,Personal foul by E. Davis,,26,29
181,2,6:41.0,,Technical foul by E. Davis,26,29
182,2,6:41.0,Technical foul by D. Jordan,,26,29
183,2,6:41.0,,D. Lillard enters the game for C. McCollum,26,29
184,2,6:41.0,,A. Crabbe enters the game for G. Henderson,26,29
185,2,6:41.0,,M. Plumlee enters the game for E. Davis,26,29
186,2,6:30.0,C. Paul misses 2-pt jump shot from 21 ft,,26,29
187,2,6:30.0,,Defensive rebound by M. Plumlee,26,29
188,2,6:17.0,,M. Harkless makes 2-pt dunk at rim (assist by D. Lillard),26,31
189,2,6:03.0,C. Paul misses 2-pt jump shot from 21 ft (block by D. Lillard),,26,31
190,2,6:02.0,,Defensive rebound by M. Harkless,26,31
191,2,5:54.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by M. Plumlee),26,34
192,2,5:53.0,LA Clippers full timeout,,26,34
193,2,5:53.0,J. Crawford enters the game for J. Green,,26,34
194,2,5:32.0,C. Paul misses 2-pt jump shot from 16 ft,,26,34
195,2,5:31.0,Offensive rebound by D. Jordan,,26,34
196,2,5:31.0,D. Jordan misses 2-pt dunk at rim,,26,34
197,2,5:30.0,Offensive rebound by Team,,26,34
198,2,5:10.0,B. Griffin makes 2-pt hook shot from 9 ft,,28,34
199,2,4:56.0,,Turnover by A. Crabbe (bad pass; steal by C. Paul),28,34
200,2,4:53.0,Personal foul by M. Harkless,,28,34
201,2,4:38.0,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),,31,34
202,2,4:25.0,,Personal foul by C. Paul,31,34
203,2,4:14.0,,D. Lillard misses 2-pt layup from 2 ft (block by D. Jordan),31,34
204,2,4:14.0,,Offensive rebound by Team,31,34
205,2,4:11.0,,Turnover by A. Aminu (bad pass; steal by J. Crawford),31,34
206,2,4:05.0,Turnover by J. Redick (bad pass; steal by M. Harkless),,31,34
207,2,3:44.0,,Turnover by M. Plumlee (lost ball; steal by C. Paul),31,34
208,2,3:42.0,Turnover by B. Griffin (bad pass; steal by D. Lillard),,31,34
209,2,3:36.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Lillard),31,37
210,2,3:13.0,Shooting foul by A. Crabbe (drawn by J. Crawford),,31,37
211,2,3:13.0,J. Crawford makes free throw 1 of 2,,32,37
212,2,3:13.0,J. Crawford makes free throw 2 of 2,,33,37
213,2,3:06.0,,Personal foul by B. Griffin,33,37
214,2,3:00.0,,D. Lillard misses 3-pt jump shot from 24 ft,33,37
215,2,2:59.0,Defensive rebound by B. Griffin,,33,37
216,2,2:53.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by C. Paul),,36,37
217,2,2:37.0,Offensive charge foul by M. Harkless (drawn by J. Redick),,36,37
218,2,2:37.0,,Turnover by M. Harkless (offensive foul),36,37
219,2,2:37.0,,Portland full timeout,36,37
220,2,2:37.0,,C. McCollum enters the game for A. Crabbe,36,37
221,2,2:36.0,Personal foul by D. Lillard,,36,37
222,2,2:36.0,D. Jordan misses free throw 1 of 2,,36,37
223,2,2:36.0,Offensive rebound by Team,,36,37
224,2,2:36.0,D. Jordan misses free throw 2 of 2,,36,37
225,2,2:36.0,,Defensive rebound by Team,36,37
226,2,2:23.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by M. Plumlee),36,40
227,2,2:08.0,J. Crawford misses 2-pt jump shot from 17 ft,,36,40
228,2,2:07.0,,Defensive rebound by C. McCollum,36,40
229,2,1:57.0,,D. Lillard makes 2-pt dunk at rim (assist by M. Plumlee),36,42
230,2,1:53.0,LA Clippers full timeout,,36,42
231,2,1:53.0,J. Green enters the game for D. Jordan,,36,42
232,2,1:45.0,Personal foul by M. Harkless,,36,42
233,2,1:45.0,C. Paul makes free throw 1 of 2,,37,42
234,2,1:45.0,,G. Henderson enters the game for M. Harkless,37,42
235,2,1:45.0,C. Paul makes free throw 2 of 2,,38,42
236,2,1:35.0,,Personal foul by B. Griffin,38,42
237,2,1:29.0,,C. McCollum makes 2-pt jump shot from 15 ft,38,44
238,2,1:15.0,B. Griffin makes 2-pt hook shot from 4 ft,,40,44
239,2,1:15.0,Shooting foul by M. Plumlee (drawn by B. Griffin),,40,44
240,2,1:15.0,B. Griffin makes free throw 1 of 1,,41,44
241,2,0:58.0,,G. Henderson misses 2-pt jump shot from 13 ft,41,44
242,2,0:57.0,Defensive rebound by B. Griffin,,41,44
243,2,0:40.0,C. Paul misses 2-pt jump shot from 15 ft,,41,44
244,2,0:40.0,Offensive rebound by B. Griffin,,41,44
245,2,0:37.0,B. Griffin misses 2-pt jump shot from 1 ft (block by M. Plumlee),,41,44
246,2,0:35.0,,Defensive rebound by D. Lillard,41,44
247,2,0:29.0,,D. Lillard misses 2-pt layup from 2 ft,41,44
248,2,0:27.0,,Offensive rebound by M. Plumlee,41,44
249,2,0:25.0,,D. Lillard makes 3-pt jump shot from 23 ft (assist by M. Plumlee),41,47
250,2,0:06.0,Personal foul by G. Henderson,,41,47
251,2,0:06.0,B. Griffin makes free throw 1 of 2,,42,47
252,2,0:06.0,A. Rivers enters the game for J. Redick,,42,47
253,2,0:06.0,L. Mbah a Moute enters the game for J. Crawford,,42,47
254,2,0:06.0,,E. Davis enters the game for C. McCollum,42,47
255,2,0:06.0,J. Ayres enters the game for C. Paul,,42,47
256,2,0:06.0,J. Redick enters the game for J. Green,,42,47
257,2,0:06.0,B. Griffin makes free throw 2 of 2,,43,47
258,2,0:06.0,,Portland full timeout,43,47
259,2,0:06.0,C. Paul enters the game for J. Ayres,,43,47
260,2,0:06.0,J. Green enters the game for L. Mbah a Moute,,43,47
261,2,0:06.0,,C. McCollum enters the game for M. Plumlee,43,47
262,2,0:06.0,,A. Crabbe enters the game for E. Davis,43,47
263,3,11:45.0,,C. McCollum makes 2-pt layup from 3 ft (assist by A. Aminu),43,49
264,3,11:28.0,C. Paul makes 2-pt jump shot from 3 ft,,45,49
265,3,11:14.0,Offensive charge foul by M. Plumlee (drawn by J. Redick),,45,49
266,3,11:14.0,,Turnover by M. Plumlee (offensive foul),45,49
267,3,10:56.0,C. Paul misses 3-pt jump shot from 27 ft,,45,49
268,3,10:54.0,,Defensive rebound by D. Lillard,45,49
269,3,10:46.0,,C. McCollum makes 2-pt jump shot from 10 ft,45,51
270,3,10:30.0,B. Griffin makes 2-pt jump shot from 6 ft,,47,51
271,3,10:13.0,,C. McCollum misses 3-pt jump shot from 23 ft,47,51
272,3,10:12.0,Defensive rebound by D. Jordan,,47,51
273,3,10:03.0,J. Redick makes 2-pt layup from 2 ft (assist by C. Paul),,49,51
274,3,9:46.0,,M. Plumlee misses 2-pt jump shot from 13 ft,49,51
275,3,9:46.0,Defensive rebound by D. Jordan,,49,51
276,3,9:21.0,B. Griffin misses 2-pt layup from 3 ft (block by M. Plumlee),,49,51
277,3,9:20.0,,Defensive rebound by M. Plumlee,49,51
278,3,9:12.0,,Personal foul by D. Jordan,49,51
279,3,9:01.0,,A. Aminu makes 2-pt jump shot from 7 ft (assist by M. Plumlee),49,53
280,3,8:47.0,Turnover by D. Jordan (bad pass; steal by C. McCollum),,49,53
281,3,8:43.0,,C. McCollum makes 2-pt dunk at rim,49,55
282,3,8:43.0,LA Clippers full timeout,,49,55
283,3,8:18.0,B. Griffin makes 3-pt jump shot from 25 ft (assist by C. Paul),,52,55
284,3,7:57.0,,D. Lillard misses 3-pt jump shot from 25 ft,52,55
285,3,7:56.0,Defensive rebound by D. Jordan,,52,55
286,3,7:44.0,Personal foul by M. Harkless,,52,55
287,3,7:44.0,J. Green enters the game for L. Mbah a Moute,,52,55
288,3,7:29.0,J. Redick misses 3-pt jump shot from 24 ft,,52,55
289,3,7:27.0,,Defensive rebound by M. Plumlee,52,55
290,3,7:16.0,,D. Lillard misses 2-pt layup from 2 ft (block by D. Jordan),52,55
291,3,7:15.0,Defensive rebound by D. Jordan,,52,55
292,3,7:09.0,C. Paul misses 2-pt jump shot from 21 ft,,52,55
293,3,7:09.0,,Defensive rebound by Team,52,55
294,3,7:09.0,Loose ball foul by B. Griffin,,52,55
295,3,7:09.0,,G. Henderson enters the game for M. Harkless,52,55
296,3,6:51.0,,A. Aminu misses 3-pt jump shot from 23 ft,52,55
297,3,6:50.0,Defensive rebound by J. Green,,52,55
298,3,6:35.0,B. Griffin misses 2-pt jump shot from 6 ft,,52,55
299,3,6:35.0,,Defensive rebound by G. Henderson,52,55
300,3,6:28.0,,G. Henderson misses 2-pt layup from 1 ft (block by D. Jordan),52,55
301,3,6:27.0,Defensive rebound by C. Paul,,52,55
302,3,6:24.0,J. Redick misses 3-pt jump shot from 25 ft,,52,55
303,3,6:23.0,Offensive rebound by B. Griffin,,52,55
304,3,6:20.0,J. Redick misses 3-pt jump shot from 23 ft,,52,55
305,3,6:19.0,,Defensive rebound by M. Plumlee,52,55
306,3,6:11.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),52,58
307,3,6:07.0,LA Clippers full timeout,,52,58
308,3,6:07.0,J. Crawford enters the game for J. Redick,,52,58
309,3,6:07.0,A. Rivers enters the game for C. Paul,,52,58
310,3,5:52.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by A. Rivers),,54,58
311,3,5:34.0,,D. Lillard misses 3-pt jump shot from 25 ft,54,58
312,3,5:32.0,Defensive rebound by J. Crawford,,54,58
313,3,5:24.0,J. Crawford makes 2-pt jump shot from 10 ft,,56,58
314,3,4:59.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by M. Plumlee),56,61
315,3,4:37.0,B. Griffin makes 2-pt jump shot from 20 ft (assist by J. Crawford),,58,61
316,3,4:22.0,,C. McCollum misses 2-pt jump shot from 16 ft,58,61
317,3,4:22.0,Defensive rebound by B. Griffin,,58,61
318,3,4:04.0,B. Griffin misses 2-pt jump shot from 18 ft,,58,61
319,3,4:02.0,Offensive rebound by D. Jordan,,58,61
320,3,3:52.0,J. Crawford misses 3-pt jump shot from 23 ft,,58,61
321,3,3:47.0,Offensive rebound by A. Rivers,,58,61
322,3,3:43.0,J. Green misses 3-pt jump shot from 25 ft,,58,61
323,3,3:41.0,,Defensive rebound by A. Aminu,58,61
324,3,3:35.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by A. Aminu),58,64
325,3,3:30.0,Shooting foul by M. Plumlee (drawn by B. Griffin),,58,64
326,3,3:30.0,B. Griffin makes free throw 1 of 2,,59,64
327,3,3:30.0,,A. Crabbe enters the game for C. McCollum,59,64
328,3,3:30.0,,E. Davis enters the game for M. Plumlee,59,64
329,3,3:30.0,B. Griffin misses free throw 2 of 2,,59,64
330,3,3:29.0,,Defensive rebound by A. Crabbe,59,64
331,3,3:14.0,,G. Henderson misses 2-pt jump shot from 16 ft,59,64
332,3,3:14.0,Defensive rebound by J. Crawford,,59,64
333,3,3:07.0,Turnover by J. Crawford (lost ball),,59,64
334,3,3:00.0,,D. Lillard misses 3-pt jump shot from 24 ft,59,64
335,3,2:58.0,Defensive rebound by J. Crawford,,59,64
336,3,2:45.0,A. Rivers misses 3-pt jump shot from 28 ft,,59,64
337,3,2:44.0,,Defensive rebound by A. Crabbe,59,64
338,3,2:37.0,,A. Aminu misses 2-pt layup from 1 ft,59,64
339,3,2:36.0,,Offensive rebound by E. Davis,59,64
340,3,2:36.0,,E. Davis misses 2-pt layup from 2 ft,59,64
341,3,2:33.0,,Offensive rebound by A. Aminu,59,64
342,3,2:31.0,,Portland full timeout,59,64
343,3,2:31.0,P. Pierce enters the game for D. Jordan,,59,64
344,3,2:22.0,,E. Davis misses 2-pt layup from 3 ft,59,64
345,3,2:22.0,,Offensive rebound by A. Aminu,59,64
346,3,2:22.0,,A. Aminu misses 2-pt layup from 2 ft,59,64
347,3,2:20.0,,Offensive rebound by E. Davis,59,64
348,3,2:20.0,,E. Davis makes 2-pt layup from 1 ft,59,66
349,3,2:01.0,A. Rivers misses 2-pt jump shot from 6 ft,,59,66
350,3,2:01.0,,Defensive rebound by E. Davis,59,66
351,3,1:49.0,,G. Henderson misses 3-pt jump shot from 23 ft,59,66
352,3,1:48.0,Defensive rebound by J. Green,,59,66
353,3,1:42.0,J. Green makes 2-pt jump shot from 4 ft,,61,66
354,3,1:20.0,,E. Davis misses 2-pt hook shot from 6 ft,61,66
355,3,1:20.0,Defensive rebound by P. Pierce,,61,66
356,3,1:05.0,J. Crawford misses 2-pt jump shot from 16 ft,,61,66
357,3,1:04.0,,Defensive rebound by E. Davis,61,66
358,3,0:48.0,,D. Lillard misses 2-pt jump shot from 15 ft,61,66
359,3,0:47.0,Defensive rebound by J. Crawford,,61,66
360,3,0:32.0,J. Crawford misses 2-pt layup from 2 ft,,61,66
361,3,0:31.0,,Defensive rebound by A. Aminu,61,66
362,3,0:07.0,,E. Davis misses 3-pt jump shot from 34 ft,61,66
363,3,0:07.0,,Offensive rebound by Team,61,66
364,3,0:07.0,,Turnover by Team (shot clock),61,66
365,3,0:07.0,J. Redick enters the game for B. Griffin,,61,66
366,3,0:07.0,,C. McCollum enters the game for D. Lillard,61,66
367,3,0:02.0,Personal foul by G. Henderson,,61,66
368,3,0:00.0,J. Green makes 3-pt jump shot from 24 ft (assist by J. Crawford),,64,66
369,4,11:49.0,Shooting foul by E. Davis (drawn by C. Aldrich),,64,66
370,4,11:49.0,C. Aldrich misses free throw 1 of 2,,64,66
371,4,11:49.0,Offensive rebound by Team,,64,66
372,4,11:49.0,C. Aldrich misses free throw 2 of 2,,64,66
373,4,11:47.0,,Defensive rebound by M. Harkless,64,66
374,4,11:25.0,,M. Harkless makes 2-pt dunk at rim (assist by G. Henderson),64,68
375,4,11:02.0,J. Crawford misses 2-pt jump shot from 12 ft,,64,68
376,4,11:01.0,,Defensive rebound by M. Harkless,64,68
377,4,10:54.0,,Portland full timeout,64,68
378,4,10:42.0,,G. Henderson misses 2-pt jump shot from 20 ft,64,68
379,4,10:41.0,Defensive rebound by C. Aldrich,,64,68
380,4,10:27.0,C. Aldrich misses 2-pt hook shot from 5 ft,,64,68
381,4,10:26.0,,Defensive rebound by Team,64,68
382,4,10:26.0,Loose ball foul by C. Aldrich,,64,68
383,4,10:13.0,,M. Harkless makes 2-pt layup from 3 ft,64,70
384,4,9:59.0,Flagrant foul type 1 by E. Davis,,64,70
385,4,9:59.0,A. Rivers makes flagrant free throw 1 of 2,,65,70
386,4,9:59.0,A. Rivers makes flagrant free throw 2 of 2,,66,70
387,4,9:59.0,D. Jordan enters the game for C. Aldrich,,66,70
388,4,9:48.0,A. Rivers misses 2-pt jump shot from 19 ft,,66,70
389,4,9:46.0,,Defensive rebound by M. Harkless,66,70
390,4,9:28.0,,M. Harkless misses 3-pt jump shot from 25 ft,66,70
391,4,9:27.0,,Offensive rebound by E. Davis,66,70
392,4,9:18.0,,A. Crabbe makes 2-pt jump shot from 19 ft (assist by E. Davis),66,72
393,4,8:51.0,J. Green misses 3-pt jump shot from 26 ft,,66,72
394,4,8:50.0,,Defensive rebound by E. Davis,66,72
