,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
52,1,4:29.0,,R. Rubio makes 2-pt layup from 1 ft,9,8
53,1,4:19.0,D. Favors makes 2-pt jump shot from 14 ft (assist by T. Booker),,11,8
54,1,4:18.0,,Minnesota full timeout,11,8
55,1,4:18.0,,T. Jones enters the game for R. Rubio,11,8
56,1,4:18.0,,S. Muhammad enters the game for A. Wiggins,11,8
57,1,4:18.0,J. Ingles enters the game for G. Hayward,,11,8
58,1,4:01.0,,K. Towns makes 2-pt jump shot from 21 ft (assist by G. Smith),11,10
59,1,3:33.0,T. Booker misses 2-pt jump shot from 19 ft,,11,10
60,1,3:32.0,,Defensive rebound by S. Muhammad,11,10
61,1,3:23.0,,Z. LaVine misses 2-pt jump shot from 18 ft,11,10
62,1,3:22.0,,Offensive rebound by S. Muhammad,11,10
63,1,3:19.0,,S. Muhammad misses 2-pt jump shot from 15 ft,11,10
64,1,3:18.0,Defensive rebound by T. Booker,,11,10
65,1,3:06.0,D. Favors makes 2-pt jump shot from 18 ft (assist by S. Mack),,13,10
66,1,2:51.0,,S. Muhammad misses 2-pt jump shot from 6 ft,13,10
67,1,2:50.0,Defensive rebound by T. Booker,,13,10
68,1,2:34.0,R. Hood makes 2-pt jump shot from 19 ft,,15,10
69,1,2:21.0,R. Neto enters the game for S. Mack,,15,10
70,1,2:21.0,,N. Bjelica enters the game for K. Towns,15,10
71,1,2:21.0,,T. Prince enters the game for Z. LaVine,15,10
72,1,2:21.0,R. Gobert enters the game for D. Favors,,15,10
73,1,2:12.0,,T. Jones misses 2-pt jump shot from 9 ft,15,10
74,1,2:11.0,Defensive rebound by Team,,15,10
75,1,1:49.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by T. Booker),,18,10
76,1,1:32.0,,T. Prince misses 2-pt hook shot from 7 ft,18,10
77,1,1:31.0,Defensive rebound by J. Ingles,,18,10
78,1,1:29.0,Turnover by J. Ingles (bad pass; steal by T. Jones),,18,10
79,1,1:21.0,,S. Muhammad misses 2-pt jump shot from 5 ft,18,10
80,1,1:20.0,Defensive rebound by R. Hood,,18,10
81,1,1:11.0,J. Ingles misses 3-pt jump shot from 25 ft,,18,10
82,1,1:09.0,,Defensive rebound by G. Smith,18,10
83,1,0:59.0,,G. Smith misses 2-pt layup from 1 ft,18,10
84,1,0:58.0,Defensive rebound by R. Neto,,18,10
85,1,0:51.0,Turnover by R. Neto (traveling),,18,10
86,1,0:51.0,G. Hayward enters the game for R. Hood,,18,10
87,1,0:29.0,,T. Jones misses 2-pt jump shot from 12 ft,18,10
88,1,0:29.0,Defensive rebound by R. Gobert,,18,10
89,1,0:04.0,T. Booker misses 2-pt layup from 2 ft,,18,10
90,1,0:03.0,,Defensive rebound by S. Muhammad,18,10
91,1,0:01.0,,S. Muhammad misses 2-pt layup from 2 ft,18,10
92,1,0:00.0,,Offensive rebound by Team,18,10
93,2,11:45.0,,T. Jones misses 2-pt jump shot from 10 ft,18,10
94,2,11:44.0,Defensive rebound by J. Ingles,,18,10
95,2,11:20.0,R. Neto makes 2-pt jump shot from 17 ft,,20,10
96,2,11:09.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by T. Jones),20,13
97,2,10:52.0,T. Booker misses 2-pt jump shot from 4 ft,,20,13
98,2,10:51.0,,Defensive rebound by G. Smith,20,13
99,2,10:40.0,,S. Muhammad makes 2-pt jump shot from 19 ft (assist by G. Smith),20,15
100,2,10:21.0,,Violation by N. Bjelica (kicked ball),20,15
101,2,10:21.0,T. Lyles enters the game for T. Booker,,20,15
102,2,10:14.0,G. Hayward misses 2-pt jump shot from 12 ft,,20,15
103,2,10:12.0,,Defensive rebound by T. Prince,20,15
104,2,10:06.0,,Personal foul by G. Hayward,20,15
105,2,10:06.0,R. Hood enters the game for J. Ingles,,20,15
106,2,9:57.0,,S. Muhammad misses 2-pt jump shot from 19 ft,20,15
107,2,9:56.0,Defensive rebound by R. Neto,,20,15
108,2,9:56.0,Personal foul by S. Muhammad,,20,15
109,2,9:39.0,T. Lyles makes 2-pt jump shot from 6 ft,,22,15
110,2,9:26.0,,G. Smith makes 2-pt hook shot from 6 ft (assist by N. Bjelica),22,17
111,2,9:09.0,T. Lyles misses 3-pt jump shot from 24 ft,,22,17
112,2,9:08.0,,Defensive rebound by T. Jones,22,17
113,2,8:55.0,,S. Muhammad misses 2-pt jump shot from 8 ft,22,17
114,2,8:54.0,Defensive rebound by Team,,22,17
115,2,8:54.0,Utah full timeout,,22,17
116,2,8:43.0,Turnover by R. Gobert (bad pass; steal by G. Smith),,22,17
117,2,8:30.0,,S. Muhammad misses 2-pt layup from 3 ft (block by R. Gobert),22,17
118,2,8:29.0,,Offensive rebound by Team,22,17
119,2,8:22.0,,G. Smith misses 2-pt layup from 2 ft (block by G. Hayward),22,17
120,2,8:21.0,,Offensive rebound by S. Muhammad,22,17
121,2,8:19.0,,S. Muhammad misses 2-pt layup from 1 ft,22,17
122,2,8:18.0,,Offensive rebound by S. Muhammad,22,17
123,2,8:17.0,,S. Muhammad makes 2-pt layup at rim,22,19
124,2,7:58.0,,A. Wiggins enters the game for S. Muhammad,22,19
125,2,7:58.0,,Z. LaVine enters the game for T. Prince,22,19
126,2,7:58.0,D. Favors enters the game for R. Gobert,,22,19
127,2,7:55.0,Offensive foul by R. Hood (drawn by Z. LaVine),,22,19
128,2,7:55.0,Turnover by R. Hood (offensive foul),,22,19
129,2,7:35.0,,Z. LaVine misses 2-pt layup from 1 ft (block by D. Favors),22,19
130,2,7:34.0,Defensive rebound by R. Hood,,22,19
131,2,7:18.0,R. Neto makes 3-pt jump shot from 24 ft (assist by G. Hayward),,25,19
132,2,7:01.0,,A. Wiggins misses 2-pt jump shot from 5 ft,25,19
133,2,7:01.0,Defensive rebound by G. Hayward,,25,19
134,2,6:54.0,T. Lyles makes 3-pt jump shot from 24 ft (assist by G. Hayward),,28,19
135,2,6:54.0,,Minnesota full timeout,28,19
136,2,6:54.0,,G. Dieng enters the game for G. Smith,28,19
137,2,6:54.0,,R. Rubio enters the game for T. Jones,28,19
138,2,6:54.0,,K. Towns enters the game for N. Bjelica,28,19
139,2,6:54.0,C. Johnson enters the game for R. Hood,,28,19
140,2,6:54.0,S. Mack enters the game for R. Neto,,28,19
141,2,6:37.0,,A. Wiggins misses 2-pt jump shot from 13 ft (block by G. Hayward),28,19
142,2,6:35.0,Defensive rebound by T. Lyles,,28,19
143,2,6:14.0,S. Mack misses 2-pt jump shot from 12 ft,,28,19
144,2,6:13.0,,Defensive rebound by K. Towns,28,19
145,2,6:02.0,,K. Towns makes 2-pt jump shot from 19 ft (assist by Z. LaVine),28,21
146,2,5:42.0,T. Lyles makes 3-pt jump shot from 24 ft (assist by G. Hayward),,31,21
147,2,5:19.0,,Turnover by R. Rubio (bad pass),31,21
148,2,5:18.0,,Loose ball foul by A. Wiggins,31,21
149,2,5:05.0,Personal foul by Z. LaVine,,31,21
150,2,4:53.0,C. Johnson makes 2-pt jump shot from 18 ft,,33,21
151,2,4:34.0,,Turnover by R. Rubio (bad pass),33,21
152,2,4:34.0,J. Ingles enters the game for G. Hayward,,33,21
153,2,4:23.0,Turnover by S. Mack (bad pass; steal by R. Rubio),,33,21
154,2,4:17.0,,R. Rubio makes 2-pt layup at rim,33,23
155,2,3:58.0,D. Favors misses 2-pt layup from 2 ft,,33,23
156,2,3:57.0,,Defensive rebound by K. Towns,33,23
157,2,3:51.0,,Shooting foul by C. Johnson (drawn by R. Rubio),33,23
158,2,3:51.0,,R. Rubio makes free throw 1 of 2,33,24
159,2,3:51.0,R. Gobert enters the game for T. Lyles,,33,24
160,2,3:51.0,G. Hayward enters the game for C. Johnson,,33,24
161,2,3:51.0,,R. Rubio makes free throw 2 of 2,33,25
162,2,3:40.0,G. Hayward misses 2-pt jump shot from 9 ft,,33,25
163,2,3:39.0,,Defensive rebound by K. Towns,33,25
164,2,3:30.0,,A. Wiggins misses 2-pt layup at rim,33,25
165,2,3:29.0,Defensive rebound by R. Gobert,,33,25
166,2,3:23.0,,Violation by K. Towns (def goaltending),33,25
167,2,3:23.0,S. Mack makes 2-pt layup from 2 ft,,35,25
168,2,3:08.0,,Z. LaVine makes 3-pt jump shot from 23 ft (assist by R. Rubio),35,28
169,2,2:49.0,D. Favors misses 2-pt jump shot from 15 ft,,35,28
170,2,2:48.0,,Defensive rebound by R. Rubio,35,28
171,2,2:33.0,,R. Rubio makes 2-pt jump shot from 17 ft,35,30
172,2,2:33.0,Utah full timeout,,35,30
173,2,2:33.0,C. Johnson enters the game for J. Ingles,,35,30
174,2,2:33.0,T. Booker enters the game for R. Gobert,,35,30
175,2,2:15.0,G. Hayward misses 3-pt jump shot from 25 ft,,35,30
176,2,2:14.0,,Defensive rebound by R. Rubio,35,30
177,2,1:51.0,,R. Rubio makes 2-pt jump shot from 21 ft,35,32
178,2,1:28.0,Turnover by C. Johnson (lost ball; steal by R. Rubio),,35,32
179,2,1:24.0,,Turnover by R. Rubio (bad pass; steal by S. Mack),35,32
180,2,1:04.0,S. Mack misses 2-pt jump shot from 2 ft,,35,32
181,2,1:03.0,,Defensive rebound by K. Towns,35,32
182,2,0:56.0,,A. Wiggins misses 2-pt jump shot from 6 ft (block by D. Favors),35,32
183,2,0:54.0,,Offensive rebound by A. Wiggins,35,32
184,2,0:42.0,,Z. LaVine misses 3-pt jump shot from 25 ft,35,32
185,2,0:42.0,Defensive rebound by G. Hayward,,35,32
186,2,0:28.0,S. Mack misses 2-pt jump shot from 4 ft,,35,32
187,2,0:28.0,,Defensive rebound by Team,35,32
188,2,0:28.0,Loose ball foul by T. Booker,,35,32
189,2,0:28.0,R. Gobert enters the game for T. Booker,,35,32
190,2,0:09.0,,Shooting foul by R. Gobert (drawn by K. Towns),35,32
191,2,0:09.0,,K. Towns makes free throw 1 of 2,35,33
192,2,0:09.0,R. Hood enters the game for C. Johnson,,35,33
193,2,0:09.0,,K. Towns makes free throw 2 of 2,35,34
194,2,0:01.0,G. Hayward misses 2-pt jump shot from 18 ft,,35,34
195,2,0:00.0,,Defensive rebound by K. Towns,35,34
196,3,11:41.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by R. Rubio),35,36
197,3,11:41.0,,Shooting foul by G. Hayward (drawn by A. Wiggins),35,36
198,3,11:41.0,,A. Wiggins makes free throw 1 of 1,35,37
199,3,11:20.0,D. Favors misses 2-pt jump shot from 4 ft (block by K. Towns),,35,37
200,3,11:19.0,Offensive rebound by R. Gobert,,35,37
201,3,11:14.0,R. Hood makes 2-pt jump shot from 14 ft (assist by S. Mack),,37,37
202,3,10:56.0,,A. Wiggins misses 2-pt jump shot from 19 ft,37,37
203,3,10:55.0,Defensive rebound by S. Mack,,37,37
204,3,10:33.0,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),,39,37
205,3,10:05.0,,Z. LaVine misses 2-pt jump shot from 17 ft,39,37
206,3,10:04.0,,Offensive rebound by G. Dieng,39,37
207,3,10:04.0,,G. Dieng misses 2-pt jump shot from 11 ft,39,37
208,3,10:03.0,Defensive rebound by G. Hayward,,39,37
209,3,9:50.0,G. Hayward makes 2-pt jump shot from 20 ft (assist by D. Favors),,41,37
210,3,9:32.0,,K. Towns misses 2-pt layup from 2 ft,41,37
211,3,9:31.0,Defensive rebound by R. Gobert,,41,37
212,3,9:30.0,Turnover by R. Gobert (lost ball; steal by R. Rubio),,41,37
213,3,9:25.0,,R. Rubio makes 3-pt jump shot from 23 ft,41,40
214,3,9:21.0,Turnover by R. Gobert (bad pass; steal by R. Rubio),,41,40
215,3,9:15.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),41,42
216,3,8:58.0,D. Favors makes 2-pt layup from 1 ft (assist by R. Hood),,43,42
217,3,8:58.0,Shooting foul by G. Dieng (drawn by D. Favors),,43,42
218,3,8:58.0,D. Favors makes free throw 1 of 1,,44,42
219,3,8:52.0,,Minnesota full timeout,44,42
220,3,8:42.0,,K. Towns makes 2-pt jump shot from 21 ft (assist by A. Wiggins),44,44
221,3,8:24.0,D. Favors misses 2-pt jump shot from 4 ft,,44,44
222,3,8:22.0,Offensive rebound by D. Favors,,44,44
223,3,8:21.0,D. Favors misses 2-pt layup from 1 ft (block by K. Towns),,44,44
224,3,8:20.0,Offensive rebound by D. Favors,,44,44
225,3,8:19.0,Shooting foul by K. Towns (drawn by D. Favors),,44,44
226,3,8:19.0,D. Favors makes free throw 1 of 2,,45,44
227,3,8:19.0,D. Favors makes free throw 2 of 2,,46,44
228,3,8:01.0,,R. Rubio misses 2-pt jump shot from 10 ft,46,44
229,3,8:00.0,Defensive rebound by R. Gobert,,46,44
230,3,7:46.0,D. Favors misses 2-pt jump shot from 21 ft,,46,44
231,3,7:45.0,,Defensive rebound by A. Wiggins,46,44
232,3,7:39.0,,Personal foul by R. Hood,46,44
233,3,7:39.0,,A. Wiggins makes free throw 1 of 2,46,45
234,3,7:39.0,,A. Wiggins misses free throw 2 of 2,46,45
235,3,7:38.0,Defensive rebound by R. Gobert,,46,45
236,3,7:22.0,G. Hayward misses 2-pt jump shot from 23 ft,,46,45
237,3,7:21.0,,Defensive rebound by K. Towns,46,45
238,3,7:14.0,,Turnover by G. Dieng (bad pass; steal by S. Mack),46,45
239,3,6:48.0,D. Favors makes 2-pt jump shot from 4 ft,,48,45
240,3,6:24.0,,Z. LaVine misses 2-pt jump shot from 16 ft,48,45
241,3,6:22.0,Defensive rebound by D. Favors,,48,45
242,3,6:11.0,S. Mack misses 3-pt jump shot from 25 ft,,48,45
243,3,6:10.0,,Defensive rebound by A. Wiggins,48,45
244,3,5:58.0,,G. Dieng makes 2-pt jump shot from 18 ft (assist by K. Towns),48,47
245,3,5:33.0,R. Gobert makes 2-pt dunk at rim (assist by S. Mack),,50,47
246,3,5:13.0,,R. Rubio makes 2-pt jump shot from 13 ft,50,49
247,3,5:00.0,S. Mack misses 2-pt jump shot from 5 ft,,50,49
248,3,4:59.0,Offensive rebound by D. Favors,,50,49
249,3,4:59.0,D. Favors makes 2-pt layup from 1 ft,,52,49
250,3,4:48.0,,A. Wiggins makes 2-pt dunk at rim (assist by G. Dieng),52,51
251,3,4:40.0,Personal foul by R. Rubio,,52,51
252,3,4:40.0,J. Ingles enters the game for G. Hayward,,52,51
253,3,4:40.0,T. Booker enters the game for D. Favors,,52,51
254,3,4:40.0,,T. Jones enters the game for R. Rubio,52,51
255,3,4:40.0,,G. Smith enters the game for G. Dieng,52,51
256,3,4:28.0,R. Hood makes 2-pt layup from 2 ft,,54,51
257,3,4:16.0,,T. Jones makes 2-pt jump shot from 23 ft (assist by A. Wiggins),54,53
258,3,3:55.0,R. Neto enters the game for S. Mack,,54,53
259,3,3:49.0,R. Hood misses 2-pt jump shot from 19 ft,,54,53
260,3,3:48.0,,Defensive rebound by A. Wiggins,54,53
261,3,3:33.0,,Z. LaVine misses 2-pt jump shot from 18 ft,54,53
262,3,3:33.0,Defensive rebound by J. Ingles,,54,53
263,3,3:20.0,Turnover by J. Ingles (bad pass),,54,53
264,3,3:20.0,,S. Muhammad enters the game for A. Wiggins,54,53
265,3,3:01.0,,Z. LaVine misses 2-pt layup from 1 ft (block by R. Gobert),54,53
266,3,3:00.0,,Offensive rebound by Team,54,53
267,3,2:57.0,,Shooting foul by R. Gobert (drawn by T. Jones),54,53
268,3,2:57.0,Utah full timeout,,54,53
269,3,2:57.0,T. Lyles enters the game for T. Booker,,54,53
270,3,2:57.0,,N. Bjelica enters the game for K. Towns,54,53
271,3,2:57.0,,T. Jones makes free throw 1 of 2,54,54
272,3,2:57.0,,T. Prince enters the game for Z. LaVine,54,54
273,3,2:57.0,,T. Jones makes free throw 2 of 2,54,55
274,3,2:37.0,J. Ingles misses 3-pt jump shot from 23 ft,,54,55
275,3,2:36.0,Offensive rebound by R. Neto,,54,55
276,3,2:20.0,R. Neto misses 2-pt layup from 1 ft,,54,55
277,3,2:19.0,,Defensive rebound by S. Muhammad,54,55
278,3,2:00.0,,G. Smith misses 2-pt dunk at rim,54,55
279,3,1:59.0,Defensive rebound by R. Neto,,54,55
280,3,1:49.0,T. Lyles makes 3-pt jump shot from 24 ft (assist by R. Hood),,57,55
281,3,1:34.0,,T. Jones misses 2-pt jump shot from 17 ft,57,55
282,3,1:33.0,Defensive rebound by R. Neto,,57,55
283,3,1:27.0,Shooting foul by G. Smith (drawn by R. Gobert),,57,55
284,3,1:27.0,R. Gobert misses free throw 1 of 2,,57,55
285,3,1:27.0,Offensive rebound by Team,,57,55
286,3,1:27.0,R. Gobert makes free throw 2 of 2,,58,55
287,3,1:11.0,,G. Smith misses 2-pt layup from 1 ft (block by R. Gobert),58,55
288,3,1:10.0,Defensive rebound by J. Ingles,,58,55
289,3,1:00.0,R. Neto misses 3-pt jump shot from 23 ft,,58,55
290,3,0:59.0,,Defensive rebound by G. Smith,58,55
291,3,0:46.0,,N. Bjelica misses 2-pt jump shot from 4 ft,58,55
292,3,0:46.0,,Offensive rebound by S. Muhammad,58,55
293,3,0:44.0,,S. Muhammad makes 2-pt layup from 3 ft,58,57
294,3,0:29.0,R. Hood misses 3-pt jump shot from 24 ft,,58,57
295,3,0:29.0,,Defensive rebound by T. Prince,58,57
296,3,0:09.0,,Turnover by T. Jones (bad pass; steal by J. Ingles),58,57
297,3,0:06.0,J. Ingles makes 2-pt dunk at rim,,60,57
298,3,0:01.0,,T. Jones makes 2-pt jump shot from 3 ft,60,59
299,4,11:40.0,R. Neto misses 2-pt layup from 2 ft,,60,59
300,4,11:39.0,,Defensive rebound by N. Bjelica,60,59
301,4,11:25.0,,N. Bjelica misses 3-pt jump shot from 24 ft,60,59
302,4,11:24.0,Defensive rebound by R. Neto,,60,59
303,4,11:17.0,G. Hayward makes 2-pt layup from 1 ft,,62,59
304,4,11:12.0,,Turnover by T. Jones (bad pass; steal by R. Neto),62,59
305,4,11:08.0,R. Neto misses 2-pt layup from 1 ft,,62,59
306,4,11:07.0,,Defensive rebound by T. Jones,62,59
307,4,10:58.0,,Shooting foul by R. Neto (drawn by T. Jones),62,59
308,4,10:58.0,,T. Jones makes free throw 1 of 2,62,60
309,4,10:58.0,,T. Jones makes free throw 2 of 2,62,61
310,4,10:42.0,J. Ingles makes 3-pt jump shot from 22 ft (assist by R. Neto),,65,61
311,4,10:26.0,,Turnover by S. Muhammad (bad pass),65,61
312,4,10:07.0,T. Lyles misses 2-pt layup at rim,,65,61
313,4,10:06.0,,Defensive rebound by G. Smith,65,61
314,4,10:03.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by T. Jones),65,63
315,4,9:49.0,G. Hayward makes 2-pt layup at rim (assist by D. Favors),,67,63
316,4,9:49.0,Shooting foul by N. Bjelica (drawn by G. Hayward),,67,63
317,4,9:49.0,C. Johnson enters the game for J. Ingles,,67,63
318,4,9:49.0,S. Mack enters the game for R. Neto,,67,63
319,4,9:49.0,G. Hayward makes free throw 1 of 1,,68,63
320,4,9:37.0,,N. Bjelica misses 2-pt jump shot from 3 ft,68,63
321,4,9:37.0,,Offensive rebound by N. Bjelica,68,63
322,4,9:35.0,,N. Bjelica misses 2-pt layup from 2 ft,68,63
323,4,9:33.0,Defensive rebound by T. Lyles,,68,63
324,4,9:12.0,C. Johnson misses 2-pt jump shot from 8 ft,,68,63
325,4,9:12.0,,Defensive rebound by N. Bjelica,68,63
326,4,9:06.0,,T. Jones misses 3-pt jump shot from 25 ft,68,63
327,4,9:05.0,Defensive rebound by T. Lyles,,68,63
328,4,9:01.0,G. Hayward makes 2-pt layup at rim (assist by S. Mack),,70,63
329,4,9:01.0,Shooting foul by T. Jones (drawn by G. Hayward),,70,63
330,4,9:01.0,G. Hayward makes free throw 1 of 1,,71,63
331,4,8:49.0,,T. Prince misses 3-pt jump shot from 24 ft,71,63
332,4,8:48.0,Defensive rebound by C. Johnson,,71,63
333,4,8:39.0,G. Hayward makes 3-pt jump shot from 22 ft (assist by T. Lyles),,74,63
334,4,8:38.0,,Minnesota full timeout,74,63
335,4,8:38.0,,R. Rubio enters the game for T. Jones,74,63
336,4,8:38.0,,G. Dieng enters the game for G. Smith,74,63
337,4,8:38.0,,Z. LaVine enters the game for S. Muhammad,74,63
338,4,8:38.0,,K. Towns enters the game for N. Bjelica,74,63
339,4,8:38.0,,A. Wiggins enters the game for T. Prince,74,63
340,4,8:25.0,,R. Rubio makes 3-pt jump shot from 23 ft (assist by G. Dieng),74,66
341,4,8:06.0,S. Mack makes 2-pt layup from 1 ft,,76,66
342,4,7:57.0,,Personal foul by S. Mack,76,66
343,4,7:48.0,,Turnover by R. Rubio (bad pass; steal by T. Lyles),76,66
344,4,7:46.0,Personal foul by A. Wiggins,,76,66
345,4,7:35.0,T. Lyles makes 2-pt jump shot from 6 ft,,78,66
346,4,7:10.0,,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),78,68
347,4,6:52.0,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),,80,68
348,4,6:38.0,,Personal foul by D. Favors,80,68
349,4,6:38.0,R. Hood enters the game for C. Johnson,,80,68
350,4,6:38.0,R. Gobert enters the game for D. Favors,,80,68
351,4,6:36.0,,Turnover by A. Wiggins (traveling),80,68
352,4,6:13.0,Turnover by G. Hayward (bad pass; steal by K. Towns),,80,68
353,4,6:06.0,,Z. LaVine makes 2-pt dunk at rim,80,70
354,4,5:45.0,S. Mack misses 3-pt jump shot from 24 ft,,80,70
355,4,5:44.0,,Defensive rebound by K. Towns,80,70
356,4,5:35.0,,K. Towns misses 3-pt jump shot from 24 ft,80,70
357,4,5:34.0,Defensive rebound by T. Lyles,,80,70
358,4,5:18.0,T. Lyles makes 2-pt dunk at rim,,82,70
359,4,5:00.0,,Offensive foul by K. Towns (drawn by S. Mack),82,70
360,4,5:00.0,,Turnover by K. Towns (offensive foul),82,70
361,4,5:00.0,Utah full timeout,,82,70
362,4,4:41.0,T. Lyles misses 3-pt jump shot from 23 ft,,82,70
363,4,4:40.0,,Defensive rebound by R. Rubio,82,70
364,4,4:30.0,,A. Wiggins misses 3-pt jump shot from 25 ft,82,70
365,4,4:29.0,Defensive rebound by R. Gobert,,82,70
366,4,4:05.0,G. Hayward misses 2-pt jump shot from 15 ft,,82,70
367,4,4:04.0,Offensive rebound by Team,,82,70
368,4,4:04.0,Turnover by Team (shot clock),,82,70
369,4,4:04.0,D. Favors enters the game for T. Lyles,,82,70
370,4,3:50.0,,A. Wiggins makes 2-pt dunk at rim,82,72
371,4,3:32.0,R. Hood makes 2-pt jump shot from 8 ft,,84,72
372,4,3:15.0,,K. Towns misses 2-pt jump shot from 4 ft (block by R. Gobert),84,72
373,4,3:14.0,,Offensive rebound by Team,84,72
374,4,3:11.0,,Shooting foul by G. Hayward (drawn by A. Wiggins),84,72
375,4,3:11.0,,A. Wiggins misses free throw 1 of 2,84,72
376,4,3:11.0,,Offensive rebound by Team,84,72
377,4,3:11.0,,A. Wiggins makes free throw 2 of 2,84,73
378,4,2:52.0,S. Mack makes 2-pt jump shot from 8 ft,,86,73
379,4,2:43.0,,R. Rubio misses 2-pt jump shot from 13 ft,86,73
380,4,2:42.0,Defensive rebound by G. Hayward,,86,73
381,4,2:27.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by R. Hood),,89,73
382,4,2:13.0,,K. Towns makes 2-pt jump shot from 21 ft (assist by R. Rubio),89,75
383,4,2:06.0,Utah full timeout,,89,75
384,4,1:58.0,S. Mack misses 3-pt jump shot from 22 ft,,89,75
385,4,1:57.0,,Defensive rebound by Team,89,75
386,4,1:44.0,,R. Rubio makes 2-pt jump shot from 20 ft (assist by Z. LaVine),89,77
387,4,1:24.0,R. Hood makes 2-pt jump shot from 17 ft,,91,77
388,4,1:16.0,,Personal foul by R. Hood,91,77
389,4,1:16.0,,Z. LaVine makes free throw 1 of 2,91,78
390,4,1:16.0,T. Lyles enters the game for R. Gobert,,91,78
391,4,1:16.0,,Z. LaVine makes free throw 2 of 2,91,79
