,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
155,2,7:16.0,,Personal foul by S. Johnson (drawn by N. Mirotić),41,35
156,2,7:09.0,,D. Rose misses 2-pt jump shot from 9 ft,41,35
157,2,7:08.0,Defensive rebound by R. Jackson,,41,35
158,2,7:00.0,Shooting foul by J. Butler (drawn by J. Anthony),,41,35
159,2,7:00.0,J. Anthony makes free throw 1 of 2,,42,35
160,2,7:00.0,,K. Hinrich enters the game for J. Butler,42,35
161,2,7:00.0,J. Anthony makes free throw 2 of 2,,43,35
162,2,6:47.0,,Shooting foul by A. Tolliver (drawn by D. Rose),43,35
163,2,6:47.0,,D. Rose makes free throw 1 of 2,43,36
164,2,6:47.0,A. Drummond enters the game for J. Anthony,,43,36
165,2,6:47.0,,D. Rose makes free throw 2 of 2,43,37
166,2,6:39.0,A. Tolliver misses 3-pt jump shot from 24 ft,,43,37
167,2,6:36.0,Offensive rebound by A. Drummond,,43,37
168,2,6:30.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,43,37
169,2,6:28.0,,Defensive rebound by J. Noah,43,37
170,2,6:22.0,,J. Noah makes 2-pt dunk at rim (assist by D. Rose),43,39
171,2,5:56.0,A. Tolliver makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),,45,39
172,2,5:45.0,,Turnover by J. Noah (offensive goaltending),45,39
173,2,5:45.0,,Chicago full timeout,45,39
174,2,5:45.0,,P. Gasol enters the game for J. Noah,45,39
175,2,5:45.0,E. İlyasova enters the game for A. Tolliver,,45,39
176,2,5:27.0,A. Drummond makes 2-pt hook shot from 6 ft,,47,39
177,2,5:14.0,,P. Gasol makes 2-pt jump shot from 15 ft (assist by D. Rose),47,41
178,2,4:57.0,E. İlyasova misses 3-pt jump shot from 23 ft,,47,41
179,2,4:55.0,,Defensive rebound by N. Mirotić,47,41
180,2,4:44.0,,D. Rose misses 2-pt layup from 1 ft,47,41
181,2,4:43.0,,Offensive rebound by T. Gibson,47,41
182,2,4:43.0,,T. Gibson misses 2-pt layup from 1 ft,47,41
183,2,4:42.0,Defensive rebound by E. İlyasova,,47,41
184,2,4:35.0,Turnover by S. Johnson (bad pass),,47,41
185,2,4:21.0,,N. Mirotić misses 3-pt jump shot from 24 ft,47,41
186,2,4:21.0,Defensive rebound by R. Jackson,,47,41
187,2,4:06.0,Shooting foul by N. Mirotić (drawn by S. Johnson),,47,41
188,2,4:06.0,S. Johnson misses free throw 1 of 2,,47,41
189,2,4:06.0,Offensive rebound by Team,,47,41
190,2,4:06.0,,T. Snell enters the game for N. Mirotić,47,41
191,2,4:06.0,S. Johnson makes free throw 2 of 2,,48,41
192,2,3:57.0,,D. Rose makes 2-pt jump shot from 11 ft,48,43
193,2,3:37.0,K. Caldwell-Pope misses 2-pt jump shot from 23 ft,,48,43
194,2,3:37.0,Offensive rebound by E. İlyasova,,48,43
195,2,3:37.0,Personal foul by T. Gibson (drawn by E. İlyasova),,48,43
196,2,3:37.0,E. İlyasova misses free throw 1 of 2,,48,43
197,2,3:37.0,Offensive rebound by Team,,48,43
198,2,3:37.0,E. İlyasova makes free throw 2 of 2,,49,43
199,2,3:28.0,,D. Rose misses 2-pt jump shot from 13 ft,49,43
200,2,3:27.0,,Offensive rebound by T. Gibson,49,43
201,2,3:27.0,,T. Gibson makes 2-pt dunk at rim (assist by P. Gasol),49,45
202,2,3:01.0,A. Drummond misses 2-pt jump shot from 11 ft,,49,45
203,2,3:00.0,,Defensive rebound by T. Gibson,49,45
204,2,2:56.0,,D. Rose makes 2-pt layup at rim,49,47
205,2,2:44.0,Detroit full timeout,,49,47
206,2,2:44.0,S. Blake enters the game for R. Jackson,,49,47
207,2,2:44.0,M. Morris enters the game for K. Caldwell-Pope,,49,47
208,2,2:34.0,Offensive foul by A. Drummond (drawn by K. Hinrich),,49,47
209,2,2:34.0,Turnover by A. Drummond (offensive foul),,49,47
210,2,2:20.0,,D. Rose misses 3-pt jump shot from 23 ft,49,47
211,2,2:19.0,Defensive rebound by S. Johnson,,49,47
212,2,2:02.0,Shooting foul by K. Hinrich (drawn by E. İlyasova),,49,47
213,2,2:02.0,E. İlyasova misses free throw 1 of 2,,49,47
214,2,2:02.0,Offensive rebound by Team,,49,47
215,2,2:02.0,E. İlyasova makes free throw 2 of 2,,50,47
216,2,1:50.0,,D. Rose misses 2-pt jump shot from 5 ft,50,47
217,2,1:47.0,,Offensive rebound by T. Gibson,50,47
218,2,1:47.0,,T. Gibson makes 2-pt layup from 1 ft,50,49
219,2,1:20.0,A. Drummond misses 2-pt jump shot from 13 ft (block by P. Gasol),,50,49
220,2,1:19.0,,Defensive rebound by T. Gibson,50,49
221,2,1:04.0,,D. Rose misses 2-pt jump shot from 19 ft,50,49
222,2,1:02.0,Defensive rebound by S. Johnson,,50,49
223,2,0:53.0,A. Drummond makes 2-pt jump shot from 4 ft (assist by S. Blake),,52,49
224,2,0:39.0,,Def 3 sec tech foul by A. Drummond,52,49
225,2,0:39.0,,D. Rose makes technical free throw,52,50
226,2,0:35.0,,Turnover by P. Gasol (lost ball; steal by S. Blake),52,50
227,2,0:35.0,Personal foul by P. Gasol (drawn by S. Blake),,52,50
228,2,0:35.0,S. Blake misses free throw 1 of 2,,52,50
229,2,0:35.0,Offensive rebound by Team,,52,50
230,2,0:35.0,,N. Mirotić enters the game for T. Gibson,52,50
231,2,0:35.0,S. Blake makes free throw 2 of 2,,53,50
232,2,0:28.0,,Shooting foul by S. Johnson (drawn by P. Gasol),53,50
233,2,0:28.0,,P. Gasol makes free throw 1 of 2,53,51
234,2,0:28.0,,P. Gasol makes free throw 2 of 2,53,52
235,2,0:22.0,Personal take foul by K. Hinrich (drawn by A. Drummond),,53,52
236,2,0:22.0,A. Drummond makes free throw 1 of 2,,54,52
237,2,0:22.0,,J. Butler enters the game for K. Hinrich,54,52
238,2,0:22.0,A. Drummond makes free throw 2 of 2,,55,52
239,2,0:01.0,,D. Rose misses 2-pt jump shot from 7 ft (block by A. Drummond),55,52
240,2,0:00.0,Defensive rebound by S. Johnson,,55,52
241,3,11:44.0,R. Jackson misses 2-pt jump shot from 17 ft,,55,52
242,3,11:44.0,,Defensive rebound by Team,55,52
243,3,11:32.0,,Shooting foul by K. Caldwell-Pope (drawn by J. Butler),55,52
244,3,11:32.0,,J. Butler makes free throw 1 of 2,55,53
245,3,11:32.0,,J. Butler makes free throw 2 of 2,55,54
246,3,11:15.0,E. İlyasova misses 2-pt jump shot from 14 ft,,55,54
247,3,11:14.0,,Defensive rebound by P. Gasol,55,54
248,3,11:01.0,,D. Rose makes 2-pt jump shot from 14 ft,55,56
249,3,10:34.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,,57,56
250,3,10:21.0,,J. Butler misses 2-pt layup from 2 ft,57,56
251,3,10:19.0,Defensive rebound by A. Drummond,,57,56
252,3,10:14.0,R. Jackson makes 2-pt layup from 1 ft,,59,56
253,3,9:59.0,,P. Gasol misses 2-pt jump shot from 18 ft,59,56
254,3,9:58.0,Defensive rebound by K. Caldwell-Pope,,59,56
255,3,9:36.0,M. Morris misses 3-pt jump shot from 26 ft,,59,56
256,3,9:35.0,,Defensive rebound by J. Butler,59,56
257,3,9:26.0,,D. Rose misses 3-pt jump shot from 24 ft,59,56
258,3,9:25.0,Defensive rebound by M. Morris,,59,56
259,3,9:10.0,A. Drummond misses 2-pt jump shot from 8 ft,,59,56
260,3,9:09.0,,Defensive rebound by T. Snell,59,56
261,3,8:59.0,,Turnover by T. Snell (bad pass; steal by R. Jackson),59,56
262,3,8:54.0,Turnover by R. Jackson (lost ball; steal by T. Snell),,59,56
263,3,8:47.0,,Shooting foul by A. Drummond (drawn by T. Gibson),59,56
264,3,8:47.0,,T. Gibson makes free throw 1 of 2,59,57
265,3,8:47.0,,T. Gibson makes free throw 2 of 2,59,58
266,3,8:22.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,59,58
267,3,8:22.0,,Defensive rebound by D. Rose,59,58
268,3,8:13.0,,Shooting foul by M. Morris (drawn by T. Gibson),59,58
269,3,8:13.0,,T. Gibson makes 2-pt layup from 2 ft (assist by P. Gasol),59,60
270,3,8:13.0,,T. Gibson makes free throw 1 of 1,59,61
271,3,8:03.0,R. Jackson misses 2-pt jump shot from 7 ft,,59,61
272,3,8:02.0,,Defensive rebound by P. Gasol,59,61
273,3,7:53.0,,Turnover by D. Rose (bad pass; steal by A. Drummond),59,61
274,3,7:50.0,Shooting foul by P. Gasol (drawn by A. Drummond),,59,61
275,3,7:50.0,A. Drummond makes free throw 1 of 2,,60,61
276,3,7:50.0,A. Drummond misses free throw 2 of 2,,60,61
277,3,7:49.0,,Defensive rebound by P. Gasol,60,61
278,3,7:29.0,,J. Butler misses 2-pt jump shot from 5 ft (block by K. Caldwell-Pope),60,61
279,3,7:28.0,Defensive rebound by A. Drummond,,60,61
280,3,7:24.0,E. İlyasova makes 2-pt layup from 1 ft (assist by R. Jackson),,62,61
281,3,7:10.0,,J. Butler misses 2-pt layup from 1 ft,62,61
282,3,7:09.0,Defensive rebound by K. Caldwell-Pope,,62,61
283,3,7:04.0,Turnover by K. Caldwell-Pope (lost ball; steal by J. Butler),,62,61
284,3,7:00.0,,P. Gasol makes 2-pt layup from 1 ft (assist by D. Rose),62,63
285,3,7:00.0,,Shooting foul by M. Morris (drawn by P. Gasol),62,63
286,3,7:00.0,,P. Gasol makes free throw 1 of 1,62,64
287,3,6:51.0,E. İlyasova misses 3-pt jump shot from 25 ft,,62,64
288,3,6:50.0,,Defensive rebound by T. Gibson,62,64
289,3,6:38.0,,J. Butler misses 3-pt jump shot from 24 ft,62,64
290,3,6:37.0,Defensive rebound by A. Drummond,,62,64
291,3,6:28.0,R. Jackson misses 2-pt layup at rim,,62,64
292,3,6:27.0,,Defensive rebound by D. Rose,62,64
293,3,6:23.0,,Shooting foul by A. Drummond (drawn by J. Butler),62,64
294,3,6:23.0,,J. Butler makes free throw 1 of 2,62,65
295,3,6:23.0,,J. Butler makes free throw 2 of 2,62,66
296,3,6:20.0,Detroit full timeout,,62,66
297,3,6:09.0,E. İlyasova misses 3-pt jump shot from 25 ft,,62,66
298,3,6:08.0,,Defensive rebound by P. Gasol,62,66
299,3,5:49.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by P. Gasol),62,69
300,3,5:36.0,M. Morris misses 2-pt layup from 2 ft (block by T. Gibson),,62,69
301,3,5:33.0,,Defensive rebound by T. Gibson,62,69
302,3,5:24.0,,Offensive foul by T. Gibson (drawn by K. Caldwell-Pope),62,69
303,3,5:24.0,,Turnover by T. Gibson (offensive foul),62,69
304,3,5:07.0,M. Morris misses 3-pt jump shot from 24 ft,,62,69
305,3,5:06.0,Offensive rebound by A. Drummond,,62,69
306,3,5:06.0,Shooting foul by P. Gasol (drawn by A. Drummond),,62,69
307,3,5:06.0,A. Drummond misses free throw 1 of 2,,62,69
308,3,5:06.0,Offensive rebound by Team,,62,69
309,3,5:06.0,A. Drummond makes free throw 2 of 2,,63,69
310,3,4:47.0,,J. Butler misses 2-pt jump shot from 9 ft,63,69
311,3,4:45.0,Defensive rebound by A. Drummond,,63,69
312,3,4:31.0,Shooting foul by P. Gasol (drawn by A. Drummond),,63,69
313,3,4:31.0,A. Drummond misses free throw 1 of 2,,63,69
314,3,4:31.0,Offensive rebound by Team,,63,69
315,3,4:31.0,,D. McDermott enters the game for T. Snell,63,69
316,3,4:31.0,,J. Noah enters the game for P. Gasol,63,69
317,3,4:31.0,S. Johnson enters the game for M. Morris,,63,69
318,3,4:31.0,A. Drummond misses free throw 2 of 2,,63,69
319,3,4:30.0,,Defensive rebound by J. Noah,63,69
320,3,4:17.0,,Shooting foul by R. Jackson (drawn by T. Gibson),63,69
321,3,4:17.0,,T. Gibson misses free throw 1 of 2,63,69
322,3,4:17.0,,Offensive rebound by Team,63,69
323,3,4:17.0,,T. Gibson makes free throw 2 of 2,63,70
324,3,4:07.0,Def 3 sec tech foul by T. Gibson,,63,70
325,3,4:07.0,,N. Mirotić enters the game for T. Gibson,63,70
326,3,4:07.0,R. Jackson makes technical free throw,,64,70
327,3,4:00.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,66,70
328,3,3:37.0,,D. Rose makes 2-pt jump shot from 13 ft,66,72
329,3,3:21.0,S. Johnson makes 2-pt jump shot from 12 ft (assist by R. Jackson),,68,72
330,3,3:12.0,,Turnover by J. Noah (bad pass),68,72
331,3,3:01.0,Offensive foul by A. Drummond (drawn by J. Butler),,68,72
332,3,3:01.0,Turnover by A. Drummond (offensive foul),,68,72
333,3,3:01.0,J. Anthony enters the game for A. Drummond,,68,72
334,3,2:50.0,,D. Rose makes 2-pt jump shot from 7 ft,68,74
335,3,2:26.0,R. Jackson makes 2-pt layup from 1 ft,,70,74
336,3,2:11.0,,D. Rose makes 2-pt jump shot from 9 ft,70,76
337,3,1:53.0,E. İlyasova makes 2-pt layup at rim (assist by R. Jackson),,72,76
338,3,1:41.0,,Chicago full timeout,72,76
339,3,1:41.0,,Turnover by Team (5 sec inbounds),72,76
340,3,1:23.0,R. Jackson misses 2-pt dunk at rim,,72,76
341,3,1:22.0,Offensive rebound by K. Caldwell-Pope,,72,76
342,3,1:13.0,K. Caldwell-Pope makes 2-pt jump shot from 19 ft,,74,76
343,3,0:55.0,,N. Mirotić misses 3-pt jump shot from 24 ft,74,76
344,3,0:53.0,,Offensive rebound by J. Noah,74,76
345,3,0:46.0,,Turnover by J. Butler (bad pass),74,76
346,3,0:30.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,74,76
347,3,0:29.0,,Defensive rebound by N. Mirotić,74,76
348,3,0:10.0,,D. Rose misses 2-pt jump shot from 20 ft,74,76
349,3,0:08.0,,Offensive rebound by J. Noah,74,76
350,3,0:02.0,,Shooting foul by J. Anthony (drawn by J. Butler),74,76
351,3,0:02.0,,Technical foul by J. Noah,74,76
352,3,0:02.0,R. Jackson misses technical free throw,,74,76
353,3,0:02.0,,Offensive rebound by Team,74,76
354,3,0:02.0,,K. Hinrich enters the game for D. Rose,74,76
355,3,0:02.0,,J. Butler makes free throw 1 of 2,74,77
356,3,0:02.0,A. Drummond enters the game for E. İlyasova,,74,77
357,3,0:02.0,,J. Butler misses free throw 2 of 2,74,77
358,3,0:02.0,Defensive rebound by K. Caldwell-Pope,,74,77
359,3,0:00.0,K. Caldwell-Pope misses 3-pt jump shot from 54 ft,,74,77
360,3,0:00.0,Offensive rebound by Team,,74,77
361,4,11:46.0,,Turnover by J. Butler (bad pass; steal by S. Johnson),74,77
362,4,11:26.0,M. Morris misses 2-pt jump shot from 10 ft,,74,77
363,4,11:25.0,Offensive rebound by M. Morris,,74,77
364,4,11:17.0,Turnover by M. Morris (bad pass),,74,77
365,4,11:05.0,,J. Butler makes 2-pt layup from 1 ft (assist by J. Noah),74,79
366,4,10:45.0,Personal foul by K. Hinrich (drawn by S. Blake),,74,79
367,4,10:37.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by A. Drummond),,77,79
368,4,10:22.0,,N. Mirotić misses 2-pt jump shot from 13 ft,77,79
369,4,10:20.0,Defensive rebound by A. Drummond,,77,79
370,4,10:13.0,S. Blake misses 3-pt jump shot from 24 ft,,77,79
371,4,10:12.0,Offensive rebound by A. Drummond,,77,79
372,4,10:01.0,A. Tolliver misses 2-pt layup from 1 ft,,77,79
373,4,10:01.0,,Defensive rebound by Team,77,79
374,4,10:01.0,Loose ball foul by A. Drummond (drawn by J. Noah),,77,79
375,4,10:01.0,Technical foul by A. Drummond,,77,79
376,4,10:01.0,,J. Butler makes technical free throw,77,80
377,4,10:01.0,J. Anthony enters the game for A. Drummond,,77,80
378,4,9:54.0,,Personal foul by M. Morris (drawn by J. Butler),77,80
379,4,9:37.0,,N. Mirotić misses 2-pt layup from 1 ft,77,80
380,4,9:36.0,Defensive rebound by J. Anthony,,77,80
381,4,9:30.0,S. Johnson misses 2-pt jump shot from 11 ft,,77,80
382,4,9:28.0,Offensive rebound by S. Johnson,,77,80
383,4,9:27.0,S. Johnson makes 2-pt layup from 1 ft,,79,80
384,4,9:11.0,,K. Hinrich misses 3-pt jump shot from 24 ft,79,80
385,4,9:10.0,Defensive rebound by M. Morris,,79,80
386,4,9:01.0,S. Blake misses 2-pt jump shot from 19 ft,,79,80
387,4,9:00.0,Offensive rebound by S. Blake,,79,80
