,QUARTER,TIME_REMAINING,INDIANA_ACTION,BOSTON_ACTION,INDIANA_SCORE,BOSTON_SCORE
80,1,3:15.0,Turnover by M. Ellis (bad pass; steal by K. Olynyk),,20,17
81,1,3:00.0,,K. Olynyk misses 2-pt jump shot from 4 ft,20,17
82,1,2:58.0,,Offensive rebound by M. Smart,20,17
83,1,2:58.0,,M. Smart makes 2-pt layup from 2 ft,20,19
84,1,2:47.0,Offensive foul by C. Miles (drawn by M. Smart),,20,19
85,1,2:47.0,Turnover by C. Miles (offensive foul),,20,19
86,1,2:47.0,J. Hill enters the game for C. Miles,,20,19
87,1,2:37.0,,K. Olynyk misses 3-pt jump shot from 24 ft,20,19
88,1,2:36.0,Defensive rebound by J. Hill,,20,19
89,1,2:18.0,M. Ellis makes 3-pt jump shot from 24 ft (assist by C. Budinger),,23,19
90,1,2:09.0,,Personal take foul by J. Hill (drawn by E. Turner),23,19
91,1,2:09.0,L. Allen enters the game for M. Turner,,23,19
92,1,2:09.0,,D. Lee enters the game for J. Jerebko,23,19
93,1,2:03.0,,Shooting foul by L. Allen (drawn by K. Olynyk),23,19
94,1,2:03.0,,K. Olynyk makes free throw 1 of 2,23,20
95,1,2:03.0,,K. Olynyk makes free throw 2 of 2,23,21
96,1,1:48.0,P. George makes 2-pt jump shot from 10 ft (assist by J. Hill),,25,21
97,1,1:32.0,,Turnover by D. Lee (lost ball; steal by M. Ellis),25,21
98,1,1:25.0,M. Ellis misses 3-pt jump shot from 24 ft,,25,21
99,1,1:25.0,Offensive rebound by J. Hill,,25,21
100,1,1:18.0,C. Budinger makes 3-pt jump shot from 23 ft (assist by J. Hill),,28,21
101,1,1:07.0,,Turnover by K. Olynyk (lost ball; steal by M. Ellis),28,21
102,1,1:02.0,L. Allen misses 2-pt layup from 2 ft (block by E. Turner),,28,21
103,1,1:01.0,,Defensive rebound by Team,28,21
104,1,0:48.0,,R. Hunter misses 3-pt jump shot from 23 ft,28,21
105,1,0:46.0,,Offensive rebound by D. Lee,28,21
106,1,0:45.0,,D. Lee makes 2-pt dunk at rim,28,23
107,1,0:30.0,Shooting foul by D. Lee (drawn by P. George),,28,23
108,1,0:30.0,P. George makes free throw 1 of 2,,29,23
109,1,0:30.0,P. George misses free throw 2 of 2,,29,23
110,1,0:29.0,,Defensive rebound by Team,29,23
111,1,0:18.0,,M. Smart misses 2-pt layup at rim,29,23
112,1,0:17.0,Defensive rebound by J. Hill,,29,23
113,1,0:00.0,P. George makes 2-pt jump shot from 18 ft,,31,23
114,2,11:46.0,,R. Hunter misses 2-pt layup from 1 ft (block by C. Budinger),31,23
115,2,11:45.0,Defensive rebound by C. Budinger,,31,23
116,2,11:42.0,C. Budinger makes 2-pt dunk at rim,,33,23
117,2,11:17.0,,K. Olynyk misses 2-pt layup from 1 ft (block by G. Robinson),33,23
118,2,11:16.0,Defensive rebound by G. Hill,,33,23
119,2,10:53.0,J. Hill misses 2-pt hook shot from 7 ft,,33,23
120,2,10:52.0,,Defensive rebound by D. Lee,33,23
121,2,10:45.0,,D. Lee makes 2-pt layup at rim (assist by I. Thomas),33,25
122,2,10:45.0,,Shooting foul by C. Budinger (drawn by D. Lee),33,25
123,2,10:45.0,,J. Sullinger enters the game for K. Olynyk,33,25
124,2,10:45.0,,D. Lee makes free throw 1 of 1,33,26
125,2,10:22.0,L. Allen misses 2-pt jump shot from 12 ft,,33,26
126,2,10:21.0,,Defensive rebound by R. Hunter,33,26
127,2,10:15.0,,I. Thomas makes 2-pt jump shot from 16 ft,33,28
128,2,9:59.0,Shooting foul by J. Crowder (drawn by L. Allen),,33,28
129,2,9:59.0,L. Allen makes free throw 1 of 2,,34,28
130,2,9:59.0,L. Allen makes free throw 2 of 2,,35,28
131,2,9:43.0,,D. Lee makes 2-pt hook shot from 4 ft,35,30
132,2,9:28.0,G. Robinson misses 2-pt jump shot from 18 ft,,35,30
133,2,9:28.0,,Defensive rebound by D. Lee,35,30
134,2,9:25.0,,Turnover by J. Crowder (lost ball),35,30
135,2,9:09.0,Turnover by C. Budinger (traveling),,35,30
136,2,8:53.0,,I. Thomas makes 2-pt jump shot from 16 ft,35,32
137,2,8:33.0,G. Hill makes 2-pt layup from 1 ft,,37,32
138,2,8:29.0,,Turnover by J. Crowder (bad pass; steal by G. Robinson),37,32
139,2,8:23.0,G. Hill makes 3-pt jump shot from 24 ft (assist by C. Budinger),,40,32
140,2,8:09.0,,D. Lee makes 2-pt layup from 2 ft (assist by R. Hunter),40,34
141,2,7:58.0,C. Budinger misses 3-pt jump shot from 26 ft,,40,34
142,2,7:57.0,Offensive rebound by L. Allen,,40,34
143,2,7:56.0,L. Allen makes 2-pt layup from 2 ft,,42,34
144,2,7:51.0,Official timeout,,42,34
145,2,7:51.0,,T. Rozier enters the game for R. Hunter,42,34
146,2,7:43.0,,T. Rozier makes 2-pt layup from 1 ft,42,36
147,2,7:26.0,Turnover by G. Hill (bad pass; steal by J. Sullinger),,42,36
148,2,7:12.0,,J. Sullinger makes 2-pt layup from 1 ft (assist by I. Thomas),42,38
149,2,6:48.0,C. Budinger misses 2-pt jump shot from 17 ft,,42,38
150,2,6:47.0,Offensive rebound by G. Robinson,,42,38
151,2,6:32.0,G. Hill misses 2-pt jump shot from 15 ft,,42,38
152,2,6:31.0,Offensive rebound by J. Hill,,42,38
153,2,6:26.0,J. Hill misses 2-pt jump shot from 17 ft,,42,38
154,2,6:26.0,,Defensive rebound by D. Lee,42,38
155,2,6:14.0,,T. Rozier misses 2-pt layup from 2 ft,42,38
156,2,6:13.0,Defensive rebound by J. Hill,,42,38
157,2,6:01.0,G. Hill misses 2-pt jump shot from 22 ft,,42,38
158,2,6:00.0,,Defensive rebound by D. Lee,42,38
159,2,5:52.0,,I. Thomas misses 2-pt jump shot from 18 ft,42,38
160,2,5:51.0,Defensive rebound by G. Hill,,42,38
161,2,5:38.0,C. Budinger makes 2-pt layup from 1 ft (assist by J. Hill),,44,38
162,2,5:15.0,,Personal block foul by G. Hill (drawn by I. Thomas),44,38
163,2,5:15.0,,Boston full timeout,44,38
164,2,5:15.0,M. Ellis enters the game for G. Hill,,44,38
165,2,5:15.0,P. George enters the game for C. Budinger,,44,38
166,2,5:15.0,I. Mahinmi enters the game for J. Hill,,44,38
167,2,5:05.0,,I. Thomas misses 3-pt jump shot from 24 ft,44,38
168,2,5:04.0,Defensive rebound by G. Robinson,,44,38
169,2,4:47.0,L. Allen misses 2-pt jump shot from 19 ft,,44,38
170,2,4:46.0,Offensive rebound by Team,,44,38
171,2,4:46.0,,M. Smart enters the game for I. Thomas,44,38
172,2,4:46.0,C. Miles enters the game for L. Allen,,44,38
173,2,4:46.0,,J. Jerebko enters the game for D. Lee,44,38
174,2,4:36.0,P. George misses 2-pt jump shot from 14 ft,,44,38
175,2,4:35.0,,Defensive rebound by J. Sullinger,44,38
176,2,4:20.0,,J. Crowder misses 3-pt jump shot from 23 ft,44,38
177,2,4:19.0,Defensive rebound by G. Robinson,,44,38
178,2,4:07.0,Turnover by C. Miles (bad pass; steal by J. Crowder),,44,38
179,2,4:06.0,,Personal foul by P. George (drawn by J. Crowder),44,38
180,2,3:44.0,,J. Sullinger misses 2-pt hook shot from 6 ft,44,38
181,2,3:44.0,Defensive rebound by P. George,,44,38
182,2,3:38.0,Personal foul by J. Crowder (drawn by P. George),,44,38
183,2,3:38.0,,E. Turner enters the game for J. Crowder,44,38
184,2,3:38.0,Personal take foul by J. Jerebko (drawn by I. Mahinmi),,44,38
185,2,3:38.0,Inbound foul by J. Jerebko (drawn by I. Mahinmi),,44,38
186,2,3:38.0,I. Mahinmi misses free throw 1 of 2,,44,38
187,2,3:38.0,Offensive rebound by Team,,44,38
188,2,3:38.0,I. Mahinmi makes free throw 2 of 2,,45,38
189,2,3:24.0,,Personal foul by M. Ellis (drawn by M. Smart),45,38
190,2,3:14.0,,M. Smart misses 3-pt jump shot from 24 ft,45,38
191,2,3:13.0,Defensive rebound by C. Miles,,45,38
192,2,3:09.0,Personal take foul by T. Rozier (drawn by I. Mahinmi),,45,38
193,2,3:09.0,I. Mahinmi misses free throw 1 of 2,,45,38
194,2,3:09.0,Offensive rebound by Team,,45,38
195,2,3:09.0,,K. Olynyk enters the game for J. Jerebko,45,38
196,2,3:09.0,I. Mahinmi makes free throw 2 of 2,,46,38
197,2,2:55.0,,E. Turner makes 2-pt jump shot from 16 ft,46,40
198,2,2:44.0,P. George misses 2-pt jump shot from 10 ft,,46,40
199,2,2:43.0,,Defensive rebound by J. Sullinger,46,40
200,2,2:34.0,,K. Olynyk makes 2-pt layup at rim (assist by E. Turner),46,42
201,2,2:34.0,Indiana full timeout,,46,42
202,2,2:34.0,G. Hill enters the game for G. Robinson,,46,42
203,2,2:33.0,Personal take foul by K. Olynyk (drawn by I. Mahinmi),,46,42
204,2,2:33.0,I. Mahinmi makes free throw 1 of 2,,47,42
205,2,2:33.0,I. Mahinmi misses free throw 2 of 2,,47,42
206,2,2:32.0,Offensive rebound by C. Miles,,47,42
207,2,2:20.0,C. Miles makes 2-pt layup from 2 ft (assist by M. Ellis),,49,42
208,2,2:10.0,,Turnover by M. Smart (traveling),49,42
209,2,1:55.0,P. George misses 2-pt jump shot from 4 ft,,49,42
210,2,1:54.0,Offensive rebound by I. Mahinmi,,49,42
211,2,1:54.0,I. Mahinmi misses 2-pt layup at rim,,49,42
212,2,1:53.0,,Defensive rebound by J. Sullinger,49,42
213,2,1:49.0,,T. Rozier misses 2-pt layup from 2 ft,49,42
214,2,1:48.0,,Offensive rebound by Team,49,42
215,2,1:48.0,Loose ball foul by I. Mahinmi (drawn by M. Smart),,49,42
216,2,1:48.0,,M. Smart misses free throw 1 of 2,49,42
217,2,1:48.0,,Offensive rebound by Team,49,42
218,2,1:48.0,,J. Jerebko enters the game for K. Olynyk,49,42
219,2,1:48.0,,M. Smart makes free throw 2 of 2,49,43
220,2,1:28.0,Turnover by P. George (lost ball; steal by M. Smart),,49,43
221,2,1:10.0,,Personal foul by G. Hill (drawn by M. Smart),49,43
222,2,1:10.0,,M. Smart makes free throw 1 of 2,49,44
223,2,1:10.0,,M. Smart makes free throw 2 of 2,49,45
224,2,0:56.0,G. Hill misses 3-pt jump shot from 24 ft,,49,45
225,2,0:55.0,,Defensive rebound by J. Sullinger,49,45
226,2,0:44.0,,J. Sullinger makes 2-pt layup from 3 ft (assist by M. Smart),49,47
227,2,0:31.0,P. George misses 2-pt jump shot from 20 ft,,49,47
228,2,0:30.0,,Defensive rebound by E. Turner,49,47
229,2,0:24.0,,Personal foul by I. Mahinmi (drawn by E. Turner),49,47
230,2,0:24.0,,E. Turner makes free throw 1 of 2,49,48
231,2,0:24.0,Indiana full timeout,,49,48
232,2,0:24.0,J. Hill enters the game for I. Mahinmi,,49,48
233,2,0:24.0,,E. Turner makes free throw 2 of 2,49,49
234,2,0:01.0,P. George makes 2-pt jump shot from 22 ft,,51,49
235,2,0:01.0,,Boston full timeout,51,49
236,2,0:01.0,,J. Crowder enters the game for J. Jerebko,51,49
237,2,0:01.0,I. Mahinmi enters the game for C. Miles,,51,49
238,2,0:01.0,,M. Smart misses 3-pt jump shot from 63 ft,51,49
239,2,0:00.0,,Offensive rebound by Team,51,49
240,3,11:39.0,,E. Turner makes 2-pt jump shot from 19 ft,51,51
241,3,11:25.0,Offensive foul by I. Mahinmi (drawn by J. Jerebko),,51,51
242,3,11:25.0,Turnover by I. Mahinmi (offensive foul),,51,51
243,3,11:12.0,,E. Turner makes 2-pt layup from 2 ft,51,53
244,3,10:55.0,,Violation by I. Thomas (kicked ball),51,53
245,3,10:52.0,Turnover by P. George (lost ball; steal by J. Crowder),,51,53
246,3,10:47.0,,E. Turner makes 2-pt layup at rim (assist by J. Crowder),51,55
247,3,10:40.0,C. Miles makes 2-pt layup from 1 ft (assist by G. Hill),,53,55
248,3,10:22.0,,J. Sullinger makes 3-pt jump shot from 23 ft (assist by E. Turner),53,58
249,3,9:56.0,M. Ellis misses 2-pt jump shot from 9 ft,,53,58
250,3,9:54.0,,Defensive rebound by J. Crowder,53,58
251,3,9:42.0,,E. Turner misses 2-pt jump shot from 13 ft,53,58
252,3,9:41.0,,Offensive rebound by J. Sullinger,53,58
253,3,9:41.0,,J. Sullinger makes 2-pt layup from 1 ft,53,60
254,3,9:40.0,Indiana full timeout,,53,60
255,3,9:31.0,P. George makes 2-pt layup from 2 ft,,55,60
256,3,9:31.0,Shooting foul by J. Sullinger (drawn by P. George),,55,60
257,3,9:31.0,P. George makes free throw 1 of 1,,56,60
258,3,9:16.0,,Personal foul by I. Mahinmi (drawn by I. Thomas),56,60
259,3,9:16.0,J. Hill enters the game for I. Mahinmi,,56,60
260,3,9:09.0,Offensive charge foul by J. Crowder (drawn by M. Ellis),,56,60
261,3,9:09.0,,Turnover by J. Crowder (offensive foul),56,60
262,3,8:59.0,Turnover by M. Ellis (traveling),,56,60
263,3,8:59.0,,M. Smart enters the game for J. Crowder,56,60
264,3,8:46.0,,Turnover by E. Turner (lost ball; steal by P. George),56,60
265,3,8:39.0,P. George makes 3-pt jump shot from 24 ft (assist by C. Miles),,59,60
266,3,8:19.0,,I. Thomas misses 2-pt layup from 1 ft,59,60
267,3,8:18.0,Defensive rebound by M. Ellis,,59,60
268,3,8:09.0,P. George makes 3-pt jump shot from 24 ft (assist by M. Ellis),,62,60
269,3,7:47.0,,E. Turner misses 2-pt jump shot from 12 ft,62,60
270,3,7:47.0,Defensive rebound by J. Hill,,62,60
271,3,7:38.0,C. Miles makes 2-pt layup from 1 ft,,64,60
272,3,7:27.0,,J. Sullinger misses 2-pt jump shot from 4 ft,64,60
273,3,7:26.0,Defensive rebound by Team,,64,60
274,3,7:14.0,P. George misses 2-pt jump shot from 16 ft,,64,60
275,3,7:13.0,,Defensive rebound by J. Sullinger,64,60
276,3,7:07.0,,Shooting foul by G. Hill (drawn by I. Thomas),64,60
277,3,7:07.0,,I. Thomas misses free throw 1 of 2,64,60
278,3,7:07.0,,Offensive rebound by Team,64,60
279,3,7:07.0,,K. Olynyk enters the game for J. Sullinger,64,60
280,3,7:07.0,,I. Thomas makes free throw 2 of 2,64,61
281,3,6:54.0,J. Hill makes 2-pt layup from 1 ft (assist by M. Ellis),,66,61
282,3,6:41.0,,Shooting block foul by C. Miles (drawn by M. Smart),66,61
283,3,6:41.0,,M. Smart makes free throw 1 of 2,66,62
284,3,6:41.0,,M. Smart misses free throw 2 of 2,66,62
285,3,6:40.0,,Offensive rebound by J. Jerebko,66,62
286,3,6:36.0,,M. Smart misses 3-pt jump shot from 25 ft,66,62
287,3,6:35.0,Defensive rebound by G. Hill,,66,62
288,3,6:25.0,Shooting foul by M. Smart (drawn by M. Ellis),,66,62
289,3,6:25.0,M. Ellis makes free throw 1 of 2,,67,62
290,3,6:25.0,,D. Lee enters the game for J. Jerebko,67,62
291,3,6:25.0,M. Ellis makes free throw 2 of 2,,68,62
292,3,6:09.0,,I. Thomas misses 2-pt jump shot from 12 ft,68,62
293,3,6:08.0,,Offensive rebound by Team,68,62
294,3,6:04.0,,I. Thomas misses 3-pt jump shot from 24 ft,68,62
295,3,6:03.0,Defensive rebound by P. George,,68,62
296,3,6:02.0,Turnover by P. George (step out of bounds),,68,62
297,3,5:53.0,,I. Thomas makes 2-pt layup from 1 ft (assist by M. Smart),68,64
298,3,5:40.0,M. Ellis makes 2-pt jump shot from 15 ft,,70,64
299,3,5:25.0,,Shooting foul by C. Miles (drawn by I. Thomas),70,64
300,3,5:25.0,,I. Thomas makes free throw 1 of 2,70,65
301,3,5:25.0,L. Allen enters the game for C. Miles,,70,65
302,3,5:25.0,,I. Thomas makes free throw 2 of 2,70,66
303,3,5:19.0,Personal foul by M. Smart (drawn by M. Ellis),,70,66
304,3,5:10.0,Shooting foul by D. Lee (drawn by J. Hill),,70,66
305,3,5:10.0,J. Hill misses free throw 1 of 2,,70,66
306,3,5:10.0,Offensive rebound by Team,,70,66
307,3,5:10.0,J. Hill makes free throw 2 of 2,,71,66
308,3,5:02.0,,Personal foul by M. Ellis (drawn by M. Smart),71,66
309,3,5:02.0,,M. Smart makes free throw 1 of 2,71,67
310,3,5:02.0,,M. Smart makes free throw 2 of 2,71,68
311,3,4:39.0,L. Allen makes 2-pt jump shot from 14 ft (assist by P. George),,73,68
312,3,4:28.0,,K. Olynyk misses 3-pt jump shot from 24 ft,73,68
313,3,4:27.0,Defensive rebound by J. Hill,,73,68
314,3,4:12.0,P. George misses 3-pt jump shot from 25 ft,,73,68
315,3,4:11.0,,Defensive rebound by I. Thomas,73,68
316,3,4:11.0,,Personal block foul by P. George (drawn by I. Thomas),73,68
317,3,4:11.0,Technical foul by P. George,,73,68
318,3,4:11.0,,I. Thomas makes technical free throw,73,69
319,3,4:11.0,,I. Thomas makes free throw 1 of 2,73,70
320,3,4:11.0,C. Budinger enters the game for G. Hill,,73,70
321,3,4:11.0,,I. Thomas misses free throw 2 of 2,73,70
322,3,4:10.0,Defensive rebound by P. George,,73,70
323,3,3:59.0,M. Ellis misses 2-pt jump shot from 19 ft,,73,70
324,3,3:57.0,Offensive rebound by C. Budinger,,73,70
325,3,3:51.0,J. Hill makes 2-pt layup from 2 ft,,75,70
326,3,3:40.0,,Shooting block foul by L. Allen (drawn by D. Lee),75,70
327,3,3:40.0,,D. Lee misses free throw 1 of 2,75,70
328,3,3:40.0,,Offensive rebound by Team,75,70
329,3,3:40.0,,D. Lee makes free throw 2 of 2,75,71
330,3,3:16.0,Turnover by Team (shot clock),,75,71
331,3,3:07.0,,Shooting foul by C. Budinger (drawn by D. Lee),75,71
332,3,3:07.0,,D. Lee makes free throw 1 of 2,75,72
333,3,3:07.0,,D. Lee makes free throw 2 of 2,75,73
334,3,2:54.0,Personal block foul by E. Turner (drawn by M. Ellis),,75,73
335,3,2:54.0,,Boston full timeout,75,73
336,3,2:54.0,,T. Rozier enters the game for E. Turner,75,73
337,3,2:54.0,M. Ellis makes free throw 1 of 2,,76,73
338,3,2:54.0,M. Ellis misses free throw 2 of 2,,76,73
339,3,2:54.0,Offensive rebound by M. Ellis,,76,73
340,3,2:31.0,Personal foul by M. Smart (drawn by J. Hill),,76,73
341,3,2:31.0,J. Hill misses free throw 1 of 2,,76,73
342,3,2:31.0,Offensive rebound by Team,,76,73
343,3,2:31.0,J. Hill makes free throw 2 of 2,,77,73
344,3,2:19.0,,I. Thomas misses 2-pt layup from 2 ft,77,73
345,3,2:19.0,Defensive rebound by L. Allen,,77,73
346,3,2:08.0,J. Hill misses 2-pt hook shot from 5 ft,,77,73
347,3,2:07.0,Offensive rebound by P. George,,77,73
348,3,2:03.0,P. George misses 3-pt jump shot from 23 ft,,77,73
349,3,2:02.0,Offensive rebound by J. Hill,,77,73
350,3,2:01.0,J. Hill makes 2-pt layup from 1 ft,,79,73
351,3,1:42.0,,D. Lee misses 2-pt jump shot from 3 ft,79,73
352,3,1:41.0,,Offensive rebound by D. Lee,79,73
353,3,1:40.0,,Shooting foul by L. Allen (drawn by D. Lee),79,73
354,3,1:40.0,,D. Lee misses free throw 1 of 2,79,73
355,3,1:40.0,,Offensive rebound by Team,79,73
356,3,1:40.0,,R. Hunter enters the game for I. Thomas,79,73
357,3,1:40.0,,A. Johnson enters the game for K. Olynyk,79,73
358,3,1:40.0,,D. Lee makes free throw 2 of 2,79,74
359,3,1:20.0,J. Hill misses 2-pt jump shot from 9 ft,,79,74
360,3,1:19.0,,Defensive rebound by Team,79,74
361,3,1:09.0,,T. Rozier misses 3-pt jump shot from 25 ft,79,74
362,3,1:08.0,Defensive rebound by P. George,,79,74
363,3,0:56.0,Turnover by P. George (bad pass; steal by A. Johnson),,79,74
364,3,0:46.0,,M. Smart misses 3-pt jump shot from 24 ft,79,74
365,3,0:45.0,,Offensive rebound by Team,79,74
366,3,0:45.0,Loose ball foul by L. Allen (drawn by A. Johnson),,79,74
367,3,0:45.0,,A. Johnson misses free throw 1 of 2,79,74
368,3,0:45.0,,Offensive rebound by Team,79,74
369,3,0:45.0,,A. Johnson misses free throw 2 of 2,79,74
370,3,0:44.0,Defensive rebound by L. Allen,,79,74
371,3,0:32.0,M. Ellis misses 2-pt layup from 2 ft (block by A. Johnson),,79,74
372,3,0:31.0,,Defensive rebound by A. Johnson,79,74
373,3,0:22.0,,T. Rozier misses 3-pt jump shot from 23 ft,79,74
374,3,0:21.0,Defensive rebound by P. George,,79,74
375,3,0:02.0,Shooting foul by T. Rozier (drawn by P. George),,79,74
376,3,0:02.0,P. George makes free throw 1 of 2,,80,74
377,3,0:02.0,P. George makes free throw 2 of 2,,81,74
378,3,0:00.0,,T. Rozier misses 3-pt jump shot from 37 ft,81,74
379,3,0:00.0,,Offensive rebound by Team,81,74
380,4,11:39.0,Turnover by C. Budinger (bad pass; steal by J. Crowder),,81,74
381,4,11:33.0,,T. Rozier makes 2-pt layup from 1 ft (assist by J. Crowder),81,76
382,4,11:19.0,J. Hill misses 2-pt jump shot from 7 ft,,81,76
383,4,11:18.0,,Defensive rebound by R. Hunter,81,76
384,4,11:11.0,,R. Hunter makes 3-pt jump shot from 25 ft (assist by T. Rozier),81,79
385,4,10:55.0,J. Hill makes 2-pt jump shot from 10 ft (assist by G. Hill),,83,79
386,4,10:33.0,,J. Sullinger misses 3-pt jump shot from 25 ft,83,79
387,4,10:32.0,Defensive rebound by C. Budinger,,83,79
388,4,10:17.0,J. Hill makes 2-pt hook shot from 4 ft,,85,79
389,4,9:59.0,,T. Rozier misses 2-pt jump shot from 11 ft (block by C. Budinger),85,79
390,4,9:58.0,,Offensive rebound by T. Rozier,85,79
391,4,9:56.0,,R. Hunter misses 3-pt jump shot from 24 ft,85,79
392,4,9:54.0,,Offensive rebound by J. Sullinger,85,79
393,4,9:52.0,,A. Johnson makes 2-pt layup from 1 ft (assist by J. Sullinger),85,81
394,4,9:22.0,G. Hill makes 2-pt jump shot from 20 ft,,87,81
395,4,9:01.0,,J. Crowder misses 2-pt layup from 2 ft,87,81
