,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
77,1,4:20.0,,K. Olynyk misses 2-pt jump shot from 11 ft,12,12
78,1,4:19.0,Defensive rebound by D. DeRozan,,12,12
79,1,4:05.0,P. Patterson misses 3-pt jump shot from 23 ft,,12,12
80,1,4:04.0,Offensive rebound by D. DeRozan,,12,12
81,1,4:02.0,Shooting foul by J. Crowder (drawn by P. Patterson),,12,12
82,1,4:02.0,P. Patterson makes free throw 1 of 2,,13,12
83,1,4:02.0,P. Patterson makes free throw 2 of 2,,14,12
84,1,3:39.0,,K. Olynyk makes 2-pt layup at rim (assist by A. Bradley),14,14
85,1,3:39.0,,Shooting foul by B. Biyombo (drawn by K. Olynyk),14,14
86,1,3:39.0,T. Ross enters the game for D. Carroll,,14,14
87,1,3:39.0,,E. Turner enters the game for J. Crowder,14,14
88,1,3:39.0,,K. Olynyk makes free throw 1 of 1,14,15
89,1,3:27.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by K. Lowry),,17,15
90,1,3:16.0,,Turnover by A. Johnson (bad pass; steal by K. Lowry),17,15
91,1,3:03.0,Shooting foul by E. Turner (drawn by K. Lowry),,17,15
92,1,3:03.0,K. Lowry makes free throw 1 of 2,,18,15
93,1,3:03.0,K. Lowry makes free throw 2 of 2,,19,15
94,1,2:51.0,,A. Johnson makes 2-pt hook shot from 8 ft,19,17
95,1,2:36.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,22,17
96,1,2:22.0,,K. Olynyk misses 3-pt jump shot from 25 ft,22,17
97,1,2:20.0,Defensive rebound by K. Lowry,,22,17
98,1,2:09.0,Personal foul by I. Thomas (drawn by K. Lowry),,22,17
99,1,2:09.0,,Boston full timeout,22,17
100,1,2:09.0,,M. Smart enters the game for A. Bradley,22,17
101,1,2:09.0,D. Carroll enters the game for D. DeRozan,,22,17
102,1,2:09.0,K. Lowry misses free throw 1 of 2,,22,17
103,1,2:09.0,Offensive rebound by Team,,22,17
104,1,2:09.0,K. Lowry makes free throw 2 of 2,,23,17
105,1,1:54.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by I. Thomas),23,20
106,1,1:39.0,Turnover by K. Lowry (lost ball; steal by E. Turner),,23,20
107,1,1:34.0,,E. Turner misses 2-pt dunk at rim,23,20
108,1,1:33.0,Defensive rebound by Team,,23,20
109,1,1:33.0,,Loose ball foul by I. Thomas (drawn by K. Lowry),23,20
110,1,1:33.0,K. Lowry makes free throw 1 of 2,,24,20
111,1,1:33.0,K. Lowry misses free throw 2 of 2,,24,20
112,1,1:32.0,,Defensive rebound by A. Johnson,24,20
113,1,1:24.0,,Turnover by I. Thomas (bad pass),24,20
114,1,1:24.0,C. Joseph enters the game for K. Lowry,,24,20
115,1,1:08.0,T. Ross misses 3-pt jump shot from 25 ft,,24,20
116,1,1:07.0,,Defensive rebound by E. Turner,24,20
117,1,1:03.0,,Shooting foul by P. Patterson (drawn by I. Thomas),24,20
118,1,1:03.0,,I. Thomas makes free throw 1 of 2,24,21
119,1,1:03.0,,I. Thomas makes free throw 2 of 2,24,22
120,1,0:52.0,Personal block foul by M. Smart (drawn by T. Ross),,24,22
121,1,0:52.0,T. Ross makes free throw 1 of 2,,25,22
122,1,0:52.0,T. Ross makes free throw 2 of 2,,26,22
123,1,0:42.0,,A. Johnson makes 2-pt dunk at rim (assist by I. Thomas),26,24
124,1,0:31.0,P. Patterson misses 2-pt hook shot from 6 ft,,26,24
125,1,0:29.0,,Defensive rebound by K. Olynyk,26,24
126,1,0:23.0,,E. Turner misses 2-pt jump shot from 15 ft,26,24
127,1,0:22.0,Defensive rebound by B. Biyombo,,26,24
128,1,0:03.0,Turnover by B. Biyombo (offensive foul),,26,24
129,1,0:03.0,Offensive foul by B. Biyombo (drawn by K. Olynyk),,26,24
130,1,0:01.0,,Shooting foul by B. Biyombo (drawn by A. Johnson),26,24
131,1,0:01.0,,A. Johnson makes free throw 1 of 2,26,25
132,1,0:01.0,,A. Johnson makes free throw 2 of 2,26,26
133,1,0:00.0,T. Ross misses 3-pt jump shot from 58 ft,,26,26
134,1,0:00.0,Offensive rebound by Team,,26,26
135,2,11:34.0,C. Joseph makes 3-pt jump shot from 30 ft (assist by D. Carroll),,29,26
136,2,11:15.0,,M. Smart misses 2-pt jump shot from 16 ft,29,26
137,2,11:14.0,,Offensive rebound by A. Johnson,29,26
138,2,11:06.0,,M. Smart misses 3-pt jump shot from 27 ft,29,26
139,2,11:05.0,Defensive rebound by J. Valančiūnas,,29,26
140,2,10:56.0,Turnover by D. Carroll (bad pass; steal by A. Johnson),,29,26
141,2,10:55.0,,Personal foul by J. Valančiūnas (drawn by M. Smart),29,26
142,2,10:42.0,,I. Thomas makes 2-pt hook shot from 8 ft (assist by M. Smart),29,28
143,2,10:20.0,J. Valančiūnas misses 2-pt jump shot from 8 ft (block by J. Sullinger),,29,28
144,2,10:19.0,,Defensive rebound by E. Turner,29,28
145,2,10:16.0,,Turnover by E. Turner (bad pass),29,28
146,2,10:01.0,T. Ross makes 2-pt jump shot from 7 ft,,31,28
147,2,10:01.0,Shooting foul by J. Sullinger (drawn by T. Ross),,31,28
148,2,10:01.0,T. Ross makes free throw 1 of 1,,32,28
149,2,9:47.0,,J. Sullinger makes 2-pt jump shot from 21 ft (assist by I. Thomas),32,30
150,2,9:29.0,P. Patterson misses 3-pt jump shot from 25 ft,,32,30
151,2,9:27.0,,Defensive rebound by J. Sullinger,32,30
152,2,9:13.0,,J. Sullinger makes 2-pt jump shot from 22 ft (assist by I. Thomas),32,32
153,2,8:46.0,J. Valančiūnas misses 2-pt jump shot from 10 ft,,32,32
154,2,8:45.0,,Defensive rebound by A. Johnson,32,32
155,2,8:38.0,,I. Thomas misses 2-pt jump shot from 17 ft,32,32
156,2,8:36.0,Defensive rebound by C. Joseph,,32,32
157,2,8:32.0,Personal foul by E. Turner (drawn by D. Carroll),,32,32
158,2,8:32.0,Official timeout,,32,32
159,2,8:32.0,,D. Lee enters the game for I. Thomas,32,32
160,2,8:32.0,,J. Crowder enters the game for A. Johnson,32,32
161,2,8:32.0,L. Scola enters the game for J. Valančiūnas,,32,32
162,2,8:32.0,A. Bennett enters the game for P. Patterson,,32,32
163,2,8:20.0,T. Ross makes 3-pt jump shot from 25 ft (assist by L. Scola),,35,32
164,2,7:59.0,,E. Turner misses 2-pt jump shot from 12 ft,35,32
165,2,7:59.0,Defensive rebound by L. Scola,,35,32
166,2,7:53.0,,Violation by M. Smart (kicked ball),35,32
167,2,7:48.0,Turnover by C. Joseph (lost ball; steal by M. Smart),,35,32
168,2,7:44.0,,Shooting foul by D. Carroll (drawn by E. Turner),35,32
169,2,7:44.0,,E. Turner misses free throw 1 of 2,35,32
170,2,7:44.0,,Offensive rebound by Team,35,32
171,2,7:44.0,D. DeRozan enters the game for D. Carroll,,35,32
172,2,7:44.0,,E. Turner makes free throw 2 of 2,35,33
173,2,7:33.0,Personal foul by M. Smart (drawn by C. Joseph),,35,33
174,2,7:33.0,Offensive foul by A. Bennett (drawn by M. Smart),,35,33
175,2,7:33.0,Turnover by A. Bennett (offensive foul),,35,33
176,2,7:27.0,,Personal foul by C. Joseph (drawn by M. Smart),35,33
177,2,7:27.0,Technical foul by C. Joseph,,35,33
178,2,7:27.0,,J. Crowder misses technical free throw,35,33
179,2,7:27.0,,Offensive rebound by Team,35,33
180,2,7:19.0,Offensive charge foul by J. Sullinger (drawn by L. Scola),,35,33
181,2,7:19.0,,Turnover by J. Sullinger (offensive foul),35,33
182,2,7:19.0,,Technical foul by J. Sullinger,35,33
183,2,7:19.0,D. DeRozan makes technical free throw,,36,33
184,2,7:09.0,C. Joseph makes 2-pt layup from 2 ft,,38,33
185,2,6:55.0,,Turnover by E. Turner (lost ball; steal by A. Bennett),38,33
186,2,6:47.0,T. Ross misses 3-pt jump shot from 25 ft,,38,33
187,2,6:45.0,,Defensive rebound by J. Sullinger,38,33
188,2,6:39.0,,M. Smart misses 2-pt layup from 1 ft,38,33
189,2,6:36.0,Defensive rebound by A. Bennett,,38,33
190,2,6:26.0,Turnover by T. Ross (bad pass; steal by D. Lee),,38,33
191,2,6:21.0,,J. Crowder misses 2-pt layup from 1 ft,38,33
192,2,6:20.0,Defensive rebound by A. Bennett,,38,33
193,2,6:19.0,Turnover by A. Bennett (lost ball; steal by J. Sullinger),,38,33
194,2,6:18.0,,J. Sullinger makes 2-pt layup from 2 ft,38,35
195,2,6:18.0,,Shooting foul by A. Bennett (drawn by J. Sullinger),38,35
196,2,6:18.0,,A. Bradley enters the game for M. Smart,38,35
197,2,6:18.0,K. Lowry enters the game for T. Ross,,38,35
198,2,6:18.0,,I. Thomas enters the game for E. Turner,38,35
199,2,6:18.0,,J. Sullinger misses free throw 1 of 1,38,35
200,2,6:17.0,Defensive rebound by A. Bennett,,38,35
201,2,6:02.0,Shooting foul by J. Sullinger (drawn by D. DeRozan),,38,35
202,2,6:02.0,D. DeRozan makes free throw 1 of 2,,39,35
203,2,6:02.0,,T. Zeller enters the game for J. Sullinger,39,35
204,2,6:02.0,D. DeRozan makes free throw 2 of 2,,40,35
205,2,5:49.0,,Shooting foul by A. Bennett (drawn by T. Zeller),40,35
206,2,5:49.0,,Boston full timeout,40,35
207,2,5:49.0,P. Patterson enters the game for A. Bennett,,40,35
208,2,5:49.0,,T. Zeller makes free throw 1 of 2,40,36
209,2,5:49.0,,T. Zeller makes free throw 2 of 2,40,37
210,2,5:34.0,D. DeRozan misses 2-pt jump shot from 13 ft,,40,37
211,2,5:33.0,,Defensive rebound by D. Lee,40,37
212,2,5:10.0,,T. Zeller makes 2-pt layup at rim (assist by D. Lee),40,39
213,2,5:04.0,Shooting foul by A. Bradley (drawn by K. Lowry),,40,39
214,2,5:04.0,K. Lowry makes free throw 1 of 3,,41,39
215,2,5:04.0,K. Lowry makes free throw 2 of 3,,42,39
216,2,5:04.0,K. Lowry makes free throw 3 of 3,,43,39
217,2,4:50.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by D. Lee),43,42
218,2,4:34.0,L. Scola misses 2-pt jump shot from 18 ft,,43,42
219,2,4:33.0,,Defensive rebound by I. Thomas,43,42
220,2,4:23.0,,Turnover by J. Crowder (bad pass; steal by C. Joseph),43,42
221,2,4:18.0,Turnover by L. Scola (bad pass; steal by J. Crowder),,43,42
222,2,4:16.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by A. Bradley),43,45
223,2,4:04.0,Toronto full timeout,,43,45
224,2,4:04.0,D. Carroll enters the game for L. Scola,,43,45
225,2,4:04.0,J. Valančiūnas enters the game for C. Joseph,,43,45
226,2,3:57.0,Shooting foul by A. Bradley (drawn by D. DeRozan),,43,45
227,2,3:57.0,D. DeRozan makes free throw 1 of 2,,44,45
228,2,3:57.0,D. DeRozan makes free throw 2 of 2,,45,45
229,2,3:42.0,,J. Crowder misses 3-pt jump shot from 25 ft,45,45
230,2,3:40.0,Defensive rebound by D. DeRozan,,45,45
231,2,3:33.0,Shooting foul by T. Zeller (drawn by D. DeRozan),,45,45
232,2,3:33.0,,Technical foul by J. Crowder,45,45
233,2,3:33.0,D. DeRozan makes technical free throw,,46,45
234,2,3:33.0,D. DeRozan misses free throw 1 of 2,,46,45
235,2,3:33.0,Offensive rebound by Team,,46,45
236,2,3:33.0,,A. Johnson enters the game for D. Lee,46,45
237,2,3:33.0,,K. Olynyk enters the game for T. Zeller,46,45
238,2,3:33.0,D. DeRozan makes free throw 2 of 2,,47,45
239,2,3:25.0,,Personal block foul by K. Lowry (drawn by I. Thomas),47,45
240,2,3:25.0,,I. Thomas misses free throw 1 of 2,47,45
241,2,3:25.0,,Offensive rebound by Team,47,45
242,2,3:25.0,,I. Thomas makes free throw 2 of 2,47,46
243,2,3:14.0,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),,49,46
244,2,2:59.0,,Shooting foul by J. Valančiūnas (drawn by I. Thomas),49,46
245,2,2:59.0,,I. Thomas makes free throw 1 of 2,49,47
246,2,2:59.0,J. Johnson enters the game for J. Valančiūnas,,49,47
247,2,2:59.0,,I. Thomas makes free throw 2 of 2,49,48
248,2,2:44.0,P. Patterson misses 3-pt jump shot from 23 ft,,49,48
249,2,2:43.0,,Defensive rebound by A. Johnson,49,48
250,2,2:31.0,,I. Thomas misses 2-pt jump shot from 5 ft,49,48
251,2,2:29.0,Defensive rebound by D. Carroll,,49,48
252,2,2:23.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by K. Lowry),,52,48
253,2,2:05.0,,K. Olynyk misses 2-pt jump shot from 16 ft,52,48
254,2,2:05.0,,Offensive rebound by Team,52,48
255,2,2:05.0,Loose ball foul by J. Johnson (drawn by A. Johnson),,52,48
256,2,2:05.0,,A. Johnson makes free throw 1 of 2,52,49
257,2,2:05.0,,M. Smart enters the game for A. Bradley,52,49
258,2,2:05.0,,A. Johnson misses free throw 2 of 2,52,49
259,2,2:04.0,,Offensive rebound by K. Olynyk,52,49
260,2,1:55.0,,I. Thomas misses 3-pt jump shot from 24 ft,52,49
261,2,1:53.0,,Offensive rebound by Team,52,49
262,2,1:49.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by I. Thomas),52,52
263,2,1:25.0,D. DeRozan misses 2-pt jump shot from 18 ft,,52,52
264,2,1:24.0,,Defensive rebound by A. Johnson,52,52
265,2,1:18.0,,I. Thomas makes 2-pt layup at rim,52,54
266,2,1:11.0,Toronto full timeout,,52,54
267,2,1:01.0,K. Lowry misses 2-pt layup from 1 ft,,52,54
268,2,1:00.0,,Defensive rebound by A. Johnson,52,54
269,2,0:56.0,,K. Olynyk misses 3-pt jump shot from 26 ft,52,54
270,2,0:55.0,Defensive rebound by D. DeRozan,,52,54
271,2,0:43.0,D. Carroll misses 3-pt jump shot from 25 ft,,52,54
272,2,0:42.0,,Defensive rebound by M. Smart,52,54
273,2,0:30.0,,Turnover by I. Thomas (bad pass; steal by P. Patterson),52,54
274,2,0:23.0,D. Carroll makes 2-pt layup from 1 ft (assist by J. Johnson),,54,54
275,2,0:02.0,,Turnover by I. Thomas (bad pass; steal by K. Lowry),54,54
276,2,0:00.0,K. Lowry misses 3-pt jump shot from 26 ft,,54,54
277,2,0:00.0,Offensive rebound by Team,,54,54
278,3,11:37.0,K. Lowry misses 2-pt layup at rim,,54,54
279,3,11:36.0,,Defensive rebound by A. Bradley,54,54
280,3,11:23.0,,A. Bradley misses 2-pt jump shot from 17 ft,54,54
281,3,11:22.0,Defensive rebound by L. Scola,,54,54
282,3,11:12.0,L. Scola misses 2-pt jump shot from 19 ft,,54,54
283,3,11:11.0,,Defensive rebound by M. Smart,54,54
284,3,10:59.0,,A. Bradley misses 3-pt jump shot from 24 ft,54,54
285,3,10:58.0,Defensive rebound by L. Scola,,54,54
286,3,10:38.0,K. Lowry makes 2-pt layup from 1 ft (assist by J. Valančiūnas),,56,54
287,3,10:29.0,Violation by D. Carroll (kicked ball),,56,54
288,3,10:21.0,,M. Smart misses 2-pt jump shot from 16 ft,56,54
289,3,10:19.0,Defensive rebound by J. Valančiūnas,,56,54
290,3,10:15.0,,Offensive charge foul by D. DeRozan (drawn by M. Smart),56,54
291,3,10:15.0,Turnover by D. DeRozan (offensive foul),,56,54
292,3,10:07.0,,Turnover by J. Crowder (bad pass; steal by D. Carroll),56,54
293,3,10:03.0,Turnover by D. Carroll (lost ball; steal by A. Bradley),,56,54
294,3,9:56.0,,T. Zeller misses 2-pt layup from 1 ft,56,54
295,3,9:55.0,,Offensive rebound by D. Lee,56,54
296,3,9:55.0,,D. Lee makes 2-pt layup at rim,56,56
297,3,9:38.0,Shooting foul by T. Zeller (drawn by D. DeRozan),,56,56
298,3,9:38.0,D. DeRozan makes free throw 1 of 2,,57,56
299,3,9:38.0,D. DeRozan makes free throw 2 of 2,,58,56
300,3,9:26.0,,T. Zeller makes 2-pt layup from 2 ft (assist by M. Smart),58,58
301,3,9:09.0,D. Carroll misses 2-pt jump shot from 23 ft,,58,58
302,3,9:08.0,,Defensive rebound by Team,58,58
303,3,9:01.0,,Shooting foul by D. DeRozan (drawn by D. Lee),58,58
304,3,9:01.0,,D. Lee makes free throw 1 of 2,58,59
305,3,9:01.0,,D. Lee makes free throw 2 of 2,58,60
306,3,8:50.0,Shooting foul by J. Crowder (drawn by D. DeRozan),,58,60
307,3,8:50.0,D. DeRozan makes free throw 1 of 2,,59,60
308,3,8:50.0,D. DeRozan makes free throw 2 of 2,,60,60
309,3,8:36.0,,T. Zeller misses 2-pt hook shot from 8 ft,60,60
310,3,8:35.0,Defensive rebound by D. Carroll,,60,60
311,3,8:25.0,L. Scola makes 2-pt jump shot from 18 ft (assist by D. Carroll),,62,60
312,3,8:12.0,,Turnover by A. Bradley (bad pass; steal by L. Scola),62,60
313,3,8:09.0,K. Lowry makes 2-pt layup at rim (assist by D. DeRozan),,64,60
314,3,8:09.0,Shooting foul by M. Smart (drawn by K. Lowry),,64,60
315,3,8:09.0,K. Lowry makes free throw 1 of 1,,65,60
316,3,7:56.0,,M. Smart makes 2-pt jump shot from 16 ft (assist by T. Zeller),65,62
317,3,7:34.0,D. DeRozan makes 2-pt jump shot from 14 ft,,67,62
318,3,7:26.0,,Personal foul by D. DeRozan (drawn by T. Zeller),67,62
319,3,7:13.0,,M. Smart misses 3-pt jump shot from 26 ft,67,62
320,3,7:12.0,Defensive rebound by L. Scola,,67,62
321,3,7:00.0,D. DeRozan misses 3-pt jump shot from 23 ft,,67,62
322,3,6:59.0,Offensive rebound by L. Scola,,67,62
323,3,6:58.0,L. Scola makes 2-pt layup from 1 ft,,69,62
324,3,6:58.0,,Boston full timeout,69,62
325,3,6:58.0,,I. Thomas enters the game for J. Crowder,69,62
326,3,6:58.0,,A. Johnson enters the game for D. Lee,69,62
327,3,6:58.0,,J. Sullinger enters the game for T. Zeller,69,62
328,3,6:46.0,,Shooting foul by J. Valančiūnas (drawn by A. Johnson),69,62
329,3,6:46.0,,A. Johnson makes free throw 1 of 2,69,63
330,3,6:46.0,B. Biyombo enters the game for J. Valančiūnas,,69,63
331,3,6:46.0,,A. Johnson misses free throw 2 of 2,69,63
332,3,6:45.0,Defensive rebound by D. Carroll,,69,63
333,3,6:25.0,D. Carroll makes 2-pt layup at rim (assist by K. Lowry),,71,63
334,3,6:10.0,,I. Thomas misses 2-pt jump shot from 3 ft (block by B. Biyombo),71,63
335,3,6:09.0,,Offensive rebound by Team,71,63
336,3,6:09.0,,E. Turner enters the game for A. Bradley,71,63
337,3,6:05.0,,A. Johnson makes 3-pt jump shot from 23 ft (assist by I. Thomas),71,66
338,3,5:38.0,D. DeRozan misses 2-pt jump shot from 8 ft,,71,66
339,3,5:37.0,,Defensive rebound by Team,71,66
340,3,5:37.0,Loose ball foul by B. Biyombo (drawn by J. Sullinger),,71,66
341,3,5:30.0,Violation by K. Lowry (kicked ball),,71,66
342,3,5:23.0,,I. Thomas misses 2-pt jump shot from 18 ft,71,66
343,3,5:22.0,Defensive rebound by D. DeRozan,,71,66
344,3,5:06.0,L. Scola misses 2-pt jump shot from 16 ft,,71,66
345,3,5:04.0,Offensive rebound by B. Biyombo,,71,66
346,3,4:59.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by K. Lowry),,74,66
347,3,4:51.0,,Shooting block foul by L. Scola (drawn by I. Thomas),74,66
348,3,4:51.0,,I. Thomas makes free throw 1 of 2,74,67
349,3,4:51.0,,J. Jerebko enters the game for M. Smart,74,67
350,3,4:51.0,,I. Thomas makes free throw 2 of 2,74,68
351,3,4:38.0,Turnover by D. Carroll (bad pass; steal by I. Thomas),,74,68
352,3,4:33.0,,I. Thomas misses 2-pt layup at rim,74,68
353,3,4:31.0,Defensive rebound by B. Biyombo,,74,68
354,3,4:26.0,D. DeRozan misses 3-pt jump shot from 23 ft,,74,68
355,3,4:25.0,,Defensive rebound by A. Johnson,74,68
356,3,4:17.0,,Turnover by E. Turner (bad pass; steal by D. DeRozan),74,68
357,3,4:10.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,77,68
358,3,3:48.0,,E. Turner misses 3-pt jump shot from 26 ft,77,68
359,3,3:47.0,Defensive rebound by K. Lowry,,77,68
360,3,3:40.0,L. Scola makes 2-pt layup from 1 ft (assist by K. Lowry),,79,68
361,3,3:21.0,,Turnover by A. Johnson (bad pass; steal by K. Lowry),79,68
362,3,3:20.0,Personal foul by I. Thomas (drawn by D. DeRozan),,79,68
363,3,3:08.0,L. Scola makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,82,68
364,3,3:07.0,,Boston full timeout,82,68
365,3,3:01.0,,Personal foul by D. Carroll (drawn by J. Jerebko),82,68
366,3,3:01.0,,J. Jerebko makes free throw 1 of 2,82,69
367,3,3:01.0,,J. Jerebko makes free throw 2 of 2,82,70
368,3,2:47.0,B. Biyombo misses 2-pt jump shot from 8 ft,,82,70
369,3,2:46.0,Offensive rebound by Team,,82,70
370,3,2:22.0,K. Lowry misses 2-pt layup from 2 ft,,82,70
371,3,2:20.0,Offensive rebound by L. Scola,,82,70
372,3,2:13.0,D. Carroll makes 2-pt layup at rim (assist by D. DeRozan),,84,70
373,3,2:00.0,,Turnover by J. Jerebko (bad pass; steal by D. Carroll),84,70
374,3,1:56.0,D. Carroll misses 2-pt layup from 1 ft,,84,70
375,3,1:55.0,,Defensive rebound by E. Turner,84,70
376,3,1:55.0,,Personal foul by D. DeRozan (drawn by E. Turner),84,70
377,3,1:55.0,,E. Turner makes free throw 1 of 2,84,71
378,3,1:55.0,T. Ross enters the game for D. DeRozan,,84,71
379,3,1:55.0,P. Patterson enters the game for L. Scola,,84,71
380,3,1:55.0,,K. Olynyk enters the game for J. Sullinger,84,71
381,3,1:55.0,,E. Turner misses free throw 2 of 2,84,71
382,3,1:55.0,Defensive rebound by D. Carroll,,84,71
383,3,1:40.0,K. Lowry misses 2-pt jump shot from 21 ft,,84,71
384,3,1:39.0,,Defensive rebound by J. Jerebko,84,71
385,3,1:33.0,,Offensive foul by A. Johnson (drawn by P. Patterson),84,71
