,QUARTER,TIME_REMAINING,ORLANDO_ACTION,LA LAKERS_ACTION,ORLANDO_SCORE,LA LAKERS_SCORE
75,1,1:07.0,,M. World Peace enters the game for N. Young,24,20
76,1,1:07.0,,L. Nance enters the game for J. Randle,24,20
77,1,0:54.0,V. Oladipo misses 3-pt jump shot from 24 ft,,24,20
78,1,0:53.0,Offensive rebound by D. Dedmon,,24,20
79,1,0:49.0,M. Hezonja misses 3-pt jump shot from 24 ft,,24,20
80,1,0:47.0,,Defensive rebound by J. Clarkson,24,20
81,1,0:27.0,,J. Clarkson misses 3-pt jump shot from 24 ft,24,20
82,1,0:26.0,Defensive rebound by E. İlyasova,,24,20
83,1,0:18.0,D. Dedmon makes 2-pt hook shot from 12 ft (assist by B. Jennings),,26,20
84,1,0:02.0,,J. Clarkson misses 3-pt jump shot from 24 ft,26,20
85,1,0:01.0,Defensive rebound by M. Hezonja,,26,20
86,2,11:38.0,B. Jennings misses 3-pt jump shot from 25 ft,,26,20
87,2,11:37.0,,Defensive rebound by L. Nance,26,20
88,2,11:14.0,,M. World Peace makes 3-pt jump shot from 24 ft (assist by B. Bass),26,23
89,2,10:57.0,M. Hezonja misses 2-pt jump shot from 21 ft,,26,23
90,2,10:55.0,,Defensive rebound by B. Bass,26,23
91,2,10:50.0,,Shooting foul by M. Hezonja (drawn by B. Bass),26,23
92,2,10:50.0,,B. Bass makes free throw 1 of 2,26,24
93,2,10:50.0,,B. Bass makes free throw 2 of 2,26,25
94,2,10:34.0,E. İlyasova misses 2-pt jump shot from 18 ft,,26,25
95,2,10:33.0,,Defensive rebound by B. Bass,26,25
96,2,10:20.0,,M. Huertas misses 2-pt jump shot from 18 ft,26,25
97,2,10:18.0,Defensive rebound by E. İlyasova,,26,25
98,2,10:09.0,B. Jennings misses 2-pt jump shot from 4 ft,,26,25
99,2,10:08.0,,Defensive rebound by B. Bass,26,25
100,2,10:02.0,,J. Clarkson misses 2-pt jump shot from 3 ft (block by D. Dedmon),26,25
101,2,10:00.0,,Offensive rebound by L. Nance,26,25
102,2,9:54.0,,Personal foul by D. Dedmon,26,25
103,2,9:47.0,,L. Nance makes 2-pt jump shot from 15 ft (assist by M. Huertas),26,27
104,2,9:31.0,,D. Russell enters the game for J. Clarkson,26,27
105,2,9:20.0,C. Watson misses 3-pt jump shot from 25 ft,,26,27
106,2,9:19.0,,Defensive rebound by M. World Peace,26,27
107,2,9:13.0,,Turnover by B. Bass (3 sec),26,27
108,2,9:01.0,B. Jennings misses 2-pt jump shot from 19 ft,,26,27
109,2,9:00.0,Offensive rebound by Team,,26,27
110,2,8:52.0,B. Jennings misses 2-pt jump shot from 4 ft,,26,27
111,2,8:50.0,,Defensive rebound by B. Bass,26,27
112,2,8:50.0,,Turnover by B. Bass (bad pass),26,27
113,2,8:50.0,Official timeout,,26,27
114,2,8:50.0,E. Fournier enters the game for B. Jennings,,26,27
115,2,8:42.0,E. İlyasova misses 2-pt jump shot from 15 ft,,26,27
116,2,8:40.0,,Defensive rebound by L. Nance,26,27
117,2,8:28.0,,D. Russell misses 3-pt jump shot from 22 ft,26,27
118,2,8:26.0,Defensive rebound by D. Dedmon,,26,27
119,2,8:10.0,M. Hezonja makes 2-pt jump shot from 17 ft,,28,27
120,2,8:10.0,Shooting foul by B. Bass (drawn by M. Hezonja),,28,27
121,2,8:10.0,M. Hezonja makes free throw 1 of 1,,29,27
122,2,7:53.0,,Personal foul by D. Dedmon,29,27
123,2,7:41.0,,M. Huertas misses 2-pt layup from 3 ft,29,27
124,2,7:36.0,Defensive rebound by D. Dedmon,,29,27
125,2,7:30.0,Turnover by M. Hezonja (bad pass; steal by D. Russell),,29,27
126,2,7:26.0,,D. Russell makes 2-pt layup from 1 ft,29,29
127,2,7:17.0,Personal foul by M. World Peace,,29,29
128,2,7:10.0,E. İlyasova makes 2-pt layup from 1 ft (assist by C. Watson),,31,29
129,2,6:57.0,,L. Nance misses 2-pt jump shot from 18 ft,31,29
130,2,6:55.0,Defensive rebound by D. Dedmon,,31,29
131,2,6:46.0,E. İlyasova misses 2-pt jump shot from 21 ft,,31,29
132,2,6:44.0,,Defensive rebound by M. Huertas,31,29
133,2,6:38.0,,B. Bass misses 2-pt layup from 1 ft,31,29
134,2,6:37.0,,Offensive rebound by L. Nance,31,29
135,2,6:33.0,,L. Nance makes 2-pt hook shot from 2 ft,31,31
136,2,6:23.0,E. Fournier makes 2-pt jump shot from 19 ft (assist by C. Watson),,33,31
137,2,6:02.0,,B. Bass misses 2-pt layup from 2 ft,33,31
138,2,6:01.0,Defensive rebound by E. İlyasova,,33,31
139,2,5:54.0,C. Watson makes 2-pt layup from 4 ft (assist by E. Fournier),,35,31
140,2,5:48.0,,LA Lakers full timeout,35,31
141,2,5:48.0,A. Gordon enters the game for D. Dedmon,,35,31
142,2,5:48.0,V. Oladipo enters the game for M. Hezonja,,35,31
143,2,5:48.0,J. Smith enters the game for E. İlyasova,,35,31
144,2,5:48.0,,N. Young enters the game for B. Bass,35,31
145,2,5:48.0,,R. Hibbert enters the game for L. Nance,35,31
146,2,5:48.0,,J. Randle enters the game for M. World Peace,35,31
147,2,5:31.0,,J. Randle misses 2-pt hook shot from 5 ft,35,31
148,2,5:29.0,Defensive rebound by V. Oladipo,,35,31
149,2,5:19.0,J. Smith misses 2-pt jump shot from 17 ft,,35,31
150,2,5:18.0,,Defensive rebound by R. Hibbert,35,31
151,2,5:08.0,,Turnover by M. Huertas (bad pass; steal by C. Watson),35,31
152,2,5:03.0,V. Oladipo misses 2-pt layup from 1 ft (block by R. Hibbert),,35,31
153,2,5:03.0,Offensive rebound by Team,,35,31
154,2,4:53.0,E. Fournier makes 2-pt layup from 1 ft (assist by C. Watson),,37,31
155,2,4:37.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by J. Randle),37,34
156,2,4:22.0,Shooting foul by R. Hibbert (drawn by C. Watson),,37,34
157,2,4:22.0,C. Watson makes free throw 1 of 2,,38,34
158,2,4:22.0,C. Watson makes free throw 2 of 2,,39,34
159,2,4:06.0,,N. Young misses 2-pt jump shot from 17 ft,39,34
160,2,4:06.0,,Offensive rebound by Team,39,34
161,2,4:06.0,Loose ball foul by J. Smith,,39,34
162,2,4:06.0,,J. Clarkson enters the game for M. Huertas,39,34
163,2,4:06.0,E. İlyasova enters the game for J. Smith,,39,34
164,2,3:46.0,,D. Russell misses 2-pt layup from 2 ft,39,34
165,2,3:43.0,Defensive rebound by C. Watson,,39,34
166,2,3:39.0,E. Fournier misses 3-pt jump shot from 25 ft,,39,34
167,2,3:37.0,,Defensive rebound by J. Randle,39,34
168,2,3:17.0,,J. Clarkson makes 3-pt jump shot from 27 ft,39,37
169,2,3:01.0,A. Gordon makes 2-pt dunk at rim (assist by C. Watson),,41,37
170,2,2:35.0,,N. Young misses 3-pt jump shot from 24 ft,41,37
171,2,2:33.0,Defensive rebound by A. Gordon,,41,37
172,2,2:26.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by C. Watson),,44,37
173,2,2:16.0,,Personal foul by E. İlyasova,44,37
174,2,2:16.0,Orlando full timeout,,44,37
175,2,2:16.0,,R. Hibbert makes free throw 1 of 2,44,38
176,2,2:16.0,,R. Hibbert makes free throw 2 of 2,44,39
177,2,2:09.0,Personal foul by J. Clarkson,,44,39
178,2,2:00.0,E. Fournier misses 3-pt jump shot from 24 ft,,44,39
179,2,1:59.0,,Defensive rebound by J. Randle,44,39
180,2,1:47.0,,J. Randle makes 2-pt layup from 2 ft (assist by D. Russell),44,41
181,2,1:47.0,,Shooting foul by A. Gordon (drawn by J. Randle),44,41
182,2,1:47.0,,J. Randle misses free throw 1 of 1,44,41
183,2,1:43.0,,Offensive rebound by R. Hibbert,44,41
184,2,1:42.0,,R. Hibbert makes 2-pt dunk at rim,44,43
185,2,1:23.0,E. Fournier makes 2-pt jump shot from 4 ft,,46,43
186,2,1:23.0,Shooting foul by J. Randle (drawn by E. Fournier),,46,43
187,2,1:23.0,E. Fournier makes free throw 1 of 1,,47,43
188,2,1:08.0,,Shooting foul by E. İlyasova (drawn by R. Hibbert),47,43
189,2,1:08.0,,R. Hibbert misses free throw 1 of 2,47,43
190,2,1:08.0,,Offensive rebound by Team,47,43
191,2,1:08.0,,R. Hibbert misses free throw 2 of 2,47,43
192,2,1:05.0,Defensive rebound by A. Gordon,,47,43
193,2,0:50.0,E. Fournier makes 2-pt layup from 1 ft,,49,43
194,2,0:43.0,,D. Russell misses 3-pt jump shot from 23 ft,49,43
195,2,0:41.0,Defensive rebound by E. Fournier,,49,43
196,2,0:37.0,Shooting foul by D. Russell (drawn by V. Oladipo),,49,43
197,2,0:37.0,V. Oladipo makes free throw 1 of 2,,50,43
198,2,0:37.0,V. Oladipo makes free throw 2 of 2,,51,43
199,2,0:14.0,,D. Russell makes 2-pt jump shot from 5 ft (assist by R. Hibbert),51,45
200,2,0:00.0,Turnover by V. Oladipo (traveling),,51,45
201,3,11:42.0,E. Payton misses 2-pt jump shot from 17 ft,,51,45
202,3,11:41.0,,Defensive rebound by J. Clarkson,51,45
203,3,11:18.0,,D. Russell makes 2-pt layup from 2 ft (assist by N. Young),51,47
204,3,11:03.0,V. Oladipo makes 2-pt jump shot from 18 ft (assist by E. Payton),,53,47
205,3,10:47.0,,R. Hibbert makes 2-pt jump shot from 19 ft (assist by J. Clarkson),53,49
206,3,10:20.0,V. Oladipo misses 2-pt jump shot from 18 ft,,53,49
207,3,10:18.0,,Defensive rebound by J. Clarkson,53,49
208,3,10:06.0,,Personal foul by V. Oladipo,53,49
209,3,9:59.0,,D. Russell makes 2-pt layup from 2 ft,53,51
210,3,9:44.0,J. Smith makes 2-pt jump shot from 7 ft (assist by V. Oladipo),,55,51
211,3,9:24.0,,Personal foul by J. Smith,55,51
212,3,9:20.0,,D. Russell makes 2-pt layup from 1 ft,55,53
213,3,9:20.0,,Shooting foul by E. Payton (drawn by D. Russell),55,53
214,3,9:20.0,,D. Russell makes free throw 1 of 1,55,54
215,3,8:56.0,Turnover by Team (shot clock),,55,54
216,3,8:32.0,,J. Clarkson misses 3-pt jump shot from 31 ft,55,54
217,3,8:31.0,Defensive rebound by E. Fournier,,55,54
218,3,8:25.0,Shooting foul by R. Hibbert (drawn by A. Gordon),,55,54
219,3,8:25.0,A. Gordon misses free throw 1 of 2,,55,54
220,3,8:25.0,Offensive rebound by Team,,55,54
221,3,8:25.0,C. Watson enters the game for E. Payton,,55,54
222,3,8:25.0,A. Gordon makes free throw 2 of 2,,56,54
223,3,8:10.0,,Turnover by D. Russell (lost ball; steal by A. Gordon),56,54
224,3,8:05.0,A. Gordon makes 2-pt dunk at rim (assist by V. Oladipo),,58,54
225,3,7:49.0,,Personal foul by J. Smith,58,54
226,3,7:49.0,D. Dedmon enters the game for J. Smith,,58,54
227,3,7:39.0,,D. Russell makes 2-pt jump shot from 7 ft,58,56
228,3,7:21.0,V. Oladipo makes 2-pt jump shot from 4 ft,,60,56
229,3,7:07.0,,J. Clarkson makes 2-pt jump shot from 7 ft (assist by R. Hibbert),60,58
230,3,6:55.0,Personal foul by J. Clarkson,,60,58
231,3,6:50.0,Shooting foul by R. Hibbert (drawn by E. Fournier),,60,58
232,3,6:50.0,E. Fournier misses free throw 1 of 2,,60,58
233,3,6:50.0,Offensive rebound by Team,,60,58
234,3,6:50.0,E. Fournier makes free throw 2 of 2,,61,58
235,3,6:35.0,,J. Randle makes 2-pt layup at rim (assist by D. Russell),61,60
236,3,6:35.0,,Shooting foul by A. Gordon (drawn by J. Randle),61,60
237,3,6:35.0,,J. Randle makes free throw 1 of 1,61,61
238,3,6:35.0,Technical foul by D. Dedmon,,61,61
239,3,6:35.0,,J. Clarkson makes technical free throw,61,62
240,3,6:26.0,Turnover by C. Watson (lost ball; steal by D. Russell),,61,62
241,3,6:20.0,,D. Russell makes 2-pt layup from 3 ft,61,64
242,3,6:09.0,E. Fournier makes 2-pt jump shot from 8 ft,,63,64
243,3,5:56.0,,D. Russell misses 2-pt jump shot from 16 ft,63,64
244,3,5:55.0,,Offensive rebound by J. Randle,63,64
245,3,5:55.0,,Shooting foul by D. Dedmon (drawn by J. Randle),63,64
246,3,5:55.0,,LA Lakers full timeout,63,64
247,3,5:55.0,,M. World Peace enters the game for N. Young,63,64
248,3,5:55.0,,J. Randle makes free throw 1 of 2,63,65
249,3,5:55.0,,J. Randle makes free throw 2 of 2,63,66
250,3,5:48.0,Offensive foul by C. Watson (drawn by D. Russell),,63,66
251,3,5:48.0,Turnover by C. Watson (offensive foul),,63,66
252,3,5:43.0,,Personal foul by E. Fournier,63,66
253,3,5:43.0,,M. World Peace misses free throw 1 of 2,63,66
254,3,5:43.0,,Offensive rebound by Team,63,66
255,3,5:43.0,,M. World Peace makes free throw 2 of 2,63,67
256,3,5:37.0,Personal foul by M. World Peace,,63,67
257,3,5:31.0,Personal foul by M. World Peace,,63,67
258,3,5:31.0,E. Fournier makes free throw 1 of 2,,64,67
259,3,5:31.0,E. İlyasova enters the game for A. Gordon,,64,67
260,3,5:31.0,E. Fournier makes free throw 2 of 2,,65,67
261,3,5:13.0,,J. Clarkson makes 3-pt jump shot from 24 ft,65,70
262,3,5:01.0,Personal foul by M. World Peace,,65,70
263,3,5:01.0,V. Oladipo makes free throw 1 of 2,,66,70
264,3,5:01.0,V. Oladipo makes free throw 2 of 2,,67,70
265,3,4:50.0,,J. Clarkson misses 3-pt jump shot from 25 ft,67,70
266,3,4:48.0,,Offensive rebound by J. Randle,67,70
267,3,4:43.0,,J. Randle makes 2-pt dunk at rim,67,72
268,3,4:30.0,Turnover by E. Fournier (bad pass; steal by J. Randle),,67,72
269,3,4:27.0,,J. Randle makes 2-pt dunk at rim,67,74
270,3,4:26.0,Orlando full timeout,,67,74
271,3,4:26.0,,B. Bass enters the game for R. Hibbert,67,74
272,3,4:03.0,E. Fournier makes 2-pt jump shot from 5 ft (assist by E. İlyasova),,69,74
273,3,3:51.0,,Personal foul by E. İlyasova,69,74
274,3,3:51.0,,J. Randle makes free throw 1 of 2,69,75
275,3,3:51.0,,M. Huertas enters the game for J. Clarkson,69,75
276,3,3:51.0,,J. Randle makes free throw 2 of 2,69,76
277,3,3:43.0,E. İlyasova misses 3-pt jump shot from 25 ft,,69,76
278,3,3:43.0,,Defensive rebound by Team,69,76
279,3,3:20.0,,M. Huertas makes 3-pt jump shot from 25 ft (assist by M. World Peace),69,79
280,3,3:04.0,Personal foul by J. Randle,,69,79
281,3,3:04.0,C. Watson misses free throw 1 of 2,,69,79
282,3,3:04.0,Offensive rebound by Team,,69,79
283,3,3:04.0,A. Nicholson enters the game for E. İlyasova,,69,79
284,3,3:04.0,C. Watson makes free throw 2 of 2,,70,79
285,3,2:55.0,,Turnover by M. Huertas (bad pass; steal by D. Dedmon),70,79
286,3,2:49.0,,L. Nance enters the game for J. Randle,70,79
287,3,2:34.0,V. Oladipo makes 3-pt jump shot from 25 ft,,73,79
288,3,2:17.0,,B. Bass misses 2-pt dunk at rim (block by V. Oladipo),73,79
289,3,2:15.0,Defensive rebound by D. Dedmon,,73,79
290,3,2:12.0,Shooting foul by D. Russell (drawn by C. Watson),,73,79
291,3,2:12.0,C. Watson makes free throw 1 of 2,,74,79
292,3,2:12.0,,R. Kelly enters the game for M. World Peace,74,79
293,3,2:12.0,M. Hezonja enters the game for E. Fournier,,74,79
294,3,2:12.0,C. Watson makes free throw 2 of 2,,75,79
295,3,1:55.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by M. Huertas),75,82
296,3,1:43.0,V. Oladipo misses 2-pt jump shot from 20 ft,,75,82
297,3,1:42.0,,Defensive rebound by M. Huertas,75,82
298,3,1:24.0,,R. Kelly misses 2-pt jump shot from 20 ft,75,82
299,3,1:23.0,Defensive rebound by D. Dedmon,,75,82
300,3,1:03.0,Turnover by V. Oladipo (lost ball; steal by D. Russell),,75,82
301,3,0:58.0,,D. Russell misses 3-pt jump shot from 24 ft,75,82
302,3,0:56.0,,Offensive rebound by L. Nance,75,82
303,3,0:55.0,,L. Nance misses 2-pt layup at rim,75,82
304,3,0:53.0,,Offensive rebound by R. Kelly,75,82
305,3,0:53.0,,Shooting foul by C. Watson (drawn by R. Kelly),75,82
306,3,0:53.0,,R. Kelly makes free throw 1 of 2,75,83
307,3,0:53.0,,R. Kelly makes free throw 2 of 2,75,84
308,3,0:43.0,C. Watson misses 2-pt jump shot from 19 ft,,75,84
309,3,0:40.0,,Defensive rebound by L. Nance,75,84
310,3,0:23.0,,D. Russell misses 2-pt jump shot from 16 ft,75,84
311,3,0:22.0,Defensive rebound by V. Oladipo,,75,84
312,3,0:01.0,V. Oladipo makes 2-pt jump shot from 18 ft,,77,84
313,3,0:01.0,,L. Nance misses 3-pt jump shot from 60 ft,77,84
314,3,0:00.0,,Offensive rebound by Team,77,84
315,4,11:46.0,,Turnover by L. Nance (traveling),77,84
316,4,11:31.0,A. Nicholson makes 2-pt hook shot from 3 ft,,79,84
317,4,11:13.0,,M. Huertas misses 3-pt jump shot from 23 ft,79,84
318,4,11:12.0,,Offensive rebound by L. Nance,79,84
319,4,11:10.0,,B. Bass makes 2-pt dunk at rim (assist by D. Russell),79,86
320,4,10:55.0,A. Nicholson misses 2-pt hook shot from 7 ft,,79,86
321,4,10:53.0,,Defensive rebound by M. Huertas,79,86
322,4,10:50.0,,Turnover by M. Huertas (bad pass),79,86
323,4,10:32.0,J. Smith makes 2-pt jump shot from 15 ft (assist by E. Fournier),,81,86
324,4,10:05.0,,B. Bass makes 2-pt jump shot from 5 ft,81,88
325,4,9:46.0,M. Hezonja misses 2-pt jump shot from 16 ft,,81,88
326,4,9:45.0,,Defensive rebound by L. Nance,81,88
327,4,9:37.0,,Personal foul by M. Hezonja,81,88
328,4,9:37.0,,J. Clarkson enters the game for D. Russell,81,88
329,4,9:27.0,,L. Nance makes 2-pt hook shot from 4 ft (assist by B. Bass),81,90
330,4,9:17.0,J. Smith makes 2-pt jump shot from 18 ft (assist by E. Payton),,83,90
331,4,8:57.0,,J. Clarkson makes 2-pt jump shot from 9 ft (assist by M. Huertas),83,92
332,4,8:46.0,Personal foul by J. Clarkson,,83,92
333,4,8:46.0,Official timeout,,83,92
334,4,8:29.0,E. Fournier misses 3-pt jump shot from 27 ft,,83,92
335,4,8:27.0,,Defensive rebound by M. Huertas,83,92
336,4,8:22.0,,L. Nance misses 2-pt layup at rim,83,92
337,4,8:18.0,Defensive rebound by E. Fournier,,83,92
338,4,8:12.0,A. Nicholson misses 3-pt jump shot from 26 ft,,83,92
339,4,8:11.0,,Defensive rebound by B. Bass,83,92
340,4,7:56.0,,L. Nance makes 2-pt jump shot from 19 ft (assist by M. Huertas),83,94
341,4,7:40.0,J. Smith misses 2-pt jump shot from 18 ft,,83,94
342,4,7:38.0,,Defensive rebound by M. Huertas,83,94
343,4,7:33.0,,Turnover by M. Huertas (bad pass),83,94
344,4,7:33.0,V. Oladipo enters the game for M. Hezonja,,83,94
345,4,7:17.0,Turnover by A. Nicholson (lost ball; steal by L. Nance),,83,94
346,4,7:11.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by M. Huertas),83,96
347,4,7:11.0,,Violation by Team (jump ball),83,96
348,4,6:50.0,E. Payton misses 2-pt jump shot from 8 ft,,83,96
349,4,6:47.0,,Defensive rebound by L. Nance,83,96
350,4,6:33.0,,Turnover by M. Huertas (lost ball),83,96
351,4,6:33.0,A. Gordon enters the game for A. Nicholson,,83,96
352,4,6:18.0,Turnover by J. Smith (lost ball; steal by L. Nance),,83,96
353,4,6:18.0,,Personal take foul by E. Fournier,83,96
354,4,6:18.0,C. Watson enters the game for E. Payton,,83,96
355,4,6:05.0,,Turnover by M. Huertas (traveling),83,96
356,4,5:55.0,Personal foul by R. Kelly,,83,96
357,4,5:55.0,,LA Lakers full timeout,83,96
358,4,5:45.0,Shooting foul by R. Kelly (drawn by E. Fournier),,83,96
359,4,5:45.0,E. Fournier makes free throw 1 of 2,,84,96
360,4,5:45.0,E. Fournier makes free throw 2 of 2,,85,96
361,4,5:32.0,,L. Nance misses 2-pt dunk at rim (block by A. Gordon),85,96
362,4,5:29.0,Defensive rebound by C. Watson,,85,96
363,4,5:13.0,V. Oladipo makes 2-pt jump shot from 12 ft,,87,96
364,4,5:02.0,,Offensive foul by L. Nance (drawn by V. Oladipo),87,96
365,4,5:02.0,,Turnover by L. Nance (offensive foul),87,96
366,4,5:02.0,,M. World Peace enters the game for R. Kelly,87,96
367,4,4:36.0,C. Watson misses 2-pt layup from 2 ft,,87,96
368,4,4:34.0,,Defensive rebound by M. World Peace,87,96
369,4,4:30.0,,Shooting foul by J. Smith (drawn by B. Bass),87,96
370,4,4:30.0,,B. Bass makes free throw 1 of 2,87,97
371,4,4:30.0,,J. Randle enters the game for L. Nance,87,97
372,4,4:30.0,,D. Russell enters the game for M. Huertas,87,97
373,4,4:30.0,,B. Bass makes free throw 2 of 2,87,98
374,4,4:15.0,C. Watson misses 3-pt jump shot from 25 ft,,87,98
375,4,4:14.0,,Defensive rebound by J. Randle,87,98
376,4,3:59.0,,J. Randle makes 2-pt layup from 1 ft (assist by M. World Peace),87,100
377,4,3:46.0,J. Smith misses 2-pt jump shot from 20 ft,,87,100
378,4,3:44.0,Offensive rebound by C. Watson,,87,100
379,4,3:41.0,Shooting foul by M. World Peace (drawn by C. Watson),,87,100
380,4,3:41.0,C. Watson makes free throw 1 of 2,,88,100
381,4,3:41.0,C. Watson misses free throw 2 of 2,,88,100
382,4,3:40.0,,Defensive rebound by J. Randle,88,100
383,4,3:24.0,,J. Clarkson misses 3-pt jump shot from 23 ft,88,100
384,4,3:23.0,,Offensive rebound by D. Russell,88,100
385,4,3:01.0,,J. Randle misses 3-pt jump shot from 26 ft,88,100
386,4,3:01.0,,Offensive rebound by Team,88,100
387,4,3:01.0,Loose ball foul by E. Fournier,,88,100
388,4,2:46.0,,J. Clarkson makes 3-pt jump shot from 26 ft,88,103
389,4,2:45.0,Orlando full timeout,,88,103
390,4,2:45.0,,L. Nance enters the game for B. Bass,88,103
391,4,2:34.0,J. Smith makes 2-pt layup from 1 ft (assist by A. Gordon),,90,103
392,4,2:34.0,Shooting foul by J. Randle (drawn by J. Smith),,90,103
393,4,2:34.0,J. Smith misses free throw 1 of 1,,90,103
