,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
32,1,7:31.0,,Turnover by B. Lopez (offensive foul),7,9
33,1,7:31.0,T. McConnell enters the game for T. Wroten,,7,9
34,1,7:17.0,J. Okafor misses 2-pt jump shot from 13 ft,,7,9
35,1,7:16.0,,Defensive rebound by T. Young,7,9
36,1,7:15.0,,Personal foul by N. Noel (drawn by T. Young),7,9
37,1,7:15.0,J. Grant enters the game for J. Okafor,,7,9
38,1,7:15.0,,T. Robinson enters the game for B. Lopez,7,9
39,1,6:55.0,,J. Jack misses 2-pt jump shot from 19 ft,7,9
40,1,6:54.0,Defensive rebound by T. McConnell,,7,9
41,1,6:48.0,I. Canaan misses 3-pt jump shot from 25 ft,,7,9
42,1,6:46.0,Offensive rebound by J. Grant,,7,9
43,1,6:35.0,J. Grant misses 3-pt jump shot from 23 ft,,7,9
44,1,6:34.0,Offensive rebound by N. Noel,,7,9
45,1,6:32.0,Philadelphia full timeout,,7,9
46,1,6:32.0,R. Holmes enters the game for N. Noel,,7,9
47,1,6:32.0,N. Stauskas enters the game for I. Canaan,,7,9
48,1,6:22.0,R. Covington misses 3-pt jump shot from 25 ft,,7,9
49,1,6:21.0,Offensive rebound by Team,,7,9
50,1,6:13.0,R. Holmes makes 2-pt dunk at rim (assist by N. Stauskas),,9,9
51,1,5:53.0,,J. Johnson makes 2-pt jump shot from 4 ft,9,11
52,1,5:37.0,Turnover by T. McConnell (bad pass; steal by T. Young),,9,11
53,1,5:35.0,,Shooting foul by N. Stauskas (drawn by T. Young),9,11
54,1,5:35.0,,T. Young misses free throw 1 of 2,9,11
55,1,5:35.0,,Offensive rebound by Team,9,11
56,1,5:35.0,H. Thompson enters the game for R. Covington,,9,11
57,1,5:35.0,,T. Young makes free throw 2 of 2,9,12
58,1,5:23.0,R. Holmes makes 2-pt layup from 1 ft (assist by H. Thompson),,11,12
59,1,5:11.0,,J. Jack makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),11,15
60,1,4:50.0,R. Holmes misses 2-pt jump shot from 15 ft,,11,15
61,1,4:49.0,,Defensive rebound by J. Jack,11,15
62,1,4:39.0,,T. Robinson makes 2-pt jump shot from 18 ft (assist by J. Jack),11,17
63,1,4:24.0,N. Stauskas misses 3-pt jump shot from 24 ft,,11,17
64,1,4:23.0,,Defensive rebound by T. Robinson,11,17
65,1,4:11.0,,B. Bogdanović misses 2-pt jump shot from 13 ft,11,17
66,1,4:10.0,Defensive rebound by J. Grant,,11,17
67,1,4:04.0,Personal foul by B. Bogdanović (drawn by N. Stauskas),,11,17
68,1,3:49.0,T. McConnell misses 2-pt jump shot from 12 ft,,11,17
69,1,3:48.0,,Defensive rebound by J. Jack,11,17
70,1,3:45.0,,Turnover by J. Jack (lost ball; steal by T. McConnell),11,17
71,1,3:42.0,Shooting foul by T. Robinson (drawn by R. Holmes),,11,17
72,1,3:42.0,R. Holmes makes free throw 1 of 2,,12,17
73,1,3:42.0,,S. Larkin enters the game for J. Jack,12,17
74,1,3:42.0,,B. Lopez enters the game for T. Young,12,17
75,1,3:42.0,R. Holmes makes free throw 2 of 2,,13,17
76,1,3:32.0,,Turnover by J. Johnson (bad pass),13,17
77,1,3:12.0,J. Grant misses 3-pt jump shot from 23 ft,,13,17
78,1,3:11.0,,Defensive rebound by B. Lopez,13,17
79,1,3:02.0,,T. Robinson misses 2-pt jump shot from 18 ft,13,17
80,1,3:01.0,Defensive rebound by J. Grant,,13,17
81,1,2:51.0,T. McConnell misses 2-pt jump shot from 9 ft,,13,17
82,1,2:50.0,Offensive rebound by J. Grant,,13,17
83,1,2:49.0,,Brooklyn full timeout,13,17
84,1,2:49.0,J. Okafor enters the game for R. Holmes,,13,17
85,1,2:49.0,,A. Bargnani enters the game for T. Robinson,13,17
86,1,2:49.0,,W. Ellington enters the game for J. Johnson,13,17
87,1,2:46.0,N. Stauskas misses 3-pt jump shot from 23 ft,,13,17
88,1,2:45.0,,Defensive rebound by B. Bogdanović,13,17
89,1,2:32.0,,A. Bargnani misses 2-pt jump shot from 4 ft (block by J. Okafor),13,17
90,1,2:31.0,,Offensive rebound by A. Bargnani,13,17
91,1,2:29.0,,A. Bargnani misses 2-pt layup from 1 ft (block by J. Grant),13,17
92,1,2:28.0,,Offensive rebound by A. Bargnani,13,17
93,1,2:26.0,,A. Bargnani makes 2-pt hook shot from 1 ft,13,19
94,1,2:11.0,Turnover by J. Okafor (lost ball; steal by W. Ellington),,13,19
95,1,1:55.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by S. Larkin),13,22
96,1,1:32.0,T. McConnell misses 3-pt jump shot from 24 ft,,13,22
97,1,1:31.0,,Defensive rebound by B. Bogdanović,13,22
98,1,1:13.0,,A. Bargnani misses 2-pt jump shot from 6 ft (block by J. Grant),13,22
99,1,1:12.0,Defensive rebound by J. Okafor,,13,22
100,1,1:07.0,J. Grant misses 2-pt layup at rim,,13,22
101,1,1:06.0,,Defensive rebound by A. Bargnani,13,22
102,1,1:00.0,,Personal foul by J. Okafor (drawn by B. Lopez),13,22
103,1,1:00.0,I. Canaan enters the game for T. McConnell,,13,22
104,1,0:53.0,,A. Bargnani makes 2-pt jump shot from 16 ft (assist by S. Larkin),13,24
105,1,0:38.0,H. Thompson misses 3-pt jump shot from 23 ft,,13,24
106,1,0:37.0,,Defensive rebound by B. Lopez,13,24
107,1,0:26.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,13,24
108,1,0:25.0,Defensive rebound by N. Stauskas,,13,24
109,1,0:18.0,Personal foul by W. Ellington (drawn by N. Stauskas),,13,24
110,1,0:18.0,,W. Reed enters the game for B. Lopez,13,24
111,1,0:18.0,R. Covington enters the game for J. Grant,,13,24
112,1,0:18.0,,M. Brown enters the game for A. Bargnani,13,24
113,1,0:04.0,N. Stauskas misses 3-pt jump shot from 25 ft,,13,24
114,1,0:02.0,,Defensive rebound by W. Reed,13,24
115,1,0:00.0,,B. Bogdanović misses 3-pt jump shot from 30 ft,13,24
116,1,0:00.0,,Offensive rebound by Team,13,24
117,2,11:38.0,Personal foul by S. Larkin (drawn by J. Okafor),,13,24
118,2,11:25.0,Turnover by N. Noel (3 sec),,13,24
119,2,11:08.0,,Shooting foul by H. Thompson (drawn by T. Young),13,24
120,2,11:08.0,,T. Young makes free throw 1 of 2,13,25
121,2,11:08.0,,T. Young makes free throw 2 of 2,13,26
122,2,11:01.0,I. Canaan misses 2-pt layup from 1 ft,,13,26
123,2,11:00.0,Offensive rebound by I. Canaan,,13,26
124,2,10:57.0,H. Thompson misses 3-pt jump shot from 23 ft,,13,26
125,2,10:56.0,,Defensive rebound by W. Ellington,13,26
126,2,10:55.0,,Personal foul by R. Covington (drawn by W. Ellington),13,26
127,2,10:37.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by S. Larkin),13,29
128,2,10:36.0,Philadelphia full timeout,,13,29
129,2,10:36.0,T. Wroten enters the game for H. Thompson,,13,29
130,2,10:17.0,N. Noel misses 2-pt hook shot from 5 ft,,13,29
131,2,10:16.0,Offensive rebound by J. Okafor,,13,29
132,2,10:15.0,J. Okafor makes 2-pt layup from 2 ft,,15,29
133,2,10:01.0,,T. Young makes 2-pt dunk at rim (assist by S. Larkin),15,31
134,2,9:34.0,R. Covington makes 2-pt jump shot from 15 ft (assist by T. Wroten),,17,31
135,2,9:19.0,,W. Reed misses 2-pt jump shot from 9 ft,17,31
136,2,9:18.0,Defensive rebound by T. Wroten,,17,31
137,2,9:07.0,T. Wroten makes 2-pt layup from 1 ft (assist by J. Okafor),,19,31
138,2,8:49.0,,Turnover by T. Young (lost ball; steal by N. Noel),19,31
139,2,8:42.0,,J. Johnson enters the game for W. Ellington,19,31
140,2,8:34.0,Shooting foul by M. Brown (drawn by T. Wroten),,19,31
141,2,8:34.0,T. Wroten makes free throw 1 of 2,,20,31
142,2,8:34.0,T. Wroten makes free throw 2 of 2,,21,31
143,2,8:20.0,,Turnover by W. Reed (lost ball; steal by R. Covington),21,31
144,2,8:11.0,R. Covington misses 3-pt jump shot from 24 ft,,21,31
145,2,8:10.0,,Defensive rebound by W. Reed,21,31
146,2,7:54.0,,M. Brown makes 2-pt jump shot from 19 ft,21,33
147,2,7:44.0,J. Grant enters the game for J. Okafor,,21,33
148,2,7:44.0,,B. Lopez enters the game for W. Reed,21,33
149,2,7:33.0,T. Wroten misses 3-pt jump shot from 26 ft,,21,33
150,2,7:32.0,,Defensive rebound by S. Larkin,21,33
151,2,7:27.0,,S. Larkin makes 2-pt layup from 2 ft,21,35
152,2,7:15.0,J. Grant misses 2-pt layup from 2 ft,,21,35
153,2,7:14.0,Offensive rebound by N. Noel,,21,35
154,2,7:13.0,N. Noel misses 2-pt layup at rim,,21,35
155,2,7:12.0,Offensive rebound by J. Grant,,21,35
156,2,7:08.0,I. Canaan makes 2-pt layup from 2 ft,,23,35
157,2,6:54.0,,Turnover by B. Lopez (bad pass; steal by I. Canaan),23,35
158,2,6:48.0,Personal foul by T. Young (drawn by R. Covington),,23,35
159,2,6:48.0,N. Stauskas enters the game for T. Wroten,,23,35
160,2,6:48.0,T. McConnell enters the game for I. Canaan,,23,35
161,2,6:48.0,,J. Jack enters the game for S. Larkin,23,35
162,2,6:38.0,R. Covington misses 2-pt layup from 3 ft,,23,35
163,2,6:37.0,,Defensive rebound by B. Lopez,23,35
164,2,6:24.0,,Turnover by B. Lopez (lost ball; steal by N. Noel),23,35
165,2,6:12.0,R. Covington misses 3-pt jump shot from 23 ft,,23,35
166,2,6:12.0,Offensive rebound by Team,,23,35
167,2,6:12.0,R. Holmes enters the game for N. Noel,,23,35
168,2,6:12.0,,A. Bargnani enters the game for B. Lopez,23,35
169,2,6:08.0,R. Covington makes 2-pt jump shot from 17 ft (assist by N. Stauskas),,25,35
170,2,5:53.0,,Turnover by M. Brown (bad pass; steal by T. McConnell),25,35
171,2,5:49.0,Turnover by T. McConnell (bad pass),,25,35
172,2,5:49.0,Official timeout,,25,35
173,2,5:49.0,,B. Bogdanović enters the game for M. Brown,25,35
174,2,5:31.0,,T. Young makes 2-pt hook shot from 4 ft (assist by J. Jack),25,37
175,2,5:10.0,N. Stauskas misses 3-pt jump shot from 24 ft,,25,37
176,2,5:09.0,,Defensive rebound by Team,25,37
177,2,5:09.0,H. Thompson enters the game for R. Covington,,25,37
178,2,5:00.0,,T. Young makes 2-pt layup from 2 ft,25,39
179,2,5:00.0,,Shooting foul by J. Grant (drawn by T. Young),25,39
180,2,5:00.0,,T. Young makes free throw 1 of 1,25,40
181,2,4:52.0,Personal foul by J. Jack (drawn by T. McConnell),,25,40
182,2,4:43.0,Shooting foul by T. Young (drawn by R. Holmes),,25,40
183,2,4:43.0,R. Holmes makes free throw 1 of 2,,26,40
184,2,4:43.0,R. Holmes makes free throw 2 of 2,,27,40
185,2,4:30.0,,A. Bargnani makes 2-pt jump shot from 7 ft (assist by B. Bogdanović),27,42
186,2,4:11.0,T. McConnell makes 3-pt jump shot from 26 ft,,30,42
187,2,3:56.0,,T. Young makes 2-pt hook shot from 6 ft,30,44
188,2,3:30.0,J. Grant makes 3-pt jump shot from 24 ft (assist by R. Holmes),,33,44
189,2,3:14.0,,A. Bargnani makes 2-pt jump shot from 17 ft (assist by J. Jack),33,46
190,2,2:49.0,J. Grant misses 3-pt jump shot from 23 ft,,33,46
191,2,2:48.0,Offensive rebound by R. Holmes,,33,46
192,2,2:47.0,R. Holmes makes 2-pt dunk at rim,,35,46
193,2,2:40.0,,Brooklyn full timeout,35,46
194,2,2:40.0,J. Okafor enters the game for J. Grant,,35,46
195,2,2:37.0,,Shooting foul by R. Holmes (drawn by A. Bargnani),35,46
196,2,2:37.0,,A. Bargnani makes free throw 1 of 2,35,47
197,2,2:37.0,,A. Bargnani makes free throw 2 of 2,35,48
198,2,2:11.0,T. McConnell makes 3-pt jump shot from 23 ft (assist by N. Stauskas),,38,48
199,2,1:56.0,,J. Jack makes 2-pt jump shot from 11 ft,38,50
200,2,1:35.0,N. Stauskas makes 2-pt layup from 3 ft (assist by J. Okafor),,40,50
201,2,1:19.0,,A. Bargnani misses 2-pt jump shot from 18 ft,40,50
202,2,1:18.0,Defensive rebound by H. Thompson,,40,50
203,2,1:13.0,Philadelphia full timeout,,40,50
204,2,1:13.0,,M. Brown enters the game for A. Bargnani,40,50
205,2,1:13.0,R. Covington enters the game for R. Holmes,,40,50
206,2,1:13.0,,W. Reed enters the game for T. Young,40,50
207,2,0:59.0,H. Thompson misses 2-pt jump shot from 23 ft,,40,50
208,2,0:58.0,Offensive rebound by J. Okafor,,40,50
209,2,0:57.0,J. Okafor makes 2-pt layup from 2 ft,,42,50
210,2,0:42.0,,Turnover by J. Jack (bad pass; steal by T. McConnell),42,50
211,2,0:35.0,Turnover by J. Okafor (traveling),,42,50
212,2,0:26.0,,W. Reed makes 2-pt dunk at rim (assist by J. Jack),42,52
213,2,0:05.0,Shooting foul by M. Brown (drawn by J. Okafor),,42,52
214,2,0:05.0,J. Okafor makes free throw 1 of 2,,43,52
215,2,0:05.0,J. Grant enters the game for N. Stauskas,,43,52
216,2,0:05.0,J. Okafor makes free throw 2 of 2,,44,52
217,2,0:05.0,,Brooklyn full timeout,44,52
218,2,0:05.0,,A. Bargnani enters the game for W. Reed,44,52
219,2,0:05.0,,T. Young enters the game for M. Brown,44,52
220,2,0:05.0,N. Noel enters the game for J. Okafor,,44,52
221,2,0:03.0,,Turnover by T. Young (lost ball; steal by N. Noel),44,52
222,2,0:01.0,N. Noel misses 2-pt jump shot from 20 ft,,44,52
223,2,0:00.0,Offensive rebound by Team,,44,52
224,3,11:46.0,Shooting foul by B. Lopez (drawn by J. Okafor),,44,52
225,3,11:46.0,J. Okafor makes free throw 1 of 2,,45,52
226,3,11:46.0,J. Okafor makes free throw 2 of 2,,46,52
227,3,11:27.0,,J. Johnson misses 3-pt jump shot from 22 ft,46,52
228,3,11:26.0,Defensive rebound by T. Wroten,,46,52
229,3,11:15.0,I. Canaan misses 3-pt jump shot from 24 ft,,46,52
230,3,11:14.0,,Defensive rebound by J. Jack,46,52
231,3,10:57.0,,J. Jack misses 3-pt jump shot from 25 ft,46,52
232,3,10:56.0,,Offensive rebound by J. Jack,46,52
233,3,10:47.0,,T. Young misses 2-pt jump shot from 7 ft,46,52
234,3,10:46.0,Defensive rebound by J. Okafor,,46,52
235,3,10:36.0,Shooting foul by B. Lopez (drawn by J. Okafor),,46,52
236,3,10:36.0,J. Okafor makes free throw 1 of 2,,47,52
237,3,10:36.0,J. Okafor makes free throw 2 of 2,,48,52
238,3,10:15.0,,T. Young makes 2-pt layup from 2 ft,48,54
239,3,10:05.0,R. Covington misses 3-pt jump shot from 27 ft,,48,54
240,3,10:04.0,,Defensive rebound by T. Young,48,54
241,3,9:57.0,,Shooting foul by R. Covington (drawn by B. Lopez),48,54
242,3,9:57.0,,B. Lopez misses free throw 1 of 2,48,54
243,3,9:57.0,,Offensive rebound by Team,48,54
244,3,9:57.0,,B. Lopez makes free throw 2 of 2,48,55
245,3,9:41.0,N. Noel misses 2-pt layup from 1 ft (block by B. Lopez),,48,55
246,3,9:40.0,,Defensive rebound by B. Lopez,48,55
247,3,9:34.0,,T. Young misses 2-pt layup from 2 ft,48,55
248,3,9:33.0,Defensive rebound by R. Covington,,48,55
249,3,9:24.0,I. Canaan misses 3-pt jump shot from 24 ft,,48,55
250,3,9:23.0,Offensive rebound by J. Okafor,,48,55
251,3,9:13.0,J. Okafor makes 2-pt layup from 1 ft (assist by T. Wroten),,50,55
252,3,9:13.0,,Brooklyn full timeout,50,55
253,3,9:13.0,,T. Robinson enters the game for B. Lopez,50,55
254,3,9:00.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Jack),50,58
255,3,8:35.0,Turnover by Team (shot clock),,50,58
256,3,8:25.0,,Turnover by T. Robinson (lost ball; steal by T. Wroten),50,58
257,3,8:21.0,T. Wroten makes 2-pt layup from 2 ft,,52,58
258,3,8:05.0,,T. Young misses 2-pt hook shot from 4 ft,52,58
259,3,8:04.0,Defensive rebound by N. Noel,,52,58
260,3,7:57.0,Turnover by T. Wroten (bad pass; steal by T. Young),,52,58
261,3,7:52.0,,T. Young misses 2-pt layup from 1 ft (block by R. Covington),52,58
262,3,7:51.0,Defensive rebound by I. Canaan,,52,58
263,3,7:47.0,N. Noel makes 2-pt dunk at rim (assist by I. Canaan),,54,58
264,3,7:17.0,,J. Johnson misses 2-pt jump shot from 17 ft,54,58
265,3,7:16.0,Defensive rebound by T. Wroten,,54,58
266,3,7:10.0,T. Wroten misses 2-pt layup from 1 ft,,54,58
267,3,7:09.0,Offensive rebound by J. Okafor,,54,58
268,3,7:08.0,J. Okafor makes 2-pt layup from 2 ft,,56,58
269,3,6:57.0,,J. Jack misses 2-pt jump shot from 12 ft,56,58
270,3,6:56.0,Defensive rebound by Team,,56,58
271,3,6:56.0,Personal foul by T. Robinson (drawn by I. Canaan),,56,58
272,3,6:56.0,R. Holmes enters the game for N. Noel,,56,58
273,3,6:56.0,J. Grant enters the game for J. Okafor,,56,58
274,3,6:56.0,T. McConnell enters the game for T. Wroten,,56,58
275,3,6:56.0,,A. Bargnani enters the game for T. Young,56,58
276,3,6:56.0,,W. Reed enters the game for T. Robinson,56,58
277,3,6:43.0,R. Covington misses 3-pt jump shot from 24 ft,,56,58
278,3,6:42.0,,Defensive rebound by W. Reed,56,58
279,3,6:33.0,,J. Jack misses 2-pt jump shot from 17 ft,56,58
280,3,6:32.0,Defensive rebound by R. Covington,,56,58
281,3,6:22.0,J. Grant misses 2-pt layup from 2 ft,,56,58
282,3,6:21.0,,Defensive rebound by J. Jack,56,58
283,3,6:14.0,,Turnover by J. Jack (bad pass; steal by R. Holmes),56,58
284,3,6:01.0,T. McConnell makes 2-pt jump shot from 18 ft,,58,58
285,3,5:49.0,,Personal foul by I. Canaan (drawn by J. Johnson),58,58
286,3,5:49.0,H. Thompson enters the game for R. Covington,,58,58
287,3,5:49.0,N. Stauskas enters the game for I. Canaan,,58,58
288,3,5:49.0,,S. Larkin enters the game for B. Bogdanović,58,58
289,3,5:33.0,,J. Johnson makes 2-pt jump shot from 9 ft,58,60
290,3,5:15.0,T. McConnell makes 2-pt layup from 1 ft,,60,60
291,3,4:49.0,,W. Reed makes 2-pt dunk at rim (assist by S. Larkin),60,62
292,3,4:30.0,N. Stauskas misses 3-pt jump shot from 24 ft,,60,62
293,3,4:28.0,,Defensive rebound by Team,60,62
294,3,4:11.0,,J. Johnson misses 2-pt jump shot from 8 ft,60,62
295,3,4:10.0,Defensive rebound by H. Thompson,,60,62
296,3,4:09.0,Personal block foul by J. Jack (drawn by R. Holmes),,60,62
297,3,4:09.0,Philadelphia full timeout,,60,62
298,3,4:04.0,R. Holmes makes 2-pt dunk at rim (assist by N. Stauskas),,62,62
299,3,3:49.0,,W. Reed makes 2-pt dunk at rim (assist by S. Larkin),62,64
300,3,3:31.0,Personal block foul by W. Reed (drawn by T. McConnell),,62,64
301,3,3:31.0,T. McConnell makes free throw 1 of 2,,63,64
302,3,3:31.0,T. McConnell makes free throw 2 of 2,,64,64
303,3,3:20.0,,Shooting foul by N. Stauskas (drawn by S. Larkin),64,64
304,3,3:20.0,,S. Larkin makes free throw 1 of 2,64,65
305,3,3:20.0,,W. Ellington enters the game for J. Jack,64,65
306,3,3:20.0,,S. Larkin makes free throw 2 of 2,64,66
307,3,2:55.0,T. McConnell makes 2-pt jump shot from 14 ft,,66,66
308,3,2:42.0,,S. Larkin misses 2-pt jump shot from 6 ft,66,66
309,3,2:41.0,Defensive rebound by J. Grant,,66,66
310,3,2:32.0,Personal foul by J. Johnson (drawn by H. Thompson),,66,66
311,3,2:32.0,H. Thompson makes free throw 1 of 2,,67,66
312,3,2:32.0,J. Okafor enters the game for R. Holmes,,67,66
313,3,2:32.0,H. Thompson makes free throw 2 of 2,,68,66
314,3,2:18.0,,S. Larkin makes 2-pt jump shot from 19 ft (assist by A. Bargnani),68,68
315,3,2:03.0,J. Okafor misses 2-pt jump shot from 16 ft,,68,68
316,3,2:02.0,,Defensive rebound by W. Ellington,68,68
317,3,1:46.0,,J. Johnson misses 2-pt jump shot from 19 ft,68,68
318,3,1:45.0,Defensive rebound by J. Okafor,,68,68
319,3,1:39.0,,B. Bogdanović enters the game for J. Johnson,68,68
320,3,1:28.0,N. Stauskas misses 3-pt jump shot from 23 ft,,68,68
321,3,1:27.0,Offensive rebound by J. Grant,,68,68
322,3,1:26.0,J. Grant makes 2-pt dunk at rim,,70,68
323,3,1:01.0,,S. Larkin misses 3-pt jump shot from 25 ft,70,68
324,3,1:00.0,Defensive rebound by J. Grant,,70,68
325,3,0:55.0,J. Grant makes 2-pt layup from 1 ft (assist by T. McConnell),,72,68
326,3,0:42.0,,Turnover by S. Larkin (bad pass; steal by J. Grant),72,68
327,3,0:41.0,J. Grant makes 2-pt layup from 3 ft,,74,68
328,3,0:21.0,,B. Bogdanović makes 2-pt jump shot from 15 ft,74,70
329,3,0:01.0,N. Stauskas misses 3-pt jump shot from 26 ft,,74,70
330,3,0:00.0,Offensive rebound by Team,,74,70
331,4,11:48.0,,A. Bargnani makes 2-pt layup from 1 ft (assist by M. Brown),74,72
332,4,11:43.0,Turnover by T. Wroten (bad pass; steal by S. Larkin),,74,72
333,4,11:43.0,,Personal foul by N. Noel (drawn by S. Larkin),74,72
334,4,11:27.0,,A. Bargnani misses 2-pt jump shot from 19 ft,74,72
335,4,11:26.0,Defensive rebound by I. Canaan,,74,72
336,4,11:14.0,J. Okafor misses 2-pt jump shot from 9 ft,,74,72
337,4,11:13.0,,Defensive rebound by Team,74,72
338,4,10:57.0,,M. Brown makes 3-pt jump shot from 26 ft,74,75
339,4,10:33.0,R. Covington makes 2-pt layup from 2 ft (assist by N. Noel),,76,75
340,4,10:14.0,,A. Bargnani misses 2-pt layup from 1 ft (block by J. Okafor),76,75
341,4,10:13.0,,Offensive rebound by Team,76,75
342,4,10:13.0,R. Holmes enters the game for J. Okafor,,76,75
343,4,10:10.0,,S. Larkin makes 2-pt layup from 3 ft (assist by B. Bogdanović),76,77
344,4,10:10.0,,Shooting foul by R. Covington (drawn by S. Larkin),76,77
345,4,10:10.0,,S. Larkin makes free throw 1 of 1,76,78
346,4,10:01.0,Shooting foul by M. Brown (drawn by T. Wroten),,76,78
347,4,10:01.0,T. Wroten misses free throw 1 of 2,,76,78
348,4,10:01.0,Offensive rebound by Team,,76,78
349,4,10:01.0,T. Wroten misses free throw 2 of 2,,76,78
350,4,10:00.0,Offensive rebound by T. Wroten,,76,78
351,4,9:53.0,R. Covington misses 3-pt jump shot from 24 ft,,76,78
352,4,9:52.0,,Defensive rebound by A. Bargnani,76,78
353,4,9:45.0,,Turnover by S. Larkin (traveling),76,78
354,4,9:35.0,R. Holmes makes 2-pt dunk at rim (assist by I. Canaan),,78,78
355,4,9:17.0,,B. Lopez misses 2-pt jump shot from 13 ft,78,78
356,4,9:16.0,,Offensive rebound by A. Bargnani,78,78
357,4,9:15.0,,A. Bargnani makes 2-pt layup from 1 ft,78,80
358,4,9:15.0,,Shooting foul by R. Covington (drawn by A. Bargnani),78,80
359,4,9:15.0,H. Thompson enters the game for R. Covington,,78,80
360,4,9:15.0,,A. Bargnani makes free throw 1 of 1,78,81
361,4,9:08.0,Turnover by I. Canaan (lost ball; steal by M. Brown),,78,81
362,4,9:06.0,,S. Larkin makes 2-pt layup from 1 ft,78,83
363,4,9:06.0,,Shooting foul by I. Canaan (drawn by S. Larkin),78,83
364,4,9:06.0,N. Stauskas enters the game for I. Canaan,,78,83
365,4,9:06.0,,S. Larkin makes free throw 1 of 1,78,84
366,4,8:53.0,N. Noel makes 2-pt jump shot from 6 ft,,80,84
367,4,8:41.0,,S. Larkin makes 2-pt jump shot from 20 ft,80,86
368,4,8:40.0,Philadelphia full timeout,,80,86
369,4,8:40.0,,T. Young enters the game for A. Bargnani,80,86
370,4,8:29.0,H. Thompson misses 2-pt layup from 2 ft,,80,86
371,4,8:28.0,,Defensive rebound by B. Lopez,80,86
372,4,8:27.0,,Personal foul by N. Noel (drawn by B. Lopez),80,86
373,4,8:27.0,,B. Lopez misses free throw 1 of 2,80,86
374,4,8:27.0,,Offensive rebound by Team,80,86
375,4,8:27.0,T. McConnell enters the game for T. Wroten,,80,86
376,4,8:27.0,,B. Lopez makes free throw 2 of 2,80,87
377,4,8:03.0,Turnover by R. Holmes (bad pass),,80,87
378,4,7:48.0,,Turnover by B. Lopez (traveling),80,87
379,4,7:30.0,N. Noel misses 2-pt jump shot from 4 ft,,80,87
380,4,7:29.0,,Defensive rebound by T. Young,80,87
381,4,7:28.0,,Personal foul by R. Holmes (drawn by T. Young),80,87
382,4,7:28.0,J. Okafor enters the game for N. Noel,,80,87
383,4,7:28.0,,T. Young misses free throw 1 of 2,80,87
384,4,7:28.0,,Offensive rebound by Team,80,87
385,4,7:28.0,,T. Young misses free throw 2 of 2,80,87
386,4,7:27.0,,Offensive rebound by B. Bogdanović,80,87
387,4,7:18.0,,B. Lopez makes 2-pt layup from 2 ft,80,89
388,4,7:18.0,,Shooting foul by R. Holmes (drawn by B. Lopez),80,89
389,4,7:18.0,,B. Lopez makes free throw 1 of 1,80,90
