,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
104,1,0:57.0,,Defensive rebound by V. Carter,17,19
105,1,0:42.0,,V. Carter misses 3-pt jump shot from 22 ft,17,19
106,1,0:42.0,Defensive rebound by M. Harrell,,17,19
107,1,0:39.0,Turnover by M. Harrell (bad pass; steal by M. Barnes),,17,19
108,1,0:35.0,,C. Lee makes 2-pt layup from 3 ft (assist by M. Chalmers),17,21
109,1,0:28.0,Shooting foul by M. Chalmers (drawn by T. Lawson),,17,21
110,1,0:28.0,T. Lawson makes free throw 1 of 2,,18,21
111,1,0:28.0,D. Howard enters the game for M. Harrell,,18,21
112,1,0:28.0,J. Harden enters the game for C. Capela,,18,21
113,1,0:28.0,T. Lawson makes free throw 2 of 2,,19,21
114,1,0:06.0,,M. Chalmers misses 2-pt jump shot from 8 ft (block by T. Lawson),19,21
115,1,0:06.0,,Offensive rebound by M. Chalmers,19,21
116,1,0:06.0,,M. Chalmers makes 2-pt jump shot from 8 ft,19,23
117,1,0:00.0,T. Lawson misses 2-pt layup from 2 ft (block by C. Lee),,19,23
118,1,0:00.0,,Defensive rebound by Team,19,23
119,2,11:45.0,Personal foul by J. Green (drawn by D. Howard),,19,23
120,2,11:36.0,D. Howard makes 2-pt layup from 3 ft,,21,23
121,2,11:27.0,,M. Chalmers misses 3-pt jump shot from 24 ft,21,23
122,2,11:24.0,Defensive rebound by D. Howard,,21,23
123,2,11:13.0,M. Thornton makes 2-pt layup from 3 ft,,23,23
124,2,11:00.0,,M. Chalmers makes 2-pt jump shot from 12 ft,23,25
125,2,10:45.0,M. Thornton misses 2-pt layup from 1 ft (block by V. Carter),,23,25
126,2,10:44.0,,Defensive rebound by C. Lee,23,25
127,2,10:30.0,,V. Carter misses 3-pt jump shot from 26 ft,23,25
128,2,10:30.0,Defensive rebound by D. Howard,,23,25
129,2,10:21.0,C. Brewer misses 3-pt jump shot from 23 ft,,23,25
130,2,10:21.0,,Defensive rebound by M. Barnes,23,25
131,2,10:21.0,Loose ball foul by M. Thornton (drawn by M. Barnes),,23,25
132,2,10:21.0,,M. Gasol enters the game for J. Green,23,25
133,2,10:08.0,,Personal foul by T. Lawson (drawn by M. Chalmers),23,25
134,2,9:59.0,,M. Gasol makes 2-pt hook shot from 7 ft (assist by M. Barnes),23,27
135,2,9:48.0,Shooting foul by M. Gasol (drawn by D. Howard),,23,27
136,2,9:48.0,D. Howard misses free throw 1 of 2,,23,27
137,2,9:48.0,Offensive rebound by Team,,23,27
138,2,9:48.0,,M. Conley enters the game for V. Carter,23,27
139,2,9:48.0,D. Howard makes free throw 2 of 2,,24,27
140,2,9:28.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by M. Conley),24,30
141,2,9:18.0,T. Lawson makes 2-pt layup from 1 ft,,26,30
142,2,9:00.0,,M. Chalmers misses 2-pt layup from 2 ft (block by D. Howard),26,30
143,2,8:57.0,,Offensive rebound by M. Gasol,26,30
144,2,8:57.0,,M. Gasol makes 2-pt layup from 1 ft,26,32
145,2,8:51.0,T. Ariza makes 2-pt jump shot from 6 ft (assist by T. Lawson),,28,32
146,2,8:51.0,Shooting foul by M. Conley (drawn by T. Ariza),,28,32
147,2,8:51.0,Official timeout,,28,32
148,2,8:51.0,J. Harden enters the game for M. Thornton,,28,32
149,2,8:51.0,T. Ariza misses free throw 1 of 1,,28,32
150,2,8:50.0,,Defensive rebound by C. Lee,28,32
151,2,8:36.0,,M. Conley makes 2-pt jump shot from 11 ft,28,34
152,2,8:16.0,Turnover by J. Harden (bad pass; steal by M. Gasol),,28,34
153,2,8:13.0,,Shooting foul by C. Brewer (drawn by M. Conley),28,34
154,2,8:13.0,,M. Conley makes free throw 1 of 2,28,35
155,2,8:13.0,,M. Conley makes free throw 2 of 2,28,36
156,2,7:51.0,J. Harden misses 3-pt jump shot from 22 ft,,28,36
157,2,7:50.0,,Defensive rebound by M. Chalmers,28,36
158,2,7:43.0,,Shooting foul by J. Harden (drawn by M. Chalmers),28,36
159,2,7:43.0,,M. Chalmers makes free throw 1 of 2,28,37
160,2,7:43.0,,M. Chalmers makes free throw 2 of 2,28,38
161,2,7:26.0,T. Ariza makes 2-pt dunk at rim,,30,38
162,2,7:12.0,,M. Conley makes 2-pt jump shot from 17 ft (assist by M. Gasol),30,40
163,2,7:00.0,T. Lawson misses 3-pt jump shot from 24 ft,,30,40
164,2,7:00.0,,Defensive rebound by M. Barnes,30,40
165,2,6:51.0,,Shooting foul by C. Brewer (drawn by M. Chalmers),30,40
166,2,6:51.0,,M. Chalmers makes free throw 1 of 2,30,41
167,2,6:51.0,J. Terry enters the game for T. Lawson,,30,41
168,2,6:51.0,T. Jones enters the game for C. Brewer,,30,41
169,2,6:51.0,,M. Chalmers makes free throw 2 of 2,30,42
170,2,6:44.0,Personal foul by C. Lee (drawn by J. Harden),,30,42
171,2,6:35.0,D. Howard makes 2-pt dunk at rim (assist by J. Harden),,32,42
172,2,6:16.0,,M. Conley makes 2-pt layup from 1 ft (assist by M. Gasol),32,44
173,2,6:08.0,Shooting foul by M. Chalmers (drawn by T. Ariza),,32,44
174,2,6:08.0,T. Ariza makes free throw 1 of 2,,33,44
175,2,6:08.0,,J. Green enters the game for M. Chalmers,33,44
176,2,6:08.0,T. Ariza makes free throw 2 of 2,,34,44
177,2,5:49.0,,M. Gasol makes 2-pt jump shot from 17 ft (assist by J. Green),34,46
178,2,5:37.0,Turnover by J. Harden (bad pass),,34,46
179,2,5:37.0,,Memphis full timeout,34,46
180,2,5:37.0,M. Thornton enters the game for T. Jones,,34,46
181,2,5:24.0,,M. Conley makes 3-pt jump shot from 23 ft (assist by M. Gasol),34,49
182,2,5:12.0,M. Thornton misses 3-pt jump shot from 23 ft,,34,49
183,2,5:11.0,,Defensive rebound by J. Green,34,49
184,2,5:01.0,,C. Lee misses 3-pt jump shot from 25 ft,34,49
185,2,5:00.0,,Offensive rebound by M. Gasol,34,49
186,2,4:54.0,,M. Conley misses 2-pt jump shot from 14 ft,34,49
187,2,4:52.0,Defensive rebound by D. Howard,,34,49
188,2,4:39.0,T. Ariza makes 2-pt jump shot from 19 ft (assist by D. Howard),,36,49
189,2,4:22.0,,Turnover by M. Gasol (bad pass; steal by J. Harden),36,49
190,2,4:12.0,D. Howard makes 2-pt layup from 1 ft (assist by J. Harden),,38,49
191,2,3:52.0,,M. Barnes makes 2-pt layup from 1 ft (assist by M. Gasol),38,51
192,2,3:32.0,T. Ariza misses 3-pt jump shot from 24 ft,,38,51
193,2,3:31.0,Offensive rebound by D. Howard,,38,51
194,2,3:28.0,D. Howard makes 2-pt dunk at rim,,40,51
195,2,3:10.0,,Personal foul by M. Thornton (drawn by M. Barnes),40,51
196,2,3:10.0,,M. Barnes makes free throw 1 of 2,40,52
197,2,3:10.0,C. Capela enters the game for D. Howard,,40,52
198,2,3:10.0,,J. Green enters the game for M. Gasol,40,52
199,2,3:10.0,,M. Barnes misses free throw 2 of 2,40,52
200,2,3:09.0,Defensive rebound by J. Harden,,40,52
201,2,2:59.0,J. Harden makes 2-pt layup from 3 ft,,42,52
202,2,2:40.0,,M. Barnes misses 3-pt jump shot from 23 ft,42,52
203,2,2:40.0,Defensive rebound by J. Harden,,42,52
204,2,2:33.0,J. Terry misses 3-pt jump shot from 24 ft,,42,52
205,2,2:30.0,Offensive rebound by C. Capela,,42,52
206,2,2:24.0,T. Ariza makes 2-pt dunk at rim (assist by J. Harden),,44,52
207,2,2:24.0,,Memphis full timeout,44,52
208,2,2:24.0,Houston full timeout,,44,52
209,2,2:02.0,,J. Green makes 2-pt dunk at rim (assist by M. Conley),44,54
210,2,1:47.0,Turnover by T. Ariza (lost ball; steal by M. Barnes),,44,54
211,2,1:41.0,,C. Lee makes 2-pt jump shot from 18 ft (assist by M. Conley),44,56
212,2,1:27.0,Turnover by J. Harden (bad pass; steal by J. Green),,44,56
213,2,1:18.0,,M. Barnes misses 3-pt jump shot from 24 ft,44,56
214,2,1:16.0,Defensive rebound by J. Harden,,44,56
215,2,1:14.0,Shooting foul by M. Conley (drawn by T. Ariza),,44,56
216,2,1:14.0,T. Ariza makes free throw 1 of 2,,45,56
217,2,1:14.0,,M. Gasol enters the game for M. Barnes,45,56
218,2,1:14.0,D. Howard enters the game for C. Capela,,45,56
219,2,1:14.0,T. Ariza misses free throw 2 of 2,,45,56
220,2,1:12.0,,Defensive rebound by M. Gasol,45,56
221,2,0:48.0,,M. Conley misses 3-pt jump shot from 25 ft,45,56
222,2,0:47.0,Defensive rebound by M. Thornton,,45,56
223,2,0:34.0,Turnover by T. Ariza (lost ball; steal by J. Green),,45,56
224,2,0:27.0,,J. Green makes 2-pt layup from 1 ft (assist by M. Conley),45,58
225,2,0:27.0,,Shooting foul by J. Terry (drawn by J. Green),45,58
226,2,0:27.0,,J. Green makes free throw 1 of 1,45,59
227,2,0:05.0,J. Harden misses 3-pt jump shot from 23 ft,,45,59
228,2,0:03.0,,Defensive rebound by M. Gasol,45,59
229,3,11:46.0,Turnover by J. Terry (lost ball; steal by M. Gasol),,45,59
230,3,11:43.0,,Shooting foul by J. Terry (drawn by J. Green),45,59
231,3,11:43.0,,J. Green makes free throw 1 of 2,45,60
232,3,11:43.0,,J. Green makes free throw 2 of 2,45,61
233,3,11:27.0,Turnover by C. Brewer (bad pass; steal by M. Gasol),,45,61
234,3,11:23.0,,Turnover by M. Gasol (bad pass; steal by T. Ariza),45,61
235,3,11:19.0,Turnover by J. Harden (bad pass; steal by T. Allen),,45,61
236,3,11:13.0,,M. Conley makes 2-pt layup from 1 ft,45,63
237,3,11:11.0,Houston full timeout,,45,63
238,3,11:11.0,T. Jones enters the game for J. Terry,,45,63
239,3,11:01.0,C. Brewer misses 3-pt jump shot from 24 ft,,45,63
240,3,10:59.0,,Defensive rebound by T. Allen,45,63
241,3,10:45.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Gasol),45,65
242,3,10:28.0,Offensive foul by D. Howard (drawn by M. Gasol),,45,65
243,3,10:28.0,Turnover by D. Howard (offensive foul),,45,65
244,3,10:28.0,K. McDaniels enters the game for C. Brewer,,45,65
245,3,10:06.0,,J. Green misses 2-pt hook shot from 5 ft,45,65
246,3,10:03.0,Defensive rebound by D. Howard,,45,65
247,3,9:58.0,Turnover by K. McDaniels (bad pass; steal by M. Conley),,45,65
248,3,9:48.0,,M. Conley misses 2-pt jump shot from 13 ft,45,65
249,3,9:46.0,,Offensive rebound by J. Green,45,65
250,3,9:46.0,,J. Green misses 2-pt jump shot at rim,45,65
251,3,9:43.0,Defensive rebound by T. Ariza,,45,65
252,3,9:39.0,J. Harden makes 2-pt layup from 2 ft,,47,65
253,3,9:39.0,Shooting foul by T. Allen (drawn by J. Harden),,47,65
254,3,9:39.0,J. Harden makes free throw 1 of 1,,48,65
255,3,9:21.0,,J. Green makes 2-pt jump shot from 16 ft,48,67
256,3,9:05.0,T. Jones makes 2-pt jump shot from 6 ft (assist by J. Harden),,50,67
257,3,8:48.0,,T. Allen makes 3-pt jump shot from 22 ft (assist by M. Gasol),50,70
258,3,8:19.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by T. Jones),,53,70
259,3,7:56.0,,J. Green makes 3-pt jump shot from 23 ft (assist by M. Gasol),53,73
260,3,7:43.0,J. Harden makes 2-pt layup from 2 ft,,55,73
261,3,7:43.0,Shooting foul by T. Allen (drawn by J. Harden),,55,73
262,3,7:43.0,J. Harden makes free throw 1 of 1,,56,73
263,3,7:27.0,,J. Green misses 3-pt jump shot from 25 ft,56,73
264,3,7:26.0,Defensive rebound by D. Howard,,56,73
265,3,7:23.0,Turnover by D. Howard (bad pass; steal by M. Conley),,56,73
266,3,7:08.0,,M. Gasol misses 2-pt jump shot from 19 ft,56,73
267,3,7:07.0,Defensive rebound by D. Howard,,56,73
268,3,6:56.0,Offensive foul by T. Ariza (drawn by M. Conley),,56,73
269,3,6:56.0,Turnover by T. Ariza (offensive foul),,56,73
270,3,6:39.0,,T. Allen makes 2-pt jump shot from 21 ft (assist by J. Green),56,75
271,3,6:22.0,Personal foul by J. Green (drawn by D. Howard),,56,75
272,3,6:09.0,T. Jones makes 3-pt jump shot from 23 ft (assist by D. Howard),,59,75
273,3,5:42.0,,Turnover by J. Green (lost ball; steal by T. Ariza),59,75
274,3,5:34.0,T. Jones misses 2-pt jump shot from 16 ft,,59,75
275,3,5:30.0,Offensive rebound by K. McDaniels,,59,75
276,3,5:30.0,K. McDaniels misses 2-pt layup from 1 ft,,59,75
277,3,5:28.0,Offensive rebound by D. Howard,,59,75
278,3,5:28.0,K. McDaniels misses 2-pt layup from 2 ft (block by J. Green),,59,75
279,3,5:27.0,Offensive rebound by D. Howard,,59,75
280,3,5:26.0,J. Harden misses 3-pt jump shot from 24 ft,,59,75
281,3,5:26.0,,Defensive rebound by T. Allen,59,75
282,3,5:26.0,,Personal foul by D. Howard (drawn by J. Green),59,75
283,3,5:26.0,C. Capela enters the game for D. Howard,,59,75
284,3,5:26.0,,V. Carter enters the game for J. Green,59,75
285,3,5:12.0,,M. Gasol misses 2-pt jump shot from 4 ft,59,75
286,3,5:11.0,Defensive rebound by K. McDaniels,,59,75
287,3,4:54.0,J. Harden misses 2-pt jump shot from 7 ft,,59,75
288,3,4:52.0,,Defensive rebound by M. Gasol,59,75
289,3,4:47.0,,M. Conley misses 3-pt jump shot from 24 ft,59,75
290,3,4:46.0,Defensive rebound by C. Capela,,59,75
291,3,4:46.0,Personal foul by T. Allen (drawn by C. Capela),,59,75
292,3,4:46.0,,C. Lee enters the game for T. Allen,59,75
293,3,4:32.0,Turnover by T. Jones (lost ball; steal by V. Carter),,59,75
294,3,4:16.0,,J. Green misses 2-pt layup from 1 ft (block by J. Harden),59,75
295,3,4:15.0,Defensive rebound by K. McDaniels,,59,75
296,3,4:08.0,Shooting foul by V. Carter (drawn by T. Jones),,59,75
297,3,4:08.0,T. Jones makes free throw 1 of 2,,60,75
298,3,4:08.0,M. Thornton enters the game for T. Ariza,,60,75
299,3,4:08.0,T. Jones misses free throw 2 of 2,,60,75
300,3,4:07.0,,Defensive rebound by M. Gasol,60,75
301,3,3:52.0,,M. Gasol misses 2-pt jump shot from 3 ft (block by C. Capela),60,75
302,3,3:51.0,Defensive rebound by C. Capela,,60,75
303,3,3:44.0,K. McDaniels misses 3-pt jump shot from 22 ft,,60,75
304,3,3:42.0,,Defensive rebound by C. Lee,60,75
305,3,3:37.0,,Turnover by M. Conley (bad pass; steal by M. Thornton),60,75
306,3,3:31.0,,Offensive charge foul by K. McDaniels (drawn by M. Gasol),60,75
307,3,3:31.0,Turnover by K. McDaniels (offensive foul),,60,75
308,3,3:31.0,,Memphis full timeout,60,75
309,3,3:31.0,,M. Barnes enters the game for M. Conley,60,75
310,3,3:31.0,,M. Chalmers enters the game for J. Green,60,75
311,3,3:31.0,T. Lawson enters the game for T. Jones,,60,75
312,3,3:22.0,,Turnover by M. Barnes (bad pass; steal by T. Lawson),60,75
313,3,3:17.0,J. Harden makes 2-pt layup from 2 ft (assist by T. Lawson),,62,75
314,3,2:54.0,,V. Carter misses 2-pt jump shot from 23 ft,62,75
315,3,2:53.0,Defensive rebound by C. Capela,,62,75
316,3,2:42.0,M. Thornton misses 2-pt jump shot from 8 ft,,62,75
317,3,2:40.0,,Defensive rebound by C. Lee,62,75
318,3,2:26.0,,M. Gasol makes 2-pt hook shot from 5 ft,62,77
319,3,2:02.0,K. McDaniels makes 3-pt jump shot from 22 ft (assist by T. Lawson),,65,77
320,3,1:41.0,,M. Gasol misses 2-pt hook shot from 5 ft,65,77
321,3,1:41.0,Defensive rebound by Team,,65,77
322,3,1:30.0,K. McDaniels misses 3-pt jump shot from 23 ft,,65,77
323,3,1:29.0,,Defensive rebound by M. Barnes,65,77
324,3,1:25.0,,Shooting foul by T. Lawson (drawn by M. Chalmers),65,77
325,3,1:25.0,,M. Chalmers makes free throw 1 of 2,65,78
326,3,1:25.0,T. Jones enters the game for C. Capela,,65,78
327,3,1:25.0,D. Howard enters the game for J. Harden,,65,78
328,3,1:25.0,,M. Chalmers makes free throw 2 of 2,65,79
329,3,1:12.0,,Violation by M. Gasol (kicked ball),65,79
330,3,1:01.0,Personal foul by V. Carter (drawn by T. Jones),,65,79
331,3,1:01.0,T. Jones misses free throw 1 of 2,,65,79
332,3,1:01.0,Offensive rebound by Team,,65,79
333,3,1:01.0,T. Jones misses free throw 2 of 2,,65,79
334,3,1:00.0,,Defensive rebound by M. Barnes,65,79
335,3,0:50.0,,M. Chalmers misses 2-pt layup from 3 ft,65,79
336,3,0:47.0,Defensive rebound by D. Howard,,65,79
337,3,0:37.0,M. Thornton makes 3-pt jump shot from 24 ft (assist by T. Lawson),,68,79
338,3,0:25.0,,M. Gasol misses 2-pt jump shot from 18 ft,68,79
339,3,0:24.0,Defensive rebound by T. Lawson,,68,79
340,3,0:00.0,T. Lawson makes 2-pt jump shot from 21 ft,,70,79
341,4,11:39.0,,C. Lee misses 3-pt jump shot from 23 ft,70,79
342,4,11:39.0,Defensive rebound by Team,,70,79
343,4,11:26.0,Personal foul by M. Barnes (drawn by D. Howard),,70,79
344,4,11:11.0,M. Thornton misses 2-pt jump shot from 14 ft,,70,79
345,4,11:10.0,,Defensive rebound by M. Gasol,70,79
346,4,10:59.0,,M. Chalmers misses 2-pt jump shot from 7 ft,70,79
347,4,10:58.0,Defensive rebound by K. McDaniels,,70,79
348,4,10:40.0,Turnover by K. McDaniels (lost ball; steal by M. Chalmers),,70,79
349,4,10:34.0,,C. Lee makes 2-pt layup from 2 ft (assist by M. Gasol),70,81
350,4,10:31.0,Shooting foul by M. Chalmers (drawn by T. Lawson),,70,81
351,4,10:31.0,T. Lawson makes free throw 1 of 2,,71,81
352,4,10:31.0,T. Ariza enters the game for K. McDaniels,,71,81
353,4,10:31.0,T. Lawson misses free throw 2 of 2,,71,81
354,4,10:29.0,Offensive rebound by Team,,71,81
355,4,10:18.0,M. Thornton misses 2-pt jump shot from 16 ft,,71,81
356,4,10:16.0,Offensive rebound by D. Howard,,71,81
357,4,10:08.0,T. Lawson misses 2-pt jump shot from 21 ft,,71,81
358,4,10:07.0,,Defensive rebound by M. Barnes,71,81
359,4,10:02.0,,M. Barnes makes 2-pt layup from 1 ft,71,83
360,4,9:53.0,Personal foul by M. Gasol (drawn by D. Howard),,71,83
361,4,9:48.0,Turnover by T. Lawson (bad pass),,71,83
362,4,9:29.0,,M. Gasol makes 2-pt jump shot from 7 ft (assist by M. Barnes),71,85
363,4,9:16.0,Houston full timeout,,71,85
364,4,9:16.0,J. Harden enters the game for T. Lawson,,71,85
365,4,9:16.0,,J. Green enters the game for V. Carter,71,85
366,4,9:05.0,T. Jones misses 2-pt jump shot from 3 ft,,71,85
367,4,9:02.0,Offensive rebound by M. Thornton,,71,85
368,4,8:41.0,T. Jones misses 3-pt jump shot from 26 ft,,71,85
369,4,8:39.0,Offensive rebound by M. Thornton,,71,85
370,4,8:37.0,M. Thornton misses 2-pt layup from 2 ft,,71,85
371,4,8:37.0,Offensive rebound by Team,,71,85
372,4,8:37.0,Personal foul by M. Chalmers (drawn by D. Howard),,71,85
373,4,8:20.0,T. Jones misses 2-pt jump shot from 3 ft,,71,85
374,4,8:20.0,,Defensive rebound by J. Green,71,85
375,4,8:01.0,,M. Chalmers misses 2-pt jump shot from 17 ft,71,85
376,4,7:59.0,Defensive rebound by T. Ariza,,71,85
377,4,7:49.0,J. Harden misses 3-pt jump shot from 25 ft,,71,85
378,4,7:49.0,,Defensive rebound by Team,71,85
379,4,7:49.0,Loose ball foul by T. Ariza (drawn by M. Gasol),,71,85
380,4,7:49.0,,M. Conley enters the game for M. Chalmers,71,85
381,4,7:33.0,,M. Conley misses 2-pt jump shot from 14 ft,71,85
382,4,7:32.0,Defensive rebound by D. Howard,,71,85
383,4,7:28.0,M. Thornton misses 2-pt layup from 2 ft,,71,85
384,4,7:26.0,Offensive rebound by T. Jones,,71,85
385,4,7:26.0,T. Jones misses 2-pt jump shot from 1 ft,,71,85
386,4,7:23.0,,Defensive rebound by J. Green,71,85
387,4,7:14.0,,Personal foul by T. Jones (drawn by M. Gasol),71,85
388,4,7:08.0,,Memphis full timeout,71,85
