,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
57,1,5:07.0,Shooting foul by M. Smart (drawn by K. Bazemore),,13,22
58,1,5:07.0,K. Bazemore misses free throw 1 of 2,,13,22
59,1,5:07.0,Offensive rebound by Team,,13,22
60,1,5:07.0,K. Bazemore makes free throw 2 of 2,,14,22
61,1,4:56.0,,Turnover by E. Turner (bad pass; steal by K. Bazemore),14,22
62,1,4:50.0,K. Bazemore misses 2-pt layup from 2 ft,,14,22
63,1,4:48.0,,Defensive rebound by J. Sullinger,14,22
64,1,4:43.0,,J. Crowder misses 2-pt layup from 2 ft (block by T. Sefolosha),14,22
65,1,4:42.0,,Offensive rebound by Team,14,22
66,1,4:42.0,,R. Hunter enters the game for E. Turner,14,22
67,1,4:41.0,,Turnover by M. Smart (lost ball),14,22
68,1,4:34.0,Turnover by J. Teague (bad pass; steal by J. Crowder),,14,22
69,1,4:30.0,,Shooting foul by J. Teague (drawn by J. Crowder),14,22
70,1,4:30.0,,J. Crowder misses free throw 1 of 2,14,22
71,1,4:30.0,,Offensive rebound by Team,14,22
72,1,4:30.0,D. Schröder enters the game for J. Teague,,14,22
73,1,4:30.0,,J. Crowder makes free throw 2 of 2,14,23
74,1,4:21.0,Offensive foul by M. Muscala (drawn by J. Crowder),,14,23
75,1,4:21.0,Turnover by M. Muscala (offensive foul),,14,23
76,1,4:21.0,T. Hardaway enters the game for K. Bazemore,,14,23
77,1,4:02.0,,I. Thomas misses 3-pt jump shot from 24 ft,14,23
78,1,4:00.0,Defensive rebound by M. Muscala,,14,23
79,1,3:50.0,M. Muscala misses 3-pt jump shot from 23 ft,,14,23
80,1,3:49.0,,Defensive rebound by R. Hunter,14,23
81,1,3:41.0,,I. Thomas misses 2-pt layup from 2 ft,14,23
82,1,3:41.0,Defensive rebound by P. Millsap,,14,23
83,1,3:19.0,P. Millsap misses 2-pt layup from 2 ft (block by M. Smart),,14,23
84,1,3:18.0,,Defensive rebound by J. Crowder,14,23
85,1,3:16.0,,I. Thomas makes 2-pt layup from 2 ft (assist by J. Crowder),14,25
86,1,3:16.0,,Shooting foul by T. Hardaway (drawn by I. Thomas),14,25
87,1,3:16.0,,I. Thomas makes free throw 1 of 1,14,26
88,1,3:02.0,M. Muscala misses 3-pt jump shot from 24 ft,,14,26
89,1,3:02.0,,Defensive rebound by J. Sullinger,14,26
90,1,2:49.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by J. Sullinger),14,29
91,1,2:31.0,Personal foul by J. Crowder,,14,29
92,1,2:31.0,,Boston full timeout,14,29
93,1,2:31.0,,J. Jerebko enters the game for J. Crowder,14,29
94,1,2:31.0,M. Scott enters the game for M. Muscala,,14,29
95,1,2:18.0,P. Millsap makes 2-pt layup from 3 ft,,16,29
96,1,1:57.0,,J. Jerebko misses 2-pt layup from 2 ft,16,29
97,1,1:57.0,Defensive rebound by M. Scott,,16,29
98,1,1:44.0,D. Schröder makes 2-pt layup from 2 ft,,18,29
99,1,1:27.0,,Personal foul by D. Schröder,18,29
100,1,1:27.0,,Technical foul by I. Thomas,18,29
101,1,1:27.0,Technical foul by D. Schröder,,18,29
102,1,1:27.0,,I. Thomas makes free throw 1 of 2,18,30
103,1,1:27.0,A. Horford enters the game for P. Millsap,,18,30
104,1,1:27.0,,I. Thomas makes free throw 2 of 2,18,31
105,1,1:22.0,Personal block foul by M. Smart,,18,31
106,1,1:22.0,D. Schröder makes free throw 1 of 2,,19,31
107,1,1:22.0,,T. Rozier enters the game for I. Thomas,19,31
108,1,1:22.0,D. Schröder makes free throw 2 of 2,,20,31
109,1,1:10.0,,J. Sullinger makes 2-pt jump shot from 18 ft (assist by J. Jerebko),20,33
110,1,0:55.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,20,33
111,1,0:54.0,,Defensive rebound by J. Jerebko,20,33
112,1,0:48.0,,Personal foul by T. Sefolosha,20,33
113,1,0:48.0,,M. Smart makes free throw 1 of 2,20,34
114,1,0:48.0,,M. Smart makes free throw 2 of 2,20,35
115,1,0:35.0,D. Schröder misses 3-pt jump shot from 26 ft,,20,35
116,1,0:35.0,,Defensive rebound by J. Sullinger,20,35
117,1,0:17.0,,T. Rozier makes 2-pt jump shot from 20 ft (assist by J. Jerebko),20,37
118,1,0:00.0,D. Schröder misses 3-pt jump shot from 25 ft,,20,37
119,1,0:00.0,Offensive rebound by Team,,20,37
120,2,11:46.0,Turnover by D. Schröder (lost ball; steal by T. Rozier),,20,37
121,2,11:41.0,,R. Hunter makes 2-pt layup from 1 ft,20,39
122,2,11:22.0,K. Korver makes 3-pt jump shot from 23 ft (assist by A. Horford),,23,39
123,2,11:01.0,,M. Smart misses 3-pt jump shot from 24 ft,23,39
124,2,11:00.0,Defensive rebound by T. Sefolosha,,23,39
125,2,10:51.0,D. Schröder misses 2-pt layup from 2 ft,,23,39
126,2,10:50.0,,Defensive rebound by J. Sullinger,23,39
127,2,10:35.0,,J. Sullinger misses 2-pt hook shot from 2 ft,23,39
128,2,10:34.0,,Offensive rebound by Team,23,39
129,2,10:34.0,,E. Turner enters the game for R. Hunter,23,39
130,2,10:26.0,,Turnover by T. Rozier (back court),23,39
131,2,10:08.0,A. Horford misses 3-pt jump shot from 25 ft,,23,39
132,2,10:07.0,,Defensive rebound by T. Rozier,23,39
133,2,9:54.0,,J. Jerebko misses 2-pt jump shot from 18 ft,23,39
134,2,9:54.0,Defensive rebound by A. Horford,,23,39
135,2,9:53.0,Personal foul by J. Jerebko,,23,39
136,2,9:53.0,,A. Johnson enters the game for J. Sullinger,23,39
137,2,9:39.0,D. Schröder makes 2-pt layup from 3 ft,,25,39
138,2,9:17.0,,Shooting foul by K. Korver (drawn by M. Smart),25,39
139,2,9:17.0,,M. Smart misses free throw 1 of 2,25,39
140,2,9:17.0,,Offensive rebound by Team,25,39
141,2,9:17.0,,M. Smart makes free throw 2 of 2,25,40
142,2,9:00.0,A. Horford makes 2-pt hook shot from 5 ft,,27,40
143,2,8:44.0,,M. Smart makes 2-pt jump shot from 20 ft (assist by A. Johnson),27,42
144,2,8:19.0,Turnover by D. Schröder (bad pass; steal by E. Turner),,27,42
145,2,8:18.0,,Personal foul by D. Schröder,27,42
146,2,8:18.0,Official timeout,,27,42
147,2,8:18.0,K. Bazemore enters the game for K. Korver,,27,42
148,2,8:18.0,J. Teague enters the game for T. Sefolosha,,27,42
149,2,8:03.0,,J. Jerebko makes 2-pt hook shot from 5 ft (assist by E. Turner),27,44
150,2,7:56.0,D. Schröder makes 2-pt layup from 2 ft,,29,44
151,2,7:42.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by M. Smart),29,47
152,2,7:28.0,D. Schröder misses 2-pt jump shot from 16 ft,,29,47
153,2,7:27.0,Offensive rebound by M. Scott,,29,47
154,2,7:19.0,J. Teague misses 2-pt layup from 3 ft (block by A. Johnson),,29,47
155,2,7:18.0,,Defensive rebound by M. Smart,29,47
156,2,6:58.0,,E. Turner makes 2-pt jump shot from 14 ft,29,49
157,2,6:41.0,A. Horford makes 2-pt jump shot from 7 ft,,31,49
158,2,6:27.0,,E. Turner misses 2-pt jump shot from 14 ft,31,49
159,2,6:26.0,Defensive rebound by J. Teague,,31,49
160,2,6:21.0,Shooting foul by T. Rozier (drawn by J. Teague),,31,49
161,2,6:21.0,J. Teague makes free throw 1 of 2,,32,49
162,2,6:21.0,P. Millsap enters the game for A. Horford,,32,49
163,2,6:21.0,,J. Crowder enters the game for J. Jerebko,32,49
164,2,6:21.0,,I. Thomas enters the game for M. Smart,32,49
165,2,6:21.0,J. Teague makes free throw 2 of 2,,33,49
166,2,6:04.0,,J. Crowder misses 3-pt jump shot from 25 ft,33,49
167,2,6:03.0,Defensive rebound by D. Schröder,,33,49
168,2,5:54.0,K. Bazemore makes 2-pt dunk at rim (assist by M. Scott),,35,49
169,2,5:54.0,,Boston full timeout,35,49
170,2,5:33.0,,I. Thomas misses 3-pt jump shot from 29 ft,35,49
171,2,5:32.0,Defensive rebound by Team,,35,49
172,2,5:11.0,D. Schröder misses 3-pt jump shot from 25 ft,,35,49
173,2,5:10.0,,Defensive rebound by T. Rozier,35,49
174,2,4:55.0,,J. Crowder misses 2-pt jump shot from 8 ft,35,49
175,2,4:54.0,Defensive rebound by P. Millsap,,35,49
176,2,4:38.0,J. Teague makes 2-pt layup from 1 ft,,37,49
177,2,4:26.0,,E. Turner misses 3-pt jump shot from 23 ft,37,49
178,2,4:24.0,Defensive rebound by P. Millsap,,37,49
179,2,4:18.0,Turnover by K. Bazemore (bad pass; steal by J. Crowder),,37,49
180,2,4:02.0,,E. Turner makes 2-pt layup from 2 ft,37,51
181,2,3:46.0,D. Schröder makes 2-pt jump shot from 17 ft (assist by K. Bazemore),,39,51
182,2,3:25.0,,T. Rozier misses 3-pt jump shot from 26 ft,39,51
183,2,3:23.0,,Offensive rebound by Team,39,51
184,2,3:23.0,Loose ball foul by K. Bazemore,,39,51
185,2,3:23.0,,J. Jerebko enters the game for T. Rozier,39,51
186,2,3:23.0,K. Korver enters the game for M. Scott,,39,51
187,2,3:23.0,A. Horford enters the game for D. Schröder,,39,51
188,2,3:19.0,,E. Turner misses 2-pt jump shot from 15 ft,39,51
189,2,3:18.0,Defensive rebound by K. Bazemore,,39,51
190,2,2:57.0,A. Horford misses 3-pt jump shot from 26 ft,,39,51
191,2,2:55.0,,Defensive rebound by J. Jerebko,39,51
192,2,2:49.0,,Turnover by I. Thomas (bad pass; steal by A. Horford),39,51
193,2,2:43.0,K. Bazemore misses 3-pt jump shot from 25 ft,,39,51
194,2,2:42.0,Offensive rebound by A. Horford,,39,51
195,2,2:35.0,K. Korver makes 2-pt jump shot from 15 ft (assist by A. Horford),,41,51
196,2,2:22.0,,I. Thomas misses 2-pt layup from 2 ft (block by A. Horford),41,51
197,2,2:20.0,Defensive rebound by J. Teague,,41,51
198,2,2:17.0,Turnover by J. Teague (lost ball; steal by J. Crowder),,41,51
199,2,2:08.0,,I. Thomas makes 2-pt layup from 2 ft,41,53
200,2,2:08.0,,Shooting foul by P. Millsap (drawn by I. Thomas),41,53
201,2,2:08.0,Atlanta full timeout,,41,53
202,2,2:08.0,,M. Smart enters the game for E. Turner,41,53
203,2,2:08.0,,I. Thomas makes free throw 1 of 1,41,54
204,2,1:54.0,K. Bazemore makes 2-pt layup from 1 ft (assist by K. Korver),,43,54
205,2,1:35.0,,M. Smart misses 2-pt jump shot from 20 ft,43,54
206,2,1:34.0,,Offensive rebound by J. Crowder,43,54
207,2,1:30.0,,J. Crowder misses 2-pt jump shot from 17 ft,43,54
208,2,1:29.0,Defensive rebound by A. Horford,,43,54
209,2,1:23.0,J. Teague makes 2-pt layup from 3 ft,,45,54
210,2,1:12.0,,J. Jerebko misses 2-pt hook shot from 3 ft,45,54
211,2,1:11.0,Defensive rebound by A. Horford,,45,54
212,2,1:05.0,K. Korver misses 3-pt jump shot from 24 ft,,45,54
213,2,1:04.0,,Defensive rebound by J. Jerebko,45,54
214,2,0:50.0,,Personal foul by J. Teague,45,54
215,2,0:50.0,,A. Johnson makes free throw 1 of 2,45,55
216,2,0:50.0,,E. Turner enters the game for J. Crowder,45,55
217,2,0:50.0,,A. Johnson misses free throw 2 of 2,45,55
218,2,0:50.0,,Offensive rebound by J. Jerebko,45,55
219,2,0:31.0,,E. Turner misses 2-pt jump shot from 10 ft,45,55
220,2,0:30.0,Defensive rebound by P. Millsap,,45,55
221,2,0:08.0,J. Teague misses 2-pt jump shot from 18 ft,,45,55
222,2,0:07.0,,Defensive rebound by I. Thomas,45,55
223,2,0:02.0,,A. Johnson makes 2-pt dunk at rim (assist by I. Thomas),45,57
224,2,0:00.0,K. Bazemore misses 3-pt jump shot from 28 ft,,45,57
225,2,0:00.0,Offensive rebound by Team,,45,57
226,3,11:43.0,Turnover by A. Horford (bad pass; steal by E. Turner),,45,57
227,3,11:40.0,Violation by A. Horford (def goaltending),,45,57
228,3,11:40.0,,E. Turner makes 2-pt layup from 2 ft,45,59
229,3,11:25.0,J. Teague misses 2-pt jump shot from 10 ft,,45,59
230,3,11:24.0,,Defensive rebound by J. Crowder,45,59
231,3,11:10.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by E. Turner),45,62
232,3,10:51.0,K. Bazemore misses 2-pt layup from 2 ft (block by A. Johnson),,45,62
233,3,10:50.0,,Defensive rebound by A. Johnson,45,62
234,3,10:43.0,,A. Johnson makes 2-pt layup from 1 ft (assist by E. Turner),45,64
235,3,10:43.0,Atlanta full timeout,,45,64
236,3,10:30.0,J. Teague makes 2-pt jump shot from 5 ft,,47,64
237,3,10:16.0,,J. Crowder misses 2-pt jump shot from 12 ft,47,64
238,3,10:15.0,Defensive rebound by A. Horford,,47,64
239,3,10:07.0,K. Korver misses 3-pt jump shot from 25 ft,,47,64
240,3,10:06.0,,Defensive rebound by A. Johnson,47,64
241,3,9:50.0,,Turnover by E. Turner (lost ball; steal by P. Millsap),47,64
242,3,9:49.0,Personal foul by E. Turner,,47,64
243,3,9:44.0,Personal foul by I. Thomas,,47,64
244,3,9:30.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by A. Horford),,50,64
245,3,9:14.0,,E. Turner misses 3-pt jump shot from 25 ft,50,64
246,3,9:13.0,Defensive rebound by P. Millsap,,50,64
247,3,9:05.0,J. Teague makes 2-pt layup from 3 ft,,52,64
248,3,8:42.0,,Turnover by A. Johnson (lost ball),52,64
249,3,8:29.0,K. Bazemore misses 3-pt jump shot from 26 ft,,52,64
250,3,8:28.0,Offensive rebound by A. Horford,,52,64
251,3,8:24.0,K. Korver makes 3-pt jump shot from 25 ft (assist by A. Horford),,55,64
252,3,8:01.0,,I. Thomas misses 3-pt jump shot from 25 ft,55,64
253,3,8:00.0,Defensive rebound by P. Millsap,,55,64
254,3,7:49.0,K. Bazemore makes 2-pt layup from 2 ft,,57,64
255,3,7:49.0,,Boston full timeout,57,64
256,3,7:49.0,,M. Smart enters the game for E. Turner,57,64
257,3,7:30.0,,J. Crowder misses 3-pt jump shot from 25 ft,57,64
258,3,7:28.0,,Offensive rebound by Team,57,64
259,3,7:25.0,,Shooting foul by J. Teague (drawn by I. Thomas),57,64
260,3,7:25.0,,I. Thomas makes free throw 1 of 2,57,65
261,3,7:25.0,,I. Thomas makes free throw 2 of 2,57,66
262,3,7:16.0,A. Horford makes 2-pt layup from 2 ft (assist by J. Teague),,59,66
263,3,6:57.0,,I. Thomas misses 2-pt layup from 2 ft (block by A. Horford),59,66
264,3,6:56.0,,Offensive rebound by A. Johnson,59,66
265,3,6:54.0,,A. Johnson makes 2-pt layup from 2 ft,59,68
266,3,6:32.0,J. Teague misses 3-pt jump shot from 25 ft,,59,68
267,3,6:31.0,,Defensive rebound by M. Smart,59,68
268,3,6:20.0,,Personal foul by P. Millsap,59,68
269,3,6:20.0,,J. Crowder misses free throw 1 of 2,59,68
270,3,6:20.0,,Offensive rebound by Team,59,68
271,3,6:20.0,M. Scott enters the game for P. Millsap,,59,68
272,3,6:20.0,,J. Crowder misses free throw 2 of 2,59,68
273,3,6:20.0,Defensive rebound by K. Bazemore,,59,68
274,3,5:56.0,K. Bazemore misses 3-pt jump shot from 25 ft,,59,68
275,3,5:55.0,,Defensive rebound by J. Crowder,59,68
276,3,5:37.0,,I. Thomas makes 2-pt layup from 2 ft (assist by J. Jerebko),59,70
277,3,5:22.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,61,70
278,3,5:12.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by M. Smart),61,73
279,3,4:58.0,Shooting foul by M. Smart (drawn by J. Teague),,61,73
280,3,4:58.0,J. Teague makes free throw 1 of 3,,62,73
281,3,4:58.0,J. Teague makes free throw 2 of 3,,63,73
282,3,4:58.0,D. Schröder enters the game for K. Korver,,63,73
283,3,4:58.0,,J. Sullinger enters the game for J. Jerebko,63,73
284,3,4:58.0,,R. Hunter enters the game for A. Johnson,63,73
285,3,4:58.0,J. Teague makes free throw 3 of 3,,64,73
286,3,4:45.0,,I. Thomas makes 2-pt jump shot from 22 ft (assist by M. Smart),64,75
287,3,4:32.0,K. Bazemore makes 2-pt layup from 2 ft,,66,75
288,3,4:32.0,Shooting foul by R. Hunter (drawn by K. Bazemore),,66,75
289,3,4:32.0,T. Sefolosha enters the game for J. Teague,,66,75
290,3,4:32.0,P. Millsap enters the game for A. Horford,,66,75
291,3,4:32.0,K. Bazemore makes free throw 1 of 1,,67,75
292,3,4:21.0,,Turnover by R. Hunter (step out of bounds),67,75
293,3,4:05.0,P. Millsap misses 2-pt layup from 2 ft,,67,75
294,3,4:04.0,,Defensive rebound by M. Smart,67,75
295,3,3:58.0,,I. Thomas misses 3-pt jump shot from 26 ft,67,75
296,3,3:57.0,Defensive rebound by T. Sefolosha,,67,75
297,3,3:50.0,Flagrant foul type 1 by J. Sullinger,,67,75
298,3,3:50.0,D. Schröder misses flagrant free throw 1 of 2,,67,75
299,3,3:50.0,Offensive rebound by Team,,67,75
300,3,3:50.0,,T. Rozier enters the game for R. Hunter,67,75
301,3,3:50.0,D. Schröder makes flagrant free throw 2 of 2,,68,75
302,3,3:42.0,M. Scott makes 3-pt jump shot from 24 ft (assist by D. Schröder),,71,75
303,3,3:30.0,,Flagrant foul type 1 by P. Millsap,71,75
304,3,3:30.0,,J. Sullinger makes flagrant free throw 1 of 2,71,76
305,3,3:30.0,,J. Sullinger makes flagrant free throw 2 of 2,71,77
306,3,3:30.0,,Turnover by M. Smart (bad pass; steal by T. Sefolosha),71,77
307,3,3:21.0,P. Millsap misses 3-pt jump shot from 25 ft,,71,77
308,3,3:20.0,,Defensive rebound by J. Crowder,71,77
309,3,3:03.0,,J. Crowder misses 3-pt jump shot from 25 ft,71,77
310,3,3:02.0,Defensive rebound by T. Sefolosha,,71,77
311,3,2:42.0,P. Millsap makes 2-pt layup from 2 ft (assist by K. Bazemore),,73,77
312,3,2:23.0,,I. Thomas misses 2-pt layup from 2 ft,73,77
313,3,2:22.0,,Offensive rebound by I. Thomas,73,77
314,3,2:05.0,,T. Rozier misses 2-pt jump shot from 18 ft,73,77
315,3,2:04.0,Defensive rebound by K. Bazemore,,73,77
316,3,1:54.0,D. Schröder makes 2-pt jump shot from 18 ft,,75,77
317,3,1:35.0,,I. Thomas misses 3-pt jump shot from 25 ft,75,77
318,3,1:34.0,Defensive rebound by K. Bazemore,,75,77
319,3,1:21.0,Shooting foul by J. Sullinger (drawn by D. Schröder),,75,77
320,3,1:21.0,D. Schröder makes 2-pt layup from 2 ft,,77,77
321,3,1:21.0,,J. Jerebko enters the game for J. Crowder,77,77
322,3,1:21.0,,E. Turner enters the game for I. Thomas,77,77
323,3,1:21.0,,A. Johnson enters the game for J. Sullinger,77,77
324,3,1:21.0,K. Korver enters the game for K. Bazemore,,77,77
325,3,1:21.0,D. Schröder makes free throw 1 of 1,,78,77
326,3,1:04.0,,Personal foul by K. Korver,78,77
327,3,1:04.0,K. Hinrich enters the game for K. Korver,,78,77
328,3,0:52.0,,E. Turner misses 2-pt jump shot from 16 ft,78,77
329,3,0:51.0,Defensive rebound by M. Scott,,78,77
330,3,0:33.0,M. Scott misses 3-pt jump shot from 25 ft,,78,77
331,3,0:33.0,Offensive rebound by P. Millsap,,78,77
332,3,0:26.0,P. Millsap misses 2-pt hook shot from 4 ft,,78,77
333,3,0:25.0,,Defensive rebound by T. Rozier,78,77
334,3,0:04.0,,E. Turner misses 2-pt jump shot from 18 ft,78,77
335,3,0:02.0,,Offensive rebound by J. Jerebko,78,77
336,3,0:00.0,,J. Jerebko makes 2-pt jump shot from 4 ft,78,79
337,4,11:45.0,,A. Johnson makes 2-pt hook shot from 6 ft (assist by M. Smart),78,81
338,4,11:31.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,78,81
339,4,11:30.0,,Defensive rebound by A. Johnson,78,81
340,4,11:16.0,,Turnover by M. Smart (bad pass; steal by A. Horford),78,81
341,4,11:10.0,A. Horford misses 2-pt jump shot from 16 ft,,78,81
342,4,11:08.0,Offensive rebound by P. Millsap,,78,81
343,4,11:05.0,D. Schröder misses 3-pt jump shot from 25 ft,,78,81
344,4,11:04.0,Offensive rebound by Team,,78,81
345,4,11:04.0,,Loose ball foul by J. Jerebko,78,81
346,4,11:04.0,K. Korver enters the game for K. Hinrich,,78,81
347,4,10:57.0,D. Schröder makes 2-pt layup from 2 ft,,80,81
348,4,10:31.0,,A. Johnson misses 2-pt layup from 2 ft (block by T. Sefolosha),80,81
349,4,10:30.0,Defensive rebound by P. Millsap,,80,81
350,4,10:24.0,K. Korver misses 3-pt jump shot from 25 ft,,80,81
351,4,10:24.0,,Defensive rebound by A. Johnson,80,81
352,4,10:08.0,,M. Smart makes 3-pt jump shot from 25 ft,80,84
353,4,9:53.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Schröder),,83,84
354,4,9:34.0,,Turnover by E. Turner (lost ball; steal by T. Sefolosha),83,84
355,4,9:29.0,D. Schröder makes 2-pt layup from 2 ft (assist by K. Korver),,85,84
356,4,9:13.0,,Personal foul by D. Schröder,85,84
357,4,9:13.0,,Boston full timeout,85,84
358,4,9:13.0,,I. Thomas enters the game for T. Rozier,85,84
359,4,9:13.0,K. Bazemore enters the game for K. Korver,,85,84
360,4,9:07.0,,J. Jerebko makes 2-pt layup from 2 ft,85,86
361,4,8:51.0,Turnover by T. Sefolosha (lost ball; steal by E. Turner),,85,86
362,4,8:48.0,,J. Jerebko misses 2-pt layup from 2 ft (block by A. Horford),85,86
363,4,8:47.0,,Offensive rebound by Team,85,86
364,4,8:47.0,M. Scott enters the game for P. Millsap,,85,86
365,4,8:47.0,K. Korver enters the game for T. Sefolosha,,85,86
366,4,8:44.0,,Turnover by M. Smart (bad pass; steal by K. Bazemore),85,86
367,4,8:44.0,Turnover by K. Korver (bad pass),,85,86
368,4,8:36.0,,Flagrant foul type 1 by D. Schröder,85,86
369,4,8:36.0,,I. Thomas makes flagrant free throw 1 of 2,85,87
370,4,8:36.0,,I. Thomas misses flagrant free throw 2 of 2,85,87
371,4,8:36.0,,Offensive rebound by Team,85,87
372,4,8:36.0,J. Teague enters the game for D. Schröder,,85,87
373,4,8:26.0,,A. Johnson makes 2-pt layup from 1 ft (assist by E. Turner),85,89
374,4,8:16.0,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Teague),,88,89
375,4,8:16.0,Shooting foul by E. Turner (drawn by K. Korver),,88,89
376,4,8:16.0,,J. Crowder enters the game for J. Jerebko,88,89
377,4,8:16.0,Turnover by M. Scott (lane violation.),,88,89
378,4,8:05.0,,A. Johnson makes 2-pt layup from 2 ft (assist by M. Smart),88,91
379,4,7:55.0,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),,91,91
380,4,7:36.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by E. Turner),91,94
381,4,7:25.0,M. Scott makes 3-pt jump shot from 24 ft (assist by J. Teague),,94,94
382,4,6:58.0,,I. Thomas makes 2-pt layup from 1 ft (assist by E. Turner),94,96
383,4,6:50.0,J. Teague makes 2-pt layup from 2 ft,,96,96
384,4,6:36.0,,E. Turner makes 2-pt jump shot from 16 ft,96,98
385,4,6:36.0,,Shooting foul by K. Korver (drawn by E. Turner),96,98
386,4,6:36.0,P. Millsap enters the game for A. Horford,,96,98
387,4,6:36.0,,J. Jerebko enters the game for A. Johnson,96,98
388,4,6:36.0,D. Schröder enters the game for K. Korver,,96,98
