,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
101,2,11:28.0,T. Burke makes 3-pt jump shot from 24 ft (assist by J. Ingles),,16,26
102,2,11:06.0,,F. Ezeli misses 2-pt jump shot from 11 ft,16,26
103,2,11:04.0,Defensive rebound by T. Booker,,16,26
104,2,10:46.0,A. Burks makes 2-pt layup at rim,,18,26
105,2,10:26.0,,L. Barbosa misses 2-pt jump shot from 4 ft,18,26
106,2,10:26.0,,Offensive rebound by F. Ezeli,18,26
107,2,10:26.0,,F. Ezeli misses 2-pt layup at rim,18,26
108,2,10:25.0,Defensive rebound by J. Ingles,,18,26
109,2,10:14.0,Personal foul by A. Iguodala (drawn by A. Burks),,18,26
110,2,10:08.0,T. Burke makes 2-pt jump shot from 19 ft (assist by J. Withey),,20,26
111,2,9:55.0,,S. Livingston misses 2-pt jump shot from 15 ft,20,26
112,2,9:52.0,,Offensive rebound by Team,20,26
113,2,9:49.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by S. Livingston),20,28
114,2,9:29.0,A. Burks misses 2-pt jump shot from 3 ft (block by S. Livingston),,20,28
115,2,9:29.0,Offensive rebound by J. Withey,,20,28
116,2,9:29.0,Shooting foul by F. Ezeli (drawn by J. Withey),,20,28
117,2,9:29.0,J. Withey makes free throw 1 of 2,,21,28
118,2,9:29.0,J. Withey makes free throw 2 of 2,,22,28
119,2,9:16.0,,L. Barbosa makes 2-pt jump shot from 14 ft (assist by F. Ezeli),22,30
120,2,8:59.0,J. Withey makes 2-pt layup from 1 ft (assist by T. Burke),,24,30
121,2,8:46.0,,Turnover by A. Iguodala (bad pass; steal by J. Ingles),24,30
122,2,8:34.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by J. Withey),,27,30
123,2,8:32.0,,Golden State full timeout,27,30
124,2,8:32.0,D. Favors enters the game for T. Booker,,27,30
125,2,8:32.0,,K. Thompson enters the game for A. Iguodala,27,30
126,2,8:18.0,,F. Ezeli misses 2-pt layup from 2 ft,27,30
127,2,8:17.0,Defensive rebound by J. Ingles,,27,30
128,2,8:02.0,Personal foul by L. Barbosa (drawn by J. Ingles),,27,30
129,2,7:51.0,Offensive foul by A. Burks (drawn by J. McAdoo),,27,30
130,2,7:51.0,Turnover by A. Burks (offensive foul),,27,30
131,2,7:51.0,G. Hayward enters the game for J. Ingles,,27,30
132,2,7:34.0,,K. Thompson misses 3-pt jump shot from 27 ft,27,30
133,2,7:34.0,Defensive rebound by J. Withey,,27,30
134,2,7:18.0,D. Favors misses 2-pt jump shot from 12 ft,,27,30
135,2,7:18.0,,Defensive rebound by L. Barbosa,27,30
136,2,7:08.0,,Shooting foul by J. Withey (drawn by F. Ezeli),27,30
137,2,7:08.0,,F. Ezeli makes free throw 1 of 2,27,31
138,2,7:08.0,,D. Green enters the game for J. McAdoo,27,31
139,2,7:08.0,J. Ingles enters the game for T. Burke,,27,31
140,2,7:08.0,R. Hood enters the game for A. Burks,,27,31
141,2,7:08.0,T. Booker enters the game for J. Withey,,27,31
142,2,7:08.0,,F. Ezeli makes free throw 2 of 2,27,32
143,2,6:46.0,Turnover by R. Hood (bad pass; steal by F. Ezeli),,27,32
144,2,6:38.0,,D. Green misses 3-pt jump shot from 25 ft,27,32
145,2,6:36.0,Defensive rebound by Team,,27,32
146,2,6:36.0,,S. Curry enters the game for L. Barbosa,27,32
147,2,6:23.0,D. Favors misses 2-pt jump shot from 3 ft,,27,32
148,2,6:21.0,,Defensive rebound by S. Curry,27,32
149,2,6:12.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),27,35
150,2,5:59.0,Turnover by D. Favors (offensive foul),,27,35
151,2,5:59.0,Offensive foul by D. Favors (drawn by S. Livingston),,27,35
152,2,5:59.0,Official timeout,,27,35
153,2,5:59.0,,A. Bogut enters the game for F. Ezeli,27,35
154,2,5:59.0,R. Neto enters the game for J. Ingles,,27,35
155,2,5:40.0,,S. Livingston misses 2-pt layup from 2 ft,27,35
156,2,5:39.0,,Offensive rebound by A. Bogut,27,35
157,2,5:39.0,,A. Bogut makes 2-pt layup from 2 ft,27,37
158,2,5:19.0,D. Favors misses 2-pt layup from 2 ft,,27,37
159,2,5:19.0,,Defensive rebound by A. Bogut,27,37
160,2,5:07.0,,S. Livingston makes 2-pt dunk at rim (assist by D. Green),27,39
161,2,4:58.0,Utah full timeout,,27,39
162,2,4:58.0,,A. Iguodala enters the game for S. Livingston,27,39
163,2,4:58.0,J. Withey enters the game for D. Favors,,27,39
164,2,4:39.0,T. Booker misses 3-pt jump shot from 23 ft,,27,39
165,2,4:39.0,,Defensive rebound by A. Bogut,27,39
166,2,4:31.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),27,41
167,2,4:05.0,G. Hayward makes 2-pt jump shot from 10 ft,,29,41
168,2,3:48.0,,A. Bogut misses 2-pt hook shot from 5 ft,29,41
169,2,3:45.0,Defensive rebound by R. Neto,,29,41
170,2,3:25.0,R. Hood makes 2-pt hook shot from 7 ft,,31,41
171,2,3:11.0,,D. Green makes 2-pt dunk at rim (assist by A. Bogut),31,43
172,2,2:47.0,Shooting foul by S. Curry (drawn by J. Withey),,31,43
173,2,2:47.0,J. Withey makes free throw 1 of 2,,32,43
174,2,2:47.0,T. Lyles enters the game for T. Booker,,32,43
175,2,2:47.0,J. Withey misses free throw 2 of 2,,32,43
176,2,2:45.0,Offensive rebound by G. Hayward,,32,43
177,2,2:42.0,G. Hayward makes 2-pt jump shot from 17 ft,,34,43
178,2,2:18.0,,S. Curry misses 2-pt layup from 2 ft,34,43
179,2,2:18.0,Defensive rebound by J. Withey,,34,43
180,2,2:01.0,Personal foul by A. Bogut (drawn by G. Hayward),,34,43
181,2,2:01.0,G. Hayward makes free throw 1 of 2,,35,43
182,2,2:01.0,A. Burks enters the game for R. Neto,,35,43
183,2,2:01.0,G. Hayward makes free throw 2 of 2,,36,43
184,2,1:47.0,,A. Bogut makes 2-pt hook shot from 6 ft,36,45
185,2,1:19.0,A. Burks misses 2-pt jump shot from 11 ft,,36,45
186,2,1:18.0,,Defensive rebound by S. Curry,36,45
187,2,1:13.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),36,47
188,2,1:12.0,Utah full timeout,,36,47
189,2,0:52.0,J. Withey makes 2-pt dunk at rim (assist by R. Hood),,38,47
190,2,0:31.0,,D. Green misses 3-pt jump shot from 25 ft,38,47
191,2,0:31.0,Defensive rebound by J. Withey,,38,47
192,2,0:17.0,T. Lyles misses 2-pt jump shot from 13 ft,,38,47
193,2,0:16.0,,Defensive rebound by A. Bogut,38,47
194,2,0:03.0,,S. Curry misses 3-pt jump shot from 24 ft,38,47
195,2,0:00.0,Defensive rebound by R. Hood,,38,47
196,3,11:43.0,,K. Thompson misses 3-pt jump shot from 23 ft,38,47
197,3,11:42.0,Defensive rebound by T. Lyles,,38,47
198,3,11:22.0,Shooting foul by S. Curry (drawn by D. Favors),,38,47
199,3,11:22.0,D. Favors makes free throw 1 of 2,,39,47
200,3,11:22.0,D. Favors makes free throw 2 of 2,,40,47
201,3,11:08.0,,D. Green misses 2-pt jump shot from 16 ft,40,47
202,3,11:07.0,Defensive rebound by R. Neto,,40,47
203,3,10:45.0,D. Favors misses 2-pt jump shot from 13 ft,,40,47
204,3,10:45.0,,Defensive rebound by A. Bogut,40,47
205,3,10:33.0,,D. Green misses 2-pt layup from 1 ft,40,47
206,3,10:33.0,Defensive rebound by Team,,40,47
207,3,10:20.0,Shooting foul by A. Bogut (drawn by G. Hayward),,40,47
208,3,10:20.0,G. Hayward makes free throw 1 of 2,,41,47
209,3,10:20.0,G. Hayward makes free throw 2 of 2,,42,47
210,3,9:59.0,,K. Thompson makes 2-pt layup from 2 ft (assist by A. Bogut),42,49
211,3,9:59.0,,Shooting foul by R. Neto (drawn by K. Thompson),42,49
212,3,9:59.0,,K. Thompson makes free throw 1 of 1,42,50
213,3,9:43.0,G. Hayward misses 2-pt jump shot from 19 ft,,42,50
214,3,9:43.0,,Defensive rebound by D. Green,42,50
215,3,9:27.0,,Turnover by B. Rush (bad pass; steal by R. Neto),42,50
216,3,9:21.0,G. Hayward misses 2-pt layup from 1 ft,,42,50
217,3,9:20.0,,Defensive rebound by A. Bogut,42,50
218,3,9:18.0,,Turnover by A. Bogut (bad pass; steal by R. Hood),42,50
219,3,9:06.0,R. Neto makes 2-pt jump shot from 15 ft,,44,50
220,3,8:55.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Bogut),44,53
221,3,8:40.0,Turnover by D. Favors (traveling),,44,53
222,3,8:40.0,T. Burke enters the game for R. Neto,,44,53
223,3,8:40.0,T. Booker enters the game for T. Lyles,,44,53
224,3,8:29.0,,A. Bogut misses 2-pt hook shot from 4 ft,44,53
225,3,8:29.0,,Offensive rebound by Team,44,53
226,3,8:29.0,Loose ball foul by D. Favors (drawn by D. Green),,44,53
227,3,8:22.0,,S. Curry makes 2-pt jump shot from 20 ft,44,55
228,3,8:07.0,G. Hayward misses 3-pt jump shot from 25 ft,,44,55
229,3,8:06.0,Offensive rebound by D. Favors,,44,55
230,3,8:00.0,R. Hood misses 3-pt jump shot from 25 ft,,44,55
231,3,7:59.0,,Defensive rebound by A. Bogut,44,55
232,3,7:49.0,,K. Thompson misses 2-pt dunk at rim,44,55
233,3,7:49.0,Defensive rebound by T. Booker,,44,55
234,3,7:36.0,T. Burke makes 2-pt layup at rim,,46,55
235,3,7:27.0,,Personal foul by G. Hayward (drawn by K. Thompson),46,55
236,3,7:20.0,,A. Bogut makes 2-pt layup from 1 ft (assist by S. Curry),46,57
237,3,6:56.0,Turnover by T. Booker (lost ball; steal by B. Rush),,46,57
238,3,6:47.0,,K. Thompson misses 3-pt jump shot from 24 ft,46,57
239,3,6:46.0,Defensive rebound by T. Booker,,46,57
240,3,6:32.0,D. Favors makes 2-pt jump shot from 16 ft (assist by T. Burke),,48,57
241,3,6:18.0,,K. Thompson misses 2-pt layup from 2 ft (block by D. Favors),48,57
242,3,6:17.0,Defensive rebound by G. Hayward,,48,57
243,3,6:08.0,Turnover by T. Booker (lost ball; steal by S. Curry),,48,57
244,3,5:54.0,,B. Rush misses 3-pt jump shot from 23 ft,48,57
245,3,5:53.0,Defensive rebound by R. Hood,,48,57
246,3,5:39.0,T. Burke misses 3-pt jump shot from 27 ft,,48,57
247,3,5:39.0,Offensive rebound by G. Hayward,,48,57
248,3,5:34.0,Shooting foul by D. Green (drawn by D. Favors),,48,57
249,3,5:34.0,,Golden State full timeout,48,57
250,3,5:34.0,,A. Iguodala enters the game for B. Rush,48,57
251,3,5:34.0,,L. Barbosa enters the game for K. Thompson,48,57
252,3,5:34.0,J. Ingles enters the game for T. Booker,,48,57
253,3,5:34.0,D. Favors misses free throw 1 of 2,,48,57
254,3,5:34.0,Offensive rebound by Team,,48,57
255,3,5:34.0,D. Favors makes free throw 2 of 2,,49,57
256,3,5:13.0,,L. Barbosa misses 2-pt hook shot from 4 ft,49,57
257,3,5:12.0,,Offensive rebound by A. Bogut,49,57
258,3,5:12.0,,A. Bogut makes 2-pt layup from 2 ft,49,59
259,3,4:51.0,G. Hayward misses 3-pt jump shot from 24 ft,,49,59
260,3,4:50.0,,Defensive rebound by A. Iguodala,49,59
261,3,4:38.0,,Turnover by D. Green (bad pass),49,59
262,3,4:38.0,,I. Clark enters the game for A. Bogut,49,59
263,3,4:38.0,A. Burks enters the game for R. Hood,,49,59
264,3,4:27.0,Turnover by D. Favors (lost ball),,49,59
265,3,4:15.0,,S. Curry misses 3-pt jump shot from 27 ft,49,59
266,3,4:13.0,,Offensive rebound by D. Green,49,59
267,3,4:09.0,,D. Green misses 2-pt layup from 1 ft,49,59
268,3,4:08.0,Defensive rebound by J. Ingles,,49,59
269,3,3:58.0,Offensive foul by J. Ingles (drawn by A. Iguodala),,49,59
270,3,3:58.0,Turnover by J. Ingles (offensive foul),,49,59
271,3,3:46.0,,S. Curry misses 3-pt jump shot from 23 ft,49,59
272,3,3:44.0,Defensive rebound by G. Hayward,,49,59
273,3,3:39.0,Turnover by G. Hayward (lost ball; steal by S. Curry),,49,59
274,3,3:26.0,,A. Iguodala makes 2-pt jump shot from 3 ft (assist by S. Curry),49,61
275,3,3:06.0,G. Hayward misses 3-pt jump shot from 23 ft,,49,61
276,3,3:06.0,,Defensive rebound by D. Green,49,61
277,3,3:01.0,,Shooting foul by D. Favors (drawn by A. Iguodala),49,61
278,3,3:01.0,,A. Iguodala makes free throw 1 of 2,49,62
279,3,3:01.0,T. Booker enters the game for D. Favors,,49,62
280,3,3:01.0,,A. Iguodala makes free throw 2 of 2,49,63
281,3,2:43.0,A. Burks misses 2-pt jump shot from 4 ft (block by D. Green),,49,63
282,3,2:42.0,,Defensive rebound by L. Barbosa,49,63
283,3,2:40.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Curry),49,65
284,3,2:40.0,Utah full timeout,,49,65
285,3,2:40.0,T. Lyles enters the game for G. Hayward,,49,65
286,3,2:40.0,R. Hood enters the game for T. Booker,,49,65
287,3,2:26.0,T. Burke misses 3-pt jump shot from 25 ft,,49,65
288,3,2:25.0,Offensive rebound by T. Lyles,,49,65
289,3,2:19.0,R. Hood makes 2-pt hook shot from 7 ft,,51,65
290,3,2:04.0,,S. Curry misses 3-pt jump shot from 24 ft,51,65
291,3,2:03.0,Defensive rebound by Team,,51,65
292,3,1:42.0,T. Burke makes 2-pt layup from 1 ft,,53,65
293,3,1:32.0,,Shooting foul by R. Hood (drawn by S. Curry),53,65
294,3,1:32.0,,S. Curry makes free throw 1 of 2,53,66
295,3,1:32.0,,S. Curry makes free throw 2 of 2,53,67
296,3,1:20.0,R. Hood makes 3-pt jump shot from 26 ft (assist by A. Burks),,56,67
297,3,1:09.0,,S. Curry misses 2-pt jump shot from 3 ft (block by T. Burke),56,67
298,3,1:08.0,,Offensive rebound by S. Curry,56,67
299,3,1:02.0,,I. Clark makes 2-pt jump shot from 20 ft (assist by S. Curry),56,69
300,3,0:44.0,Turnover by T. Lyles (offensive foul),,56,69
301,3,0:44.0,Offensive foul by T. Lyles (drawn by I. Clark),,56,69
302,3,0:44.0,,S. Livingston enters the game for S. Curry,56,69
303,3,0:32.0,,I. Clark makes 2-pt jump shot from 17 ft (assist by S. Livingston),56,71
304,3,0:12.0,T. Burke makes 2-pt jump shot from 18 ft,,58,71
305,3,0:06.0,,D. Green makes 2-pt jump shot from 12 ft,58,73
306,3,0:01.0,T. Burke misses 3-pt jump shot from 27 ft,,58,73
307,3,0:00.0,Offensive rebound by Team,,58,73
308,4,11:40.0,D. Favors makes 2-pt layup from 1 ft,,60,73
309,4,11:20.0,,Turnover by I. Clark (bad pass),60,73
310,4,11:09.0,Personal foul by F. Ezeli (drawn by D. Favors),,60,73
311,4,11:09.0,,K. Thompson enters the game for I. Clark,60,73
312,4,11:02.0,D. Favors misses 2-pt jump shot from 10 ft,,60,73
313,4,11:02.0,,Defensive rebound by F. Ezeli,60,73
314,4,10:51.0,,S. Livingston makes 2-pt jump shot from 14 ft (assist by K. Thompson),60,75
315,4,10:38.0,Turnover by T. Burke (lost ball; steal by L. Barbosa),,60,75
316,4,10:33.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by S. Livingston),60,77
317,4,10:17.0,A. Burks makes 2-pt layup from 2 ft,,62,77
318,4,10:04.0,,F. Ezeli misses 2-pt jump shot from 8 ft,62,77
319,4,10:04.0,Defensive rebound by A. Burks,,62,77
320,4,9:54.0,A. Burks misses 2-pt jump shot from 3 ft,,62,77
321,4,9:54.0,Offensive rebound by D. Favors,,62,77
322,4,9:49.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by D. Favors),,65,77
323,4,9:37.0,,K. Thompson misses 2-pt jump shot from 10 ft,65,77
324,4,9:33.0,Defensive rebound by R. Hood,,65,77
325,4,9:25.0,D. Favors misses 2-pt jump shot from 5 ft (block by F. Ezeli),,65,77
326,4,9:23.0,Offensive rebound by D. Favors,,65,77
327,4,9:14.0,D. Favors makes 2-pt layup from 2 ft,,67,77
328,4,8:51.0,,Turnover by F. Ezeli (bad pass; steal by J. Ingles),67,77
329,4,8:45.0,Turnover by R. Hood (bad pass; steal by L. Barbosa),,67,77
330,4,8:42.0,,Shooting foul by R. Hood (drawn by K. Thompson),67,77
331,4,8:42.0,Official timeout,,67,77
332,4,8:42.0,G. Hayward enters the game for T. Burke,,67,77
333,4,8:42.0,,D. Green enters the game for L. Barbosa,67,77
334,4,8:42.0,,K. Thompson makes free throw 1 of 2,67,78
335,4,8:42.0,,K. Thompson makes free throw 2 of 2,67,79
336,4,8:29.0,G. Hayward misses 2-pt jump shot from 14 ft,,67,79
337,4,8:28.0,,Defensive rebound by D. Green,67,79
338,4,8:18.0,,F. Ezeli makes 2-pt layup from 1 ft (assist by D. Green),67,81
339,4,8:01.0,A. Burks misses 2-pt jump shot from 4 ft (block by F. Ezeli),,67,81
340,4,8:00.0,,Defensive rebound by S. Livingston,67,81
341,4,7:55.0,,S. Livingston misses 2-pt hook shot from 10 ft,67,81
342,4,7:53.0,Defensive rebound by A. Burks,,67,81
343,4,7:42.0,J. Ingles misses 2-pt jump shot from 4 ft,,67,81
344,4,7:42.0,Offensive rebound by D. Favors,,67,81
345,4,7:35.0,D. Favors makes 2-pt layup from 1 ft,,69,81
346,4,7:11.0,,S. Livingston misses 2-pt layup from 2 ft (block by D. Favors),69,81
347,4,7:10.0,Defensive rebound by D. Favors,,69,81
348,4,7:05.0,A. Burks makes 2-pt layup from 1 ft (assist by J. Ingles),,71,81
349,4,6:53.0,,Turnover by F. Ezeli (lost ball; steal by J. Ingles),71,81
350,4,6:30.0,G. Hayward misses 2-pt jump shot from 14 ft,,71,81
351,4,6:30.0,,Defensive rebound by D. Green,71,81
352,4,6:26.0,,Shooting foul by R. Hood (drawn by K. Thompson),71,81
353,4,6:26.0,,K. Thompson makes free throw 1 of 2,71,82
354,4,6:26.0,,A. Bogut enters the game for F. Ezeli,71,82
355,4,6:26.0,,S. Curry enters the game for A. Iguodala,71,82
356,4,6:26.0,T. Booker enters the game for J. Ingles,,71,82
357,4,6:26.0,,K. Thompson makes free throw 2 of 2,71,83
358,4,6:12.0,D. Favors makes 2-pt hook shot from 6 ft,,73,83
359,4,5:53.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),73,86
360,4,5:43.0,A. Burks makes 3-pt jump shot from 25 ft,,76,86
361,4,5:35.0,,S. Livingston makes 2-pt layup from 1 ft (assist by D. Green),76,88
362,4,5:35.0,,Shooting foul by D. Favors (drawn by S. Livingston),76,88
363,4,5:35.0,,Golden State full timeout,76,88
364,4,5:35.0,,S. Livingston makes free throw 1 of 1,76,89
365,4,5:20.0,D. Favors misses 2-pt jump shot from 14 ft,,76,89
366,4,5:20.0,,Defensive rebound by D. Green,76,89
367,4,5:06.0,,Personal foul by T. Booker (drawn by D. Green),76,89
368,4,4:54.0,,D. Green misses 2-pt jump shot from 11 ft,76,89
369,4,4:53.0,Defensive rebound by D. Favors,,76,89
370,4,4:52.0,Personal foul by S. Livingston (drawn by A. Burks),,76,89
371,4,4:52.0,T. Burke enters the game for T. Booker,,76,89
372,4,4:38.0,Shooting foul by S. Livingston (drawn by A. Burks),,76,89
373,4,4:38.0,A. Burks makes free throw 1 of 2,,77,89
374,4,4:38.0,A. Burks makes free throw 2 of 2,,78,89
375,4,4:34.0,,Personal foul by T. Burke (drawn by A. Bogut),78,89
376,4,4:34.0,,A. Bogut makes free throw 1 of 2,78,90
377,4,4:34.0,,A. Bogut makes free throw 2 of 2,78,91
378,4,4:24.0,T. Burke misses 3-pt jump shot from 24 ft,,78,91
379,4,4:23.0,,Defensive rebound by K. Thompson,78,91
380,4,4:07.0,,S. Livingston makes 2-pt jump shot from 7 ft,78,93
381,4,3:54.0,D. Favors misses 2-pt jump shot from 8 ft,,78,93
382,4,3:54.0,,Defensive rebound by S. Curry,78,93
383,4,3:47.0,,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),78,95
384,4,3:47.0,Utah full timeout,,78,95
385,4,3:47.0,,A. Iguodala enters the game for S. Livingston,78,95
386,4,3:37.0,Turnover by R. Hood (lost ball),,78,95
387,4,3:18.0,,D. Green makes 3-pt jump shot from 24 ft (assist by A. Bogut),78,98
388,4,2:53.0,R. Hood makes 3-pt jump shot from 24 ft (assist by T. Burke),,81,98
389,4,2:32.0,,A. Iguodala misses 2-pt jump shot from 15 ft,81,98
