,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,INDIANA_ACTION,OKLAHOMA CITY_SCORE,INDIANA_SCORE
392,4,5:02.0,,I. Mahinmi makes 2-pt layup at rim (assist by M. Ellis),106,100
393,4,4:39.0,K. Durant misses 3-pt jump shot from 27 ft,,106,100
394,4,4:38.0,Offensive rebound by E. Freedom,,106,100
395,4,4:37.0,E. Freedom makes 2-pt layup at rim,,108,100
396,4,4:15.0,,M. Ellis misses 3-pt jump shot from 23 ft,108,100
397,4,4:14.0,Defensive rebound by E. Freedom,,108,100
398,4,3:59.0,R. Foye misses 3-pt jump shot from 25 ft,,108,100
399,4,3:57.0,Offensive rebound by E. Freedom,,108,100
400,4,3:57.0,E. Freedom makes 2-pt layup at rim,,110,100
401,4,3:47.0,,P. George makes 2-pt jump shot from 7 ft,110,102
402,4,3:47.0,,Shooting foul by E. Freedom (drawn by P. George),110,102
403,4,3:47.0,,P. George misses free throw 1 of 1,110,102
404,4,3:47.0,,Offensive rebound by I. Mahinmi,110,102
405,4,3:39.0,,Turnover by I. Mahinmi (lost ball; steal by K. Durant),110,102
406,4,3:15.0,Turnover by R. Westbrook (bad pass; steal by S. Hill),,110,102
407,4,3:07.0,,M. Ellis misses 2-pt layup at rim,110,102
408,4,3:06.0,Defensive rebound by E. Freedom,,110,102
409,4,2:50.0,R. Westbrook misses 3-pt jump shot from 26 ft,,110,102
410,4,2:50.0,,Defensive rebound by M. Ellis,110,102
411,4,2:42.0,,P. George misses 2-pt layup at rim,110,102
412,4,2:40.0,Defensive rebound by E. Freedom,,110,102
413,4,2:19.0,R. Westbrook misses 2-pt jump shot from 19 ft,,110,102
414,4,2:19.0,,Defensive rebound by I. Mahinmi,110,102
415,4,2:08.0,,P. George makes 2-pt jump shot from 20 ft (assist by G. Hill),110,104
416,4,1:41.0,E. Freedom makes 2-pt layup at rim (assist by K. Durant),,112,104
417,4,1:29.0,,P. George misses 3-pt jump shot from 24 ft,112,104
418,4,1:29.0,Defensive rebound by Team,,112,104
419,4,1:04.0,R. Westbrook misses 3-pt jump shot from 32 ft,,112,104
420,4,1:03.0,,Defensive rebound by Team,112,104
421,4,1:03.0,,Indiana full timeout,112,104
422,4,1:03.0,,C. Miles enters the game for S. Hill,112,104
423,4,1:01.0,,P. George makes 3-pt jump shot from 22 ft,112,107
424,4,1:01.0,,Shooting foul by R. Westbrook (drawn by P. George),112,107
425,4,1:01.0,,S. Hill enters the game for C. Miles,112,107
426,4,1:01.0,,P. George makes free throw 1 of 1,112,108
427,4,0:46.0,Personal foul by M. Ellis,,112,108
428,4,0:36.0,Turnover by K. Durant (bad pass; steal by I. Mahinmi),,112,108
429,4,0:36.0,,Personal foul by K. Durant,112,108
430,4,0:36.0,,G. Hill misses free throw 1 of 2,112,108
431,4,0:36.0,,Offensive rebound by Team,112,108
432,4,0:36.0,,G. Hill makes free throw 2 of 2,112,109
433,4,0:36.0,Oklahoma City full timeout,,112,109
434,4,0:15.0,K. Durant misses 2-pt jump shot from 20 ft,,112,109
435,4,0:14.0,,Defensive rebound by I. Mahinmi,112,109
436,4,0:13.0,,Indiana full timeout,112,109
437,4,0:13.0,,C. Miles enters the game for S. Hill,112,109
438,4,0:13.0,S. Adams enters the game for E. Freedom,,112,109
439,4,0:06.0,,P. George misses 3-pt jump shot from 25 ft,112,109
440,4,0:04.0,Defensive rebound by K. Durant,,112,109
441,4,0:03.0,Personal take foul by M. Ellis,,112,109
442,4,0:03.0,K. Durant makes free throw 1 of 2,,113,109
443,4,0:03.0,,L. Allen enters the game for C. Miles,113,109
444,4,0:03.0,K. Durant makes free throw 2 of 2,,114,109
445,4,0:03.0,,Indiana full timeout,114,109
446,4,0:03.0,,M. Turner enters the game for I. Mahinmi,114,109
447,4,0:03.0,,C. Miles enters the game for L. Allen,114,109
448,4,0:02.0,,M. Turner makes 2-pt dunk at rim (assist by M. Ellis),114,111
449,4,0:02.0,Personal take foul by P. George,,114,111
450,4,0:02.0,K. Durant makes free throw 1 of 2,,115,111
451,4,0:02.0,,J. Hill enters the game for C. Miles,115,111
452,4,0:02.0,K. Durant misses free throw 2 of 2,,115,111
453,4,0:02.0,Offensive rebound by K. Durant,,115,111
