,QUARTER,TIME_REMAINING,PORTLAND_ACTION,OKLAHOMA CITY_ACTION,PORTLAND_SCORE,OKLAHOMA CITY_SCORE
75,1,3:28.0,Defensive rebound by E. Davis,,22,21
76,1,3:20.0,Turnover by A. Aminu (bad pass),,22,21
77,1,3:04.0,,R. Westbrook makes 2-pt jump shot from 13 ft,22,23
78,1,3:03.0,Portland full timeout,,22,23
79,1,3:01.0,G. Henderson enters the game for A. Aminu,,22,23
80,1,2:45.0,D. Lillard misses 2-pt jump shot from 6 ft,,22,23
81,1,2:44.0,Offensive rebound by E. Davis,,22,23
82,1,2:44.0,E. Davis misses 2-pt layup from 1 ft,,22,23
83,1,2:44.0,Offensive rebound by E. Davis,,22,23
84,1,2:41.0,E. Davis misses 2-pt layup from 1 ft,,22,23
85,1,2:41.0,,Defensive rebound by S. Ibaka,22,23
86,1,2:41.0,,Personal foul by D. Lillard,22,23
87,1,2:41.0,,C. Payne enters the game for R. Westbrook,22,23
88,1,2:27.0,,Turnover by R. Foye (bad pass),22,23
89,1,2:19.0,Personal foul by C. Payne,,22,23
90,1,2:19.0,,K. Durant enters the game for S. Ibaka,22,23
91,1,2:03.0,D. Lillard misses 3-pt jump shot from 25 ft,,22,23
92,1,2:03.0,,Defensive rebound by K. Durant,22,23
93,1,1:57.0,,K. Durant misses 2-pt layup from 1 ft (block by G. Henderson),22,23
94,1,1:57.0,,Offensive rebound by Team,22,23
95,1,1:51.0,,K. Durant makes 3-pt jump shot from 24 ft,22,26
96,1,1:33.0,G. Henderson misses 3-pt jump shot from 22 ft,,22,26
97,1,1:33.0,,Defensive rebound by K. Durant,22,26
98,1,1:23.0,,K. Durant makes 2-pt jump shot from 14 ft,22,28
99,1,1:23.0,,Shooting foul by M. Leonard (drawn by K. Durant),22,28
100,1,1:23.0,M. Harkless enters the game for M. Leonard,,22,28
101,1,1:23.0,,K. Durant makes free throw 1 of 1,22,29
102,1,1:08.0,Turnover by D. Lillard (bad pass; steal by C. Payne),,22,29
103,1,0:57.0,,Shooting foul by D. Lillard (drawn by K. Durant),22,29
104,1,0:57.0,,K. Durant makes free throw 1 of 2,22,30
105,1,0:57.0,,K. Durant makes free throw 2 of 2,22,31
106,1,0:39.0,E. Davis misses 2-pt hook shot from 1 ft,,22,31
107,1,0:39.0,,Defensive rebound by E. Freedom,22,31
108,1,0:32.0,,R. Foye misses 2-pt layup from 1 ft,22,31
109,1,0:32.0,,Offensive rebound by R. Foye,22,31
110,1,0:08.0,,E. Freedom misses 2-pt jump shot from 8 ft,22,31
111,1,0:07.0,Defensive rebound by E. Davis,,22,31
112,1,0:00.0,D. Lillard misses 3-pt jump shot from 24 ft,,22,31
113,1,0:00.0,Offensive rebound by Team,,22,31
114,2,11:43.0,,R. Foye makes 3-pt jump shot from 24 ft (assist by E. Freedom),22,34
115,2,11:28.0,A. Crabbe makes 2-pt layup from 1 ft (assist by M. Harkless),,24,34
116,2,11:09.0,,Turnover by K. Durant (lost ball; steal by M. Harkless),24,34
117,2,10:58.0,M. Harkless misses 3-pt jump shot from 24 ft,,24,34
118,2,10:58.0,,Defensive rebound by K. Singler,24,34
119,2,10:38.0,,K. Singler makes 2-pt jump shot from 6 ft (assist by K. Durant),24,36
120,2,10:15.0,G. Henderson misses 2-pt jump shot from 17 ft,,24,36
121,2,10:15.0,,Defensive rebound by C. Payne,24,36
122,2,9:57.0,,K. Singler misses 2-pt jump shot from 6 ft (block by G. Henderson),24,36
123,2,9:56.0,Defensive rebound by A. Crabbe,,24,36
124,2,9:51.0,C. McCollum misses 2-pt layup at rim,,24,36
125,2,9:51.0,Offensive rebound by M. Harkless,,24,36
126,2,9:50.0,M. Harkless makes 2-pt layup at rim,,26,36
127,2,9:29.0,,Shooting foul by M. Harkless (drawn by E. Freedom),26,36
128,2,9:29.0,,E. Freedom makes free throw 1 of 2,26,37
129,2,9:29.0,,A. Morrow enters the game for K. Singler,26,37
130,2,9:29.0,,E. Freedom makes free throw 2 of 2,26,38
131,2,9:15.0,C. McCollum misses 2-pt jump shot from 10 ft,,26,38
132,2,9:15.0,Offensive rebound by C. McCollum,,26,38
133,2,9:10.0,G. Henderson misses 3-pt jump shot from 25 ft,,26,38
134,2,9:10.0,,Defensive rebound by R. Foye,26,38
135,2,9:03.0,,A. Morrow makes 3-pt jump shot from 25 ft (assist by R. Foye),26,41
136,2,9:02.0,Portland full timeout,,26,41
137,2,9:02.0,,R. Westbrook enters the game for K. Durant,26,41
138,2,8:50.0,M. Harkless misses 2-pt layup from 1 ft (block by R. Westbrook),,26,41
139,2,8:50.0,Offensive rebound by Team,,26,41
140,2,8:50.0,,S. Ibaka enters the game for R. Foye,26,41
141,2,8:50.0,M. Leonard enters the game for M. Harkless,,26,41
142,2,8:40.0,M. Leonard misses 2-pt layup from 2 ft,,26,41
143,2,8:40.0,,Defensive rebound by S. Ibaka,26,41
144,2,8:34.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),26,43
145,2,8:32.0,,Violation by Team (delay of game),26,43
146,2,8:17.0,M. Leonard misses 2-pt jump shot from 14 ft (block by S. Ibaka),,26,43
147,2,8:16.0,,Defensive rebound by S. Ibaka,26,43
148,2,8:02.0,,E. Freedom misses 2-pt jump shot from 7 ft,26,43
149,2,8:02.0,,Offensive rebound by S. Ibaka,26,43
150,2,7:54.0,,Turnover by E. Freedom (bad pass),26,43
151,2,7:54.0,D. Lillard enters the game for A. Crabbe,,26,43
152,2,7:54.0,M. Plumlee enters the game for E. Davis,,26,43
153,2,7:35.0,Personal block foul by E. Freedom,,26,43
154,2,7:35.0,,A. Roberson enters the game for C. Payne,26,43
155,2,7:29.0,M. Plumlee misses 2-pt layup from 1 ft,,26,43
156,2,7:29.0,,Defensive rebound by R. Westbrook,26,43
157,2,7:23.0,,Shooting foul by M. Leonard (drawn by E. Freedom),26,43
158,2,7:23.0,,E. Freedom makes free throw 1 of 2,26,44
159,2,7:23.0,,E. Freedom makes free throw 2 of 2,26,45
160,2,7:09.0,C. McCollum makes 2-pt layup at rim,,28,45
161,2,6:57.0,,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),28,47
162,2,6:31.0,D. Lillard misses 3-pt jump shot from 24 ft,,28,47
163,2,6:30.0,,Defensive rebound by R. Westbrook,28,47
164,2,6:24.0,,E. Freedom misses 2-pt layup at rim (block by M. Plumlee),28,47
165,2,6:22.0,Defensive rebound by G. Henderson,,28,47
166,2,6:17.0,D. Lillard misses 2-pt jump shot from 23 ft,,28,47
167,2,6:16.0,,Defensive rebound by A. Roberson,28,47
168,2,6:08.0,,S. Ibaka makes 2-pt jump shot from 10 ft (assist by R. Westbrook),28,49
169,2,6:04.0,Portland full timeout,,28,49
170,2,6:04.0,A. Aminu enters the game for C. McCollum,,28,49
171,2,5:50.0,Shooting foul by S. Ibaka (drawn by M. Plumlee),,28,49
172,2,5:50.0,M. Plumlee makes free throw 1 of 2,,29,49
173,2,5:50.0,Official timeout,,29,49
174,2,5:50.0,,K. Durant enters the game for A. Roberson,29,49
175,2,5:50.0,M. Plumlee makes free throw 2 of 2,,30,49
176,2,5:34.0,,E. Freedom makes 2-pt jump shot from 16 ft (assist by K. Durant),30,51
177,2,5:17.0,Turnover by D. Lillard (bad pass; steal by E. Freedom),,30,51
178,2,5:11.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),30,53
179,2,4:46.0,M. Leonard misses 3-pt jump shot from 24 ft,,30,53
180,2,4:45.0,,Defensive rebound by R. Westbrook,30,53
181,2,4:31.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by K. Durant),30,56
182,2,4:12.0,M. Leonard misses 2-pt jump shot from 15 ft,,30,56
183,2,4:12.0,Offensive rebound by A. Aminu,,30,56
184,2,4:08.0,G. Henderson makes 2-pt jump shot from 10 ft (assist by A. Aminu),,32,56
185,2,3:57.0,,S. Ibaka misses 2-pt jump shot from 16 ft,32,56
186,2,3:56.0,Defensive rebound by M. Leonard,,32,56
187,2,3:46.0,D. Lillard makes 2-pt layup from 1 ft,,34,56
188,2,3:44.0,,Oklahoma City full timeout,34,56
189,2,3:44.0,,S. Adams enters the game for E. Freedom,34,56
190,2,3:44.0,C. McCollum enters the game for G. Henderson,,34,56
191,2,3:37.0,,R. Westbrook makes 2-pt layup from 1 ft,34,58
192,2,3:25.0,Shooting foul by R. Westbrook (drawn by A. Aminu),,34,58
193,2,3:25.0,A. Aminu makes free throw 1 of 2,,35,58
194,2,3:25.0,,R. Foye enters the game for A. Morrow,35,58
195,2,3:25.0,A. Aminu misses free throw 2 of 2,,35,58
196,2,3:25.0,,Defensive rebound by R. Westbrook,35,58
197,2,3:11.0,,K. Durant makes 2-pt jump shot from 15 ft,35,60
198,2,2:55.0,M. Leonard makes 3-pt jump shot from 24 ft (assist by D. Lillard),,38,60
199,2,2:40.0,,S. Ibaka makes 2-pt dunk at rim (assist by R. Westbrook),38,62
200,2,2:25.0,M. Leonard misses 3-pt jump shot from 24 ft,,38,62
201,2,2:25.0,Offensive rebound by Team,,38,62
202,2,2:24.0,,K. Singler enters the game for S. Ibaka,38,62
203,2,2:16.0,C. McCollum misses 2-pt layup from 2 ft (block by R. Foye),,38,62
204,2,2:15.0,Offensive rebound by M. Plumlee,,38,62
205,2,2:08.0,D. Lillard makes 2-pt layup from 2 ft,,40,62
206,2,1:47.0,,Shooting foul by M. Leonard (drawn by S. Adams),40,62
207,2,1:47.0,,S. Adams makes free throw 1 of 2,40,63
208,2,1:47.0,M. Harkless enters the game for M. Leonard,,40,63
209,2,1:47.0,,S. Adams makes free throw 2 of 2,40,64
210,2,1:27.0,C. McCollum misses 3-pt jump shot from 22 ft,,40,64
211,2,1:26.0,Offensive rebound by M. Plumlee,,40,64
212,2,1:09.0,M. Harkless makes 2-pt layup from 2 ft,,42,64
213,2,0:57.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),42,66
214,2,0:57.0,,Shooting foul by M. Harkless (drawn by S. Adams),42,66
215,2,0:57.0,,S. Adams misses free throw 1 of 1,42,66
216,2,0:56.0,Defensive rebound by A. Aminu,,42,66
217,2,0:35.0,A. Aminu misses 3-pt jump shot from 24 ft,,42,66
218,2,0:34.0,,Defensive rebound by K. Durant,42,66
219,2,0:14.0,,K. Durant misses 3-pt jump shot from 22 ft,42,66
220,2,0:14.0,,Offensive rebound by S. Adams,42,66
221,2,0:11.0,,K. Durant misses 3-pt jump shot from 23 ft,42,66
222,2,0:10.0,Defensive rebound by D. Lillard,,42,66
223,2,0:01.0,A. Aminu misses 3-pt jump shot from 24 ft,,42,66
224,2,0:00.0,Offensive rebound by Team,,42,66
225,3,11:47.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),42,68
226,3,11:20.0,C. McCollum misses 2-pt layup from 1 ft,,42,68
227,3,11:20.0,Offensive rebound by C. McCollum,,42,68
228,3,11:20.0,C. McCollum makes 2-pt layup from 1 ft,,44,68
229,3,11:02.0,,Shooting foul by A. Aminu (drawn by K. Durant),44,68
230,3,11:02.0,,K. Durant makes 2-pt jump shot from 12 ft,44,70
231,3,11:02.0,,K. Durant makes free throw 1 of 1,44,71
232,3,10:49.0,N. Vonleh misses 2-pt layup from 1 ft,,44,71
233,3,10:48.0,,Defensive rebound by S. Ibaka,44,71
234,3,10:43.0,,R. Westbrook misses 2-pt layup from 1 ft,44,71
235,3,10:42.0,Defensive rebound by N. Vonleh,,44,71
236,3,10:42.0,Personal take foul by R. Westbrook,,44,71
237,3,10:21.0,C. McCollum misses 2-pt jump shot from 12 ft,,44,71
238,3,10:20.0,Offensive rebound by Team,,44,71
239,3,10:20.0,,Loose ball foul by S. Adams,44,71
240,3,10:16.0,Shooting foul by S. Ibaka (drawn by M. Plumlee),,44,71
241,3,10:16.0,M. Plumlee makes free throw 1 of 2,,45,71
242,3,10:16.0,M. Plumlee makes free throw 2 of 2,,46,71
243,3,10:01.0,,S. Ibaka makes 2-pt jump shot from 4 ft (assist by K. Durant),46,73
244,3,9:41.0,D. Lillard misses 2-pt jump shot from 5 ft,,46,73
245,3,9:40.0,Offensive rebound by N. Vonleh,,46,73
246,3,9:40.0,N. Vonleh makes 2-pt layup from 1 ft,,48,73
247,3,9:18.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by K. Durant),48,75
248,3,8:59.0,A. Aminu misses 3-pt jump shot from 24 ft,,48,75
249,3,8:58.0,,Defensive rebound by R. Westbrook,48,75
250,3,8:52.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),48,77
251,3,8:52.0,,Shooting foul by N. Vonleh (drawn by S. Adams),48,77
252,3,8:52.0,,S. Adams makes free throw 1 of 1,48,78
253,3,8:37.0,Turnover by D. Lillard (bad pass; steal by S. Adams),,48,78
254,3,8:34.0,,Shooting foul by C. McCollum (drawn by R. Westbrook),48,78
255,3,8:34.0,,R. Westbrook makes free throw 1 of 2,48,79
256,3,8:34.0,,R. Westbrook makes free throw 2 of 2,48,80
257,3,8:24.0,Shooting foul by S. Adams (drawn by D. Lillard),,48,80
258,3,8:24.0,D. Lillard makes free throw 1 of 2,,49,80
259,3,8:24.0,M. Leonard enters the game for N. Vonleh,,49,80
260,3,8:24.0,D. Lillard makes free throw 2 of 2,,50,80
261,3,8:01.0,,S. Adams misses 2-pt layup from 2 ft (block by M. Leonard),50,80
262,3,8:00.0,Defensive rebound by M. Plumlee,,50,80
263,3,7:51.0,C. McCollum makes 2-pt layup from 1 ft,,52,80
264,3,7:39.0,,R. Westbrook misses 2-pt jump shot from 12 ft (block by D. Lillard),52,80
265,3,7:37.0,Defensive rebound by D. Lillard,,52,80
266,3,7:27.0,D. Lillard misses 2-pt layup from 2 ft,,52,80
267,3,7:26.0,Offensive rebound by M. Plumlee,,52,80
268,3,7:26.0,M. Plumlee makes 2-pt layup from 2 ft,,54,80
269,3,7:26.0,,Oklahoma City full timeout,54,80
270,3,7:11.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by K. Durant),54,83
271,3,6:48.0,C. McCollum misses 2-pt jump shot from 18 ft,,54,83
272,3,6:48.0,,Defensive rebound by K. Durant,54,83
273,3,6:35.0,,Personal foul by A. Aminu,54,83
274,3,6:28.0,,Personal foul by D. Lillard,54,83
275,3,6:28.0,,R. Westbrook misses free throw 1 of 2,54,83
276,3,6:28.0,,Offensive rebound by Team,54,83
277,3,6:28.0,,R. Foye enters the game for A. Roberson,54,83
278,3,6:28.0,,R. Westbrook misses free throw 2 of 2,54,83
279,3,6:28.0,Defensive rebound by M. Leonard,,54,83
280,3,6:18.0,D. Lillard makes 2-pt layup from 1 ft,,56,83
281,3,5:53.0,,K. Durant misses 3-pt jump shot from 23 ft,56,83
282,3,5:52.0,Defensive rebound by C. McCollum,,56,83
283,3,5:39.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by A. Aminu),,59,83
284,3,5:22.0,,R. Westbrook makes 2-pt layup at rim,59,85
285,3,5:08.0,Turnover by M. Plumlee (lost ball; steal by S. Adams),,59,85
286,3,5:04.0,,Shooting foul by M. Leonard (drawn by R. Westbrook),59,85
287,3,5:04.0,,R. Westbrook makes free throw 1 of 2,59,86
288,3,5:04.0,,K. Singler enters the game for K. Durant,59,86
289,3,5:04.0,,R. Westbrook misses free throw 2 of 2,59,86
290,3,5:03.0,Defensive rebound by M. Leonard,,59,86
291,3,4:46.0,C. McCollum misses 3-pt jump shot from 22 ft,,59,86
292,3,4:45.0,Offensive rebound by M. Plumlee,,59,86
293,3,4:43.0,M. Plumlee misses 2-pt jump shot from 3 ft (block by S. Adams),,59,86
294,3,4:42.0,,Defensive rebound by R. Foye,59,86
295,3,4:40.0,,Turnover by R. Foye (lost ball; steal by C. McCollum),59,86
296,3,4:27.0,D. Lillard misses 2-pt jump shot from 3 ft,,59,86
297,3,4:27.0,,Defensive rebound by K. Singler,59,86
298,3,4:20.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by R. Westbrook),59,89
299,3,4:19.0,Portland full timeout,,59,89
300,3,4:19.0,,E. Freedom enters the game for S. Adams,59,89
301,3,4:19.0,E. Davis enters the game for A. Aminu,,59,89
302,3,4:19.0,A. Crabbe enters the game for M. Plumlee,,59,89
303,3,4:09.0,Shooting block foul by E. Freedom (drawn by D. Lillard),,59,89
304,3,4:09.0,D. Lillard makes free throw 1 of 2,,60,89
305,3,4:09.0,D. Lillard makes free throw 2 of 2,,61,89
306,3,3:57.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by R. Westbrook),61,91
307,3,3:43.0,Shooting foul by R. Foye (drawn by C. McCollum),,61,91
308,3,3:43.0,C. McCollum makes free throw 1 of 2,,62,91
309,3,3:43.0,C. McCollum makes free throw 2 of 2,,63,91
310,3,3:24.0,,Turnover by R. Foye (bad pass; steal by A. Crabbe),63,91
311,3,3:14.0,C. McCollum misses 2-pt jump shot from 11 ft,,63,91
312,3,3:14.0,,Defensive rebound by S. Ibaka,63,91
313,3,3:04.0,,R. Westbrook misses 2-pt jump shot from 11 ft,63,91
314,3,3:03.0,Defensive rebound by M. Leonard,,63,91
315,3,2:42.0,C. McCollum misses 3-pt jump shot from 24 ft,,63,91
316,3,2:41.0,Offensive rebound by M. Leonard,,63,91
317,3,2:38.0,A. Crabbe misses 3-pt jump shot from 24 ft,,63,91
318,3,2:38.0,,Defensive rebound by E. Freedom,63,91
319,3,2:29.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),63,93
320,3,2:11.0,Turnover by D. Lillard (bad pass; steal by R. Westbrook),,63,93
321,3,2:07.0,,R. Westbrook makes 2-pt layup from 1 ft,63,95
322,3,1:54.0,Personal block foul by S. Ibaka,,63,95
323,3,1:54.0,C. McCollum makes free throw 1 of 2,,64,95
324,3,1:54.0,,C. Payne enters the game for R. Westbrook,64,95
325,3,1:54.0,,N. Collison enters the game for S. Ibaka,64,95
326,3,1:54.0,C. McCollum makes free throw 2 of 2,,65,95
327,3,1:40.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Foye),65,97
328,3,1:29.0,D. Lillard makes 3-pt jump shot from 25 ft,,68,97
329,3,1:18.0,,R. Foye makes 3-pt jump shot from 26 ft (assist by K. Singler),68,100
330,3,1:05.0,D. Lillard makes 2-pt layup at rim,,70,100
331,3,0:45.0,,K. Singler makes 2-pt jump shot from 5 ft (assist by N. Collison),70,102
332,3,0:35.0,E. Davis makes 2-pt layup from 1 ft (assist by D. Lillard),,72,102
333,3,0:19.0,,E. Freedom misses 2-pt jump shot from 18 ft,72,102
334,3,0:19.0,Defensive rebound by M. Leonard,,72,102
335,3,0:02.0,Turnover by M. Leonard (bad pass; steal by N. Collison),,72,102
336,4,11:52.0,Turnover by B. Roberts (bad pass; steal by E. Freedom),,72,102
337,4,11:50.0,,Shooting foul by M. Harkless (drawn by E. Freedom),72,102
338,4,11:50.0,,E. Freedom makes free throw 1 of 2,72,103
339,4,11:50.0,,E. Freedom makes free throw 2 of 2,72,104
340,4,11:38.0,G. Henderson misses 2-pt jump shot from 14 ft,,72,104
341,4,11:37.0,,Defensive rebound by R. Foye,72,104
342,4,11:26.0,,Turnover by E. Freedom (bad pass),72,104
343,4,11:12.0,Shooting foul by N. Collison (drawn by E. Davis),,72,104
344,4,11:12.0,E. Davis makes free throw 1 of 2,,73,104
345,4,11:12.0,E. Davis makes free throw 2 of 2,,74,104
346,4,10:49.0,,E. Freedom makes 2-pt jump shot from 4 ft,74,106
347,4,10:34.0,A. Crabbe misses 2-pt jump shot from 17 ft,,74,106
348,4,10:34.0,,Defensive rebound by C. Payne,74,106
349,4,10:19.0,,K. Singler misses 3-pt jump shot from 22 ft,74,106
350,4,10:18.0,,Offensive rebound by N. Collison,74,106
351,4,10:14.0,,N. Collison misses 2-pt hook shot from 4 ft,74,106
352,4,10:13.0,,Offensive rebound by E. Freedom,74,106
353,4,10:13.0,,E. Freedom makes 2-pt layup at rim,74,108
354,4,9:55.0,B. Roberts misses 2-pt jump shot from 18 ft,,74,108
355,4,9:55.0,,Defensive rebound by E. Freedom,74,108
356,4,9:35.0,,Shooting foul by E. Davis (drawn by E. Freedom),74,108
357,4,9:35.0,,E. Freedom makes free throw 1 of 2,74,109
358,4,9:35.0,,A. Morrow enters the game for K. Singler,74,109
359,4,9:35.0,C. Kaman enters the game for E. Davis,,74,109
360,4,9:35.0,,E. Freedom makes free throw 2 of 2,74,110
361,4,9:17.0,G. Henderson makes 2-pt layup from 1 ft,,76,110
362,4,9:05.0,,Turnover by C. Payne (bad pass),76,110
363,4,8:42.0,B. Roberts misses 2-pt jump shot from 4 ft,,76,110
364,4,8:41.0,,Defensive rebound by E. Freedom,76,110
365,4,8:26.0,,R. Foye misses 2-pt jump shot from 21 ft,76,110
366,4,8:26.0,,Offensive rebound by Team,76,110
367,4,8:26.0,Loose ball foul by C. Kaman,,76,110
368,4,8:26.0,Official timeout,,76,110
369,4,8:19.0,,C. Payne makes 2-pt jump shot from 4 ft,76,112
370,4,8:05.0,Personal block foul by N. Collison,,76,112
371,4,8:05.0,P. Connaughton enters the game for A. Crabbe,,76,112
372,4,8:01.0,C. Kaman misses 2-pt jump shot from 14 ft,,76,112
373,4,8:01.0,,Defensive rebound by E. Freedom,76,112
374,4,7:48.0,,Turnover by E. Freedom (step out of bounds),76,112
375,4,7:29.0,C. Kaman makes 2-pt layup from 1 ft (assist by B. Roberts),,78,112
376,4,7:06.0,,C. Payne makes 2-pt jump shot from 15 ft,78,114
377,4,6:48.0,P. Connaughton makes 2-pt layup from 1 ft (assist by C. Kaman),,80,114
378,4,6:48.0,Shooting foul by N. Collison (drawn by P. Connaughton),,80,114
379,4,6:48.0,,N. Mohammed enters the game for E. Freedom,80,114
380,4,6:48.0,P. Connaughton makes free throw 1 of 1,,81,114
381,4,6:35.0,,R. Foye makes 3-pt jump shot from 25 ft (assist by C. Payne),81,117
382,4,6:15.0,P. Connaughton misses 2-pt jump shot from 17 ft,,81,117
383,4,6:15.0,,Defensive rebound by N. Collison,81,117
384,4,6:08.0,,R. Foye makes 2-pt layup from 1 ft,81,119
