,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,UTAH_ACTION,OKLAHOMA CITY_SCORE,UTAH_SCORE
38,1,6:40.0,Offensive rebound by S. Adams,,13,9
39,1,6:30.0,S. Ibaka misses 2-pt layup from 2 ft (block by D. Favors),,13,9
40,1,6:28.0,,Defensive rebound by R. Neto,13,9
41,1,6:21.0,,R. Neto misses 3-pt jump shot from 23 ft,13,9
42,1,6:20.0,Defensive rebound by A. Roberson,,13,9
43,1,5:59.0,R. Westbrook makes 2-pt jump shot from 10 ft,,15,9
44,1,5:44.0,,R. Hood misses 3-pt jump shot from 24 ft,15,9
45,1,5:43.0,Defensive rebound by S. Ibaka,,15,9
46,1,5:27.0,S. Ibaka misses 2-pt jump shot from 10 ft,,15,9
47,1,5:26.0,,Defensive rebound by R. Neto,15,9
48,1,5:11.0,,T. Lyles misses 2-pt jump shot from 1 ft,15,9
49,1,5:10.0,,Offensive rebound by T. Lyles,15,9
50,1,5:10.0,,T. Lyles misses 2-pt layup from 1 ft,15,9
51,1,5:08.0,Defensive rebound by S. Ibaka,,15,9
52,1,4:53.0,R. Westbrook makes 2-pt jump shot from 20 ft,,17,9
53,1,4:34.0,,G. Hayward misses 2-pt jump shot from 20 ft,17,9
54,1,4:31.0,,Offensive rebound by D. Favors,17,9
55,1,4:31.0,,D. Favors makes 2-pt layup from 1 ft,17,11
56,1,4:26.0,Oklahoma City full timeout,,17,11
57,1,4:26.0,,A. Burks enters the game for R. Hood,17,11
58,1,4:26.0,,T. Booker enters the game for T. Lyles,17,11
59,1,4:26.0,,T. Burke enters the game for R. Neto,17,11
60,1,4:26.0,N. Collison enters the game for S. Ibaka,,17,11
61,1,4:26.0,E. Freedom enters the game for S. Adams,,17,11
62,1,4:26.0,D. Waiters enters the game for A. Roberson,,17,11
63,1,4:21.0,K. Durant misses 3-pt jump shot from 24 ft,,17,11
64,1,4:20.0,Offensive rebound by D. Waiters,,17,11
65,1,4:05.0,R. Westbrook misses 2-pt jump shot from 16 ft,,17,11
66,1,4:04.0,Offensive rebound by N. Collison,,17,11
67,1,3:58.0,R. Westbrook misses 3-pt jump shot from 25 ft,,17,11
68,1,3:58.0,,Defensive rebound by G. Hayward,17,11
69,1,3:44.0,,G. Hayward misses 3-pt jump shot from 24 ft,17,11
70,1,3:44.0,Defensive rebound by D. Waiters,,17,11
71,1,3:36.0,D. Waiters misses 2-pt jump shot from 19 ft,,17,11
72,1,3:36.0,,Defensive rebound by Team,17,11
73,1,3:19.0,,D. Favors misses 2-pt jump shot from 18 ft,17,11
74,1,3:18.0,Defensive rebound by R. Westbrook,,17,11
75,1,3:11.0,R. Westbrook makes 2-pt layup from 1 ft,,19,11
76,1,3:00.0,,T. Burke misses 2-pt jump shot from 20 ft,19,11
77,1,2:59.0,Defensive rebound by E. Freedom,,19,11
78,1,2:40.0,R. Westbrook makes 3-pt jump shot from 24 ft,,22,11
79,1,2:22.0,,A. Burks misses 2-pt jump shot from 21 ft,22,11
80,1,2:21.0,,Offensive rebound by D. Favors,22,11
81,1,2:15.0,,E. Millsap enters the game for G. Hayward,22,11
82,1,2:15.0,,J. Withey enters the game for D. Favors,22,11
83,1,2:15.0,D. Augustin enters the game for R. Westbrook,,22,11
84,1,2:09.0,,A. Burks misses 3-pt jump shot from 24 ft,22,11
85,1,2:08.0,Defensive rebound by K. Durant,,22,11
86,1,1:53.0,E. Freedom misses 2-pt jump shot from 18 ft,,22,11
87,1,1:49.0,,Defensive rebound by J. Withey,22,11
88,1,1:34.0,,Shooting foul by K. Durant (drawn by A. Burks),22,11
89,1,1:34.0,,A. Burks misses free throw 1 of 2,22,11
90,1,1:34.0,,Offensive rebound by Team,22,11
91,1,1:34.0,,A. Burks makes free throw 2 of 2,22,12
92,1,1:28.0,Personal foul by E. Millsap (drawn by K. Durant),,22,12
93,1,1:15.0,D. Waiters makes 2-pt jump shot from 20 ft,,24,12
94,1,0:54.0,,Shooting foul by D. Waiters (drawn by A. Burks),24,12
95,1,0:54.0,,A. Burks makes free throw 1 of 2,24,13
96,1,0:54.0,,A. Burks misses free throw 2 of 2,24,13
97,1,0:54.0,Defensive rebound by N. Collison,,24,13
98,1,0:34.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by E. Freedom),,27,13
99,1,0:15.0,,A. Burks makes 2-pt jump shot from 17 ft,27,15
100,1,0:01.0,Turnover by E. Freedom (traveling),,27,15
101,1,0:01.0,,T. Burke misses 3-pt jump shot from 49 ft,27,15
102,1,0:00.0,,Offensive rebound by Team,27,15
103,2,11:39.0,,R. Hood makes 2-pt jump shot from 10 ft,27,17
104,2,11:23.0,E. Freedom makes 2-pt layup from 1 ft,,29,17
105,2,11:03.0,,J. Withey makes 2-pt hook shot from 3 ft (assist by A. Burks),29,19
106,2,10:51.0,Offensive foul by A. Morrow (drawn by A. Burks),,29,19
107,2,10:51.0,Turnover by A. Morrow (offensive foul),,29,19
108,2,10:32.0,Offensive charge foul by R. Hood (drawn by N. Collison),,29,19
109,2,10:32.0,,Turnover by R. Hood (offensive foul),29,19
110,2,10:19.0,Turnover by E. Freedom (traveling),,29,19
111,2,10:03.0,,Turnover by T. Booker (traveling),29,19
112,2,9:49.0,D. Augustin misses 3-pt jump shot from 23 ft,,29,19
113,2,9:48.0,,Defensive rebound by R. Hood,29,19
114,2,9:40.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by R. Hood),29,22
115,2,9:24.0,D. Waiters makes 2-pt layup from 3 ft,,31,22
116,2,9:16.0,,Shooting foul by A. Morrow (drawn by A. Burks),31,22
117,2,9:16.0,,A. Burks makes free throw 1 of 2,31,23
118,2,9:16.0,A. Roberson enters the game for A. Morrow,,31,23
119,2,9:16.0,,A. Burks makes free throw 2 of 2,31,24
120,2,8:52.0,Turnover by D. Augustin (lost ball; steal by T. Booker),,31,24
121,2,8:45.0,,R. Hood misses 3-pt jump shot from 23 ft,31,24
122,2,8:43.0,Defensive rebound by D. Augustin,,31,24
123,2,8:39.0,A. Roberson makes 2-pt layup from 2 ft (assist by D. Augustin),,33,24
124,2,8:28.0,,J. Withey makes 2-pt dunk at rim (assist by T. Burke),33,26
125,2,8:09.0,D. Waiters misses 3-pt jump shot from 24 ft,,33,26
126,2,8:08.0,Offensive rebound by E. Freedom,,33,26
127,2,8:07.0,Oklahoma City full timeout,,33,26
128,2,8:07.0,R. Westbrook enters the game for N. Collison,,33,26
129,2,8:07.0,S. Ibaka enters the game for D. Augustin,,33,26
130,2,8:07.0,,D. Favors enters the game for J. Withey,33,26
131,2,7:58.0,D. Waiters makes 2-pt jump shot from 19 ft,,35,26
132,2,7:41.0,,T. Burke misses 3-pt jump shot from 24 ft,35,26
133,2,7:41.0,Defensive rebound by D. Waiters,,35,26
134,2,7:19.0,S. Ibaka misses 2-pt jump shot from 7 ft,,35,26
135,2,7:18.0,,Defensive rebound by D. Favors,35,26
136,2,6:58.0,,T. Booker makes 2-pt dunk at rim (assist by A. Burks),35,28
137,2,6:47.0,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),,37,28
138,2,6:39.0,,Turnover by T. Burke (bad pass; steal by R. Westbrook),37,28
139,2,6:34.0,D. Waiters makes 2-pt dunk at rim (assist by R. Westbrook),,39,28
140,2,6:15.0,,A. Burks misses 2-pt jump shot from 18 ft,39,28
141,2,6:15.0,Defensive rebound by S. Ibaka,,39,28
142,2,6:04.0,A. Roberson makes 2-pt jump shot from 3 ft (assist by R. Westbrook),,41,28
143,2,5:58.0,,Utah full timeout,41,28
144,2,5:58.0,K. Durant enters the game for D. Waiters,,41,28
145,2,5:58.0,,E. Millsap enters the game for A. Burks,41,28
146,2,5:58.0,,G. Hayward enters the game for R. Hood,41,28
147,2,5:58.0,,T. Lyles enters the game for T. Booker,41,28
148,2,5:45.0,,Shooting foul by K. Durant (drawn by E. Millsap),41,28
149,2,5:45.0,,E. Millsap makes free throw 1 of 2,41,29
150,2,5:45.0,,E. Millsap misses free throw 2 of 2,41,29
151,2,5:44.0,Defensive rebound by R. Westbrook,,41,29
152,2,5:34.0,R. Westbrook misses 2-pt jump shot from 8 ft,,41,29
153,2,5:33.0,,Defensive rebound by D. Favors,41,29
154,2,5:20.0,,G. Hayward misses 2-pt jump shot from 5 ft,41,29
155,2,5:20.0,Defensive rebound by K. Durant,,41,29
156,2,5:09.0,K. Durant makes 2-pt jump shot from 17 ft,,43,29
157,2,4:51.0,,D. Favors misses 2-pt jump shot from 20 ft,43,29
158,2,4:51.0,Defensive rebound by S. Ibaka,,43,29
159,2,4:34.0,R. Westbrook misses 2-pt jump shot from 20 ft,,43,29
160,2,4:33.0,,Defensive rebound by G. Hayward,43,29
161,2,4:23.0,,E. Millsap misses 3-pt jump shot from 24 ft,43,29
162,2,4:22.0,,Offensive rebound by D. Favors,43,29
163,2,4:16.0,,D. Favors makes 2-pt dunk at rim,43,31
164,2,4:01.0,S. Adams enters the game for E. Freedom,,43,31
165,2,3:59.0,Shooting foul by T. Burke (drawn by K. Durant),,43,31
166,2,3:59.0,K. Durant makes free throw 1 of 2,,44,31
167,2,3:59.0,,A. Burks enters the game for T. Burke,44,31
168,2,3:59.0,,R. Hood enters the game for E. Millsap,44,31
169,2,3:59.0,K. Durant makes free throw 2 of 2,,45,31
170,2,3:42.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by A. Burks),45,34
171,2,3:20.0,R. Westbrook misses 2-pt layup from 2 ft (block by D. Favors),,45,34
172,2,3:20.0,Offensive rebound by Team,,45,34
173,2,3:20.0,D. Waiters enters the game for A. Roberson,,45,34
174,2,3:16.0,K. Durant misses 2-pt jump shot from 14 ft,,45,34
175,2,3:16.0,Offensive rebound by R. Westbrook,,45,34
176,2,3:08.0,Turnover by S. Ibaka (traveling),,45,34
177,2,2:49.0,,G. Hayward misses 3-pt jump shot from 24 ft,45,34
178,2,2:48.0,Defensive rebound by S. Ibaka,,45,34
179,2,2:36.0,Turnover by S. Ibaka (bad pass),,45,34
180,2,2:36.0,,Utah full timeout,45,34
181,2,2:36.0,A. Roberson enters the game for S. Ibaka,,45,34
182,2,2:21.0,,D. Favors misses 2-pt jump shot from 12 ft,45,34
183,2,2:21.0,Defensive rebound by K. Durant,,45,34
184,2,2:10.0,Turnover by R. Westbrook (bad pass; steal by D. Favors),,45,34
185,2,2:07.0,,Turnover by A. Burks (bad pass; steal by K. Durant),45,34
186,2,2:03.0,Shooting foul by T. Lyles (drawn by R. Westbrook),,45,34
187,2,2:03.0,R. Westbrook makes free throw 1 of 2,,46,34
188,2,2:03.0,R. Westbrook makes free throw 2 of 2,,47,34
189,2,1:50.0,,A. Burks makes 2-pt layup from 1 ft (assist by G. Hayward),47,36
190,2,1:35.0,K. Durant misses 2-pt jump shot from 16 ft,,47,36
191,2,1:34.0,,Defensive rebound by G. Hayward,47,36
192,2,1:20.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by A. Burks),47,38
193,2,1:04.0,R. Westbrook misses 2-pt jump shot from 5 ft,,47,38
194,2,1:03.0,,Defensive rebound by A. Burks,47,38
195,2,1:03.0,,Personal foul by S. Adams (drawn by A. Burks),47,38
196,2,0:52.0,,D. Favors makes 2-pt jump shot from 16 ft (assist by A. Burks),47,40
197,2,0:37.0,K. Durant makes 2-pt dunk at rim,,49,40
198,2,0:31.0,,Shooting foul by R. Westbrook (drawn by A. Burks),49,40
199,2,0:31.0,,A. Burks makes free throw 1 of 2,49,41
200,2,0:31.0,,A. Burks makes free throw 2 of 2,49,42
201,2,0:09.0,R. Westbrook makes 3-pt jump shot from 24 ft,,52,42
202,2,0:02.0,,A. Burks makes 2-pt jump shot from 19 ft,52,44
203,3,11:51.0,,Personal foul by A. Roberson (drawn by R. Hood),52,44
204,3,11:43.0,,T. Lyles misses 3-pt jump shot from 23 ft,52,44
205,3,11:42.0,,Offensive rebound by T. Lyles,52,44
206,3,11:26.0,,R. Hood makes 2-pt jump shot from 12 ft,52,46
207,3,11:08.0,R. Westbrook makes 2-pt jump shot from 12 ft,,54,46
208,3,10:46.0,,D. Favors misses 2-pt jump shot from 15 ft,54,46
209,3,10:46.0,Defensive rebound by S. Ibaka,,54,46
210,3,10:34.0,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),,56,46
211,3,10:18.0,,R. Hood misses 3-pt jump shot from 24 ft,56,46
212,3,10:17.0,Defensive rebound by A. Roberson,,56,46
213,3,10:08.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by R. Westbrook),,58,46
214,3,9:48.0,,D. Favors misses 2-pt jump shot from 3 ft (block by S. Ibaka),58,46
215,3,9:46.0,Defensive rebound by R. Westbrook,,58,46
216,3,9:29.0,Turnover by R. Westbrook (bad pass),,58,46
217,3,9:29.0,,T. Burke enters the game for R. Neto,58,46
218,3,9:10.0,,Turnover by R. Hood (bad pass),58,46
219,3,8:53.0,A. Roberson misses 2-pt layup from 2 ft (block by D. Favors),,58,46
220,3,8:52.0,,Defensive rebound by R. Hood,58,46
221,3,8:39.0,,T. Burke misses 3-pt jump shot from 24 ft,58,46
222,3,8:39.0,Defensive rebound by K. Durant,,58,46
223,3,8:29.0,S. Ibaka misses 2-pt jump shot from 18 ft,,58,46
224,3,8:28.0,,Defensive rebound by R. Hood,58,46
225,3,8:18.0,,R. Hood misses 3-pt jump shot from 25 ft,58,46
226,3,8:17.0,Defensive rebound by A. Roberson,,58,46
227,3,8:14.0,Oklahoma City full timeout,,58,46
228,3,7:50.0,A. Roberson misses 2-pt layup from 1 ft,,58,46
229,3,7:49.0,Offensive rebound by S. Adams,,58,46
230,3,7:49.0,S. Adams makes 2-pt layup from 2 ft,,60,46
231,3,7:28.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Lyles),60,49
232,3,7:09.0,S. Ibaka misses 2-pt jump shot from 18 ft,,60,49
233,3,7:08.0,,Defensive rebound by G. Hayward,60,49
234,3,6:54.0,,D. Favors makes 2-pt dunk from 1 ft (assist by T. Burke),60,51
235,3,6:41.0,Shooting foul by R. Hood (drawn by R. Westbrook),,60,51
236,3,6:41.0,R. Westbrook makes free throw 1 of 2,,61,51
237,3,6:41.0,E. Freedom enters the game for S. Ibaka,,61,51
238,3,6:41.0,N. Collison enters the game for S. Adams,,61,51
239,3,6:41.0,R. Westbrook makes free throw 2 of 2,,62,51
240,3,6:25.0,,T. Burke makes 2-pt jump shot from 16 ft,62,53
241,3,6:04.0,Turnover by A. Roberson (bad pass; steal by T. Lyles),,62,53
242,3,5:52.0,,T. Lyles misses 2-pt jump shot from 20 ft,62,53
243,3,5:51.0,Defensive rebound by Team,,62,53
244,3,5:50.0,,A. Burks enters the game for R. Hood,62,53
245,3,5:37.0,Shooting foul by D. Favors (drawn by N. Collison),,62,53
246,3,5:37.0,N. Collison makes free throw 1 of 2,,63,53
247,3,5:37.0,D. Waiters enters the game for A. Roberson,,63,53
248,3,5:37.0,N. Collison misses free throw 2 of 2,,63,53
249,3,5:36.0,,Defensive rebound by G. Hayward,63,53
250,3,5:35.0,,Personal foul by R. Westbrook (drawn by G. Hayward),63,53
251,3,5:17.0,,G. Hayward misses 2-pt jump shot from 20 ft,63,53
252,3,5:16.0,Defensive rebound by N. Collison,,63,53
253,3,5:01.0,D. Waiters makes 2-pt layup from 3 ft,,65,53
254,3,4:41.0,,T. Burke makes 2-pt jump shot from 12 ft,65,55
255,3,4:19.0,K. Durant misses 3-pt jump shot from 25 ft,,65,55
256,3,4:18.0,,Defensive rebound by G. Hayward,65,55
257,3,4:15.0,,Shooting foul by N. Collison (drawn by A. Burks),65,55
258,3,4:15.0,,A. Burks misses free throw 1 of 2,65,55
259,3,4:15.0,,Offensive rebound by Team,65,55
260,3,4:15.0,,T. Booker enters the game for T. Lyles,65,55
261,3,4:15.0,,A. Burks makes free throw 2 of 2,65,56
262,3,3:59.0,R. Westbrook makes 2-pt dunk at rim (assist by K. Durant),,67,56
263,3,3:40.0,,Shooting block foul by N. Collison (drawn by D. Favors),67,56
264,3,3:40.0,,D. Favors misses free throw 1 of 2,67,56
265,3,3:40.0,,Offensive rebound by Team,67,56
266,3,3:40.0,,D. Favors makes free throw 2 of 2,67,57
267,3,3:19.0,,Violation by D. Favors (kicked ball),67,57
268,3,3:19.0,D. Augustin enters the game for R. Westbrook,,67,57
269,3,3:19.0,,J. Withey enters the game for D. Favors,67,57
270,3,3:13.0,E. Freedom misses 2-pt layup from 2 ft,,67,57
271,3,3:12.0,Offensive rebound by E. Freedom,,67,57
272,3,3:11.0,E. Freedom makes 2-pt layup from 1 ft,,69,57
273,3,2:53.0,,Personal foul by N. Collison (drawn by G. Hayward),69,57
274,3,2:53.0,,Utah full timeout,69,57
275,3,2:53.0,,G. Hayward makes free throw 1 of 2,69,58
276,3,2:53.0,,G. Hayward misses free throw 2 of 2,69,58
277,3,2:52.0,Defensive rebound by K. Durant,,69,58
278,3,2:39.0,Turnover by K. Durant (lost ball; steal by G. Hayward),,69,58
279,3,2:32.0,,T. Burke misses 2-pt jump shot from 3 ft,69,58
280,3,2:32.0,,Offensive rebound by A. Burks,69,58
281,3,2:22.0,,A. Burks misses 3-pt jump shot from 24 ft,69,58
282,3,2:21.0,Defensive rebound by K. Durant,,69,58
283,3,2:12.0,K. Durant misses 3-pt jump shot from 24 ft,,69,58
284,3,2:10.0,,Defensive rebound by Team,69,58
285,3,1:56.0,,G. Hayward misses 2-pt jump shot from 19 ft,69,58
286,3,1:56.0,,Offensive rebound by T. Booker,69,58
287,3,1:54.0,,T. Booker makes 2-pt layup from 1 ft,69,60
288,3,1:38.0,Shooting foul by T. Booker (drawn by E. Freedom),,69,60
289,3,1:38.0,E. Freedom misses free throw 1 of 2,,69,60
290,3,1:38.0,Offensive rebound by Team,,69,60
291,3,1:38.0,E. Freedom makes free throw 2 of 2,,70,60
292,3,1:21.0,,T. Burke misses 2-pt jump shot from 18 ft,70,60
293,3,1:20.0,,Offensive rebound by T. Booker,70,60
294,3,1:14.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Booker),70,63
295,3,0:56.0,Turnover by D. Waiters (bad pass; steal by G. Hayward),,70,63
296,3,0:52.0,,T. Booker makes 2-pt dunk at rim (assist by G. Hayward),70,65
297,3,0:39.0,Personal foul by T. Booker (drawn by E. Freedom),,70,65
298,3,0:39.0,E. Freedom makes free throw 1 of 2,,71,65
299,3,0:39.0,E. Freedom makes free throw 2 of 2,,72,65
300,3,0:33.0,,A. Burks misses 2-pt jump shot from 3 ft (block by K. Durant),72,65
301,3,0:31.0,Defensive rebound by E. Freedom,,72,65
302,3,0:09.0,D. Waiters misses 3-pt jump shot from 24 ft,,72,65
303,3,0:08.0,,Defensive rebound by T. Burke,72,65
304,3,0:01.0,,T. Burke makes 2-pt jump shot from 16 ft,72,67
305,4,11:49.0,Personal foul by E. Millsap (drawn by D. Waiters),,72,67
306,4,11:39.0,E. Freedom makes 2-pt layup from 2 ft,,74,67
307,4,11:19.0,,R. Hood misses 2-pt hook shot from 5 ft,74,67
308,4,11:18.0,Defensive rebound by E. Freedom,,74,67
309,4,11:02.0,D. Waiters misses 2-pt layup from 2 ft,,74,67
310,4,11:02.0,,Defensive rebound by T. Booker,74,67
311,4,10:56.0,,Personal foul by D. Augustin (drawn by T. Burke),74,67
312,4,10:47.0,,J. Withey makes 2-pt layup from 1 ft (assist by T. Burke),74,69
313,4,10:25.0,D. Augustin makes 2-pt layup from 2 ft,,76,69
314,4,10:06.0,,Turnover by J. Withey (step out of bounds),76,69
315,4,10:06.0,,A. Burks enters the game for T. Burke,76,69
316,4,10:06.0,,T. Lyles enters the game for J. Withey,76,69
317,4,9:54.0,Personal foul by T. Booker (drawn by E. Freedom),,76,69
318,4,9:54.0,,D. Favors enters the game for T. Booker,76,69
319,4,9:48.0,D. Augustin misses 3-pt jump shot from 24 ft,,76,69
320,4,9:47.0,,Defensive rebound by E. Millsap,76,69
321,4,9:32.0,,Offensive foul by A. Burks (drawn by D. Augustin),76,69
322,4,9:32.0,,Turnover by A. Burks (offensive foul),76,69
323,4,9:12.0,E. Freedom misses 2-pt jump shot from 17 ft,,76,69
324,4,9:11.0,,Defensive rebound by A. Burks,76,69
325,4,9:03.0,,A. Burks misses 3-pt jump shot from 24 ft,76,69
326,4,9:03.0,Defensive rebound by E. Freedom,,76,69
327,4,8:47.0,A. Morrow makes 3-pt jump shot from 26 ft (assist by D. Waiters),,79,69
328,4,8:29.0,,Personal foul by E. Freedom (drawn by D. Favors),79,69
329,4,8:29.0,,Utah full timeout,79,69
330,4,8:29.0,R. Westbrook enters the game for D. Augustin,,79,69
331,4,8:29.0,,G. Hayward enters the game for E. Millsap,79,69
332,4,8:19.0,,Offensive foul by G. Hayward (drawn by D. Waiters),79,69
333,4,8:19.0,,Turnover by G. Hayward (offensive foul),79,69
334,4,8:07.0,S. Ibaka makes 2-pt jump shot from 14 ft (assist by R. Westbrook),,81,69
335,4,7:43.0,,D. Favors makes 2-pt jump shot from 4 ft,81,71
336,4,7:25.0,R. Westbrook misses 2-pt jump shot from 13 ft,,81,71
337,4,7:25.0,,Defensive rebound by Team,81,71
338,4,7:25.0,,Personal foul by S. Ibaka (drawn by A. Burks),81,71
339,4,7:25.0,,T. Booker enters the game for T. Lyles,81,71
340,4,7:25.0,K. Durant enters the game for D. Waiters,,81,71
341,4,7:25.0,S. Adams enters the game for E. Freedom,,81,71
342,4,7:05.0,,D. Favors misses 2-pt jump shot from 15 ft,81,71
343,4,7:05.0,Defensive rebound by R. Westbrook,,81,71
344,4,6:57.0,K. Durant misses 3-pt jump shot from 25 ft,,81,71
345,4,6:56.0,,Defensive rebound by T. Booker,81,71
346,4,6:49.0,,Turnover by D. Favors (offensive goaltending),81,71
347,4,6:49.0,,T. Burke enters the game for A. Burks,81,71
348,4,6:23.0,S. Ibaka makes 2-pt layup from 2 ft (assist by K. Durant),,83,71
349,4,6:02.0,,R. Hood misses 2-pt jump shot from 15 ft,83,71
350,4,6:01.0,Defensive rebound by S. Adams,,83,71
351,4,5:55.0,R. Westbrook misses 3-pt jump shot from 24 ft,,83,71
352,4,5:53.0,,Defensive rebound by T. Burke,83,71
353,4,5:39.0,,Shooting foul by S. Adams (drawn by G. Hayward),83,71
354,4,5:39.0,,Utah full timeout,83,71
355,4,5:39.0,D. Waiters enters the game for A. Morrow,,83,71
356,4,5:39.0,,G. Hayward makes free throw 1 of 2,83,72
357,4,5:39.0,,G. Hayward makes free throw 2 of 2,83,73
358,4,5:27.0,S. Adams misses 2-pt layup from 1 ft,,83,73
359,4,5:26.0,,Defensive rebound by G. Hayward,83,73
360,4,5:20.0,,R. Hood makes 2-pt layup from 2 ft (assist by T. Booker),83,75
361,4,4:56.0,R. Westbrook misses 2-pt jump shot from 7 ft,,83,75
362,4,4:55.0,,Defensive rebound by D. Favors,83,75
363,4,4:43.0,,T. Burke makes 3-pt jump shot from 24 ft,83,78
364,4,4:19.0,K. Durant makes 2-pt jump shot from 18 ft,,85,78
365,4,3:53.0,,T. Booker misses 2-pt hook shot from 6 ft,85,78
366,4,3:53.0,,Offensive rebound by T. Burke,85,78
367,4,3:48.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by T. Burke),85,81
368,4,3:29.0,K. Durant makes 2-pt jump shot from 17 ft,,87,81
369,4,3:13.0,,Shooting foul by S. Ibaka (drawn by T. Burke),87,81
370,4,3:13.0,,T. Burke makes free throw 1 of 2,87,82
371,4,3:13.0,,A. Burks enters the game for R. Hood,87,82
372,4,3:13.0,,T. Burke misses free throw 2 of 2,87,82
373,4,3:12.0,Defensive rebound by K. Durant,,87,82
374,4,2:53.0,K. Durant misses 2-pt jump shot from 18 ft,,87,82
375,4,2:52.0,,Defensive rebound by T. Booker,87,82
376,4,2:44.0,,A. Burks makes 2-pt layup from 2 ft,87,84
377,4,2:42.0,Oklahoma City full timeout,,87,84
378,4,2:24.0,R. Westbrook misses 2-pt layup from 2 ft,,87,84
379,4,2:23.0,,Defensive rebound by D. Favors,87,84
380,4,2:03.0,,T. Burke misses 2-pt jump shot from 17 ft,87,84
381,4,2:02.0,,Offensive rebound by T. Booker,87,84
382,4,2:02.0,,T. Booker makes 2-pt dunk at rim,87,86
383,4,1:47.0,K. Durant misses 2-pt jump shot from 17 ft,,87,86
384,4,1:45.0,Offensive rebound by S. Ibaka,,87,86
385,4,1:33.0,Turnover by R. Westbrook (bad pass; steal by T. Burke),,87,86
386,4,1:26.0,,A. Burks misses 3-pt jump shot from 22 ft,87,86
387,4,1:24.0,,Offensive rebound by T. Booker,87,86
388,4,1:24.0,,Personal foul by S. Ibaka (drawn by T. Booker),87,86
389,4,1:24.0,,T. Booker misses free throw 1 of 2,87,86
390,4,1:24.0,,Offensive rebound by Team,87,86
391,4,1:24.0,,T. Booker makes free throw 2 of 2,87,87
392,4,1:06.0,K. Durant makes 3-pt jump shot from 23 ft,,90,87
