,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
32,1,6:41.0,C. Felício makes 2-pt jump shot from 19 ft (assist by D. Rose),,12,15
33,1,6:30.0,,Turnover by R. Lopez (traveling),12,15
34,1,6:19.0,D. Rose makes 2-pt layup from 1 ft,,14,15
35,1,6:08.0,,J. Calderón makes 2-pt layup from 1 ft,14,17
36,1,5:59.0,T. Gibson misses 2-pt layup from 1 ft (block by K. Porziņģis),,14,17
37,1,5:58.0,,Defensive rebound by Team,14,17
38,1,5:58.0,,New York full timeout,14,17
39,1,5:41.0,,C. Anthony makes 2-pt jump shot from 11 ft,14,19
40,1,5:21.0,T. Gibson makes 2-pt layup from 1 ft,,16,19
41,1,5:02.0,,S. Vujačić makes 3-pt jump shot from 24 ft,16,22
42,1,4:50.0,D. Rose misses 2-pt jump shot from 13 ft,,16,22
43,1,4:49.0,,Defensive rebound by C. Anthony,16,22
44,1,4:44.0,,Personal foul by T. Gibson,16,22
45,1,4:44.0,D. McDermott enters the game for M. Dunleavy,,16,22
46,1,4:44.0,N. Mirotić enters the game for C. Felício,,16,22
47,1,4:44.0,,K. Séraphin enters the game for R. Lopez,16,22
48,1,4:28.0,,K. Porziņģis misses 3-pt jump shot from 23 ft,16,22
49,1,4:28.0,Defensive rebound by T. Gibson,,16,22
50,1,4:13.0,Turnover by J. Butler (bad pass; steal by J. Calderón),,16,22
51,1,4:07.0,,S. Vujačić makes 3-pt jump shot from 24 ft (assist by J. Calderón),16,25
52,1,4:04.0,Chicago full timeout,,16,25
53,1,4:04.0,B. Portis enters the game for T. Gibson,,16,25
54,1,4:04.0,,L. Galloway enters the game for J. Calderón,16,25
55,1,3:50.0,J. Butler makes 2-pt jump shot from 10 ft,,18,25
56,1,3:26.0,,Turnover by C. Anthony (traveling),18,25
57,1,3:09.0,J. Butler makes 2-pt jump shot from 9 ft,,20,25
58,1,2:53.0,,S. Vujačić misses 2-pt jump shot from 3 ft,20,25
59,1,2:52.0,,Offensive rebound by Team,20,25
60,1,2:52.0,A. Brooks enters the game for D. Rose,,20,25
61,1,2:52.0,,A. Afflalo enters the game for S. Vujačić,20,25
62,1,2:43.0,,L. Galloway misses 3-pt jump shot from 24 ft,20,25
63,1,2:42.0,Defensive rebound by Team,,20,25
64,1,2:24.0,J. Butler makes 2-pt dunk at rim (assist by B. Portis),,22,25
65,1,2:03.0,,K. Porziņģis misses 2-pt jump shot from 9 ft,22,25
66,1,2:02.0,,Offensive rebound by K. Séraphin,22,25
67,1,1:57.0,,K. Séraphin makes 2-pt jump shot from 8 ft,22,27
68,1,1:43.0,N. Mirotić misses 2-pt layup from 1 ft (block by K. Séraphin),,22,27
69,1,1:42.0,,Defensive rebound by L. Galloway,22,27
70,1,1:36.0,,A. Afflalo misses 3-pt jump shot from 23 ft,22,27
71,1,1:35.0,,Offensive rebound by K. Porziņģis,22,27
72,1,1:35.0,,K. Porziņģis makes 2-pt layup from 1 ft,22,29
73,1,1:15.0,B. Portis misses 2-pt hook shot from 5 ft,,22,29
74,1,1:14.0,Offensive rebound by N. Mirotić,,22,29
75,1,1:14.0,Shooting foul by L. Galloway (drawn by N. Mirotić),,22,29
76,1,1:14.0,N. Mirotić makes free throw 1 of 2,,23,29
77,1,1:14.0,J. Holiday enters the game for J. Butler,,23,29
78,1,1:14.0,,D. Williams enters the game for K. Porziņģis,23,29
79,1,1:14.0,N. Mirotić makes free throw 2 of 2,,24,29
80,1,0:52.0,,Turnover by D. Williams (lost ball; steal by A. Brooks),24,29
81,1,0:48.0,Shooting foul by C. Anthony (drawn by D. McDermott),,24,29
82,1,0:48.0,D. McDermott makes free throw 1 of 2,,25,29
83,1,0:48.0,,J. Grant enters the game for C. Anthony,25,29
84,1,0:48.0,D. McDermott misses free throw 2 of 2,,25,29
85,1,0:47.0,,Defensive rebound by K. Séraphin,25,29
86,1,0:31.0,,K. Séraphin misses 2-pt hook shot from 5 ft,25,29
87,1,0:29.0,Defensive rebound by J. Holiday,,25,29
88,1,0:14.0,B. Portis misses 3-pt jump shot from 23 ft,,25,29
89,1,0:13.0,,Defensive rebound by D. Williams,25,29
90,1,0:04.0,,Shooting foul by N. Mirotić (drawn by D. Williams),25,29
91,1,0:04.0,,D. Williams makes free throw 1 of 2,25,30
92,1,0:04.0,,D. Williams makes free throw 2 of 2,25,31
93,1,0:00.0,A. Brooks makes 2-pt jump shot from 7 ft,,27,31
94,2,11:40.0,D. McDermott misses 2-pt jump shot from 10 ft,,27,31
95,2,11:39.0,,Defensive rebound by D. Williams,27,31
96,2,11:16.0,,K. Séraphin misses 2-pt jump shot from 11 ft,27,31
97,2,11:15.0,Defensive rebound by J. Holiday,,27,31
98,2,11:06.0,J. Holiday misses 2-pt layup from 1 ft,,27,31
99,2,11:05.0,Offensive rebound by B. Portis,,27,31
100,2,11:05.0,B. Portis misses 2-pt layup at rim,,27,31
101,2,11:04.0,Offensive rebound by B. Portis,,27,31
102,2,11:04.0,B. Portis misses 2-pt layup at rim,,27,31
103,2,11:04.0,Offensive rebound by Team,,27,31
104,2,11:04.0,Personal foul by D. Williams,,27,31
105,2,11:04.0,,R. Lopez enters the game for K. Séraphin,27,31
106,2,10:59.0,N. Mirotić misses 3-pt jump shot from 25 ft,,27,31
107,2,10:58.0,,Defensive rebound by R. Lopez,27,31
108,2,10:40.0,,D. Williams misses 2-pt jump shot from 10 ft,27,31
109,2,10:39.0,Defensive rebound by B. Portis,,27,31
110,2,10:29.0,D. McDermott misses 3-pt jump shot from 23 ft,,27,31
111,2,10:28.0,,Defensive rebound by L. Galloway,27,31
112,2,10:11.0,,Shooting foul by B. Portis (drawn by L. Galloway),27,31
113,2,10:11.0,,L. Galloway makes free throw 1 of 3,27,32
114,2,10:11.0,,L. Galloway makes free throw 2 of 3,27,33
115,2,10:11.0,,L. Galloway makes free throw 3 of 3,27,34
116,2,10:00.0,N. Mirotić misses 3-pt jump shot from 25 ft,,27,34
117,2,9:54.0,,Defensive rebound by A. Afflalo,27,34
118,2,9:51.0,,A. Afflalo makes 2-pt jump shot from 9 ft,27,36
119,2,9:38.0,A. Brooks misses 3-pt jump shot from 25 ft,,27,36
120,2,9:38.0,,Defensive rebound by R. Lopez,27,36
121,2,9:25.0,,Turnover by R. Lopez (traveling),27,36
122,2,9:25.0,D. Rose enters the game for A. Brooks,,27,36
123,2,9:10.0,D. Rose misses 3-pt jump shot from 25 ft,,27,36
124,2,9:09.0,,Defensive rebound by Team,27,36
125,2,8:53.0,,R. Lopez misses 2-pt hook shot from 4 ft,27,36
126,2,8:52.0,Defensive rebound by J. Holiday,,27,36
127,2,8:45.0,D. McDermott misses 3-pt jump shot from 23 ft,,27,36
128,2,8:44.0,Offensive rebound by N. Mirotić,,27,36
129,2,8:44.0,N. Mirotić makes 2-pt dunk at rim,,29,36
130,2,8:27.0,,D. Williams misses 3-pt jump shot from 24 ft,29,36
131,2,8:26.0,Defensive rebound by J. Holiday,,29,36
132,2,8:21.0,Offensive foul by N. Mirotić (drawn by J. Grant),,29,36
133,2,8:21.0,Turnover by N. Mirotić (offensive foul),,29,36
134,2,8:21.0,Official timeout,,29,36
135,2,8:21.0,J. Butler enters the game for D. McDermott,,29,36
136,2,8:21.0,M. Dunleavy enters the game for B. Portis,,29,36
137,2,8:21.0,T. Gibson enters the game for J. Holiday,,29,36
138,2,8:21.0,,K. Porziņģis enters the game for D. Williams,29,36
139,2,8:12.0,,K. Porziņģis misses 2-pt jump shot from 16 ft,29,36
140,2,8:11.0,Defensive rebound by Team,,29,36
141,2,7:55.0,D. Rose makes 2-pt jump shot from 19 ft,,31,36
142,2,7:45.0,,Personal foul by T. Gibson,31,36
143,2,7:33.0,,K. Porziņģis misses 2-pt jump shot from 6 ft,31,36
144,2,7:32.0,Defensive rebound by T. Gibson,,31,36
145,2,7:21.0,D. Rose makes 2-pt jump shot from 20 ft (assist by N. Mirotić),,33,36
146,2,7:09.0,,J. Grant misses 3-pt jump shot from 25 ft,33,36
147,2,7:08.0,Defensive rebound by Team,,33,36
148,2,6:51.0,M. Dunleavy misses 2-pt jump shot from 21 ft,,33,36
149,2,6:50.0,,Defensive rebound by A. Afflalo,33,36
150,2,6:42.0,,J. Grant makes 2-pt layup from 1 ft,33,38
151,2,6:24.0,M. Dunleavy misses 2-pt jump shot from 4 ft (block by L. Galloway),,33,38
152,2,6:23.0,,Defensive rebound by K. Porziņģis,33,38
153,2,6:14.0,,J. Grant misses 3-pt jump shot from 25 ft,33,38
154,2,6:13.0,Defensive rebound by N. Mirotić,,33,38
155,2,6:02.0,D. Rose makes 2-pt dunk at rim (assist by J. Butler),,35,38
156,2,5:55.0,,New York full timeout,35,38
157,2,5:55.0,,S. Vujačić enters the game for L. Galloway,35,38
158,2,5:55.0,,J. Calderón enters the game for A. Afflalo,35,38
159,2,5:55.0,,C. Anthony enters the game for J. Grant,35,38
160,2,5:45.0,,K. Porziņģis makes 2-pt jump shot from 20 ft,35,40
161,2,5:33.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,35,40
162,2,5:32.0,,Defensive rebound by K. Porziņģis,35,40
163,2,5:18.0,,C. Anthony makes 2-pt jump shot from 18 ft,35,42
164,2,5:06.0,Shooting foul by S. Vujačić (drawn by J. Butler),,35,42
165,2,5:06.0,J. Butler makes free throw 1 of 2,,36,42
166,2,5:06.0,J. Butler misses free throw 2 of 2,,36,42
167,2,5:04.0,,Defensive rebound by C. Anthony,36,42
168,2,5:00.0,,Turnover by C. Anthony (bad pass; steal by D. Rose),36,42
169,2,4:57.0,D. Rose misses 3-pt jump shot from 24 ft,,36,42
170,2,4:56.0,,Defensive rebound by Team,36,42
171,2,4:56.0,Loose ball foul by N. Mirotić,,36,42
172,2,4:56.0,B. Portis enters the game for N. Mirotić,,36,42
173,2,4:43.0,,J. Calderón makes 3-pt jump shot from 22 ft (assist by C. Anthony),36,45
174,2,4:21.0,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by T. Gibson),,39,45
175,2,4:00.0,,Turnover by S. Vujačić (bad pass; steal by J. Butler),39,45
176,2,3:53.0,D. Rose makes 2-pt layup at rim,,41,45
177,2,3:32.0,,R. Lopez makes 2-pt jump shot from 19 ft (assist by J. Calderón),41,47
178,2,3:21.0,J. Butler makes 2-pt jump shot from 17 ft,,43,47
179,2,3:09.0,,C. Anthony misses 3-pt jump shot from 25 ft,43,47
180,2,3:08.0,Defensive rebound by B. Portis,,43,47
181,2,2:56.0,D. Rose misses 2-pt jump shot from 8 ft,,43,47
182,2,2:55.0,,Defensive rebound by K. Porziņģis,43,47
183,2,2:48.0,,J. Calderón misses 3-pt jump shot from 25 ft,43,47
184,2,2:47.0,Defensive rebound by T. Gibson,,43,47
185,2,2:35.0,T. Gibson makes 2-pt layup from 1 ft,,45,47
186,2,2:17.0,,S. Vujačić misses 2-pt jump shot from 19 ft,45,47
187,2,2:17.0,Defensive rebound by T. Gibson,,45,47
188,2,2:02.0,T. Gibson misses 2-pt layup from 2 ft,,45,47
189,2,2:02.0,,Defensive rebound by K. Porziņģis,45,47
190,2,1:51.0,,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by C. Anthony),45,50
191,2,1:50.0,Chicago full timeout,,45,50
192,2,1:50.0,C. Felício enters the game for T. Gibson,,45,50
193,2,1:50.0,,A. Afflalo enters the game for S. Vujačić,45,50
194,2,1:34.0,D. Rose misses 2-pt jump shot from 19 ft,,45,50
195,2,1:34.0,,Defensive rebound by K. Porziņģis,45,50
196,2,1:21.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by C. Anthony),45,53
197,2,1:09.0,Turnover by M. Dunleavy (lost ball),,45,53
198,2,0:57.0,,Personal foul by D. Rose,45,53
199,2,0:43.0,,Turnover by Team (shot clock),45,53
200,2,0:28.0,J. Butler misses 3-pt jump shot from 24 ft,,45,53
201,2,0:28.0,,Defensive rebound by A. Afflalo,45,53
202,2,0:04.0,,J. Calderón misses 2-pt jump shot from 10 ft,45,53
203,2,0:03.0,Defensive rebound by C. Felício,,45,53
204,3,11:48.0,J. Butler misses 2-pt jump shot from 5 ft,,45,53
205,3,11:47.0,,Defensive rebound by C. Anthony,45,53
206,3,11:30.0,,Shooting foul by T. Gibson (drawn by K. Porziņģis),45,53
207,3,11:30.0,,K. Porziņģis makes free throw 1 of 2,45,54
208,3,11:30.0,,K. Porziņģis makes free throw 2 of 2,45,55
209,3,11:06.0,C. Felício misses 2-pt jump shot from 20 ft,,45,55
210,3,11:04.0,Offensive rebound by Team,,45,55
211,3,10:53.0,T. Gibson misses 2-pt jump shot from 4 ft (block by K. Porziņģis),,45,55
212,3,10:52.0,,Defensive rebound by J. Calderón,45,55
213,3,10:48.0,,C. Anthony misses 3-pt jump shot from 25 ft,45,55
214,3,10:48.0,Defensive rebound by Team,,45,55
215,3,10:24.0,Turnover by J. Butler (bad pass; steal by S. Vujačić),,45,55
216,3,10:20.0,,Shooting foul by J. Butler (drawn by J. Calderón),45,55
217,3,10:20.0,,J. Calderón misses free throw 1 of 2,45,55
218,3,10:20.0,,Offensive rebound by Team,45,55
219,3,10:20.0,,J. Calderón makes free throw 2 of 2,45,56
220,3,10:02.0,M. Dunleavy misses 2-pt jump shot from 19 ft,,45,56
221,3,10:02.0,,Defensive rebound by K. Porziņģis,45,56
222,3,9:41.0,,C. Anthony misses 3-pt jump shot from 24 ft,45,56
223,3,9:40.0,Defensive rebound by M. Dunleavy,,45,56
224,3,9:20.0,D. Rose misses 2-pt jump shot from 3 ft,,45,56
225,3,9:19.0,Offensive rebound by T. Gibson,,45,56
226,3,9:16.0,T. Gibson misses 2-pt layup from 2 ft (block by R. Lopez),,45,56
227,3,9:14.0,,Defensive rebound by R. Lopez,45,56
228,3,9:12.0,Technical foul by Team,,45,56
229,3,9:12.0,,C. Anthony makes technical free throw,45,57
230,3,8:53.0,,K. Porziņģis misses 3-pt jump shot from 23 ft,45,57
231,3,8:52.0,Defensive rebound by J. Butler,,45,57
232,3,8:44.0,Shooting foul by K. Porziņģis (drawn by J. Butler),,45,57
233,3,8:44.0,J. Butler makes free throw 1 of 2,,46,57
234,3,8:44.0,J. Butler makes free throw 2 of 2,,47,57
235,3,8:25.0,,Turnover by J. Calderón (bad pass; steal by T. Gibson),47,57
236,3,8:13.0,D. Rose makes 2-pt jump shot from 16 ft,,49,57
237,3,7:58.0,,K. Porziņģis makes 2-pt jump shot from 14 ft,49,59
238,3,7:58.0,,Shooting foul by T. Gibson (drawn by K. Porziņģis),49,59
239,3,7:58.0,N. Mirotić enters the game for T. Gibson,,49,59
240,3,7:58.0,,K. Porziņģis makes free throw 1 of 1,49,60
241,3,7:35.0,D. Rose misses 2-pt jump shot from 21 ft,,49,60
242,3,7:35.0,,Defensive rebound by R. Lopez,49,60
243,3,7:10.0,,C. Anthony misses 2-pt jump shot from 22 ft,49,60
244,3,7:09.0,Defensive rebound by D. Rose,,49,60
245,3,7:06.0,D. Rose makes 2-pt layup from 1 ft,,51,60
246,3,6:52.0,,Turnover by K. Porziņģis (lost ball; steal by J. Butler),51,60
247,3,6:46.0,J. Butler misses 2-pt jump shot from 22 ft,,51,60
248,3,6:45.0,,Defensive rebound by J. Calderón,51,60
249,3,6:31.0,,C. Anthony misses 2-pt layup from 1 ft (block by C. Felício),51,60
250,3,6:29.0,,Offensive rebound by C. Anthony,51,60
251,3,6:29.0,,C. Anthony makes 2-pt layup from 1 ft,51,62
252,3,6:29.0,,Violation by Team (jump ball),51,62
253,3,6:20.0,Shooting foul by K. Porziņģis (drawn by N. Mirotić),,51,62
254,3,6:20.0,N. Mirotić makes free throw 1 of 2,,52,62
255,3,6:20.0,,A. Afflalo enters the game for S. Vujačić,52,62
256,3,6:20.0,D. McDermott enters the game for M. Dunleavy,,52,62
257,3,6:20.0,N. Mirotić makes free throw 2 of 2,,53,62
258,3,6:03.0,,J. Calderón misses 2-pt jump shot from 11 ft,53,62
259,3,6:03.0,Defensive rebound by D. Rose,,53,62
260,3,5:51.0,D. Rose makes 2-pt layup from 1 ft,,55,62
261,3,5:32.0,,Shooting foul by J. Butler (drawn by C. Anthony),55,62
262,3,5:32.0,,New York full timeout,55,62
263,3,5:32.0,,C. Anthony makes free throw 1 of 2,55,63
264,3,5:32.0,,C. Anthony makes free throw 2 of 2,55,64
265,3,5:17.0,N. Mirotić misses 2-pt dunk at rim,,55,64
266,3,5:15.0,,Defensive rebound by R. Lopez,55,64
267,3,5:00.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,55,64
268,3,4:59.0,Defensive rebound by J. Butler,,55,64
269,3,4:51.0,N. Mirotić misses 3-pt jump shot from 25 ft,,55,64
270,3,4:50.0,,Defensive rebound by J. Calderón,55,64
271,3,4:30.0,,K. Porziņģis makes 2-pt jump shot from 17 ft (assist by A. Afflalo),55,66
272,3,4:17.0,J. Butler misses 2-pt jump shot from 20 ft,,55,66
273,3,4:16.0,,Defensive rebound by R. Lopez,55,66
274,3,4:02.0,,C. Anthony misses 3-pt jump shot from 24 ft,55,66
275,3,4:01.0,Defensive rebound by N. Mirotić,,55,66
276,3,3:47.0,D. Rose misses 3-pt jump shot from 26 ft,,55,66
277,3,3:46.0,,Defensive rebound by C. Anthony,55,66
278,3,3:35.0,,A. Afflalo makes 2-pt layup from 1 ft,55,68
279,3,3:35.0,Chicago full timeout,,55,68
280,3,3:35.0,A. Brooks enters the game for D. Rose,,55,68
281,3,3:19.0,C. Felício makes 2-pt jump shot from 18 ft,,57,68
282,3,3:03.0,,J. Calderón misses 3-pt jump shot from 25 ft,57,68
283,3,3:02.0,,Offensive rebound by J. Calderón,57,68
284,3,2:47.0,,J. Calderón makes 3-pt jump shot from 24 ft (assist by C. Anthony),57,71
285,3,2:23.0,C. Felício makes 2-pt dunk at rim (assist by N. Mirotić),,59,71
286,3,2:05.0,,C. Anthony makes 2-pt jump shot from 17 ft (assist by A. Afflalo),59,73
287,3,1:51.0,A. Brooks makes 2-pt jump shot from 10 ft,,61,73
288,3,1:35.0,,A. Afflalo makes 2-pt jump shot from 20 ft (assist by J. Calderón),61,75
289,3,1:15.0,J. Butler makes 3-pt jump shot from 25 ft,,64,75
290,3,0:59.0,,A. Afflalo makes 3-pt jump shot from 24 ft (assist by J. Calderón),64,78
291,3,0:44.0,Shooting foul by R. Lopez (drawn by J. Butler),,64,78
292,3,0:44.0,J. Butler misses free throw 1 of 2,,64,78
293,3,0:44.0,Offensive rebound by Team,,64,78
294,3,0:44.0,,J. Grant enters the game for J. Calderón,64,78
295,3,0:44.0,J. Holiday enters the game for D. McDermott,,64,78
296,3,0:44.0,J. Butler makes free throw 2 of 2,,65,78
297,3,0:30.0,,K. Porziņģis misses 2-pt layup from 2 ft,65,78
298,3,0:29.0,Defensive rebound by N. Mirotić,,65,78
299,3,0:11.0,A. Brooks misses 2-pt layup from 3 ft (block by R. Lopez),,65,78
300,3,0:11.0,Offensive rebound by Team,,65,78
301,3,0:08.0,J. Butler misses 2-pt jump shot from 16 ft,,65,78
302,3,0:08.0,,Defensive rebound by R. Lopez,65,78
303,3,0:00.0,,A. Afflalo makes 2-pt jump shot from 22 ft,65,80
304,4,11:46.0,,A. Afflalo misses 2-pt jump shot from 9 ft,65,80
305,4,11:43.0,Defensive rebound by N. Mirotić,,65,80
306,4,11:29.0,A. Brooks makes 2-pt jump shot from 19 ft,,67,80
307,4,11:10.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by L. Galloway),67,83
308,4,10:46.0,N. Mirotić makes 2-pt layup from 2 ft (assist by J. Holiday),,69,83
309,4,10:27.0,,J. Grant makes 2-pt jump shot from 10 ft (assist by K. Séraphin),69,85
310,4,10:08.0,N. Mirotić misses 2-pt jump shot from 20 ft,,69,85
311,4,10:08.0,,Defensive rebound by K. Séraphin,69,85
312,4,10:00.0,,Turnover by J. Grant (bad pass; steal by J. Holiday),69,85
313,4,9:54.0,J. Holiday makes 2-pt layup at rim (assist by N. Mirotić),,71,85
314,4,9:37.0,,Turnover by A. Afflalo (traveling),71,85
315,4,9:24.0,J. Holiday misses 3-pt jump shot from 25 ft,,71,85
316,4,9:23.0,,Defensive rebound by L. Galloway,71,85
317,4,9:07.0,,D. Williams misses 3-pt jump shot from 24 ft,71,85
318,4,9:06.0,Defensive rebound by J. Holiday,,71,85
319,4,8:57.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by A. Brooks),,74,85
320,4,8:57.0,,New York full timeout,74,85
321,4,8:39.0,,A. Afflalo misses 2-pt jump shot from 21 ft,74,85
322,4,8:37.0,Defensive rebound by A. Brooks,,74,85
323,4,8:31.0,Turnover by B. Portis (step out of bounds),,74,85
324,4,8:14.0,,Turnover by K. Séraphin (traveling),74,85
325,4,8:00.0,D. Rose misses 2-pt layup from 2 ft (block by K. Séraphin),,74,85
326,4,7:59.0,Offensive rebound by A. Brooks,,74,85
327,4,7:56.0,A. Brooks misses 3-pt jump shot from 22 ft,,74,85
328,4,7:55.0,,Defensive rebound by L. Galloway,74,85
329,4,7:52.0,,L. Galloway makes 2-pt layup at rim,74,87
330,4,7:52.0,,Shooting foul by J. Holiday (drawn by L. Galloway),74,87
331,4,7:52.0,,R. Lopez enters the game for K. Séraphin,74,87
332,4,7:52.0,,J. Calderón enters the game for J. Grant,74,87
333,4,7:52.0,J. Butler enters the game for J. Holiday,,74,87
334,4,7:52.0,,L. Galloway makes free throw 1 of 1,74,88
335,4,7:34.0,N. Mirotić misses 2-pt hook shot from 7 ft,,74,88
336,4,7:32.0,,Defensive rebound by J. Calderón,74,88
337,4,7:29.0,,D. Williams makes 2-pt dunk at rim (assist by J. Calderón),74,90
338,4,7:27.0,Chicago full timeout,,74,90
339,4,7:27.0,T. Gibson enters the game for N. Mirotić,,74,90
340,4,7:27.0,M. Dunleavy enters the game for B. Portis,,74,90
341,4,7:17.0,D. Rose makes 2-pt jump shot from 18 ft,,76,90
342,4,6:55.0,,A. Afflalo misses 2-pt jump shot from 4 ft (block by J. Butler),76,90
343,4,6:54.0,Defensive rebound by A. Brooks,,76,90
344,4,6:51.0,Personal foul by J. Calderón,,76,90
345,4,6:41.0,J. Butler misses 2-pt jump shot from 16 ft,,76,90
346,4,6:40.0,,Defensive rebound by D. Williams,76,90
347,4,6:34.0,,Turnover by R. Lopez (3 sec),76,90
348,4,6:22.0,D. Rose makes 2-pt layup from 1 ft,,78,90
349,4,6:22.0,Shooting foul by R. Lopez (drawn by D. Rose),,78,90
350,4,6:22.0,,Technical foul by Team,78,90
351,4,6:22.0,D. Rose misses technical free throw,,78,90
352,4,6:22.0,Offensive rebound by Team,,78,90
353,4,6:22.0,,C. Anthony enters the game for L. Galloway,78,90
354,4,6:22.0,D. Rose makes free throw 1 of 1,,79,90
355,4,5:58.0,,C. Anthony makes 2-pt jump shot from 20 ft,79,92
356,4,5:46.0,Turnover by D. Rose (bad pass; steal by C. Anthony),,79,92
357,4,5:34.0,,R. Lopez misses 2-pt hook shot from 9 ft,79,92
358,4,5:33.0,Defensive rebound by M. Dunleavy,,79,92
359,4,5:26.0,A. Brooks misses 3-pt jump shot from 26 ft,,79,92
360,4,5:25.0,,Defensive rebound by C. Anthony,79,92
361,4,5:08.0,,D. Williams makes 2-pt jump shot from 18 ft,79,94
362,4,4:52.0,,Violation by R. Lopez (kicked ball),79,94
363,4,4:52.0,J. Holiday enters the game for A. Brooks,,79,94
364,4,4:46.0,J. Butler makes 2-pt dunk at rim (assist by M. Dunleavy),,81,94
365,4,4:27.0,,Turnover by A. Afflalo (traveling),81,94
366,4,4:13.0,D. Rose makes 2-pt jump shot from 17 ft,,83,94
367,4,4:13.0,,New York full timeout,83,94
368,4,4:13.0,,K. Porziņģis enters the game for R. Lopez,83,94
369,4,3:57.0,,J. Calderón makes 3-pt jump shot from 24 ft,83,97
370,4,3:43.0,D. Rose misses 2-pt jump shot from 19 ft,,83,97
371,4,3:43.0,,Defensive rebound by J. Calderón,83,97
372,4,3:29.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by J. Calderón),83,100
373,4,3:29.0,Chicago full timeout,,83,100
374,4,3:15.0,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by D. Rose),,86,100
375,4,2:52.0,,D. Williams makes 2-pt layup from 1 ft,86,102
376,4,2:36.0,J. Butler makes 2-pt layup at rim,,88,102
377,4,2:12.0,,K. Porziņģis misses 2-pt jump shot from 19 ft,88,102
378,4,2:12.0,,Offensive rebound by C. Anthony,88,102
379,4,2:00.0,,D. Williams makes 2-pt layup at rim (assist by J. Calderón),88,104
380,4,1:55.0,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by D. Rose),,91,104
381,4,1:41.0,,C. Anthony misses 3-pt jump shot from 23 ft,91,104
382,4,1:40.0,Defensive rebound by M. Dunleavy,,91,104
383,4,1:29.0,D. Rose makes 3-pt jump shot from 25 ft (assist by J. Butler),,94,104
384,4,1:21.0,,Personal foul by M. Dunleavy,94,104
385,4,1:21.0,A. Brooks enters the game for J. Holiday,,94,104
386,4,1:13.0,,Turnover by D. Williams (bad pass; steal by J. Butler),94,104
387,4,1:10.0,Personal foul by J. Calderón,,94,104
