,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
152,2,5:02.0,,G. Hayward makes 2-pt dunk at rim (assist by R. Neto),34,40
153,2,4:39.0,D. Jordan misses 2-pt layup from 1 ft,,34,40
154,2,4:38.0,Offensive rebound by D. Jordan,,34,40
155,2,4:36.0,D. Jordan makes 2-pt dunk at rim,,36,40
156,2,4:22.0,,G. Hayward makes 2-pt dunk from 1 ft,36,42
157,2,4:09.0,L. Stephenson misses 2-pt jump shot from 7 ft,,36,42
158,2,4:08.0,,Defensive rebound by R. Neto,36,42
159,2,4:00.0,,A. Burks makes 2-pt layup from 1 ft (assist by R. Neto),36,44
160,2,3:51.0,LA Clippers full timeout,,36,44
161,2,3:51.0,L. Mbah a Moute enters the game for L. Stephenson,,36,44
162,2,3:33.0,J. Redick makes 2-pt jump shot from 11 ft,,38,44
163,2,3:22.0,,G. Hayward makes 2-pt layup from 2 ft,38,46
164,2,3:22.0,,Shooting foul by L. Mbah a Moute (drawn by G. Hayward),38,46
165,2,3:22.0,,G. Hayward makes free throw 1 of 1,38,47
166,2,3:04.0,Turnover by J. Redick (bad pass; steal by A. Burks),,38,47
167,2,2:59.0,,Turnover by T. Booker (lost ball; steal by C. Paul),38,47
168,2,2:58.0,Personal foul by R. Neto (drawn by C. Paul),,38,47
169,2,2:48.0,Shooting foul by G. Hayward (drawn by J. Crawford),,38,47
170,2,2:48.0,J. Crawford makes free throw 1 of 2,,39,47
171,2,2:48.0,,E. Millsap enters the game for G. Hayward,39,47
172,2,2:48.0,J. Crawford makes free throw 2 of 2,,40,47
173,2,2:30.0,,E. Millsap makes 2-pt layup from 2 ft (assist by R. Neto),40,49
174,2,2:19.0,Shooting foul by E. Millsap (drawn by D. Jordan),,40,49
175,2,2:19.0,,Violation by T. Booker (def goaltending),40,49
176,2,2:19.0,D. Jordan makes 2-pt jump shot from 1 ft,,42,49
177,2,2:19.0,D. Jordan makes free throw 1 of 1,,43,49
178,2,1:58.0,,A. Burks makes 2-pt layup from 1 ft,43,51
179,2,1:35.0,J. Crawford makes 2-pt jump shot from 14 ft,,45,51
180,2,1:14.0,,Turnover by J. Ingles (bad pass; steal by L. Mbah a Moute),45,51
181,2,1:06.0,J. Crawford misses 3-pt jump shot from 22 ft,,45,51
182,2,1:04.0,Offensive rebound by C. Paul,,45,51
183,2,1:04.0,Personal foul by E. Millsap (drawn by C. Paul),,45,51
184,2,1:04.0,C. Paul makes free throw 1 of 2,,46,51
185,2,1:04.0,C. Aldrich enters the game for D. Jordan,,46,51
186,2,1:04.0,P. Pierce enters the game for L. Mbah a Moute,,46,51
187,2,1:04.0,,T. Lyles enters the game for J. Ingles,46,51
188,2,1:04.0,C. Paul makes free throw 2 of 2,,47,51
189,2,0:51.0,,Turnover by A. Burks (bad pass),47,51
190,2,0:45.0,Offensive foul by C. Paul (drawn by T. Lyles),,47,51
191,2,0:45.0,Turnover by C. Paul (offensive foul),,47,51
192,2,0:35.0,,Shooting foul by P. Pierce (drawn by A. Burks),47,51
193,2,0:35.0,,Utah full timeout,47,51
194,2,0:35.0,,A. Burks misses free throw 1 of 2,47,51
195,2,0:35.0,,Offensive rebound by Team,47,51
196,2,0:35.0,,A. Burks misses free throw 2 of 2,47,51
197,2,0:33.0,Defensive rebound by P. Pierce,,47,51
198,2,0:33.0,Personal foul by T. Lyles (drawn by P. Pierce),,47,51
199,2,0:33.0,P. Pierce misses free throw 1 of 2,,47,51
200,2,0:33.0,Offensive rebound by Team,,47,51
201,2,0:33.0,L. Mbah a Moute enters the game for J. Crawford,,47,51
202,2,0:33.0,,T. Burke enters the game for A. Burks,47,51
203,2,0:33.0,P. Pierce makes free throw 2 of 2,,48,51
204,2,0:21.0,,T. Booker makes 2-pt hook shot from 6 ft (assist by T. Burke),48,53
205,2,0:21.0,LA Clippers full timeout,,48,53
206,2,0:21.0,,J. Ingles enters the game for T. Burke,48,53
207,2,0:01.0,C. Paul misses 2-pt jump shot from 20 ft,,48,53
208,2,0:00.0,Offensive rebound by Team,,48,53
209,3,11:56.0,,Turnover by R. Neto (lost ball),48,53
210,3,11:48.0,P. Pierce makes 3-pt jump shot from 23 ft (assist by C. Paul),,51,53
211,3,11:26.0,,T. Lyles misses 3-pt jump shot from 23 ft,51,53
212,3,11:26.0,Defensive rebound by C. Paul,,51,53
213,3,11:16.0,C. Paul makes 2-pt jump shot from 15 ft,,53,53
214,3,11:01.0,,R. Hood makes 2-pt jump shot from 10 ft,53,55
215,3,10:45.0,Turnover by J. Redick (bad pass; steal by R. Neto),,53,55
216,3,10:39.0,,R. Neto makes 2-pt layup from 1 ft (assist by T. Lyles),53,57
217,3,10:20.0,P. Pierce misses 2-pt jump shot from 23 ft,,53,57
218,3,10:20.0,Offensive rebound by Team,,53,57
219,3,10:20.0,,Loose ball foul by J. Withey (drawn by D. Jordan),53,57
220,3,10:09.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,53,57
221,3,10:08.0,,Defensive rebound by T. Lyles,53,57
222,3,9:48.0,,R. Hood misses 3-pt jump shot from 25 ft,53,57
223,3,9:47.0,,Offensive rebound by T. Lyles,53,57
224,3,9:44.0,,Turnover by T. Lyles (bad pass; steal by J. Redick),53,57
225,3,9:34.0,P. Pierce makes 3-pt jump shot from 24 ft (assist by C. Paul),,56,57
226,3,9:14.0,,J. Withey makes 2-pt hook shot from 7 ft (assist by G. Hayward),56,59
227,3,8:48.0,J. Redick misses 3-pt jump shot from 24 ft,,56,59
228,3,8:48.0,Offensive rebound by Team,,56,59
229,3,8:48.0,Turnover by Team (shot clock),,56,59
230,3,8:48.0,,T. Booker enters the game for J. Withey,56,59
231,3,8:35.0,,Shooting foul by J. Redick (drawn by G. Hayward),56,59
232,3,8:35.0,,G. Hayward makes free throw 1 of 2,56,60
233,3,8:35.0,,G. Hayward makes free throw 2 of 2,56,61
234,3,8:20.0,P. Pierce misses 2-pt layup from 2 ft (block by T. Lyles),,56,61
235,3,8:20.0,Offensive rebound by Team,,56,61
236,3,8:10.0,C. Paul misses 2-pt jump shot from 20 ft,,56,61
237,3,8:09.0,Offensive rebound by L. Mbah a Moute,,56,61
238,3,8:07.0,Shooting foul by R. Neto (drawn by J. Redick),,56,61
239,3,8:07.0,J. Redick makes free throw 1 of 2,,57,61
240,3,8:07.0,J. Redick makes free throw 2 of 2,,58,61
241,3,7:51.0,,Def 3 sec tech foul by P. Pierce,58,61
242,3,7:51.0,,G. Hayward makes technical free throw,58,62
243,3,7:43.0,,Shooting foul by L. Mbah a Moute (drawn by T. Lyles),58,62
244,3,7:43.0,,T. Lyles makes free throw 1 of 2,58,63
245,3,7:43.0,,T. Lyles makes free throw 2 of 2,58,64
246,3,7:24.0,D. Jordan makes 2-pt dunk at rim (assist by J. Redick),,60,64
247,3,7:04.0,,Personal foul by C. Paul (drawn by R. Neto),60,64
248,3,7:04.0,,E. Millsap enters the game for R. Hood,60,64
249,3,7:01.0,,Turnover by R. Neto (bad pass; steal by D. Jordan),60,64
250,3,7:01.0,Personal foul by R. Neto (drawn by C. Paul),,60,64
251,3,7:01.0,,T. Burke enters the game for R. Neto,60,64
252,3,6:47.0,P. Pierce makes 3-pt jump shot from 24 ft (assist by J. Redick),,63,64
253,3,6:31.0,,E. Millsap misses 2-pt jump shot from 5 ft (block by D. Jordan),63,64
254,3,6:29.0,Defensive rebound by D. Jordan,,63,64
255,3,6:26.0,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),,66,64
256,3,6:26.0,,Utah full timeout,66,64
257,3,6:16.0,,Personal foul by L. Mbah a Moute (drawn by G. Hayward),66,64
258,3,6:03.0,,T. Burke misses 3-pt jump shot from 26 ft,66,64
259,3,6:02.0,Defensive rebound by J. Redick,,66,64
260,3,5:54.0,J. Redick makes 3-pt jump shot from 23 ft (assist by D. Jordan),,69,64
261,3,5:34.0,,G. Hayward misses 2-pt jump shot from 10 ft,69,64
262,3,5:34.0,Defensive rebound by D. Jordan,,69,64
263,3,5:21.0,J. Redick makes 3-pt jump shot from 23 ft (assist by C. Paul),,72,64
264,3,5:03.0,,T. Booker misses 2-pt layup from 2 ft (block by D. Jordan),72,64
265,3,5:02.0,,Offensive rebound by T. Lyles,72,64
266,3,4:54.0,,T. Lyles misses 2-pt jump shot from 15 ft,72,64
267,3,4:53.0,,Offensive rebound by T. Booker,72,64
268,3,4:48.0,,G. Hayward makes 3-pt jump shot from 24 ft,72,67
269,3,4:48.0,,Loose ball foul by T. Booker (drawn by C. Paul),72,67
270,3,4:48.0,,J. Ingles enters the game for T. Lyles,72,67
271,3,4:48.0,,C. Johnson enters the game for E. Millsap,72,67
272,3,4:32.0,Personal foul by T. Burke (drawn by P. Pierce),,72,67
273,3,4:32.0,P. Pierce makes free throw 1 of 2,,73,67
274,3,4:32.0,P. Pierce makes free throw 2 of 2,,74,67
275,3,4:17.0,,G. Hayward misses 3-pt jump shot from 24 ft,74,67
276,3,4:16.0,Defensive rebound by J. Redick,,74,67
277,3,4:13.0,LA Clippers full timeout,,74,67
278,3,4:13.0,J. Crawford enters the game for P. Pierce,,74,67
279,3,4:01.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,74,67
280,3,4:00.0,,Defensive rebound by C. Johnson,74,67
281,3,3:37.0,,J. Ingles misses 3-pt jump shot from 24 ft,74,67
282,3,3:36.0,Defensive rebound by D. Jordan,,74,67
283,3,3:27.0,C. Paul makes 2-pt jump shot from 14 ft,,76,67
284,3,3:18.0,,Offensive foul by C. Johnson (drawn by J. Redick),76,67
285,3,3:18.0,,Turnover by C. Johnson (offensive foul),76,67
286,3,3:00.0,Shooting foul by J. Ingles (drawn by D. Jordan),,76,67
287,3,3:00.0,D. Jordan makes free throw 1 of 2,,77,67
288,3,3:00.0,,J. Withey enters the game for T. Booker,77,67
289,3,3:00.0,D. Jordan misses free throw 2 of 2,,77,67
290,3,3:00.0,,Defensive rebound by Team,77,67
291,3,2:43.0,,G. Hayward misses 2-pt jump shot from 13 ft,77,67
292,3,2:43.0,,Offensive rebound by Team,77,67
293,3,2:43.0,,Personal foul by C. Paul (drawn by J. Withey),77,67
294,3,2:43.0,Technical foul by D. Jordan,,77,67
295,3,2:43.0,,G. Hayward makes technical free throw,77,68
296,3,2:43.0,,J. Withey makes free throw 1 of 2,77,69
297,3,2:43.0,,J. Withey makes free throw 2 of 2,77,70
298,3,2:31.0,C. Paul makes 2-pt jump shot from 17 ft,,79,70
299,3,2:17.0,,J. Ingles makes 3-pt jump shot from 22 ft (assist by T. Burke),79,73
300,3,1:56.0,,R. Hood enters the game for C. Johnson,79,73
301,3,1:56.0,W. Johnson enters the game for J. Redick,,79,73
302,3,1:50.0,C. Paul misses 2-pt jump shot from 18 ft,,79,73
303,3,1:49.0,,Defensive rebound by J. Ingles,79,73
304,3,1:35.0,,J. Withey misses 2-pt layup from 2 ft (block by D. Jordan),79,73
305,3,1:34.0,Defensive rebound by D. Jordan,,79,73
306,3,1:26.0,Turnover by J. Crawford (bad pass; steal by G. Hayward),,79,73
307,3,1:24.0,,Clear path foul by C. Paul,79,73
308,3,1:24.0,,G. Hayward misses clear path free throw 1 of 2,79,73
309,3,1:24.0,,Offensive rebound by Team,79,73
310,3,1:24.0,P. Prigioni enters the game for C. Paul,,79,73
311,3,1:24.0,,G. Hayward makes clear path free throw 2 of 2,79,74
312,3,1:08.0,,G. Hayward misses 2-pt jump shot from 16 ft (block by L. Mbah a Moute),79,74
313,3,1:06.0,Defensive rebound by P. Prigioni,,79,74
314,3,0:56.0,J. Crawford misses 2-pt jump shot from 6 ft,,79,74
315,3,0:56.0,,Defensive rebound by J. Withey,79,74
316,3,0:48.0,,J. Ingles misses 2-pt layup from 1 ft (block by D. Jordan),79,74
317,3,0:48.0,,Offensive rebound by Team,79,74
318,3,0:47.0,,C. Johnson enters the game for G. Hayward,79,74
319,3,0:39.0,,T. Burke makes 3-pt jump shot from 23 ft (assist by R. Hood),79,77
320,3,0:34.0,J. Crawford misses 3-pt jump shot from 24 ft,,79,77
321,3,0:33.0,,Defensive rebound by J. Withey,79,77
322,3,0:23.0,,J. Ingles misses 3-pt jump shot from 25 ft,79,77
323,3,0:22.0,Defensive rebound by W. Johnson,,79,77
324,3,0:00.0,J. Crawford misses 3-pt jump shot from 24 ft,,79,77
325,3,0:00.0,Offensive rebound by Team,,79,77
326,4,11:41.0,Shooting foul by J. Ingles (drawn by C. Aldrich),,79,77
327,4,11:41.0,C. Aldrich misses free throw 1 of 2,,79,77
328,4,11:41.0,Offensive rebound by Team,,79,77
329,4,11:41.0,C. Aldrich misses free throw 2 of 2,,79,77
330,4,11:40.0,,Defensive rebound by J. Withey,79,77
331,4,11:25.0,,R. Hood misses 3-pt jump shot from 24 ft,79,77
332,4,11:24.0,Defensive rebound by C. Aldrich,,79,77
333,4,11:08.0,C. Aldrich misses 2-pt dunk at rim (block by J. Withey),,79,77
334,4,11:07.0,,Defensive rebound by J. Withey,79,77
335,4,10:45.0,,C. Johnson misses 3-pt jump shot from 24 ft,79,77
336,4,10:44.0,Defensive rebound by L. Stephenson,,79,77
337,4,10:24.0,J. Crawford misses 2-pt jump shot from 17 ft,,79,77
338,4,10:23.0,Offensive rebound by Team,,79,77
339,4,10:23.0,,G. Hayward enters the game for J. Ingles,79,77
340,4,10:10.0,C. Aldrich misses 2-pt jump shot from 5 ft,,79,77
341,4,10:09.0,,Defensive rebound by G. Hayward,79,77
342,4,9:59.0,,Shooting foul by L. Stephenson (drawn by R. Hood),79,77
343,4,9:59.0,,R. Hood makes free throw 1 of 2,79,78
344,4,9:59.0,,R. Neto enters the game for T. Burke,79,78
345,4,9:59.0,,R. Hood makes free throw 2 of 2,79,79
346,4,9:46.0,W. Johnson misses 3-pt jump shot from 23 ft,,79,79
347,4,9:44.0,,Defensive rebound by J. Withey,79,79
348,4,9:43.0,,Personal foul by J. Crawford (drawn by G. Hayward),79,79
349,4,9:32.0,,R. Hood misses 3-pt jump shot from 24 ft,79,79
350,4,9:32.0,Defensive rebound by W. Johnson,,79,79
351,4,9:14.0,C. Aldrich makes 2-pt hook shot from 5 ft (assist by P. Prigioni),,81,79
352,4,9:02.0,,Turnover by R. Neto (bad pass; steal by L. Stephenson),81,79
353,4,8:38.0,L. Stephenson misses 3-pt jump shot from 24 ft,,81,79
354,4,8:38.0,,Defensive rebound by C. Johnson,81,79
355,4,8:26.0,,Personal foul by C. Aldrich (drawn by G. Hayward),81,79
356,4,8:26.0,,Utah full timeout,81,79
357,4,8:26.0,,T. Booker enters the game for J. Withey,81,79
358,4,8:20.0,,Shooting foul by W. Johnson (drawn by G. Hayward),81,79
359,4,8:20.0,,G. Hayward makes free throw 1 of 2,81,80
360,4,8:20.0,,G. Hayward makes free throw 2 of 2,81,81
361,4,8:01.0,P. Prigioni misses 3-pt jump shot from 25 ft,,81,81
362,4,8:01.0,Offensive rebound by Team,,81,81
363,4,8:01.0,,Loose ball foul by T. Booker (drawn by C. Aldrich),81,81
364,4,8:01.0,C. Paul enters the game for P. Prigioni,,81,81
365,4,8:01.0,P. Pierce enters the game for L. Stephenson,,81,81
366,4,7:50.0,J. Crawford misses 2-pt jump shot from 17 ft,,81,81
367,4,7:49.0,,Defensive rebound by G. Hayward,81,81
368,4,7:30.0,,R. Neto misses 2-pt jump shot from 5 ft,81,81
369,4,7:30.0,,Offensive rebound by C. Johnson,81,81
370,4,7:30.0,,Shooting foul by J. Crawford (drawn by C. Johnson),81,81
371,4,7:30.0,,C. Johnson makes free throw 1 of 2,81,82
372,4,7:30.0,L. Mbah a Moute enters the game for J. Crawford,,81,82
373,4,7:30.0,J. Redick enters the game for W. Johnson,,81,82
374,4,7:30.0,D. Jordan enters the game for C. Aldrich,,81,82
375,4,7:30.0,,C. Johnson makes free throw 2 of 2,81,83
376,4,7:11.0,J. Redick makes 2-pt jump shot from 22 ft (assist by P. Pierce),,83,83
377,4,6:52.0,,R. Hood makes 2-pt jump shot from 10 ft,83,85
378,4,6:28.0,C. Paul misses 2-pt jump shot from 18 ft,,83,85
379,4,6:27.0,Offensive rebound by D. Jordan,,83,85
380,4,6:27.0,D. Jordan misses 2-pt layup from 1 ft,,83,85
381,4,6:26.0,,Defensive rebound by G. Hayward,83,85
382,4,6:16.0,,R. Hood misses 2-pt jump shot from 12 ft,83,85
383,4,6:15.0,,Offensive rebound by T. Booker,83,85
384,4,6:04.0,,R. Neto misses 3-pt jump shot from 24 ft,83,85
385,4,6:03.0,Defensive rebound by D. Jordan,,83,85
386,4,5:52.0,C. Paul makes 2-pt layup from 1 ft,,85,85
387,4,5:40.0,,Utah full timeout,85,85
388,4,5:40.0,,J. Ingles enters the game for C. Johnson,85,85
