,QUARTER,TIME_REMAINING,BOSTON_ACTION,MEMPHIS_ACTION,BOSTON_SCORE,MEMPHIS_SCORE
78,1,2:17.0,J. Crowder makes 2-pt jump shot from 21 ft (assist by M. Smart),,28,14
79,1,1:59.0,,Z. Randolph misses 2-pt jump shot from 17 ft,28,14
80,1,1:58.0,Defensive rebound by J. Crowder,,28,14
81,1,1:48.0,J. Sullinger misses 2-pt jump shot from 11 ft,,28,14
82,1,1:46.0,,Defensive rebound by Z. Randolph,28,14
83,1,1:35.0,,M. Barnes misses 3-pt jump shot from 23 ft,28,14
84,1,1:34.0,,Offensive rebound by M. Barnes,28,14
85,1,1:32.0,,Turnover by M. Barnes (lost ball; steal by J. Sullinger),28,14
86,1,1:17.0,Personal foul by V. Carter (drawn by A. Johnson),,28,14
87,1,1:17.0,A. Johnson makes free throw 1 of 2,,29,14
88,1,1:17.0,A. Johnson makes free throw 2 of 2,,30,14
89,1,1:01.0,,M. Gasol misses 2-pt hook shot from 4 ft,30,14
90,1,0:59.0,Defensive rebound by A. Johnson,,30,14
91,1,0:54.0,M. Smart makes 2-pt jump shot from 11 ft,,32,14
92,1,0:40.0,,Z. Randolph makes 2-pt hook shot from 6 ft (assist by M. Gasol),32,16
93,1,0:27.0,J. Sullinger makes 2-pt jump shot from 8 ft (assist by E. Turner),,34,16
94,1,0:02.0,,M. Gasol misses 2-pt jump shot from 9 ft,34,16
95,1,0:00.0,Defensive rebound by E. Turner,,34,16
96,1,0:00.0,E. Turner misses 3-pt jump shot from 55 ft,,34,16
97,1,0:00.0,Offensive rebound by Team,,34,16
98,2,11:46.0,,V. Carter makes 3-pt jump shot from 24 ft (assist by Z. Randolph),34,19
99,2,11:21.0,Turnover by A. Bradley (bad pass),,34,19
100,2,11:09.0,,Z. Randolph misses 2-pt jump shot from 18 ft,34,19
101,2,11:09.0,Defensive rebound by A. Bradley,,34,19
102,2,10:57.0,A. Bradley misses 3-pt jump shot from 23 ft,,34,19
103,2,10:57.0,,Defensive rebound by Z. Randolph,34,19
104,2,10:52.0,,Personal foul by E. Turner (drawn by M. Barnes),34,19
105,2,10:48.0,,Turnover by M. Barnes (bad pass; steal by M. Smart),34,19
106,2,10:42.0,D. Lee makes 2-pt dunk at rim (assist by M. Smart),,36,19
107,2,10:23.0,,Shooting foul by J. Sullinger (drawn by Z. Randolph),36,19
108,2,10:23.0,,Z. Randolph makes free throw 1 of 2,36,20
109,2,10:23.0,,Z. Randolph makes free throw 2 of 2,36,21
110,2,10:05.0,A. Bradley misses 2-pt jump shot from 18 ft,,36,21
111,2,10:05.0,Offensive rebound by J. Sullinger,,36,21
112,2,9:47.0,J. Sullinger misses 2-pt layup from 2 ft (block by V. Carter),,36,21
113,2,9:45.0,,Defensive rebound by J. Green,36,21
114,2,9:32.0,,Turnover by J. Green (lost ball; steal by M. Smart),36,21
115,2,9:23.0,D. Lee misses 2-pt layup from 2 ft (block by V. Carter),,36,21
116,2,9:20.0,,Defensive rebound by V. Carter,36,21
117,2,9:09.0,,Z. Randolph makes 2-pt jump shot from 5 ft,36,23
118,2,8:52.0,E. Turner misses 2-pt jump shot from 8 ft,,36,23
119,2,8:50.0,,Defensive rebound by T. Allen,36,23
120,2,8:38.0,,Shooting foul by J. Sullinger (drawn by J. Green),36,23
121,2,8:38.0,,Memphis full timeout,36,23
122,2,8:38.0,,M. Chalmers enters the game for M. Barnes,36,23
123,2,8:38.0,,J. Green enters the game for T. Allen,36,23
124,2,8:38.0,,J. Green makes free throw 1 of 2,36,24
125,2,8:38.0,,J. Green makes free throw 2 of 2,36,25
126,2,8:24.0,Turnover by E. Turner (lost ball; steal by M. Chalmers),,36,25
127,2,8:18.0,,V. Carter misses 3-pt jump shot from 25 ft,36,25
128,2,8:15.0,Defensive rebound by J. Sullinger,,36,25
129,2,8:03.0,D. Lee misses 2-pt jump shot from 6 ft,,36,25
130,2,8:01.0,Offensive rebound by M. Smart,,36,25
131,2,8:01.0,M. Smart makes 2-pt layup from 1 ft,,38,25
132,2,7:49.0,,Personal foul by A. Bradley (drawn by M. Chalmers),38,25
133,2,7:49.0,K. Olynyk enters the game for J. Sullinger,,38,25
134,2,7:41.0,,Turnover by Z. Randolph (bad pass; steal by K. Olynyk),38,25
135,2,7:19.0,M. Smart misses 2-pt layup at rim,,38,25
136,2,7:19.0,Offensive rebound by D. Lee,,38,25
137,2,7:19.0,D. Lee makes 2-pt layup from 1 ft,,40,25
138,2,6:55.0,,M. Chalmers misses 2-pt jump shot from 18 ft,40,25
139,2,6:52.0,,Offensive rebound by J. Green,40,25
140,2,6:52.0,,J. Green makes 2-pt dunk at rim,40,27
141,2,6:33.0,D. Lee misses 2-pt layup from 3 ft (block by Z. Randolph),,40,27
142,2,6:27.0,,Defensive rebound by Z. Randolph,40,27
143,2,6:19.0,,J. Green misses 2-pt jump shot from 6 ft (block by K. Olynyk),40,27
144,2,6:16.0,,Offensive rebound by Z. Randolph,40,27
145,2,6:16.0,,Z. Randolph misses 2-pt layup from 2 ft,40,27
146,2,6:14.0,,Offensive rebound by J. Green,40,27
147,2,6:14.0,,J. Green misses 2-pt layup from 1 ft,40,27
148,2,6:12.0,Defensive rebound by K. Olynyk,,40,27
149,2,6:01.0,D. Lee misses 2-pt jump shot from 10 ft,,40,27
150,2,5:59.0,Offensive rebound by K. Olynyk,,40,27
151,2,5:50.0,Turnover by M. Smart (lost ball; steal by V. Carter),,40,27
152,2,5:33.0,,Shooting foul by A. Bradley (drawn by M. Chalmers),40,27
153,2,5:33.0,,Memphis full timeout,40,27
154,2,5:33.0,I. Thomas enters the game for M. Smart,,40,27
155,2,5:33.0,,M. Chalmers makes free throw 1 of 2,40,28
156,2,5:33.0,,M. Chalmers makes free throw 2 of 2,40,29
157,2,5:22.0,A. Bradley misses 2-pt jump shot from 16 ft,,40,29
158,2,5:21.0,,Defensive rebound by J. Green,40,29
159,2,5:07.0,,J. Green misses 2-pt jump shot from 7 ft,40,29
160,2,5:06.0,Defensive rebound by D. Lee,,40,29
161,2,4:56.0,K. Olynyk makes 2-pt layup from 2 ft (assist by D. Lee),,42,29
162,2,4:40.0,,V. Carter misses 2-pt jump shot from 18 ft,42,29
163,2,4:40.0,Defensive rebound by D. Lee,,42,29
164,2,4:33.0,I. Thomas misses 3-pt jump shot from 24 ft,,42,29
165,2,4:30.0,,Defensive rebound by J. Green,42,29
166,2,4:22.0,,Z. Randolph makes 2-pt jump shot from 18 ft (assist by M. Chalmers),42,31
167,2,4:10.0,I. Thomas misses 2-pt layup from 1 ft (block by V. Carter),,42,31
168,2,4:10.0,Offensive rebound by Team,,42,31
169,2,4:10.0,,M. Gasol enters the game for V. Carter,42,31
170,2,4:10.0,,M. Barnes enters the game for J. Green,42,31
171,2,4:10.0,A. Johnson enters the game for D. Lee,,42,31
172,2,4:10.0,J. Crowder enters the game for E. Turner,,42,31
173,2,4:09.0,Personal foul by M. Chalmers (drawn by I. Thomas),,42,31
174,2,4:05.0,Turnover by K. Olynyk (traveling),,42,31
175,2,3:49.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Barnes),42,33
176,2,3:31.0,I. Thomas makes 2-pt jump shot from 3 ft,,44,33
177,2,3:14.0,,Turnover by M. Chalmers (traveling),44,33
178,2,3:01.0,A. Bradley makes 2-pt layup from 2 ft (assist by A. Johnson),,46,33
179,2,2:58.0,,Memphis full timeout,46,33
180,2,2:58.0,Boston full timeout,,46,33
181,2,2:58.0,,T. Allen enters the game for J. Green,46,33
182,2,2:38.0,,M. Chalmers misses 3-pt jump shot from 25 ft,46,33
183,2,2:37.0,Defensive rebound by A. Johnson,,46,33
184,2,2:33.0,Personal foul by T. Allen (drawn by A. Johnson),,46,33
185,2,2:20.0,A. Johnson makes 2-pt dunk at rim (assist by I. Thomas),,48,33
186,2,1:56.0,,M. Barnes misses 2-pt jump shot from 6 ft,48,33
187,2,1:54.0,,Offensive rebound by Z. Randolph,48,33
188,2,1:54.0,,Z. Randolph misses 2-pt layup from 1 ft,48,33
189,2,1:52.0,,Offensive rebound by Z. Randolph,48,33
190,2,1:52.0,,Z. Randolph makes 2-pt layup from 2 ft,48,35
191,2,1:37.0,I. Thomas misses 3-pt jump shot from 25 ft,,48,35
192,2,1:36.0,Offensive rebound by A. Bradley,,48,35
193,2,1:25.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),,51,35
194,2,1:07.0,,M. Barnes misses 3-pt jump shot from 24 ft,51,35
195,2,1:06.0,Defensive rebound by K. Olynyk,,51,35
196,2,0:57.0,Turnover by I. Thomas (bad pass; steal by M. Chalmers),,51,35
197,2,0:53.0,,T. Allen makes 2-pt layup from 1 ft,51,37
198,2,0:39.0,K. Olynyk misses 2-pt jump shot from 8 ft,,51,37
199,2,0:36.0,,Defensive rebound by M. Gasol,51,37
200,2,0:30.0,,M. Chalmers misses 2-pt jump shot from 6 ft (block by K. Olynyk),51,37
201,2,0:28.0,Defensive rebound by A. Johnson,,51,37
202,2,0:22.0,Shooting foul by M. Barnes (drawn by A. Johnson),,51,37
203,2,0:22.0,A. Johnson misses free throw 1 of 2,,51,37
204,2,0:22.0,Offensive rebound by Team,,51,37
205,2,0:22.0,M. Smart enters the game for I. Thomas,,51,37
206,2,0:22.0,J. Sullinger enters the game for K. Olynyk,,51,37
207,2,0:22.0,,V. Carter enters the game for T. Allen,51,37
208,2,0:22.0,A. Johnson misses free throw 2 of 2,,51,37
209,2,0:21.0,,Defensive rebound by M. Barnes,51,37
210,2,0:05.0,,Shooting foul by J. Sullinger (drawn by V. Carter),51,37
211,2,0:05.0,,V. Carter misses free throw 1 of 2,51,37
212,2,0:05.0,,Offensive rebound by Team,51,37
213,2,0:05.0,I. Thomas enters the game for M. Smart,,51,37
214,2,0:05.0,,T. Allen enters the game for Z. Randolph,51,37
215,2,0:05.0,,V. Carter makes free throw 2 of 2,51,38
216,2,0:05.0,Boston full timeout,,51,38
217,2,0:05.0,,E. Williams enters the game for M. Chalmers,51,38
218,2,0:05.0,K. Olynyk enters the game for A. Johnson,,51,38
219,2,0:05.0,E. Turner enters the game for J. Sullinger,,51,38
220,2,0:01.0,K. Olynyk makes 2-pt dunk at rim (assist by E. Turner),,53,38
221,2,0:00.0,,V. Carter misses 3-pt jump shot from 40 ft,53,38
222,2,0:00.0,,Offensive rebound by Team,53,38
223,3,11:48.0,,M. Barnes misses 2-pt layup from 1 ft,53,38
224,3,11:44.0,Defensive rebound by A. Johnson,,53,38
225,3,11:34.0,A. Bradley misses 2-pt jump shot from 18 ft,,53,38
226,3,11:32.0,,Defensive rebound by M. Barnes,53,38
227,3,11:27.0,,Personal foul by K. Olynyk (drawn by M. Gasol),53,38
228,3,11:24.0,,Turnover by T. Allen (bad pass; steal by A. Bradley),53,38
229,3,11:21.0,A. Bradley makes 2-pt layup at rim,,55,38
230,3,11:04.0,,M. Gasol misses 2-pt jump shot from 4 ft,55,38
231,3,11:02.0,Defensive rebound by A. Johnson,,55,38
232,3,10:43.0,J. Crowder misses 3-pt jump shot from 23 ft,,55,38
233,3,10:42.0,Offensive rebound by A. Johnson,,55,38
234,3,10:41.0,Shooting foul by M. Barnes (drawn by I. Thomas),,55,38
235,3,10:41.0,I. Thomas makes free throw 1 of 3,,56,38
236,3,10:41.0,I. Thomas makes free throw 2 of 3,,57,38
237,3,10:41.0,I. Thomas makes free throw 3 of 3,,58,38
238,3,10:27.0,,M. Gasol makes 2-pt jump shot from 18 ft,58,40
239,3,10:10.0,K. Olynyk misses 2-pt layup from 2 ft (block by Z. Randolph),,58,40
240,3,10:10.0,Offensive rebound by Team,,58,40
241,3,10:05.0,A. Johnson makes 3-pt jump shot from 22 ft (assist by I. Thomas),,61,40
242,3,9:50.0,,Z. Randolph makes 2-pt jump shot from 13 ft,61,42
243,3,9:42.0,Turnover by I. Thomas (lost ball),,61,42
244,3,9:25.0,,T. Allen misses 2-pt jump shot from 4 ft (block by K. Olynyk),61,42
245,3,9:22.0,,Offensive rebound by Z. Randolph,61,42
246,3,9:22.0,,Z. Randolph misses 2-pt layup from 1 ft,61,42
247,3,9:20.0,,Offensive rebound by T. Allen,61,42
248,3,9:20.0,,T. Allen misses 2-pt layup at rim,61,42
249,3,9:17.0,,Offensive rebound by M. Barnes,61,42
250,3,9:17.0,,M. Barnes misses 2-pt jump shot from 7 ft,61,42
251,3,9:15.0,,Offensive rebound by T. Allen,61,42
252,3,9:15.0,,T. Allen misses 2-pt layup from 1 ft,61,42
253,3,9:14.0,,Offensive rebound by M. Barnes,61,42
254,3,9:12.0,,Turnover by M. Barnes (bad pass; steal by K. Olynyk),61,42
255,3,9:07.0,I. Thomas misses 3-pt jump shot from 25 ft,,61,42
256,3,9:03.0,,Defensive rebound by M. Barnes,61,42
257,3,9:03.0,,Personal foul by K. Olynyk (drawn by M. Gasol),61,42
258,3,8:57.0,,Personal foul by I. Thomas (drawn by M. Gasol),61,42
259,3,8:46.0,,M. Barnes makes 2-pt layup from 2 ft (assist by Z. Randolph),61,44
260,3,8:33.0,I. Thomas makes 2-pt layup from 1 ft (assist by K. Olynyk),,63,44
261,3,8:17.0,,M. Gasol misses 2-pt jump shot from 7 ft,63,44
262,3,8:16.0,,Offensive rebound by T. Allen,63,44
263,3,8:16.0,,T. Allen makes 2-pt dunk at rim,63,46
264,3,8:04.0,Personal foul by M. Barnes (drawn by J. Crowder),,63,46
265,3,7:50.0,J. Crowder misses 3-pt jump shot from 24 ft,,63,46
266,3,7:49.0,,Defensive rebound by T. Allen,63,46
267,3,7:44.0,,M. Barnes misses 2-pt layup from 2 ft,63,46
268,3,7:41.0,Defensive rebound by J. Crowder,,63,46
269,3,7:37.0,K. Olynyk misses 3-pt jump shot from 24 ft,,63,46
270,3,7:34.0,,Defensive rebound by M. Barnes,63,46
271,3,7:32.0,,Offensive foul by M. Gasol (drawn by K. Olynyk),63,46
272,3,7:32.0,,Turnover by M. Gasol (offensive foul),63,46
273,3,7:21.0,Boston full timeout,,63,46
274,3,7:18.0,I. Thomas misses 2-pt jump shot from 11 ft,,63,46
275,3,7:16.0,,Defensive rebound by M. Gasol,63,46
276,3,7:01.0,,M. Chalmers makes 2-pt layup from 1 ft,63,48
277,3,6:44.0,Turnover by A. Bradley (lost ball; steal by T. Allen),,63,48
278,3,6:40.0,,Shooting foul by A. Bradley (drawn by T. Allen),63,48
279,3,6:40.0,,T. Allen makes free throw 1 of 2,63,49
280,3,6:40.0,,T. Allen misses free throw 2 of 2,63,49
281,3,6:39.0,,Offensive rebound by Z. Randolph,63,49
282,3,6:38.0,,Violation by Team (jump ball),63,49
283,3,6:38.0,,Turnover by M. Chalmers (jump ball violation.),63,49
284,3,6:33.0,Personal foul by M. Chalmers (drawn by I. Thomas),,63,49
285,3,6:22.0,K. Olynyk misses 2-pt jump shot from 16 ft,,63,49
286,3,6:20.0,,Defensive rebound by M. Chalmers,63,49
287,3,6:18.0,,Personal foul by J. Crowder (drawn by M. Chalmers),63,49
288,3,6:18.0,,M. Chalmers makes free throw 1 of 2,63,50
289,3,6:18.0,,M. Chalmers makes free throw 2 of 2,63,51
290,3,6:06.0,J. Crowder misses 2-pt jump shot from 17 ft,,63,51
291,3,6:03.0,,Defensive rebound by M. Gasol,63,51
292,3,5:56.0,,Z. Randolph misses 2-pt layup from 2 ft,63,51
293,3,5:56.0,,Offensive rebound by Team,63,51
294,3,5:56.0,Loose ball foul by A. Johnson (drawn by Z. Randolph),,63,51
295,3,5:56.0,,Z. Randolph makes free throw 1 of 2,63,52
296,3,5:56.0,J. Sullinger enters the game for K. Olynyk,,63,52
297,3,5:56.0,,J. Green enters the game for M. Barnes,63,52
298,3,5:56.0,,Z. Randolph makes free throw 2 of 2,63,53
299,3,5:44.0,Turnover by A. Johnson (bad pass),,63,53
300,3,5:22.0,,M. Gasol misses 2-pt jump shot from 19 ft,63,53
301,3,5:21.0,,Offensive rebound by T. Allen,63,53
302,3,5:08.0,,Z. Randolph misses 2-pt jump shot from 7 ft,63,53
303,3,5:05.0,,Offensive rebound by M. Gasol,63,53
304,3,5:05.0,,M. Gasol misses 2-pt layup from 1 ft,63,53
305,3,5:04.0,,Offensive rebound by Z. Randolph,63,53
306,3,5:02.0,,Z. Randolph makes 2-pt layup at rim,63,55
307,3,4:47.0,J. Crowder misses 2-pt jump shot from 19 ft,,63,55
308,3,4:45.0,,Defensive rebound by M. Chalmers,63,55
309,3,4:42.0,,M. Chalmers makes 2-pt layup from 2 ft,63,57
310,3,4:42.0,,Shooting foul by J. Sullinger (drawn by M. Chalmers),63,57
311,3,4:42.0,M. Smart enters the game for A. Bradley,,63,57
312,3,4:42.0,,M. Chalmers makes free throw 1 of 1,63,58
313,3,4:25.0,I. Thomas makes 3-pt jump shot from 23 ft (assist by A. Johnson),,66,58
314,3,4:09.0,,Personal foul by M. Smart (drawn by M. Chalmers),66,58
315,3,4:09.0,,M. Chalmers misses free throw 1 of 2,66,58
316,3,4:09.0,,Offensive rebound by Team,66,58
317,3,4:09.0,E. Turner enters the game for J. Crowder,,66,58
318,3,4:09.0,,M. Chalmers makes free throw 2 of 2,66,59
319,3,3:56.0,J. Sullinger makes 2-pt jump shot from 22 ft (assist by I. Thomas),,68,59
320,3,3:36.0,,J. Green makes 2-pt jump shot from 8 ft,68,61
321,3,3:25.0,A. Johnson makes 2-pt layup at rim (assist by I. Thomas),,70,61
322,3,3:12.0,,J. Green misses 2-pt hook shot from 3 ft,70,61
323,3,3:09.0,Defensive rebound by J. Sullinger,,70,61
324,3,3:03.0,Turnover by A. Johnson (lost ball),,70,61
325,3,2:54.0,,Turnover by M. Chalmers (bad pass; steal by M. Smart),70,61
326,3,2:54.0,,Loose ball foul by Z. Randolph (drawn by M. Smart),70,61
327,3,2:54.0,,Memphis full timeout,70,61
328,3,2:37.0,J. Sullinger makes 2-pt jump shot from 8 ft,,72,61
329,3,2:25.0,,Personal foul by M. Smart (drawn by M. Chalmers),72,61
330,3,2:25.0,,M. Chalmers misses free throw 1 of 2,72,61
331,3,2:25.0,,Offensive rebound by Team,72,61
332,3,2:25.0,,M. Chalmers makes free throw 2 of 2,72,62
333,3,2:10.0,J. Sullinger makes 2-pt layup from 2 ft,,74,62
334,3,1:45.0,,Z. Randolph makes 3-pt jump shot from 24 ft (assist by M. Chalmers),74,65
335,3,1:22.0,A. Johnson makes 2-pt hook shot from 3 ft (assist by E. Turner),,76,65
336,3,1:00.0,,M. Chalmers makes 3-pt jump shot from 24 ft,76,68
337,3,0:50.0,,Violation by J. Green (kicked ball),76,68
338,3,0:50.0,,V. Carter enters the game for T. Allen,76,68
339,3,0:50.0,Boston full timeout,,76,68
340,3,0:50.0,D. Lee enters the game for A. Johnson,,76,68
341,3,0:38.0,I. Thomas misses 3-pt jump shot from 25 ft,,76,68
342,3,0:36.0,Offensive rebound by M. Smart,,76,68
343,3,0:36.0,M. Smart misses 2-pt layup from 1 ft,,76,68
344,3,0:33.0,,Defensive rebound by M. Chalmers,76,68
345,3,0:26.0,,Turnover by M. Chalmers (bad pass; steal by D. Lee),76,68
346,3,0:22.0,Turnover by E. Turner (lost ball),,76,68
347,3,0:01.0,,J. Green misses 2-pt layup from 4 ft,76,68
348,3,0:00.0,,Offensive rebound by Team,76,68
349,4,11:47.0,D. Lee misses 2-pt layup from 1 ft (block by T. Allen),,76,68
350,4,11:45.0,,Defensive rebound by T. Allen,76,68
351,4,11:39.0,,V. Carter misses 3-pt jump shot from 24 ft,76,68
352,4,11:35.0,Defensive rebound by M. Smart,,76,68
353,4,11:19.0,M. Smart misses 2-pt jump shot from 17 ft,,76,68
354,4,11:17.0,,Defensive rebound by J. Green,76,68
355,4,11:01.0,,Z. Randolph misses 2-pt jump shot from 20 ft,76,68
356,4,11:01.0,Defensive rebound by E. Turner,,76,68
357,4,10:47.0,J. Sullinger makes 2-pt jump shot from 3 ft,,78,68
358,4,10:26.0,,J. Green makes 2-pt hook shot from 6 ft,78,70
359,4,10:16.0,Personal foul by V. Carter (drawn by M. Smart),,78,70
360,4,10:07.0,J. Sullinger misses 2-pt jump shot from 19 ft,,78,70
361,4,10:07.0,Offensive rebound by M. Smart,,78,70
362,4,10:07.0,,Loose ball foul by V. Carter (drawn by M. Smart),78,70
363,4,10:00.0,D. Lee misses 2-pt jump shot from 4 ft,,78,70
364,4,9:58.0,,Defensive rebound by T. Allen,78,70
365,4,9:47.0,,Z. Randolph misses 2-pt jump shot from 17 ft,78,70
366,4,9:47.0,Defensive rebound by D. Lee,,78,70
367,4,9:37.0,Shooting foul by T. Allen (drawn by A. Bradley),,78,70
368,4,9:37.0,A. Bradley misses free throw 1 of 2,,78,70
369,4,9:37.0,Offensive rebound by Team,,78,70
370,4,9:37.0,A. Bradley makes free throw 2 of 2,,79,70
371,4,9:17.0,,V. Carter makes 2-pt dunk at rim,79,72
372,4,9:08.0,Turnover by M. Smart (bad pass; steal by T. Allen),,79,72
373,4,9:04.0,,T. Allen makes 2-pt dunk at rim,79,74
374,4,8:40.0,D. Lee misses 2-pt layup from 1 ft,,79,74
375,4,8:40.0,Offensive rebound by D. Lee,,79,74
376,4,8:40.0,D. Lee misses 2-pt layup from 1 ft,,79,74
377,4,8:40.0,,Defensive rebound by V. Carter,79,74
378,4,8:34.0,,Turnover by V. Carter (bad pass; steal by M. Smart),79,74
379,4,8:22.0,A. Bradley makes 2-pt jump shot from 17 ft,,81,74
380,4,8:06.0,,Personal foul by E. Turner (drawn by J. Green),81,74
381,4,8:06.0,,Memphis full timeout,81,74
382,4,8:06.0,,M. Gasol enters the game for Z. Randolph,81,74
383,4,7:56.0,,V. Carter misses 3-pt jump shot from 24 ft,81,74
384,4,7:55.0,,Offensive rebound by M. Gasol,81,74
385,4,7:48.0,,M. Gasol misses 2-pt jump shot from 13 ft,81,74
386,4,7:47.0,Defensive rebound by M. Smart,,81,74
387,4,7:33.0,A. Bradley misses 2-pt jump shot from 15 ft (block by J. Green),,81,74
388,4,7:30.0,,Defensive rebound by M. Gasol,81,74
