,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MINNESOTA_ACTION,ORLANDO_SCORE,MINNESOTA_SCORE
105,1,1:12.0,,A. Wiggins misses free throw 1 of 2,19,10
106,1,1:12.0,,Offensive rebound by Team,19,10
107,1,1:12.0,,A. Wiggins makes free throw 2 of 2,19,11
108,1,0:58.0,V. Oladipo misses 2-pt jump shot from 19 ft,,19,11
109,1,0:57.0,,Defensive rebound by S. Muhammad,19,11
110,1,0:54.0,,Turnover by S. Muhammad (lost ball; steal by V. Oladipo),19,11
111,1,0:35.0,A. Nicholson makes 2-pt dunk at rim (assist by S. Napier),,21,11
112,1,0:20.0,Violation by A. Gordon (def goaltending),,21,11
113,1,0:20.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by G. Dieng),21,13
114,1,0:20.0,,Shooting foul by A. Gordon (drawn by S. Muhammad),21,13
115,1,0:20.0,,T. Prince enters the game for A. Wiggins,21,13
116,1,0:20.0,,S. Muhammad makes free throw 1 of 1,21,14
117,1,0:09.0,Personal take foul by S. Muhammad (drawn by V. Oladipo),,21,14
118,1,0:02.0,S. Napier misses 2-pt jump shot from 21 ft,,21,14
119,1,0:01.0,Offensive rebound by A. Nicholson,,21,14
120,1,0:00.0,A. Nicholson misses 2-pt hook shot from 10 ft,,21,14
121,1,0:00.0,Offensive rebound by Team,,21,14
122,2,11:46.0,,S. Muhammad misses 2-pt jump shot from 15 ft,21,14
123,2,11:45.0,Defensive rebound by A. Nicholson,,21,14
124,2,11:31.0,A. Nicholson misses 2-pt jump shot from 3 ft,,21,14
125,2,11:30.0,,Defensive rebound by G. Dieng,21,14
126,2,11:17.0,,S. Muhammad makes 2-pt layup from 2 ft (assist by N. Bjelica),21,16
127,2,10:57.0,Shooting foul by N. Bjelica (drawn by J. Smith),,21,16
128,2,10:57.0,J. Smith makes free throw 1 of 2,,22,16
129,2,10:57.0,J. Smith makes free throw 2 of 2,,23,16
130,2,10:45.0,,Personal foul by S. Napier (drawn by Z. LaVine),23,16
131,2,10:41.0,,Turnover by Z. LaVine (bad pass; steal by V. Oladipo),23,16
132,2,10:36.0,S. Napier misses 2-pt layup from 2 ft,,23,16
133,2,10:34.0,Offensive rebound by V. Oladipo,,23,16
134,2,10:31.0,V. Oladipo makes 2-pt layup at rim,,25,16
135,2,10:16.0,,Personal foul by J. Smith (drawn by G. Dieng),25,16
136,2,10:07.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by Z. LaVine),25,19
137,2,9:45.0,A. Gordon misses 3-pt jump shot from 23 ft,,25,19
138,2,9:43.0,Offensive rebound by J. Smith,,25,19
139,2,9:43.0,J. Smith makes 2-pt layup from 2 ft,,27,19
140,2,9:21.0,,G. Dieng makes 2-pt jump shot from 15 ft (assist by T. Prince),27,21
141,2,9:06.0,A. Gordon makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,30,21
142,2,8:47.0,,G. Dieng makes 2-pt layup from 2 ft (assist by Z. LaVine),30,23
143,2,8:31.0,S. Napier misses 3-pt jump shot from 23 ft,,30,23
144,2,8:30.0,,Defensive rebound by G. Dieng,30,23
145,2,8:22.0,,S. Muhammad misses 3-pt jump shot from 24 ft,30,23
146,2,8:21.0,Defensive rebound by A. Gordon,,30,23
147,2,8:16.0,V. Oladipo misses 2-pt layup from 1 ft,,30,23
148,2,8:15.0,,Defensive rebound by N. Bjelica,30,23
149,2,8:10.0,,Minnesota full timeout,30,23
150,2,8:06.0,,Shooting foul by J. Smith (drawn by Z. LaVine),30,23
151,2,8:06.0,,Z. LaVine makes free throw 1 of 2,30,24
152,2,8:06.0,N. Vučević enters the game for J. Smith,,30,24
153,2,8:06.0,E. Payton enters the game for S. Napier,,30,24
154,2,8:06.0,T. Harris enters the game for A. Gordon,,30,24
155,2,8:06.0,,Z. LaVine makes free throw 2 of 2,30,25
156,2,7:45.0,A. Nicholson misses 2-pt jump shot from 12 ft,,30,25
157,2,7:43.0,Offensive rebound by N. Vučević,,30,25
158,2,7:35.0,Shooting foul by S. Muhammad (drawn by T. Harris),,30,25
159,2,7:35.0,T. Harris makes free throw 1 of 2,,31,25
160,2,7:35.0,T. Harris makes free throw 2 of 2,,32,25
161,2,7:19.0,,Z. LaVine misses 3-pt jump shot from 24 ft,32,25
162,2,7:18.0,Defensive rebound by A. Nicholson,,32,25
163,2,7:04.0,A. Nicholson makes 2-pt hook shot from 8 ft (assist by T. Harris),,34,25
164,2,6:47.0,,N. Bjelica misses 3-pt jump shot from 25 ft,34,25
165,2,6:46.0,Defensive rebound by N. Vučević,,34,25
166,2,6:38.0,A. Nicholson makes 2-pt layup from 1 ft (assist by N. Vučević),,36,25
167,2,6:36.0,,Minnesota full timeout,36,25
168,2,6:36.0,E. Fournier enters the game for V. Oladipo,,36,25
169,2,6:36.0,,A. Wiggins enters the game for T. Prince,36,25
170,2,6:36.0,,K. Towns enters the game for N. Bjelica,36,25
171,2,6:24.0,,S. Muhammad misses 3-pt jump shot from 23 ft,36,25
172,2,6:23.0,Defensive rebound by N. Vučević,,36,25
173,2,6:08.0,A. Nicholson makes 2-pt hook shot from 5 ft (assist by N. Vučević),,38,25
174,2,5:48.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by A. Wiggins),38,27
175,2,5:30.0,E. Payton makes 2-pt layup from 2 ft (assist by N. Vučević),,40,27
176,2,5:30.0,Shooting foul by A. Wiggins (drawn by E. Payton),,40,27
177,2,5:30.0,,R. Rubio enters the game for S. Muhammad,40,27
178,2,5:30.0,E. Payton misses free throw 1 of 1,,40,27
179,2,5:30.0,,Defensive rebound by K. Towns,40,27
180,2,5:19.0,,Turnover by G. Dieng (bad pass),40,27
181,2,5:06.0,Turnover by T. Harris (lost ball; steal by R. Rubio),,40,27
182,2,5:02.0,,Z. LaVine misses 2-pt layup from 1 ft,40,27
183,2,5:00.0,Defensive rebound by E. Payton,,40,27
184,2,4:55.0,T. Harris misses 2-pt layup from 2 ft (block by G. Dieng),,40,27
185,2,4:54.0,Offensive rebound by T. Harris,,40,27
186,2,4:52.0,Turnover by T. Harris (bad pass; steal by K. Towns),,40,27
187,2,4:51.0,,Turnover by R. Rubio (traveling),40,27
188,2,4:40.0,A. Nicholson makes 2-pt hook shot from 6 ft,,42,27
189,2,4:24.0,,K. Towns misses 2-pt jump shot from 19 ft,42,27
190,2,4:23.0,Defensive rebound by E. Fournier,,42,27
191,2,4:12.0,Turnover by A. Nicholson (bad pass; steal by R. Rubio),,42,27
192,2,4:08.0,,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),42,29
193,2,3:47.0,,Offensive charge foul by E. Payton (drawn by R. Rubio),42,29
194,2,3:47.0,Turnover by E. Payton (offensive foul),,42,29
195,2,3:47.0,,K. Martin enters the game for Z. LaVine,42,29
196,2,3:37.0,,Shooting foul by T. Harris (drawn by A. Wiggins),42,29
197,2,3:37.0,,A. Wiggins makes free throw 1 of 2,42,30
198,2,3:37.0,C. Frye enters the game for A. Nicholson,,42,30
199,2,3:37.0,V. Oladipo enters the game for E. Payton,,42,30
200,2,3:37.0,,A. Wiggins makes free throw 2 of 2,42,31
201,2,3:21.0,Shooting foul by G. Dieng (drawn by E. Fournier),,42,31
202,2,3:21.0,E. Fournier misses free throw 1 of 2,,42,31
203,2,3:21.0,Offensive rebound by Team,,42,31
204,2,3:21.0,,K. Garnett enters the game for G. Dieng,42,31
205,2,3:21.0,E. Fournier makes free throw 2 of 2,,43,31
206,2,3:14.0,,Offensive foul by K. Garnett (drawn by E. Fournier),43,31
207,2,3:14.0,,Turnover by K. Garnett (offensive foul),43,31
208,2,3:14.0,Orlando full timeout,,43,31
209,2,3:00.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Fournier),,45,31
210,2,2:43.0,,A. Wiggins makes 2-pt jump shot from 12 ft,45,33
211,2,2:27.0,T. Harris misses 2-pt layup from 1 ft (block by K. Garnett),,45,33
212,2,2:26.0,Offensive rebound by T. Harris,,45,33
213,2,2:25.0,T. Harris misses 2-pt layup from 3 ft (block by K. Garnett),,45,33
214,2,2:24.0,Offensive rebound by Team,,45,33
215,2,2:14.0,T. Harris makes 3-pt jump shot from 24 ft (assist by C. Frye),,48,33
216,2,1:52.0,,A. Wiggins makes 2-pt jump shot from 21 ft,48,35
217,2,1:40.0,Turnover by C. Frye (bad pass),,48,35
218,2,1:27.0,,K. Garnett misses 2-pt jump shot from 19 ft,48,35
219,2,1:26.0,Defensive rebound by V. Oladipo,,48,35
220,2,1:11.0,N. Vučević makes 2-pt hook shot from 8 ft (assist by V. Oladipo),,50,35
221,2,0:56.0,,K. Martin makes 3-pt jump shot from 24 ft (assist by R. Rubio),50,38
222,2,0:41.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Fournier),,52,38
223,2,0:36.0,,Personal foul by C. Frye (drawn by K. Garnett),52,38
224,2,0:36.0,,K. Garnett makes free throw 1 of 2,52,39
225,2,0:36.0,,K. Garnett makes free throw 2 of 2,52,40
226,2,0:26.0,V. Oladipo misses 2-pt jump shot from 15 ft,,52,40
227,2,0:24.0,,Defensive rebound by A. Wiggins,52,40
228,2,0:10.0,,Personal foul by V. Oladipo (drawn by R. Rubio),52,40
229,2,0:10.0,,R. Rubio misses free throw 1 of 2,52,40
230,2,0:10.0,,Offensive rebound by Team,52,40
231,2,0:10.0,,R. Rubio makes free throw 2 of 2,52,41
232,2,0:04.0,E. Fournier makes 2-pt layup from 2 ft,,54,41
233,2,0:01.0,,R. Rubio misses 3-pt jump shot from 32 ft,54,41
234,2,0:00.0,,Offensive rebound by Team,54,41
235,3,11:45.0,,K. Martin makes 2-pt jump shot from 13 ft,54,43
236,3,11:24.0,N. Vučević misses 2-pt jump shot from 13 ft,,54,43
237,3,11:21.0,,Defensive rebound by R. Rubio,54,43
238,3,11:17.0,,Personal foul by E. Fournier (drawn by R. Rubio),54,43
239,3,11:03.0,,Shooting foul by E. Fournier (drawn by K. Martin),54,43
240,3,11:03.0,,K. Martin makes free throw 1 of 2,54,44
241,3,11:03.0,,K. Martin makes free throw 2 of 2,54,45
242,3,10:53.0,Personal foul by K. Towns (drawn by N. Vučević),,54,45
243,3,10:46.0,N. Vučević misses 2-pt jump shot from 20 ft,,54,45
244,3,10:45.0,,Defensive rebound by K. Garnett,54,45
245,3,10:29.0,,K. Towns misses 2-pt hook shot from 7 ft,54,45
246,3,10:28.0,Defensive rebound by C. Frye,,54,45
247,3,10:18.0,Shooting foul by K. Martin (drawn by E. Fournier),,54,45
248,3,10:18.0,E. Fournier makes free throw 1 of 2,,55,45
249,3,10:18.0,E. Fournier makes free throw 2 of 2,,56,45
250,3,9:58.0,,Turnover by K. Martin (bad pass; steal by T. Harris),56,45
251,3,9:54.0,T. Harris misses 2-pt layup from 2 ft (block by A. Wiggins),,56,45
252,3,9:52.0,,Defensive rebound by A. Wiggins,56,45
253,3,9:40.0,,K. Towns misses 2-pt layup from 1 ft,56,45
254,3,9:40.0,Defensive rebound by N. Vučević,,56,45
255,3,9:32.0,C. Frye misses 2-pt jump shot from 14 ft,,56,45
256,3,9:31.0,,Defensive rebound by R. Rubio,56,45
257,3,9:23.0,,R. Rubio misses 2-pt jump shot from 19 ft,56,45
258,3,9:22.0,Defensive rebound by C. Frye,,56,45
259,3,9:08.0,Personal foul by R. Rubio (drawn by C. Frye),,56,45
260,3,9:01.0,N. Vučević makes 2-pt jump shot from 15 ft (assist by E. Payton),,58,45
261,3,8:42.0,,A. Wiggins misses 2-pt jump shot from 19 ft,58,45
262,3,8:41.0,Defensive rebound by N. Vučević,,58,45
263,3,8:30.0,T. Harris makes 3-pt jump shot from 22 ft (assist by E. Fournier),,61,45
264,3,8:30.0,,Minnesota full timeout,61,45
265,3,8:11.0,,A. Wiggins makes 2-pt jump shot from 8 ft,61,47
266,3,7:48.0,E. Payton misses 2-pt jump shot from 12 ft,,61,47
267,3,7:47.0,,Defensive rebound by R. Rubio,61,47
268,3,7:46.0,,Personal foul by E. Payton (drawn by R. Rubio),61,47
269,3,7:38.0,,Offensive foul by K. Towns (drawn by E. Payton),61,47
270,3,7:38.0,,Turnover by K. Towns (offensive foul),61,47
271,3,7:23.0,E. Payton makes 2-pt jump shot from 19 ft,,63,47
272,3,6:57.0,,K. Martin makes 2-pt jump shot from 19 ft (assist by A. Wiggins),63,49
273,3,6:39.0,E. Fournier makes 3-pt jump shot from 25 ft,,66,49
274,3,6:17.0,,K. Martin misses 2-pt jump shot from 7 ft,66,49
275,3,6:16.0,,Offensive rebound by K. Towns,66,49
276,3,6:15.0,,Shooting foul by C. Frye (drawn by K. Towns),66,49
277,3,6:15.0,,K. Towns makes free throw 1 of 2,66,50
278,3,6:15.0,,N. Bjelica enters the game for K. Garnett,66,50
279,3,6:15.0,A. Nicholson enters the game for C. Frye,,66,50
280,3,6:15.0,,K. Towns makes free throw 2 of 2,66,51
281,3,5:59.0,N. Vučević makes 2-pt hook shot from 7 ft,,68,51
282,3,5:37.0,,A. Wiggins makes 2-pt jump shot from 15 ft,68,53
283,3,5:21.0,T. Harris makes 2-pt jump shot from 18 ft,,70,53
284,3,5:06.0,,A. Wiggins makes 3-pt jump shot from 24 ft (assist by R. Rubio),70,56
285,3,4:51.0,Offensive foul by E. Fournier (drawn by R. Rubio),,70,56
286,3,4:51.0,Turnover by E. Fournier (offensive foul),,70,56
287,3,4:37.0,,A. Wiggins makes 2-pt layup from 1 ft,70,58
288,3,4:17.0,E. Payton misses 3-pt jump shot from 24 ft,,70,58
289,3,4:16.0,,Defensive rebound by Team,70,58
290,3,4:16.0,V. Oladipo enters the game for E. Fournier,,70,58
291,3,4:16.0,A. Gordon enters the game for T. Harris,,70,58
292,3,4:16.0,,Z. LaVine enters the game for R. Rubio,70,58
293,3,4:00.0,,K. Towns misses 2-pt hook shot from 4 ft,70,58
294,3,3:59.0,Defensive rebound by N. Vučević,,70,58
295,3,3:59.0,Personal foul by N. Bjelica (drawn by N. Vučević),,70,58
296,3,3:51.0,Personal foul by K. Martin (drawn by V. Oladipo),,70,58
297,3,3:51.0,V. Oladipo makes free throw 1 of 2,,71,58
298,3,3:51.0,,G. Dieng enters the game for K. Towns,71,58
299,3,3:51.0,V. Oladipo makes free throw 2 of 2,,72,58
300,3,3:31.0,,K. Martin makes 3-pt jump shot from 25 ft (assist by Z. LaVine),72,61
301,3,3:15.0,Turnover by N. Vučević (lost ball; steal by G. Dieng),,72,61
302,3,3:11.0,,G. Dieng makes 2-pt dunk at rim,72,63
303,3,2:56.0,Orlando full timeout,,72,63
304,3,2:50.0,N. Vučević makes 2-pt dunk at rim (assist by V. Oladipo),,74,63
305,3,2:30.0,,Turnover by Z. LaVine (bad pass; steal by N. Vučević),74,63
306,3,2:12.0,V. Oladipo misses 3-pt jump shot from 24 ft,,74,63
307,3,2:12.0,,Defensive rebound by N. Bjelica,74,63
308,3,2:05.0,,Personal foul by V. Oladipo (drawn by K. Martin),74,63
309,3,2:05.0,,K. Martin makes free throw 1 of 2,74,64
310,3,2:05.0,,K. Martin makes free throw 2 of 2,74,65
311,3,1:51.0,V. Oladipo makes 2-pt jump shot from 20 ft (assist by E. Payton),,76,65
312,3,1:32.0,,Z. LaVine misses 3-pt jump shot from 27 ft,76,65
313,3,1:30.0,,Offensive rebound by Team,76,65
314,3,1:30.0,Loose ball foul by N. Vučević (drawn by K. Martin),,76,65
315,3,1:30.0,,K. Martin makes free throw 1 of 2,76,66
316,3,1:30.0,J. Smith enters the game for N. Vučević,,76,66
317,3,1:30.0,,K. Martin makes free throw 2 of 2,76,67
318,3,1:09.0,A. Gordon misses 2-pt jump shot from 9 ft,,76,67
319,3,1:08.0,,Defensive rebound by N. Bjelica,76,67
320,3,0:49.0,,K. Martin misses 2-pt jump shot from 20 ft,76,67
321,3,0:48.0,Defensive rebound by E. Payton,,76,67
322,3,0:39.0,E. Payton misses 2-pt layup from 2 ft (block by G. Dieng),,76,67
323,3,0:39.0,Offensive rebound by Team,,76,67
324,3,0:39.0,,T. Prince enters the game for A. Wiggins,76,67
325,3,0:39.0,,S. Muhammad enters the game for K. Martin,76,67
326,3,0:35.0,A. Gordon misses 3-pt jump shot from 22 ft,,76,67
327,3,0:34.0,,Defensive rebound by N. Bjelica,76,67
328,3,0:12.0,,N. Bjelica misses 3-pt jump shot from 25 ft,76,67
329,3,0:11.0,Defensive rebound by E. Payton,,76,67
330,3,0:01.0,E. Payton misses 2-pt jump shot from 19 ft,,76,67
331,3,0:00.0,,Defensive rebound by S. Muhammad,76,67
332,4,11:47.0,A. Nicholson misses 2-pt jump shot from 10 ft,,76,67
333,4,11:46.0,,Defensive rebound by G. Dieng,76,67
334,4,11:32.0,,S. Muhammad makes 2-pt jump shot from 4 ft (assist by Z. LaVine),76,69
335,4,11:32.0,,Shooting foul by J. Smith (drawn by S. Muhammad),76,69
336,4,11:32.0,,S. Muhammad misses free throw 1 of 1,76,69
337,4,11:31.0,Defensive rebound by A. Nicholson,,76,69
338,4,11:20.0,Turnover by V. Oladipo (bad pass; steal by N. Bjelica),,76,69
339,4,10:58.0,,G. Dieng misses 2-pt layup from 2 ft (block by A. Gordon),76,69
340,4,10:58.0,,Offensive rebound by Team,76,69
341,4,10:54.0,,Z. LaVine misses 2-pt jump shot from 18 ft,76,69
342,4,10:53.0,,Offensive rebound by N. Bjelica,76,69
343,4,10:53.0,,Turnover by Team (shot clock),76,69
344,4,10:40.0,V. Oladipo makes 2-pt jump shot from 5 ft,,78,69
345,4,10:20.0,,N. Bjelica misses 2-pt jump shot from 5 ft,78,69
346,4,10:18.0,,Offensive rebound by N. Bjelica,78,69
347,4,10:16.0,,N. Bjelica misses 2-pt layup from 1 ft,78,69
348,4,10:15.0,Defensive rebound by Team,,78,69
349,4,10:02.0,E. Fournier misses 2-pt layup from 2 ft (block by N. Bjelica),,78,69
350,4,10:00.0,,Defensive rebound by Z. LaVine,78,69
351,4,9:55.0,,S. Muhammad misses 2-pt layup from 2 ft (block by V. Oladipo),78,69
352,4,9:54.0,,Offensive rebound by Z. LaVine,78,69
353,4,9:54.0,,Z. LaVine makes 2-pt layup at rim,78,71
354,4,9:31.0,A. Gordon makes 2-pt jump shot from 18 ft,,80,71
355,4,9:24.0,,Personal foul by J. Smith (drawn by G. Dieng),80,71
356,4,9:24.0,T. Harris enters the game for A. Gordon,,80,71
357,4,9:13.0,,Shooting block foul by J. Smith (drawn by Z. LaVine),80,71
358,4,9:13.0,,Z. LaVine makes free throw 1 of 2,80,72
359,4,9:13.0,N. Vučević enters the game for J. Smith,,80,72
360,4,9:13.0,,Z. LaVine makes free throw 2 of 2,80,73
361,4,8:52.0,E. Fournier misses 3-pt jump shot from 25 ft,,80,73
362,4,8:51.0,,Defensive rebound by Z. LaVine,80,73
363,4,8:39.0,,S. Muhammad makes 2-pt dunk at rim,80,75
364,4,8:11.0,V. Oladipo misses 2-pt jump shot from 4 ft (block by G. Dieng),,80,75
365,4,8:10.0,,Defensive rebound by Team,80,75
366,4,8:10.0,,Minnesota full timeout,80,75
367,4,8:10.0,E. Payton enters the game for V. Oladipo,,80,75
368,4,8:02.0,,Shooting block foul by N. Vučević (drawn by Z. LaVine),80,75
369,4,8:02.0,,Z. LaVine makes free throw 1 of 2,80,76
370,4,8:02.0,,Z. LaVine makes free throw 2 of 2,80,77
371,4,7:43.0,N. Vučević makes 2-pt layup from 1 ft,,82,77
372,4,7:29.0,,T. Prince makes 2-pt jump shot from 21 ft (assist by N. Bjelica),82,79
373,4,7:12.0,E. Payton misses 2-pt layup from 1 ft (block by Z. LaVine),,82,79
374,4,7:11.0,Offensive rebound by E. Payton,,82,79
375,4,7:10.0,E. Payton makes 2-pt layup at rim,,84,79
376,4,6:58.0,,Z. LaVine makes 2-pt layup from 1 ft,84,81
377,4,6:37.0,,A. Wiggins enters the game for S. Muhammad,84,81
378,4,6:36.0,Turnover by N. Vučević (traveling),,84,81
379,4,6:21.0,,T. Prince misses 2-pt jump shot from 18 ft,84,81
380,4,6:20.0,Defensive rebound by E. Payton,,84,81
381,4,6:04.0,Personal foul by A. Wiggins (drawn by T. Harris),,84,81
382,4,6:00.0,E. Payton makes 2-pt layup from 1 ft,,86,81
383,4,6:00.0,Shooting foul by Z. LaVine (drawn by E. Payton),,86,81
384,4,6:00.0,E. Payton misses free throw 1 of 1,,86,81
