,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
87,1,0:37.0,,P. George makes 3-pt jump shot from 27 ft,26,27
88,1,0:20.0,T. Ross makes 2-pt jump shot from 19 ft,,28,27
89,1,0:00.0,,P. George misses 2-pt jump shot from 8 ft (block by D. DeRozan),28,27
90,1,0:00.0,,Offensive rebound by Team,28,27
91,2,11:45.0,L. Scola misses 2-pt hook shot from 6 ft,,28,27
92,2,11:44.0,,Defensive rebound by J. Hill,28,27
93,2,11:38.0,,Shooting foul by P. Patterson (drawn by L. Allen),28,27
94,2,11:38.0,,L. Allen makes free throw 1 of 2,28,28
95,2,11:38.0,,L. Allen makes free throw 2 of 2,28,29
96,2,11:26.0,T. Ross misses 2-pt jump shot from 20 ft,,28,29
97,2,11:25.0,,Defensive rebound by R. Stuckey,28,29
98,2,11:19.0,,R. Stuckey misses 2-pt layup from 2 ft,28,29
99,2,11:18.0,,Offensive rebound by L. Allen,28,29
100,2,11:03.0,,J. Hill misses 2-pt jump shot from 18 ft,28,29
101,2,11:03.0,Defensive rebound by T. Ross,,28,29
102,2,10:37.0,C. Joseph misses 2-pt layup from 3 ft,,28,29
103,2,10:37.0,,Defensive rebound by G. Hill,28,29
104,2,10:27.0,,L. Allen makes 2-pt layup from 1 ft (assist by J. Hill),28,31
105,2,10:04.0,J. Johnson misses 2-pt layup from 1 ft,,28,31
106,2,10:04.0,,Defensive rebound by L. Allen,28,31
107,2,9:48.0,,J. Hill makes 2-pt jump shot from 15 ft,28,33
108,2,9:22.0,Turnover by P. Patterson (bad pass; steal by J. Hill),,28,33
109,2,9:12.0,,J. Hill misses 2-pt jump shot from 17 ft,28,33
110,2,9:11.0,,Offensive rebound by J. Hill,28,33
111,2,9:04.0,,C. Budinger misses 3-pt jump shot from 27 ft,28,33
112,2,9:03.0,Defensive rebound by P. Patterson,,28,33
113,2,8:53.0,P. Patterson misses 3-pt jump shot from 24 ft,,28,33
114,2,8:53.0,,Defensive rebound by C. Budinger,28,33
115,2,8:42.0,,R. Stuckey makes 2-pt jump shot from 8 ft,28,35
116,2,8:36.0,Toronto full timeout,,28,35
117,2,8:36.0,L. Nogueira enters the game for T. Ross,,28,35
118,2,8:36.0,K. Lowry enters the game for P. Patterson,,28,35
119,2,8:25.0,Offensive foul by L. Nogueira (drawn by R. Stuckey),,28,35
120,2,8:25.0,Turnover by L. Nogueira (offensive foul),,28,35
121,2,8:13.0,,Turnover by R. Stuckey (lost ball; steal by L. Scola),28,35
122,2,8:08.0,L. Scola misses 2-pt layup at rim,,28,35
123,2,8:07.0,,Defensive rebound by R. Stuckey,28,35
124,2,8:01.0,,R. Stuckey makes 2-pt layup from 2 ft,28,37
125,2,7:47.0,K. Lowry makes 2-pt jump shot from 21 ft,,30,37
126,2,7:31.0,,C. Budinger makes 2-pt jump shot from 6 ft,30,39
127,2,7:22.0,J. Johnson misses 3-pt jump shot from 25 ft,,30,39
128,2,7:22.0,,Defensive rebound by C. Budinger,30,39
129,2,7:09.0,,L. Allen misses 2-pt jump shot from 19 ft,30,39
130,2,7:08.0,Defensive rebound by K. Lowry,,30,39
131,2,6:53.0,C. Joseph misses 2-pt jump shot from 16 ft,,30,39
132,2,6:51.0,,Defensive rebound by C. Budinger,30,39
133,2,6:48.0,,Shooting foul by C. Joseph (drawn by C. Budinger),30,39
134,2,6:48.0,,C. Budinger makes free throw 1 of 2,30,40
135,2,6:48.0,D. DeRozan enters the game for L. Scola,,30,40
136,2,6:48.0,,I. Mahinmi enters the game for L. Allen,30,40
137,2,6:48.0,,C. Miles enters the game for R. Stuckey,30,40
138,2,6:48.0,,C. Budinger makes free throw 2 of 2,30,41
139,2,6:28.0,Personal block foul by I. Mahinmi (drawn by K. Lowry),,30,41
140,2,6:28.0,,M. Ellis enters the game for I. Mahinmi,30,41
141,2,6:17.0,K. Lowry misses 3-pt jump shot from 25 ft,,30,41
142,2,6:16.0,,Defensive rebound by C. Miles,30,41
143,2,6:09.0,,C. Budinger misses 2-pt layup from 1 ft (block by L. Nogueira),30,41
144,2,6:09.0,Defensive rebound by Team,,30,41
145,2,5:45.0,K. Lowry misses 2-pt jump shot from 18 ft (block by G. Hill),,30,41
146,2,5:45.0,Offensive rebound by Team,,30,41
147,2,5:45.0,Turnover by Team (shot clock),,30,41
148,2,5:45.0,Official timeout,,30,41
149,2,5:45.0,B. Biyombo enters the game for C. Joseph,,30,41
150,2,5:45.0,N. Powell enters the game for L. Nogueira,,30,41
151,2,5:39.0,,Personal foul by N. Powell (drawn by M. Ellis),30,41
152,2,5:36.0,,Personal block foul by J. Johnson (drawn by G. Hill),30,41
153,2,5:25.0,,G. Hill misses 3-pt jump shot from 24 ft,30,41
154,2,5:24.0,Defensive rebound by D. DeRozan,,30,41
155,2,5:14.0,Turnover by B. Biyombo (lost ball; steal by C. Miles),,30,41
156,2,5:09.0,,C. Miles misses 2-pt layup at rim (block by J. Johnson),30,41
157,2,5:07.0,Defensive rebound by B. Biyombo,,30,41
158,2,5:06.0,Turnover by B. Biyombo (bad pass),,30,41
159,2,4:53.0,,M. Ellis misses 2-pt jump shot from 18 ft,30,41
160,2,4:52.0,Defensive rebound by K. Lowry,,30,41
161,2,4:52.0,Personal foul by J. Hill (drawn by K. Lowry),,30,41
162,2,4:52.0,,L. Allen enters the game for J. Hill,30,41
163,2,4:52.0,,P. George enters the game for C. Budinger,30,41
164,2,4:29.0,N. Powell misses 2-pt hook shot from 3 ft,,30,41
165,2,4:28.0,,Defensive rebound by P. George,30,41
166,2,4:26.0,,Turnover by P. George (bad pass; steal by D. DeRozan),30,41
167,2,4:10.0,Turnover by K. Lowry (lost ball; steal by M. Ellis),,30,41
168,2,4:08.0,,M. Ellis makes 2-pt layup at rim,30,43
169,2,4:08.0,,Shooting foul by N. Powell (drawn by M. Ellis),30,43
170,2,4:08.0,,M. Ellis makes free throw 1 of 1,30,44
171,2,3:54.0,Shooting foul by C. Miles (drawn by J. Johnson),,30,44
172,2,3:54.0,J. Johnson makes free throw 1 of 2,,31,44
173,2,3:54.0,J. Johnson makes free throw 2 of 2,,32,44
174,2,3:36.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by G. Hill),32,47
175,2,3:25.0,Shooting foul by P. George (drawn by K. Lowry),,32,47
176,2,3:25.0,K. Lowry makes free throw 1 of 2,,33,47
177,2,3:25.0,P. Patterson enters the game for J. Johnson,,33,47
178,2,3:25.0,Violation by Team (delay of game),,33,47
179,2,3:25.0,K. Lowry makes free throw 2 of 2,,34,47
180,2,3:13.0,,P. George misses 2-pt jump shot from 18 ft,34,47
181,2,3:12.0,,Offensive rebound by L. Allen,34,47
182,2,3:07.0,,Turnover by P. George (traveling),34,47
183,2,2:53.0,N. Powell misses 3-pt jump shot from 25 ft,,34,47
184,2,2:52.0,,Defensive rebound by P. George,34,47
185,2,2:43.0,,Turnover by P. George (bad pass; steal by N. Powell),34,47
186,2,2:41.0,,Indiana full timeout,34,47
187,2,2:41.0,C. Joseph enters the game for N. Powell,,34,47
188,2,2:41.0,,I. Mahinmi enters the game for L. Allen,34,47
189,2,2:34.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by K. Lowry),,37,47
190,2,2:06.0,,M. Ellis makes 3-pt jump shot from 26 ft (assist by G. Hill),37,50
191,2,1:53.0,,Violation by G. Hill (kicked ball),37,50
192,2,1:50.0,Offensive foul by K. Lowry (drawn by G. Hill),,37,50
193,2,1:50.0,Turnover by K. Lowry (offensive foul),,37,50
194,2,1:36.0,,M. Ellis makes 2-pt jump shot from 8 ft,37,52
195,2,1:26.0,,Offensive charge foul by D. DeRozan (drawn by P. George),37,52
196,2,1:26.0,Turnover by D. DeRozan (offensive foul),,37,52
197,2,1:11.0,,M. Ellis misses 3-pt jump shot from 28 ft,37,52
198,2,1:10.0,Defensive rebound by P. Patterson,,37,52
199,2,1:00.0,Shooting foul by I. Mahinmi (drawn by B. Biyombo),,37,52
200,2,1:00.0,B. Biyombo makes free throw 1 of 2,,38,52
201,2,1:00.0,,J. Hill enters the game for I. Mahinmi,38,52
202,2,1:00.0,,L. Allen enters the game for P. George,38,52
203,2,1:00.0,B. Biyombo misses free throw 2 of 2,,38,52
204,2,1:00.0,,Defensive rebound by C. Miles,38,52
205,2,0:35.0,,M. Ellis misses 2-pt jump shot from 20 ft,38,52
206,2,0:34.0,Defensive rebound by P. Patterson,,38,52
207,2,0:26.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,41,52
208,2,0:02.0,,J. Hill misses 2-pt jump shot from 20 ft,41,52
209,2,0:00.0,Defensive rebound by C. Joseph,,41,52
210,3,11:49.0,L. Scola misses 2-pt jump shot from 19 ft,,41,52
211,3,11:48.0,,Defensive rebound by P. George,41,52
212,3,11:32.0,,P. George misses 3-pt jump shot from 26 ft,41,52
213,3,11:32.0,Defensive rebound by L. Scola,,41,52
214,3,11:14.0,Shooting foul by P. George (drawn by D. DeRozan),,41,52
215,3,11:14.0,D. DeRozan misses free throw 1 of 2,,41,52
216,3,11:14.0,Offensive rebound by Team,,41,52
217,3,11:14.0,D. DeRozan makes free throw 2 of 2,,42,52
218,3,10:55.0,,C. Miles makes 2-pt jump shot from 11 ft,42,54
219,3,10:42.0,,Offensive charge foul by B. Biyombo (drawn by M. Ellis),42,54
220,3,10:42.0,Turnover by B. Biyombo (offensive foul),,42,54
221,3,10:27.0,,I. Mahinmi misses 2-pt hook shot from 7 ft,42,54
222,3,10:27.0,Defensive rebound by L. Scola,,42,54
223,3,10:15.0,D. DeRozan makes 2-pt jump shot from 10 ft,,44,54
224,3,9:58.0,,C. Miles makes 3-pt jump shot from 25 ft,44,57
225,3,9:38.0,D. DeRozan makes 2-pt jump shot from 18 ft,,46,57
226,3,9:24.0,,Shooting foul by B. Biyombo (drawn by P. George),46,57
227,3,9:24.0,,P. George makes free throw 1 of 2,46,58
228,3,9:24.0,,P. George makes free throw 2 of 2,46,59
229,3,9:12.0,D. DeRozan misses 2-pt jump shot from 20 ft,,46,59
230,3,9:10.0,,Defensive rebound by Team,46,59
231,3,8:58.0,,P. George makes 2-pt jump shot from 5 ft,46,61
232,3,8:45.0,K. Lowry misses 3-pt jump shot from 25 ft,,46,61
233,3,8:43.0,Offensive rebound by L. Scola,,46,61
234,3,8:41.0,L. Scola misses 2-pt layup at rim (block by C. Miles),,46,61
235,3,8:40.0,,Defensive rebound by I. Mahinmi,46,61
236,3,8:40.0,,Personal take foul by K. Lowry (drawn by M. Ellis),46,61
237,3,8:25.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by P. George),46,64
238,3,8:24.0,Toronto full timeout,,46,64
239,3,8:24.0,C. Joseph enters the game for L. Scola,,46,64
240,3,8:17.0,Shooting foul by I. Mahinmi (drawn by K. Lowry),,46,64
241,3,8:17.0,K. Lowry makes free throw 1 of 2,,47,64
242,3,8:17.0,,J. Hill enters the game for I. Mahinmi,47,64
243,3,8:17.0,K. Lowry makes free throw 2 of 2,,48,64
244,3,8:04.0,,Turnover by M. Ellis (bad pass),48,64
245,3,7:46.0,D. DeRozan misses 3-pt jump shot from 26 ft,,48,64
246,3,7:44.0,,Defensive rebound by J. Hill,48,64
247,3,7:32.0,,P. George misses 3-pt jump shot from 25 ft,48,64
248,3,7:31.0,Defensive rebound by B. Biyombo,,48,64
249,3,7:22.0,Shooting foul by P. George (drawn by C. Joseph),,48,64
250,3,7:22.0,C. Joseph makes free throw 1 of 2,,49,64
251,3,7:22.0,,C. Budinger enters the game for P. George,49,64
252,3,7:22.0,C. Joseph makes free throw 2 of 2,,50,64
253,3,7:07.0,,Offensive foul by J. Hill (drawn by C. Joseph),50,64
254,3,7:07.0,,Turnover by J. Hill (offensive foul),50,64
255,3,6:57.0,K. Lowry makes 2-pt layup from 1 ft,,52,64
256,3,6:47.0,,G. Hill misses 2-pt layup from 5 ft (block by B. Biyombo),52,64
257,3,6:47.0,,Offensive rebound by Team,52,64
258,3,6:34.0,,M. Ellis misses 2-pt jump shot from 17 ft,52,64
259,3,6:32.0,Defensive rebound by T. Ross,,52,64
260,3,6:24.0,K. Lowry misses 2-pt jump shot from 6 ft,,52,64
261,3,6:23.0,Offensive rebound by B. Biyombo,,52,64
262,3,6:23.0,Flagrant foul type 1 by G. Hill (drawn by B. Biyombo),,52,64
263,3,6:23.0,B. Biyombo makes flagrant free throw 1 of 2,,53,64
264,3,6:23.0,B. Biyombo makes flagrant free throw 2 of 2,,54,64
265,3,6:12.0,K. Lowry makes 2-pt jump shot from 13 ft,,56,64
266,3,5:48.0,,J. Hill misses 2-pt jump shot from 10 ft,56,64
267,3,5:48.0,Defensive rebound by D. DeRozan,,56,64
268,3,5:40.0,T. Ross misses 3-pt jump shot from 23 ft,,56,64
269,3,5:40.0,Offensive rebound by C. Joseph,,56,64
270,3,5:24.0,D. DeRozan misses 3-pt jump shot from 23 ft,,56,64
271,3,5:23.0,,Defensive rebound by J. Hill,56,64
272,3,5:15.0,,M. Ellis makes 2-pt layup from 2 ft,56,66
273,3,5:03.0,Turnover by C. Joseph (bad pass; steal by G. Hill),,56,66
274,3,5:03.0,Loose ball foul by K. Lowry (drawn by G. Hill),,56,66
275,3,4:51.0,,M. Ellis misses 2-pt jump shot from 19 ft,56,66
276,3,4:51.0,Defensive rebound by B. Biyombo,,56,66
277,3,4:43.0,Turnover by K. Lowry (offensive foul),,56,66
278,3,4:43.0,,Offensive charge foul by K. Lowry (drawn by M. Ellis),56,66
279,3,4:43.0,,R. Stuckey enters the game for G. Hill,56,66
280,3,4:43.0,,L. Allen enters the game for C. Miles,56,66
281,3,4:43.0,P. Patterson enters the game for K. Lowry,,56,66
282,3,4:43.0,Technical foul by K. Lowry,,56,66
283,3,4:43.0,,M. Ellis makes technical free throw,56,67
284,3,4:22.0,,L. Allen misses 2-pt jump shot from 17 ft,56,67
285,3,4:21.0,Defensive rebound by B. Biyombo,,56,67
286,3,4:21.0,Personal foul by J. Hill (drawn by B. Biyombo),,56,67
287,3,4:21.0,B. Biyombo makes free throw 1 of 2,,57,67
288,3,4:21.0,B. Biyombo makes free throw 2 of 2,,58,67
289,3,3:57.0,,M. Ellis makes 2-pt jump shot from 6 ft,58,69
290,3,3:39.0,Shooting foul by M. Ellis (drawn by C. Joseph),,58,69
291,3,3:39.0,C. Joseph misses free throw 1 of 2,,58,69
292,3,3:39.0,Offensive rebound by Team,,58,69
293,3,3:39.0,C. Joseph makes free throw 2 of 2,,59,69
294,3,3:22.0,,L. Allen misses 2-pt jump shot from 3 ft (block by T. Ross),59,69
295,3,3:21.0,,Offensive rebound by R. Stuckey,59,69
296,3,3:19.0,,R. Stuckey misses 2-pt jump shot from 13 ft,59,69
297,3,3:18.0,,Offensive rebound by L. Allen,59,69
298,3,3:18.0,,L. Allen makes 2-pt layup at rim,59,71
299,3,2:53.0,Turnover by Team (shot clock),,59,71
300,3,2:53.0,,Indiana full timeout,59,71
301,3,2:53.0,J. Johnson enters the game for T. Ross,,59,71
302,3,2:53.0,L. Nogueira enters the game for B. Biyombo,,59,71
303,3,2:32.0,,C. Budinger misses 3-pt jump shot from 24 ft,59,71
304,3,2:30.0,Defensive rebound by D. DeRozan,,59,71
305,3,2:22.0,D. DeRozan misses 2-pt layup from 1 ft,,59,71
306,3,2:21.0,Offensive rebound by L. Nogueira,,59,71
307,3,2:06.0,C. Joseph misses 2-pt jump shot from 5 ft,,59,71
308,3,2:03.0,Offensive rebound by C. Joseph,,59,71
309,3,1:55.0,P. Patterson misses 3-pt jump shot from 26 ft,,59,71
310,3,1:53.0,,Defensive rebound by M. Ellis,59,71
311,3,1:52.0,,Personal foul by L. Nogueira (drawn by M. Ellis),59,71
312,3,1:35.0,,J. Hill makes 2-pt jump shot from 5 ft,59,73
313,3,1:15.0,D. DeRozan misses 2-pt jump shot from 18 ft,,59,73
314,3,1:15.0,,Defensive rebound by C. Budinger,59,73
315,3,0:54.0,,J. Hill misses 2-pt hook shot from 6 ft,59,73
316,3,0:54.0,Defensive rebound by P. Patterson,,59,73
317,3,0:52.0,Turnover by P. Patterson (bad pass; steal by M. Ellis),,59,73
318,3,0:47.0,,M. Ellis misses 2-pt layup at rim,59,73
319,3,0:46.0,Defensive rebound by D. DeRozan,,59,73
320,3,0:38.0,C. Joseph misses 3-pt jump shot from 26 ft,,59,73
321,3,0:37.0,Offensive rebound by J. Johnson,,59,73
322,3,0:32.0,J. Johnson makes 2-pt jump shot from 7 ft,,61,73
323,3,0:13.0,,J. Hill misses 2-pt jump shot from 18 ft,61,73
324,3,0:12.0,Defensive rebound by P. Patterson,,61,73
325,3,0:00.0,D. DeRozan makes 3-pt jump shot from 25 ft,,64,73
326,4,11:45.0,,J. Hill misses 2-pt layup at rim,64,73
327,4,11:45.0,,Offensive rebound by L. Allen,64,73
328,4,11:43.0,,L. Allen makes 2-pt layup at rim,64,75
329,4,11:33.0,Offensive foul by L. Nogueira (drawn by G. Hill),,64,75
330,4,11:33.0,Turnover by L. Nogueira (offensive foul),,64,75
331,4,11:14.0,,J. Hill misses 2-pt jump shot from 15 ft,64,75
332,4,11:14.0,Defensive rebound by Team,,64,75
333,4,11:05.0,Turnover by C. Joseph (bad pass),,64,75
334,4,10:43.0,,J. Hill makes 2-pt hook shot from 6 ft,64,77
335,4,10:23.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by J. Johnson),,67,77
336,4,10:14.0,,C. Budinger misses 2-pt jump shot from 3 ft,67,77
337,4,10:13.0,,Offensive rebound by J. Hill,67,77
338,4,10:12.0,,Shooting foul by C. Joseph (drawn by J. Hill),67,77
339,4,10:12.0,,J. Hill misses free throw 1 of 2,67,77
340,4,10:12.0,,Offensive rebound by Team,67,77
341,4,10:12.0,D. DeRozan enters the game for C. Joseph,,67,77
342,4,10:12.0,,J. Hill makes free throw 2 of 2,67,78
343,4,10:00.0,K. Lowry misses 2-pt layup at rim,,67,78
344,4,10:00.0,,Defensive rebound by J. Hill,67,78
345,4,9:50.0,,C. Budinger misses 3-pt jump shot from 23 ft,67,78
346,4,9:48.0,,Offensive rebound by J. Hill,67,78
347,4,9:47.0,,Shooting foul by D. DeRozan (drawn by J. Hill),67,78
348,4,9:47.0,,J. Hill makes free throw 1 of 2,67,79
349,4,9:47.0,B. Biyombo enters the game for L. Nogueira,,67,79
350,4,9:47.0,,P. George enters the game for C. Budinger,67,79
351,4,9:47.0,,J. Hill makes free throw 2 of 2,67,80
352,4,9:37.0,D. DeRozan misses 2-pt jump shot from 14 ft,,67,80
353,4,9:36.0,Offensive rebound by B. Biyombo,,67,80
354,4,9:35.0,Shooting foul by J. Hill (drawn by B. Biyombo),,67,80
355,4,9:35.0,B. Biyombo makes free throw 1 of 2,,68,80
356,4,9:35.0,B. Biyombo makes free throw 2 of 2,,69,80
357,4,9:10.0,,P. George makes 3-pt jump shot from 25 ft,69,83
358,4,8:56.0,J. Johnson makes 2-pt layup from 1 ft,,71,83
359,4,8:39.0,,J. Hill makes 2-pt jump shot from 13 ft (assist by L. Allen),71,85
360,4,8:24.0,D. DeRozan misses 2-pt jump shot from 7 ft,,71,85
361,4,8:23.0,,Defensive rebound by L. Allen,71,85
362,4,8:12.0,,P. George misses 3-pt jump shot from 25 ft,71,85
363,4,8:11.0,Defensive rebound by D. DeRozan,,71,85
364,4,7:57.0,Turnover by K. Lowry (lost ball),,71,85
365,4,7:57.0,Official timeout,,71,85
366,4,7:57.0,T. Ross enters the game for J. Johnson,,71,85
367,4,7:34.0,,P. George makes 3-pt jump shot from 22 ft (assist by R. Stuckey),71,88
368,4,7:21.0,D. DeRozan makes 2-pt jump shot from 12 ft,,73,88
369,4,7:21.0,Shooting foul by P. George (drawn by D. DeRozan),,73,88
370,4,7:21.0,D. DeRozan makes free throw 1 of 1,,74,88
371,4,7:02.0,,R. Stuckey makes 2-pt jump shot from 17 ft,74,90
372,4,6:42.0,T. Ross misses 3-pt jump shot from 23 ft,,74,90
373,4,6:41.0,,Defensive rebound by L. Allen,74,90
374,4,6:31.0,,R. Stuckey misses 2-pt jump shot from 15 ft,74,90
375,4,6:30.0,,Offensive rebound by L. Allen,74,90
376,4,6:27.0,,Personal foul by K. Lowry (drawn by P. George),74,90
377,4,6:27.0,,C. Miles enters the game for P. George,74,90
378,4,6:16.0,,G. Hill makes 2-pt layup from 1 ft,74,92
379,4,6:03.0,D. DeRozan misses 2-pt layup from 2 ft (block by G. Hill),,74,92
380,4,6:03.0,Offensive rebound by Team,,74,92
381,4,5:50.0,B. Biyombo makes 2-pt dunk at rim (assist by T. Ross),,76,92
382,4,5:29.0,,G. Hill makes 2-pt jump shot from 16 ft,76,94
383,4,5:11.0,D. DeRozan misses 2-pt jump shot from 14 ft,,76,94
384,4,5:10.0,,Defensive rebound by C. Miles,76,94
385,4,4:52.0,,C. Miles makes 3-pt jump shot from 22 ft (assist by L. Allen),76,97
386,4,4:50.0,Toronto full timeout,,76,97
387,4,4:50.0,C. Joseph enters the game for P. Patterson,,76,97
388,4,4:43.0,Personal foul by R. Stuckey (drawn by D. DeRozan),,76,97
389,4,4:37.0,Personal foul by C. Miles (drawn by D. DeRozan),,76,97
390,4,4:24.0,D. DeRozan misses 2-pt jump shot from 18 ft,,76,97
391,4,4:23.0,,Defensive rebound by C. Miles,76,97
392,4,4:08.0,,G. Hill makes 2-pt layup from 1 ft (assist by L. Allen),76,99
