,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
85,1,2:05.0,,T. McConnell misses 2-pt jump shot from 16 ft,20,19
86,1,2:04.0,Defensive rebound by K. Love,,20,19
87,1,1:53.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,20,19
88,1,1:51.0,,Defensive rebound by N. Noel,20,19
89,1,1:37.0,,Turnover by T. McConnell (bad pass; steal by K. Love),20,19
90,1,1:28.0,Turnover by K. Love (bad pass; steal by J. Sampson),,20,19
91,1,1:28.0,,J. Sampson misses 2-pt jump shot from 15 ft,20,19
92,1,1:28.0,Defensive rebound by K. Love,,20,19
93,1,1:27.0,J. Smith makes 3-pt jump shot from 26 ft (assist by K. Love),,23,19
94,1,1:13.0,,R. Covington misses 3-pt jump shot from 28 ft,23,19
95,1,1:12.0,Defensive rebound by T. Mozgov,,23,19
96,1,1:07.0,J. Smith misses 3-pt jump shot from 27 ft,,23,19
97,1,1:04.0,,Defensive rebound by N. Noel,23,19
98,1,0:56.0,,Turnover by R. Covington (lost ball; steal by M. Dellavedova),23,19
99,1,0:53.0,J. Smith misses 3-pt jump shot from 27 ft,,23,19
100,1,0:53.0,Offensive rebound by Team,,23,19
101,1,0:53.0,,Loose ball foul by J. Sampson (drawn by K. Love),23,19
102,1,0:53.0,K. Irving enters the game for J. Smith,,23,19
103,1,0:53.0,K. Love makes free throw 1 of 2,,24,19
104,1,0:53.0,K. Love misses free throw 2 of 2,,24,19
105,1,0:49.0,,Defensive rebound by R. Covington,24,19
106,1,0:42.0,,Shooting foul by T. Mozgov (drawn by N. Noel),24,19
107,1,0:42.0,R. Jefferson enters the game for K. Love,,24,19
108,1,0:42.0,,N. Noel makes free throw 1 of 2,24,20
109,1,0:42.0,,N. Noel misses free throw 2 of 2,24,20
110,1,0:40.0,Defensive rebound by M. Dellavedova,,24,20
111,1,0:31.0,K. Irving misses 2-pt layup from 2 ft,,24,20
112,1,0:31.0,Offensive rebound by T. Mozgov,,24,20
113,1,0:31.0,T. Mozgov makes 2-pt layup from 1 ft,,26,20
114,1,0:22.0,,T. McConnell misses 3-pt jump shot from 23 ft,26,20
115,1,0:19.0,Defensive rebound by I. Shumpert,,26,20
116,1,0:01.0,K. Irving misses 3-pt jump shot from 26 ft,,26,20
117,1,0:00.0,Offensive rebound by Team,,26,20
118,2,11:43.0,K. Irving misses 2-pt jump shot from 16 ft,,26,20
119,2,11:42.0,,Defensive rebound by R. Covington,26,20
120,2,11:33.0,,J. Grant misses 2-pt jump shot from 4 ft,26,20
121,2,11:31.0,Defensive rebound by K. Irving,,26,20
122,2,11:25.0,I. Shumpert misses 3-pt jump shot from 23 ft,,26,20
123,2,11:21.0,,Defensive rebound by N. Stauskas,26,20
124,2,11:08.0,,Turnover by I. Smith (lost ball),26,20
125,2,10:56.0,K. Irving makes 3-pt jump shot from 28 ft,,29,20
126,2,10:44.0,,Shooting foul by R. Jefferson (drawn by J. Grant),29,20
127,2,10:44.0,,J. Grant misses free throw 1 of 2,29,20
128,2,10:44.0,,Offensive rebound by Team,29,20
129,2,10:44.0,,J. Grant misses free throw 2 of 2,29,20
130,2,10:42.0,Defensive rebound by M. Dellavedova,,29,20
131,2,10:37.0,K. Irving misses 2-pt layup at rim,,29,20
132,2,10:33.0,,Defensive rebound by J. Grant,29,20
133,2,10:28.0,,N. Stauskas makes 3-pt jump shot from 22 ft (assist by I. Smith),29,23
134,2,10:13.0,M. Dellavedova makes 2-pt jump shot from 7 ft,,31,23
135,2,9:57.0,,J. Okafor misses 2-pt jump shot from 4 ft,31,23
136,2,9:56.0,Defensive rebound by R. Jefferson,,31,23
137,2,9:46.0,M. Dellavedova misses 2-pt jump shot from 8 ft,,31,23
138,2,9:44.0,Offensive rebound by T. Mozgov,,31,23
139,2,9:42.0,T. Mozgov misses 2-pt layup from 2 ft,,31,23
140,2,9:41.0,,Defensive rebound by R. Covington,31,23
141,2,9:32.0,,I. Smith makes 2-pt jump shot from 12 ft,31,25
142,2,9:15.0,M. Dellavedova misses 2-pt jump shot from 8 ft,,31,25
143,2,9:13.0,,Defensive rebound by R. Covington,31,25
144,2,9:10.0,,I. Smith misses 2-pt layup from 2 ft,31,25
145,2,9:06.0,Defensive rebound by T. Mozgov,,31,25
146,2,9:01.0,I. Shumpert misses 2-pt jump shot from 5 ft,,31,25
147,2,8:57.0,,Defensive rebound by R. Covington,31,25
148,2,8:56.0,,Philadelphia full timeout,31,25
149,2,8:56.0,T. Thompson enters the game for T. Mozgov,,31,25
150,2,8:56.0,L. James enters the game for M. Dellavedova,,31,25
151,2,8:43.0,,R. Covington misses 3-pt jump shot from 25 ft,31,25
152,2,8:42.0,Defensive rebound by I. Shumpert,,31,25
153,2,8:27.0,R. Jefferson misses 2-pt layup from 1 ft,,31,25
154,2,8:25.0,,Defensive rebound by J. Okafor,31,25
155,2,8:18.0,,N. Stauskas makes 3-pt jump shot from 23 ft (assist by J. Grant),31,28
156,2,8:04.0,K. Irving misses 3-pt jump shot from 25 ft,,31,28
157,2,8:02.0,,Defensive rebound by R. Covington,31,28
158,2,7:56.0,,J. Grant misses 3-pt jump shot from 25 ft,31,28
159,2,7:54.0,Defensive rebound by Team,,31,28
160,2,7:45.0,R. Jefferson makes 2-pt dunk at rim (assist by L. James),,33,28
161,2,7:45.0,Shooting foul by R. Covington (drawn by R. Jefferson),,33,28
162,2,7:45.0,R. Jefferson makes free throw 1 of 1,,34,28
163,2,7:27.0,,R. Covington makes 2-pt jump shot from 17 ft (assist by N. Stauskas),34,30
164,2,7:04.0,L. James misses 2-pt jump shot from 17 ft,,34,30
165,2,7:01.0,Offensive rebound by T. Thompson,,34,30
166,2,6:53.0,L. James misses 3-pt jump shot from 26 ft,,34,30
167,2,6:52.0,,Defensive rebound by J. Grant,34,30
168,2,6:41.0,,Shooting foul by T. Thompson (drawn by J. Okafor),34,30
169,2,6:41.0,,J. Okafor makes free throw 1 of 2,34,31
170,2,6:41.0,J. Smith enters the game for K. Irving,,34,31
171,2,6:41.0,K. Love enters the game for R. Jefferson,,34,31
172,2,6:41.0,,J. Okafor misses free throw 2 of 2,34,31
173,2,6:39.0,,Offensive rebound by J. Okafor,34,31
174,2,6:35.0,,J. Okafor makes 2-pt jump shot from 13 ft,34,33
175,2,6:14.0,Turnover by K. Love (bad pass; steal by J. Grant),,34,33
176,2,5:57.0,,R. Covington misses 3-pt jump shot from 27 ft,34,33
177,2,5:56.0,,Offensive rebound by I. Smith,34,33
178,2,5:54.0,,Turnover by R. Covington (step out of bounds),34,33
179,2,5:54.0,Official timeout,,34,33
180,2,5:54.0,M. Dellavedova enters the game for I. Shumpert,,34,33
181,2,5:54.0,,C. Landry enters the game for R. Covington,34,33
182,2,5:43.0,M. Dellavedova misses 2-pt jump shot from 4 ft,,34,33
183,2,5:41.0,Offensive rebound by K. Love,,34,33
184,2,5:39.0,L. James makes 2-pt dunk at rim (assist by K. Love),,36,33
185,2,5:39.0,Shooting foul by C. Landry (drawn by L. James),,36,33
186,2,5:39.0,L. James makes free throw 1 of 1,,37,33
187,2,5:23.0,,I. Smith makes 2-pt jump shot from 13 ft,37,35
188,2,5:08.0,J. Smith misses 3-pt jump shot from 25 ft,,37,35
189,2,5:07.0,,Defensive rebound by J. Grant,37,35
190,2,4:58.0,,Shooting foul by K. Love (drawn by C. Landry),37,35
191,2,4:58.0,,C. Landry misses free throw 1 of 2,37,35
192,2,4:58.0,,Offensive rebound by Team,37,35
193,2,4:58.0,,C. Landry makes free throw 2 of 2,37,36
194,2,4:46.0,J. Smith misses 3-pt jump shot from 26 ft,,37,36
195,2,4:44.0,Offensive rebound by T. Thompson,,37,36
196,2,4:42.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,37,36
197,2,4:41.0,,Defensive rebound by N. Stauskas,37,36
198,2,4:16.0,,C. Landry makes 2-pt jump shot from 19 ft (assist by I. Smith),37,38
199,2,3:54.0,L. James makes 2-pt jump shot from 18 ft,,39,38
200,2,3:28.0,,Turnover by J. Okafor (bad pass; steal by L. James),39,38
201,2,3:25.0,T. Thompson misses 2-pt layup from 1 ft (block by N. Stauskas),,39,38
202,2,3:25.0,Offensive rebound by T. Thompson,,39,38
203,2,3:25.0,Personal foul by J. Grant (drawn by T. Thompson),,39,38
204,2,3:25.0,T. Thompson makes free throw 1 of 2,,40,38
205,2,3:25.0,,N. Noel enters the game for J. Okafor,40,38
206,2,3:25.0,T. Thompson makes free throw 2 of 2,,41,38
207,2,3:05.0,,N. Stauskas misses 3-pt jump shot from 23 ft,41,38
208,2,3:03.0,Defensive rebound by L. James,,41,38
209,2,2:52.0,Shooting foul by C. Landry (drawn by T. Thompson),,41,38
210,2,2:52.0,Cleveland full timeout,,41,38
211,2,2:52.0,,R. Covington enters the game for J. Grant,41,38
212,2,2:52.0,,J. Okafor enters the game for C. Landry,41,38
213,2,2:52.0,,Violation by Team (delay of game),41,38
214,2,2:52.0,T. Thompson makes free throw 1 of 2,,42,38
215,2,2:52.0,T. Thompson misses free throw 2 of 2,,42,38
216,2,2:50.0,,Defensive rebound by N. Noel,42,38
217,2,2:35.0,,Turnover by R. Covington (bad pass; steal by J. Smith),42,38
218,2,2:25.0,J. Smith makes 3-pt jump shot from 26 ft (assist by K. Love),,45,38
219,2,2:06.0,,J. Okafor misses 2-pt layup from 1 ft,45,38
220,2,2:04.0,Defensive rebound by T. Thompson,,45,38
221,2,1:58.0,K. Love misses 3-pt jump shot from 25 ft,,45,38
222,2,1:55.0,Offensive rebound by T. Thompson,,45,38
223,2,1:51.0,K. Love misses 2-pt layup from 1 ft (block by N. Noel),,45,38
224,2,1:49.0,,Defensive rebound by I. Smith,45,38
225,2,1:43.0,,I. Smith misses 2-pt layup from 2 ft,45,38
226,2,1:40.0,Defensive rebound by J. Smith,,45,38
227,2,1:34.0,Cleveland full timeout,,45,38
228,2,1:34.0,T. Mozgov enters the game for K. Love,,45,38
229,2,1:34.0,,Violation by N. Stauskas (kicked ball),45,38
230,2,1:29.0,Def 3 sec tech foul by J. Okafor,,45,38
231,2,1:29.0,L. James makes technical free throw,,46,38
232,2,1:24.0,Turnover by T. Mozgov (3 sec),,46,38
233,2,1:24.0,,Philadelphia full timeout,46,38
234,2,1:12.0,,J. Okafor makes 2-pt layup from 1 ft,46,40
235,2,1:12.0,,Shooting foul by T. Mozgov (drawn by J. Okafor),46,40
236,2,1:12.0,,J. Okafor makes free throw 1 of 1,46,41
237,2,1:01.0,Turnover by L. James (lost ball),,46,41
238,2,0:54.0,,J. Okafor makes 2-pt layup from 2 ft (assist by R. Covington),46,43
239,2,0:33.0,L. James makes 2-pt jump shot from 22 ft,,48,43
240,2,0:26.0,,R. Covington makes 2-pt layup from 1 ft (assist by I. Smith),48,45
241,2,0:07.0,T. Mozgov misses 3-pt jump shot from 23 ft,,48,45
242,2,0:06.0,,Defensive rebound by N. Stauskas,48,45
243,2,0:01.0,,J. Okafor makes 2-pt jump shot from 3 ft (assist by N. Stauskas),48,47
244,3,11:48.0,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),,51,47
245,3,11:33.0,,Turnover by J. Grant (lost ball; steal by K. Love),51,47
246,3,11:12.0,J. Smith misses 3-pt jump shot from 26 ft,,51,47
247,3,11:10.0,,Defensive rebound by I. Smith,51,47
248,3,10:54.0,,J. Okafor misses 2-pt jump shot from 18 ft,51,47
249,3,10:52.0,Defensive rebound by J. Smith,,51,47
250,3,10:45.0,L. James makes 2-pt jump shot from 18 ft,,53,47
251,3,10:44.0,,Philadelphia full timeout,53,47
252,3,10:29.0,,J. Grant misses 3-pt jump shot from 23 ft,53,47
253,3,10:27.0,Defensive rebound by K. Love,,53,47
254,3,10:19.0,K. Love makes 3-pt jump shot from 26 ft (assist by L. James),,56,47
255,3,10:03.0,,J. Okafor makes 2-pt jump shot from 9 ft (assist by I. Smith),56,49
256,3,9:36.0,K. Irving makes 2-pt jump shot from 16 ft (assist by L. James),,58,49
257,3,9:23.0,,J. Okafor makes 2-pt jump shot from 9 ft,58,51
258,3,9:10.0,K. Love makes 2-pt layup from 1 ft (assist by K. Irving),,60,51
259,3,9:01.0,,I. Smith misses 2-pt jump shot from 18 ft,60,51
260,3,8:59.0,Defensive rebound by L. James,,60,51
261,3,8:45.0,K. Love misses 3-pt jump shot from 23 ft,,60,51
262,3,8:43.0,,Defensive rebound by I. Smith,60,51
263,3,8:24.0,,J. Okafor makes 2-pt jump shot from 16 ft,60,53
264,3,8:01.0,T. Thompson makes 2-pt dunk at rim (assist by K. Love),,62,53
265,3,7:47.0,,J. Grant misses 3-pt jump shot from 27 ft,62,53
266,3,7:45.0,Defensive rebound by T. Thompson,,62,53
267,3,7:31.0,J. Smith misses 2-pt layup from 2 ft,,62,53
268,3,7:29.0,,Defensive rebound by J. Okafor,62,53
269,3,7:26.0,,Personal foul by K. Irving (drawn by I. Smith),62,53
270,3,7:26.0,,H. Thompson enters the game for N. Stauskas,62,53
271,3,7:26.0,,R. Covington enters the game for N. Noel,62,53
272,3,7:26.0,,C. Landry enters the game for J. Grant,62,53
273,3,7:16.0,,I. Smith misses 2-pt layup from 1 ft,62,53
274,3,7:15.0,Defensive rebound by K. Irving,,62,53
275,3,7:09.0,K. Irving misses 2-pt layup from 2 ft,,62,53
276,3,7:07.0,,Defensive rebound by R. Covington,62,53
277,3,6:55.0,,C. Landry misses 2-pt jump shot from 9 ft,62,53
278,3,6:53.0,Defensive rebound by T. Thompson,,62,53
279,3,6:40.0,L. James misses 2-pt jump shot from 17 ft,,62,53
280,3,6:38.0,Offensive rebound by T. Thompson,,62,53
281,3,6:35.0,J. Smith misses 3-pt jump shot from 25 ft,,62,53
282,3,6:33.0,Offensive rebound by T. Thompson,,62,53
283,3,6:29.0,K. Irving misses 3-pt jump shot from 24 ft,,62,53
284,3,6:28.0,,Defensive rebound by J. Okafor,62,53
285,3,6:15.0,,Shooting foul by T. Thompson (drawn by J. Okafor),62,53
286,3,6:15.0,,J. Okafor makes free throw 1 of 2,62,54
287,3,6:15.0,,T. McConnell enters the game for I. Smith,62,54
288,3,6:15.0,,J. Okafor misses free throw 2 of 2,62,54
289,3,6:14.0,Defensive rebound by L. James,,62,54
290,3,5:58.0,L. James makes 2-pt jump shot from 18 ft,,64,54
291,3,5:38.0,,H. Thompson makes 3-pt jump shot from 23 ft (assist by R. Covington),64,57
292,3,5:32.0,Turnover by L. James (bad pass; steal by T. McConnell),,64,57
293,3,5:27.0,Violation by K. Irving (kicked ball),,64,57
294,3,5:27.0,,Philadelphia full timeout,64,57
295,3,5:27.0,,N. Noel enters the game for J. Okafor,64,57
296,3,5:19.0,,C. Landry misses 2-pt jump shot from 20 ft,64,57
297,3,5:17.0,Defensive rebound by K. Irving,,64,57
298,3,5:09.0,Turnover by K. Irving (bad pass; steal by T. McConnell),,64,57
299,3,4:57.0,,N. Noel makes 2-pt dunk at rim (assist by R. Covington),64,59
300,3,4:32.0,L. James makes 2-pt jump shot from 8 ft,,66,59
301,3,4:15.0,,Turnover by C. Landry (traveling),66,59
302,3,3:59.0,Personal foul by R. Covington (drawn by K. Love),,66,59
303,3,3:53.0,Shooting foul by C. Landry (drawn by K. Love),,66,59
304,3,3:53.0,K. Love misses free throw 1 of 2,,66,59
305,3,3:53.0,Offensive rebound by Team,,66,59
306,3,3:53.0,M. Dellavedova enters the game for K. Irving,,66,59
307,3,3:53.0,,J. Grant enters the game for C. Landry,66,59
308,3,3:53.0,K. Love makes free throw 2 of 2,,67,59
309,3,3:46.0,,Shooting foul by T. Thompson (drawn by N. Noel),67,59
310,3,3:46.0,,N. Noel makes free throw 1 of 2,67,60
311,3,3:46.0,,N. Noel misses free throw 2 of 2,67,60
312,3,3:45.0,Defensive rebound by K. Love,,67,60
313,3,3:41.0,L. James makes 2-pt dunk at rim (assist by K. Love),,69,60
314,3,3:26.0,,T. McConnell misses 2-pt jump shot from 3 ft,69,60
315,3,3:24.0,Defensive rebound by M. Dellavedova,,69,60
316,3,3:18.0,L. James makes 3-pt jump shot from 25 ft,,72,60
317,3,3:16.0,,Philadelphia full timeout,72,60
318,3,3:16.0,R. Jefferson enters the game for T. Thompson,,72,60
319,3,3:03.0,,N. Noel makes 2-pt dunk at rim (assist by R. Covington),72,62
320,3,2:51.0,Offensive foul by M. Dellavedova (drawn by J. Grant),,72,62
321,3,2:51.0,Turnover by M. Dellavedova (offensive foul),,72,62
322,3,2:51.0,I. Shumpert enters the game for J. Smith,,72,62
323,3,2:38.0,,T. McConnell makes 2-pt layup from 1 ft,72,64
324,3,2:21.0,Personal foul by J. Grant (drawn by K. Love),,72,64
325,3,2:08.0,K. Love misses 2-pt layup from 2 ft (block by N. Noel),,72,64
326,3,2:07.0,,Defensive rebound by J. Grant,72,64
327,3,2:03.0,,Shooting foul by L. James (drawn by J. Grant),72,64
328,3,2:03.0,,J. Grant makes 2-pt layup from 1 ft (assist by T. McConnell),72,66
329,3,2:03.0,,J. Grant misses free throw 1 of 1,72,66
330,3,2:02.0,Defensive rebound by M. Dellavedova,,72,66
331,3,1:38.0,M. Dellavedova misses 3-pt jump shot from 22 ft,,72,66
332,3,1:36.0,,Defensive rebound by H. Thompson,72,66
333,3,1:24.0,,Turnover by T. McConnell (bad pass; steal by M. Dellavedova),72,66
334,3,1:03.0,Shooting foul by R. Covington (drawn by K. Love),,72,66
335,3,1:03.0,K. Love makes 2-pt layup from 1 ft (assist by L. James),,74,66
336,3,1:03.0,,I. Smith enters the game for T. McConnell,74,66
337,3,1:03.0,K. Love makes free throw 1 of 1,,75,66
338,3,0:50.0,,J. Grant misses 2-pt jump shot from 6 ft,75,66
339,3,0:48.0,,Offensive rebound by J. Grant,75,66
340,3,0:43.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Grant),75,69
341,3,0:25.0,Turnover by M. Dellavedova (bad pass; steal by N. Noel),,75,69
342,3,0:02.0,,I. Smith misses 2-pt jump shot from 17 ft,75,69
343,3,0:01.0,,Offensive rebound by N. Noel,75,69
344,3,0:01.0,,N. Noel misses 2-pt jump shot from 11 ft,75,69
345,3,0:00.0,,Offensive rebound by Team,75,69
346,4,11:42.0,,I. Smith misses 2-pt jump shot from 9 ft,75,69
347,4,11:41.0,Defensive rebound by K. Irving,,75,69
348,4,11:31.0,K. Irving misses 2-pt jump shot from 14 ft,,75,69
349,4,11:30.0,,Defensive rebound by H. Thompson,75,69
350,4,11:23.0,,I. Smith misses 2-pt layup from 1 ft,75,69
351,4,11:22.0,,Offensive rebound by J. Grant,75,69
352,4,11:22.0,,J. Grant makes 2-pt dunk at rim,75,71
353,4,10:59.0,T. Thompson misses 2-pt layup from 2 ft (block by J. Grant),,75,71
354,4,10:57.0,,Defensive rebound by I. Smith,75,71
355,4,10:54.0,,Turnover by H. Thompson (step out of bounds),75,71
356,4,10:34.0,I. Shumpert makes 2-pt jump shot from 16 ft (assist by T. Thompson),,77,71
357,4,10:11.0,,H. Thompson makes 3-pt jump shot from 24 ft (assist by I. Smith),77,74
358,4,9:54.0,Turnover by K. Irving (lost ball; steal by I. Smith),,77,74
359,4,9:51.0,,Turnover by I. Smith (lost ball; steal by K. Irving),77,74
360,4,9:44.0,I. Shumpert misses 3-pt jump shot from 22 ft,,77,74
361,4,9:43.0,Offensive rebound by Team,,77,74
362,4,9:43.0,,Loose ball foul by N. Noel (drawn by T. Thompson),77,74
363,4,9:27.0,Shooting foul by J. Grant (drawn by T. Thompson),,77,74
364,4,9:27.0,T. Thompson makes free throw 1 of 2,,78,74
365,4,9:27.0,T. Thompson makes free throw 2 of 2,,79,74
366,4,9:11.0,,I. Smith makes 2-pt jump shot from 9 ft,79,76
367,4,8:56.0,M. Dellavedova makes 2-pt layup from 2 ft,,81,76
368,4,8:40.0,Official timeout,,81,76
369,4,8:40.0,K. Love enters the game for R. Jefferson,,81,76
370,4,8:32.0,,I. Smith misses 2-pt layup from 1 ft (block by I. Shumpert),81,76
371,4,8:32.0,,Offensive rebound by Team,81,76
372,4,8:32.0,,J. Okafor enters the game for N. Noel,81,76
373,4,8:22.0,,I. Smith makes 3-pt jump shot from 26 ft,81,79
374,4,8:00.0,K. Irving misses 3-pt jump shot from 27 ft,,81,79
375,4,7:59.0,,Defensive rebound by I. Smith,81,79
376,4,7:53.0,,R. Covington misses 3-pt jump shot from 25 ft,81,79
377,4,7:51.0,,Offensive rebound by J. Okafor,81,79
378,4,7:50.0,,Turnover by J. Okafor (traveling),81,79
379,4,7:32.0,L. James enters the game for M. Dellavedova,,81,79
380,4,7:23.0,L. James makes 2-pt jump shot from 21 ft,,83,79
381,4,7:10.0,,I. Smith misses 2-pt layup from 2 ft,83,79
382,4,7:08.0,Defensive rebound by L. James,,83,79
383,4,7:06.0,Shooting foul by R. Covington (drawn by L. James),,83,79
384,4,7:06.0,L. James makes free throw 1 of 2,,84,79
385,4,7:06.0,L. James misses free throw 2 of 2,,84,79
386,4,7:05.0,,Defensive rebound by J. Okafor,84,79
387,4,6:56.0,J. Smith enters the game for I. Shumpert,,84,79
388,4,6:56.0,,Philadelphia full timeout,84,79
389,4,6:44.0,,I. Smith misses 2-pt jump shot from 3 ft,84,79
390,4,6:43.0,Defensive rebound by K. Love,,84,79
391,4,6:39.0,L. James makes 2-pt layup from 1 ft (assist by K. Love),,86,79
392,4,6:19.0,,Shooting foul by K. Love (drawn by J. Grant),86,79
393,4,6:19.0,,J. Grant misses free throw 1 of 2,86,79
394,4,6:19.0,,Offensive rebound by Team,86,79
395,4,6:19.0,,J. Grant misses free throw 2 of 2,86,79
396,4,6:18.0,Defensive rebound by L. James,,86,79
