,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
384,4,1:37.0,R. Gay misses 2-pt jump shot from 14 ft,,90,91
385,4,1:36.0,,Defensive rebound by A. Wiggins,90,91
386,4,1:20.0,,Personal foul by R. Rondo (drawn by A. Wiggins),90,91
387,4,1:20.0,,A. Wiggins makes free throw 1 of 2,90,92
388,4,1:20.0,,A. Wiggins makes free throw 2 of 2,90,93
389,4,1:10.0,Offensive foul by R. Rondo (drawn by R. Rubio),,90,93
390,4,1:10.0,Turnover by R. Rondo (offensive foul),,90,93
391,4,0:54.0,,S. Muhammad misses 3-pt jump shot from 24 ft,90,93
392,4,0:52.0,,Offensive rebound by R. Rubio,90,93
393,4,0:47.0,,Minnesota full timeout,90,93
394,4,0:30.0,,A. Wiggins misses 2-pt jump shot from 20 ft,90,93
395,4,0:29.0,Defensive rebound by Team,,90,93
396,4,0:29.0,,Loose ball foul by S. Muhammad (drawn by R. Rondo),90,93
397,4,0:29.0,Sacramento full timeout,,90,93
398,4,0:29.0,,T. Prince enters the game for S. Muhammad,90,93
399,4,0:23.0,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),,92,93
400,4,0:17.0,,Minnesota full timeout,92,93
401,4,0:17.0,,Z. LaVine enters the game for K. Garnett,92,93
402,4,0:17.0,,K. Martin enters the game for T. Prince,92,93
403,4,0:14.0,,Personal take foul by R. Rondo (drawn by R. Rubio),92,93
404,4,0:14.0,,R. Rubio makes free throw 1 of 2,92,94
405,4,0:14.0,,T. Prince enters the game for Z. LaVine,92,94
406,4,0:14.0,,K. Garnett enters the game for K. Martin,92,94
407,4,0:14.0,,G. Dieng enters the game for K. Towns,92,94
408,4,0:14.0,,R. Rubio makes free throw 2 of 2,92,95
409,4,0:14.0,Sacramento full timeout,,92,95
410,4,0:14.0,,Z. LaVine enters the game for G. Dieng,92,95
411,4,0:05.0,D. Cousins makes 2-pt layup from 2 ft,,94,95
412,4,0:05.0,,Personal take foul by D. Collison (drawn by R. Rubio),94,95
413,4,0:05.0,,R. Rubio makes free throw 1 of 2,94,96
414,4,0:05.0,,R. Rubio makes free throw 2 of 2,94,97
415,4,0:03.0,Personal take foul by A. Wiggins (drawn by R. Rondo),,94,97
416,4,0:03.0,R. Rondo makes free throw 1 of 2,,95,97
417,4,0:03.0,K. Koufos enters the game for D. Collison,,95,97
418,4,0:03.0,B. McLemore enters the game for O. Casspi,,95,97
419,4,0:03.0,,G. Dieng enters the game for Z. LaVine,95,97
420,4,0:03.0,,K. Towns enters the game for R. Rubio,95,97
421,4,0:03.0,R. Rondo misses free throw 2 of 2,,95,97
422,4,0:03.0,,Defensive rebound by A. Wiggins,95,97
423,4,0:02.0,,Personal take foul by R. Rondo (drawn by A. Wiggins),95,97
424,4,0:02.0,,A. Wiggins makes free throw 1 of 2,95,98
425,4,0:02.0,,Z. LaVine enters the game for K. Towns,95,98
426,4,0:02.0,,R. Rubio enters the game for G. Dieng,95,98
427,4,0:02.0,D. Collison enters the game for K. Koufos,,95,98
428,4,0:02.0,O. Casspi enters the game for B. McLemore,,95,98
429,4,0:02.0,,A. Wiggins makes free throw 2 of 2,95,99
430,4,0:00.0,D. Cousins misses 3-pt jump shot from 55 ft,,95,99
431,4,0:00.0,Offensive rebound by Team,,95,99
