,QUARTER,TIME_REMAINING,PHOENIX_ACTION,INDIANA_ACTION,PHOENIX_SCORE,INDIANA_SCORE
70,1,4:18.0,,C. Miles enters the game for L. Allen,9,17
71,1,4:06.0,J. Leuer makes 2-pt jump shot from 19 ft (assist by T. Warren),,11,17
72,1,3:50.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by M. Ellis),11,20
73,1,3:31.0,M. Morris misses 2-pt jump shot from 16 ft,,11,20
74,1,3:30.0,,Defensive rebound by P. George,11,20
75,1,3:22.0,,Shooting foul by P. Tucker (drawn by P. George),11,20
76,1,3:22.0,,P. George makes free throw 1 of 2,11,21
77,1,3:22.0,,P. George makes free throw 2 of 2,11,22
78,1,3:11.0,T. Warren misses 2-pt jump shot from 17 ft,,11,22
79,1,3:10.0,,Defensive rebound by R. Stuckey,11,22
80,1,2:53.0,,M. Ellis misses 2-pt jump shot from 20 ft,11,22
81,1,2:53.0,Defensive rebound by M. Morris,,11,22
82,1,2:44.0,M. Morris misses 3-pt jump shot from 26 ft,,11,22
83,1,2:43.0,,Defensive rebound by J. Hill,11,22
84,1,2:29.0,,Turnover by C. Miles (bad pass; steal by A. Goodwin),11,22
85,1,2:19.0,Shooting block foul by P. George (drawn by J. Leuer),,11,22
86,1,2:19.0,,Indiana full timeout,11,22
87,1,2:19.0,L. Brown enters the game for A. Goodwin,,11,22
88,1,2:19.0,,G. Robinson enters the game for P. George,11,22
89,1,2:19.0,J. Leuer makes free throw 1 of 2,,12,22
90,1,2:19.0,J. Leuer makes free throw 2 of 2,,13,22
91,1,2:06.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by M. Ellis),13,25
92,1,1:47.0,Turnover by J. Leuer (bad pass; steal by C. Miles),,13,25
93,1,1:42.0,,C. Miles misses 2-pt jump shot from 7 ft,13,25
94,1,1:41.0,,Offensive rebound by J. Hill,13,25
95,1,1:38.0,,G. Robinson misses 2-pt jump shot from 17 ft,13,25
96,1,1:37.0,Defensive rebound by M. Morris,,13,25
97,1,1:29.0,M. Morris makes 2-pt dunk at rim (assist by L. Brown),,15,25
98,1,1:12.0,,M. Ellis misses 2-pt jump shot from 19 ft,15,25
99,1,1:11.0,Defensive rebound by J. Leuer,,15,25
100,1,1:02.0,M. Morris makes 2-pt dunk at rim (assist by L. Brown),,17,25
101,1,0:43.0,,R. Stuckey misses 2-pt jump shot from 18 ft,17,25
102,1,0:42.0,Defensive rebound by J. Leuer,,17,25
103,1,0:34.0,M. Teletović enters the game for J. Leuer,,17,25
104,1,0:34.0,,G. Hill enters the game for R. Stuckey,17,25
105,1,0:31.0,T. Warren makes 2-pt jump shot from 14 ft (assist by P. Tucker),,19,25
106,1,0:08.0,,J. Hill misses 2-pt jump shot from 19 ft,19,25
107,1,0:08.0,Defensive rebound by P. Tucker,,19,25
108,1,0:00.0,M. Morris misses 3-pt jump shot from 23 ft,,19,25
109,1,0:00.0,Offensive rebound by Team,,19,25
110,2,11:47.0,Personal foul by C. Miles (drawn by M. Morris),,19,25
111,2,11:40.0,Turnover by L. Brown (bad pass; steal by C. Budinger),,19,25
112,2,11:36.0,,Turnover by G. Robinson (bad pass; steal by M. Morris),19,25
113,2,11:32.0,Shooting foul by J. Hill (drawn by T. Warren),,19,25
114,2,11:32.0,T. Warren makes free throw 1 of 2,,20,25
115,2,11:32.0,T. Warren misses free throw 2 of 2,,20,25
116,2,11:32.0,,Defensive rebound by J. Hill,20,25
117,2,11:09.0,,G. Hill misses 3-pt jump shot from 26 ft,20,25
118,2,11:08.0,Defensive rebound by M. Morris,,20,25
119,2,11:01.0,T. Warren misses 2-pt jump shot from 15 ft,,20,25
120,2,11:00.0,,Defensive rebound by C. Miles,20,25
121,2,10:53.0,,Shooting foul by D. Booker (drawn by C. Miles),20,25
122,2,10:53.0,,C. Miles misses free throw 1 of 2,20,25
123,2,10:53.0,,Offensive rebound by Team,20,25
124,2,10:53.0,,C. Miles makes free throw 2 of 2,20,26
125,2,10:41.0,D. Booker misses 3-pt jump shot from 26 ft,,20,26
126,2,10:40.0,,Defensive rebound by C. Budinger,20,26
127,2,10:31.0,,Shooting foul by T. Warren (drawn by J. Hill),20,26
128,2,10:31.0,,J. Hill makes free throw 1 of 2,20,27
129,2,10:31.0,,J. Hill makes free throw 2 of 2,20,28
130,2,10:15.0,D. Booker makes 2-pt layup at rim,,22,28
131,2,9:57.0,,C. Budinger misses 2-pt jump shot from 9 ft,22,28
132,2,9:57.0,Defensive rebound by L. Brown,,22,28
133,2,9:49.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by M. Morris),,25,28
134,2,9:28.0,,J. Hill misses 2-pt hook shot from 8 ft,25,28
135,2,9:28.0,Defensive rebound by M. Teletović,,25,28
136,2,9:18.0,Phoenix full timeout,,25,28
137,2,9:08.0,M. Teletović makes 3-pt jump shot from 27 ft (assist by L. Brown),,28,28
138,2,8:44.0,,Turnover by G. Hill (bad pass; steal by L. Brown),28,28
139,2,8:43.0,Turnover by L. Brown (traveling),,28,28
140,2,8:20.0,,J. Hill misses 2-pt jump shot from 18 ft,28,28
141,2,8:20.0,Defensive rebound by M. Teletović,,28,28
142,2,8:00.0,M. Morris misses 2-pt jump shot from 19 ft,,28,28
143,2,8:00.0,,Defensive rebound by G. Hill,28,28
144,2,7:51.0,,Shooting foul by M. Teletović (drawn by J. Hill),28,28
145,2,7:51.0,,J. Hill makes free throw 1 of 2,28,29
146,2,7:51.0,,J. Hill makes free throw 2 of 2,28,30
147,2,7:36.0,M. Morris misses 2-pt jump shot from 3 ft (block by G. Robinson),,28,30
148,2,7:34.0,,Defensive rebound by G. Hill,28,30
149,2,7:30.0,,C. Budinger makes 2-pt jump shot from 17 ft (assist by G. Hill),28,32
150,2,7:06.0,M. Teletović misses 2-pt jump shot from 20 ft,,28,32
151,2,7:05.0,,Defensive rebound by G. Robinson,28,32
152,2,6:53.0,,C. Miles misses 2-pt jump shot from 17 ft,28,32
153,2,6:52.0,Defensive rebound by L. Brown,,28,32
154,2,6:44.0,L. Brown makes 3-pt jump shot from 26 ft (assist by D. Booker),,31,32
155,2,6:23.0,,C. Miles makes 2-pt jump shot from 18 ft (assist by J. Hill),31,34
156,2,6:16.0,T. Warren misses 2-pt jump shot from 12 ft,,31,34
157,2,6:15.0,,Defensive rebound by Team,31,34
158,2,6:15.0,Loose ball foul by D. Booker (drawn by C. Miles),,31,34
159,2,6:15.0,,P. George enters the game for G. Robinson,31,34
160,2,6:15.0,,I. Mahinmi enters the game for J. Hill,31,34
161,2,6:15.0,P. Tucker enters the game for D. Booker,,31,34
162,2,6:15.0,J. Leuer enters the game for M. Morris,,31,34
163,2,6:03.0,Offensive charge foul by P. George (drawn by P. Tucker),,31,34
164,2,6:03.0,,Turnover by P. George (offensive foul),31,34
165,2,6:03.0,,G. Robinson enters the game for P. George,31,34
166,2,5:49.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by P. Tucker),,34,34
167,2,5:48.0,,Indiana full timeout,34,34
168,2,5:48.0,,L. Allen enters the game for G. Robinson,34,34
169,2,5:35.0,,C. Miles misses 3-pt jump shot from 27 ft,34,34
170,2,5:34.0,Defensive rebound by J. Leuer,,34,34
171,2,5:23.0,,M. Ellis enters the game for G. Hill,34,34
172,2,5:16.0,M. Teletović misses 2-pt jump shot from 15 ft,,34,34
173,2,5:15.0,Offensive rebound by Team,,34,34
174,2,5:10.0,T. Warren misses 2-pt jump shot from 17 ft,,34,34
175,2,5:08.0,Offensive rebound by Team,,34,34
176,2,5:03.0,L. Brown makes 2-pt jump shot from 18 ft,,36,34
177,2,4:45.0,,C. Miles misses 2-pt layup from 1 ft,36,34
178,2,4:45.0,Defensive rebound by M. Teletović,,36,34
179,2,4:40.0,Turnover by L. Brown (offensive foul),,36,34
180,2,4:40.0,,Offensive charge foul by L. Brown (drawn by M. Ellis),36,34
181,2,4:32.0,,G. Hill enters the game for C. Budinger,36,34
182,2,4:27.0,,Shooting foul by M. Teletović (drawn by G. Hill),36,34
183,2,4:27.0,,I. Mahinmi makes free throw 1 of 2,36,35
184,2,4:27.0,,I. Mahinmi makes free throw 2 of 2,36,36
185,2,4:12.0,L. Brown misses 2-pt jump shot from 12 ft,,36,36
186,2,4:10.0,Offensive rebound by T. Warren,,36,36
187,2,4:10.0,T. Warren misses 2-pt layup at rim,,36,36
188,2,4:10.0,,Defensive rebound by C. Miles,36,36
189,2,3:59.0,,L. Allen makes 2-pt layup from 1 ft (assist by C. Miles),36,38
190,2,3:50.0,M. Teletović makes 3-pt jump shot from 28 ft (assist by L. Brown),,39,38
191,2,3:29.0,,I. Mahinmi makes 2-pt hook shot from 6 ft,39,40
192,2,3:24.0,Turnover by L. Brown (bad pass; steal by I. Mahinmi),,39,40
193,2,3:18.0,,G. Hill makes 3-pt jump shot from 23 ft (assist by M. Ellis),39,43
194,2,2:57.0,J. Leuer makes 2-pt jump shot from 10 ft,,41,43
195,2,2:43.0,,Shooting foul by J. Leuer (drawn by I. Mahinmi),41,43
196,2,2:43.0,Official timeout,,41,43
197,2,2:43.0,T. Chandler enters the game for J. Leuer,,41,43
198,2,2:43.0,M. Morris enters the game for M. Teletović,,41,43
199,2,2:43.0,,I. Mahinmi misses free throw 1 of 2,41,43
200,2,2:43.0,,Offensive rebound by Team,41,43
201,2,2:43.0,,I. Mahinmi makes free throw 2 of 2,41,44
202,2,2:29.0,Personal foul by L. Allen (drawn by M. Morris),,41,44
203,2,2:13.0,T. Warren misses 2-pt jump shot from 17 ft,,41,44
204,2,2:13.0,,Defensive rebound by I. Mahinmi,41,44
205,2,1:49.0,,C. Miles makes 2-pt jump shot from 18 ft,41,46
206,2,1:33.0,Turnover by M. Morris (bad pass; steal by M. Ellis),,41,46
207,2,1:27.0,,L. Allen makes 2-pt layup from 1 ft,41,48
208,2,1:03.0,Shooting foul by I. Mahinmi (drawn by T. Chandler),,41,48
209,2,1:03.0,T. Chandler misses free throw 1 of 2,,41,48
210,2,1:03.0,Offensive rebound by Team,,41,48
211,2,1:03.0,A. Goodwin enters the game for T. Warren,,41,48
212,2,1:03.0,T. Chandler makes free throw 2 of 2,,42,48
213,2,0:51.0,,G. Hill makes 2-pt jump shot from 19 ft (assist by M. Ellis),42,50
214,2,0:38.0,Turnover by M. Morris (back court),,42,50
215,2,0:31.0,,L. Allen misses 2-pt jump shot from 9 ft,42,50
216,2,0:30.0,,Offensive rebound by I. Mahinmi,42,50
217,2,0:30.0,,I. Mahinmi makes 2-pt dunk at rim,42,52
218,2,0:11.0,L. Brown misses 3-pt jump shot from 27 ft,,42,52
219,2,0:10.0,,Defensive rebound by C. Miles,42,52
220,3,11:48.0,A. Goodwin makes 2-pt layup at rim,,44,52
221,3,11:24.0,,Personal foul by P. Tucker (drawn by P. George),44,52
222,3,11:11.0,,G. Hill misses 2-pt jump shot from 6 ft,44,52
223,3,11:11.0,Defensive rebound by T. Chandler,,44,52
224,3,10:51.0,J. Leuer misses 2-pt jump shot from 16 ft,,44,52
225,3,10:50.0,,Defensive rebound by P. George,44,52
226,3,10:37.0,,L. Allen makes 2-pt jump shot from 19 ft (assist by I. Mahinmi),44,54
227,3,10:14.0,A. Goodwin misses 2-pt layup from 1 ft (block by L. Allen),,44,54
228,3,10:14.0,Offensive rebound by Team,,44,54
229,3,10:10.0,J. Leuer misses 3-pt jump shot from 24 ft,,44,54
230,3,10:10.0,Offensive rebound by Team,,44,54
231,3,10:10.0,Turnover by Team (shot clock),,44,54
232,3,10:02.0,,P. George makes 3-pt jump shot from 24 ft (assist by G. Hill),44,57
233,3,9:46.0,Shooting foul by P. George (drawn by P. Tucker),,44,57
234,3,9:46.0,P. Tucker makes free throw 1 of 3,,45,57
235,3,9:46.0,P. Tucker makes free throw 2 of 3,,46,57
236,3,9:46.0,M. Teletović enters the game for J. Leuer,,46,57
237,3,9:46.0,P. Tucker makes free throw 3 of 3,,47,57
238,3,9:27.0,,Personal foul by P. Tucker (drawn by P. George),47,57
239,3,9:20.0,,P. George misses 2-pt jump shot from 21 ft,47,57
240,3,9:19.0,Defensive rebound by T. Chandler,,47,57
241,3,9:09.0,A. Goodwin makes 2-pt layup from 1 ft,,49,57
242,3,8:55.0,,I. Mahinmi misses 2-pt jump shot from 20 ft,49,57
243,3,8:54.0,Defensive rebound by T. Chandler,,49,57
244,3,8:45.0,A. Goodwin makes 2-pt layup from 2 ft (assist by T. Chandler),,51,57
245,3,8:45.0,Shooting foul by I. Mahinmi (drawn by A. Goodwin),,51,57
246,3,8:45.0,A. Goodwin misses free throw 1 of 1,,51,57
247,3,8:45.0,,Defensive rebound by I. Mahinmi,51,57
248,3,8:29.0,,G. Hill misses 3-pt jump shot from 24 ft,51,57
249,3,8:27.0,,Offensive rebound by L. Allen,51,57
250,3,8:22.0,,P. George misses 3-pt jump shot from 25 ft,51,57
251,3,8:20.0,Defensive rebound by P. Tucker,,51,57
252,3,8:16.0,M. Teletović misses 3-pt jump shot from 26 ft,,51,57
253,3,8:15.0,,Defensive rebound by L. Allen,51,57
254,3,8:09.0,,Shooting foul by M. Teletović (drawn by M. Ellis),51,57
255,3,8:09.0,,M. Ellis makes free throw 1 of 2,51,58
256,3,8:09.0,,M. Ellis misses free throw 2 of 2,51,58
257,3,8:09.0,Defensive rebound by P. Tucker,,51,58
258,3,7:50.0,P. Tucker misses 2-pt layup at rim,,51,58
259,3,7:49.0,Offensive rebound by P. Tucker,,51,58
260,3,7:49.0,P. Tucker makes 2-pt layup at rim,,53,58
261,3,7:32.0,,Personal foul by P. Tucker (drawn by P. George),53,58
262,3,7:28.0,,P. George misses 3-pt jump shot from 22 ft,53,58
263,3,7:26.0,Defensive rebound by T. Chandler,,53,58
264,3,7:20.0,P. Tucker misses 3-pt jump shot from 26 ft,,53,58
265,3,7:18.0,Offensive rebound by P. Tucker,,53,58
266,3,7:11.0,Personal block foul by I. Mahinmi (drawn by A. Goodwin),,53,58
267,3,7:03.0,Turnover by M. Teletović (bad pass),,53,58
268,3,6:58.0,,P. George misses 3-pt jump shot from 23 ft,53,58
269,3,6:56.0,Defensive rebound by A. Goodwin,,53,58
270,3,6:43.0,A. Goodwin makes 2-pt layup from 1 ft,,55,58
271,3,6:43.0,Shooting foul by L. Allen (drawn by A. Goodwin),,55,58
272,3,6:43.0,A. Goodwin makes free throw 1 of 1,,56,58
273,3,6:30.0,,P. George misses 3-pt jump shot from 23 ft,56,58
274,3,6:29.0,Defensive rebound by D. Booker,,56,58
275,3,6:24.0,Turnover by D. Booker (lost ball; steal by P. George),,56,58
276,3,6:22.0,,P. George makes 2-pt layup at rim,56,60
277,3,6:22.0,,Shooting foul by D. Booker (drawn by P. George),56,60
278,3,6:22.0,,P. George makes free throw 1 of 1,56,61
279,3,6:09.0,D. Booker makes 2-pt jump shot from 20 ft (assist by T. Chandler),,58,61
280,3,5:50.0,,G. Hill misses 3-pt jump shot from 24 ft,58,61
281,3,5:49.0,,Offensive rebound by L. Allen,58,61
282,3,5:49.0,,Turnover by L. Allen (step out of bounds),58,61
283,3,5:49.0,,Indiana full timeout,58,61
284,3,5:34.0,A. Goodwin misses 2-pt jump shot from 4 ft,,58,61
285,3,5:34.0,,Defensive rebound by Team,58,61
286,3,5:16.0,,Turnover by G. Hill (bad pass; steal by T. Chandler),58,61
287,3,5:06.0,M. Teletović misses 3-pt jump shot from 26 ft,,58,61
288,3,5:05.0,Offensive rebound by P. Tucker,,58,61
289,3,5:04.0,P. Tucker misses 2-pt layup at rim (block by P. George),,58,61
290,3,5:04.0,Offensive rebound by P. Tucker,,58,61
291,3,4:41.0,Shooting foul by L. Allen (drawn by A. Goodwin),,58,61
292,3,4:41.0,A. Goodwin makes free throw 1 of 2,,59,61
293,3,4:41.0,,C. Miles enters the game for P. George,59,61
294,3,4:41.0,A. Goodwin misses free throw 2 of 2,,59,61
295,3,4:41.0,,Defensive rebound by C. Miles,59,61
296,3,4:35.0,,M. Ellis makes 2-pt layup at rim,59,63
297,3,4:24.0,D. Booker makes 2-pt jump shot from 15 ft,,61,63
298,3,4:08.0,,M. Ellis makes 3-pt jump shot from 24 ft (assist by G. Hill),61,66
299,3,3:53.0,D. Booker makes 2-pt jump shot from 21 ft (assist by T. Chandler),,63,66
300,3,3:34.0,,Shooting foul by T. Chandler (drawn by C. Miles),63,66
301,3,3:34.0,,C. Miles makes free throw 1 of 2,63,67
302,3,3:34.0,T. Warren enters the game for P. Tucker,,63,67
303,3,3:34.0,,J. Hill enters the game for I. Mahinmi,63,67
304,3,3:34.0,,C. Miles makes free throw 2 of 2,63,68
305,3,3:20.0,Turnover by D. Booker (bad pass; steal by M. Ellis),,63,68
306,3,3:15.0,,G. Hill makes 2-pt layup at rim (assist by M. Ellis),63,70
307,3,3:08.0,Phoenix full timeout,,63,70
308,3,3:08.0,M. Morris enters the game for T. Chandler,,63,70
309,3,3:08.0,,C. Budinger enters the game for L. Allen,63,70
310,3,3:08.0,,G. Robinson enters the game for G. Hill,63,70
311,3,2:58.0,M. Morris makes 2-pt jump shot from 20 ft (assist by D. Booker),,65,70
312,3,2:30.0,,C. Miles misses 2-pt jump shot from 12 ft,65,70
313,3,2:28.0,Defensive rebound by A. Goodwin,,65,70
314,3,2:23.0,M. Teletović makes 2-pt layup at rim (assist by A. Goodwin),,67,70
315,3,2:14.0,,M. Ellis makes 2-pt layup from 1 ft,67,72
316,3,1:57.0,D. Booker makes 3-pt jump shot from 26 ft (assist by M. Teletović),,70,72
317,3,1:42.0,,Turnover by C. Budinger (step out of bounds),70,72
318,3,1:37.0,M. Morris makes 2-pt layup at rim,,72,72
319,3,1:37.0,Shooting foul by J. Hill (drawn by M. Morris),,72,72
320,3,1:37.0,M. Morris makes free throw 1 of 1,,73,72
321,3,1:25.0,,M. Ellis makes 2-pt layup at rim (assist by J. Hill),73,74
322,3,1:11.0,D. Booker makes 2-pt jump shot from 19 ft (assist by M. Teletović),,75,74
323,3,1:03.0,,M. Ellis makes 2-pt layup from 1 ft,75,76
324,3,0:49.0,Shooting foul by G. Robinson (drawn by D. Booker),,75,76
325,3,0:49.0,D. Booker misses free throw 1 of 2,,75,76
326,3,0:49.0,Offensive rebound by Team,,75,76
327,3,0:49.0,D. Booker makes free throw 2 of 2,,76,76
328,3,0:36.0,,Personal foul by M. Morris (drawn by J. Hill),76,76
329,3,0:36.0,,J. Hill makes free throw 1 of 2,76,77
330,3,0:36.0,,J. Hill makes free throw 2 of 2,76,78
331,3,0:23.0,Turnover by M. Teletović (bad pass; steal by J. Hill),,76,78
332,3,0:17.0,,C. Budinger misses 3-pt jump shot from 23 ft,76,78
333,3,0:16.0,,Offensive rebound by G. Robinson,76,78
334,3,0:02.0,,M. Ellis misses 2-pt layup from 1 ft (block by A. Goodwin),76,78
335,3,0:01.0,,Offensive rebound by Team,76,78
336,3,0:00.0,,G. Robinson makes 2-pt jump shot from 17 ft (assist by C. Budinger),76,80
337,4,11:45.0,,C. Miles misses 2-pt jump shot from 16 ft,76,80
338,4,11:44.0,Defensive rebound by M. Morris,,76,80
339,4,11:29.0,M. Morris misses 3-pt jump shot from 24 ft,,76,80
340,4,11:28.0,,Defensive rebound by P. George,76,80
341,4,11:22.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by P. George),76,83
342,4,10:59.0,M. Teletović makes 2-pt jump shot from 17 ft,,78,83
343,4,10:51.0,,Personal foul by M. Teletović (drawn by C. Miles),78,83
344,4,10:39.0,,P. George makes 2-pt jump shot from 16 ft,78,85
345,4,10:21.0,Shooting foul by J. Hill (drawn by M. Morris),,78,85
346,4,10:21.0,M. Morris makes free throw 1 of 2,,79,85
347,4,10:21.0,P. Tucker enters the game for D. Booker,,79,85
348,4,10:21.0,M. Morris misses free throw 2 of 2,,79,85
349,4,10:21.0,,Defensive rebound by C. Miles,79,85
350,4,9:59.0,,Turnover by G. Robinson (bad pass; steal by T. Warren),79,85
351,4,9:52.0,M. Morris misses 2-pt jump shot from 18 ft,,79,85
352,4,9:51.0,,Defensive rebound by P. George,79,85
353,4,9:45.0,,Personal foul by P. Tucker (drawn by P. George),79,85
354,4,9:39.0,,G. Robinson misses 2-pt jump shot from 20 ft,79,85
355,4,9:38.0,,Offensive rebound by J. Hill,79,85
356,4,9:35.0,,G. Hill makes 2-pt layup at rim (assist by J. Hill),79,87
357,4,9:17.0,P. Tucker misses 3-pt jump shot from 23 ft,,79,87
358,4,9:16.0,,Defensive rebound by Team,79,87
359,4,8:56.0,,Shooting foul by M. Morris (drawn by J. Hill),79,87
360,4,8:56.0,Official timeout,,79,87
361,4,8:56.0,L. Brown enters the game for A. Goodwin,,79,87
362,4,8:56.0,,J. Hill misses free throw 1 of 2,79,87
363,4,8:56.0,,Offensive rebound by Team,79,87
364,4,8:56.0,,J. Hill misses free throw 2 of 2,79,87
365,4,8:56.0,Defensive rebound by M. Morris,,79,87
366,4,8:35.0,T. Warren misses 2-pt layup from 1 ft,,79,87
367,4,8:34.0,,Defensive rebound by J. Hill,79,87
368,4,8:14.0,,J. Hill misses 2-pt jump shot from 10 ft,79,87
369,4,8:13.0,,Offensive rebound by G. Robinson,79,87
370,4,8:13.0,,G. Robinson misses 2-pt layup at rim,79,87
371,4,8:13.0,Defensive rebound by M. Morris,,79,87
372,4,8:01.0,L. Brown misses 3-pt jump shot from 26 ft,,79,87
373,4,7:59.0,Offensive rebound by M. Morris,,79,87
374,4,7:59.0,M. Morris misses 2-pt layup at rim,,79,87
375,4,7:58.0,Offensive rebound by T. Warren,,79,87
376,4,7:58.0,T. Warren misses 2-pt layup at rim,,79,87
377,4,7:56.0,,Defensive rebound by G. Hill,79,87
378,4,7:45.0,,J. Hill makes 2-pt layup at rim (assist by G. Hill),79,89
379,4,7:26.0,T. Warren makes 3-pt jump shot from 23 ft (assist by L. Brown),,82,89
380,4,7:17.0,,P. George makes 2-pt jump shot from 4 ft,82,91
381,4,7:17.0,,Shooting block foul by M. Morris (drawn by P. George),82,91
382,4,7:17.0,,M. Ellis enters the game for G. Robinson,82,91
383,4,7:17.0,,P. George makes free throw 1 of 1,82,92
384,4,7:02.0,M. Morris misses 2-pt jump shot from 16 ft,,82,92
385,4,7:01.0,Offensive rebound by P. Tucker,,82,92
386,4,6:56.0,M. Morris makes 2-pt dunk at rim (assist by P. Tucker),,84,92
387,4,6:36.0,,C. Miles misses 3-pt jump shot from 24 ft,84,92
388,4,6:36.0,Defensive rebound by M. Teletović,,84,92
389,4,6:23.0,Turnover by M. Morris (bad pass; steal by M. Ellis),,84,92
390,4,6:10.0,,M. Ellis misses 3-pt jump shot from 22 ft,84,92
391,4,6:08.0,Defensive rebound by P. Tucker,,84,92
