,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
77,1,1:36.0,S. Muhammad misses 2-pt jump shot from 4 ft,,13,25
78,1,1:36.0,Offensive rebound by N. Peković,,13,25
79,1,1:36.0,Shooting foul by N. Collison (drawn by N. Peković),,13,25
80,1,1:36.0,N. Peković makes free throw 1 of 2,,14,25
81,1,1:36.0,A. Miller enters the game for A. Wiggins,,14,25
82,1,1:36.0,N. Peković makes free throw 2 of 2,,15,25
83,1,1:22.0,,D. Waiters misses 3-pt jump shot from 25 ft,15,25
84,1,1:20.0,,Offensive rebound by E. Freedom,15,25
85,1,1:20.0,,E. Freedom misses 2-pt layup from 1 ft,15,25
86,1,1:20.0,,Offensive rebound by N. Collison,15,25
87,1,1:17.0,,K. Durant misses 3-pt jump shot from 24 ft,15,25
88,1,1:17.0,,Offensive rebound by Team,15,25
89,1,1:17.0,Loose ball foul by N. Peković (drawn by E. Freedom),,15,25
90,1,1:13.0,,K. Durant makes 2-pt dunk at rim (assist by N. Collison),15,27
91,1,0:51.0,Z. LaVine makes 2-pt layup from 1 ft,,17,27
92,1,0:37.0,,D. Waiters makes 2-pt layup from 1 ft,17,29
93,1,0:21.0,Turnover by G. Dieng (lost ball; steal by C. Payne),,17,29
94,1,0:18.0,,K. Durant makes 2-pt dunk at rim (assist by E. Freedom),17,31
95,1,0:01.0,Z. LaVine misses 2-pt jump shot from 17 ft,,17,31
96,1,0:01.0,,Defensive rebound by K. Durant,17,31
97,2,11:42.0,G. Dieng misses 2-pt jump shot from 18 ft,,17,31
98,2,11:41.0,,Defensive rebound by Team,17,31
99,2,11:21.0,,E. Freedom misses 2-pt jump shot from 16 ft,17,31
100,2,11:20.0,Defensive rebound by G. Dieng,,17,31
101,2,11:07.0,G. Dieng makes 2-pt layup at rim (assist by A. Miller),,19,31
102,2,10:57.0,,C. Payne misses 2-pt jump shot from 17 ft,19,31
103,2,10:57.0,,Offensive rebound by Team,19,31
104,2,10:57.0,Loose ball foul by N. Peković (drawn by E. Freedom),,19,31
105,2,10:36.0,,D. Waiters misses 2-pt jump shot from 14 ft,19,31
106,2,10:36.0,Defensive rebound by G. Dieng,,19,31
107,2,10:20.0,Shooting foul by E. Freedom (drawn by N. Peković),,19,31
108,2,10:20.0,N. Peković makes free throw 1 of 2,,20,31
109,2,10:20.0,N. Peković makes free throw 2 of 2,,21,31
110,2,10:03.0,,A. Morrow misses 3-pt jump shot from 23 ft,21,31
111,2,10:02.0,,Offensive rebound by N. Collison,21,31
112,2,9:59.0,,E. Freedom makes 2-pt hook shot from 4 ft (assist by N. Collison),21,33
113,2,9:44.0,S. Muhammad misses 2-pt layup from 2 ft,,21,33
114,2,9:44.0,,Defensive rebound by C. Payne,21,33
115,2,9:39.0,,A. Morrow misses 3-pt jump shot from 26 ft,21,33
116,2,9:38.0,,Offensive rebound by E. Freedom,21,33
117,2,9:24.0,,N. Collison makes 2-pt hook shot from 4 ft (assist by C. Payne),21,35
118,2,8:59.0,Shooting foul by N. Collison (drawn by S. Muhammad),,21,35
119,2,8:59.0,Official timeout,,21,35
120,2,8:59.0,,S. Ibaka enters the game for N. Collison,21,35
121,2,8:59.0,,S. Adams enters the game for E. Freedom,21,35
122,2,8:59.0,,R. Westbrook enters the game for D. Waiters,21,35
123,2,8:59.0,K. Towns enters the game for G. Dieng,,21,35
124,2,8:59.0,N. Bjelica enters the game for N. Peković,,21,35
125,2,8:59.0,S. Muhammad makes free throw 1 of 2,,22,35
126,2,8:59.0,S. Muhammad makes free throw 2 of 2,,23,35
127,2,8:46.0,,R. Westbrook makes 2-pt layup at rim (assist by C. Payne),23,37
128,2,8:35.0,A. Miller misses 2-pt layup at rim (block by A. Morrow),,23,37
129,2,8:34.0,,Defensive rebound by S. Adams,23,37
130,2,8:29.0,,R. Westbrook makes 2-pt dunk at rim,23,39
131,2,8:08.0,N. Bjelica misses 2-pt hook shot from 8 ft,,23,39
132,2,8:07.0,,Defensive rebound by S. Ibaka,23,39
133,2,8:00.0,,C. Payne misses 2-pt jump shot from 4 ft,23,39
134,2,7:59.0,Defensive rebound by Z. LaVine,,23,39
135,2,7:52.0,S. Muhammad misses 2-pt layup from 1 ft,,23,39
136,2,7:50.0,Offensive rebound by N. Bjelica,,23,39
137,2,7:50.0,N. Bjelica misses 2-pt layup from 1 ft,,23,39
138,2,7:49.0,Offensive rebound by K. Towns,,23,39
139,2,7:49.0,K. Towns makes 2-pt layup from 1 ft,,25,39
140,2,7:22.0,,S. Ibaka misses 2-pt jump shot from 15 ft,25,39
141,2,7:22.0,,Offensive rebound by Team,25,39
142,2,7:22.0,Loose ball foul by K. Towns (drawn by S. Adams),,25,39
143,2,7:22.0,A. Wiggins enters the game for A. Miller,,25,39
144,2,7:11.0,,S. Adams misses 2-pt dunk at rim (block by N. Bjelica),25,39
145,2,7:10.0,Defensive rebound by K. Towns,,25,39
146,2,7:09.0,Turnover by A. Wiggins (bad pass; steal by R. Westbrook),,25,39
147,2,7:06.0,,Personal foul by Z. LaVine (drawn by R. Westbrook),25,39
148,2,6:58.0,,S. Ibaka misses 2-pt jump shot from 18 ft,25,39
149,2,6:58.0,Defensive rebound by Z. LaVine,,25,39
150,2,6:54.0,Turnover by Z. LaVine (bad pass; steal by S. Adams),,25,39
151,2,6:53.0,,S. Adams makes 2-pt layup at rim,25,41
152,2,6:32.0,Z. LaVine makes 2-pt jump shot from 18 ft,,27,41
153,2,6:16.0,,A. Morrow misses 2-pt layup from 2 ft,27,41
154,2,6:16.0,Defensive rebound by N. Bjelica,,27,41
155,2,6:10.0,Z. LaVine misses 2-pt jump shot from 20 ft,,27,41
156,2,6:09.0,,Defensive rebound by C. Payne,27,41
157,2,6:03.0,,C. Payne makes 2-pt layup from 1 ft,27,43
158,2,5:58.0,Minnesota full timeout,,27,43
159,2,5:58.0,,K. Durant enters the game for C. Payne,27,43
160,2,5:58.0,,D. Waiters enters the game for A. Morrow,27,43
161,2,5:58.0,R. Rubio enters the game for Z. LaVine,,27,43
162,2,5:45.0,A. Wiggins makes 2-pt layup from 1 ft,,29,43
163,2,5:31.0,,S. Adams misses 2-pt layup at rim,29,43
164,2,5:31.0,Defensive rebound by R. Rubio,,29,43
165,2,5:27.0,S. Muhammad misses 2-pt layup at rim,,29,43
166,2,5:27.0,Offensive rebound by Team,,29,43
167,2,5:27.0,,Loose ball foul by S. Adams (drawn by A. Wiggins),29,43
168,2,5:27.0,,A. Morrow enters the game for S. Adams,29,43
169,2,5:16.0,A. Wiggins makes 2-pt jump shot from 17 ft,,31,43
170,2,5:00.0,,Shooting foul by S. Muhammad (drawn by K. Durant),31,43
171,2,5:00.0,,K. Durant makes free throw 1 of 2,31,44
172,2,5:00.0,,K. Durant makes free throw 2 of 2,31,45
173,2,4:49.0,A. Wiggins misses 3-pt jump shot from 24 ft,,31,45
174,2,4:49.0,,Defensive rebound by Team,31,45
175,2,4:36.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by R. Westbrook),31,47
176,2,4:14.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by N. Bjelica),,34,47
177,2,3:55.0,,Turnover by S. Ibaka (bad pass; steal by N. Bjelica),34,47
178,2,3:50.0,S. Muhammad makes 2-pt dunk at rim (assist by R. Rubio),,36,47
179,2,3:50.0,Shooting foul by K. Durant (drawn by S. Muhammad),,36,47
180,2,3:50.0,S. Muhammad makes free throw 1 of 1,,37,47
181,2,3:38.0,,D. Waiters misses 3-pt jump shot from 23 ft,37,47
182,2,3:36.0,,Offensive rebound by R. Westbrook,37,47
183,2,3:31.0,,S. Ibaka misses 3-pt jump shot from 24 ft,37,47
184,2,3:31.0,Defensive rebound by A. Wiggins,,37,47
185,2,3:18.0,A. Wiggins makes 2-pt dunk at rim (assist by K. Towns),,39,47
186,2,3:10.0,,Oklahoma City full timeout,39,47
187,2,3:10.0,,E. Freedom enters the game for A. Morrow,39,47
188,2,3:04.0,,S. Ibaka makes 2-pt jump shot from 12 ft (assist by K. Durant),39,49
189,2,2:48.0,Shooting foul by R. Westbrook (drawn by N. Bjelica),,39,49
190,2,2:48.0,N. Bjelica misses free throw 1 of 2,,39,49
191,2,2:48.0,Offensive rebound by Team,,39,49
192,2,2:48.0,N. Bjelica makes free throw 2 of 2,,40,49
193,2,2:29.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Ibaka),40,52
194,2,1:57.0,N. Bjelica misses 3-pt jump shot from 28 ft,,40,52
195,2,1:57.0,Offensive rebound by S. Muhammad,,40,52
196,2,1:56.0,S. Muhammad makes 2-pt layup from 1 ft,,42,52
197,2,1:56.0,Shooting foul by E. Freedom (drawn by S. Muhammad),,42,52
198,2,1:56.0,S. Muhammad makes free throw 1 of 1,,43,52
199,2,1:51.0,,Personal foul by K. Towns (drawn by K. Durant),43,52
200,2,1:51.0,,K. Durant makes free throw 1 of 2,43,53
201,2,1:51.0,,K. Durant makes free throw 2 of 2,43,54
202,2,1:34.0,Turnover by A. Wiggins (lost ball; steal by S. Ibaka),,43,54
203,2,1:20.0,,D. Waiters makes 3-pt jump shot from 23 ft (assist by R. Westbrook),43,57
204,2,1:04.0,N. Bjelica misses 2-pt layup from 3 ft,,43,57
205,2,1:01.0,,Defensive rebound by E. Freedom,43,57
206,2,0:52.0,,S. Ibaka misses 3-pt jump shot from 23 ft,43,57
207,2,0:52.0,,Offensive rebound by R. Westbrook,43,57
208,2,0:36.0,,Turnover by D. Waiters (discontinued dribble),43,57
209,2,0:21.0,R. Rubio misses 2-pt jump shot from 19 ft,,43,57
210,2,0:19.0,Offensive rebound by K. Towns,,43,57
211,2,0:19.0,Turnover by K. Towns (bad pass; steal by K. Durant),,43,57
212,2,0:01.0,,K. Durant misses 3-pt jump shot from 25 ft,43,57
213,2,0:00.0,Defensive rebound by N. Bjelica,,43,57
214,3,11:37.0,R. Rubio misses 2-pt jump shot from 19 ft,,43,57
215,3,11:36.0,,Defensive rebound by Team,43,57
216,3,11:17.0,,Turnover by R. Westbrook (bad pass; steal by R. Rubio),43,57
217,3,11:01.0,A. Wiggins makes 2-pt jump shot from 15 ft,,45,57
218,3,10:48.0,,K. Durant makes 2-pt jump shot from 9 ft (assist by R. Westbrook),45,59
219,3,10:30.0,A. Wiggins makes 2-pt layup from 1 ft (assist by K. Garnett),,47,59
220,3,10:14.0,,S. Adams makes 2-pt jump shot from 3 ft (assist by R. Westbrook),47,61
221,3,9:56.0,K. Garnett misses 2-pt layup from 1 ft,,47,61
222,3,9:55.0,,Defensive rebound by R. Westbrook,47,61
223,3,9:47.0,,R. Westbrook misses 3-pt jump shot from 24 ft,47,61
224,3,9:46.0,Defensive rebound by K. Garnett,,47,61
225,3,9:35.0,K. Garnett makes 2-pt jump shot from 19 ft (assist by R. Rubio),,49,61
226,3,9:21.0,,Turnover by K. Durant (bad pass),49,61
227,3,8:56.0,K. Towns misses 2-pt hook shot from 7 ft,,49,61
228,3,8:56.0,,Defensive rebound by Team,49,61
229,3,8:56.0,Loose ball foul by K. Towns (drawn by K. Durant),,49,61
230,3,8:41.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),49,63
231,3,8:30.0,Personal foul by S. Ibaka (drawn by K. Garnett),,49,63
232,3,8:20.0,A. Wiggins makes 2-pt jump shot from 8 ft,,51,63
233,3,8:04.0,,R. Westbrook makes 2-pt layup at rim,51,65
234,3,7:46.0,R. Rubio misses 3-pt jump shot from 24 ft,,51,65
235,3,7:45.0,Offensive rebound by K. Towns,,51,65
236,3,7:37.0,K. Towns misses 2-pt layup from 1 ft (block by S. Ibaka),,51,65
237,3,7:36.0,,Defensive rebound by R. Westbrook,51,65
238,3,7:28.0,,S. Adams misses 2-pt layup from 1 ft,51,65
239,3,7:28.0,,Offensive rebound by S. Adams,51,65
240,3,7:26.0,,Personal foul by R. Rubio (drawn by S. Adams),51,65
241,3,7:26.0,N. Peković enters the game for K. Garnett,,51,65
242,3,7:23.0,,S. Ibaka misses 3-pt jump shot from 24 ft,51,65
243,3,7:22.0,Defensive rebound by Team,,51,65
244,3,7:22.0,,Loose ball foul by R. Westbrook (drawn by A. Wiggins),51,65
245,3,7:02.0,N. Peković misses 2-pt jump shot from 9 ft,,51,65
246,3,7:02.0,,Defensive rebound by R. Westbrook,51,65
247,3,6:53.0,,Shooting foul by T. Prince (drawn by A. Roberson),51,65
248,3,6:53.0,,A. Roberson misses free throw 1 of 2,51,65
249,3,6:53.0,,Offensive rebound by Team,51,65
250,3,6:53.0,S. Muhammad enters the game for T. Prince,,51,65
251,3,6:53.0,,E. Freedom enters the game for S. Ibaka,51,65
252,3,6:53.0,,A. Roberson misses free throw 2 of 2,51,65
253,3,6:53.0,Defensive rebound by R. Rubio,,51,65
254,3,6:41.0,Turnover by S. Muhammad (lost ball),,51,65
255,3,6:27.0,,E. Freedom misses 2-pt layup from 2 ft,51,65
256,3,6:27.0,Defensive rebound by K. Towns,,51,65
257,3,6:24.0,Turnover by K. Towns (bad pass; steal by R. Westbrook),,51,65
258,3,6:14.0,,Def 3 sec tech foul by N. Peković,51,65
259,3,6:14.0,,K. Durant makes technical free throw,51,66
260,3,6:05.0,,Shooting foul by K. Towns (drawn by E. Freedom),51,66
261,3,6:05.0,,E. Freedom makes free throw 1 of 2,51,67
262,3,6:05.0,G. Dieng enters the game for K. Towns,,51,67
263,3,6:05.0,,E. Freedom misses free throw 2 of 2,51,67
264,3,6:05.0,Defensive rebound by G. Dieng,,51,67
265,3,5:44.0,Personal foul by R. Westbrook (drawn by A. Wiggins),,51,67
266,3,5:44.0,,Oklahoma City full timeout,51,67
267,3,5:38.0,A. Wiggins misses 2-pt jump shot from 14 ft (block by A. Roberson),,51,67
268,3,5:37.0,,Defensive rebound by K. Durant,51,67
269,3,5:33.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by K. Durant),51,69
270,3,5:15.0,R. Rubio makes 3-pt jump shot from 22 ft (assist by N. Peković),,54,69
271,3,5:01.0,,S. Adams makes 2-pt dunk at rim (assist by K. Durant),54,71
272,3,4:45.0,A. Wiggins misses 2-pt jump shot from 10 ft,,54,71
273,3,4:42.0,Offensive rebound by G. Dieng,,54,71
274,3,4:42.0,G. Dieng misses 2-pt layup from 1 ft,,54,71
275,3,4:41.0,,Defensive rebound by A. Roberson,54,71
276,3,4:40.0,,K. Durant makes 2-pt dunk at rim (assist by A. Roberson),54,73
277,3,4:18.0,S. Muhammad misses 2-pt dunk from 1 ft (block by S. Adams),,54,73
278,3,4:17.0,,Defensive rebound by R. Westbrook,54,73
279,3,4:13.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),54,75
280,3,4:11.0,Minnesota full timeout,,54,75
281,3,3:56.0,Turnover by A. Wiggins (traveling),,54,75
282,3,3:44.0,,E. Freedom misses 3-pt jump shot from 22 ft,54,75
283,3,3:43.0,Defensive rebound by S. Muhammad,,54,75
284,3,3:37.0,S. Muhammad misses 2-pt layup from 1 ft,,54,75
285,3,3:36.0,,Defensive rebound by E. Freedom,54,75
286,3,3:31.0,,Flagrant foul type 1 by A. Wiggins (drawn by S. Adams),54,75
287,3,3:31.0,,S. Adams makes flagrant free throw 1 of 2,54,76
288,3,3:31.0,,S. Adams makes flagrant free throw 2 of 2,54,77
289,3,3:31.0,Z. LaVine enters the game for R. Rubio,,54,77
290,3,3:22.0,,R. Westbrook makes 2-pt dunk at rim (assist by K. Durant),54,79
291,3,3:00.0,Shooting foul by R. Westbrook (drawn by N. Peković),,54,79
292,3,3:00.0,N. Peković makes free throw 1 of 2,,55,79
293,3,3:00.0,,S. Ibaka enters the game for S. Adams,55,79
294,3,3:00.0,,C. Payne enters the game for R. Westbrook,55,79
295,3,3:00.0,,D. Waiters enters the game for A. Roberson,55,79
296,3,3:00.0,N. Peković makes free throw 2 of 2,,56,79
297,3,2:44.0,Violation by G. Dieng (kicked ball),,56,79
298,3,2:44.0,N. Bjelica enters the game for G. Dieng,,56,79
299,3,2:35.0,,K. Durant misses 2-pt jump shot from 13 ft,56,79
300,3,2:35.0,Defensive rebound by N. Peković,,56,79
301,3,2:24.0,A. Wiggins misses 2-pt jump shot from 4 ft,,56,79
302,3,2:22.0,Offensive rebound by Team,,56,79
303,3,2:14.0,Turnover by Z. LaVine (bad pass; steal by C. Payne),,56,79
304,3,2:05.0,,C. Payne misses 2-pt layup from 2 ft,56,79
305,3,2:05.0,Defensive rebound by S. Muhammad,,56,79
306,3,2:01.0,Turnover by S. Muhammad (lost ball; steal by C. Payne),,56,79
307,3,1:56.0,,Oklahoma City full timeout,56,79
308,3,1:53.0,,K. Durant misses 2-pt dunk at rim,56,79
309,3,1:52.0,Defensive rebound by N. Peković,,56,79
310,3,1:48.0,A. Wiggins makes 2-pt jump shot from 4 ft,,58,79
311,3,1:48.0,Shooting foul by E. Freedom (drawn by A. Wiggins),,58,79
312,3,1:48.0,A. Wiggins makes free throw 1 of 1,,59,79
313,3,1:34.0,,Shooting block foul by A. Wiggins (drawn by K. Durant),59,79
314,3,1:34.0,,K. Durant misses free throw 1 of 2,59,79
315,3,1:34.0,,Offensive rebound by Team,59,79
316,3,1:34.0,,K. Durant makes free throw 2 of 2,59,80
317,3,1:14.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by N. Bjelica),,62,80
318,3,0:55.0,,K. Durant misses 3-pt jump shot from 24 ft,62,80
319,3,0:54.0,Defensive rebound by Z. LaVine,,62,80
320,3,0:46.0,Shooting foul by E. Freedom (drawn by Z. LaVine),,62,80
321,3,0:46.0,Z. LaVine misses free throw 1 of 2,,62,80
322,3,0:46.0,Offensive rebound by Team,,62,80
323,3,0:46.0,Z. LaVine makes free throw 2 of 2,,63,80
324,3,0:34.0,,D. Waiters makes 2-pt layup from 1 ft,63,82
325,3,0:09.0,A. Wiggins makes 2-pt jump shot from 16 ft (assist by N. Bjelica),,65,82
326,3,0:02.0,,D. Waiters misses 3-pt jump shot from 23 ft,65,82
327,3,0:00.0,,Offensive rebound by Team,65,82
328,4,11:35.0,,D. Waiters makes 2-pt layup from 2 ft,65,84
329,4,11:13.0,S. Muhammad makes 2-pt layup from 1 ft (assist by A. Wiggins),,67,84
330,4,11:00.0,,Turnover by C. Payne (bad pass; steal by A. Wiggins),67,84
331,4,10:57.0,Shooting foul by D. Waiters (drawn by A. Wiggins),,67,84
332,4,10:57.0,A. Wiggins makes free throw 1 of 2,,68,84
333,4,10:57.0,A. Wiggins makes free throw 2 of 2,,69,84
334,4,10:35.0,,D. Waiters misses 2-pt layup from 2 ft (block by N. Bjelica),69,84
335,4,10:33.0,Defensive rebound by Z. LaVine,,69,84
336,4,10:28.0,Shooting block foul by C. Payne (drawn by A. Wiggins),,69,84
337,4,10:28.0,A. Wiggins makes free throw 1 of 2,,70,84
338,4,10:28.0,A. Wiggins makes free throw 2 of 2,,71,84
339,4,10:12.0,,C. Payne makes 3-pt jump shot from 24 ft (assist by D. Waiters),71,87
340,4,9:50.0,S. Muhammad makes 2-pt dunk at rim (assist by A. Wiggins),,73,87
341,4,9:49.0,,Oklahoma City full timeout,73,87
342,4,9:49.0,K. Towns enters the game for N. Peković,,73,87
343,4,9:49.0,,K. Singler enters the game for A. Morrow,73,87
344,4,9:33.0,,C. Payne makes 2-pt jump shot from 7 ft,73,89
345,4,9:12.0,A. Wiggins misses 2-pt jump shot from 11 ft,,73,89
346,4,9:11.0,,Defensive rebound by S. Adams,73,89
347,4,8:55.0,,Personal foul by A. Wiggins (drawn by K. Singler),73,89
348,4,8:45.0,,D. Waiters misses 2-pt layup from 1 ft,73,89
349,4,8:45.0,Defensive rebound by N. Bjelica,,73,89
350,4,8:33.0,K. Towns misses 2-pt jump shot from 17 ft,,73,89
351,4,8:32.0,,Defensive rebound by D. Waiters,73,89
352,4,8:18.0,,Shooting foul by K. Towns (drawn by S. Adams),73,89
353,4,8:18.0,,S. Adams makes free throw 1 of 2,73,90
354,4,8:18.0,,S. Adams makes free throw 2 of 2,73,91
355,4,8:04.0,Z. LaVine misses 2-pt jump shot from 20 ft,,73,91
356,4,8:03.0,,Defensive rebound by K. Singler,73,91
357,4,7:53.0,,C. Payne misses 2-pt jump shot from 16 ft,73,91
358,4,7:53.0,,Offensive rebound by S. Ibaka,73,91
359,4,7:50.0,,S. Ibaka makes 2-pt hook shot from 2 ft,73,93
360,4,7:38.0,S. Muhammad misses 2-pt layup from 2 ft (block by C. Payne),,73,93
361,4,7:37.0,,Defensive rebound by S. Adams,73,93
362,4,7:35.0,,Shooting foul by N. Bjelica (drawn by D. Waiters),73,93
363,4,7:35.0,,D. Waiters makes free throw 1 of 2,73,94
364,4,7:35.0,,D. Waiters misses free throw 2 of 2,73,94
365,4,7:35.0,Defensive rebound by N. Bjelica,,73,94
366,4,7:23.0,Personal foul by S. Adams (drawn by K. Towns),,73,94
367,4,7:22.0,Personal foul by S. Ibaka (drawn by N. Bjelica),,73,94
368,4,7:09.0,Z. LaVine misses 2-pt layup from 2 ft (block by S. Ibaka),,73,94
369,4,7:08.0,Offensive rebound by Z. LaVine,,73,94
370,4,7:07.0,Z. LaVine makes 2-pt layup at rim,,75,94
371,4,6:49.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by C. Payne),75,97
372,4,6:28.0,K. Towns misses 2-pt dunk at rim (block by S. Ibaka),,75,97
373,4,6:27.0,,Defensive rebound by S. Ibaka,75,97
374,4,6:10.0,,C. Payne misses 3-pt jump shot from 26 ft,75,97
375,4,6:09.0,,Offensive rebound by S. Ibaka,75,97
376,4,5:57.0,,D. Waiters makes 2-pt layup at rim (assist by S. Ibaka),75,99
377,4,5:57.0,Minnesota full timeout,,75,99
378,4,5:35.0,A. Wiggins misses 2-pt jump shot from 6 ft,,75,99
379,4,5:34.0,Offensive rebound by K. Towns,,75,99
380,4,5:34.0,N. Bjelica misses 2-pt layup from 2 ft,,75,99
381,4,5:34.0,,Defensive rebound by Team,75,99
382,4,5:19.0,,S. Ibaka misses 3-pt jump shot from 22 ft,75,99
