,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
26,1,7:31.0,,D. DeRozan makes free throw 2 of 2,12,8
27,1,7:10.0,J. Okafor makes 2-pt jump shot from 7 ft,,14,8
28,1,6:53.0,,Turnover by K. Lowry (lost ball),14,8
29,1,6:53.0,Philadelphia full timeout,,14,8
30,1,6:42.0,J. Okafor makes 2-pt layup at rim (assist by K. Marshall),,16,8
31,1,6:22.0,,Shooting foul by N. Noel (drawn by K. Lowry),16,8
32,1,6:22.0,,K. Lowry makes free throw 1 of 2,16,9
33,1,6:22.0,J. Grant enters the game for N. Noel,,16,9
34,1,6:22.0,N. Stauskas enters the game for I. Canaan,,16,9
35,1,6:22.0,,K. Lowry makes free throw 2 of 2,16,10
36,1,6:11.0,Turnover by K. Marshall (bad pass; steal by B. Biyombo),,16,10
37,1,6:03.0,,L. Scola makes 2-pt layup from 3 ft (assist by T. Ross),16,12
38,1,5:49.0,N. Stauskas misses 2-pt layup from 3 ft,,16,12
39,1,5:49.0,Offensive rebound by J. Okafor,,16,12
40,1,5:49.0,Shooting foul by L. Scola (drawn by J. Okafor),,16,12
41,1,5:49.0,J. Okafor makes free throw 1 of 2,,17,12
42,1,5:49.0,H. Thompson enters the game for R. Covington,,17,12
43,1,5:49.0,J. Okafor makes free throw 2 of 2,,18,12
44,1,5:34.0,,D. DeRozan makes 2-pt jump shot from 17 ft,18,14
45,1,5:23.0,Personal foul by B. Biyombo (drawn by J. Okafor),,18,14
46,1,5:23.0,R. Holmes enters the game for J. Okafor,,18,14
47,1,5:23.0,,C. Joseph enters the game for T. Ross,18,14
48,1,5:23.0,,P. Patterson enters the game for B. Biyombo,18,14
49,1,5:16.0,R. Holmes makes 2-pt hook shot from 7 ft (assist by K. Marshall),,20,14
50,1,4:56.0,,D. DeRozan makes 2-pt jump shot from 9 ft,20,16
51,1,4:56.0,Violation by R. Holmes (def goaltending),,20,16
52,1,4:37.0,K. Marshall misses 3-pt jump shot from 24 ft,,20,16
53,1,4:37.0,,Defensive rebound by L. Scola,20,16
54,1,4:26.0,,L. Scola makes 2-pt jump shot from 18 ft (assist by K. Lowry),20,18
55,1,4:11.0,J. Grant misses 2-pt jump shot from 7 ft,,20,18
56,1,4:11.0,,Defensive rebound by L. Scola,20,18
57,1,4:02.0,,L. Scola makes 3-pt jump shot from 23 ft (assist by P. Patterson),20,21
58,1,3:45.0,K. Marshall misses 2-pt hook shot from 7 ft,,20,21
59,1,3:45.0,,Defensive rebound by Team,20,21
60,1,3:45.0,Loose ball foul by R. Holmes (drawn by L. Scola),,20,21
61,1,3:33.0,,L. Scola misses 2-pt jump shot from 15 ft,20,21
62,1,3:33.0,Defensive rebound by J. Grant,,20,21
63,1,3:26.0,Shooting foul by P. Patterson (drawn by J. Grant),,20,21
64,1,3:26.0,J. Grant misses free throw 1 of 2,,20,21
65,1,3:26.0,Offensive rebound by Team,,20,21
66,1,3:26.0,T. McConnell enters the game for K. Marshall,,20,21
67,1,3:26.0,J. Grant makes free throw 2 of 2,,21,21
68,1,3:05.0,,L. Scola misses 2-pt layup from 3 ft,21,21
69,1,3:04.0,,Offensive rebound by L. Scola,21,21
70,1,3:00.0,,L. Scola makes 2-pt layup from 1 ft,21,23
71,1,2:48.0,N. Stauskas makes 3-pt jump shot from 23 ft (assist by J. Grant),,24,23
72,1,2:30.0,,Shooting block foul by J. Grant (drawn by D. DeRozan),24,23
73,1,2:30.0,,Toronto full timeout,24,23
74,1,2:30.0,,T. Ross enters the game for K. Lowry,24,23
75,1,2:30.0,J. Okafor enters the game for R. Holmes,,24,23
76,1,2:30.0,,D. DeRozan makes free throw 1 of 2,24,24
77,1,2:30.0,,D. DeRozan makes free throw 2 of 2,24,25
78,1,2:08.0,T. McConnell misses 2-pt jump shot from 10 ft,,24,25
79,1,2:07.0,,Defensive rebound by L. Scola,24,25
80,1,2:03.0,,Shooting foul by T. McConnell (drawn by C. Joseph),24,25
81,1,2:03.0,,C. Joseph makes free throw 1 of 2,24,26
82,1,2:03.0,,C. Joseph misses free throw 2 of 2,24,26
83,1,2:02.0,Defensive rebound by J. Okafor,,24,26
84,1,1:49.0,Turnover by H. Thompson (bad pass; steal by L. Scola),,24,26
85,1,1:46.0,,Shooting foul by T. McConnell (drawn by D. DeRozan),24,26
86,1,1:46.0,,D. DeRozan makes free throw 1 of 2,24,27
87,1,1:46.0,,L. Nogueira enters the game for L. Scola,24,27
88,1,1:46.0,I. Canaan enters the game for T. McConnell,,24,27
89,1,1:46.0,,D. DeRozan makes free throw 2 of 2,24,28
90,1,1:30.0,J. Okafor misses 2-pt jump shot from 12 ft,,24,28
91,1,1:30.0,,Defensive rebound by T. Ross,24,28
92,1,1:13.0,,L. Nogueira makes 2-pt layup from 1 ft (assist by C. Joseph),24,30
93,1,0:51.0,I. Canaan misses 2-pt jump shot from 9 ft,,24,30
94,1,0:51.0,Offensive rebound by J. Grant,,24,30
95,1,0:47.0,J. Grant misses 2-pt layup from 2 ft,,24,30
96,1,0:46.0,Offensive rebound by J. Grant,,24,30
97,1,0:46.0,J. Grant misses 2-pt layup from 2 ft,,24,30
98,1,0:45.0,,Defensive rebound by D. DeRozan,24,30
99,1,0:38.0,,D. DeRozan misses 2-pt jump shot from 1 ft,24,30
100,1,0:38.0,Defensive rebound by H. Thompson,,24,30
101,1,0:28.0,I. Canaan misses 3-pt jump shot from 24 ft,,24,30
102,1,0:28.0,,Defensive rebound by D. DeRozan,24,30
103,1,0:08.0,,C. Joseph misses 2-pt layup at rim,24,30
104,1,0:08.0,,Offensive rebound by L. Nogueira,24,30
105,1,0:04.0,,Turnover by Team (shot clock),24,30
106,1,0:04.0,R. Covington enters the game for J. Grant,,24,30
107,1,0:03.0,Turnover by I. Canaan (traveling),,24,30
108,1,0:01.0,,Shooting foul by N. Stauskas (drawn by D. DeRozan),24,30
109,1,0:01.0,,D. DeRozan makes free throw 1 of 2,24,31
110,1,0:01.0,,D. DeRozan makes free throw 2 of 2,24,32
111,2,11:41.0,J. Okafor makes 2-pt hook shot from 7 ft,,26,32
112,2,11:25.0,,Def 3 sec tech foul by J. Okafor,26,32
113,2,11:25.0,,C. Joseph makes technical free throw,26,33
114,2,11:14.0,,J. Johnson misses 3-pt jump shot from 23 ft,26,33
115,2,11:14.0,Defensive rebound by J. Okafor,,26,33
116,2,11:06.0,R. Covington misses 3-pt jump shot from 26 ft,,26,33
117,2,11:05.0,,Defensive rebound by T. Ross,26,33
118,2,10:55.0,,C. Joseph makes 2-pt jump shot from 4 ft,26,35
119,2,10:40.0,J. Okafor misses 2-pt layup from 2 ft,,26,35
120,2,10:40.0,,Defensive rebound by J. Johnson,26,35
121,2,10:34.0,,P. Patterson makes 2-pt jump shot from 17 ft (assist by J. Johnson),26,37
122,2,10:28.0,Philadelphia full timeout,,26,37
123,2,10:19.0,R. Covington misses 3-pt jump shot from 22 ft,,26,37
124,2,10:18.0,,Defensive rebound by P. Patterson,26,37
125,2,10:06.0,,Def 3 sec tech foul by J. Okafor,26,37
126,2,10:06.0,,C. Joseph makes technical free throw,26,38
127,2,9:58.0,,T. Ross misses 2-pt jump shot from 16 ft,26,38
128,2,9:58.0,Defensive rebound by J. Okafor,,26,38
129,2,9:44.0,Turnover by R. Covington (lost ball),,26,38
130,2,9:23.0,,T. Ross misses 2-pt jump shot from 20 ft,26,38
131,2,9:22.0,Defensive rebound by R. Covington,,26,38
132,2,9:13.0,J. Sampson misses 2-pt layup from 2 ft (block by J. Johnson),,26,38
133,2,9:13.0,,Defensive rebound by Team,26,38
134,2,9:13.0,K. Marshall enters the game for N. Stauskas,,26,38
135,2,9:13.0,N. Noel enters the game for J. Okafor,,26,38
136,2,8:59.0,,L. Nogueira misses 2-pt layup from 1 ft,26,38
137,2,8:59.0,,Offensive rebound by Team,26,38
138,2,8:59.0,J. Grant enters the game for J. Sampson,,26,38
139,2,8:55.0,,L. Nogueira misses 2-pt layup from 1 ft,26,38
140,2,8:53.0,Defensive rebound by R. Covington,,26,38
141,2,8:44.0,J. Grant makes 2-pt dunk at rim (assist by N. Noel),,28,38
142,2,8:22.0,,L. Nogueira misses 2-pt dunk from 3 ft (block by R. Covington),28,38
143,2,8:21.0,,Offensive rebound by J. Johnson,28,38
144,2,8:18.0,,J. Johnson misses 2-pt layup from 1 ft,28,38
145,2,8:18.0,Defensive rebound by R. Covington,,28,38
146,2,8:04.0,I. Canaan makes 3-pt jump shot from 25 ft,,31,38
147,2,7:50.0,Offensive charge foul by J. Johnson (drawn by J. Grant),,31,38
148,2,7:50.0,,Turnover by J. Johnson (offensive foul),31,38
149,2,7:50.0,,K. Lowry enters the game for C. Joseph,31,38
150,2,7:35.0,J. Grant makes 2-pt dunk at rim (assist by N. Noel),,33,38
151,2,7:29.0,,Toronto full timeout,33,38
152,2,7:29.0,,B. Biyombo enters the game for P. Patterson,33,38
153,2,7:29.0,,L. Scola enters the game for L. Nogueira,33,38
154,2,7:16.0,,K. Lowry misses 2-pt layup from 1 ft (block by N. Noel),33,38
155,2,7:14.0,Defensive rebound by K. Marshall,,33,38
156,2,7:10.0,Personal block foul by J. Johnson (drawn by I. Canaan),,33,38
157,2,6:58.0,I. Canaan misses 3-pt jump shot from 24 ft,,33,38
158,2,6:57.0,,Defensive rebound by Team,33,38
159,2,6:45.0,,K. Lowry misses 3-pt jump shot from 25 ft,33,38
160,2,6:43.0,Defensive rebound by R. Covington,,33,38
161,2,6:35.0,Turnover by J. Grant (bad pass),,33,38
162,2,6:23.0,,J. Johnson misses 2-pt layup from 3 ft,33,38
163,2,6:22.0,,Offensive rebound by J. Johnson,33,38
164,2,6:22.0,,Shooting foul by J. Grant (drawn by J. Johnson),33,38
165,2,6:22.0,,J. Johnson makes free throw 1 of 2,33,39
166,2,6:22.0,,D. DeRozan enters the game for T. Ross,33,39
167,2,6:22.0,,J. Johnson makes free throw 2 of 2,33,40
168,2,6:14.0,Turnover by R. Covington (traveling),,33,40
169,2,6:14.0,T. McConnell enters the game for K. Marshall,,33,40
170,2,6:03.0,,K. Lowry misses 3-pt jump shot from 24 ft,33,40
171,2,6:02.0,Defensive rebound by N. Noel,,33,40
172,2,5:51.0,R. Covington makes 3-pt jump shot from 25 ft (assist by T. McConnell),,36,40
173,2,5:24.0,,B. Biyombo makes 2-pt jump shot from 12 ft,36,42
174,2,5:09.0,Turnover by T. McConnell (lost ball),,36,42
175,2,5:09.0,H. Thompson enters the game for R. Covington,,36,42
176,2,5:00.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by J. Johnson),36,45
177,2,4:39.0,Turnover by H. Thompson (lost ball; steal by L. Scola),,36,45
178,2,4:33.0,,K. Lowry misses 2-pt layup from 2 ft,36,45
179,2,4:30.0,Defensive rebound by T. McConnell,,36,45
180,2,4:25.0,I. Canaan makes 3-pt jump shot from 24 ft (assist by T. McConnell),,39,45
181,2,4:11.0,,K. Lowry misses 3-pt jump shot from 24 ft,39,45
182,2,4:10.0,Defensive rebound by J. Grant,,39,45
183,2,4:01.0,Turnover by N. Noel (3 sec),,39,45
184,2,4:01.0,N. Stauskas enters the game for T. McConnell,,39,45
185,2,3:45.0,,J. Johnson makes 2-pt layup from 2 ft,39,47
186,2,3:34.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by I. Canaan),,42,47
187,2,3:09.0,,Turnover by L. Scola (bad pass),42,47
188,2,3:09.0,R. Holmes enters the game for J. Grant,,42,47
189,2,3:09.0,J. Okafor enters the game for N. Noel,,42,47
190,2,2:58.0,Turnover by H. Thompson (lost ball),,42,47
191,2,2:58.0,Official timeout,,42,47
192,2,2:58.0,,C. Joseph enters the game for J. Johnson,42,47
193,2,2:58.0,J. Sampson enters the game for H. Thompson,,42,47
194,2,2:43.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),42,50
195,2,2:20.0,R. Holmes misses 2-pt hook shot from 8 ft,,42,50
196,2,2:19.0,,Defensive rebound by K. Lowry,42,50
197,2,2:11.0,,D. DeRozan misses 2-pt jump shot from 13 ft,42,50
198,2,2:10.0,Defensive rebound by J. Okafor,,42,50
199,2,2:04.0,J. Sampson misses 2-pt layup from 3 ft,,42,50
200,2,2:03.0,,Defensive rebound by B. Biyombo,42,50
201,2,1:43.0,,L. Scola makes 2-pt layup at rim,42,52
202,2,1:43.0,Philadelphia full timeout,,42,52
203,2,1:43.0,R. Covington enters the game for R. Holmes,,42,52
204,2,1:43.0,N. Noel enters the game for J. Sampson,,42,52
205,2,1:26.0,I. Canaan misses 3-pt jump shot from 24 ft,,42,52
206,2,1:26.0,Offensive rebound by J. Okafor,,42,52
207,2,1:20.0,J. Okafor misses 2-pt layup from 2 ft,,42,52
208,2,1:20.0,Offensive rebound by N. Noel,,42,52
209,2,1:20.0,N. Noel misses 2-pt layup from 1 ft,,42,52
210,2,1:20.0,,Defensive rebound by Team,42,52
211,2,1:03.0,,C. Joseph misses 3-pt jump shot from 23 ft,42,52
212,2,1:02.0,Defensive rebound by N. Noel,,42,52
213,2,1:00.0,Turnover by N. Noel (lost ball; steal by K. Lowry),,42,52
214,2,0:53.0,,D. DeRozan misses 2-pt layup from 2 ft,42,52
215,2,0:53.0,Defensive rebound by Team,,42,52
216,2,0:36.0,N. Stauskas misses 3-pt jump shot from 24 ft,,42,52
217,2,0:36.0,,Defensive rebound by B. Biyombo,42,52
218,2,0:28.0,,L. Scola misses 3-pt jump shot from 22 ft,42,52
219,2,0:26.0,Defensive rebound by Team,,42,52
220,2,0:01.0,J. Okafor misses 2-pt hook shot from 4 ft,,42,52
221,2,0:00.0,Offensive rebound by N. Noel,,42,52
222,2,0:00.0,N. Noel makes 2-pt layup from 2 ft,,44,52
223,3,11:43.0,J. Okafor misses 2-pt jump shot from 7 ft,,44,52
224,3,11:42.0,Offensive rebound by T. McConnell,,44,52
225,3,11:39.0,R. Covington misses 3-pt jump shot from 25 ft,,44,52
226,3,11:39.0,,Defensive rebound by Team,44,52
227,3,11:32.0,,Personal foul by R. Covington (drawn by K. Lowry),44,52
228,3,11:24.0,,Offensive foul by B. Biyombo (drawn by R. Covington),44,52
229,3,11:24.0,,Turnover by B. Biyombo (offensive foul),44,52
230,3,11:00.0,T. McConnell misses 2-pt jump shot from 17 ft (block by K. Lowry),,44,52
231,3,10:59.0,Offensive rebound by T. McConnell,,44,52
232,3,10:56.0,T. McConnell misses 2-pt jump shot from 14 ft,,44,52
233,3,10:56.0,,Defensive rebound by D. DeRozan,44,52
234,3,10:43.0,,L. Scola makes 2-pt hook shot from 6 ft,44,54
235,3,10:26.0,T. McConnell misses 3-pt jump shot from 24 ft,,44,54
236,3,10:25.0,,Defensive rebound by T. Ross,44,54
237,3,10:05.0,,K. Lowry makes 2-pt layup from 3 ft,44,56
238,3,9:42.0,I. Canaan misses 3-pt jump shot from 24 ft,,44,56
239,3,9:42.0,,Defensive rebound by B. Biyombo,44,56
240,3,9:27.0,,B. Biyombo makes 2-pt dunk at rim (assist by K. Lowry),44,58
241,3,9:27.0,Philadelphia full timeout,,44,58
242,3,9:27.0,N. Stauskas enters the game for N. Noel,,44,58
243,3,9:27.0,K. Marshall enters the game for T. McConnell,,44,58
244,3,9:05.0,R. Covington misses 2-pt layup from 2 ft,,44,58
245,3,9:05.0,,Defensive rebound by B. Biyombo,44,58
246,3,8:50.0,,Turnover by L. Scola (bad pass; steal by K. Marshall),44,58
247,3,8:38.0,R. Covington misses 3-pt jump shot from 25 ft,,44,58
248,3,8:37.0,,Defensive rebound by B. Biyombo,44,58
249,3,8:24.0,,D. DeRozan misses 2-pt layup from 1 ft (block by J. Okafor),44,58
250,3,8:22.0,Defensive rebound by J. Okafor,,44,58
251,3,8:12.0,J. Okafor makes 2-pt layup from 2 ft (assist by I. Canaan),,46,58
252,3,7:47.0,,K. Lowry misses 2-pt jump shot from 12 ft,46,58
253,3,7:47.0,Defensive rebound by N. Stauskas,,46,58
254,3,7:28.0,R. Covington misses 2-pt hook shot from 4 ft,,46,58
255,3,7:28.0,,Defensive rebound by B. Biyombo,46,58
256,3,7:21.0,,L. Scola makes 2-pt layup from 2 ft (assist by K. Lowry),46,60
257,3,7:00.0,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Canaan),,49,60
258,3,6:42.0,,K. Lowry misses 3-pt jump shot from 24 ft,49,60
259,3,6:41.0,Defensive rebound by J. Okafor,,49,60
260,3,6:34.0,I. Canaan misses 3-pt jump shot from 24 ft,,49,60
261,3,6:34.0,Offensive rebound by K. Marshall,,49,60
262,3,6:30.0,J. Okafor misses 2-pt layup from 2 ft (block by B. Biyombo),,49,60
263,3,6:29.0,,Defensive rebound by D. DeRozan,49,60
264,3,6:18.0,,T. Ross misses 3-pt jump shot from 24 ft,49,60
265,3,6:18.0,Defensive rebound by N. Stauskas,,49,60
266,3,6:12.0,Turnover by N. Stauskas (bad pass; steal by T. Ross),,49,60
267,3,6:03.0,,L. Scola misses 3-pt jump shot from 22 ft,49,60
268,3,5:48.0,Defensive rebound by I. Canaan,,49,60
269,3,5:48.0,R. Covington misses 3-pt jump shot from 25 ft,,49,60
270,3,5:48.0,,Defensive rebound by B. Biyombo,49,60
271,3,5:28.0,,D. DeRozan makes 2-pt jump shot from 16 ft,49,62
272,3,5:27.0,Philadelphia full timeout,,49,62
273,3,5:27.0,,P. Patterson enters the game for T. Ross,49,62
274,3,5:27.0,,C. Joseph enters the game for B. Biyombo,49,62
275,3,5:27.0,N. Noel enters the game for R. Covington,,49,62
276,3,5:27.0,H. Thompson enters the game for J. Okafor,,49,62
277,3,5:27.0,J. Grant enters the game for I. Canaan,,49,62
278,3,5:18.0,Turnover by K. Marshall (bad pass; steal by D. DeRozan),,49,62
279,3,5:11.0,,D. DeRozan makes 2-pt layup at rim,49,64
280,3,4:59.0,Personal foul by L. Scola (drawn by N. Noel),,49,64
281,3,4:46.0,N. Stauskas misses 3-pt jump shot from 25 ft,,49,64
282,3,4:45.0,,Defensive rebound by C. Joseph,49,64
283,3,4:37.0,,P. Patterson misses 3-pt jump shot from 22 ft,49,64
284,3,4:37.0,Defensive rebound by Team,,49,64
285,3,4:26.0,Turnover by J. Grant (traveling),,49,64
286,3,4:26.0,I. Canaan enters the game for K. Marshall,,49,64
287,3,4:13.0,,L. Scola makes 2-pt jump shot from 16 ft (assist by C. Joseph),49,66
288,3,3:52.0,Shooting foul by L. Scola (drawn by N. Noel),,49,66
289,3,3:52.0,N. Noel misses free throw 1 of 2,,49,66
290,3,3:52.0,Offensive rebound by Team,,49,66
291,3,3:52.0,N. Noel misses free throw 2 of 2,,49,66
292,3,3:51.0,,Defensive rebound by K. Lowry,49,66
293,3,3:34.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by C. Joseph),49,69
294,3,3:15.0,J. Grant misses 2-pt jump shot from 3 ft,,49,69
295,3,3:15.0,,Defensive rebound by Team,49,69
296,3,3:15.0,Loose ball foul by N. Noel (drawn by L. Scola),,49,69
297,3,3:15.0,,Technical foul by K. Lowry,49,69
298,3,3:15.0,I. Canaan makes technical free throw,,50,69
299,3,3:15.0,J. Okafor enters the game for N. Noel,,50,69
300,3,2:56.0,,C. Joseph misses 2-pt jump shot from 3 ft (block by N. Stauskas),50,69
301,3,2:54.0,Defensive rebound by J. Okafor,,50,69
302,3,2:45.0,N. Stauskas makes 2-pt layup from 1 ft,,52,69
303,3,2:34.0,,Personal foul by I. Canaan (drawn by K. Lowry),52,69
304,3,2:34.0,,Toronto full timeout,52,69
305,3,2:34.0,,T. Ross enters the game for L. Scola,52,69
306,3,2:34.0,,L. Nogueira enters the game for D. DeRozan,52,69
307,3,2:27.0,,Offensive foul by L. Nogueira (drawn by I. Canaan),52,69
308,3,2:27.0,,Turnover by L. Nogueira (offensive foul),52,69
309,3,2:18.0,Personal foul by L. Nogueira (drawn by J. Okafor),,52,69
310,3,2:06.0,H. Thompson misses 2-pt jump shot from 16 ft (block by T. Ross),,52,69
311,3,2:06.0,Offensive rebound by Team,,52,69
312,3,2:02.0,J. Okafor makes 2-pt jump shot from 16 ft (assist by N. Stauskas),,54,69
313,3,1:51.0,,K. Lowry misses 2-pt jump shot from 12 ft,54,69
314,3,1:49.0,Defensive rebound by N. Stauskas,,54,69
315,3,1:43.0,Turnover by N. Stauskas (bad pass; steal by L. Nogueira),,54,69
316,3,1:31.0,,C. Joseph misses 2-pt layup from 3 ft (block by N. Stauskas),54,69
317,3,1:29.0,,Offensive rebound by C. Joseph,54,69
318,3,1:24.0,,T. Ross misses 2-pt layup from 2 ft (block by H. Thompson),54,69
319,3,1:23.0,Defensive rebound by J. Okafor,,54,69
320,3,1:14.0,H. Thompson misses 3-pt jump shot from 26 ft,,54,69
321,3,1:14.0,Offensive rebound by J. Grant,,54,69
322,3,1:11.0,J. Grant misses 2-pt layup from 1 ft (block by L. Nogueira),,54,69
323,3,1:09.0,Offensive rebound by J. Grant,,54,69
324,3,1:07.0,Turnover by J. Grant (bad pass; steal by L. Nogueira),,54,69
325,3,1:00.0,,C. Joseph misses 3-pt jump shot from 24 ft,54,69
326,3,1:00.0,Defensive rebound by H. Thompson,,54,69
327,3,0:44.0,Shooting block foul by L. Nogueira (drawn by J. Grant),,54,69
328,3,0:44.0,J. Grant makes free throw 1 of 2,,55,69
329,3,0:44.0,J. Grant makes free throw 2 of 2,,56,69
330,3,0:31.0,,K. Lowry misses 3-pt jump shot from 25 ft,56,69
331,3,0:30.0,Defensive rebound by N. Stauskas,,56,69
332,3,0:05.0,J. Okafor misses 2-pt jump shot from 11 ft,,56,69
333,3,0:05.0,Offensive rebound by H. Thompson,,56,69
334,3,0:04.0,H. Thompson makes 2-pt layup from 1 ft,,58,69
335,3,0:00.0,,T. Ross misses 3-pt jump shot from 40 ft,58,69
336,3,0:00.0,,Offensive rebound by Team,58,69
337,4,11:45.0,,C. Joseph misses 2-pt jump shot from 5 ft,58,69
338,4,11:44.0,Defensive rebound by J. Okafor,,58,69
339,4,11:35.0,K. Marshall makes 2-pt jump shot from 19 ft,,60,69
340,4,11:11.0,,T. Ross misses 2-pt jump shot from 13 ft,60,69
341,4,11:10.0,Defensive rebound by R. Covington,,60,69
342,4,10:55.0,Turnover by K. Marshall (bad pass),,60,69
343,4,10:34.0,,Shooting foul by J. Okafor (drawn by C. Joseph),60,69
344,4,10:34.0,,C. Joseph makes free throw 1 of 2,60,70
345,4,10:34.0,,C. Joseph misses free throw 2 of 2,60,70
346,4,10:32.0,Defensive rebound by J. Grant,,60,70
347,4,10:17.0,N. Stauskas misses 2-pt layup from 2 ft,,60,70
348,4,10:16.0,,Defensive rebound by C. Joseph,60,70
349,4,9:57.0,,C. Joseph makes 2-pt layup from 1 ft,60,72
350,4,9:56.0,Philadelphia full timeout,,60,72
351,4,9:44.0,J. Okafor makes 2-pt layup from 2 ft (assist by K. Marshall),,62,72
352,4,9:44.0,Shooting foul by L. Nogueira (drawn by J. Okafor),,62,72
353,4,9:44.0,J. Okafor makes free throw 1 of 1,,63,72
354,4,9:29.0,,P. Patterson misses 3-pt jump shot from 25 ft,63,72
355,4,9:29.0,Defensive rebound by K. Marshall,,63,72
356,4,9:09.0,J. Okafor misses 2-pt hook shot from 11 ft,,63,72
357,4,9:08.0,,Defensive rebound by J. Johnson,63,72
358,4,8:55.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by C. Joseph),63,75
359,4,8:41.0,R. Covington makes 3-pt jump shot from 23 ft (assist by K. Marshall),,66,75
360,4,8:24.0,,Shooting foul by R. Covington (drawn by J. Johnson),66,75
361,4,8:24.0,,J. Johnson misses free throw 1 of 2,66,75
362,4,8:24.0,,Offensive rebound by Team,66,75
363,4,8:24.0,H. Thompson enters the game for J. Grant,,66,75
364,4,8:24.0,,J. Johnson misses free throw 2 of 2,66,75
365,4,8:23.0,Defensive rebound by R. Covington,,66,75
366,4,8:08.0,J. Okafor misses 2-pt layup from 2 ft,,66,75
367,4,8:07.0,,Defensive rebound by L. Nogueira,66,75
368,4,8:01.0,,J. Johnson makes 2-pt layup from 1 ft,66,77
369,4,7:50.0,R. Covington makes 3-pt jump shot from 24 ft (assist by K. Marshall),,69,77
370,4,7:25.0,,C. Joseph misses 2-pt jump shot from 6 ft,69,77
371,4,7:24.0,Defensive rebound by R. Covington,,69,77
372,4,7:16.0,J. Okafor makes 2-pt jump shot from 2 ft,,71,77
373,4,7:09.0,,Toronto full timeout,71,77
374,4,7:09.0,,K. Lowry enters the game for T. Ross,71,77
375,4,7:09.0,,B. Biyombo enters the game for L. Nogueira,71,77
376,4,7:09.0,,D. DeRozan enters the game for J. Johnson,71,77
377,4,7:09.0,I. Canaan enters the game for K. Marshall,,71,77
378,4,6:54.0,,Shooting foul by R. Covington (drawn by D. DeRozan),71,77
379,4,6:54.0,,D. DeRozan makes free throw 1 of 2,71,78
380,4,6:54.0,,D. DeRozan makes free throw 2 of 2,71,79
381,4,6:40.0,J. Okafor misses 2-pt layup from 4 ft (block by K. Lowry),,71,79
382,4,6:40.0,Offensive rebound by Team,,71,79
383,4,6:36.0,H. Thompson misses 2-pt jump shot from 18 ft,,71,79
384,4,6:36.0,,Defensive rebound by K. Lowry,71,79
385,4,6:34.0,,Shooting foul by R. Covington (drawn by K. Lowry),71,79
386,4,6:34.0,,K. Lowry misses free throw 1 of 2,71,79
387,4,6:34.0,,Offensive rebound by Team,71,79
388,4,6:34.0,J. Grant enters the game for H. Thompson,,71,79
389,4,6:34.0,,K. Lowry makes free throw 2 of 2,71,80
390,4,6:20.0,J. Okafor misses 2-pt jump shot from 4 ft (block by C. Joseph),,71,80
391,4,6:19.0,Offensive rebound by J. Okafor,,71,80
