,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
51,1,5:08.0,T. Young misses 2-pt layup from 2 ft (block by J. Grant),,10,21
52,1,5:07.0,Offensive rebound by Team,,10,21
53,1,5:07.0,,I. Canaan enters the game for H. Thompson,10,21
54,1,5:02.0,B. Lopez misses 2-pt jump shot from 7 ft,,10,21
55,1,5:00.0,,Defensive rebound by N. Noel,10,21
56,1,4:47.0,,J. Grant misses 3-pt jump shot from 22 ft,10,21
57,1,4:46.0,Defensive rebound by M. Brown,,10,21
58,1,4:28.0,M. Brown makes 3-pt jump shot from 23 ft (assist by W. Ellington),,13,21
59,1,4:14.0,,Shooting foul by T. Young (drawn by J. Grant),13,21
60,1,4:14.0,,J. Grant makes free throw 1 of 2,13,22
61,1,4:14.0,,N. Stauskas enters the game for R. Covington,13,22
62,1,4:14.0,,R. Holmes enters the game for N. Noel,13,22
63,1,4:14.0,,J. Grant makes free throw 2 of 2,13,23
64,1,4:01.0,Turnover by T. Young (lost ball),,13,23
65,1,3:49.0,,J. Grant misses 2-pt jump shot from 17 ft,13,23
66,1,3:48.0,Defensive rebound by W. Ellington,,13,23
67,1,3:27.0,D. Sloan misses 3-pt jump shot from 25 ft,,13,23
68,1,3:25.0,,Defensive rebound by I. Canaan,13,23
69,1,3:14.0,,R. Holmes misses 2-pt layup from 1 ft (block by B. Lopez),13,23
70,1,3:12.0,Defensive rebound by D. Sloan,,13,23
71,1,3:05.0,Shooting foul by J. Grant (drawn by T. Young),,13,23
72,1,3:05.0,T. Young makes free throw 1 of 2,,14,23
73,1,3:05.0,,T. McConnell enters the game for I. Smith,14,23
74,1,3:05.0,S. Karasev enters the game for W. Ellington,,14,23
75,1,3:05.0,S. Kilpatrick enters the game for M. Brown,,14,23
76,1,3:05.0,S. Larkin enters the game for D. Sloan,,14,23
77,1,3:05.0,,C. Landry enters the game for J. Grant,14,23
78,1,3:05.0,T. Young makes free throw 2 of 2,,15,23
79,1,2:59.0,,Offensive foul by R. Holmes (drawn by S. Kilpatrick),15,23
80,1,2:59.0,,Turnover by R. Holmes (offensive foul),15,23
81,1,2:37.0,S. Karasev misses 2-pt jump shot from 20 ft,,15,23
82,1,2:35.0,,Defensive rebound by I. Canaan,15,23
83,1,2:30.0,,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),15,25
84,1,2:11.0,Turnover by S. Karasev (bad pass; steal by R. Holmes),,15,25
85,1,2:05.0,,Turnover by N. Stauskas (bad pass),15,25
86,1,1:47.0,S. Kilpatrick makes 2-pt jump shot from 11 ft,,17,25
87,1,1:29.0,,R. Holmes misses 2-pt jump shot from 3 ft,17,25
88,1,1:27.0,Defensive rebound by S. Karasev,,17,25
89,1,1:26.0,Shooting foul by T. McConnell (drawn by S. Kilpatrick),,17,25
90,1,1:26.0,S. Kilpatrick makes free throw 1 of 2,,18,25
91,1,1:26.0,T. Robinson enters the game for B. Lopez,,18,25
92,1,1:26.0,S. Kilpatrick makes free throw 2 of 2,,19,25
93,1,1:08.0,,T. McConnell makes 2-pt jump shot from 17 ft (assist by C. Landry),19,27
94,1,0:46.0,T. Young misses 2-pt jump shot from 6 ft,,19,27
95,1,0:45.0,,Defensive rebound by I. Canaan,19,27
96,1,0:37.0,,I. Canaan misses 3-pt jump shot from 25 ft,19,27
97,1,0:35.0,Defensive rebound by T. Robinson,,19,27
98,1,0:24.0,T. Young makes 2-pt jump shot from 17 ft (assist by S. Larkin),,21,27
99,1,0:04.0,,Personal foul by T. Robinson,21,27
100,1,0:04.0,C. McCullough enters the game for T. Young,,21,27
101,1,0:00.0,,R. Holmes misses 2-pt layup from 2 ft,21,27
102,1,0:00.0,,Offensive rebound by Team,21,27
103,2,11:48.0,,Offensive foul by C. Landry (drawn by S. Karasev),21,27
104,2,11:48.0,,Turnover by C. Landry (offensive foul),21,27
105,2,11:31.0,S. Kilpatrick makes 2-pt jump shot from 17 ft,,23,27
106,2,11:07.0,,C. Landry makes 2-pt layup from 1 ft (assist by T. McConnell),23,29
107,2,10:47.0,S. Larkin misses 2-pt jump shot from 3 ft,,23,29
108,2,10:45.0,,Defensive rebound by C. Landry,23,29
109,2,10:31.0,,Turnover by N. Stauskas (bad pass),23,29
110,2,10:21.0,C. McCullough misses 2-pt jump shot from 13 ft,,23,29
111,2,10:19.0,,Defensive rebound by C. Landry,23,29
112,2,10:10.0,,T. McConnell makes 3-pt jump shot from 25 ft,23,32
113,2,9:54.0,S. Larkin misses 3-pt jump shot from 25 ft,,23,32
114,2,9:52.0,,Defensive rebound by N. Stauskas,23,32
115,2,9:45.0,,Shooting foul by S. Karasev (drawn by N. Stauskas),23,32
116,2,9:45.0,,N. Stauskas makes free throw 1 of 2,23,33
117,2,9:45.0,,N. Noel enters the game for R. Holmes,23,33
118,2,9:45.0,,N. Stauskas makes free throw 2 of 2,23,34
119,2,9:31.0,Turnover by S. Larkin (bad pass; steal by N. Noel),,23,34
120,2,9:24.0,,I. Canaan makes 2-pt layup at rim (assist by T. McConnell),23,36
121,2,9:24.0,Brooklyn full timeout,,23,36
122,2,9:10.0,Offensive foul by S. Kilpatrick (drawn by I. Canaan),,23,36
123,2,9:10.0,Turnover by S. Kilpatrick (offensive foul),,23,36
124,2,8:56.0,,C. Landry misses 2-pt layup from 1 ft (block by C. McCullough),23,36
125,2,8:56.0,,Offensive rebound by Team,23,36
126,2,8:55.0,,Personal foul by S. Larkin,23,36
127,2,8:41.0,,T. McConnell misses 2-pt jump shot from 16 ft,23,36
128,2,8:40.0,,Offensive rebound by T. McConnell,23,36
129,2,8:35.0,Offensive charge foul by N. Noel (drawn by S. Larkin),,23,36
130,2,8:35.0,,Turnover by N. Noel (offensive foul),23,36
131,2,8:22.0,T. Robinson misses 2-pt jump shot from 13 ft,,23,36
132,2,8:21.0,,Defensive rebound by C. Landry,23,36
133,2,8:10.0,,Turnover by N. Stauskas (bad pass; steal by S. Larkin),23,36
134,2,8:03.0,S. Karasev makes 3-pt jump shot from 24 ft (assist by S. Larkin),,26,36
135,2,7:44.0,,Shooting foul by T. Robinson (drawn by N. Stauskas),26,36
136,2,7:44.0,,N. Stauskas misses free throw 1 of 2,26,36
137,2,7:44.0,,Offensive rebound by Team,26,36
138,2,7:44.0,,H. Thompson enters the game for I. Canaan,26,36
139,2,7:44.0,T. Young enters the game for C. McCullough,,26,36
140,2,7:44.0,,N. Stauskas makes free throw 2 of 2,26,37
141,2,7:30.0,T. Young makes 2-pt jump shot from 17 ft (assist by S. Karasev),,28,37
142,2,7:10.0,,N. Stauskas misses 3-pt jump shot from 27 ft,28,37
143,2,7:09.0,,Offensive rebound by Team,28,37
144,2,7:09.0,,R. Covington enters the game for N. Stauskas,28,37
145,2,7:09.0,,J. Grant enters the game for C. Landry,28,37
146,2,7:00.0,,H. Thompson misses 2-pt layup from 2 ft,28,37
147,2,6:58.0,Defensive rebound by T. Robinson,,28,37
148,2,6:51.0,Turnover by S. Kilpatrick (lost ball; steal by H. Thompson),,28,37
149,2,6:47.0,M. Brown enters the game for S. Karasev,,28,37
150,2,6:41.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by J. Grant),28,40
151,2,6:23.0,S. Larkin misses 2-pt jump shot from 17 ft,,28,40
152,2,6:22.0,,Defensive rebound by R. Covington,28,40
153,2,6:06.0,,H. Thompson misses 3-pt jump shot from 24 ft,28,40
154,2,6:04.0,,Offensive rebound by J. Grant,28,40
155,2,6:03.0,,J. Grant misses 2-pt jump shot from 3 ft,28,40
156,2,6:01.0,Defensive rebound by T. Young,,28,40
157,2,5:57.0,Shooting foul by H. Thompson (drawn by T. Young),,28,40
158,2,5:57.0,Official timeout,,28,40
159,2,5:57.0,,I. Smith enters the game for T. McConnell,28,40
160,2,5:57.0,B. Lopez enters the game for T. Robinson,,28,40
161,2,5:57.0,D. Sloan enters the game for S. Larkin,,28,40
162,2,5:57.0,T. Young misses free throw 1 of 2,,28,40
163,2,5:57.0,Offensive rebound by Team,,28,40
164,2,5:57.0,T. Young makes free throw 2 of 2,,29,40
165,2,5:44.0,,N. Noel makes 2-pt layup from 2 ft (assist by H. Thompson),29,42
166,2,5:24.0,M. Brown makes 2-pt layup from 1 ft (assist by B. Lopez),,31,42
167,2,5:11.0,,I. Smith makes 2-pt jump shot from 4 ft,31,44
168,2,4:53.0,T. Young misses 2-pt jump shot from 4 ft (block by J. Grant),,31,44
169,2,4:51.0,,Defensive rebound by I. Smith,31,44
170,2,4:40.0,,J. Grant misses 3-pt jump shot from 23 ft,31,44
171,2,4:38.0,Defensive rebound by D. Sloan,,31,44
172,2,4:28.0,D. Sloan misses 3-pt jump shot from 24 ft,,31,44
173,2,4:26.0,,Defensive rebound by N. Noel,31,44
174,2,4:12.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by H. Thompson),31,47
175,2,3:54.0,T. Young misses 2-pt jump shot from 3 ft,,31,47
176,2,3:51.0,,Defensive rebound by I. Smith,31,47
177,2,3:36.0,,Turnover by J. Grant (lost ball; steal by T. Young),31,47
178,2,3:31.0,T. Young misses 2-pt layup from 2 ft,,31,47
179,2,3:28.0,,Defensive rebound by R. Covington,31,47
180,2,3:23.0,,Philadelphia full timeout,31,47
181,2,3:23.0,W. Ellington enters the game for S. Kilpatrick,,31,47
182,2,3:13.0,,R. Covington misses 2-pt jump shot from 4 ft,31,47
183,2,3:12.0,,Offensive rebound by N. Noel,31,47
184,2,3:12.0,,N. Noel makes 2-pt dunk at rim,31,49
185,2,2:55.0,B. Lopez makes 2-pt jump shot from 17 ft (assist by D. Sloan),,33,49
186,2,2:46.0,,I. Smith makes 3-pt jump shot from 22 ft,33,52
187,2,2:25.0,D. Sloan makes 3-pt jump shot from 25 ft (assist by W. Ellington),,36,52
188,2,2:14.0,,Shooting foul by M. Brown (drawn by J. Grant),36,52
189,2,2:14.0,,J. Grant misses free throw 1 of 2,36,52
190,2,2:14.0,,Offensive rebound by Team,36,52
191,2,2:14.0,,I. Canaan enters the game for H. Thompson,36,52
192,2,2:14.0,,R. Holmes enters the game for N. Noel,36,52
193,2,2:14.0,,J. Grant makes free throw 2 of 2,36,53
194,2,2:01.0,B. Lopez makes 2-pt jump shot from 19 ft (assist by D. Sloan),,38,53
195,2,1:43.0,,Turnover by R. Holmes (bad pass),38,53
196,2,1:34.0,D. Sloan makes 2-pt layup from 1 ft,,40,53
197,2,1:34.0,Shooting foul by I. Smith (drawn by D. Sloan),,40,53
198,2,1:34.0,,H. Thompson enters the game for J. Grant,40,53
199,2,1:34.0,D. Sloan makes free throw 1 of 1,,41,53
200,2,1:22.0,,I. Smith misses 2-pt jump shot from 12 ft,41,53
201,2,1:20.0,Defensive rebound by M. Brown,,41,53
202,2,1:13.0,D. Sloan makes 2-pt jump shot from 16 ft,,43,53
203,2,0:55.0,,R. Covington misses 3-pt jump shot from 25 ft,43,53
204,2,0:53.0,Defensive rebound by B. Lopez,,43,53
205,2,0:47.0,M. Brown misses 2-pt jump shot from 16 ft,,43,53
206,2,0:44.0,,Defensive rebound by H. Thompson,43,53
207,2,0:40.0,,Philadelphia full timeout,43,53
208,2,0:36.0,,R. Holmes misses 2-pt layup from 2 ft,43,53
209,2,0:34.0,Defensive rebound by D. Sloan,,43,53
210,2,0:30.0,W. Ellington makes 2-pt jump shot from 15 ft (assist by D. Sloan),,45,53
211,2,0:06.0,,I. Smith misses 3-pt jump shot from 25 ft,45,53
212,2,0:05.0,Defensive rebound by B. Lopez,,45,53
213,2,0:00.0,M. Brown misses 3-pt jump shot from 32 ft,,45,53
214,2,0:00.0,Offensive rebound by Team,,45,53
215,3,11:41.0,,H. Thompson makes 2-pt jump shot from 22 ft (assist by I. Smith),45,55
216,3,11:17.0,B. Lopez misses 2-pt jump shot from 11 ft,,45,55
217,3,11:15.0,,Defensive rebound by N. Noel,45,55
218,3,11:10.0,,R. Covington misses 3-pt jump shot from 25 ft,45,55
219,3,11:08.0,Defensive rebound by D. Sloan,,45,55
220,3,11:03.0,Personal foul by N. Noel,,45,55
221,3,10:58.0,Turnover by M. Brown (bad pass),,45,55
222,3,10:46.0,,N. Noel misses 2-pt jump shot from 16 ft,45,55
223,3,10:44.0,Defensive rebound by M. Brown,,45,55
224,3,10:28.0,W. Ellington makes 2-pt jump shot from 17 ft,,47,55
225,3,10:11.0,,I. Smith makes 2-pt layup from 1 ft (assist by J. Grant),47,57
226,3,9:52.0,T. Young misses 2-pt layup from 2 ft,,47,57
227,3,9:50.0,,Defensive rebound by I. Smith,47,57
228,3,9:44.0,,H. Thompson misses 2-pt jump shot from 20 ft,47,57
229,3,9:40.0,Defensive rebound by D. Sloan,,47,57
230,3,9:40.0,,Philadelphia full timeout,47,57
231,3,9:40.0,,C. Landry enters the game for J. Grant,47,57
232,3,9:40.0,,I. Canaan enters the game for R. Covington,47,57
233,3,9:40.0,Personal foul by I. Smith,,47,57
234,3,9:30.0,B. Lopez misses 2-pt jump shot from 7 ft,,47,57
235,3,9:28.0,,Defensive rebound by Team,47,57
236,3,9:05.0,,C. Landry makes 2-pt jump shot from 18 ft (assist by I. Canaan),47,59
237,3,8:55.0,Personal foul by I. Canaan,,47,59
238,3,8:42.0,W. Ellington misses 2-pt jump shot from 19 ft,,47,59
239,3,8:40.0,,Defensive rebound by H. Thompson,47,59
240,3,8:30.0,,C. Landry makes 2-pt layup from 2 ft,47,61
241,3,8:16.0,Personal foul by N. Noel,,47,61
242,3,8:12.0,Shooting foul by I. Canaan (drawn by D. Sloan),,47,61
243,3,8:12.0,D. Sloan makes free throw 1 of 2,,48,61
244,3,8:12.0,D. Sloan makes free throw 2 of 2,,49,61
245,3,8:07.0,,I. Canaan makes 2-pt layup from 1 ft (assist by I. Smith),49,63
246,3,7:41.0,W. Ellington misses 2-pt jump shot from 18 ft,,49,63
247,3,7:40.0,,Defensive rebound by C. Landry,49,63
248,3,7:21.0,,Personal foul by W. Ellington,49,63
249,3,7:21.0,S. Karasev enters the game for M. Brown,,49,63
250,3,7:11.0,,Shooting foul by T. Young (drawn by N. Noel),49,63
251,3,7:11.0,,N. Noel misses free throw 1 of 2,49,63
252,3,7:11.0,,Offensive rebound by Team,49,63
253,3,7:11.0,,N. Noel makes free throw 2 of 2,49,64
254,3,7:00.0,S. Karasev misses 2-pt jump shot from 20 ft,,49,64
255,3,6:57.0,Offensive rebound by B. Lopez,,49,64
256,3,6:50.0,B. Lopez makes 2-pt layup from 1 ft (assist by T. Young),,51,64
257,3,6:44.0,,I. Smith makes 2-pt layup from 2 ft,51,66
258,3,6:20.0,B. Lopez makes 2-pt layup from 2 ft (assist by W. Ellington),,53,66
259,3,6:07.0,,Turnover by N. Noel (bad pass; steal by D. Sloan),53,66
260,3,6:02.0,S. Karasev misses 2-pt layup from 1 ft (block by N. Noel),,53,66
261,3,6:00.0,Offensive rebound by D. Sloan,,53,66
262,3,5:59.0,D. Sloan misses 2-pt layup from 2 ft (block by N. Noel),,53,66
263,3,5:57.0,Offensive rebound by T. Young,,53,66
264,3,5:49.0,B. Lopez misses 2-pt layup from 1 ft,,53,66
265,3,5:47.0,Offensive rebound by S. Karasev,,53,66
266,3,5:47.0,S. Karasev misses 2-pt layup from 1 ft,,53,66
267,3,5:46.0,,Defensive rebound by C. Landry,53,66
268,3,5:28.0,,H. Thompson misses 2-pt jump shot from 16 ft,53,66
269,3,5:26.0,,Offensive rebound by H. Thompson,53,66
270,3,5:22.0,,I. Canaan misses 3-pt jump shot from 25 ft,53,66
271,3,5:20.0,Defensive rebound by T. Young,,53,66
272,3,5:19.0,Personal foul by C. Landry,,53,66
273,3,5:19.0,T. Young misses free throw 1 of 2,,53,66
274,3,5:19.0,Offensive rebound by Team,,53,66
275,3,5:19.0,,N. Stauskas enters the game for H. Thompson,53,66
276,3,5:19.0,T. Young makes free throw 2 of 2,,54,66
277,3,5:07.0,,N. Noel misses 2-pt jump shot from 13 ft,54,66
278,3,5:05.0,Defensive rebound by D. Sloan,,54,66
279,3,4:52.0,Shooting foul by N. Noel (drawn by B. Lopez),,54,66
280,3,4:52.0,B. Lopez makes free throw 1 of 2,,55,66
281,3,4:52.0,B. Lopez makes free throw 2 of 2,,56,66
282,3,4:36.0,,N. Stauskas misses 2-pt jump shot at rim,56,66
283,3,4:35.0,,Offensive rebound by N. Stauskas,56,66
284,3,4:35.0,,N. Stauskas makes 2-pt layup at rim,56,68
285,3,4:26.0,D. Sloan misses 2-pt layup from 2 ft,,56,68
286,3,4:24.0,Offensive rebound by W. Ellington,,56,68
287,3,4:18.0,B. Lopez makes 2-pt jump shot from 6 ft (assist by D. Sloan),,58,68
288,3,4:18.0,Shooting foul by I. Smith (drawn by B. Lopez),,58,68
289,3,4:18.0,,R. Holmes enters the game for N. Noel,58,68
290,3,4:18.0,B. Lopez makes free throw 1 of 1,,59,68
291,3,4:06.0,,I. Smith misses 3-pt jump shot from 25 ft,59,68
292,3,4:04.0,Defensive rebound by W. Ellington,,59,68
293,3,3:56.0,D. Sloan makes 2-pt jump shot from 15 ft,,61,68
294,3,3:36.0,,I. Smith misses 2-pt jump shot from 18 ft,61,68
295,3,3:33.0,Defensive rebound by D. Sloan,,61,68
296,3,3:30.0,D. Sloan misses 2-pt layup from 1 ft,,61,68
297,3,3:28.0,,Defensive rebound by I. Smith,61,68
298,3,3:24.0,,Philadelphia full timeout,61,68
299,3,3:05.0,,I. Canaan misses 3-pt jump shot from 25 ft,61,68
300,3,3:03.0,,Offensive rebound by C. Landry,61,68
301,3,3:03.0,,C. Landry makes 2-pt layup from 1 ft,61,70
302,3,2:48.0,T. Young makes 2-pt jump shot from 9 ft (assist by D. Sloan),,63,70
303,3,2:36.0,,N. Stauskas misses 2-pt jump shot from 20 ft,63,70
304,3,2:34.0,Defensive rebound by B. Lopez,,63,70
305,3,2:23.0,D. Sloan misses 2-pt layup from 1 ft,,63,70
306,3,2:21.0,,Defensive rebound by I. Smith,63,70
307,3,2:15.0,,N. Stauskas misses 3-pt jump shot from 23 ft,63,70
308,3,2:13.0,Defensive rebound by W. Ellington,,63,70
309,3,1:56.0,T. Young makes 2-pt jump shot from 3 ft,,65,70
310,3,1:41.0,,I. Smith misses 3-pt jump shot from 25 ft,65,70
311,3,1:39.0,Defensive rebound by T. Young,,65,70
312,3,1:24.0,T. Young misses 2-pt layup from 1 ft,,65,70
313,3,1:22.0,,Defensive rebound by N. Stauskas,65,70
314,3,1:18.0,,N. Stauskas makes 2-pt layup from 1 ft,65,72
315,3,1:07.0,Brooklyn full timeout,,65,72
316,3,1:07.0,,T. McConnell enters the game for I. Smith,65,72
317,3,1:07.0,,E. Brand enters the game for R. Holmes,65,72
318,3,1:07.0,,N. Noel enters the game for C. Landry,65,72
319,3,0:54.0,D. Sloan misses 2-pt layup from 1 ft,,65,72
320,3,0:53.0,Offensive rebound by B. Lopez,,65,72
321,3,0:53.0,B. Lopez makes 2-pt layup at rim,,67,72
322,3,0:32.0,,I. Canaan misses 3-pt jump shot from 26 ft,67,72
323,3,0:30.0,,Offensive rebound by N. Noel,67,72
324,3,0:28.0,,Turnover by E. Brand (lost ball),67,72
325,3,0:28.0,S. Larkin enters the game for D. Sloan,,67,72
326,3,0:28.0,T. Robinson enters the game for B. Lopez,,67,72
327,3,0:12.0,W. Ellington misses 2-pt jump shot from 11 ft,,67,72
328,3,0:10.0,Offensive rebound by T. Young,,67,72
329,3,0:08.0,Turnover by S. Karasev (bad pass),,67,72
330,3,0:03.0,,Personal foul by S. Larkin,67,72
331,3,0:03.0,,H. Thompson enters the game for E. Brand,67,72
332,3,0:03.0,,Turnover by Team (turnover),67,72
333,3,0:00.0,S. Larkin misses 2-pt jump shot from 16 ft,,67,72
334,3,0:00.0,Offensive rebound by Team,,67,72
335,4,11:39.0,Turnover by S. Larkin (lost ball; steal by E. Brand),,67,72
336,4,11:25.0,,E. Brand misses 2-pt jump shot from 15 ft,67,72
337,4,11:24.0,,Offensive rebound by N. Noel,67,72
338,4,11:24.0,,N. Noel makes 2-pt layup from 1 ft,67,74
339,4,11:07.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,67,74
340,4,11:06.0,,Defensive rebound by T. McConnell,67,74
341,4,11:03.0,,Turnover by T. McConnell (lost ball; steal by S. Larkin),67,74
342,4,10:58.0,S. Kilpatrick makes 2-pt jump shot from 3 ft (assist by T. Robinson),,69,74
343,4,10:32.0,,N. Stauskas misses 3-pt jump shot from 26 ft,69,74
344,4,10:30.0,Defensive rebound by Team,,69,74
345,4,10:16.0,M. Brown misses 2-pt jump shot from 10 ft,,69,74
346,4,10:15.0,,Defensive rebound by Team,69,74
347,4,10:01.0,,Turnover by N. Stauskas (bad pass; steal by S. Larkin),69,74
348,4,9:56.0,S. Kilpatrick makes 2-pt dunk at rim (assist by S. Larkin),,71,74
349,4,9:40.0,,Turnover by N. Noel (lost ball; steal by S. Larkin),71,74
350,4,9:25.0,Turnover by S. Larkin (traveling),,71,74
351,4,9:14.0,,T. McConnell makes 2-pt layup from 1 ft,71,76
352,4,8:56.0,S. Kilpatrick misses 3-pt jump shot from 22 ft,,71,76
353,4,8:54.0,Offensive rebound by C. McCullough,,71,76
354,4,8:52.0,C. McCullough misses 2-pt layup from 2 ft (block by E. Brand),,71,76
355,4,8:50.0,,Defensive rebound by E. Brand,71,76
356,4,8:44.0,,T. McConnell misses 2-pt layup at rim,71,76
357,4,8:43.0,,Offensive rebound by N. Noel,71,76
358,4,8:43.0,,Personal foul by C. McCullough,71,76
359,4,8:43.0,Official timeout,,71,76
360,4,8:43.0,,C. Landry enters the game for N. Noel,71,76
361,4,8:33.0,,C. Landry makes 2-pt jump shot from 15 ft (assist by N. Stauskas),71,78
362,4,8:14.0,Shooting foul by E. Brand (drawn by T. Robinson),,71,78
363,4,8:14.0,T. Robinson makes free throw 1 of 2,,72,78
364,4,8:14.0,T. Young enters the game for C. McCullough,,72,78
365,4,8:14.0,T. Robinson makes free throw 2 of 2,,73,78
366,4,8:03.0,,Shooting block foul by T. Young (drawn by C. Landry),73,78
367,4,8:03.0,,C. Landry makes free throw 1 of 2,73,79
368,4,8:03.0,,C. Landry makes free throw 2 of 2,73,80
369,4,7:40.0,T. Young misses 2-pt jump shot from 18 ft,,73,80
370,4,7:38.0,,Defensive rebound by E. Brand,73,80
371,4,7:26.0,,T. McConnell makes 3-pt jump shot from 25 ft,73,83
372,4,7:12.0,S. Kilpatrick misses 3-pt jump shot from 23 ft,,73,83
373,4,7:10.0,Offensive rebound by T. Young,,73,83
374,4,7:06.0,Shooting block foul by E. Brand (drawn by T. Young),,73,83
375,4,7:06.0,T. Young misses free throw 1 of 2,,73,83
376,4,7:06.0,Offensive rebound by Team,,73,83
377,4,7:06.0,D. Sloan enters the game for S. Larkin,,73,83
378,4,7:06.0,T. Young makes free throw 2 of 2,,74,83
379,4,6:46.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by T. McConnell),74,86
380,4,6:29.0,T. Young makes 2-pt jump shot from 5 ft (assist by D. Sloan),,76,86
381,4,6:12.0,B. Lopez enters the game for T. Robinson,,76,86
382,4,6:12.0,,I. Smith enters the game for T. McConnell,76,86
383,4,6:12.0,,N. Noel enters the game for E. Brand,76,86
384,4,6:05.0,,I. Smith misses 3-pt jump shot from 26 ft,76,86
385,4,6:03.0,,Offensive rebound by Team,76,86
386,4,6:03.0,,Turnover by Team (shot clock),76,86
387,4,5:52.0,T. Young makes 2-pt jump shot from 7 ft,,78,86
388,4,5:46.0,,Philadelphia full timeout,78,86
389,4,5:46.0,,I. Canaan enters the game for N. Stauskas,78,86
390,4,5:36.0,,N. Noel makes 2-pt jump shot from 8 ft (assist by I. Smith),78,88
391,4,5:19.0,Turnover by M. Brown (lost ball),,78,88
392,4,5:00.0,,C. Landry misses 2-pt jump shot from 16 ft,78,88
393,4,4:58.0,Defensive rebound by S. Kilpatrick,,78,88
