,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MILWAUKEE_ACTION,BROOKLYN_SCORE,MILWAUKEE_SCORE
81,1,3:02.0,B. Bogdanović misses free throw 2 of 2,,19,16
82,1,3:00.0,,Defensive rebound by J. O'Bryant,19,16
83,1,2:34.0,,J. Henson misses 2-pt hook shot from 4 ft,19,16
84,1,2:33.0,Defensive rebound by T. Young,,19,16
85,1,2:24.0,Personal foul by J. Henson (drawn by B. Lopez),,19,16
86,1,2:24.0,,M. Plumlee enters the game for J. Henson,19,16
87,1,2:24.0,B. Lopez makes free throw 1 of 2,,20,16
88,1,2:24.0,T. Robinson enters the game for T. Young,,20,16
89,1,2:24.0,B. Lopez makes free throw 2 of 2,,21,16
90,1,2:18.0,,Turnover by J. Bayless (illegal screen),21,16
91,1,2:02.0,B. Lopez misses 2-pt jump shot from 3 ft,,21,16
92,1,2:01.0,Offensive rebound by Team,,21,16
93,1,1:45.0,B. Bogdanović misses 2-pt layup from 3 ft,,21,16
94,1,1:43.0,Offensive rebound by T. Robinson,,21,16
95,1,1:43.0,Shooting foul by J. O'Bryant (drawn by T. Robinson),,21,16
96,1,1:43.0,T. Robinson misses free throw 1 of 2,,21,16
97,1,1:43.0,Offensive rebound by Team,,21,16
98,1,1:43.0,T. Robinson makes free throw 2 of 2,,22,16
99,1,1:30.0,,Turnover by J. O'Bryant (bad pass; steal by S. Larkin),22,16
100,1,1:28.0,Turnover by S. Larkin (bad pass),,22,16
101,1,1:13.0,,J. O'Bryant misses 2-pt layup at rim (block by B. Lopez),22,16
102,1,1:10.0,,Offensive rebound by J. O'Bryant,22,16
103,1,1:09.0,,J. O'Bryant misses 2-pt layup from 1 ft,22,16
104,1,1:07.0,Defensive rebound by W. Ellington,,22,16
105,1,1:03.0,Turnover by T. Robinson (traveling),,22,16
106,1,0:52.0,,J. Bayless misses 2-pt layup from 1 ft,22,16
107,1,0:49.0,Defensive rebound by T. Robinson,,22,16
108,1,0:40.0,W. Ellington misses 2-pt jump shot from 19 ft,,22,16
109,1,0:39.0,,Defensive rebound by M. Plumlee,22,16
110,1,0:27.0,,J. O'Bryant misses 2-pt jump shot from 10 ft,22,16
111,1,0:26.0,Defensive rebound by B. Bogdanović,,22,16
112,1,0:06.0,B. Bogdanović makes 2-pt layup from 1 ft,,24,16
113,1,0:00.0,,J. Bayless makes 2-pt layup from 1 ft,24,18
114,2,11:45.0,,Turnover by J. Parker (bad pass; steal by S. Larkin),24,18
115,2,11:38.0,T. Young misses 2-pt layup at rim,,24,18
116,2,11:36.0,,Defensive rebound by G. Monroe,24,18
117,2,11:24.0,,J. Parker misses 2-pt jump shot from 10 ft,24,18
118,2,11:22.0,Defensive rebound by T. Robinson,,24,18
119,2,11:02.0,S. Larkin makes 2-pt jump shot from 11 ft,,26,18
120,2,10:50.0,,G. Vásquez misses 3-pt jump shot from 26 ft,26,18
121,2,10:47.0,Defensive rebound by T. Robinson,,26,18
122,2,10:35.0,Personal foul by G. Antetokounmpo (drawn by T. Young),,26,18
123,2,10:19.0,S. Larkin misses 2-pt jump shot from 6 ft,,26,18
124,2,10:18.0,,Defensive rebound by G. Vásquez,26,18
125,2,10:09.0,,G. Vásquez misses 2-pt jump shot from 4 ft,26,18
126,2,10:08.0,Defensive rebound by T. Young,,26,18
127,2,10:00.0,Turnover by B. Bogdanović (palming),,26,18
128,2,9:48.0,,G. Monroe makes 2-pt layup from 1 ft (assist by J. Bayless),26,20
129,2,9:48.0,,Shooting foul by T. Robinson (drawn by G. Monroe),26,20
130,2,9:48.0,J. Johnson enters the game for B. Bogdanović,,26,20
131,2,9:48.0,,G. Monroe misses free throw 1 of 1,26,20
132,2,9:47.0,Defensive rebound by T. Young,,26,20
133,2,9:25.0,Turnover by T. Robinson (lost ball; steal by G. Monroe),,26,20
134,2,9:12.0,,G. Monroe misses 2-pt layup from 1 ft,26,20
135,2,9:10.0,,Offensive rebound by G. Antetokounmpo,26,20
136,2,9:08.0,,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),26,22
137,2,8:41.0,J. Johnson makes 2-pt jump shot from 5 ft,,28,22
138,2,8:24.0,,J. Parker makes 2-pt jump shot from 14 ft (assist by J. Bayless),28,24
139,2,8:02.0,T. Young makes 2-pt hook shot from 6 ft (assist by W. Ellington),,30,24
140,2,7:50.0,,J. Bayless makes 2-pt layup from 2 ft,30,26
141,2,7:50.0,,Shooting foul by J. Johnson (drawn by J. Bayless),30,26
142,2,7:50.0,Official timeout,,30,26
143,2,7:50.0,,J. Bayless makes free throw 1 of 1,30,27
144,2,7:36.0,W. Ellington misses 2-pt jump shot from 3 ft (block by G. Monroe),,30,27
145,2,7:36.0,,Defensive rebound by Team,30,27
146,2,7:18.0,,G. Monroe misses 2-pt layup at rim (block by T. Robinson),30,27
147,2,7:15.0,Defensive rebound by J. Johnson,,30,27
148,2,6:58.0,T. Young makes 2-pt hook shot from 5 ft,,32,27
149,2,6:38.0,,Turnover by G. Monroe (bad pass; steal by S. Larkin),32,27
150,2,6:34.0,S. Larkin makes 2-pt layup from 1 ft,,34,27
151,2,6:19.0,,Personal foul by S. Larkin (drawn by J. Bayless),34,27
152,2,6:19.0,J. Jack enters the game for S. Larkin,,34,27
153,2,6:19.0,B. Lopez enters the game for W. Ellington,,34,27
154,2,6:19.0,B. Bogdanović enters the game for T. Robinson,,34,27
155,2,6:13.0,,G. Vásquez misses 3-pt jump shot from 24 ft,34,27
156,2,6:12.0,Defensive rebound by T. Young,,34,27
157,2,5:59.0,Personal foul by J. Bayless (drawn by J. Jack),,34,27
158,2,5:59.0,,Milwaukee full timeout,34,27
159,2,5:59.0,,T. Ennis enters the game for J. Parker,34,27
160,2,5:59.0,,K. Middleton enters the game for G. Vásquez,34,27
161,2,5:46.0,J. Jack misses 3-pt jump shot from 22 ft,,34,27
162,2,5:44.0,,Defensive rebound by J. Bayless,34,27
163,2,5:25.0,,Turnover by T. Ennis (bad pass; steal by B. Bogdanović),34,27
164,2,5:14.0,Turnover by B. Bogdanović (lost ball; steal by G. Monroe),,34,27
165,2,5:10.0,,T. Ennis makes 2-pt layup from 2 ft (assist by J. Bayless),34,29
166,2,4:55.0,B. Lopez makes 2-pt jump shot from 4 ft (assist by J. Johnson),,36,29
167,2,4:36.0,,G. Monroe makes 2-pt layup from 1 ft (assist by J. Bayless),36,31
168,2,4:25.0,J. Jack misses 2-pt layup from 1 ft,,36,31
169,2,4:23.0,,Defensive rebound by K. Middleton,36,31
170,2,4:18.0,,Shooting foul by B. Bogdanović (drawn by G. Monroe),36,31
171,2,4:18.0,,G. Monroe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),36,33
172,2,4:18.0,R. Hollis-Jefferson enters the game for B. Bogdanović,,36,33
173,2,4:18.0,,G. Monroe makes free throw 1 of 1,36,34
174,2,4:09.0,Personal foul by K. Middleton (drawn by J. Johnson),,36,34
175,2,3:56.0,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,,36,34
176,2,3:55.0,,Defensive rebound by G. Monroe,36,34
177,2,3:53.0,,Shooting foul by J. Johnson (drawn by G. Antetokounmpo),36,34
178,2,3:53.0,,G. Antetokounmpo makes free throw 1 of 2,36,35
179,2,3:53.0,,G. Antetokounmpo makes free throw 2 of 2,36,36
180,2,3:38.0,J. Jack misses 2-pt jump shot from 16 ft,,36,36
181,2,3:34.0,Offensive rebound by B. Lopez,,36,36
182,2,3:30.0,B. Lopez makes 2-pt dunk at rim (assist by R. Hollis-Jefferson),,38,36
183,2,3:16.0,,T. Ennis makes 3-pt jump shot from 25 ft (assist by J. Bayless),38,39
184,2,2:54.0,B. Lopez makes 2-pt hook shot from 12 ft (assist by J. Johnson),,40,39
185,2,2:32.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Bayless),40,42
186,2,2:27.0,Brooklyn full timeout,,40,42
187,2,2:12.0,B. Lopez misses 2-pt jump shot from 20 ft,,40,42
188,2,2:10.0,,Defensive rebound by G. Antetokounmpo,40,42
189,2,1:48.0,,T. Ennis makes 2-pt layup from 1 ft,40,44
190,2,1:27.0,Turnover by B. Lopez (dbl dribble),,40,44
191,2,1:07.0,,Turnover by G. Monroe (lost ball; steal by R. Hollis-Jefferson),40,44
192,2,0:56.0,T. Young misses 2-pt jump shot from 9 ft,,40,44
193,2,0:55.0,Offensive rebound by T. Young,,40,44
194,2,0:55.0,T. Young makes 2-pt layup from 1 ft,,42,44
195,2,0:35.0,,K. Middleton misses 2-pt jump shot from 14 ft,42,44
196,2,0:34.0,Defensive rebound by J. Jack,,42,44
197,2,0:25.0,B. Lopez makes 2-pt jump shot from 13 ft (assist by R. Hollis-Jefferson),,44,44
198,2,0:02.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,44,44
199,2,0:01.0,,Offensive rebound by T. Ennis,44,44
200,2,0:00.0,,T. Ennis misses 2-pt layup from 1 ft,44,44
201,2,0:00.0,,Offensive rebound by Team,44,44
202,3,11:33.0,,G. Monroe misses 2-pt layup from 1 ft,44,44
203,3,11:32.0,Defensive rebound by J. Johnson,,44,44
204,3,11:17.0,T. Young makes 2-pt jump shot from 19 ft (assist by B. Lopez),,46,44
205,3,11:01.0,Violation by R. Hollis-Jefferson (def goaltending),,46,44
206,3,11:01.0,,G. Monroe makes 2-pt layup at rim (assist by K. Middleton),46,46
207,3,10:53.0,Turnover by J. Jack (lost ball; steal by T. Ennis),,46,46
208,3,10:49.0,,T. Ennis makes 2-pt layup from 2 ft,46,48
209,3,10:27.0,B. Lopez makes 2-pt jump shot from 17 ft (assist by R. Hollis-Jefferson),,48,48
210,3,10:05.0,,Turnover by K. Middleton (bad pass; steal by R. Hollis-Jefferson),48,48
211,3,10:02.0,Shooting foul by G. Antetokounmpo (drawn by R. Hollis-Jefferson),,48,48
212,3,10:02.0,R. Hollis-Jefferson makes free throw 1 of 2,,49,48
213,3,10:02.0,R. Hollis-Jefferson misses free throw 2 of 2,,49,48
214,3,10:01.0,,Defensive rebound by G. Antetokounmpo,49,48
215,3,9:42.0,,J. Parker misses 2-pt jump shot from 14 ft,49,48
216,3,9:40.0,Defensive rebound by J. Johnson,,49,48
217,3,9:28.0,J. Johnson misses 3-pt jump shot from 23 ft,,49,48
218,3,9:27.0,,Defensive rebound by K. Middleton,49,48
219,3,9:20.0,,T. Ennis misses 2-pt jump shot from 16 ft,49,48
220,3,9:19.0,Defensive rebound by T. Young,,49,48
221,3,9:09.0,,Offensive charge foul by J. Jack (drawn by K. Middleton),49,48
222,3,9:09.0,Turnover by J. Jack (offensive foul),,49,48
223,3,9:09.0,,G. Vásquez enters the game for T. Ennis,49,48
224,3,8:54.0,,Turnover by G. Antetokounmpo (bad pass; steal by R. Hollis-Jefferson),49,48
225,3,8:49.0,T. Young makes 2-pt layup from 1 ft,,51,48
226,3,8:36.0,,G. Monroe misses 2-pt layup at rim,51,48
227,3,8:34.0,Defensive rebound by J. Johnson,,51,48
228,3,8:25.0,,Offensive charge foul by B. Lopez (drawn by G. Monroe),51,48
229,3,8:25.0,Turnover by B. Lopez (offensive foul),,51,48
230,3,8:08.0,,G. Monroe misses 2-pt jump shot from 15 ft,51,48
231,3,8:06.0,Defensive rebound by J. Johnson,,51,48
232,3,7:56.0,B. Lopez misses 2-pt jump shot from 18 ft,,51,48
233,3,7:54.0,Offensive rebound by T. Young,,51,48
234,3,7:38.0,B. Lopez misses 2-pt jump shot from 19 ft,,51,48
235,3,7:37.0,,Defensive rebound by K. Middleton,51,48
236,3,7:34.0,,J. Parker makes 2-pt layup at rim (assist by K. Middleton),51,50
237,3,7:34.0,,Shooting foul by B. Lopez (drawn by J. Parker),51,50
238,3,7:34.0,,J. Henson enters the game for G. Monroe,51,50
239,3,7:34.0,T. Robinson enters the game for B. Lopez,,51,50
240,3,7:34.0,,J. Parker misses free throw 1 of 1,51,50
241,3,7:32.0,Defensive rebound by T. Robinson,,51,50
242,3,7:12.0,J. Jack misses 2-pt jump shot from 14 ft,,51,50
243,3,7:11.0,,Defensive rebound by K. Middleton,51,50
244,3,6:49.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,51,50
245,3,6:49.0,,Offensive rebound by Team,51,50
246,3,6:49.0,,Turnover by Team (shot clock),51,50
247,3,6:49.0,B. Lopez enters the game for T. Robinson,,51,50
248,3,6:30.0,Shooting foul by G. Antetokounmpo (drawn by J. Johnson),,51,50
249,3,6:30.0,J. Johnson makes free throw 1 of 2,,52,50
250,3,6:30.0,,J. O'Bryant enters the game for J. Parker,52,50
251,3,6:30.0,J. Johnson makes free throw 2 of 2,,53,50
252,3,6:19.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by J. Henson),53,53
253,3,6:01.0,B. Lopez makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),,55,53
254,3,5:40.0,,Turnover by G. Vásquez (bad pass),55,53
255,3,5:40.0,,Milwaukee full timeout,55,53
256,3,5:40.0,,J. Bayless enters the game for G. Antetokounmpo,55,53
257,3,5:20.0,Turnover by J. Jack (bad pass; steal by J. Bayless),,55,53
258,3,5:13.0,,J. Henson makes 2-pt layup at rim (assist by K. Middleton),55,55
259,3,5:10.0,Offensive foul by T. Young (drawn by J. Bayless),,55,55
260,3,5:10.0,Turnover by T. Young (offensive foul),,55,55
261,3,5:10.0,B. Bogdanović enters the game for J. Johnson,,55,55
262,3,5:10.0,W. Ellington enters the game for R. Hollis-Jefferson,,55,55
263,3,4:57.0,,K. Middleton makes 2-pt jump shot from 13 ft (assist by J. Bayless),55,57
264,3,4:41.0,Turnover by B. Lopez (bad pass; steal by J. Bayless),,55,57
265,3,4:35.0,,G. Vásquez misses 3-pt jump shot from 26 ft,55,57
266,3,4:33.0,,Offensive rebound by J. Henson,55,57
267,3,4:33.0,,J. Henson misses 2-pt layup from 1 ft,55,57
268,3,4:33.0,,Offensive rebound by J. O'Bryant,55,57
269,3,4:33.0,,J. O'Bryant makes 2-pt layup from 1 ft,55,59
270,3,4:33.0,Brooklyn full timeout,,55,59
271,3,4:17.0,W. Ellington misses 2-pt jump shot from 17 ft (block by J. Bayless),,55,59
272,3,4:15.0,,Defensive rebound by J. Henson,55,59
273,3,4:00.0,,J. Henson misses 2-pt jump shot from 4 ft,55,59
274,3,3:59.0,,Offensive rebound by J. O'Bryant,55,59
275,3,3:57.0,,J. Henson makes 2-pt layup from 1 ft (assist by J. O'Bryant),55,61
276,3,3:46.0,J. Jack misses 2-pt jump shot from 19 ft,,55,61
277,3,3:44.0,,Defensive rebound by K. Middleton,55,61
278,3,3:36.0,,G. Vásquez misses 3-pt jump shot from 27 ft,55,61
279,3,3:34.0,Defensive rebound by J. Jack,,55,61
280,3,3:24.0,Turnover by J. Jack (bad pass),,55,61
281,3,3:11.0,,Turnover by J. Henson (lost ball; steal by T. Young),55,61
282,3,3:02.0,T. Young makes 2-pt hook shot from 6 ft,,57,61
283,3,2:44.0,,J. Bayless misses 2-pt jump shot from 18 ft,57,61
284,3,2:42.0,Defensive rebound by J. Jack,,57,61
285,3,2:32.0,S. Larkin enters the game for J. Jack,,57,61
286,3,2:22.0,Turnover by B. Lopez (bad pass; steal by J. O'Bryant),,57,61
287,3,2:02.0,,J. Bayless makes 3-pt jump shot from 25 ft,57,64
288,3,1:38.0,,Violation by J. Henson (def goaltending),57,64
289,3,1:38.0,B. Bogdanović makes 2-pt layup at rim,,59,64
290,3,1:30.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by J. Bayless),59,67
291,3,1:11.0,B. Lopez misses 2-pt jump shot from 5 ft (block by J. Henson),,59,67
292,3,1:09.0,,Defensive rebound by J. Henson,59,67
293,3,1:00.0,,Turnover by J. Bayless (bad pass; steal by T. Young),59,67
294,3,0:54.0,T. Young misses 2-pt layup at rim,,59,67
295,3,0:53.0,,Defensive rebound by K. Middleton,59,67
296,3,0:41.0,,J. Bayless misses 3-pt jump shot from 26 ft,59,67
297,3,0:41.0,Defensive rebound by Team,,59,67
298,3,0:41.0,,Loose ball foul by J. Henson (drawn by B. Lopez),59,67
299,3,0:41.0,T. Robinson enters the game for B. Lopez,,59,67
300,3,0:30.0,Shooting foul by G. Vásquez (drawn by S. Larkin),,59,67
301,3,0:30.0,S. Larkin makes free throw 1 of 2,,60,67
302,3,0:30.0,S. Larkin makes free throw 2 of 2,,61,67
303,3,0:05.0,,G. Vásquez misses 3-pt jump shot from 26 ft,61,67
304,3,0:04.0,,Offensive rebound by J. Henson,61,67
305,3,0:02.0,,G. Vásquez misses 3-pt jump shot from 26 ft,61,67
306,3,0:01.0,Defensive rebound by S. Larkin,,61,67
307,4,11:45.0,S. Larkin misses 2-pt layup from 1 ft,,61,67
308,4,11:44.0,,Defensive rebound by G. Monroe,61,67
309,4,11:17.0,,J. Bayless makes 3-pt jump shot from 26 ft (assist by G. Vásquez),61,70
310,4,10:58.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Johnson),,64,70
311,4,10:45.0,,J. Bayless makes 2-pt layup at rim,64,72
312,4,10:45.0,,Shooting foul by T. Robinson (drawn by J. Bayless),64,72
313,4,10:45.0,R. Hollis-Jefferson enters the game for W. Ellington,,64,72
314,4,10:45.0,,J. Bayless makes free throw 1 of 1,64,73
315,4,10:37.0,B. Bogdanović misses 2-pt dunk at rim (block by G. Monroe),,64,73
316,4,10:36.0,,Defensive rebound by G. Antetokounmpo,64,73
317,4,10:23.0,,Personal foul by S. Larkin (drawn by G. Monroe),64,73
318,4,10:08.0,,G. Vásquez misses 2-pt layup at rim,64,73
319,4,10:06.0,Defensive rebound by J. Johnson,,64,73
320,4,9:50.0,J. Johnson misses 2-pt jump shot from 18 ft,,64,73
321,4,9:49.0,Offensive rebound by J. Johnson,,64,73
322,4,9:48.0,J. Johnson misses 2-pt layup from 1 ft,,64,73
323,4,9:46.0,Offensive rebound by R. Hollis-Jefferson,,64,73
324,4,9:46.0,Shooting foul by G. Antetokounmpo (drawn by R. Hollis-Jefferson),,64,73
325,4,9:46.0,R. Hollis-Jefferson makes free throw 1 of 2,,65,73
326,4,9:46.0,R. Hollis-Jefferson misses free throw 2 of 2,,65,73
327,4,9:45.0,,Defensive rebound by J. Parker,65,73
328,4,9:34.0,,J. Bayless misses 2-pt dunk at rim,65,73
329,4,9:32.0,Defensive rebound by S. Larkin,,65,73
330,4,9:24.0,S. Larkin misses 2-pt jump shot from 9 ft,,65,73
331,4,9:23.0,,Defensive rebound by G. Antetokounmpo,65,73
332,4,9:07.0,Violation by T. Robinson (def goaltending),,65,73
333,4,9:07.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by G. Vásquez),65,75
334,4,8:52.0,Turnover by J. Johnson (lost ball; steal by G. Antetokounmpo),,65,75
335,4,8:50.0,,G. Monroe makes 2-pt layup from 2 ft (assist by J. Bayless),65,77
336,4,8:50.0,,Shooting foul by B. Bogdanović (drawn by G. Monroe),65,77
337,4,8:50.0,Official timeout,,65,77
338,4,8:50.0,,G. Monroe makes free throw 1 of 1,65,78
339,4,8:33.0,S. Larkin misses 3-pt jump shot from 25 ft,,65,78
340,4,8:32.0,,Defensive rebound by J. Parker,65,78
341,4,8:19.0,,J. Bayless misses 3-pt jump shot from 25 ft,65,78
342,4,8:17.0,Defensive rebound by R. Hollis-Jefferson,,65,78
343,4,8:08.0,J. Johnson makes 2-pt jump shot from 3 ft,,67,78
344,4,7:51.0,,Personal foul by S. Larkin (drawn by J. Bayless),67,78
345,4,7:51.0,A. Bargnani enters the game for T. Robinson,,67,78
346,4,7:51.0,J. Jack enters the game for S. Larkin,,67,78
347,4,7:42.0,,Turnover by G. Vásquez (lost ball; steal by B. Bogdanović),67,78
348,4,7:38.0,B. Bogdanović misses 2-pt layup from 2 ft (block by J. Bayless),,67,78
349,4,7:38.0,Offensive rebound by R. Hollis-Jefferson,,67,78
350,4,7:38.0,,Technical foul by J. Bayless,67,78
351,4,7:38.0,J. Jack makes technical free throw,,68,78
352,4,7:30.0,Offensive foul by B. Bogdanović (drawn by G. Monroe),,68,78
353,4,7:30.0,Turnover by B. Bogdanović (offensive foul),,68,78
354,4,7:30.0,Technical foul by B. Bogdanović,,68,78
355,4,7:30.0,,G. Vásquez makes technical free throw,68,79
356,4,7:30.0,T. Young enters the game for B. Bogdanović,,68,79
357,4,7:15.0,,J. Bayless misses 3-pt jump shot from 24 ft,68,79
358,4,7:14.0,,Offensive rebound by G. Monroe,68,79
359,4,7:11.0,,G. Monroe makes 2-pt layup at rim,68,81
360,4,6:55.0,A. Bargnani misses 2-pt jump shot from 18 ft,,68,81
361,4,6:53.0,,Defensive rebound by Team,68,81
362,4,6:28.0,,G. Vásquez misses 2-pt layup from 1 ft,68,81
363,4,6:25.0,Defensive rebound by R. Hollis-Jefferson,,68,81
364,4,6:18.0,A. Bargnani makes 2-pt jump shot from 17 ft (assist by R. Hollis-Jefferson),,70,81
365,4,5:45.0,,G. Monroe misses 2-pt hook shot from 1 ft,70,81
366,4,5:44.0,Defensive rebound by R. Hollis-Jefferson,,70,81
367,4,5:33.0,T. Young misses 2-pt layup from 1 ft,,70,81
368,4,5:32.0,,Defensive rebound by G. Monroe,70,81
369,4,5:17.0,,G. Vásquez misses 3-pt jump shot from 25 ft,70,81
370,4,5:14.0,Defensive rebound by J. Jack,,70,81
371,4,5:08.0,,Milwaukee full timeout,70,81
372,4,5:08.0,B. Lopez enters the game for A. Bargnani,,70,81
373,4,5:08.0,,J. O'Bryant enters the game for J. Parker,70,81
374,4,5:08.0,,K. Middleton enters the game for G. Vásquez,70,81
375,4,5:08.0,A. Bargnani enters the game for B. Lopez,,70,81
376,4,4:51.0,J. Johnson misses 3-pt jump shot from 27 ft,,70,81
377,4,4:49.0,,Defensive rebound by J. O'Bryant,70,81
