,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
47,1,6:08.0,C. Villanueva makes 3-pt jump shot from 24 ft (assist by D. Williams),,9,19
48,1,5:57.0,,A. Davis misses 2-pt layup from 1 ft,9,19
49,1,5:56.0,Defensive rebound by C. Parsons,,9,19
50,1,5:48.0,Personal foul by E. Gordon (drawn by C. Parsons),,9,19
51,1,5:48.0,,A. Gee enters the game for L. Babbitt,9,19
52,1,5:43.0,Personal foul by A. Gee (drawn by C. Parsons),,9,19
53,1,5:30.0,C. Villanueva makes 2-pt layup from 1 ft (assist by D. Williams),,11,19
54,1,5:12.0,,R. Anderson misses 2-pt jump shot from 15 ft,11,19
55,1,5:12.0,Defensive rebound by Z. Pachulia,,11,19
56,1,5:07.0,R. Felton misses 2-pt layup from 3 ft (block by A. Davis),,11,19
57,1,5:07.0,Offensive rebound by Z. Pachulia,,11,19
58,1,5:07.0,Shooting foul by A. Gee (drawn by Z. Pachulia),,11,19
59,1,5:07.0,Z. Pachulia makes free throw 1 of 2,,12,19
60,1,5:07.0,,D. Cunningham enters the game for A. Davis,12,19
61,1,5:07.0,Z. Pachulia makes free throw 2 of 2,,13,19
62,1,4:42.0,,R. Anderson misses 3-pt jump shot from 26 ft,13,19
63,1,4:40.0,Defensive rebound by C. Parsons,,13,19
64,1,4:30.0,D. Williams misses 3-pt jump shot from 25 ft,,13,19
65,1,4:30.0,,Defensive rebound by A. Gee,13,19
66,1,4:20.0,,A. Gee misses 2-pt jump shot from 21 ft,13,19
67,1,4:19.0,,Offensive rebound by R. Anderson,13,19
68,1,4:19.0,,R. Anderson makes 2-pt layup from 2 ft,13,21
69,1,4:05.0,C. Villanueva misses 3-pt jump shot from 22 ft,,13,21
70,1,4:04.0,,Defensive rebound by J. Holiday,13,21
71,1,3:49.0,,E. Gordon misses 3-pt jump shot from 24 ft,13,21
72,1,3:48.0,,Offensive rebound by R. Anderson,13,21
73,1,3:37.0,,J. Holiday makes 3-pt jump shot from 25 ft,13,24
74,1,3:37.0,Dallas full timeout,,13,24
75,1,3:37.0,D. Powell enters the game for C. Parsons,,13,24
76,1,3:37.0,D. Harris enters the game for Z. Pachulia,,13,24
77,1,3:37.0,W. Matthews enters the game for D. Williams,,13,24
78,1,3:37.0,,I. Smith enters the game for J. Holiday,13,24
79,1,3:17.0,R. Felton misses 2-pt jump shot from 5 ft,,13,24
80,1,3:17.0,,Defensive rebound by R. Anderson,13,24
81,1,3:05.0,,Offensive foul by R. Anderson (drawn by D. Harris),13,24
82,1,3:05.0,,Turnover by R. Anderson (offensive foul),13,24
83,1,2:42.0,D. Harris makes 2-pt layup from 1 ft (assist by W. Matthews),,15,24
84,1,2:23.0,,R. Anderson makes 2-pt jump shot from 9 ft (assist by E. Gordon),15,26
85,1,2:15.0,,Violation by D. Cunningham (kicked ball),15,26
86,1,2:15.0,,New Orleans full timeout,15,26
87,1,2:15.0,D. Nowitzki enters the game for C. Villanueva,,15,26
88,1,2:05.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,15,26
89,1,2:04.0,,Defensive rebound by E. Gordon,15,26
90,1,1:45.0,,Turnover by R. Anderson (bad pass; steal by D. Harris),15,26
91,1,1:40.0,D. Harris makes 2-pt layup from 1 ft,,17,26
92,1,1:28.0,,E. Gordon makes 3-pt jump shot from 25 ft,17,29
93,1,1:10.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,17,29
94,1,1:09.0,,Defensive rebound by R. Anderson,17,29
95,1,0:59.0,,A. Gee misses 3-pt jump shot from 24 ft,17,29
96,1,0:58.0,Defensive rebound by D. Powell,,17,29
97,1,0:50.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by R. Felton),,20,29
98,1,0:42.0,,Personal foul by W. Matthews (drawn by R. Anderson),20,29
99,1,0:34.0,,I. Smith misses 2-pt jump shot from 15 ft,20,29
100,1,0:33.0,Defensive rebound by D. Nowitzki,,20,29
101,1,0:16.0,W. Matthews misses 2-pt layup from 2 ft,,20,29
102,1,0:16.0,Offensive rebound by D. Powell,,20,29
103,1,0:16.0,Shooting foul by R. Anderson (drawn by D. Powell),,20,29
104,1,0:16.0,D. Powell makes free throw 1 of 2,,21,29
105,1,0:16.0,J. Evans enters the game for D. Nowitzki,,21,29
106,1,0:16.0,D. Powell makes free throw 2 of 2,,22,29
107,1,0:00.0,,E. Gordon misses 2-pt layup from 2 ft (block by D. Harris),22,29
108,1,0:00.0,,Offensive rebound by Team,22,29
109,2,11:44.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,22,29
110,2,11:43.0,,Defensive rebound by A. Davis,22,29
111,2,11:33.0,,Personal foul by D. Powell (drawn by A. Davis),22,29
112,2,11:19.0,,I. Smith makes 2-pt layup from 2 ft (assist by A. Davis),22,31
113,2,11:05.0,C. Parsons misses 2-pt jump shot from 17 ft,,22,31
114,2,11:04.0,,Defensive rebound by R. Anderson,22,31
115,2,10:56.0,,Shooting foul by D. Powell (drawn by A. Davis),22,31
116,2,10:56.0,,A. Davis misses free throw 1 of 2,22,31
117,2,10:56.0,,Offensive rebound by Team,22,31
118,2,10:56.0,Z. Pachulia enters the game for D. Powell,,22,31
119,2,10:56.0,,A. Davis misses free throw 2 of 2,22,31
120,2,10:54.0,Defensive rebound by C. Parsons,,22,31
121,2,10:42.0,,Ö. Aşık enters the game for R. Anderson,22,31
122,2,10:39.0,Shooting foul by T. Douglas (drawn by J. Barea),,22,31
123,2,10:39.0,J. Barea makes 2-pt layup from 1 ft,,24,31
124,2,10:39.0,J. Barea makes free throw 1 of 1,,25,31
125,2,10:21.0,,I. Smith misses 2-pt jump shot from 12 ft,25,31
126,2,10:20.0,Defensive rebound by Z. Pachulia,,25,31
127,2,10:01.0,D. Nowitzki makes 2-pt jump shot from 9 ft,,27,31
128,2,9:51.0,,A. Davis makes 2-pt jump shot from 17 ft (assist by I. Smith),27,33
129,2,9:39.0,Z. Pachulia misses 2-pt jump shot from 15 ft,,27,33
130,2,9:38.0,,Defensive rebound by I. Smith,27,33
131,2,9:33.0,Violation by Z. Pachulia (def goaltending),,27,33
132,2,9:33.0,,I. Smith makes 2-pt layup from 2 ft,27,35
133,2,9:18.0,D. Nowitzki makes 2-pt jump shot from 14 ft (assist by Z. Pachulia),,29,35
134,2,9:03.0,,A. Davis makes 2-pt jump shot from 20 ft (assist by I. Smith),29,37
135,2,8:52.0,Personal foul by T. Douglas (drawn by D. Nowitzki),,29,37
136,2,8:52.0,Official timeout,,29,37
137,2,8:37.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by D. Nowitzki),,31,37
138,2,8:28.0,,Offensive foul by L. Babbitt (drawn by Z. Pachulia),31,37
139,2,8:28.0,,Turnover by L. Babbitt (offensive foul),31,37
140,2,8:07.0,C. Parsons makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),,34,37
141,2,7:50.0,,L. Babbitt misses 3-pt jump shot from 24 ft,34,37
142,2,7:49.0,Defensive rebound by D. Harris,,34,37
143,2,7:37.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by D. Harris),,36,37
144,2,7:25.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by I. Smith),36,39
145,2,7:16.0,,Violation by Ö. Aşık (kicked ball),36,39
146,2,7:16.0,C. Villanueva enters the game for D. Nowitzki,,36,39
147,2,7:16.0,,A. Gee enters the game for L. Babbitt,36,39
148,2,7:05.0,C. Parsons misses 2-pt jump shot from 3 ft,,36,39
149,2,7:05.0,,Defensive rebound by I. Smith,36,39
150,2,7:00.0,,Turnover by I. Smith (bad pass; steal by Z. Pachulia),36,39
151,2,6:54.0,C. Parsons misses 2-pt jump shot from 20 ft,,36,39
152,2,6:52.0,,Defensive rebound by A. Gee,36,39
153,2,6:31.0,,A. Davis makes 2-pt layup from 2 ft (assist by I. Smith),36,41
154,2,6:22.0,,Violation by Ö. Aşık (kicked ball),36,41
155,2,6:22.0,W. Matthews enters the game for C. Parsons,,36,41
156,2,6:11.0,D. Harris misses 2-pt jump shot from 10 ft,,36,41
157,2,6:09.0,Offensive rebound by D. Harris,,36,41
158,2,6:06.0,J. Barea misses 3-pt jump shot from 23 ft,,36,41
159,2,6:06.0,,Defensive rebound by A. Davis,36,41
160,2,6:06.0,Loose ball foul by Z. Pachulia (drawn by A. Davis),,36,41
161,2,6:06.0,D. Williams enters the game for D. Harris,,36,41
162,2,6:06.0,,E. Gordon enters the game for I. Smith,36,41
163,2,6:06.0,D. Powell enters the game for Z. Pachulia,,36,41
164,2,5:50.0,,A. Davis makes 2-pt layup from 1 ft,36,43
165,2,5:33.0,C. Villanueva misses 2-pt jump shot from 6 ft,,36,43
166,2,5:32.0,,Defensive rebound by A. Davis,36,43
167,2,5:23.0,,E. Gordon misses 3-pt jump shot from 25 ft,36,43
168,2,5:22.0,Defensive rebound by W. Matthews,,36,43
169,2,5:14.0,J. Barea misses 3-pt jump shot from 25 ft,,36,43
170,2,5:13.0,,Defensive rebound by T. Douglas,36,43
171,2,5:08.0,,New Orleans full timeout,36,43
172,2,5:08.0,,R. Anderson enters the game for Ö. Aşık,36,43
173,2,4:53.0,,R. Anderson makes 2-pt jump shot from 15 ft,36,45
174,2,4:40.0,Turnover by D. Williams (bad pass; steal by A. Gee),,36,45
175,2,4:35.0,,A. Gee makes 2-pt dunk at rim,36,47
176,2,4:20.0,W. Matthews misses 2-pt jump shot from 13 ft,,36,47
177,2,4:19.0,,Defensive rebound by R. Anderson,36,47
178,2,4:14.0,,Turnover by A. Gee (traveling),36,47
179,2,4:01.0,J. Barea misses 2-pt jump shot from 18 ft,,36,47
180,2,4:00.0,,Defensive rebound by A. Davis,36,47
181,2,3:53.0,,T. Douglas makes 3-pt jump shot from 24 ft,36,50
182,2,3:53.0,Dallas full timeout,,36,50
183,2,3:53.0,R. Felton enters the game for W. Matthews,,36,50
184,2,3:53.0,D. Harris enters the game for C. Villanueva,,36,50
185,2,3:53.0,D. Nowitzki enters the game for J. Barea,,36,50
186,2,3:40.0,D. Powell misses 2-pt jump shot from 5 ft,,36,50
187,2,3:40.0,,Defensive rebound by A. Davis,36,50
188,2,3:22.0,,Def 3 sec tech foul by D. Nowitzki,36,50
189,2,3:22.0,,E. Gordon makes technical free throw,36,51
190,2,3:07.0,,A. Davis makes 2-pt jump shot from 18 ft (assist by T. Douglas),36,53
191,2,2:42.0,Shooting foul by A. Davis (drawn by D. Powell),,36,53
192,2,2:42.0,D. Powell misses free throw 1 of 2,,36,53
193,2,2:42.0,Offensive rebound by Team,,36,53
194,2,2:42.0,C. Parsons enters the game for D. Harris,,36,53
195,2,2:42.0,D. Powell misses free throw 2 of 2,,36,53
196,2,2:40.0,,Defensive rebound by A. Gee,36,53
197,2,2:21.0,,R. Anderson misses 2-pt jump shot from 15 ft,36,53
198,2,2:20.0,,Offensive rebound by A. Gee,36,53
199,2,2:20.0,,A. Gee makes 2-pt dunk at rim,36,55
200,2,2:14.0,D. Williams makes 2-pt layup from 2 ft,,38,55
201,2,1:51.0,,A. Davis misses 2-pt jump shot from 14 ft,38,55
202,2,1:51.0,,Offensive rebound by A. Gee,38,55
203,2,1:48.0,,E. Gordon misses 3-pt jump shot from 25 ft,38,55
204,2,1:47.0,Defensive rebound by D. Nowitzki,,38,55
205,2,1:40.0,D. Williams misses 3-pt jump shot from 26 ft,,38,55
206,2,1:39.0,,Defensive rebound by R. Anderson,38,55
207,2,1:17.0,,E. Gordon misses 3-pt jump shot from 24 ft,38,55
208,2,1:16.0,Defensive rebound by D. Powell,,38,55
209,2,1:02.0,D. Nowitzki makes 2-pt jump shot from 15 ft,,40,55
210,2,0:42.0,,Shooting block foul by D. Powell (drawn by A. Davis),40,55
211,2,0:42.0,,A. Davis misses free throw 1 of 2,40,55
212,2,0:42.0,,Offensive rebound by Team,40,55
213,2,0:42.0,Z. Pachulia enters the game for D. Powell,,40,55
214,2,0:42.0,,L. Babbitt enters the game for R. Anderson,40,55
215,2,0:42.0,,I. Smith enters the game for T. Douglas,40,55
216,2,0:42.0,,A. Davis makes free throw 2 of 2,40,56
217,2,0:30.0,D. Williams misses 2-pt jump shot from 13 ft,,40,56
218,2,0:29.0,Offensive rebound by C. Parsons,,40,56
219,2,0:11.0,Turnover by D. Nowitzki (bad pass; steal by A. Gee),,40,56
220,2,0:07.0,,A. Gee makes 2-pt dunk at rim,40,58
221,2,0:03.0,Personal foul by I. Smith (drawn by R. Felton),,40,58
222,2,0:03.0,,D. Cunningham enters the game for A. Davis,40,58
223,2,0:03.0,D. Harris enters the game for D. Williams,,40,58
224,2,0:00.0,R. Felton misses 2-pt jump shot from 20 ft,,40,58
225,2,0:00.0,Offensive rebound by Team,,40,58
226,3,11:41.0,W. Matthews misses 2-pt jump shot from 19 ft,,40,58
227,3,11:41.0,Offensive rebound by Team,,40,58
228,3,11:41.0,,Loose ball foul by J. Holiday (drawn by Z. Pachulia),40,58
229,3,11:26.0,Z. Pachulia misses 2-pt jump shot from 11 ft,,40,58
230,3,11:25.0,,Defensive rebound by L. Babbitt,40,58
231,3,11:05.0,,Shooting foul by D. Williams (drawn by R. Anderson),40,58
232,3,11:05.0,,R. Anderson makes free throw 1 of 2,40,59
233,3,11:05.0,,R. Anderson makes free throw 2 of 2,40,60
234,3,10:56.0,Personal foul by L. Babbitt (drawn by W. Matthews),,40,60
235,3,10:40.0,R. Felton misses 2-pt jump shot from 10 ft,,40,60
236,3,10:40.0,,Defensive rebound by Ö. Aşık,40,60
237,3,10:34.0,,E. Gordon misses 2-pt jump shot from 21 ft,40,60
238,3,10:33.0,,Offensive rebound by R. Anderson,40,60
239,3,10:20.0,,R. Anderson makes 2-pt jump shot from 8 ft,40,62
240,3,10:02.0,D. Williams makes 2-pt jump shot from 5 ft,,42,62
241,3,9:57.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by J. Holiday),42,65
242,3,9:45.0,Z. Pachulia misses 2-pt jump shot from 15 ft,,42,65
243,3,9:45.0,,Defensive rebound by Ö. Aşık,42,65
244,3,9:35.0,,Ö. Aşık makes 2-pt layup from 1 ft (assist by E. Gordon),42,67
245,3,9:35.0,Dallas full timeout,,42,67
246,3,9:22.0,Turnover by R. Felton (lost ball),,42,67
247,3,9:15.0,,Turnover by J. Holiday (back court),42,67
248,3,8:53.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by R. Felton),,44,67
249,3,8:49.0,,Personal foul by R. Felton (drawn by J. Holiday),44,67
250,3,8:35.0,,Ö. Aşık misses 2-pt jump shot from 14 ft,44,67
251,3,8:34.0,Defensive rebound by D. Nowitzki,,44,67
252,3,8:21.0,D. Nowitzki makes 2-pt layup from 2 ft (assist by D. Williams),,46,67
253,3,8:21.0,Shooting foul by L. Babbitt (drawn by D. Nowitzki),,46,67
254,3,8:21.0,D. Nowitzki makes free throw 1 of 1,,47,67
255,3,8:08.0,,E. Gordon misses 2-pt layup at rim,47,67
256,3,8:07.0,Defensive rebound by Team,,47,67
257,3,8:07.0,,Loose ball foul by Ö. Aşık (drawn by Z. Pachulia),47,67
258,3,8:07.0,,A. Gee enters the game for L. Babbitt,47,67
259,3,7:58.0,Personal foul by J. Holiday (drawn by D. Nowitzki),,47,67
260,3,7:58.0,D. Nowitzki makes free throw 1 of 2,,48,67
261,3,7:58.0,D. Nowitzki makes free throw 2 of 2,,49,67
262,3,7:52.0,,Personal foul by D. Williams (drawn by J. Holiday),49,67
263,3,7:45.0,,J. Holiday misses 2-pt jump shot from 5 ft,49,67
264,3,7:44.0,,Offensive rebound by R. Anderson,49,67
265,3,7:44.0,,R. Anderson makes 2-pt layup from 1 ft,49,69
266,3,7:23.0,D. Williams misses 2-pt jump shot from 6 ft (block by Ö. Aşık),,49,69
267,3,7:22.0,,Defensive rebound by A. Gee,49,69
268,3,7:13.0,,Turnover by A. Gee (lost ball; steal by Z. Pachulia),49,69
269,3,7:00.0,D. Nowitzki makes 2-pt jump shot from 12 ft,,51,69
270,3,6:49.0,,E. Gordon misses 3-pt jump shot from 24 ft,51,69
271,3,6:48.0,Defensive rebound by Z. Pachulia,,51,69
272,3,6:38.0,W. Matthews misses 2-pt layup from 2 ft (block by E. Gordon),,51,69
273,3,6:38.0,Offensive rebound by Z. Pachulia,,51,69
274,3,6:38.0,,Loose ball foul by Ö. Aşık (drawn by Z. Pachulia),51,69
275,3,6:38.0,Z. Pachulia makes free throw 1 of 2,,52,69
276,3,6:38.0,D. Powell enters the game for D. Nowitzki,,52,69
277,3,6:38.0,D. Harris enters the game for W. Matthews,,52,69
278,3,6:38.0,,I. Smith enters the game for Ö. Aşık,52,69
279,3,6:38.0,,D. Cunningham enters the game for J. Holiday,52,69
280,3,6:38.0,Z. Pachulia makes free throw 2 of 2,,53,69
281,3,6:18.0,,E. Gordon misses 3-pt jump shot from 25 ft,53,69
282,3,6:17.0,Defensive rebound by D. Powell,,53,69
283,3,6:05.0,D. Williams makes 2-pt jump shot from 7 ft,,55,69
284,3,5:50.0,,R. Anderson makes 2-pt layup from 1 ft (assist by I. Smith),55,71
285,3,5:35.0,D. Williams misses 2-pt jump shot from 3 ft,,55,71
286,3,5:34.0,,Defensive rebound by A. Gee,55,71
287,3,5:25.0,,R. Anderson makes 2-pt jump shot from 19 ft,55,73
288,3,5:25.0,Dallas full timeout,,55,73
289,3,5:25.0,J. Barea enters the game for R. Felton,,55,73
290,3,5:15.0,Personal block foul by A. Gee (drawn by D. Harris),,55,73
291,3,5:15.0,D. Harris makes free throw 1 of 2,,56,73
292,3,5:15.0,C. Villanueva enters the game for Z. Pachulia,,56,73
293,3,5:15.0,D. Harris makes free throw 2 of 2,,57,73
294,3,4:57.0,,I. Smith makes 2-pt layup from 1 ft,57,75
295,3,4:57.0,,Shooting foul by D. Harris (drawn by I. Smith),57,75
296,3,4:57.0,,I. Smith makes free throw 1 of 1,57,76
297,3,4:47.0,J. Barea misses 2-pt layup from 1 ft (block by I. Smith),,57,76
298,3,4:46.0,Offensive rebound by J. Barea,,57,76
299,3,4:43.0,C. Villanueva misses 2-pt layup from 2 ft,,57,76
300,3,4:42.0,Offensive rebound by D. Powell,,57,76
301,3,4:41.0,D. Powell makes 2-pt layup from 2 ft,,59,76
302,3,4:27.0,,I. Smith misses 2-pt layup from 1 ft,59,76
303,3,4:26.0,Defensive rebound by D. Harris,,59,76
304,3,4:18.0,Turnover by D. Powell (lost ball; steal by I. Smith),,59,76
305,3,4:12.0,,D. Cunningham makes 2-pt layup from 2 ft (assist by I. Smith),59,78
306,3,3:56.0,C. Villanueva makes 2-pt jump shot from 4 ft,,61,78
307,3,3:49.0,,A. Gee misses 2-pt layup from 2 ft (block by D. Powell),61,78
308,3,3:48.0,Defensive rebound by C. Villanueva,,61,78
309,3,3:39.0,C. Villanueva misses 3-pt jump shot from 25 ft,,61,78
310,3,3:38.0,,Defensive rebound by D. Cunningham,61,78
311,3,3:24.0,,R. Anderson misses 2-pt jump shot from 2 ft,61,78
312,3,3:23.0,,Offensive rebound by R. Anderson,61,78
313,3,3:23.0,,R. Anderson makes 2-pt layup from 2 ft,61,80
314,3,3:21.0,Dallas full timeout,,61,80
315,3,3:21.0,J. Anderson enters the game for D. Williams,,61,80
316,3,3:02.0,J. Barea makes 2-pt layup from 1 ft (assist by D. Powell),,63,80
317,3,2:56.0,,Personal take foul by J. Barea,63,80
318,3,2:56.0,,I. Smith makes free throw 1 of 2,63,81
319,3,2:56.0,,I. Smith makes free throw 2 of 2,63,82
320,3,2:49.0,D. Powell makes 2-pt layup from 2 ft (assist by J. Barea),,65,82
321,3,2:29.0,,A. Gee makes 2-pt dunk at rim (assist by I. Smith),65,84
322,3,2:19.0,J. Barea misses 2-pt layup from 2 ft,,65,84
323,3,2:19.0,,Defensive rebound by Team,65,84
324,3,2:19.0,Loose ball foul by D. Powell (drawn by R. Anderson),,65,84
325,3,2:19.0,,R. Anderson makes free throw 1 of 2,65,85
326,3,2:19.0,,R. Anderson misses free throw 2 of 2,65,85
327,3,2:18.0,Defensive rebound by C. Villanueva,,65,85
328,3,2:10.0,D. Harris misses 2-pt layup from 2 ft,,65,85
329,3,2:08.0,Offensive rebound by D. Powell,,65,85
330,3,2:08.0,D. Powell makes 2-pt dunk at rim,,67,85
331,3,2:03.0,,Personal take foul by J. Barea,67,85
332,3,2:03.0,,I. Smith makes free throw 1 of 2,67,86
333,3,2:03.0,,L. Babbitt enters the game for R. Anderson,67,86
334,3,2:03.0,,T. Douglas enters the game for E. Gordon,67,86
335,3,2:03.0,,I. Smith makes free throw 2 of 2,67,87
336,3,1:43.0,J. Anderson makes 2-pt layup from 1 ft,,69,87
337,3,1:31.0,,I. Smith makes 2-pt layup from 2 ft,69,89
338,3,1:20.0,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),,71,89
339,3,1:09.0,,I. Smith makes 2-pt layup from 2 ft,71,91
340,3,0:51.0,C. Villanueva makes 2-pt jump shot from 5 ft,,73,91
341,3,0:41.0,,T. Douglas makes 3-pt jump shot from 24 ft (assist by I. Smith),73,94
342,3,0:32.0,Turnover by J. Barea (traveling),,73,94
343,3,0:10.0,,I. Smith misses 2-pt jump shot from 16 ft,73,94
344,3,0:09.0,Defensive rebound by C. Villanueva,,73,94
345,3,0:05.0,Shooting foul by A. Gee (drawn by D. Harris),,73,94
346,3,0:05.0,D. Harris makes 2-pt layup from 1 ft (assist by J. Barea),,75,94
347,3,0:05.0,J. Evans enters the game for C. Villanueva,,75,94
348,3,0:05.0,D. Harris misses free throw 1 of 1,,75,94
349,3,0:04.0,,Defensive rebound by L. Babbitt,75,94
350,3,0:02.0,,Turnover by T. Douglas (offensive foul),75,94
351,3,0:02.0,,Offensive foul by T. Douglas (drawn by D. Harris),75,94
352,3,0:00.0,D. Harris misses 3-pt jump shot from 44 ft,,75,94
353,3,0:00.0,Offensive rebound by Team,,75,94
354,4,11:41.0,,I. Smith makes 2-pt layup from 1 ft (assist by L. Babbitt),75,96
355,4,11:31.0,,Violation by T. Douglas (kicked ball),75,96
356,4,11:25.0,Shooting foul by A. Gee (drawn by J. Evans),,75,96
357,4,11:25.0,J. Evans makes free throw 1 of 2,,76,96
358,4,11:25.0,J. Evans makes free throw 2 of 2,,77,96
359,4,11:16.0,,Shooting foul by J. Evans (drawn by T. Douglas),77,96
360,4,11:16.0,,T. Douglas makes free throw 1 of 2,77,97
361,4,11:16.0,,E. Gordon enters the game for A. Gee,77,97
362,4,11:16.0,,T. Douglas makes free throw 2 of 2,77,98
363,4,11:04.0,D. Harris misses 2-pt layup from 1 ft,,77,98
364,4,11:03.0,,Defensive rebound by L. Babbitt,77,98
365,4,10:54.0,,E. Gordon makes 2-pt layup from 1 ft (assist by I. Smith),77,100
366,4,10:46.0,J. Barea makes 3-pt jump shot from 25 ft,,80,100
367,4,10:32.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by I. Smith),80,103
368,4,10:15.0,J. Barea makes 2-pt jump shot from 12 ft,,82,103
369,4,10:12.0,,Personal foul by J. Barea,82,103
370,4,10:12.0,R. Felton enters the game for D. Harris,,82,103
371,4,9:50.0,,I. Smith misses 2-pt jump shot from 19 ft,82,103
372,4,9:49.0,Defensive rebound by J. Anderson,,82,103
373,4,9:43.0,J. Barea misses 3-pt jump shot from 26 ft,,82,103
374,4,9:41.0,,Defensive rebound by D. Cunningham,82,103
375,4,9:34.0,,T. Douglas makes 3-pt jump shot from 24 ft,82,106
376,4,9:34.0,Dallas full timeout,,82,106
377,4,9:34.0,S. Mejri enters the game for J. Barea,,82,106
378,4,9:34.0,,R. Anderson enters the game for D. Cunningham,82,106
379,4,9:34.0,,J. Holiday enters the game for I. Smith,82,106
380,4,9:12.0,Turnover by J. Anderson (traveling),,82,106
381,4,8:55.0,,R. Anderson misses 3-pt jump shot from 26 ft,82,106
382,4,8:55.0,Defensive rebound by C. Villanueva,,82,106
383,4,8:43.0,C. Villanueva misses 2-pt jump shot from 5 ft,,82,106
384,4,8:42.0,,Defensive rebound by L. Babbitt,82,106
385,4,8:27.0,,E. Gordon misses 3-pt jump shot from 24 ft,82,106
386,4,8:27.0,Defensive rebound by J. Anderson,,82,106
