,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHICAGO_ACTION,ORLANDO_SCORE,CHICAGO_SCORE
39,1,6:30.0,,P. Gasol makes 2-pt jump shot from 17 ft (assist by D. Rose),13,12
40,1,6:13.0,V. Oladipo makes 2-pt jump shot from 11 ft,,15,12
41,1,6:01.0,,P. Gasol misses 2-pt jump shot from 3 ft (block by V. Oladipo),15,12
42,1,6:01.0,,Offensive rebound by Team,15,12
43,1,6:01.0,,Chicago full timeout,15,12
44,1,5:55.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Butler),15,15
45,1,5:36.0,N. Vučević misses 2-pt jump shot from 17 ft,,15,15
46,1,5:35.0,,Defensive rebound by T. Snell,15,15
47,1,5:16.0,,D. Rose misses 2-pt layup from 1 ft,15,15
48,1,5:15.0,,Offensive rebound by P. Gasol,15,15
49,1,5:15.0,,P. Gasol makes 2-pt layup from 1 ft,15,17
50,1,5:06.0,,J. Noah enters the game for P. Gasol,15,17
51,1,5:06.0,M. Hezonja enters the game for V. Oladipo,,15,17
52,1,5:02.0,Offensive foul by T. Harris (drawn by J. Butler),,15,17
53,1,5:02.0,Turnover by T. Harris (offensive foul),,15,17
54,1,4:46.0,,D. Rose makes 2-pt layup from 1 ft (assist by J. Butler),15,19
55,1,4:30.0,E. Fournier makes 2-pt layup from 2 ft,,17,19
56,1,4:16.0,,T. Snell makes 2-pt jump shot from 21 ft (assist by J. Noah),17,21
57,1,4:01.0,T. Harris makes 2-pt layup from 1 ft (assist by E. Payton),,19,21
58,1,3:51.0,,Shooting foul by E. Fournier (drawn by J. Noah),19,21
59,1,3:51.0,,J. Noah makes free throw 1 of 2,19,22
60,1,3:51.0,A. Gordon enters the game for T. Harris,,19,22
61,1,3:51.0,C. Frye enters the game for N. Vučević,,19,22
62,1,3:51.0,S. Napier enters the game for E. Payton,,19,22
63,1,3:51.0,,T. Gibson enters the game for N. Mirotić,19,22
64,1,3:51.0,,A. Brooks enters the game for D. Rose,19,22
65,1,3:51.0,,J. Noah makes free throw 2 of 2,19,23
66,1,3:35.0,Turnover by E. Fournier (lost ball; steal by A. Brooks),,19,23
67,1,3:25.0,,Turnover by J. Noah (bad pass),19,23
68,1,3:12.0,M. Hezonja misses 2-pt layup from 2 ft (block by J. Noah),,19,23
69,1,3:09.0,Offensive rebound by M. Hezonja,,19,23
70,1,3:03.0,E. Fournier misses 2-pt layup from 1 ft,,19,23
71,1,3:02.0,,Defensive rebound by T. Gibson,19,23
72,1,2:44.0,,Shooting foul by M. Hezonja (drawn by J. Butler),19,23
73,1,2:44.0,Orlando full timeout,,19,23
74,1,2:44.0,,D. McDermott enters the game for T. Snell,19,23
75,1,2:44.0,V. Oladipo enters the game for E. Fournier,,19,23
76,1,2:44.0,,J. Butler misses free throw 1 of 2,19,23
77,1,2:44.0,,Offensive rebound by Team,19,23
78,1,2:44.0,,J. Butler makes free throw 2 of 2,19,24
79,1,2:33.0,S. Napier misses 3-pt jump shot from 25 ft,,19,24
80,1,2:32.0,,Defensive rebound by J. Butler,19,24
81,1,2:24.0,,Shooting foul by S. Napier (drawn by J. Butler),19,24
82,1,2:24.0,,J. Butler misses free throw 1 of 2,19,24
83,1,2:24.0,,Offensive rebound by Team,19,24
84,1,2:24.0,,J. Butler makes free throw 2 of 2,19,25
85,1,2:03.0,V. Oladipo misses 2-pt jump shot from 19 ft,,19,25
86,1,2:03.0,Offensive rebound by Team,,19,25
87,1,1:48.0,M. Hezonja misses 2-pt jump shot from 9 ft (block by A. Brooks),,19,25
88,1,1:47.0,,Defensive rebound by J. Noah,19,25
89,1,1:45.0,,J. Butler makes 2-pt dunk at rim (assist by J. Noah),19,27
90,1,1:33.0,A. Gordon misses 2-pt jump shot from 17 ft,,19,27
91,1,1:32.0,Offensive rebound by C. Frye,,19,27
92,1,1:28.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by C. Frye),,22,27
93,1,1:12.0,,Turnover by A. Brooks (bad pass; steal by V. Oladipo),22,27
94,1,1:09.0,Shooting foul by A. Brooks (drawn by V. Oladipo),,22,27
95,1,1:09.0,V. Oladipo makes free throw 1 of 2,,23,27
96,1,1:09.0,V. Oladipo misses free throw 2 of 2,,23,27
97,1,1:07.0,,Defensive rebound by J. Noah,23,27
98,1,0:59.0,,A. Brooks misses 2-pt jump shot from 7 ft,23,27
99,1,0:58.0,Defensive rebound by A. Gordon,,23,27
100,1,0:53.0,A. Gordon makes 2-pt layup from 1 ft,,25,27
101,1,0:41.0,,D. McDermott makes 2-pt jump shot from 22 ft (assist by J. Noah),25,29
102,1,0:30.0,M. Hezonja misses 2-pt jump shot from 17 ft,,25,29
103,1,0:29.0,,Defensive rebound by T. Gibson,25,29
104,1,0:12.0,,A. Brooks misses 3-pt jump shot from 24 ft,25,29
105,1,0:12.0,Defensive rebound by Team,,25,29
106,1,0:12.0,,Loose ball foul by J. Noah (drawn by C. Frye),25,29
107,1,0:12.0,C. Frye misses free throw 1 of 2,,25,29
108,1,0:12.0,Offensive rebound by Team,,25,29
109,1,0:12.0,,N. Mirotić enters the game for T. Gibson,25,29
110,1,0:12.0,C. Frye makes free throw 2 of 2,,26,29
111,1,0:00.0,,J. Butler misses 3-pt jump shot from 23 ft,26,29
112,1,0:00.0,,Offensive rebound by Team,26,29
113,2,11:37.0,Turnover by A. Gordon (offensive goaltending),,26,29
114,2,11:11.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by E. Moore),26,32
115,2,10:46.0,Shooting foul by D. McDermott (drawn by S. Napier),,26,32
116,2,10:46.0,S. Napier makes free throw 1 of 2,,27,32
117,2,10:46.0,S. Napier makes free throw 2 of 2,,28,32
118,2,10:35.0,,A. Brooks makes 2-pt layup from 1 ft,28,34
119,2,10:20.0,E. Fournier makes 2-pt jump shot from 4 ft (assist by S. Napier),,30,34
120,2,10:01.0,,E. Moore misses 3-pt jump shot from 25 ft,30,34
121,2,10:00.0,Defensive rebound by A. Gordon,,30,34
122,2,9:52.0,Shooting foul by A. Brooks (drawn by E. Fournier),,30,34
123,2,9:52.0,E. Fournier misses free throw 1 of 2,,30,34
124,2,9:52.0,Offensive rebound by Team,,30,34
125,2,9:52.0,E. Payton enters the game for S. Napier,,30,34
126,2,9:52.0,E. Fournier makes free throw 2 of 2,,31,34
127,2,9:31.0,,A. Brooks misses 2-pt layup from 1 ft,31,34
128,2,9:30.0,,Offensive rebound by A. Brooks,31,34
129,2,9:27.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by A. Brooks),31,37
130,2,9:11.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by A. Gordon),,34,37
131,2,8:57.0,,A. Brooks misses 3-pt jump shot from 24 ft,34,37
132,2,8:56.0,,Offensive rebound by T. Gibson,34,37
133,2,8:54.0,,J. Noah misses 2-pt layup from 1 ft (block by A. Gordon),34,37
134,2,8:52.0,Defensive rebound by E. Fournier,,34,37
135,2,8:46.0,C. Frye misses 3-pt jump shot from 24 ft,,34,37
136,2,8:45.0,,Defensive rebound by T. Gibson,34,37
137,2,8:39.0,Offensive charge foul by D. McDermott (drawn by E. Fournier),,34,37
138,2,8:39.0,,Turnover by D. McDermott (offensive foul),34,37
139,2,8:39.0,Orlando full timeout,,34,37
140,2,8:39.0,,D. Rose enters the game for A. Brooks,34,37
141,2,8:21.0,Turnover by A. Gordon (traveling),,34,37
142,2,8:11.0,,J. Noah makes 2-pt dunk at rim (assist by D. Rose),34,39
143,2,7:54.0,C. Frye misses 3-pt jump shot from 25 ft,,34,39
144,2,7:53.0,,Defensive rebound by D. Rose,34,39
145,2,7:42.0,,D. McDermott misses 2-pt layup from 1 ft (block by A. Gordon),34,39
146,2,7:40.0,,Offensive rebound by J. Noah,34,39
147,2,7:40.0,,J. Noah makes 2-pt layup from 1 ft,34,41
148,2,7:16.0,A. Gordon misses 3-pt jump shot from 22 ft,,34,41
149,2,7:15.0,,Defensive rebound by D. Rose,34,41
150,2,7:08.0,,D. McDermott misses 3-pt jump shot from 24 ft,34,41
151,2,7:07.0,Defensive rebound by C. Frye,,34,41
152,2,6:59.0,E. Payton misses 2-pt jump shot from 14 ft,,34,41
153,2,6:58.0,,Defensive rebound by E. Moore,34,41
154,2,6:54.0,,T. Gibson makes 2-pt layup from 1 ft (assist by E. Moore),34,43
155,2,6:35.0,E. Payton misses 3-pt jump shot from 25 ft,,34,43
156,2,6:34.0,,Defensive rebound by D. Rose,34,43
157,2,6:31.0,T. Harris enters the game for C. Frye,,34,43
158,2,6:31.0,N. Vučević enters the game for A. Gordon,,34,43
159,2,6:31.0,,P. Gasol enters the game for J. Noah,34,43
160,2,6:22.0,,E. Moore misses 2-pt jump shot from 12 ft,34,43
161,2,6:21.0,Defensive rebound by Team,,34,43
162,2,6:07.0,T. Harris misses 2-pt layup from 2 ft,,34,43
163,2,6:06.0,Offensive rebound by T. Harris,,34,43
164,2,6:04.0,Turnover by T. Harris (bad pass; steal by P. Gasol),,34,43
165,2,5:48.0,,D. McDermott makes 2-pt jump shot from 10 ft (assist by P. Gasol),34,45
166,2,5:28.0,N. Vučević misses 2-pt layup from 1 ft,,34,45
167,2,5:27.0,,Defensive rebound by P. Gasol,34,45
168,2,5:17.0,,P. Gasol misses 2-pt jump shot from 18 ft,34,45
169,2,5:16.0,Defensive rebound by V. Oladipo,,34,45
170,2,5:05.0,T. Harris misses 2-pt layup from 1 ft,,34,45
171,2,5:03.0,,Defensive rebound by P. Gasol,34,45
172,2,4:58.0,,E. Moore misses 2-pt jump shot from 4 ft (block by V. Oladipo),34,45
173,2,4:56.0,Defensive rebound by V. Oladipo,,34,45
174,2,4:45.0,E. Payton misses 3-pt jump shot from 26 ft,,34,45
175,2,4:44.0,Offensive rebound by T. Harris,,34,45
176,2,4:33.0,E. Fournier makes 2-pt layup from 1 ft,,36,45
177,2,4:26.0,,Personal block foul by E. Payton (drawn by D. Rose),36,45
178,2,4:26.0,,Chicago full timeout,36,45
179,2,4:26.0,,N. Mirotić enters the game for T. Gibson,36,45
180,2,4:26.0,C. Watson enters the game for V. Oladipo,,36,45
181,2,4:26.0,,J. Butler enters the game for D. McDermott,36,45
182,2,4:14.0,,J. Butler makes 2-pt jump shot from 8 ft,36,47
183,2,4:01.0,Turnover by E. Payton (bad pass; steal by J. Butler),,36,47
184,2,3:57.0,,J. Butler misses 2-pt layup from 2 ft,36,47
185,2,3:55.0,Defensive rebound by E. Fournier,,36,47
186,2,3:53.0,Turnover by E. Payton (traveling),,36,47
187,2,3:30.0,,Turnover by E. Moore (bad pass),36,47
188,2,3:19.0,E. Fournier misses 3-pt jump shot from 24 ft,,36,47
189,2,3:18.0,,Defensive rebound by D. Rose,36,47
190,2,3:10.0,,E. Moore misses 3-pt jump shot from 24 ft,36,47
191,2,3:09.0,Defensive rebound by Team,,36,47
192,2,2:55.0,N. Vučević makes 2-pt jump shot from 8 ft,,38,47
193,2,2:36.0,,E. Moore misses 2-pt jump shot from 18 ft,38,47
194,2,2:35.0,Defensive rebound by T. Harris,,38,47
195,2,2:30.0,T. Harris misses 2-pt layup from 1 ft,,38,47
196,2,2:29.0,,Defensive rebound by P. Gasol,38,47
197,2,2:24.0,,D. Rose misses 2-pt jump shot from 4 ft (block by E. Payton),38,47
198,2,2:24.0,,Offensive rebound by Team,38,47
199,2,2:24.0,Orlando full timeout,,38,47
200,2,2:24.0,,T. Snell enters the game for E. Moore,38,47
201,2,2:23.0,,Shooting foul by T. Harris (drawn by N. Mirotić),38,47
202,2,2:23.0,,N. Mirotić makes free throw 1 of 2,38,48
203,2,2:23.0,A. Gordon enters the game for T. Harris,,38,48
204,2,2:23.0,,N. Mirotić makes free throw 2 of 2,38,49
205,2,1:58.0,C. Watson makes 2-pt jump shot from 19 ft (assist by N. Vučević),,40,49
206,2,1:43.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by J. Butler),40,52
207,2,1:33.0,Turnover by N. Vučević (lost ball; steal by J. Butler),,40,52
208,2,1:21.0,,D. Rose misses 2-pt jump shot from 6 ft,40,52
209,2,1:19.0,Defensive rebound by E. Fournier,,40,52
210,2,1:15.0,,Offensive charge foul by E. Payton (drawn by D. Rose),40,52
211,2,1:15.0,Turnover by E. Payton (offensive foul),,40,52
212,2,1:15.0,S. Napier enters the game for E. Payton,,40,52
213,2,1:08.0,Violation by E. Fournier (kicked ball),,40,52
214,2,0:58.0,,P. Gasol misses 2-pt jump shot from 5 ft (block by N. Vučević),40,52
215,2,0:56.0,Defensive rebound by N. Vučević,,40,52
216,2,0:45.0,E. Fournier misses 2-pt jump shot from 21 ft,,40,52
217,2,0:44.0,,Defensive rebound by D. Rose,40,52
218,2,0:38.0,,Turnover by T. Snell (bad pass; steal by N. Vučević),40,52
219,2,0:28.0,S. Napier misses 2-pt layup from 2 ft,,40,52
220,2,0:26.0,,Defensive rebound by P. Gasol,40,52
221,2,0:05.0,,Shooting foul by N. Vučević (drawn by P. Gasol),40,52
222,2,0:05.0,,P. Gasol makes free throw 1 of 2,40,53
223,2,0:05.0,,J. Noah enters the game for N. Mirotić,40,53
224,2,0:05.0,,P. Gasol makes free throw 2 of 2,40,54
225,2,0:00.0,C. Watson misses 3-pt jump shot from 26 ft,,40,54
226,2,0:00.0,Offensive rebound by Team,,40,54
227,3,11:39.0,N. Vučević makes 2-pt jump shot from 8 ft (assist by T. Harris),,42,54
228,3,11:20.0,,N. Mirotić misses 3-pt jump shot from 24 ft,42,54
229,3,11:18.0,Defensive rebound by E. Payton,,42,54
230,3,11:10.0,T. Harris misses 2-pt jump shot at rim,,42,54
231,3,11:09.0,Offensive rebound by T. Harris,,42,54
232,3,11:09.0,T. Harris makes 2-pt dunk at rim,,44,54
233,3,10:56.0,,P. Gasol makes 2-pt dunk at rim (assist by D. Rose),44,56
234,3,10:35.0,T. Harris makes 2-pt jump shot from 3 ft (assist by E. Fournier),,46,56
235,3,10:27.0,,Offensive foul by N. Mirotić (drawn by T. Harris),46,56
236,3,10:27.0,,Turnover by N. Mirotić (offensive foul),46,56
237,3,10:04.0,E. Fournier misses 2-pt jump shot from 5 ft (block by J. Butler),,46,56
238,3,10:04.0,,Defensive rebound by Team,46,56
239,3,9:50.0,,D. Rose misses 2-pt layup from 2 ft,46,56
240,3,9:49.0,Defensive rebound by N. Vučević,,46,56
241,3,9:43.0,T. Harris misses 2-pt layup from 1 ft (block by N. Mirotić),,46,56
242,3,9:41.0,Offensive rebound by T. Harris,,46,56
243,3,9:39.0,E. Payton misses 2-pt layup from 2 ft,,46,56
244,3,9:37.0,,Defensive rebound by J. Butler,46,56
245,3,9:19.0,,P. Gasol makes 2-pt jump shot from 14 ft (assist by D. Rose),46,58
246,3,9:01.0,E. Payton makes 2-pt jump shot from 18 ft (assist by E. Fournier),,48,58
247,3,8:51.0,,Personal foul by E. Payton (drawn by D. Rose),48,58
248,3,8:37.0,,Turnover by D. Rose (bad pass; steal by V. Oladipo),48,58
249,3,8:31.0,E. Payton makes 2-pt layup from 2 ft (assist by V. Oladipo),,50,58
250,3,8:31.0,,Chicago full timeout,50,58
251,3,8:13.0,,Personal foul by E. Fournier (drawn by P. Gasol),50,58
252,3,8:01.0,,P. Gasol misses 3-pt jump shot from 23 ft,50,58
253,3,7:59.0,Defensive rebound by Team,,50,58
254,3,7:40.0,V. Oladipo misses 3-pt jump shot from 25 ft,,50,58
255,3,7:39.0,,Defensive rebound by D. Rose,50,58
256,3,7:32.0,,J. Butler misses 2-pt jump shot from 15 ft,50,58
257,3,7:31.0,Defensive rebound by N. Vučević,,50,58
258,3,7:26.0,V. Oladipo misses 2-pt layup from 3 ft,,50,58
259,3,7:24.0,,Defensive rebound by T. Snell,50,58
260,3,7:03.0,,N. Mirotić makes 3-pt jump shot from 26 ft (assist by J. Butler),50,61
261,3,6:40.0,Shooting foul by T. Snell (drawn by T. Harris),,50,61
262,3,6:40.0,T. Harris misses free throw 1 of 2,,50,61
263,3,6:40.0,Offensive rebound by Team,,50,61
264,3,6:40.0,T. Harris makes free throw 2 of 2,,51,61
265,3,6:26.0,,Personal foul by E. Payton (drawn by J. Butler),51,61
266,3,6:26.0,C. Watson enters the game for E. Payton,,51,61
267,3,6:19.0,,Shooting foul by V. Oladipo (drawn by J. Butler),51,61
268,3,6:19.0,,J. Butler makes free throw 1 of 2,51,62
269,3,6:19.0,,J. Butler makes free throw 2 of 2,51,63
270,3,5:57.0,V. Oladipo misses 3-pt jump shot from 24 ft,,51,63
271,3,5:55.0,,Defensive rebound by D. Rose,51,63
272,3,5:40.0,,N. Mirotić misses 2-pt layup from 1 ft (block by V. Oladipo),51,63
273,3,5:37.0,Defensive rebound by T. Harris,,51,63
274,3,5:35.0,Turnover by T. Harris (bad pass),,51,63
275,3,5:35.0,,J. Noah enters the game for P. Gasol,51,63
276,3,5:24.0,,J. Butler makes 2-pt jump shot from 10 ft,51,65
277,3,5:10.0,Shooting foul by J. Noah (drawn by N. Vučević),,51,65
278,3,5:10.0,N. Vučević makes free throw 1 of 2,,52,65
279,3,5:10.0,N. Vučević makes free throw 2 of 2,,53,65
280,3,4:51.0,,N. Mirotić misses 3-pt jump shot from 24 ft,53,65
281,3,4:50.0,Defensive rebound by N. Vučević,,53,65
282,3,4:39.0,E. Fournier misses 2-pt jump shot from 23 ft,,53,65
283,3,4:38.0,Offensive rebound by N. Vučević,,53,65
284,3,4:26.0,C. Watson makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,56,65
285,3,4:16.0,,J. Noah makes 2-pt layup from 1 ft (assist by D. Rose),56,67
286,3,4:03.0,E. Fournier makes 2-pt layup from 1 ft (assist by T. Harris),,58,67
287,3,3:44.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by D. Rose),58,70
288,3,3:20.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by C. Watson),,61,70
289,3,3:05.0,,T. Snell makes 3-pt jump shot from 22 ft (assist by D. Rose),61,73
290,3,2:49.0,E. Fournier misses 3-pt jump shot from 23 ft,,61,73
291,3,2:48.0,Offensive rebound by N. Vučević,,61,73
292,3,2:45.0,N. Vučević makes 2-pt jump shot from 9 ft,,63,73
293,3,2:30.0,,D. Rose misses 3-pt jump shot from 25 ft,63,73
294,3,2:29.0,Defensive rebound by Team,,63,73
295,3,2:29.0,Orlando full timeout,,63,73
296,3,2:29.0,,A. Brooks enters the game for T. Snell,63,73
297,3,2:29.0,,E. Moore enters the game for D. Rose,63,73
298,3,2:29.0,A. Gordon enters the game for T. Harris,,63,73
299,3,2:29.0,J. Smith enters the game for V. Oladipo,,63,73
300,3,2:15.0,C. Watson misses 2-pt jump shot from 7 ft,,63,73
301,3,2:14.0,,Defensive rebound by J. Noah,63,73
302,3,1:54.0,,Turnover by N. Mirotić (bad pass; steal by A. Gordon),63,73
303,3,1:49.0,A. Gordon misses 2-pt jump shot from 4 ft,,63,73
304,3,1:49.0,Offensive rebound by Team,,63,73
305,3,1:49.0,Personal foul by E. Moore (drawn by E. Fournier),,63,73
306,3,1:49.0,,T. Gibson enters the game for N. Mirotić,63,73
307,3,1:24.0,J. Smith misses 2-pt jump shot from 19 ft,,63,73
308,3,1:23.0,Offensive rebound by C. Watson,,63,73
309,3,1:16.0,N. Vučević misses 2-pt jump shot from 16 ft,,63,73
310,3,1:15.0,,Defensive rebound by E. Moore,63,73
311,3,0:57.0,,Personal foul by E. Fournier (drawn by T. Gibson),63,73
312,3,0:57.0,,T. Gibson makes free throw 1 of 2,63,74
313,3,0:57.0,,D. McDermott enters the game for J. Butler,63,74
314,3,0:57.0,,T. Gibson makes free throw 2 of 2,63,75
315,3,0:41.0,Turnover by N. Vučević (step out of bounds),,63,75
316,3,0:25.0,,A. Brooks misses 2-pt jump shot from 10 ft,63,75
317,3,0:24.0,Defensive rebound by C. Watson,,63,75
318,3,0:21.0,Shooting foul by E. Moore (drawn by C. Watson),,63,75
319,3,0:21.0,C. Watson misses free throw 1 of 2,,63,75
320,3,0:21.0,Offensive rebound by Team,,63,75
321,3,0:21.0,,N. Mirotić enters the game for T. Gibson,63,75
322,3,0:21.0,C. Watson misses free throw 2 of 2,,63,75
323,3,0:19.0,,Defensive rebound by J. Noah,63,75
324,3,0:05.0,,N. Mirotić misses 3-pt jump shot from 25 ft,63,75
325,3,0:03.0,,Offensive rebound by D. McDermott,63,75
326,3,0:01.0,,D. McDermott misses 2-pt jump shot from 16 ft,63,75
327,3,0:00.0,Defensive rebound by E. Fournier,,63,75
328,4,11:36.0,,T. Gibson misses 2-pt layup from 2 ft (block by J. Smith),63,75
329,4,11:36.0,,Offensive rebound by Team,63,75
330,4,11:36.0,,Turnover by Team (shot clock),63,75
331,4,11:25.0,Shooting foul by E. Moore (drawn by J. Smith),,63,75
332,4,11:25.0,J. Smith misses free throw 1 of 2,,63,75
333,4,11:25.0,Offensive rebound by Team,,63,75
334,4,11:25.0,J. Smith makes free throw 2 of 2,,64,75
335,4,11:05.0,,E. Moore misses 2-pt jump shot from 17 ft,64,75
336,4,11:04.0,Defensive rebound by A. Gordon,,64,75
337,4,10:59.0,Turnover by N. Vučević (traveling),,64,75
338,4,10:44.0,,E. Moore misses 2-pt jump shot from 16 ft,64,75
339,4,10:43.0,,Offensive rebound by J. Noah,64,75
340,4,10:39.0,,D. McDermott misses 3-pt jump shot from 25 ft,64,75
341,4,10:38.0,Defensive rebound by C. Watson,,64,75
342,4,10:32.0,Turnover by N. Vučević (3 sec),,64,75
343,4,10:19.0,,A. Brooks makes 2-pt jump shot from 16 ft (assist by T. Gibson),64,77
344,4,10:02.0,V. Oladipo misses 2-pt jump shot from 20 ft,,64,77
345,4,10:01.0,Offensive rebound by N. Vučević,,64,77
346,4,9:54.0,J. Smith makes 2-pt jump shot from 20 ft (assist by C. Watson),,66,77
347,4,9:43.0,,D. McDermott makes 2-pt layup from 1 ft (assist by J. Noah),66,79
348,4,9:26.0,A. Gordon misses 2-pt jump shot from 17 ft,,66,79
349,4,9:25.0,,Defensive rebound by T. Gibson,66,79
350,4,9:16.0,,A. Brooks makes 2-pt jump shot from 5 ft,66,81
351,4,9:03.0,Personal foul by A. Brooks (drawn by C. Watson),,66,81
352,4,8:58.0,Personal foul by J. Noah (drawn by N. Vučević),,66,81
353,4,8:58.0,Orlando full timeout,,66,81
354,4,8:58.0,S. Napier enters the game for C. Watson,,66,81
355,4,8:50.0,J. Smith makes 2-pt jump shot from 19 ft (assist by N. Vučević),,68,81
356,4,8:30.0,,Turnover by J. Noah (lost ball; steal by S. Napier),68,81
357,4,8:29.0,Personal foul by A. Brooks (drawn by S. Napier),,68,81
358,4,8:17.0,N. Vučević misses 2-pt jump shot from 9 ft,,68,81
359,4,8:16.0,,Defensive rebound by J. Noah,68,81
360,4,7:59.0,,A. Brooks misses 3-pt jump shot from 25 ft,68,81
361,4,7:58.0,Defensive rebound by J. Smith,,68,81
362,4,7:46.0,S. Napier misses 2-pt layup from 1 ft,,68,81
363,4,7:45.0,,Defensive rebound by A. Brooks,68,81
364,4,7:23.0,,D. McDermott misses 2-pt jump shot from 21 ft (block by J. Smith),68,81
365,4,7:21.0,,Offensive rebound by A. Brooks,68,81
366,4,7:20.0,,A. Brooks misses 3-pt jump shot from 41 ft,68,81
367,4,7:20.0,,Offensive rebound by Team,68,81
368,4,7:20.0,,Turnover by Team (shot clock),68,81
369,4,7:05.0,Turnover by N. Vučević (lost ball; steal by J. Noah),,68,81
370,4,7:01.0,,T. Gibson makes 2-pt dunk at rim (assist by E. Moore),68,83
371,4,6:40.0,S. Napier makes 3-pt jump shot from 24 ft (assist by V. Oladipo),,71,83
372,4,6:24.0,,A. Brooks misses 3-pt jump shot from 25 ft,71,83
373,4,6:23.0,Defensive rebound by N. Vučević,,71,83
374,4,6:15.0,V. Oladipo makes 2-pt layup from 2 ft,,73,83
375,4,6:00.0,,J. Noah misses 2-pt layup at rim,73,83
376,4,6:00.0,Defensive rebound by Team,,73,83
377,4,6:00.0,A. Nicholson enters the game for N. Vučević,,73,83
378,4,6:00.0,,D. Rose enters the game for A. Brooks,73,83
379,4,5:44.0,A. Nicholson misses 2-pt jump shot from 4 ft,,73,83
380,4,5:43.0,,Defensive rebound by T. Gibson,73,83
381,4,5:33.0,,Turnover by T. Gibson (bad pass; steal by A. Gordon),73,83
382,4,5:23.0,J. Smith makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,76,83
383,4,5:22.0,,Chicago full timeout,76,83
384,4,5:22.0,,T. Snell enters the game for J. Noah,76,83
385,4,5:22.0,,J. Butler enters the game for T. Gibson,76,83
386,4,5:22.0,,N. Mirotić enters the game for D. McDermott,76,83
387,4,5:22.0,,P. Gasol enters the game for E. Moore,76,83
388,4,5:01.0,,T. Snell misses 3-pt jump shot from 24 ft,76,83
389,4,5:00.0,Defensive rebound by V. Oladipo,,76,83
