,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
52,1,7:03.0,K. O'Quinn enters the game for R. Lopez,,6,11
53,1,6:52.0,C. Anthony misses 2-pt layup from 1 ft,,6,11
54,1,6:51.0,,Defensive rebound by G. Monroe,6,11
55,1,6:47.0,,Turnover by K. Middleton (bad pass; steal by S. Vujačić),6,11
56,1,6:41.0,C. Anthony misses 2-pt jump shot from 19 ft,,6,11
57,1,6:39.0,Offensive rebound by K. O'Quinn,,6,11
58,1,6:37.0,D. Williams misses 2-pt layup at rim (block by G. Monroe),,6,11
59,1,6:37.0,Offensive rebound by Team,,6,11
60,1,6:37.0,,G. Vásquez enters the game for J. Bayless,6,11
61,1,6:32.0,D. Williams misses 2-pt jump shot from 17 ft,,6,11
62,1,6:30.0,,Defensive rebound by G. Vásquez,6,11
63,1,6:23.0,,Personal foul by J. Calderón (drawn by G. Vásquez),6,11
64,1,6:23.0,L. Galloway enters the game for J. Calderón,,6,11
65,1,6:14.0,,K. Middleton misses 2-pt jump shot from 14 ft,6,11
66,1,6:13.0,Defensive rebound by K. O'Quinn,,6,11
67,1,6:13.0,,Loose ball foul by M. Carter-Williams (drawn by K. O'Quinn),6,11
68,1,5:53.0,K. O'Quinn makes 2-pt jump shot from 8 ft (assist by S. Vujačić),,8,11
69,1,5:46.0,,Personal foul by L. Galloway (drawn by M. Carter-Williams),8,11
70,1,5:46.0,,J. O'Bryant enters the game for C. Copeland,8,11
71,1,5:38.0,,M. Carter-Williams misses 2-pt jump shot from 11 ft,8,11
72,1,5:36.0,Defensive rebound by C. Anthony,,8,11
73,1,5:31.0,D. Williams makes 2-pt layup from 4 ft (assist by C. Anthony),,10,11
74,1,5:17.0,,G. Monroe makes 2-pt jump shot from 15 ft (assist by G. Vásquez),10,13
75,1,5:04.0,D. Williams misses 3-pt jump shot from 26 ft,,10,13
76,1,5:01.0,,Defensive rebound by G. Vásquez,10,13
77,1,4:55.0,,K. Middleton misses 3-pt jump shot from 24 ft,10,13
78,1,4:54.0,Defensive rebound by S. Vujačić,,10,13
79,1,4:48.0,C. Anthony misses 3-pt jump shot from 28 ft,,10,13
80,1,4:45.0,Offensive rebound by D. Williams,,10,13
81,1,4:45.0,D. Williams makes 2-pt layup from 1 ft,,12,13
82,1,4:34.0,,J. Henson enters the game for G. Monroe,12,13
83,1,4:30.0,J. Grant enters the game for S. Vujačić,,12,13
84,1,4:24.0,,J. Henson makes 2-pt hook shot from 1 ft (assist by M. Carter-Williams),12,15
85,1,4:09.0,L. Galloway makes 2-pt layup at rim (assist by K. O'Quinn),,14,15
86,1,3:55.0,,Personal foul by D. Williams (drawn by G. Vásquez),14,15
87,1,3:55.0,,G. Vásquez makes free throw 1 of 2,14,16
88,1,3:55.0,L. Thomas enters the game for C. Anthony,,14,16
89,1,3:55.0,,R. Vaughn enters the game for K. Middleton,14,16
90,1,3:55.0,,G. Vásquez makes free throw 2 of 2,14,17
91,1,3:41.0,J. Grant makes 2-pt jump shot from 12 ft (assist by D. Williams),,16,17
92,1,3:22.0,,J. Henson misses 2-pt hook shot from 6 ft,16,17
93,1,3:20.0,Defensive rebound by L. Thomas,,16,17
94,1,3:13.0,Shooting foul by J. Henson (drawn by D. Williams),,16,17
95,1,3:13.0,D. Williams misses free throw 1 of 2,,16,17
96,1,3:13.0,Offensive rebound by Team,,16,17
97,1,3:13.0,D. Williams makes free throw 2 of 2,,17,17
98,1,3:04.0,,M. Carter-Williams makes 2-pt layup from 4 ft,17,19
99,1,3:04.0,,Shooting foul by L. Galloway (drawn by M. Carter-Williams),17,19
100,1,3:04.0,,M. Carter-Williams makes free throw 1 of 1,17,20
101,1,2:40.0,J. Grant misses 2-pt layup from 2 ft (block by R. Vaughn),,17,20
102,1,2:38.0,,Defensive rebound by G. Vásquez,17,20
103,1,2:36.0,,Turnover by G. Vásquez (bad pass),17,20
104,1,2:36.0,,Milwaukee full timeout,17,20
105,1,2:12.0,L. Galloway misses 2-pt jump shot from 22 ft,,17,20
106,1,2:11.0,Offensive rebound by D. Williams,,17,20
107,1,2:05.0,Turnover by L. Thomas (lost ball; steal by M. Carter-Williams),,17,20
108,1,1:48.0,,M. Carter-Williams misses 2-pt jump shot from 7 ft (block by K. O'Quinn),17,20
109,1,1:46.0,,Offensive rebound by G. Vásquez,17,20
110,1,1:42.0,,J. O'Bryant misses 2-pt jump shot from 15 ft,17,20
111,1,1:41.0,Defensive rebound by D. Williams,,17,20
112,1,1:37.0,D. Williams makes 2-pt layup from 1 ft,,19,20
113,1,1:28.0,,R. Vaughn makes 3-pt jump shot from 23 ft (assist by G. Vásquez),19,23
114,1,1:17.0,D. Williams misses 2-pt layup from 2 ft,,19,23
115,1,1:17.0,Offensive rebound by Team,,19,23
116,1,1:17.0,,J. Bayless enters the game for M. Carter-Williams,19,23
117,1,1:09.0,D. Williams misses 2-pt jump shot from 4 ft,,19,23
118,1,1:07.0,Offensive rebound by K. O'Quinn,,19,23
119,1,1:07.0,K. O'Quinn makes 2-pt layup from 1 ft,,21,23
120,1,1:03.0,,Turnover by J. Henson (bad pass; steal by J. Grant),21,23
121,1,1:00.0,Shooting foul by J. Henson (drawn by D. Williams),,21,23
122,1,1:00.0,D. Williams makes free throw 1 of 2,,22,23
123,1,1:00.0,,M. Plumlee enters the game for J. Henson,22,23
124,1,1:00.0,D. Williams makes free throw 2 of 2,,23,23
125,1,0:36.0,,R. Vaughn misses 3-pt jump shot from 23 ft,23,23
126,1,0:35.0,Defensive rebound by K. O'Quinn,,23,23
127,1,0:32.0,Shooting foul by G. Vásquez (drawn by D. Williams),,23,23
128,1,0:32.0,D. Williams makes free throw 1 of 2,,24,23
129,1,0:32.0,S. Vujačić enters the game for L. Galloway,,24,23
130,1,0:32.0,D. Williams makes free throw 2 of 2,,25,23
131,1,0:18.0,,J. Bayless misses 2-pt jump shot from 18 ft,25,23
132,1,0:17.0,Defensive rebound by K. O'Quinn,,25,23
133,1,0:01.0,J. Grant makes 2-pt layup from 1 ft,,27,23
134,2,11:44.0,,Turnover by G. Vásquez (bad pass),27,23
135,2,11:29.0,D. Williams misses 2-pt jump shot from 3 ft,,27,23
136,2,11:27.0,Offensive rebound by D. Williams,,27,23
137,2,11:27.0,D. Williams makes 2-pt dunk at rim,,29,23
138,2,11:13.0,,G. Monroe misses 2-pt jump shot from 15 ft,29,23
139,2,11:12.0,Defensive rebound by J. Grant,,29,23
140,2,10:53.0,K. O'Quinn makes 2-pt jump shot from 16 ft,,31,23
141,2,10:34.0,,G. Monroe misses 2-pt layup from 1 ft (block by K. O'Quinn),31,23
142,2,10:34.0,,Offensive rebound by Team,31,23
143,2,10:26.0,,C. Copeland misses 2-pt jump shot from 19 ft,31,23
144,2,10:24.0,Defensive rebound by K. O'Quinn,,31,23
145,2,10:13.0,L. Thomas makes 2-pt jump shot from 9 ft,,33,23
146,2,10:13.0,Shooting foul by K. Middleton (drawn by L. Thomas),,33,23
147,2,10:13.0,,Milwaukee full timeout,33,23
148,2,10:13.0,R. Lopez enters the game for K. O'Quinn,,33,23
149,2,10:13.0,L. Thomas makes free throw 1 of 1,,34,23
150,2,9:57.0,,G. Monroe misses 2-pt hook shot from 7 ft,34,23
151,2,9:55.0,,Offensive rebound by C. Copeland,34,23
152,2,9:54.0,,C. Copeland makes 2-pt layup from 2 ft,34,25
153,2,9:29.0,D. Williams makes 2-pt jump shot from 18 ft (assist by J. Grant),,36,25
154,2,9:09.0,,G. Vásquez makes 3-pt jump shot from 25 ft,36,28
155,2,8:47.0,S. Vujačić makes 2-pt jump shot from 19 ft (assist by J. Grant),,38,28
156,2,8:36.0,,Turnover by J. Bayless (bad pass; steal by J. Grant),38,28
157,2,8:32.0,D. Williams misses 2-pt layup from 2 ft,,38,28
158,2,8:29.0,Offensive rebound by L. Thomas,,38,28
159,2,8:29.0,L. Thomas makes 2-pt layup from 1 ft,,40,28
160,2,8:13.0,,K. Middleton makes 2-pt jump shot from 13 ft (assist by G. Vásquez),40,30
161,2,7:53.0,J. Grant makes 2-pt layup from 4 ft,,42,30
162,2,7:43.0,,Personal foul by J. Grant (drawn by J. Bayless),42,30
163,2,7:43.0,C. Anthony enters the game for D. Williams,,42,30
164,2,7:43.0,L. Galloway enters the game for S. Vujačić,,42,30
165,2,7:43.0,,D. Inglis enters the game for C. Copeland,42,30
166,2,7:36.0,,G. Vásquez misses 3-pt jump shot from 24 ft,42,30
167,2,7:35.0,,Offensive rebound by D. Inglis,42,30
168,2,7:26.0,,Shooting foul by R. Lopez (drawn by G. Monroe),42,30
169,2,7:26.0,,G. Monroe misses free throw 1 of 2,42,30
170,2,7:26.0,,Offensive rebound by Team,42,30
171,2,7:26.0,,G. Monroe makes free throw 2 of 2,42,31
172,2,7:14.0,Personal foul by D. Inglis (drawn by L. Galloway),,42,31
173,2,7:14.0,K. Porziņģis enters the game for L. Thomas,,42,31
174,2,7:05.0,K. Porziņģis misses 2-pt layup at rim,,42,31
175,2,7:04.0,,Defensive rebound by G. Vásquez,42,31
176,2,6:50.0,,D. Inglis makes 3-pt jump shot from 23 ft (assist by G. Monroe),42,34
177,2,6:44.0,C. Anthony makes 2-pt layup from 1 ft,,44,34
178,2,6:44.0,Shooting foul by G. Monroe (drawn by C. Anthony),,44,34
179,2,6:44.0,C. Anthony makes free throw 1 of 1,,45,34
180,2,6:29.0,,Turnover by D. Inglis (bad pass),45,34
181,2,6:29.0,,M. Carter-Williams enters the game for G. Vásquez,45,34
182,2,6:14.0,K. Porziņģis makes 2-pt jump shot from 3 ft,,47,34
183,2,5:57.0,,Personal foul by J. Grant (drawn by G. Monroe),47,34
184,2,5:57.0,Official timeout,,47,34
185,2,5:57.0,J. Calderón enters the game for J. Grant,,47,34
186,2,5:43.0,,K. Middleton misses 2-pt jump shot from 13 ft,47,34
187,2,5:42.0,Defensive rebound by K. Porziņģis,,47,34
188,2,5:31.0,R. Lopez makes 2-pt jump shot from 9 ft (assist by C. Anthony),,49,34
189,2,5:16.0,,M. Carter-Williams misses 2-pt layup from 1 ft (block by K. Porziņģis),49,34
190,2,5:13.0,,Offensive rebound by G. Monroe,49,34
191,2,5:12.0,,G. Monroe makes 2-pt layup from 1 ft,49,36
192,2,5:04.0,Turnover by C. Anthony (step out of bounds),,49,36
193,2,4:58.0,,Personal foul by J. Calderón (drawn by M. Carter-Williams),49,36
194,2,4:58.0,S. Vujačić enters the game for J. Calderón,,49,36
195,2,4:54.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Monroe),49,39
196,2,4:43.0,Turnover by R. Lopez (bad pass; steal by D. Inglis),,49,39
197,2,4:43.0,,Personal foul by R. Lopez (drawn by M. Carter-Williams),49,39
198,2,4:43.0,,M. Carter-Williams makes free throw 1 of 2,49,40
199,2,4:43.0,,M. Carter-Williams makes free throw 2 of 2,49,41
200,2,4:36.0,Shooting foul by D. Inglis (drawn by L. Galloway),,49,41
201,2,4:36.0,L. Galloway makes free throw 1 of 2,,50,41
202,2,4:36.0,L. Galloway makes free throw 2 of 2,,51,41
203,2,4:26.0,,M. Carter-Williams makes 2-pt layup from 2 ft,51,43
204,2,4:04.0,S. Vujačić makes 3-pt jump shot from 27 ft (assist by L. Galloway),,54,43
205,2,3:49.0,,Turnover by K. Middleton (lost ball; steal by C. Anthony),54,43
206,2,3:43.0,C. Anthony misses 2-pt layup from 2 ft,,54,43
207,2,3:42.0,Offensive rebound by L. Galloway,,54,43
208,2,3:42.0,L. Galloway misses 2-pt layup at rim,,54,43
209,2,3:40.0,,Defensive rebound by Team,54,43
210,2,3:29.0,,Turnover by M. Carter-Williams (bad pass; steal by S. Vujačić),54,43
211,2,3:26.0,L. Galloway misses 2-pt layup from 1 ft,,54,43
212,2,3:24.0,Offensive rebound by K. Porziņģis,,54,43
213,2,3:24.0,K. Porziņģis misses 2-pt layup from 1 ft,,54,43
214,2,3:23.0,Offensive rebound by K. Porziņģis,,54,43
215,2,3:23.0,Shooting foul by M. Carter-Williams (drawn by K. Porziņģis),,54,43
216,2,3:23.0,K. Porziņģis makes free throw 1 of 2,,55,43
217,2,3:23.0,K. Porziņģis makes free throw 2 of 2,,56,43
218,2,3:13.0,,Turnover by M. Carter-Williams (lost ball; steal by K. Porziņģis),56,43
219,2,3:05.0,S. Vujačić misses 2-pt jump shot from 11 ft,,56,43
220,2,3:03.0,Offensive rebound by R. Lopez,,56,43
221,2,3:03.0,R. Lopez misses 2-pt layup at rim,,56,43
222,2,3:02.0,,Defensive rebound by G. Monroe,56,43
223,2,2:54.0,,J. Bayless misses 2-pt jump shot from 7 ft,56,43
224,2,2:53.0,Defensive rebound by K. Porziņģis,,56,43
225,2,2:43.0,C. Anthony misses 3-pt jump shot from 25 ft,,56,43
226,2,2:43.0,,Defensive rebound by Team,56,43
227,2,2:43.0,New York full timeout,,56,43
228,2,2:43.0,,C. Copeland enters the game for D. Inglis,56,43
229,2,2:43.0,K. O'Quinn enters the game for R. Lopez,,56,43
230,2,2:43.0,J. Grant enters the game for L. Galloway,,56,43
231,2,2:29.0,,Turnover by M. Carter-Williams (lost ball; steal by J. Grant),56,43
232,2,2:26.0,Shooting foul by K. Middleton (drawn by K. Porziņģis),,56,43
233,2,2:26.0,K. Porziņģis makes free throw 1 of 2,,57,43
234,2,2:26.0,K. Porziņģis misses free throw 2 of 2,,57,43
235,2,2:25.0,Offensive rebound by K. O'Quinn,,57,43
236,2,2:16.0,K. O'Quinn misses 2-pt jump shot from 4 ft (block by G. Monroe),,57,43
237,2,2:15.0,Offensive rebound by K. O'Quinn,,57,43
238,2,2:14.0,K. O'Quinn makes 2-pt layup from 1 ft,,59,43
239,2,1:53.0,,C. Copeland makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),59,46
240,2,1:47.0,Personal foul by C. Copeland (drawn by K. Porziņģis),,59,46
241,2,1:47.0,K. Porziņģis makes free throw 1 of 2,,60,46
242,2,1:47.0,K. Porziņģis makes free throw 2 of 2,,61,46
243,2,1:36.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by J. Bayless),61,49
244,2,1:15.0,C. Anthony misses 2-pt layup from 2 ft,,61,49
245,2,1:14.0,Offensive rebound by K. O'Quinn,,61,49
246,2,1:14.0,K. O'Quinn misses 2-pt layup from 1 ft,,61,49
247,2,1:12.0,Offensive rebound by S. Vujačić,,61,49
248,2,1:05.0,Turnover by K. O'Quinn (bad pass),,61,49
249,2,0:59.0,,Turnover by J. Bayless (bad pass),61,49
250,2,0:37.0,J. Grant misses 2-pt jump shot from 6 ft,,61,49
251,2,0:34.0,,Defensive rebound by C. Copeland,61,49
252,2,0:31.0,,Shooting foul by K. O'Quinn (drawn by J. Bayless),61,49
253,2,0:31.0,,J. Bayless makes free throw 1 of 2,61,50
254,2,0:31.0,,J. Henson enters the game for G. Monroe,61,50
255,2,0:31.0,,J. Bayless makes free throw 2 of 2,61,51
256,2,0:25.0,New York full timeout,,61,51
257,2,0:18.0,Personal foul by M. Carter-Williams (drawn by K. Porziņģis),,61,51
258,2,0:18.0,K. Porziņģis makes free throw 1 of 2,,62,51
259,2,0:18.0,L. Thomas enters the game for J. Grant,,62,51
260,2,0:18.0,K. Porziņģis makes free throw 2 of 2,,63,51
261,2,0:03.0,,K. Middleton misses 3-pt jump shot from 25 ft,63,51
262,2,0:02.0,,Offensive rebound by J. Bayless,63,51
263,2,0:01.0,,J. Bayless misses 2-pt layup from 1 ft,63,51
264,2,0:00.0,Defensive rebound by S. Vujačić,,63,51
265,3,11:35.0,,Turnover by M. Carter-Williams (lost ball; steal by S. Vujačić),63,51
266,3,11:23.0,Turnover by K. Porziņģis (bad pass; steal by C. Copeland),,63,51
267,3,11:12.0,,Shooting foul by S. Vujačić (drawn by M. Carter-Williams),63,51
268,3,11:12.0,,M. Carter-Williams makes free throw 1 of 2,63,52
269,3,11:12.0,,M. Carter-Williams misses free throw 2 of 2,63,52
270,3,11:11.0,Defensive rebound by Team,,63,52
271,3,10:54.0,C. Anthony makes 3-pt jump shot from 27 ft (assist by S. Vujačić),,66,52
272,3,10:37.0,,G. Monroe misses 2-pt layup from 1 ft,66,52
273,3,10:35.0,Defensive rebound by K. Porziņģis,,66,52
274,3,10:31.0,C. Anthony misses 3-pt jump shot from 25 ft,,66,52
275,3,10:28.0,,Defensive rebound by M. Carter-Williams,66,52
276,3,10:21.0,,C. Copeland misses 3-pt jump shot from 27 ft,66,52
277,3,10:19.0,Defensive rebound by C. Anthony,,66,52
278,3,9:58.0,C. Anthony misses 2-pt jump shot from 17 ft,,66,52
279,3,9:57.0,Offensive rebound by R. Lopez,,66,52
280,3,9:57.0,R. Lopez makes 2-pt layup from 1 ft,,68,52
281,3,9:41.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),68,55
282,3,9:30.0,Shooting foul by J. Bayless (drawn by S. Vujačić),,68,55
283,3,9:30.0,S. Vujačić makes free throw 1 of 3,,69,55
284,3,9:30.0,S. Vujačić misses free throw 2 of 3,,69,55
285,3,9:30.0,Offensive rebound by Team,,69,55
286,3,9:30.0,S. Vujačić makes free throw 3 of 3,,70,55
287,3,9:17.0,,K. Middleton misses 2-pt jump shot from 15 ft,70,55
288,3,9:15.0,Defensive rebound by C. Anthony,,70,55
289,3,9:10.0,Turnover by R. Lopez (3 sec),,70,55
290,3,9:04.0,,Personal foul by C. Anthony (drawn by K. Middleton),70,55
291,3,9:00.0,,Turnover by M. Carter-Williams (offensive goaltending),70,55
292,3,8:42.0,J. Calderón misses 3-pt jump shot from 25 ft,,70,55
293,3,8:42.0,,Defensive rebound by Team,70,55
294,3,8:42.0,Loose ball foul by R. Lopez (drawn by C. Copeland),,70,55
295,3,8:28.0,,Turnover by M. Carter-Williams (bad pass; steal by S. Vujačić),70,55
296,3,8:25.0,S. Vujačić makes 2-pt layup from 2 ft,,72,55
297,3,8:25.0,,Milwaukee full timeout,72,55
298,3,8:06.0,,Turnover by C. Copeland (lost ball),72,55
299,3,7:56.0,Personal foul by K. Middleton (drawn by C. Anthony),,72,55
300,3,7:56.0,,G. Vásquez enters the game for J. Bayless,72,55
301,3,7:48.0,J. Calderón makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),,75,55
302,3,7:34.0,,M. Carter-Williams misses 2-pt layup at rim (block by C. Anthony),75,55
303,3,7:31.0,,Offensive rebound by K. Middleton,75,55
304,3,7:28.0,,G. Vásquez misses 2-pt layup from 2 ft,75,55
305,3,7:27.0,,Offensive rebound by G. Monroe,75,55
306,3,7:27.0,,G. Monroe misses 2-pt layup from 1 ft,75,55
307,3,7:26.0,Defensive rebound by C. Anthony,,75,55
308,3,7:19.0,K. Porziņģis makes 2-pt hook shot from 5 ft (assist by J. Calderón),,77,55
309,3,7:01.0,,K. Middleton misses 2-pt jump shot from 13 ft,77,55
310,3,6:59.0,,Offensive rebound by G. Monroe,77,55
311,3,6:59.0,,Shooting foul by K. Porziņģis (drawn by G. Monroe),77,55
312,3,6:59.0,,G. Monroe makes free throw 1 of 2,77,56
313,3,6:59.0,,D. Inglis enters the game for C. Copeland,77,56
314,3,6:59.0,,G. Monroe makes free throw 2 of 2,77,57
315,3,6:41.0,R. Lopez misses 2-pt hook shot from 4 ft,,77,57
316,3,6:40.0,,Defensive rebound by G. Monroe,77,57
317,3,6:26.0,,G. Monroe makes 2-pt jump shot from 3 ft (assist by G. Vásquez),77,59
318,3,6:16.0,Offensive foul by C. Anthony (drawn by K. Middleton),,77,59
319,3,6:16.0,Turnover by C. Anthony (offensive foul),,77,59
320,3,6:04.0,,G. Vásquez makes 2-pt layup from 1 ft,77,61
321,3,6:03.0,New York full timeout,,77,61
322,3,5:46.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by C. Anthony),,80,61
323,3,5:28.0,,G. Monroe makes 2-pt jump shot from 3 ft (assist by D. Inglis),80,63
324,3,5:05.0,C. Anthony misses 3-pt jump shot from 24 ft,,80,63
325,3,5:04.0,,Defensive rebound by D. Inglis,80,63
326,3,4:55.0,,D. Inglis misses 3-pt jump shot from 26 ft,80,63
327,3,4:54.0,Defensive rebound by Team,,80,63
328,3,4:54.0,L. Galloway enters the game for S. Vujačić,,80,63
329,3,4:38.0,K. Porziņģis misses 2-pt jump shot from 5 ft,,80,63
330,3,4:37.0,,Defensive rebound by D. Inglis,80,63
331,3,4:35.0,,Shooting foul by L. Galloway (drawn by G. Vásquez),80,63
332,3,4:35.0,,G. Vásquez makes free throw 1 of 2,80,64
333,3,4:35.0,D. Williams enters the game for K. Porziņģis,,80,64
334,3,4:35.0,K. O'Quinn enters the game for R. Lopez,,80,64
335,3,4:35.0,,G. Vásquez makes free throw 2 of 2,80,65
336,3,4:17.0,D. Williams misses 3-pt jump shot from 22 ft,,80,65
337,3,4:15.0,,Defensive rebound by G. Monroe,80,65
338,3,4:08.0,,G. Vásquez misses 2-pt jump shot from 16 ft,80,65
339,3,4:07.0,Defensive rebound by J. Calderón,,80,65
340,3,3:53.0,J. Calderón misses 3-pt jump shot from 26 ft,,80,65
341,3,3:52.0,,Defensive rebound by G. Vásquez,80,65
342,3,3:37.0,,G. Monroe misses 2-pt jump shot from 12 ft,80,65
343,3,3:35.0,Defensive rebound by Team,,80,65
344,3,3:35.0,J. Grant enters the game for J. Calderón,,80,65
345,3,3:12.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by C. Anthony),,83,65
346,3,2:54.0,,Shooting foul by C. Anthony (drawn by G. Monroe),83,65
347,3,2:54.0,,G. Monroe makes free throw 1 of 2,83,66
348,3,2:54.0,L. Thomas enters the game for C. Anthony,,83,66
349,3,2:54.0,,G. Monroe makes free throw 2 of 2,83,67
350,3,2:35.0,Turnover by D. Williams (bad pass; steal by G. Monroe),,83,67
351,3,2:26.0,,Shooting foul by K. O'Quinn (drawn by G. Monroe),83,67
352,3,2:26.0,,G. Monroe makes free throw 1 of 2,83,68
353,3,2:26.0,,G. Monroe makes free throw 2 of 2,83,69
354,3,2:00.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by J. Grant),,86,69
355,3,1:49.0,,M. Carter-Williams makes 2-pt jump shot from 6 ft,86,71
356,3,1:34.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by L. Thomas),,89,71
357,3,1:15.0,,G. Monroe makes 2-pt layup at rim (assist by M. Carter-Williams),89,73
358,3,0:52.0,Shooting foul by D. Inglis (drawn by D. Williams),,89,73
359,3,0:52.0,D. Williams makes free throw 1 of 2,,90,73
360,3,0:52.0,D. Williams misses free throw 2 of 2,,90,73
361,3,0:51.0,,Defensive rebound by D. Inglis,90,73
362,3,0:43.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,90,73
363,3,0:42.0,Defensive rebound by L. Thomas,,90,73
364,3,0:19.0,K. O'Quinn misses 3-pt jump shot from 28 ft,,90,73
365,3,0:18.0,,Defensive rebound by Team,90,73
366,3,0:00.0,,K. Middleton misses 2-pt jump shot from 17 ft,90,73
367,3,0:00.0,Defensive rebound by L. Galloway,,90,73
368,4,11:44.0,D. Williams makes 2-pt dunk at rim (assist by J. Grant),,92,73
369,4,11:26.0,,G. Vásquez misses 2-pt jump shot from 18 ft,92,73
370,4,11:24.0,Defensive rebound by D. Williams,,92,73
371,4,11:22.0,D. Williams makes 2-pt jump shot from 13 ft,,94,73
372,4,11:22.0,Shooting foul by C. Copeland (drawn by D. Williams),,94,73
373,4,11:22.0,D. Williams makes free throw 1 of 1,,95,73
374,4,10:59.0,,C. Copeland misses 2-pt jump shot from 18 ft,95,73
375,4,10:57.0,Defensive rebound by Team,,95,73
376,4,10:54.0,Turnover by D. Williams (bad pass; steal by J. Bayless),,95,73
377,4,10:46.0,,J. Bayless misses 2-pt layup from 1 ft,95,73
378,4,10:46.0,,Offensive rebound by J. Henson,95,73
