,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
31,1,8:12.0,,A. Wiggins makes free throw 1 of 1,11,15
32,1,7:58.0,R. Rondo misses 2-pt layup at rim,,11,15
33,1,7:58.0,,Defensive rebound by K. Towns,11,15
34,1,7:48.0,,G. Dieng misses 2-pt jump shot from 8 ft,11,15
35,1,7:48.0,Defensive rebound by R. Rondo,,11,15
36,1,7:39.0,R. Gay misses 2-pt layup at rim (block by K. Towns),,11,15
37,1,7:38.0,,Defensive rebound by R. Rubio,11,15
38,1,7:30.0,,R. Rubio misses 3-pt jump shot from 25 ft,11,15
39,1,7:29.0,Defensive rebound by R. Gay,,11,15
40,1,7:21.0,K. Koufos makes 2-pt hook shot from 4 ft (assist by R. Rondo),,13,15
41,1,7:03.0,,Z. LaVine misses 2-pt jump shot from 21 ft,13,15
42,1,7:03.0,Defensive rebound by K. Koufos,,13,15
43,1,6:50.0,Turnover by Q. Acy (back court),,13,15
44,1,6:41.0,,K. Towns misses 2-pt hook shot from 8 ft,13,15
45,1,6:41.0,Defensive rebound by K. Koufos,,13,15
46,1,6:24.0,Turnover by R. Rondo (bad pass; steal by R. Rubio),,13,15
47,1,6:18.0,,A. Wiggins makes 2-pt layup at rim (assist by R. Rubio),13,17
48,1,6:14.0,Sacramento full timeout,,13,17
49,1,6:01.0,J. Anderson makes 2-pt jump shot from 16 ft (assist by R. Rondo),,15,17
50,1,5:48.0,,Shooting foul by Q. Acy (drawn by K. Towns),15,17
51,1,5:48.0,,K. Towns misses free throw 1 of 2,15,17
52,1,5:48.0,,Offensive rebound by Team,15,17
53,1,5:48.0,W. Cauley-Stein enters the game for Q. Acy,,15,17
54,1,5:48.0,,K. Towns makes free throw 2 of 2,15,18
55,1,5:37.0,R. Rondo makes 3-pt jump shot from 25 ft,,18,18
56,1,5:23.0,,G. Dieng misses 2-pt jump shot from 5 ft,18,18
57,1,5:22.0,,Offensive rebound by G. Dieng,18,18
58,1,5:21.0,,Turnover by G. Dieng (traveling),18,18
59,1,5:02.0,J. Anderson misses 3-pt jump shot from 24 ft,,18,18
60,1,5:01.0,,Defensive rebound by K. Towns,18,18
61,1,4:47.0,,K. Towns makes 2-pt layup at rim (assist by R. Rubio),18,20
62,1,4:40.0,Personal foul by R. Rubio,,18,20
63,1,4:40.0,O. Casspi enters the game for K. Koufos,,18,20
64,1,4:40.0,M. Belinelli enters the game for J. Anderson,,18,20
65,1,4:40.0,,G. Smith enters the game for G. Dieng,18,20
66,1,4:32.0,R. Gay misses 2-pt jump shot from 13 ft,,18,20
67,1,4:31.0,,Defensive rebound by G. Smith,18,20
68,1,4:22.0,,Shooting foul by W. Cauley-Stein (drawn by A. Wiggins),18,20
69,1,4:22.0,,A. Wiggins misses free throw 1 of 2,18,20
70,1,4:22.0,,Offensive rebound by Team,18,20
71,1,4:22.0,,A. Wiggins misses free throw 2 of 2,18,20
72,1,4:22.0,Defensive rebound by W. Cauley-Stein,,18,20
73,1,4:03.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by R. Rondo),,21,20
74,1,3:48.0,,K. Towns misses 2-pt hook shot from 7 ft,21,20
75,1,3:47.0,Defensive rebound by R. Rondo,,21,20
76,1,3:39.0,R. Rondo makes 2-pt layup at rim,,23,20
77,1,3:22.0,,K. Towns makes 2-pt hook shot from 4 ft,23,22
78,1,3:12.0,Shooting foul by K. Towns (drawn by R. Gay),,23,22
79,1,3:12.0,R. Gay misses free throw 1 of 2,,23,22
80,1,3:12.0,Offensive rebound by Team,,23,22
81,1,3:12.0,,T. Prince enters the game for K. Towns,23,22
82,1,3:12.0,R. Gay makes free throw 2 of 2,,24,22
83,1,2:52.0,,G. Smith makes 2-pt layup from 2 ft,24,24
84,1,2:27.0,R. Gay misses 3-pt jump shot from 25 ft,,24,24
85,1,2:26.0,,Defensive rebound by T. Prince,24,24
86,1,2:23.0,,A. Wiggins makes 2-pt layup at rim (assist by Z. LaVine),24,26
87,1,2:06.0,R. Rondo makes 3-pt jump shot from 26 ft,,27,26
88,1,1:49.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),27,28
89,1,1:27.0,R. Gay makes 2-pt jump shot from 10 ft,,29,28
90,1,1:13.0,,Shooting foul by R. Gay (drawn by G. Smith),29,28
91,1,1:13.0,,Minnesota full timeout,29,28
92,1,1:13.0,D. Collison enters the game for R. Gay,,29,28
93,1,1:13.0,,T. Jones enters the game for R. Rubio,29,28
94,1,1:13.0,,S. Muhammad enters the game for Z. LaVine,29,28
95,1,1:13.0,,G. Smith misses free throw 1 of 2,29,28
96,1,1:13.0,,Offensive rebound by Team,29,28
97,1,1:13.0,,G. Smith misses free throw 2 of 2,29,28
98,1,1:11.0,Defensive rebound by W. Cauley-Stein,,29,28
99,1,0:58.0,O. Casspi misses 2-pt layup from 3 ft,,29,28
100,1,0:57.0,,Defensive rebound by G. Smith,29,28
101,1,0:45.0,,A. Wiggins misses 2-pt jump shot from 21 ft,29,28
102,1,0:44.0,Defensive rebound by W. Cauley-Stein,,29,28
103,1,0:35.0,W. Cauley-Stein misses 2-pt dunk at rim,,29,28
104,1,0:33.0,,Defensive rebound by S. Muhammad,29,28
105,1,0:28.0,,S. Muhammad misses 2-pt layup from 2 ft,29,28
106,1,0:27.0,,Offensive rebound by A. Wiggins,29,28
107,1,0:23.0,,S. Muhammad misses 3-pt jump shot from 24 ft,29,28
108,1,0:22.0,Defensive rebound by R. Rondo,,29,28
109,1,0:03.0,Personal foul by T. Prince,,29,28
110,1,0:03.0,Turnover by O. Casspi (bad pass; steal by T. Jones),,29,28
111,2,11:42.0,,G. Smith makes 2-pt layup from 2 ft (assist by T. Jones),29,30
112,2,11:25.0,M. Belinelli misses 3-pt jump shot from 27 ft,,29,30
113,2,11:24.0,Offensive rebound by K. Koufos,,29,30
114,2,11:21.0,M. Belinelli misses 2-pt jump shot from 21 ft,,29,30
115,2,11:20.0,,Defensive rebound by Team,29,30
116,2,11:10.0,,T. Jones misses 2-pt jump shot from 6 ft,29,30
117,2,11:09.0,Defensive rebound by O. Casspi,,29,30
118,2,10:49.0,Shooting foul by G. Smith (drawn by K. Koufos),,29,30
119,2,10:49.0,K. Koufos misses free throw 1 of 2,,29,30
120,2,10:49.0,Offensive rebound by Team,,29,30
121,2,10:49.0,K. Koufos makes free throw 2 of 2,,30,30
122,2,10:36.0,,Turnover by T. Prince (bad pass),30,30
123,2,10:22.0,D. Collison misses 2-pt jump shot from 13 ft,,30,30
124,2,10:21.0,Offensive rebound by O. Casspi,,30,30
125,2,10:18.0,Shooting foul by G. Smith (drawn by O. Casspi),,30,30
126,2,10:18.0,O. Casspi misses free throw 1 of 2,,30,30
127,2,10:18.0,Offensive rebound by Team,,30,30
128,2,10:18.0,,N. Bjelica enters the game for T. Prince,30,30
129,2,10:18.0,O. Casspi misses free throw 2 of 2,,30,30
130,2,10:18.0,,Defensive rebound by G. Smith,30,30
131,2,10:08.0,,N. Bjelica misses 2-pt jump shot from 7 ft (block by W. Cauley-Stein),30,30
132,2,10:07.0,,Offensive rebound by Team,30,30
133,2,10:07.0,,G. Dieng enters the game for G. Smith,30,30
134,2,10:02.0,,N. Bjelica makes 2-pt layup from 2 ft (assist by Z. LaVine),30,32
135,2,9:50.0,K. Koufos misses 2-pt jump shot from 5 ft,,30,32
136,2,9:49.0,,Defensive rebound by N. Bjelica,30,32
137,2,9:38.0,,Offensive foul by N. Bjelica (drawn by D. Collison),30,32
138,2,9:38.0,,Turnover by N. Bjelica (offensive foul),30,32
139,2,9:26.0,K. Koufos misses 2-pt hook shot from 5 ft,,30,32
140,2,9:25.0,Offensive rebound by Team,,30,32
141,2,9:21.0,M. Belinelli makes 2-pt layup from 1 ft (assist by D. Collison),,32,32
142,2,9:02.0,,T. Jones misses 2-pt jump shot from 19 ft,32,32
143,2,9:01.0,Defensive rebound by W. Cauley-Stein,,32,32
144,2,8:52.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by D. Collison),,35,32
145,2,8:40.0,,Turnover by Z. LaVine (lost ball; steal by M. Belinelli),35,32
146,2,8:36.0,Turnover by D. Collison (lost ball),,35,32
147,2,8:36.0,,Minnesota full timeout,35,32
148,2,8:25.0,,S. Muhammad misses 2-pt jump shot from 5 ft,35,32
149,2,8:24.0,Defensive rebound by D. Collison,,35,32
150,2,8:15.0,O. Casspi misses 3-pt jump shot from 24 ft,,35,32
151,2,8:14.0,Offensive rebound by K. Koufos,,35,32
152,2,8:10.0,O. Casspi makes 2-pt layup from 1 ft (assist by D. Collison),,37,32
153,2,7:57.0,,Turnover by T. Jones (bad pass),37,32
154,2,7:49.0,Personal foul by N. Bjelica,,37,32
155,2,7:37.0,Turnover by M. Belinelli (bad pass; steal by G. Dieng),,37,32
156,2,7:29.0,,T. Jones misses 3-pt jump shot from 24 ft,37,32
157,2,7:28.0,,Offensive rebound by S. Muhammad,37,32
158,2,7:28.0,,S. Muhammad makes 2-pt layup from 2 ft,37,34
159,2,7:18.0,O. Casspi makes 2-pt jump shot from 5 ft (assist by M. Belinelli),,39,34
160,2,7:02.0,,N. Bjelica misses 3-pt jump shot from 24 ft,39,34
161,2,7:01.0,Defensive rebound by K. Koufos,,39,34
162,2,6:51.0,Shooting foul by T. Jones (drawn by D. Collison),,39,34
163,2,6:51.0,D. Collison makes free throw 1 of 2,,40,34
164,2,6:51.0,,A. Wiggins enters the game for S. Muhammad,40,34
165,2,6:51.0,,R. Rubio enters the game for T. Jones,40,34
166,2,6:51.0,R. Gay enters the game for W. Cauley-Stein,,40,34
167,2,6:51.0,D. Collison misses free throw 2 of 2,,40,34
168,2,6:51.0,,Defensive rebound by G. Dieng,40,34
169,2,6:37.0,,Z. LaVine misses 3-pt jump shot from 25 ft,40,34
170,2,6:36.0,,Offensive rebound by N. Bjelica,40,34
171,2,6:35.0,,N. Bjelica makes 2-pt layup from 1 ft,40,36
172,2,6:20.0,Turnover by M. Belinelli (bad pass),,40,36
173,2,6:00.0,,R. Rubio misses 3-pt jump shot from 25 ft,40,36
174,2,5:59.0,Defensive rebound by O. Casspi,,40,36
175,2,5:59.0,,Loose ball foul by G. Dieng,40,36
176,2,5:59.0,,Minnesota full timeout,40,36
177,2,5:59.0,O. Casspi misses free throw 1 of 2,,40,36
178,2,5:59.0,Offensive rebound by Team,,40,36
179,2,5:59.0,,K. Towns enters the game for N. Bjelica,40,36
180,2,5:59.0,R. Rondo enters the game for M. Belinelli,,40,36
181,2,5:59.0,O. Casspi makes free throw 2 of 2,,41,36
182,2,5:46.0,,R. Rubio misses 2-pt jump shot from 9 ft (block by K. Koufos),41,36
183,2,5:46.0,Defensive rebound by R. Rondo,,41,36
184,2,5:46.0,Personal foul by R. Rubio,,41,36
185,2,5:46.0,R. Rondo misses free throw 1 of 2,,41,36
186,2,5:46.0,Offensive rebound by Team,,41,36
187,2,5:46.0,R. Rondo makes free throw 2 of 2,,42,36
188,2,5:34.0,,A. Wiggins makes 2-pt layup from 2 ft,42,38
189,2,5:34.0,,Shooting foul by O. Casspi (drawn by A. Wiggins),42,38
190,2,5:34.0,,A. Wiggins makes free throw 1 of 1,42,39
191,2,5:20.0,R. Gay misses 2-pt jump shot from 4 ft (block by K. Towns),,42,39
192,2,5:20.0,Offensive rebound by Team,,42,39
193,2,5:20.0,Q. Acy enters the game for O. Casspi,,42,39
194,2,5:19.0,Shooting foul by R. Rubio (drawn by R. Rondo),,42,39
195,2,5:19.0,R. Rondo misses free throw 1 of 2,,42,39
196,2,5:19.0,Offensive rebound by Team,,42,39
197,2,5:19.0,,T. Jones enters the game for R. Rubio,42,39
198,2,5:19.0,R. Rondo misses free throw 2 of 2,,42,39
199,2,5:19.0,Offensive rebound by K. Koufos,,42,39
200,2,5:18.0,K. Koufos misses 2-pt layup from 2 ft,,42,39
201,2,5:17.0,,Defensive rebound by Team,42,39
202,2,4:59.0,,K. Towns misses 2-pt hook shot from 5 ft,42,39
203,2,4:58.0,Defensive rebound by K. Koufos,,42,39
204,2,4:46.0,R. Gay makes 2-pt jump shot from 7 ft,,44,39
205,2,4:36.0,,Personal foul by K. Koufos,44,39
206,2,4:24.0,,T. Jones misses 2-pt jump shot from 3 ft,44,39
207,2,4:23.0,,Offensive rebound by K. Towns,44,39
208,2,4:22.0,,K. Towns makes 2-pt layup from 2 ft,44,41
209,2,4:12.0,D. Collison misses 2-pt jump shot from 21 ft,,44,41
210,2,4:11.0,,Defensive rebound by G. Dieng,44,41
211,2,4:04.0,,A. Wiggins misses 2-pt jump shot from 21 ft,44,41
212,2,4:03.0,Defensive rebound by R. Rondo,,44,41
213,2,3:58.0,R. Gay makes 2-pt layup from 2 ft (assist by Q. Acy),,46,41
214,2,3:49.0,,Minnesota full timeout,46,41
215,2,3:39.0,,Shooting foul by D. Collison (drawn by T. Jones),46,41
216,2,3:39.0,,T. Jones misses free throw 1 of 2,46,41
217,2,3:39.0,,Offensive rebound by Team,46,41
218,2,3:39.0,,T. Jones makes free throw 2 of 2,46,42
219,2,3:14.0,R. Gay misses 2-pt jump shot from 16 ft,,46,42
220,2,3:13.0,,Defensive rebound by K. Towns,46,42
221,2,3:07.0,,K. Towns misses 2-pt jump shot from 6 ft (block by K. Koufos),46,42
222,2,3:06.0,Defensive rebound by K. Koufos,,46,42
223,2,3:04.0,Turnover by K. Koufos (bad pass; steal by G. Dieng),,46,42
224,2,2:54.0,,K. Towns makes 2-pt dunk at rim (assist by G. Dieng),46,44
225,2,2:34.0,Turnover by K. Koufos (lost ball; steal by T. Jones),,46,44
226,2,2:27.0,,T. Jones makes 2-pt jump shot from 3 ft (assist by G. Dieng),46,46
227,2,2:19.0,Sacramento full timeout,,46,46
228,2,2:19.0,W. Cauley-Stein enters the game for Q. Acy,,46,46
229,2,2:00.0,K. Koufos misses 2-pt jump shot from 4 ft (block by G. Dieng),,46,46
230,2,1:59.0,,Defensive rebound by G. Dieng,46,46
231,2,1:46.0,,Turnover by K. Towns (bad pass),46,46
232,2,1:31.0,K. Koufos makes 2-pt hook shot from 6 ft (assist by R. Rondo),,48,46
233,2,1:08.0,,G. Dieng makes 2-pt jump shot from 19 ft,48,48
234,2,0:46.0,K. Koufos misses 2-pt hook shot from 4 ft,,48,48
235,2,0:45.0,,Defensive rebound by G. Dieng,48,48
236,2,0:32.0,,K. Towns makes 2-pt jump shot from 17 ft (assist by Z. LaVine),48,50
237,2,0:07.0,D. Collison misses 2-pt jump shot from 10 ft,,48,50
238,2,0:05.0,,Defensive rebound by A. Wiggins,48,50
239,2,0:00.0,,A. Wiggins misses 2-pt jump shot from 14 ft,48,50
240,2,0:00.0,,Offensive rebound by Team,48,50
241,3,11:43.0,,A. Wiggins makes 2-pt jump shot from 4 ft (assist by K. Towns),48,52
242,3,11:26.0,Offensive foul by R. Gay (drawn by A. Wiggins),,48,52
243,3,11:26.0,Turnover by R. Gay (offensive foul),,48,52
244,3,11:13.0,,K. Towns makes 2-pt layup from 2 ft (assist by G. Dieng),48,54
245,3,10:54.0,R. Rondo makes 2-pt hook shot from 4 ft,,50,54
246,3,10:53.0,,Technical foul by Team,50,54
247,3,10:53.0,R. Gay makes technical free throw,,51,54
248,3,10:33.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by A. Wiggins),51,57
249,3,10:16.0,Offensive foul by R. Rondo (drawn by R. Rubio),,51,57
250,3,10:16.0,Turnover by R. Rondo (offensive foul),,51,57
251,3,10:04.0,,Z. LaVine misses 3-pt jump shot from 25 ft,51,57
252,3,10:03.0,Defensive rebound by R. Rondo,,51,57
253,3,9:55.0,R. Rondo makes 2-pt layup from 1 ft,,53,57
254,3,9:40.0,,Shooting foul by R. Gay (drawn by K. Towns),53,57
255,3,9:40.0,,K. Towns makes free throw 1 of 2,53,58
256,3,9:40.0,,K. Towns makes free throw 2 of 2,53,59
257,3,9:17.0,R. Rondo misses 2-pt jump shot from 9 ft,,53,59
258,3,9:16.0,,Defensive rebound by G. Dieng,53,59
259,3,9:10.0,,R. Rubio misses 2-pt jump shot from 15 ft,53,59
260,3,9:09.0,Defensive rebound by J. Anderson,,53,59
261,3,9:01.0,R. Gay misses 3-pt jump shot from 25 ft,,53,59
262,3,9:00.0,Offensive rebound by Team,,53,59
263,3,8:57.0,J. Anderson makes 2-pt layup from 1 ft (assist by R. Rondo),,55,59
264,3,8:40.0,,Turnover by R. Rubio (bad pass),55,59
265,3,8:15.0,K. Koufos misses 2-pt jump shot from 4 ft (block by K. Towns),,55,59
266,3,8:14.0,Offensive rebound by Q. Acy,,55,59
267,3,8:11.0,Q. Acy misses 2-pt layup from 2 ft (block by G. Dieng),,55,59
268,3,8:10.0,,Defensive rebound by R. Rubio,55,59
269,3,8:07.0,Offensive charge foul by K. Towns (drawn by R. Rondo),,55,59
270,3,8:07.0,,Turnover by K. Towns (offensive foul),55,59
271,3,7:54.0,R. Rondo misses 2-pt jump shot from 4 ft,,55,59
272,3,7:53.0,,Defensive rebound by K. Towns,55,59
273,3,7:50.0,,Shooting foul by J. Anderson (drawn by Z. LaVine),55,59
274,3,7:50.0,,Z. LaVine misses free throw 1 of 2,55,59
275,3,7:50.0,,Offensive rebound by Team,55,59
276,3,7:50.0,,Z. LaVine misses free throw 2 of 2,55,59
277,3,7:50.0,Defensive rebound by K. Koufos,,55,59
278,3,7:27.0,R. Gay misses 2-pt jump shot from 22 ft,,55,59
279,3,7:26.0,Offensive rebound by K. Koufos,,55,59
280,3,7:24.0,K. Koufos misses 2-pt layup from 2 ft,,55,59
281,3,7:23.0,,Defensive rebound by K. Towns,55,59
282,3,7:19.0,,K. Towns makes 2-pt layup from 2 ft,55,61
283,3,7:19.0,Sacramento full timeout,,55,61
284,3,7:19.0,M. Belinelli enters the game for J. Anderson,,55,61
285,3,7:09.0,M. Belinelli makes 2-pt jump shot from 16 ft (assist by R. Gay),,57,61
286,3,6:56.0,,A. Wiggins makes 2-pt jump shot from 18 ft (assist by R. Rubio),57,63
287,3,6:39.0,Personal foul by R. Rubio,,57,63
288,3,6:39.0,,T. Jones enters the game for R. Rubio,57,63
289,3,6:33.0,R. Rondo misses 3-pt jump shot from 25 ft,,57,63
290,3,6:32.0,,Defensive rebound by K. Towns,57,63
291,3,6:24.0,,K. Towns makes 2-pt jump shot from 21 ft (assist by Z. LaVine),57,65
292,3,6:12.0,K. Koufos makes 2-pt layup from 2 ft (assist by R. Rondo),,59,65
293,3,6:00.0,,Personal foul by M. Belinelli,59,65
294,3,5:54.0,,Turnover by Z. LaVine (traveling),59,65
295,3,5:54.0,O. Casspi enters the game for Q. Acy,,59,65
296,3,5:37.0,Turnover by R. Rondo (bad pass),,59,65
297,3,5:21.0,,Z. LaVine makes 2-pt layup from 1 ft,59,67
298,3,5:05.0,,Violation by G. Dieng (kicked ball),59,67
299,3,5:00.0,M. Belinelli makes 2-pt jump shot from 21 ft (assist by R. Rondo),,61,67
300,3,4:38.0,,Z. LaVine misses 3-pt jump shot from 25 ft,61,67
301,3,4:36.0,,Offensive rebound by A. Wiggins,61,67
302,3,4:36.0,,A. Wiggins makes 2-pt dunk at rim,61,69
303,3,4:25.0,Turnover by R. Gay (bad pass; steal by T. Jones),,61,69
304,3,4:21.0,,K. Towns makes 2-pt dunk at rim (assist by T. Jones),61,71
305,3,4:11.0,Turnover by R. Rondo (offensive foul),,61,71
306,3,4:11.0,Offensive foul by R. Rondo (drawn by T. Jones),,61,71
307,3,4:11.0,W. Cauley-Stein enters the game for R. Gay,,61,71
308,3,4:01.0,,G. Dieng makes 2-pt layup at rim (assist by K. Towns),61,73
309,3,4:01.0,,Shooting foul by O. Casspi (drawn by G. Dieng),61,73
310,3,4:01.0,Sacramento full timeout,,61,73
311,3,4:01.0,,G. Dieng makes free throw 1 of 1,61,74
312,3,3:35.0,R. Rondo misses 3-pt jump shot from 30 ft,,61,74
313,3,3:34.0,Offensive rebound by K. Koufos,,61,74
314,3,3:31.0,M. Belinelli misses 3-pt jump shot from 23 ft,,61,74
315,3,3:30.0,,Defensive rebound by K. Towns,61,74
316,3,3:06.0,,Turnover by Team (shot clock),61,74
317,3,3:06.0,D. Collison enters the game for R. Rondo,,61,74
318,3,2:46.0,D. Collison makes 2-pt jump shot from 14 ft,,63,74
319,3,2:28.0,,K. Towns misses 2-pt layup from 2 ft,63,74
320,3,2:27.0,,Offensive rebound by K. Towns,63,74
321,3,2:27.0,,K. Towns makes 2-pt layup from 2 ft,63,76
322,3,2:16.0,Shooting foul by K. Towns (drawn by D. Collison),,63,76
323,3,2:16.0,D. Collison makes free throw 1 of 2,,64,76
324,3,2:16.0,,G. Smith enters the game for K. Towns,64,76
325,3,2:16.0,D. Collison makes free throw 2 of 2,,65,76
326,3,1:57.0,,G. Dieng makes 2-pt jump shot from 17 ft (assist by T. Jones),65,78
327,3,1:40.0,M. Belinelli makes 3-pt jump shot from 23 ft (assist by O. Casspi),,68,78
328,3,1:33.0,,Personal foul by M. Belinelli,68,78
329,3,1:33.0,,Z. LaVine misses free throw 1 of 2,68,78
330,3,1:33.0,,Offensive rebound by Team,68,78
331,3,1:33.0,Q. Acy enters the game for K. Koufos,,68,78
332,3,1:33.0,,S. Muhammad enters the game for A. Wiggins,68,78
333,3,1:33.0,,Z. LaVine makes free throw 2 of 2,68,79
334,3,1:18.0,M. Belinelli misses 2-pt jump shot from 23 ft,,68,79
335,3,1:16.0,,Defensive rebound by G. Dieng,68,79
336,3,1:04.0,,Z. LaVine makes 2-pt layup from 1 ft,68,81
337,3,0:52.0,O. Casspi makes 2-pt hook shot from 12 ft,,70,81
338,3,0:43.0,,Z. LaVine makes 3-pt jump shot from 25 ft,70,84
339,3,0:29.0,Shooting foul by S. Muhammad (drawn by O. Casspi),,70,84
340,3,0:29.0,O. Casspi makes free throw 1 of 2,,71,84
341,3,0:29.0,O. Casspi makes free throw 2 of 2,,72,84
342,3,0:03.0,,Z. LaVine misses 2-pt jump shot from 14 ft,72,84
343,3,0:02.0,,Offensive rebound by G. Smith,72,84
344,3,0:02.0,,G. Smith misses 2-pt layup from 1 ft,72,84
345,3,0:00.0,,Offensive rebound by S. Muhammad,72,84
346,4,11:42.0,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by M. Belinelli),,74,84
347,4,11:27.0,Violation by Q. Acy (def goaltending),,74,84
348,4,11:27.0,,S. Muhammad makes 2-pt jump shot from 3 ft (assist by T. Jones),74,86
349,4,11:12.0,D. Collison makes 3-pt jump shot from 26 ft,,77,86
350,4,10:52.0,,Shooting foul by W. Cauley-Stein (drawn by A. Wiggins),77,86
351,4,10:52.0,,A. Wiggins misses free throw 1 of 2,77,86
352,4,10:52.0,,Offensive rebound by Team,77,86
353,4,10:52.0,,A. Wiggins makes free throw 2 of 2,77,87
354,4,10:37.0,Personal foul by S. Muhammad,,77,87
355,4,10:37.0,R. Rondo enters the game for O. Casspi,,77,87
356,4,10:24.0,M. Belinelli makes 2-pt jump shot from 23 ft,,79,87
357,4,10:00.0,,G. Dieng makes 2-pt jump shot from 18 ft (assist by T. Jones),79,89
358,4,9:43.0,D. Collison makes 2-pt jump shot from 4 ft (assist by R. Rondo),,81,89
359,4,9:26.0,,S. Muhammad misses 2-pt jump shot from 17 ft,81,89
360,4,9:25.0,Defensive rebound by D. Collison,,81,89
361,4,9:19.0,D. Collison misses 2-pt layup from 2 ft,,81,89
362,4,9:18.0,Offensive rebound by W. Cauley-Stein,,81,89
363,4,9:18.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,81,89
364,4,9:18.0,Offensive rebound by Q. Acy,,81,89
365,4,9:17.0,Q. Acy makes 2-pt layup from 2 ft,,83,89
366,4,9:17.0,,Minnesota full timeout,83,89
367,4,9:17.0,,K. Towns enters the game for G. Dieng,83,89
368,4,9:17.0,,Z. LaVine enters the game for S. Muhammad,83,89
369,4,9:04.0,,Turnover by Z. LaVine (bad pass; steal by R. Rondo),83,89
370,4,8:51.0,R. Rondo makes 2-pt layup at rim,,85,89
371,4,8:45.0,,Turnover by T. Jones (lost ball; steal by D. Collison),85,89
372,4,8:42.0,Q. Acy makes 2-pt dunk at rim (assist by D. Collison),,87,89
373,4,8:42.0,,Minnesota full timeout,87,89
374,4,8:42.0,,R. Rubio enters the game for T. Jones,87,89
375,4,8:26.0,,G. Smith makes 2-pt layup from 1 ft (assist by A. Wiggins),87,91
376,4,8:26.0,,Shooting foul by R. Rondo (drawn by G. Smith),87,91
377,4,8:26.0,,G. Smith makes free throw 1 of 1,87,92
378,4,8:02.0,W. Cauley-Stein misses 2-pt jump shot from 20 ft,,87,92
379,4,8:01.0,,Defensive rebound by K. Towns,87,92
380,4,7:58.0,,Turnover by K. Towns (bad pass),87,92
381,4,7:58.0,K. Koufos enters the game for W. Cauley-Stein,,87,92
382,4,7:34.0,M. Belinelli misses 3-pt jump shot from 25 ft,,87,92
383,4,7:33.0,,Defensive rebound by A. Wiggins,87,92
384,4,7:27.0,,Personal foul by Q. Acy,87,92
385,4,7:27.0,O. Casspi enters the game for D. Collison,,87,92
386,4,7:19.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by R. Rubio),87,95
