,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,WASHINGTON_ACTION,PHILADELPHIA_SCORE,WASHINGTON_SCORE
65,1,4:43.0,Defensive rebound by R. Covington,,11,18
66,1,4:33.0,R. Covington misses 3-pt jump shot from 26 ft,,11,18
67,1,4:32.0,,Defensive rebound by M. Morris,11,18
68,1,4:22.0,,M. Gortat misses 2-pt layup at rim,11,18
69,1,4:20.0,Defensive rebound by Team,,11,18
70,1,4:20.0,Philadelphia full timeout,,11,18
71,1,4:20.0,,J. Dudley enters the game for M. Morris,11,18
72,1,4:20.0,T. McConnell enters the game for R. Covington,,11,18
73,1,3:58.0,C. Landry misses 2-pt layup from 1 ft (block by M. Gortat),,11,18
74,1,3:58.0,Offensive rebound by Team,,11,18
75,1,3:57.0,Shooting foul by J. Wall (drawn by C. Landry),,11,18
76,1,3:57.0,C. Landry makes free throw 1 of 2,,12,18
77,1,3:57.0,I. Canaan enters the game for I. Smith,,12,18
78,1,3:57.0,C. Landry misses free throw 2 of 2,,12,18
79,1,3:55.0,,Defensive rebound by M. Gortat,12,18
80,1,3:38.0,,B. Beal misses 2-pt jump shot from 17 ft,12,18
81,1,3:37.0,Defensive rebound by T. McConnell,,12,18
82,1,3:30.0,C. Landry makes 2-pt layup from 1 ft (assist by R. Holmes),,14,18
83,1,3:30.0,Shooting foul by J. Dudley (drawn by C. Landry),,14,18
84,1,3:30.0,J. Grant enters the game for R. Holmes,,14,18
85,1,3:30.0,C. Landry makes free throw 1 of 1,,15,18
86,1,3:17.0,,J. Wall makes 2-pt dunk at rim (assist by M. Gortat),15,20
87,1,2:53.0,Shooting foul by J. Dudley (drawn by C. Landry),,15,20
88,1,2:53.0,C. Landry makes free throw 1 of 2,,16,20
89,1,2:53.0,C. Landry misses free throw 2 of 2,,16,20
90,1,2:52.0,Offensive rebound by J. Grant,,16,20
91,1,2:41.0,N. Stauskas misses 3-pt jump shot from 28 ft,,16,20
92,1,2:40.0,,Defensive rebound by O. Porter,16,20
93,1,2:32.0,,O. Porter misses 3-pt jump shot from 25 ft,16,20
94,1,2:31.0,Defensive rebound by J. Grant,,16,20
95,1,2:22.0,C. Landry misses 2-pt jump shot from 19 ft,,16,20
96,1,2:21.0,,Defensive rebound by M. Gortat,16,20
97,1,2:09.0,,J. Wall makes 2-pt layup from 1 ft,16,22
98,1,1:59.0,T. McConnell misses 2-pt jump shot from 14 ft,,16,22
99,1,1:58.0,,Defensive rebound by O. Porter,16,22
100,1,1:48.0,,M. Gortat makes 2-pt layup at rim (assist by J. Dudley),16,24
101,1,1:48.0,,Shooting foul by N. Stauskas (drawn by M. Gortat),16,24
102,1,1:48.0,,G. Temple enters the game for O. Porter,16,24
103,1,1:48.0,,R. Sessions enters the game for J. Wall,16,24
104,1,1:48.0,R. Holmes enters the game for N. Stauskas,,16,24
105,1,1:48.0,,M. Gortat makes free throw 1 of 1,16,25
106,1,1:30.0,Shooting foul by M. Gortat (drawn by J. Grant),,16,25
107,1,1:30.0,J. Grant misses free throw 1 of 2,,16,25
108,1,1:30.0,Offensive rebound by Team,,16,25
109,1,1:30.0,,M. Morris enters the game for J. Dudley,16,25
110,1,1:30.0,J. Grant makes free throw 2 of 2,,17,25
111,1,1:11.0,,M. Morris misses 2-pt jump shot from 7 ft,17,25
112,1,1:09.0,Defensive rebound by I. Canaan,,17,25
113,1,1:01.0,C. Landry makes 2-pt layup from 1 ft (assist by T. McConnell),,19,25
114,1,1:00.0,,Personal foul by C. Landry (drawn by R. Sessions),19,25
115,1,1:00.0,,R. Sessions makes free throw 1 of 2,19,26
116,1,1:00.0,,J. Hickson enters the game for M. Gortat,19,26
117,1,1:00.0,,R. Sessions misses free throw 2 of 2,19,26
118,1,0:59.0,Defensive rebound by J. Grant,,19,26
119,1,0:36.0,T. McConnell makes 2-pt jump shot from 16 ft,,21,26
120,1,0:27.0,,Shooting foul by R. Holmes (drawn by R. Sessions),21,26
121,1,0:27.0,,R. Sessions misses free throw 1 of 2,21,26
122,1,0:27.0,,Offensive rebound by Team,21,26
123,1,0:27.0,R. Covington enters the game for R. Holmes,,21,26
124,1,0:27.0,,R. Sessions makes free throw 2 of 2,21,27
125,1,0:05.0,J. Grant misses 3-pt jump shot from 27 ft,,21,27
126,1,0:03.0,Offensive rebound by C. Landry,,21,27
127,1,0:03.0,C. Landry makes 2-pt jump shot from 4 ft,,23,27
128,1,0:01.0,,J. Hickson misses 3-pt jump shot from 37 ft,23,27
129,1,0:00.0,,Offensive rebound by Team,23,27
130,2,11:41.0,,B. Beal makes 2-pt jump shot from 12 ft,23,29
131,2,11:24.0,Personal foul by M. Morris (drawn by J. Grant),,23,29
132,2,11:24.0,,Technical foul by M. Morris,23,29
133,2,11:24.0,I. Canaan misses technical free throw,,23,29
134,2,11:24.0,Offensive rebound by Team,,23,29
135,2,11:16.0,I. Canaan makes 3-pt jump shot from 27 ft (assist by J. Grant),,26,29
136,2,11:08.0,,R. Sessions makes 2-pt layup from 1 ft,26,31
137,2,11:07.0,Philadelphia full timeout,,26,31
138,2,10:49.0,I. Canaan misses 3-pt jump shot from 26 ft,,26,31
139,2,10:47.0,,Defensive rebound by M. Morris,26,31
140,2,10:44.0,,Shooting foul by J. Grant (drawn by G. Temple),26,31
141,2,10:44.0,,G. Temple makes free throw 1 of 2,26,32
142,2,10:44.0,,G. Temple makes free throw 2 of 2,26,33
143,2,10:28.0,R. Covington misses 3-pt jump shot from 28 ft,,26,33
144,2,10:27.0,,Defensive rebound by J. Hickson,26,33
145,2,10:17.0,,R. Sessions makes 2-pt hook shot from 9 ft,26,35
146,2,10:03.0,N. Noel misses 2-pt jump shot from 17 ft,,26,35
147,2,10:02.0,,Defensive rebound by G. Temple,26,35
148,2,9:52.0,,Turnover by J. Hickson (lost ball; steal by N. Noel),26,35
149,2,9:43.0,N. Stauskas enters the game for I. Canaan,,26,35
150,2,9:34.0,T. McConnell makes 2-pt jump shot from 11 ft,,28,35
151,2,9:23.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by R. Sessions),28,37
152,2,9:05.0,R. Covington makes 2-pt jump shot from 11 ft,,30,37
153,2,8:50.0,,B. Beal misses 2-pt jump shot from 18 ft,30,37
154,2,8:50.0,,Offensive rebound by Team,30,37
155,2,8:50.0,Loose ball foul by N. Noel,,30,37
156,2,8:50.0,R. Holmes enters the game for N. Noel,,30,37
157,2,8:44.0,,B. Beal misses 2-pt jump shot from 8 ft (block by J. Grant),30,37
158,2,8:44.0,,Offensive rebound by Team,30,37
159,2,8:37.0,,B. Beal misses 2-pt dunk at rim,30,37
160,2,8:36.0,Defensive rebound by Team,,30,37
161,2,8:18.0,R. Holmes misses 3-pt jump shot from 24 ft,,30,37
162,2,8:17.0,,Defensive rebound by M. Morris,30,37
163,2,8:10.0,,R. Sessions makes 2-pt jump shot from 11 ft,30,39
164,2,7:53.0,R. Holmes misses 2-pt jump shot from 11 ft,,30,39
165,2,7:52.0,,Defensive rebound by J. Hickson,30,39
166,2,7:44.0,,Turnover by M. Morris (bad pass; steal by N. Stauskas),30,39
167,2,7:43.0,Personal foul by R. Sessions (drawn by N. Stauskas),,30,39
168,2,7:43.0,I. Smith enters the game for T. McConnell,,30,39
169,2,7:43.0,,J. Wall enters the game for B. Beal,30,39
170,2,7:43.0,,M. Gortat enters the game for J. Hickson,30,39
171,2,7:27.0,J. Grant misses 2-pt layup from 1 ft,,30,39
172,2,7:26.0,,Defensive rebound by M. Morris,30,39
173,2,7:20.0,,M. Gortat misses 2-pt layup from 2 ft,30,39
174,2,7:19.0,Defensive rebound by R. Holmes,,30,39
175,2,7:08.0,R. Holmes misses 2-pt jump shot from 3 ft (block by M. Gortat),,30,39
176,2,7:07.0,,Defensive rebound by M. Morris,30,39
177,2,6:58.0,,J. Wall misses 2-pt jump shot from 17 ft,30,39
178,2,6:57.0,Defensive rebound by N. Stauskas,,30,39
179,2,6:45.0,J. Grant makes 2-pt dunk at rim (assist by N. Stauskas),,32,39
180,2,6:29.0,,M. Morris misses 3-pt jump shot from 25 ft,32,39
181,2,6:28.0,Defensive rebound by I. Smith,,32,39
182,2,6:24.0,Shooting foul by G. Temple (drawn by I. Smith),,32,39
183,2,6:24.0,I. Smith makes free throw 1 of 2,,33,39
184,2,6:24.0,C. Landry enters the game for J. Grant,,33,39
185,2,6:24.0,I. Smith misses free throw 2 of 2,,33,39
186,2,6:23.0,,Defensive rebound by M. Gortat,33,39
187,2,6:04.0,,M. Morris makes 2-pt layup at rim (assist by J. Wall),33,41
188,2,5:52.0,I. Smith makes 2-pt layup from 1 ft,,35,41
189,2,5:37.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by M. Morris),35,44
190,2,5:26.0,Turnover by R. Holmes (bad pass; steal by J. Wall),,35,44
191,2,5:16.0,,Shooting foul by R. Holmes (drawn by J. Wall),35,44
192,2,5:16.0,Official timeout,,35,44
193,2,5:16.0,,O. Porter enters the game for R. Sessions,35,44
194,2,5:16.0,,J. Wall makes free throw 1 of 2,35,45
195,2,5:16.0,,J. Wall makes free throw 2 of 2,35,46
196,2,4:57.0,N. Stauskas makes 2-pt jump shot from 19 ft,,37,46
197,2,4:41.0,,G. Temple makes 2-pt jump shot from 6 ft (assist by M. Morris),37,48
198,2,4:34.0,Personal foul by M. Morris (drawn by C. Landry),,37,48
199,2,4:34.0,,B. Beal enters the game for G. Temple,37,48
200,2,4:18.0,I. Smith makes 2-pt jump shot from 5 ft,,39,48
201,2,4:12.0,,J. Wall misses 2-pt layup from 1 ft,39,48
202,2,4:11.0,,Offensive rebound by O. Porter,39,48
203,2,4:09.0,,O. Porter makes 2-pt layup at rim,39,50
204,2,4:00.0,Philadelphia full timeout,,39,50
205,2,4:00.0,I. Canaan enters the game for R. Holmes,,39,50
206,2,3:49.0,N. Stauskas makes 2-pt layup from 2 ft (assist by I. Smith),,41,50
207,2,3:32.0,,B. Beal makes 2-pt jump shot from 22 ft (assist by M. Morris),41,52
208,2,3:20.0,I. Smith misses 3-pt jump shot from 26 ft,,41,52
209,2,3:19.0,,Defensive rebound by M. Morris,41,52
210,2,3:03.0,,O. Porter misses 3-pt jump shot from 23 ft,41,52
211,2,3:02.0,Defensive rebound by I. Canaan,,41,52
212,2,2:44.0,N. Stauskas misses 3-pt jump shot from 25 ft,,41,52
213,2,2:43.0,,Defensive rebound by M. Gortat,41,52
214,2,2:29.0,,J. Wall makes 2-pt jump shot from 16 ft,41,54
215,2,2:16.0,I. Canaan makes 3-pt jump shot from 23 ft (assist by I. Smith),,44,54
216,2,1:56.0,,Turnover by J. Wall (bad pass),44,54
217,2,1:56.0,,Washington full timeout,44,54
218,2,1:56.0,,J. Dudley enters the game for M. Morris,44,54
219,2,1:38.0,R. Covington misses 3-pt jump shot from 27 ft,,44,54
220,2,1:37.0,,Defensive rebound by J. Wall,44,54
221,2,1:23.0,,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),44,56
222,2,1:01.0,C. Landry makes 2-pt layup at rim (assist by I. Smith),,46,56
223,2,0:44.0,,J. Dudley misses 3-pt jump shot from 24 ft,46,56
224,2,0:43.0,,Offensive rebound by O. Porter,46,56
225,2,0:38.0,,M. Gortat makes 2-pt hook shot from 5 ft (assist by O. Porter),46,58
226,2,0:25.0,C. Landry makes 2-pt layup from 1 ft (assist by R. Covington),,48,58
227,2,0:06.0,,Personal foul by R. Covington (drawn by J. Wall),48,58
228,2,0:06.0,,Washington full timeout,48,58
229,2,0:06.0,J. Grant enters the game for N. Stauskas,,48,58
230,2,0:06.0,T. McConnell enters the game for C. Landry,,48,58
231,2,0:03.0,,B. Beal makes 2-pt layup at rim (assist by O. Porter),48,60
232,2,0:01.0,I. Smith misses 3-pt jump shot from 36 ft,,48,60
233,2,0:00.0,Offensive rebound by Team,,48,60
234,3,11:41.0,,M. Morris makes 2-pt jump shot from 6 ft,48,62
235,3,11:16.0,I. Smith misses 2-pt layup from 1 ft,,48,62
236,3,11:15.0,,Defensive rebound by M. Gortat,48,62
237,3,11:08.0,,Def 3 sec tech foul by R. Covington,48,62
238,3,11:08.0,,J. Wall misses technical free throw,48,62
239,3,11:08.0,,Offensive rebound by Team,48,62
240,3,10:58.0,,Turnover by G. Temple (lost ball; steal by R. Covington),48,62
241,3,10:54.0,Turnover by R. Covington (bad pass; steal by J. Wall),,48,62
242,3,10:53.0,,Personal foul by I. Canaan (drawn by J. Wall),48,62
243,3,10:28.0,,O. Porter misses 3-pt jump shot from 38 ft,48,62
244,3,10:28.0,,Offensive rebound by Team,48,62
245,3,10:28.0,,Turnover by Team (shot clock),48,62
246,3,10:14.0,I. Smith makes 3-pt jump shot from 28 ft (assist by N. Noel),,51,62
247,3,9:59.0,,O. Porter misses 2-pt jump shot from 20 ft,51,62
248,3,9:58.0,Defensive rebound by J. Grant,,51,62
249,3,9:50.0,R. Covington makes 3-pt jump shot from 27 ft (assist by I. Smith),,54,62
250,3,9:41.0,,Personal foul by I. Smith (drawn by M. Gortat),54,62
251,3,9:36.0,,Turnover by O. Porter (lost ball; steal by R. Covington),54,62
252,3,9:27.0,Shooting foul by M. Gortat (drawn by I. Smith),,54,62
253,3,9:27.0,I. Smith makes free throw 1 of 2,,55,62
254,3,9:27.0,I. Smith makes free throw 2 of 2,,56,62
255,3,9:13.0,,J. Wall misses 2-pt jump shot from 5 ft (block by J. Grant),56,62
256,3,9:11.0,,Offensive rebound by M. Gortat,56,62
257,3,9:03.0,,J. Wall misses 3-pt jump shot from 25 ft,56,62
258,3,9:02.0,Defensive rebound by R. Covington,,56,62
259,3,8:56.0,I. Canaan makes 2-pt layup from 1 ft (assist by J. Grant),,58,62
260,3,8:56.0,,Washington full timeout,58,62
261,3,8:41.0,,O. Porter makes 2-pt layup from 1 ft (assist by J. Wall),58,64
262,3,8:35.0,Shooting foul by M. Morris (drawn by R. Covington),,58,64
263,3,8:35.0,R. Covington makes free throw 1 of 2,,59,64
264,3,8:35.0,R. Covington makes free throw 2 of 2,,60,64
265,3,8:25.0,,Shooting foul by R. Covington (drawn by M. Morris),60,64
266,3,8:25.0,,M. Morris makes free throw 1 of 2,60,65
267,3,8:25.0,N. Stauskas enters the game for R. Covington,,60,65
268,3,8:25.0,,M. Morris makes free throw 2 of 2,60,66
269,3,8:02.0,N. Noel makes 3-pt jump shot from 25 ft (assist by N. Stauskas),,63,66
270,3,7:46.0,,M. Morris misses 2-pt jump shot from 16 ft,63,66
271,3,7:45.0,Defensive rebound by N. Noel,,63,66
272,3,7:40.0,I. Smith makes 2-pt layup at rim,,65,66
273,3,7:40.0,Shooting foul by G. Temple (drawn by I. Smith),,65,66
274,3,7:40.0,,J. Dudley enters the game for M. Morris,65,66
275,3,7:40.0,,B. Beal enters the game for G. Temple,65,66
276,3,7:40.0,I. Smith misses free throw 1 of 1,,65,66
277,3,7:38.0,,Defensive rebound by O. Porter,65,66
278,3,7:25.0,,Turnover by O. Porter (bad pass; steal by N. Stauskas),65,66
279,3,7:18.0,I. Canaan misses 3-pt jump shot from 27 ft,,65,66
280,3,7:17.0,Offensive rebound by N. Noel,,65,66
281,3,7:15.0,N. Noel makes 2-pt dunk at rim,,67,66
282,3,6:56.0,,O. Porter misses 3-pt jump shot from 24 ft,67,66
283,3,6:55.0,,Offensive rebound by M. Gortat,67,66
284,3,6:52.0,,B. Beal misses 3-pt jump shot from 26 ft,67,66
285,3,6:51.0,Defensive rebound by J. Grant,,67,66
286,3,6:36.0,I. Canaan makes 3-pt jump shot from 23 ft (assist by N. Noel),,70,66
287,3,6:36.0,,Washington full timeout,70,66
288,3,6:23.0,,B. Beal misses 2-pt jump shot from 6 ft,70,66
289,3,6:22.0,,Offensive rebound by M. Gortat,70,66
290,3,6:17.0,,Turnover by M. Gortat (traveling),70,66
291,3,5:55.0,I. Canaan misses 3-pt jump shot from 26 ft,,70,66
292,3,5:53.0,,Defensive rebound by J. Dudley,70,66
293,3,5:49.0,,J. Wall misses 2-pt layup at rim (block by I. Smith),70,66
294,3,5:47.0,,Offensive rebound by J. Dudley,70,66
295,3,5:43.0,,Turnover by J. Dudley (bad pass; steal by I. Smith),70,66
296,3,5:40.0,I. Smith makes 2-pt dunk at rim,,72,66
297,3,5:20.0,,Personal foul by J. Grant (drawn by J. Wall),72,66
298,3,5:20.0,,R. Sessions enters the game for O. Porter,72,66
299,3,5:20.0,C. Landry enters the game for J. Grant,,72,66
300,3,5:17.0,,B. Beal misses 2-pt layup from 1 ft (block by N. Noel),72,66
301,3,5:14.0,Defensive rebound by N. Noel,,72,66
302,3,5:02.0,N. Noel makes 2-pt jump shot from 5 ft (assist by N. Stauskas),,74,66
303,3,5:02.0,Shooting foul by J. Dudley (drawn by N. Noel),,74,66
304,3,5:02.0,N. Noel misses free throw 1 of 1,,74,66
305,3,5:02.0,,Defensive rebound by Team,74,66
306,3,4:50.0,,J. Wall misses 2-pt jump shot from 20 ft,74,66
307,3,4:49.0,Defensive rebound by N. Noel,,74,66
308,3,4:45.0,Offensive foul by C. Landry (drawn by M. Gortat),,74,66
309,3,4:45.0,Turnover by C. Landry (offensive foul),,74,66
310,3,4:27.0,,B. Beal makes 2-pt jump shot from 10 ft,74,68
311,3,4:15.0,Turnover by N. Noel (bad pass),,74,68
312,3,4:15.0,T. McConnell enters the game for I. Canaan,,74,68
313,3,4:01.0,,B. Beal misses 2-pt jump shot from 8 ft,74,68
314,3,4:00.0,,Offensive rebound by R. Sessions,74,68
315,3,3:56.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by R. Sessions),74,71
316,3,3:39.0,I. Smith misses 2-pt jump shot from 4 ft,,74,71
317,3,3:39.0,,Defensive rebound by J. Dudley,74,71
318,3,3:39.0,,Personal foul by C. Landry (drawn by J. Dudley),74,71
319,3,3:39.0,,J. Dudley misses free throw 1 of 2,74,71
320,3,3:39.0,,Offensive rebound by Team,74,71
321,3,3:39.0,J. Grant enters the game for N. Noel,,74,71
322,3,3:39.0,,J. Dudley makes free throw 2 of 2,74,72
323,3,3:15.0,I. Smith misses 2-pt layup from 1 ft (block by J. Wall),,74,72
324,3,3:14.0,,Defensive rebound by J. Dudley,74,72
325,3,3:07.0,,B. Beal makes 2-pt dunk at rim (assist by J. Wall),74,74
326,3,3:07.0,Technical foul by Team,,74,74
327,3,3:07.0,,J. Wall misses technical free throw,74,74
328,3,3:07.0,Offensive rebound by Team,,74,74
329,3,2:49.0,J. Grant makes 2-pt layup from 2 ft (assist by T. McConnell),,76,74
330,3,2:23.0,,B. Beal misses 2-pt layup from 1 ft,76,74
331,3,2:22.0,Defensive rebound by T. McConnell,,76,74
332,3,2:07.0,C. Landry makes 2-pt jump shot from 18 ft (assist by T. McConnell),,78,74
333,3,1:53.0,,Shooting foul by C. Landry (drawn by J. Wall),78,74
334,3,1:53.0,,J. Wall makes 2-pt layup from 1 ft,78,76
335,3,1:53.0,R. Covington enters the game for I. Smith,,78,76
336,3,1:53.0,,M. Morris enters the game for M. Gortat,78,76
337,3,1:53.0,,J. Wall makes free throw 1 of 1,78,77
338,3,1:37.0,J. Grant makes 2-pt jump shot from 5 ft,,80,77
339,3,1:28.0,,Personal foul by C. Landry (drawn by J. Wall),80,77
340,3,1:28.0,,J. Wall makes free throw 1 of 2,80,78
341,3,1:28.0,R. Holmes enters the game for C. Landry,,80,78
342,3,1:28.0,,J. Wall makes free throw 2 of 2,80,79
343,3,1:28.0,Philadelphia full timeout,,80,79
344,3,1:17.0,N. Stauskas misses 3-pt jump shot from 26 ft,,80,79
345,3,1:16.0,,Defensive rebound by R. Sessions,80,79
346,3,1:05.0,,Offensive foul by M. Morris (drawn by N. Stauskas),80,79
347,3,1:05.0,,Turnover by M. Morris (offensive foul),80,79
348,3,0:43.0,Turnover by J. Grant (bad pass),,80,79
349,3,0:29.0,,Offensive foul by J. Dudley (drawn by J. Grant),80,79
350,3,0:29.0,,Turnover by J. Dudley (offensive foul),80,79
351,3,0:08.0,J. Grant makes 2-pt dunk at rim (assist by T. McConnell),,82,79
352,3,0:02.0,,J. Wall misses 3-pt jump shot from 27 ft,82,79
353,3,0:01.0,Defensive rebound by Team,,82,79
354,3,0:01.0,,O. Porter enters the game for J. Dudley,82,79
355,4,11:35.0,T. McConnell misses 2-pt jump shot from 3 ft (block by M. Gortat),,82,79
356,4,11:33.0,,Defensive rebound by M. Gortat,82,79
357,4,11:27.0,,Shooting foul by N. Stauskas (drawn by J. Wall),82,79
358,4,11:27.0,,J. Wall makes free throw 1 of 2,82,80
359,4,11:27.0,,J. Wall makes free throw 2 of 2,82,81
360,4,11:09.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by T. McConnell),,85,81
361,4,10:44.0,,B. Beal makes 2-pt jump shot from 22 ft,85,83
362,4,10:23.0,R. Holmes makes 3-pt jump shot from 27 ft (assist by T. McConnell),,88,83
363,4,10:09.0,,M. Gortat misses 2-pt jump shot from 16 ft,88,83
364,4,10:08.0,Defensive rebound by N. Stauskas,,88,83
365,4,9:59.0,T. McConnell makes 2-pt layup at rim,,90,83
366,4,9:59.0,,Washington full timeout,90,83
367,4,9:59.0,,Turnover by M. Morris (inbound),90,83
368,4,9:55.0,Turnover by R. Covington (traveling),,90,83
369,4,9:38.0,,J. Wall misses 2-pt jump shot from 16 ft,90,83
370,4,9:36.0,,Offensive rebound by J. Wall,90,83
371,4,9:25.0,,Shooting foul by R. Covington (drawn by M. Gortat),90,83
372,4,9:25.0,,M. Gortat misses free throw 1 of 2,90,83
373,4,9:25.0,,Offensive rebound by Team,90,83
374,4,9:25.0,N. Noel enters the game for R. Holmes,,90,83
375,4,9:25.0,,M. Gortat makes free throw 2 of 2,90,84
376,4,9:10.0,Turnover by J. Grant (lost ball; steal by M. Morris),,90,84
377,4,9:07.0,,J. Wall makes 2-pt layup at rim (assist by M. Morris),90,86
378,4,9:07.0,,Shooting foul by T. McConnell (drawn by J. Wall),90,86
379,4,9:07.0,,J. Wall misses free throw 1 of 1,90,86
380,4,9:06.0,Defensive rebound by T. McConnell,,90,86
381,4,8:59.0,T. McConnell makes 2-pt jump shot from 14 ft (assist by J. Grant),,92,86
382,4,8:49.0,,B. Beal misses 3-pt jump shot from 27 ft,92,86
383,4,8:47.0,Defensive rebound by T. McConnell,,92,86
384,4,8:44.0,Flagrant foul type 1 by B. Beal (drawn by J. Grant),,92,86
385,4,8:44.0,J. Grant misses flagrant free throw 1 of 2,,92,86
386,4,8:44.0,Offensive rebound by Team,,92,86
387,4,8:44.0,J. Grant makes flagrant free throw 2 of 2,,93,86
388,4,8:33.0,T. McConnell misses 2-pt jump shot from 14 ft,,93,86
389,4,8:31.0,Offensive rebound by N. Noel,,93,86
390,4,8:30.0,N. Noel misses 2-pt layup from 1 ft,,93,86
391,4,8:29.0,,Defensive rebound by M. Morris,93,86
392,4,8:19.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by M. Gortat),93,89
393,4,7:54.0,N. Stauskas misses 3-pt jump shot from 26 ft,,93,89
394,4,7:53.0,,Defensive rebound by M. Gortat,93,89
