,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
200,2,1:11.0,,Defensive rebound by P. Gasol,52,47
201,2,0:58.0,,D. Rose misses 2-pt jump shot from 12 ft,52,47
202,2,0:56.0,Defensive rebound by J. Smith,,52,47
203,2,0:42.0,J. Smith misses 3-pt jump shot from 25 ft,,52,47
204,2,0:41.0,,Defensive rebound by D. Rose,52,47
205,2,0:37.0,,Shooting foul by M. Dellavedova (drawn by J. Butler),52,47
206,2,0:37.0,,J. Butler makes free throw 1 of 2,52,48
207,2,0:37.0,,B. Portis enters the game for N. Mirotić,52,48
208,2,0:37.0,,J. Holiday enters the game for M. Dunleavy,52,48
209,2,0:37.0,,J. Butler makes free throw 2 of 2,52,49
210,2,0:24.0,Shooting foul by J. Butler (drawn by L. James),,52,49
211,2,0:24.0,L. James makes free throw 1 of 2,,53,49
212,2,0:24.0,,N. Mirotić enters the game for B. Portis,53,49
213,2,0:24.0,,D. McDermott enters the game for J. Holiday,53,49
214,2,0:24.0,R. Jefferson enters the game for K. Love,,53,49
215,2,0:24.0,L. James makes free throw 2 of 2,,54,49
216,2,0:05.0,,D. Rose misses 2-pt layup from 3 ft (block by L. James),54,49
217,2,0:03.0,,Offensive rebound by N. Mirotić,54,49
218,2,0:03.0,,N. Mirotić makes 3-pt jump shot from 23 ft,54,52
219,3,11:47.0,,P. Gasol makes 2-pt hook shot from 9 ft,54,54
220,3,11:47.0,,Shooting foul by T. Thompson (drawn by P. Gasol),54,54
221,3,11:47.0,,P. Gasol makes free throw 1 of 1,54,55
222,3,11:30.0,T. Thompson misses 2-pt layup from 1 ft,,54,55
223,3,11:29.0,,Defensive rebound by M. Dunleavy,54,55
224,3,11:19.0,,Offensive foul by J. Butler (drawn by L. James),54,55
225,3,11:19.0,,Turnover by J. Butler (offensive foul),54,55
226,3,10:57.0,L. James makes 3-pt jump shot from 24 ft (assist by J. Smith),,57,55
227,3,10:38.0,,N. Mirotić makes 2-pt jump shot from 20 ft (assist by P. Gasol),57,57
228,3,10:16.0,K. Love misses 2-pt jump shot from 15 ft,,57,57
229,3,10:13.0,Offensive rebound by T. Thompson,,57,57
230,3,10:11.0,J. Smith makes 3-pt jump shot from 24 ft (assist by T. Thompson),,60,57
231,3,9:59.0,,Turnover by P. Gasol (lost ball),60,57
232,3,9:42.0,K. Irving misses 2-pt jump shot from 19 ft,,60,57
233,3,9:42.0,,Defensive rebound by N. Mirotić,60,57
234,3,9:42.0,,Personal foul by T. Thompson,60,57
235,3,9:27.0,,Turnover by P. Gasol (lost ball),60,57
236,3,9:07.0,J. Smith makes 3-pt jump shot from 24 ft,,63,57
237,3,8:54.0,,D. Rose misses 2-pt jump shot from 18 ft,63,57
238,3,8:53.0,,Offensive rebound by P. Gasol,63,57
239,3,8:36.0,,J. Butler misses 2-pt jump shot from 6 ft,63,57
240,3,8:36.0,,Offensive rebound by Team,63,57
241,3,8:36.0,Loose ball foul by K. Love,,63,57
242,3,8:30.0,,N. Mirotić misses 3-pt jump shot from 25 ft,63,57
243,3,8:29.0,Defensive rebound by T. Thompson,,63,57
244,3,8:24.0,Shooting foul by N. Mirotić (drawn by K. Love),,63,57
245,3,8:24.0,K. Love makes free throw 1 of 2,,64,57
246,3,8:24.0,K. Love misses free throw 2 of 2,,64,57
247,3,8:23.0,,Defensive rebound by P. Gasol,64,57
248,3,8:03.0,,J. Butler misses 2-pt jump shot from 18 ft,64,57
249,3,8:02.0,Defensive rebound by T. Thompson,,64,57
250,3,7:43.0,K. Love makes 2-pt dunk at rim (assist by L. James),,66,57
251,3,7:43.0,Shooting foul by P. Gasol (drawn by K. Love),,66,57
252,3,7:43.0,,Chicago full timeout,66,57
253,3,7:43.0,,B. Portis enters the game for N. Mirotić,66,57
254,3,7:43.0,K. Love makes free throw 1 of 1,,67,57
255,3,7:32.0,,P. Gasol makes 2-pt layup from 2 ft,67,59
256,3,7:14.0,L. James makes 3-pt jump shot from 25 ft (assist by J. Smith),,70,59
257,3,6:56.0,,J. Butler misses 2-pt jump shot from 19 ft,70,59
258,3,6:55.0,Defensive rebound by K. Love,,70,59
259,3,6:48.0,J. Smith misses 2-pt jump shot from 19 ft,,70,59
260,3,6:48.0,,Defensive rebound by Team,70,59
261,3,6:48.0,Loose ball foul by T. Thompson,,70,59
262,3,6:39.0,,D. Rose makes 2-pt jump shot from 9 ft,70,61
263,3,6:26.0,K. Irving misses 2-pt jump shot from 21 ft,,70,61
264,3,6:25.0,,Defensive rebound by B. Portis,70,61
265,3,6:16.0,,Offensive foul by P. Gasol (drawn by T. Thompson),70,61
266,3,6:16.0,,Turnover by P. Gasol (offensive foul),70,61
267,3,6:08.0,Offensive foul by L. James (drawn by D. Rose),,70,61
268,3,6:08.0,Turnover by L. James (offensive foul),,70,61
269,3,5:58.0,,D. Rose makes 2-pt jump shot from 14 ft,70,63
270,3,5:58.0,Cleveland full timeout,,70,63
271,3,5:35.0,K. Irving misses 2-pt jump shot from 10 ft,,70,63
272,3,5:33.0,,Defensive rebound by P. Gasol,70,63
273,3,5:28.0,,B. Portis misses 2-pt dunk from 2 ft,70,63
274,3,5:27.0,,Offensive rebound by B. Portis,70,63
275,3,5:27.0,,B. Portis misses 2-pt layup from 2 ft,70,63
276,3,5:26.0,Defensive rebound by K. Love,,70,63
277,3,5:07.0,K. Love misses 2-pt jump shot from 13 ft,,70,63
278,3,5:07.0,Offensive rebound by T. Thompson,,70,63
279,3,5:07.0,Shooting foul by P. Gasol (drawn by T. Thompson),,70,63
280,3,5:07.0,T. Thompson misses free throw 1 of 2,,70,63
281,3,5:07.0,Offensive rebound by Team,,70,63
282,3,5:07.0,T. Thompson makes free throw 2 of 2,,71,63
283,3,4:46.0,,M. Dunleavy misses 3-pt jump shot from 23 ft,71,63
284,3,4:44.0,Defensive rebound by L. James,,71,63
285,3,4:33.0,L. James misses 2-pt layup at rim,,71,63
286,3,4:32.0,Offensive rebound by L. James,,71,63
287,3,4:32.0,L. James makes 2-pt layup at rim,,73,63
288,3,4:18.0,,J. Butler makes 2-pt jump shot from 12 ft,73,65
289,3,3:54.0,K. Love misses 2-pt jump shot from 6 ft,,73,65
290,3,3:53.0,,Defensive rebound by P. Gasol,73,65
291,3,3:43.0,,Personal foul by J. Smith,73,65
292,3,3:43.0,,P. Gasol makes free throw 1 of 2,73,66
293,3,3:43.0,M. Dellavedova enters the game for K. Irving,,73,66
294,3,3:43.0,,A. Brooks enters the game for D. Rose,73,66
295,3,3:43.0,,J. Holiday enters the game for M. Dunleavy,73,66
296,3,3:43.0,,P. Gasol misses free throw 2 of 2,73,66
297,3,3:42.0,Defensive rebound by T. Thompson,,73,66
298,3,3:21.0,J. Smith makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,76,66
299,3,3:07.0,,J. Butler makes 3-pt jump shot from 24 ft,76,69
300,3,2:48.0,K. Love misses 3-pt jump shot from 25 ft,,76,69
301,3,2:46.0,Offensive rebound by L. James,,76,69
302,3,2:46.0,Personal foul by P. Gasol,,76,69
303,3,2:46.0,C. Frye enters the game for K. Love,,76,69
304,3,2:46.0,,C. Felício enters the game for P. Gasol,76,69
305,3,2:39.0,M. Dellavedova misses 2-pt jump shot from 12 ft,,76,69
306,3,2:39.0,Offensive rebound by Team,,76,69
307,3,2:39.0,,Loose ball foul by C. Felício,76,69
308,3,2:39.0,T. Thompson misses free throw 1 of 2,,76,69
309,3,2:39.0,Offensive rebound by Team,,76,69
310,3,2:39.0,T. Thompson misses free throw 2 of 2,,76,69
311,3,2:35.0,,Defensive rebound by B. Portis,76,69
312,3,2:17.0,,J. Holiday misses 2-pt jump shot from 13 ft,76,69
313,3,2:16.0,,Offensive rebound by C. Felício,76,69
314,3,2:16.0,,C. Felício makes 2-pt layup from 2 ft,76,71
315,3,1:58.0,Turnover by M. Dellavedova (lost ball; steal by A. Brooks),,76,71
316,3,1:54.0,,A. Brooks makes 3-pt jump shot from 24 ft,76,74
317,3,1:32.0,J. Smith misses 3-pt jump shot from 24 ft,,76,74
318,3,1:30.0,,Defensive rebound by Team,76,74
319,3,1:21.0,,Personal foul by C. Frye,76,74
320,3,1:21.0,,J. Butler makes free throw 1 of 2,76,75
321,3,1:21.0,T. Mozgov enters the game for T. Thompson,,76,75
322,3,1:21.0,,J. Butler makes free throw 2 of 2,76,76
323,3,1:07.0,L. James makes 3-pt jump shot from 24 ft (assist by J. Smith),,79,76
324,3,0:42.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by A. Brooks),79,79
325,3,0:31.0,C. Frye misses 3-pt jump shot from 25 ft,,79,79
326,3,0:30.0,,Defensive rebound by J. Holiday,79,79
327,3,0:20.0,,J. Butler misses 2-pt layup from 1 ft (block by T. Mozgov),79,79
328,3,0:18.0,Defensive rebound by J. Smith,,79,79
329,3,0:02.0,L. James makes 3-pt jump shot from 24 ft,,82,79
330,3,0:00.0,,A. Brooks misses 3-pt jump shot from 70 ft,82,79
331,3,0:00.0,,Offensive rebound by Team,82,79
332,4,11:45.0,K. Irving misses 2-pt jump shot from 21 ft,,82,79
333,4,11:44.0,Offensive rebound by Team,,82,79
334,4,11:37.0,R. Jefferson misses 2-pt layup from 1 ft,,82,79
335,4,11:35.0,,Defensive rebound by D. McDermott,82,79
336,4,11:14.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Holiday),82,82
337,4,10:47.0,Shooting foul by D. McDermott (drawn by T. Mozgov),,82,82
338,4,10:47.0,T. Mozgov makes free throw 1 of 2,,83,82
339,4,10:47.0,T. Mozgov makes free throw 2 of 2,,84,82
340,4,10:28.0,,C. Felício makes 2-pt dunk at rim (assist by J. Holiday),84,84
341,4,10:11.0,Turnover by K. Irving (lost ball; steal by J. Holiday),,84,84
342,4,10:09.0,,Personal foul by C. Frye,84,84
343,4,10:09.0,,J. Holiday makes free throw 1 of 2,84,85
344,4,10:09.0,,J. Holiday makes free throw 2 of 2,84,86
345,4,9:52.0,C. Frye misses 3-pt jump shot from 24 ft,,84,86
346,4,9:50.0,,Defensive rebound by D. McDermott,84,86
347,4,9:35.0,,Shooting foul by R. Jefferson (drawn by D. McDermott),84,86
348,4,9:35.0,,D. McDermott misses free throw 1 of 2,84,86
349,4,9:35.0,,Offensive rebound by Team,84,86
350,4,9:35.0,,D. McDermott makes free throw 2 of 2,84,87
351,4,9:13.0,Turnover by K. Irving (lost ball; steal by J. Holiday),,84,87
352,4,9:09.0,,Shooting foul by M. Dellavedova (drawn by J. Holiday),84,87
353,4,9:09.0,Cleveland full timeout,,84,87
354,4,9:09.0,T. Thompson enters the game for C. Frye,,84,87
355,4,9:09.0,K. Love enters the game for T. Mozgov,,84,87
356,4,9:09.0,,J. Holiday makes free throw 1 of 2,84,88
357,4,9:09.0,,J. Holiday makes free throw 2 of 2,84,89
358,4,8:55.0,K. Irving misses 2-pt layup from 1 ft (block by C. Felício),,84,89
359,4,8:53.0,,Defensive rebound by D. McDermott,84,89
360,4,8:36.0,,J. Holiday misses 3-pt jump shot from 25 ft,84,89
361,4,8:32.0,,Offensive rebound by B. Portis,84,89
362,4,8:24.0,,A. Brooks makes 2-pt layup from 2 ft,84,91
363,4,7:58.0,K. Love misses 2-pt jump shot from 11 ft,,84,91
364,4,7:57.0,,Defensive rebound by J. Holiday,84,91
365,4,7:50.0,,Turnover by B. Portis (bad pass),84,91
366,4,7:50.0,,J. Butler enters the game for D. McDermott,84,91
367,4,7:50.0,L. James enters the game for M. Dellavedova,,84,91
368,4,7:50.0,J. Smith enters the game for R. Jefferson,,84,91
369,4,7:26.0,Turnover by Team (shot clock),,84,91
370,4,7:05.0,,C. Felício makes 2-pt layup at rim (assist by J. Butler),84,93
371,4,6:37.0,K. Love misses 2-pt jump shot from 18 ft,,84,93
372,4,6:36.0,,Defensive rebound by C. Felício,84,93
373,4,6:27.0,,A. Brooks makes 2-pt jump shot from 5 ft,84,95
374,4,6:25.0,Cleveland full timeout,,84,95
375,4,6:24.0,,D. Rose enters the game for A. Brooks,84,95
376,4,6:19.0,M. Dellavedova enters the game for T. Thompson,,84,95
377,4,6:10.0,J. Smith misses 3-pt jump shot from 25 ft,,84,95
378,4,6:09.0,,Defensive rebound by D. Rose,84,95
379,4,5:51.0,,J. Butler makes 2-pt jump shot from 10 ft,84,97
380,4,5:35.0,Turnover by K. Irving (lost ball; steal by J. Butler),,84,97
381,4,5:17.0,,J. Butler misses 2-pt jump shot from 15 ft,84,97
382,4,5:16.0,Defensive rebound by M. Dellavedova,,84,97
383,4,5:05.0,Turnover by L. James (bad pass; steal by J. Butler),,84,97
384,4,4:59.0,,Turnover by J. Butler (bad pass; steal by M. Dellavedova),84,97
385,4,4:54.0,Shooting foul by J. Butler (drawn by L. James),,84,97
386,4,4:54.0,L. James makes free throw 1 of 2,,85,97
387,4,4:54.0,L. James misses free throw 2 of 2,,85,97
388,4,4:52.0,,Defensive rebound by B. Portis,85,97
389,4,4:39.0,,Turnover by D. Rose (bad pass; steal by J. Smith),85,97
390,4,4:28.0,L. James misses 3-pt jump shot from 26 ft,,85,97
391,4,4:27.0,Offensive rebound by K. Love,,85,97
392,4,4:22.0,K. Irving misses 3-pt jump shot from 25 ft,,85,97
393,4,4:21.0,,Defensive rebound by B. Portis,85,97
394,4,4:03.0,,J. Holiday misses 3-pt jump shot from 24 ft,85,97
395,4,4:02.0,Defensive rebound by K. Love,,85,97
396,4,3:49.0,Personal foul by C. Felício,,85,97
