,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
168,2,7:32.0,,J. Sampson misses 2-pt dunk from 1 ft,40,33
169,2,7:31.0,Defensive rebound by R. Gay,,40,33
170,2,7:23.0,R. Gay makes 2-pt dunk at rim (assist by D. Collison),,42,33
171,2,7:21.0,,Denver full timeout,42,33
172,2,7:21.0,,D. Gallinari enters the game for W. Barton,42,33
173,2,7:21.0,,G. Harris enters the game for J. Sampson,42,33
174,2,7:07.0,,D. Augustin misses 2-pt jump shot from 4 ft,42,33
175,2,7:05.0,,Offensive rebound by J. Lauvergne,42,33
176,2,7:02.0,,J. Lauvergne makes 2-pt hook shot from 2 ft,42,35
177,2,7:00.0,,Offensive charge foul by D. Collison (drawn by D. Augustin),42,35
178,2,7:00.0,Turnover by D. Collison (offensive foul),,42,35
179,2,6:42.0,,J. Lauvergne makes 2-pt jump shot from 18 ft (assist by D. Arthur),42,37
180,2,6:28.0,O. Casspi misses 3-pt jump shot from 25 ft,,42,37
181,2,6:28.0,,Defensive rebound by D. Arthur,42,37
182,2,6:18.0,,Turnover by D. Augustin (bad pass; steal by R. Gay),42,37
183,2,6:13.0,O. Casspi makes 2-pt dunk at rim (assist by R. Gay),,44,37
184,2,5:52.0,,D. Arthur misses 2-pt jump shot from 15 ft (block by R. Gay),44,37
185,2,5:51.0,Defensive rebound by O. Casspi,,44,37
186,2,5:32.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by O. Casspi),,47,37
187,2,5:14.0,,D. Gallinari misses 3-pt jump shot from 25 ft,47,37
188,2,5:13.0,Defensive rebound by D. Cousins,,47,37
189,2,4:58.0,Personal foul by D. Arthur (drawn by D. Cousins),,47,37
190,2,4:58.0,,E. Mudiay enters the game for D. Augustin,47,37
191,2,4:58.0,R. Rondo enters the game for D. Collison,,47,37
192,2,4:58.0,D. Cousins misses free throw 1 of 2,,47,37
193,2,4:58.0,Offensive rebound by Team,,47,37
194,2,4:58.0,,J. Sampson enters the game for D. Arthur,47,37
195,2,4:58.0,,K. Faried enters the game for J. Lauvergne,47,37
196,2,4:58.0,D. Cousins misses free throw 2 of 2,,47,37
197,2,4:56.0,,Defensive rebound by K. Faried,47,37
198,2,4:46.0,,E. Mudiay misses 2-pt jump shot from 16 ft,47,37
199,2,4:45.0,Defensive rebound by D. Cousins,,47,37
200,2,4:35.0,R. Gay makes 3-pt jump shot from 25 ft (assist by R. Rondo),,50,37
201,2,4:35.0,,Denver full timeout,50,37
202,2,4:19.0,,Turnover by J. Sampson (lost ball; steal by R. Rondo),50,37
203,2,4:16.0,Turnover by R. Rondo (lost ball; steal by J. Sampson),,50,37
204,2,4:09.0,,K. Faried makes 2-pt layup from 2 ft (assist by E. Mudiay),50,39
205,2,4:06.0,Shooting foul by G. Harris (drawn by O. Casspi),,50,39
206,2,4:06.0,O. Casspi misses free throw 1 of 2,,50,39
207,2,4:06.0,Offensive rebound by Team,,50,39
208,2,4:06.0,O. Casspi makes free throw 2 of 2,,51,39
209,2,3:49.0,,D. Gallinari misses 2-pt jump shot from 21 ft,51,39
210,2,3:48.0,Defensive rebound by R. Gay,,51,39
211,2,3:37.0,D. Cousins makes 2-pt layup from 1 ft,,53,39
212,2,3:28.0,,J. Sampson misses 3-pt jump shot from 24 ft,53,39
213,2,3:27.0,Defensive rebound by O. Casspi,,53,39
214,2,3:19.0,Personal foul by E. Mudiay (drawn by O. Casspi),,53,39
215,2,3:19.0,O. Casspi makes free throw 1 of 2,,54,39
216,2,3:19.0,,W. Barton enters the game for J. Sampson,54,39
217,2,3:19.0,O. Casspi misses free throw 2 of 2,,54,39
218,2,3:18.0,,Defensive rebound by W. Barton,54,39
219,2,3:12.0,,Personal foul by R. Rondo (drawn by E. Mudiay),54,39
220,2,3:12.0,W. Cauley-Stein enters the game for O. Casspi,,54,39
221,2,3:06.0,,Shooting block foul by R. Gay (drawn by D. Gallinari),54,39
222,2,3:06.0,,D. Gallinari makes free throw 1 of 3,54,40
223,2,3:06.0,,D. Gallinari makes free throw 2 of 3,54,41
224,2,3:06.0,,D. Gallinari makes free throw 3 of 3,54,42
225,2,2:46.0,M. Belinelli misses 2-pt jump shot from 14 ft,,54,42
226,2,2:45.0,,Defensive rebound by W. Barton,54,42
227,2,2:36.0,,D. Gallinari makes 2-pt jump shot from 20 ft (assist by W. Barton),54,44
228,2,2:28.0,M. Belinelli misses 3-pt jump shot from 23 ft,,54,44
229,2,2:27.0,,Defensive rebound by K. Faried,54,44
230,2,2:13.0,,K. Faried makes 2-pt layup from 2 ft (assist by E. Mudiay),54,46
231,2,2:11.0,Sacramento full timeout,,54,46
232,2,2:11.0,D. Collison enters the game for M. Belinelli,,54,46
233,2,1:52.0,Personal foul by K. Faried (drawn by D. Cousins),,54,46
234,2,1:52.0,D. Cousins misses free throw 1 of 2,,54,46
235,2,1:52.0,Offensive rebound by Team,,54,46
236,2,1:52.0,D. Cousins makes free throw 2 of 2,,55,46
237,2,1:39.0,,W. Barton makes 2-pt jump shot from 19 ft,55,48
238,2,1:24.0,R. Gay makes 2-pt layup from 1 ft (assist by D. Cousins),,57,48
239,2,1:08.0,,E. Mudiay misses 2-pt layup from 1 ft (block by W. Cauley-Stein),57,48
240,2,1:06.0,Defensive rebound by R. Rondo,,57,48
241,2,1:00.0,D. Cousins makes 2-pt dunk at rim,,59,48
242,2,0:40.0,,W. Barton misses 3-pt jump shot from 24 ft,59,48
243,2,0:38.0,,Offensive rebound by G. Harris,59,48
244,2,0:38.0,,Personal foul by D. Cousins (drawn by G. Harris),59,48
245,2,0:38.0,O. Casspi enters the game for R. Gay,,59,48
246,2,0:38.0,K. Koufos enters the game for D. Cousins,,59,48
247,2,0:33.0,,E. Mudiay makes 2-pt jump shot from 14 ft,59,50
248,2,0:17.0,K. Koufos makes 2-pt hook shot from 3 ft (assist by D. Collison),,61,50
249,2,0:03.0,,E. Mudiay misses 3-pt jump shot from 24 ft,61,50
250,2,0:01.0,Defensive rebound by D. Collison,,61,50
251,2,0:01.0,D. Collison misses 3-pt jump shot from 71 ft,,61,50
252,2,0:00.0,Offensive rebound by Team,,61,50
253,3,11:44.0,D. Cousins misses 2-pt layup from 2 ft,,61,50
254,3,11:43.0,,Defensive rebound by N. Jokić,61,50
255,3,11:30.0,,E. Mudiay misses 2-pt layup from 1 ft (block by Q. Acy),61,50
256,3,11:27.0,Defensive rebound by R. Rondo,,61,50
257,3,11:15.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by B. McLemore),,64,50
258,3,10:58.0,,E. Mudiay makes 2-pt layup from 2 ft (assist by N. Jokić),64,52
259,3,10:46.0,D. Cousins makes 2-pt jump shot from 20 ft (assist by R. Rondo),,66,52
260,3,10:30.0,,N. Jokić makes 2-pt layup from 1 ft (assist by D. Gallinari),66,54
261,3,10:13.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by R. Rondo),,69,54
262,3,9:57.0,,N. Jokić misses 2-pt jump shot from 19 ft,69,54
263,3,9:57.0,,Offensive rebound by K. Faried,69,54
264,3,9:50.0,,G. Harris misses 3-pt jump shot from 24 ft,69,54
265,3,9:49.0,Defensive rebound by Q. Acy,,69,54
266,3,9:43.0,Personal foul by K. Faried (drawn by D. Cousins),,69,54
267,3,9:27.0,R. Gay makes 2-pt hook shot from 3 ft,,71,54
268,3,9:10.0,,N. Jokić makes 2-pt hook shot from 4 ft (assist by G. Harris),71,56
269,3,8:57.0,B. McLemore makes 2-pt jump shot from 18 ft (assist by R. Rondo),,73,56
270,3,8:57.0,,Denver full timeout,73,56
271,3,8:41.0,,D. Gallinari misses 2-pt jump shot from 22 ft,73,56
272,3,8:39.0,,Offensive rebound by N. Jokić,73,56
273,3,8:39.0,,N. Jokić makes 2-pt layup from 1 ft,73,58
274,3,8:24.0,Turnover by D. Cousins (lost ball; steal by E. Mudiay),,73,58
275,3,8:19.0,,Shooting foul by Q. Acy (drawn by K. Faried),73,58
276,3,8:19.0,,K. Faried misses free throw 1 of 2,73,58
277,3,8:19.0,,Offensive rebound by Team,73,58
278,3,8:19.0,,K. Faried makes free throw 2 of 2,73,59
279,3,8:14.0,Personal foul by K. Faried (drawn by D. Cousins),,73,59
280,3,8:00.0,R. Gay makes 2-pt jump shot from 5 ft,,75,59
281,3,7:42.0,,E. Mudiay makes 2-pt jump shot from 7 ft,75,61
282,3,7:33.0,Q. Acy misses 2-pt layup from 2 ft,,75,61
283,3,7:32.0,,Defensive rebound by N. Jokić,75,61
284,3,7:21.0,,D. Gallinari makes 2-pt layup at rim (assist by N. Jokić),75,63
285,3,7:08.0,R. Gay misses 3-pt jump shot from 25 ft,,75,63
286,3,7:06.0,,Defensive rebound by N. Jokić,75,63
287,3,6:53.0,,E. Mudiay makes 3-pt jump shot from 25 ft (assist by N. Jokić),75,66
288,3,6:32.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by R. Rondo),,78,66
289,3,6:20.0,,D. Gallinari misses 2-pt layup from 2 ft,78,66
290,3,6:20.0,Defensive rebound by Team,,78,66
291,3,6:20.0,,Loose ball foul by N. Jokić (drawn by D. Cousins),78,66
292,3,6:20.0,Violation by Team (jump ball),,78,66
293,3,6:20.0,,J. Lauvergne enters the game for N. Jokić,78,66
294,3,6:10.0,Turnover by B. McLemore (traveling),,78,66
295,3,5:53.0,,K. Faried misses 2-pt dunk at rim (block by Q. Acy),78,66
296,3,5:51.0,Defensive rebound by Q. Acy,,78,66
297,3,5:45.0,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),,80,66
298,3,5:29.0,,K. Faried misses 2-pt layup from 1 ft,80,66
299,3,5:27.0,,Offensive rebound by K. Faried,80,66
300,3,5:27.0,,K. Faried makes 2-pt layup from 2 ft,80,68
301,3,5:13.0,D. Cousins misses 2-pt hook shot from 4 ft,,80,68
302,3,5:12.0,,Defensive rebound by K. Faried,80,68
303,3,5:06.0,D. Collison enters the game for B. McLemore,,80,68
304,3,5:06.0,W. Cauley-Stein enters the game for Q. Acy,,80,68
305,3,5:00.0,,Shooting foul by R. Gay (drawn by D. Gallinari),80,68
306,3,5:00.0,,D. Gallinari makes free throw 1 of 2,80,69
307,3,5:00.0,,D. Gallinari makes free throw 2 of 2,80,70
308,3,4:45.0,R. Gay makes 2-pt jump shot from 17 ft (assist by R. Rondo),,82,70
309,3,4:27.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,82,70
310,3,4:26.0,Defensive rebound by D. Cousins,,82,70
311,3,4:20.0,R. Rondo misses 2-pt layup from 1 ft,,82,70
312,3,4:18.0,,Defensive rebound by K. Faried,82,70
313,3,4:12.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by E. Mudiay),82,72
314,3,4:02.0,Shooting foul by E. Mudiay (drawn by R. Gay),,82,72
315,3,4:02.0,R. Gay makes free throw 1 of 2,,83,72
316,3,4:02.0,,D. Arthur enters the game for K. Faried,83,72
317,3,4:02.0,,W. Barton enters the game for G. Harris,83,72
318,3,4:02.0,R. Gay makes free throw 2 of 2,,84,72
319,3,3:42.0,,D. Arthur misses 2-pt jump shot from 16 ft,84,72
320,3,3:41.0,Defensive rebound by R. Gay,,84,72
321,3,3:29.0,R. Rondo misses 2-pt layup from 1 ft,,84,72
322,3,3:28.0,,Defensive rebound by Team,84,72
323,3,3:14.0,,J. Lauvergne misses 2-pt layup from 2 ft (block by W. Cauley-Stein),84,72
324,3,3:13.0,Defensive rebound by R. Rondo,,84,72
325,3,3:05.0,D. Cousins makes 2-pt layup from 2 ft,,86,72
326,3,3:05.0,Shooting foul by J. Lauvergne (drawn by D. Cousins),,86,72
327,3,3:05.0,O. Casspi enters the game for R. Gay,,86,72
328,3,3:05.0,D. Cousins makes free throw 1 of 1,,87,72
329,3,2:50.0,,D. Gallinari makes 2-pt dunk at rim,87,74
330,3,2:32.0,D. Cousins misses 2-pt jump shot from 19 ft,,87,74
331,3,2:31.0,,Defensive rebound by W. Barton,87,74
332,3,2:24.0,,W. Barton misses 3-pt jump shot from 26 ft,87,74
333,3,2:24.0,Defensive rebound by O. Casspi,,87,74
334,3,2:12.0,D. Cousins makes 2-pt jump shot from 13 ft,,89,74
335,3,1:57.0,Sacramento full timeout,,89,74
336,3,1:57.0,K. Koufos enters the game for D. Cousins,,89,74
337,3,1:51.0,,D. Arthur makes 3-pt jump shot from 27 ft (assist by E. Mudiay),89,77
338,3,1:29.0,R. Rondo misses 3-pt jump shot from 28 ft,,89,77
339,3,1:25.0,,Defensive rebound by W. Barton,89,77
340,3,1:18.0,,D. Gallinari misses 3-pt jump shot from 25 ft,89,77
341,3,1:17.0,,Offensive rebound by J. Lauvergne,89,77
342,3,1:10.0,,J. Lauvergne misses 2-pt hook shot from 5 ft,89,77
343,3,1:10.0,,Offensive rebound by Team,89,77
344,3,1:10.0,M. Belinelli enters the game for R. Rondo,,89,77
345,3,1:02.0,,W. Barton misses 2-pt jump shot from 13 ft,89,77
346,3,1:02.0,Defensive rebound by O. Casspi,,89,77
347,3,0:56.0,D. Collison makes 2-pt jump shot from 17 ft,,91,77
348,3,0:34.0,,J. Lauvergne misses 2-pt hook shot from 4 ft,91,77
349,3,0:33.0,Defensive rebound by O. Casspi,,91,77
350,3,0:22.0,D. Collison misses 3-pt jump shot from 24 ft,,91,77
351,3,0:21.0,,Defensive rebound by W. Barton,91,77
352,4,11:44.0,,W. Barton misses 2-pt layup from 3 ft,91,77
353,4,11:43.0,Defensive rebound by W. Cauley-Stein,,91,77
354,4,11:37.0,M. Belinelli misses 2-pt jump shot from 17 ft,,91,77
355,4,11:35.0,,Defensive rebound by D. Augustin,91,77
356,4,11:32.0,,W. Barton makes 2-pt dunk at rim (assist by D. Augustin),91,79
357,4,11:32.0,,Shooting foul by O. Casspi (drawn by W. Barton),91,79
358,4,11:32.0,,W. Barton makes free throw 1 of 1,91,80
359,4,11:06.0,M. Belinelli misses 2-pt jump shot from 18 ft,,91,80
360,4,11:05.0,Offensive rebound by K. Koufos,,91,80
361,4,10:57.0,K. Koufos makes 2-pt hook shot from 6 ft,,93,80
362,4,10:38.0,,W. Barton misses 2-pt jump shot from 8 ft,93,80
363,4,10:37.0,Defensive rebound by O. Casspi,,93,80
364,4,10:21.0,Turnover by D. Collison (lost ball; steal by D. Arthur),,93,80
365,4,10:16.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by D. Arthur),93,83
366,4,10:01.0,M. Belinelli misses 2-pt jump shot from 7 ft,,93,83
367,4,10:00.0,,Defensive rebound by D. Arthur,93,83
368,4,9:52.0,,Shooting foul by W. Cauley-Stein (drawn by W. Barton),93,83
369,4,9:52.0,,W. Barton makes free throw 1 of 2,93,84
370,4,9:52.0,R. Gay enters the game for W. Cauley-Stein,,93,84
371,4,9:52.0,,W. Barton misses free throw 2 of 2,93,84
372,4,9:49.0,Defensive rebound by R. Gay,,93,84
373,4,9:45.0,Personal block foul by W. Barton (drawn by O. Casspi),,93,84
374,4,9:31.0,D. Collison misses 2-pt jump shot from 18 ft,,93,84
375,4,9:30.0,,Defensive rebound by J. Lauvergne,93,84
376,4,9:20.0,,W. Barton makes 2-pt jump shot from 10 ft,93,86
377,4,9:20.0,Sacramento full timeout,,93,86
378,4,9:20.0,D. Cousins enters the game for K. Koufos,,93,86
