,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
197,2,2:44.0,T. Sefolosha enters the game for K. Korver,,41,43
198,2,2:23.0,P. Millsap misses 2-pt jump shot from 6 ft,,41,43
199,2,2:22.0,,Defensive rebound by J. Sullinger,41,43
200,2,2:19.0,,Offensive foul by A. Johnson (drawn by P. Millsap),41,43
201,2,2:19.0,,Turnover by A. Johnson (offensive foul),41,43
202,2,2:05.0,K. Bazemore makes 2-pt layup at rim (assist by A. Horford),,43,43
203,2,1:42.0,,J. Sullinger misses 2-pt jump shot from 17 ft,43,43
204,2,1:40.0,Defensive rebound by P. Millsap,,43,43
205,2,1:29.0,Turnover by P. Millsap (offensive foul),,43,43
206,2,1:29.0,Offensive foul by P. Millsap (drawn by A. Johnson),,43,43
207,2,1:29.0,D. Schröder enters the game for K. Bazemore,,43,43
208,2,1:29.0,T. Splitter enters the game for P. Millsap,,43,43
209,2,1:21.0,,I. Thomas misses 3-pt jump shot from 25 ft,43,43
210,2,1:20.0,Defensive rebound by T. Splitter,,43,43
211,2,1:12.0,D. Schröder misses 2-pt jump shot from 4 ft (block by A. Johnson),,43,43
212,2,1:10.0,,Defensive rebound by J. Sullinger,43,43
213,2,1:03.0,,J. Crowder misses 2-pt layup from 2 ft,43,43
214,2,1:02.0,,Offensive rebound by J. Sullinger,43,43
215,2,1:01.0,,J. Sullinger misses 2-pt layup from 1 ft,43,43
216,2,1:01.0,,Offensive rebound by Team,43,43
217,2,1:01.0,,Boston full timeout,43,43
218,2,0:48.0,,J. Crowder makes 2-pt jump shot from 1 ft (assist by I. Thomas),43,45
219,2,0:35.0,Shooting block foul by J. Sullinger (drawn by J. Teague),,43,45
220,2,0:35.0,J. Teague makes free throw 1 of 2,,44,45
221,2,0:35.0,J. Teague makes free throw 2 of 2,,45,45
222,2,0:23.0,,M. Smart misses 3-pt jump shot from 25 ft,45,45
223,2,0:22.0,Defensive rebound by T. Sefolosha,,45,45
224,2,0:01.0,D. Schröder misses 3-pt jump shot from 25 ft,,45,45
225,2,0:00.0,,Defensive rebound by J. Sullinger,45,45
226,3,11:50.0,,J. Sullinger makes 2-pt jump shot at rim (assist by M. Smart),45,47
227,3,11:30.0,A. Horford misses 2-pt layup at rim,,45,47
228,3,11:29.0,Offensive rebound by A. Horford,,45,47
229,3,11:29.0,A. Horford makes 2-pt jump shot at rim,,47,47
230,3,11:14.0,,J. Crowder misses 2-pt jump shot from 16 ft,47,47
231,3,11:13.0,Defensive rebound by J. Teague,,47,47
232,3,10:57.0,Turnover by P. Millsap (bad pass),,47,47
233,3,10:44.0,,I. Thomas misses 2-pt jump shot from 19 ft,47,47
234,3,10:43.0,Defensive rebound by P. Millsap,,47,47
235,3,10:37.0,Turnover by P. Millsap (lost ball; steal by A. Johnson),,47,47
236,3,10:33.0,,I. Thomas misses 3-pt jump shot from 25 ft,47,47
237,3,10:32.0,Defensive rebound by Team,,47,47
238,3,10:08.0,Turnover by K. Bazemore (lost ball; steal by J. Crowder),,47,47
239,3,10:01.0,,Turnover by M. Smart (step out of bounds),47,47
240,3,9:46.0,Turnover by K. Korver (bad pass; steal by J. Crowder),,47,47
241,3,9:41.0,,Shooting foul by J. Teague (drawn by I. Thomas),47,47
242,3,9:41.0,,I. Thomas makes free throw 1 of 2,47,48
243,3,9:41.0,,I. Thomas makes free throw 2 of 2,47,49
244,3,9:24.0,K. Bazemore misses 3-pt jump shot from 23 ft,,47,49
245,3,9:24.0,Offensive rebound by P. Millsap,,47,49
246,3,9:24.0,Shooting foul by I. Thomas (drawn by P. Millsap),,47,49
247,3,9:24.0,P. Millsap makes free throw 1 of 2,,48,49
248,3,9:24.0,P. Millsap makes free throw 2 of 2,,49,49
249,3,9:09.0,,I. Thomas makes 2-pt layup from 1 ft (assist by J. Sullinger),49,51
250,3,8:50.0,K. Bazemore misses 2-pt layup from 1 ft (block by J. Sullinger),,49,51
251,3,8:49.0,Offensive rebound by Team,,49,51
252,3,8:38.0,P. Millsap misses 2-pt jump shot from 18 ft,,49,51
253,3,8:38.0,,Defensive rebound by J. Crowder,49,51
254,3,8:21.0,,A. Johnson makes 2-pt layup from 1 ft (assist by M. Smart),49,53
255,3,7:59.0,J. Teague makes 2-pt jump shot from 10 ft,,51,53
256,3,7:46.0,,J. Sullinger misses 2-pt jump shot from 19 ft,51,53
257,3,7:44.0,,Offensive rebound by J. Crowder,51,53
258,3,7:31.0,,I. Thomas misses 2-pt jump shot from 14 ft,51,53
259,3,7:30.0,Defensive rebound by P. Millsap,,51,53
260,3,7:25.0,K. Bazemore misses 2-pt layup from 2 ft,,51,53
261,3,7:24.0,,Defensive rebound by M. Smart,51,53
262,3,7:18.0,,I. Thomas misses 2-pt jump shot from 21 ft,51,53
263,3,7:17.0,,Offensive rebound by J. Crowder,51,53
264,3,7:17.0,,J. Crowder makes 2-pt jump shot from 1 ft,51,55
265,3,7:03.0,Personal foul by A. Johnson (drawn by P. Millsap),,51,55
266,3,7:03.0,,E. Turner enters the game for M. Smart,51,55
267,3,6:55.0,K. Korver makes 3-pt jump shot from 23 ft (assist by P. Millsap),,54,55
268,3,6:37.0,,A. Johnson makes 2-pt hook shot from 4 ft,54,57
269,3,6:16.0,K. Korver makes 2-pt jump shot from 13 ft,,56,57
270,3,6:03.0,,I. Thomas makes 2-pt layup from 1 ft,56,59
271,3,5:57.0,Personal foul by I. Thomas (drawn by J. Teague),,56,59
272,3,5:57.0,,Boston full timeout,56,59
273,3,5:57.0,,K. Olynyk enters the game for J. Sullinger,56,59
274,3,5:57.0,T. Splitter enters the game for A. Horford,,56,59
275,3,5:57.0,D. Schröder enters the game for J. Teague,,56,59
276,3,5:51.0,Shooting foul by J. Crowder (drawn by T. Splitter),,56,59
277,3,5:51.0,T. Splitter misses free throw 1 of 2,,56,59
278,3,5:51.0,Offensive rebound by Team,,56,59
279,3,5:51.0,T. Splitter makes free throw 2 of 2,,57,59
280,3,5:34.0,,E. Turner misses 3-pt jump shot from 24 ft,57,59
281,3,5:33.0,Defensive rebound by D. Schröder,,57,59
282,3,5:21.0,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Schröder),,60,59
283,3,5:10.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by I. Thomas),60,62
284,3,5:09.0,,Violation by Team (delay of game),60,62
285,3,4:52.0,D. Schröder misses 2-pt layup from 2 ft,,60,62
286,3,4:51.0,,Defensive rebound by K. Olynyk,60,62
287,3,4:42.0,,K. Olynyk misses 2-pt jump shot from 20 ft,60,62
288,3,4:41.0,Defensive rebound by P. Millsap,,60,62
289,3,4:33.0,T. Splitter misses 2-pt layup from 2 ft (block by J. Crowder),,60,62
290,3,4:32.0,Offensive rebound by Team,,60,62
291,3,4:32.0,T. Sefolosha enters the game for K. Bazemore,,60,62
292,3,4:19.0,Turnover by P. Millsap (lost ball; steal by I. Thomas),,60,62
293,3,4:14.0,,A. Johnson makes 2-pt dunk at rim (assist by E. Turner),60,64
294,3,4:00.0,P. Millsap misses 2-pt jump shot from 5 ft (block by K. Olynyk),,60,64
295,3,3:59.0,,Defensive rebound by I. Thomas,60,64
296,3,3:57.0,,E. Turner misses 2-pt layup from 1 ft,60,64
297,3,3:56.0,,Offensive rebound by J. Crowder,60,64
298,3,3:56.0,,J. Crowder makes 2-pt layup from 1 ft,60,66
299,3,3:56.0,Atlanta full timeout,,60,66
300,3,3:42.0,J. Holiday enters the game for K. Korver,,60,66
301,3,3:33.0,T. Sefolosha misses 2-pt layup from 2 ft (block by A. Johnson),,60,66
302,3,3:32.0,Offensive rebound by Team,,60,66
303,3,3:32.0,Turnover by Team (shot clock),,60,66
304,3,3:12.0,,I. Thomas makes 2-pt jump shot from 2 ft (assist by A. Johnson),60,68
305,3,3:03.0,Turnover by D. Schröder (lost ball; steal by A. Johnson),,60,68
306,3,2:58.0,,J. Crowder misses 2-pt layup from 1 ft,60,68
307,3,2:57.0,Defensive rebound by J. Holiday,,60,68
308,3,2:48.0,T. Sefolosha makes 2-pt layup from 2 ft (assist by D. Schröder),,62,68
309,3,2:32.0,,A. Johnson misses 3-pt jump shot from 24 ft,62,68
310,3,2:27.0,,Offensive rebound by E. Turner,62,68
311,3,2:11.0,,I. Thomas makes 3-pt jump shot from 23 ft (assist by K. Olynyk),62,71
312,3,1:53.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by P. Millsap),,65,71
313,3,1:40.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by I. Thomas),65,74
314,3,1:27.0,Turnover by P. Millsap (bad pass; steal by J. Crowder),,65,74
315,3,1:21.0,,E. Turner misses 3-pt jump shot from 23 ft,65,74
316,3,1:20.0,,Offensive rebound by Team,65,74
317,3,1:20.0,A. Horford enters the game for P. Millsap,,65,74
318,3,1:20.0,M. Scott enters the game for T. Splitter,,65,74
319,3,1:20.0,,J. Jerebko enters the game for J. Crowder,65,74
320,3,1:20.0,,M. Smart enters the game for I. Thomas,65,74
321,3,1:18.0,,Shooting foul by A. Horford (drawn by J. Jerebko),65,74
322,3,1:18.0,,J. Jerebko makes free throw 1 of 2,65,75
323,3,1:18.0,,J. Jerebko makes free throw 2 of 2,65,76
324,3,1:05.0,D. Schröder misses 2-pt layup from 2 ft (block by K. Olynyk),,65,76
325,3,1:04.0,,Defensive rebound by A. Johnson,65,76
326,3,0:59.0,,K. Olynyk misses 3-pt jump shot from 25 ft,65,76
327,3,0:58.0,Defensive rebound by T. Sefolosha,,65,76
328,3,0:37.0,T. Sefolosha makes 2-pt jump shot from 1 ft (assist by A. Horford),,67,76
329,3,0:26.0,,K. Olynyk makes 2-pt layup from 1 ft,67,78
330,3,0:08.0,J. Holiday makes 2-pt jump shot from 12 ft (assist by D. Schröder),,69,78
331,3,0:02.0,,E. Turner misses 2-pt jump shot from 13 ft,69,78
332,3,0:01.0,,Offensive rebound by A. Johnson,69,78
333,3,0:00.0,,A. Johnson makes 2-pt layup at rim,69,80
334,4,11:41.0,M. Scott misses 2-pt jump shot from 17 ft,,69,80
335,4,11:40.0,,Defensive rebound by E. Turner,69,80
336,4,11:25.0,,M. Smart misses 3-pt jump shot from 24 ft,69,80
337,4,11:24.0,,Offensive rebound by Team,69,80
338,4,11:24.0,Loose ball foul by J. Holiday (drawn by K. Olynyk),,69,80
339,4,11:10.0,,K. Olynyk misses 2-pt jump shot from 16 ft,69,80
340,4,11:09.0,,Offensive rebound by J. Jerebko,69,80
341,4,11:00.0,,D. Lee makes 2-pt jump shot from 2 ft (assist by E. Turner),69,82
342,4,10:41.0,D. Schröder makes 2-pt jump shot from 20 ft,,71,82
343,4,10:20.0,,K. Olynyk makes 2-pt layup from 2 ft,71,84
344,4,10:08.0,M. Scott misses 3-pt jump shot from 24 ft,,71,84
345,4,10:07.0,,Defensive rebound by J. Jerebko,71,84
346,4,9:58.0,,J. Jerebko makes 2-pt layup from 2 ft,71,86
347,4,9:58.0,Atlanta full timeout,,71,86
348,4,9:58.0,M. Muscala enters the game for M. Scott,,71,86
349,4,9:53.0,Def 3 sec tech foul by D. Lee,,71,86
350,4,9:53.0,D. Schröder makes technical free throw,,72,86
351,4,9:46.0,Shooting foul by K. Olynyk (drawn by D. Schröder),,72,86
352,4,9:46.0,D. Schröder makes free throw 1 of 2,,73,86
353,4,9:46.0,D. Schröder makes free throw 2 of 2,,74,86
354,4,9:32.0,,D. Lee misses 2-pt layup from 2 ft,74,86
355,4,9:31.0,Defensive rebound by Team,,74,86
356,4,9:26.0,D. Schröder makes 2-pt layup from 2 ft,,76,86
357,4,9:09.0,,E. Turner misses 2-pt jump shot from 12 ft,76,86
358,4,9:08.0,Defensive rebound by T. Sefolosha,,76,86
359,4,8:51.0,Personal foul by J. Jerebko (drawn by A. Horford),,76,86
360,4,8:51.0,Inbound foul by M. Smart,,76,86
361,4,8:51.0,M. Muscala misses free throw 1 of 2,,76,86
362,4,8:51.0,Offensive rebound by Team,,76,86
363,4,8:51.0,M. Muscala makes free throw 2 of 2,,77,86
364,4,8:39.0,,M. Smart misses 2-pt jump shot from 6 ft,77,86
365,4,8:36.0,,Offensive rebound by E. Turner,77,86
366,4,8:30.0,,M. Smart misses 2-pt jump shot from 5 ft,77,86
367,4,8:29.0,Defensive rebound by A. Horford,,77,86
368,4,8:11.0,D. Schröder misses 3-pt jump shot from 24 ft,,77,86
369,4,8:10.0,Offensive rebound by T. Sefolosha,,77,86
370,4,8:04.0,M. Muscala makes 2-pt layup from 2 ft (assist by J. Holiday),,79,86
371,4,8:04.0,Shooting foul by J. Jerebko (drawn by M. Muscala),,79,86
372,4,8:04.0,,I. Thomas enters the game for M. Smart,79,86
373,4,8:04.0,,J. Sullinger enters the game for K. Olynyk,79,86
374,4,8:04.0,,A. Johnson enters the game for J. Jerebko,79,86
375,4,8:04.0,,J. Crowder enters the game for D. Lee,79,86
376,4,8:04.0,M. Muscala makes free throw 1 of 1,,80,86
377,4,7:43.0,,E. Turner misses 3-pt jump shot from 22 ft,80,86
378,4,7:42.0,Defensive rebound by A. Horford,,80,86
379,4,7:32.0,Turnover by J. Holiday (traveling),,80,86
380,4,7:14.0,,J. Sullinger misses 2-pt jump shot from 15 ft,80,86
381,4,7:12.0,,Offensive rebound by J. Sullinger,80,86
382,4,7:12.0,,J. Sullinger misses 2-pt jump shot from 1 ft,80,86
383,4,7:12.0,,Offensive rebound by Team,80,86
384,4,7:12.0,P. Millsap enters the game for A. Horford,,80,86
385,4,7:12.0,,Turnover by J. Sullinger (jump ball violation.),80,86
