,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
39,1,6:12.0,,H. Whiteside misses 2-pt layup from 2 ft,14,14
40,1,6:12.0,,J. Richardson enters the game for G. Dragić,14,14
41,1,6:12.0,J. Lin enters the game for C. Lee,,14,14
42,1,6:12.0,,Offensive rebound by Team,14,14
43,1,6:12.0,Violation by Team (jump ball),,14,14
44,1,5:58.0,,L. Deng misses 3-pt jump shot from 25 ft,14,14
45,1,5:57.0,Defensive rebound by K. Walker,,14,14
46,1,5:48.0,K. Walker misses 2-pt jump shot from 6 ft,,14,14
47,1,5:47.0,,Defensive rebound by H. Whiteside,14,14
48,1,5:41.0,,L. Deng misses 2-pt jump shot from 5 ft,14,14
49,1,5:40.0,Defensive rebound by M. Williams,,14,14
50,1,5:32.0,F. Kaminsky makes 3-pt jump shot from 23 ft (assist by M. Williams),,17,14
51,1,5:32.0,,Miami full timeout,17,14
52,1,5:32.0,N. Batum enters the game for M. Williams,,17,14
53,1,5:16.0,,D. Wade misses 2-pt layup from 2 ft,17,14
54,1,5:15.0,Defensive rebound by A. Jefferson,,17,14
55,1,5:08.0,J. Lin misses 2-pt layup from 2 ft,,17,14
56,1,5:07.0,,Defensive rebound by H. Whiteside,17,14
57,1,5:00.0,,J. Johnson misses 2-pt jump shot from 15 ft,17,14
58,1,4:59.0,Defensive rebound by N. Batum,,17,14
59,1,4:47.0,K. Walker makes 3-pt jump shot from 24 ft,,20,14
60,1,4:27.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by J. Johnson),20,17
61,1,4:10.0,A. Jefferson misses 2-pt jump shot from 13 ft,,20,17
62,1,4:09.0,,Defensive rebound by L. Deng,20,17
63,1,4:01.0,,D. Wade misses 2-pt hook shot from 4 ft,20,17
64,1,4:00.0,Defensive rebound by A. Jefferson,,20,17
65,1,3:53.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,20,17
66,1,3:52.0,,Defensive rebound by H. Whiteside,20,17
67,1,3:47.0,,D. Wade makes 2-pt layup from 2 ft (assist by J. Richardson),20,19
68,1,3:33.0,K. Walker makes 3-pt jump shot from 27 ft,,23,19
69,1,3:20.0,,J. McRoberts enters the game for H. Whiteside,23,19
70,1,3:20.0,,G. Dragić enters the game for D. Wade,23,19
71,1,3:20.0,C. Zeller enters the game for A. Jefferson,,23,19
72,1,3:18.0,Violation by N. Batum (def goaltending),,23,19
73,1,3:18.0,,J. Johnson makes 2-pt layup from 2 ft (assist by J. McRoberts),23,21
74,1,3:04.0,C. Zeller misses 2-pt layup from 2 ft,,23,21
75,1,3:03.0,,Defensive rebound by J. McRoberts,23,21
76,1,2:57.0,,Turnover by J. Johnson (bad pass; steal by F. Kaminsky),23,21
77,1,2:48.0,Turnover by F. Kaminsky (bad pass; steal by J. Johnson),,23,21
78,1,2:39.0,,L. Deng misses 3-pt jump shot from 24 ft,23,21
79,1,2:38.0,Defensive rebound by C. Zeller,,23,21
80,1,2:25.0,K. Walker misses 2-pt jump shot from 8 ft,,23,21
81,1,2:24.0,Offensive rebound by C. Zeller,,23,21
82,1,2:16.0,Turnover by K. Walker (bad pass; steal by G. Dragić),,23,21
83,1,2:11.0,,G. Dragić makes 2-pt layup from 2 ft,23,23
84,1,1:47.0,Turnover by J. Lin (3 sec),,23,23
85,1,1:47.0,S. Hawes enters the game for F. Kaminsky,,23,23
86,1,1:47.0,,J. Winslow enters the game for L. Deng,23,23
87,1,1:34.0,,G. Dragić misses 2-pt hook shot from 7 ft,23,23
88,1,1:33.0,Defensive rebound by J. Lin,,23,23
89,1,1:11.0,S. Hawes makes 2-pt jump shot from 13 ft,,25,23
90,1,0:54.0,,G. Dragić misses 3-pt jump shot from 25 ft,25,23
91,1,0:53.0,,Offensive rebound by Team,25,23
92,1,0:53.0,Loose ball foul by C. Zeller,,25,23
93,1,0:53.0,,G. Green enters the game for J. Johnson,25,23
94,1,0:44.0,,J. Winslow makes 2-pt layup from 1 ft (assist by G. Dragić),25,25
95,1,0:27.0,Shooting foul by J. Richardson (drawn by J. Lin),,25,25
96,1,0:27.0,J. Lin misses free throw 1 of 2,,25,25
97,1,0:27.0,Offensive rebound by Team,,25,25
98,1,0:27.0,J. Lin makes free throw 2 of 2,,26,25
99,1,0:05.0,,G. Dragić misses 2-pt layup from 2 ft,26,25
100,1,0:04.0,Defensive rebound by S. Hawes,,26,25
101,1,0:00.0,Shooting foul by J. McRoberts (drawn by K. Walker),,26,25
102,1,0:00.0,K. Walker makes free throw 1 of 2,,27,25
103,1,0:00.0,K. Walker makes free throw 2 of 2,,28,25
104,2,11:47.0,Shooting foul by G. Green (drawn by N. Batum),,28,25
105,2,11:47.0,N. Batum makes free throw 1 of 2,,29,25
106,2,11:47.0,N. Batum makes free throw 2 of 2,,30,25
107,2,11:35.0,,G. Green misses 2-pt jump shot from 16 ft,30,25
108,2,11:34.0,Defensive rebound by M. Williams,,30,25
109,2,11:29.0,N. Batum misses 3-pt jump shot from 25 ft,,30,25
110,2,11:28.0,,Defensive rebound by J. Winslow,30,25
111,2,11:23.0,,Shooting foul by S. Hawes (drawn by J. Winslow),30,25
112,2,11:23.0,,J. Winslow makes free throw 1 of 2,30,26
113,2,11:23.0,,J. Winslow misses free throw 2 of 2,30,26
114,2,11:22.0,Defensive rebound by M. Williams,,30,26
115,2,11:08.0,Turnover by M. Williams (lost ball; steal by J. McRoberts),,30,26
116,2,10:57.0,,G. Green misses 2-pt layup from 2 ft,30,26
117,2,10:56.0,Defensive rebound by S. Hawes,,30,26
118,2,10:54.0,Turnover by S. Hawes (bad pass; steal by J. Winslow),,30,26
119,2,10:50.0,,Turnover by J. McRoberts (lost ball; steal by S. Hawes),30,26
120,2,10:37.0,C. Zeller misses 2-pt layup from 1 ft,,30,26
121,2,10:36.0,,Defensive rebound by J. Richardson,30,26
122,2,10:22.0,,G. Dragić misses 3-pt jump shot from 24 ft,30,26
123,2,10:21.0,Defensive rebound by Team,,30,26
124,2,10:20.0,,Loose ball foul by J. Richardson,30,26
125,2,10:06.0,N. Batum misses 2-pt jump shot from 12 ft,,30,26
126,2,10:05.0,,Defensive rebound by G. Dragić,30,26
127,2,10:00.0,,J. Winslow misses 2-pt layup from 2 ft (block by S. Hawes),30,26
128,2,9:58.0,Defensive rebound by N. Batum,,30,26
129,2,9:48.0,S. Hawes misses 2-pt jump shot from 12 ft,,30,26
130,2,9:46.0,,Defensive rebound by J. Winslow,30,26
131,2,9:34.0,,J. Winslow misses 2-pt jump shot from 9 ft,30,26
132,2,9:33.0,,Offensive rebound by J. Winslow,30,26
133,2,9:33.0,,Shooting foul by C. Zeller (drawn by J. Winslow),30,26
134,2,9:33.0,,J. Winslow makes free throw 1 of 2,30,27
135,2,9:33.0,F. Kaminsky enters the game for C. Zeller,,30,27
136,2,9:33.0,,J. Winslow makes free throw 2 of 2,30,28
137,2,9:17.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,30,28
138,2,9:16.0,,Defensive rebound by J. Winslow,30,28
139,2,9:06.0,,J. McRoberts misses 3-pt jump shot from 25 ft,30,28
140,2,9:05.0,Defensive rebound by F. Kaminsky,,30,28
141,2,8:44.0,S. Hawes makes 2-pt hook shot from 8 ft,,32,28
142,2,8:25.0,,G. Green misses 3-pt jump shot from 25 ft,32,28
143,2,8:24.0,Defensive rebound by F. Kaminsky,,32,28
144,2,8:10.0,Turnover by N. Batum (lost ball; steal by J. McRoberts),,32,28
145,2,7:59.0,,J. Richardson misses 2-pt jump shot from 16 ft,32,28
146,2,7:58.0,Defensive rebound by M. Williams,,32,28
147,2,7:55.0,Personal foul by J. McRoberts,,32,28
148,2,7:55.0,Official timeout,,32,28
149,2,7:55.0,C. Lee enters the game for N. Batum,,32,28
150,2,7:55.0,,D. Wade enters the game for J. Richardson,32,28
151,2,7:55.0,,L. Deng enters the game for J. McRoberts,32,28
152,2,7:55.0,,H. Whiteside enters the game for G. Green,32,28
153,2,7:48.0,J. Lin makes 2-pt layup from 2 ft (assist by S. Hawes),,34,28
154,2,7:29.0,,Turnover by D. Wade (bad pass),34,28
155,2,7:15.0,C. Lee misses 2-pt jump shot from 16 ft,,34,28
156,2,7:14.0,,Defensive rebound by G. Dragić,34,28
157,2,7:05.0,,D. Wade misses 2-pt jump shot from 8 ft,34,28
158,2,7:04.0,Defensive rebound by S. Hawes,,34,28
159,2,6:57.0,M. Williams makes 2-pt layup from 2 ft (assist by J. Lin),,36,28
160,2,6:51.0,,Miami full timeout,36,28
161,2,6:51.0,,J. Johnson enters the game for J. Winslow,36,28
162,2,6:40.0,,Turnover by G. Dragić (bad pass; steal by M. Williams),36,28
163,2,6:26.0,Shooting foul by L. Deng (drawn by C. Lee),,36,28
164,2,6:26.0,C. Lee makes free throw 1 of 2,,37,28
165,2,6:26.0,C. Lee makes free throw 2 of 2,,38,28
166,2,6:16.0,,Turnover by D. Wade (bad pass; steal by M. Williams),38,28
167,2,6:11.0,J. Lin makes 2-pt layup from 1 ft,,40,28
168,2,5:49.0,,D. Wade makes 2-pt jump shot from 9 ft,40,30
169,2,5:30.0,M. Williams makes 2-pt layup from 2 ft (assist by J. Lin),,42,30
170,2,5:07.0,,D. Wade makes 2-pt layup from 2 ft,42,32
171,2,4:55.0,Turnover by S. Hawes (lost ball),,42,32
172,2,4:55.0,K. Walker enters the game for M. Williams,,42,32
173,2,4:55.0,A. Jefferson enters the game for S. Hawes,,42,32
174,2,4:55.0,,J. Richardson enters the game for G. Dragić,42,32
175,2,4:39.0,,L. Deng misses 3-pt jump shot from 24 ft,42,32
176,2,4:38.0,,Offensive rebound by J. Richardson,42,32
177,2,4:35.0,,L. Deng makes 2-pt dunk at rim (assist by J. Richardson),42,34
178,2,4:13.0,Personal foul by J. Johnson,,42,34
179,2,4:13.0,J. Lin makes free throw 1 of 2,,43,34
180,2,4:13.0,J. Lin misses free throw 2 of 2,,43,34
181,2,4:12.0,,Defensive rebound by H. Whiteside,43,34
182,2,3:57.0,,H. Whiteside misses 2-pt jump shot from 3 ft,43,34
183,2,3:56.0,Defensive rebound by J. Lin,,43,34
184,2,3:51.0,J. Lin misses 2-pt jump shot from 20 ft,,43,34
185,2,3:49.0,,Defensive rebound by J. Johnson,43,34
186,2,3:44.0,,D. Wade makes 2-pt layup from 2 ft (assist by J. Johnson),43,36
187,2,3:26.0,K. Walker misses 2-pt jump shot from 4 ft (block by J. Richardson),,43,36
188,2,3:24.0,,Defensive rebound by H. Whiteside,43,36
189,2,3:20.0,,L. Deng makes 2-pt layup from 2 ft (assist by D. Wade),43,38
190,2,3:20.0,Charlotte full timeout,,43,38
191,2,3:20.0,M. Williams enters the game for F. Kaminsky,,43,38
192,2,3:04.0,A. Jefferson misses 2-pt hook shot from 7 ft,,43,38
193,2,3:03.0,,Defensive rebound by L. Deng,43,38
194,2,2:57.0,,D. Wade makes 2-pt dunk at rim,43,40
195,2,2:42.0,A. Jefferson makes 2-pt dunk at rim (assist by J. Lin),,45,40
196,2,2:21.0,,H. Whiteside misses 2-pt jump shot from 11 ft,45,40
197,2,2:20.0,Defensive rebound by A. Jefferson,,45,40
198,2,2:10.0,Turnover by M. Williams (lost ball; steal by J. Johnson),,45,40
199,2,2:07.0,Offensive charge foul by J. Richardson (drawn by K. Walker),,45,40
200,2,2:07.0,,Turnover by J. Richardson (offensive foul),45,40
201,2,2:07.0,,G. Dragić enters the game for D. Wade,45,40
202,2,2:07.0,,J. Winslow enters the game for J. Richardson,45,40
203,2,1:46.0,A. Jefferson makes 2-pt hook shot from 7 ft (assist by J. Lin),,47,40
204,2,1:36.0,,Personal foul by C. Lee,47,40
205,2,1:27.0,,Personal block foul by J. Lin,47,40
206,2,1:27.0,,L. Deng makes free throw 1 of 2,47,41
207,2,1:27.0,,D. Wade enters the game for J. Winslow,47,41
208,2,1:27.0,,L. Deng makes free throw 2 of 2,47,42
209,2,1:06.0,C. Lee misses 2-pt jump shot from 8 ft,,47,42
210,2,1:05.0,,Defensive rebound by G. Dragić,47,42
211,2,1:00.0,,J. Johnson makes 2-pt jump shot from 13 ft,47,44
212,2,0:46.0,K. Walker misses 2-pt jump shot from 11 ft,,47,44
213,2,0:45.0,,Defensive rebound by G. Dragić,47,44
214,2,0:42.0,,Personal foul by C. Lee,47,44
215,2,0:42.0,,J. Johnson makes free throw 1 of 2,47,45
216,2,0:42.0,N. Batum enters the game for C. Lee,,47,45
217,2,0:42.0,,J. Johnson misses free throw 2 of 2,47,45
218,2,0:41.0,Defensive rebound by M. Williams,,47,45
219,2,0:30.0,A. Jefferson makes 2-pt layup from 1 ft (assist by J. Lin),,49,45
220,2,0:16.0,,D. Wade makes 2-pt jump shot from 4 ft,49,47
221,2,0:01.0,K. Walker misses 2-pt layup from 3 ft (block by H. Whiteside),,49,47
222,2,0:00.0,Offensive rebound by Team,,49,47
223,3,11:45.0,A. Jefferson makes 2-pt jump shot from 10 ft (assist by K. Walker),,51,47
224,3,11:25.0,,G. Dragić makes 2-pt layup from 2 ft,51,49
225,3,11:09.0,C. Lee misses 2-pt hook shot from 7 ft,,51,49
226,3,11:08.0,,Defensive rebound by D. Wade,51,49
227,3,11:03.0,,Turnover by D. Wade (lost ball; steal by A. Jefferson),51,49
228,3,10:57.0,M. Williams makes 3-pt jump shot from 25 ft (assist by C. Lee),,54,49
229,3,10:32.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by L. Deng),54,52
230,3,10:14.0,A. Jefferson misses 2-pt jump shot from 9 ft,,54,52
231,3,10:13.0,,Defensive rebound by J. Johnson,54,52
232,3,10:01.0,,L. Deng misses 2-pt layup from 2 ft,54,52
233,3,10:00.0,Defensive rebound by M. Williams,,54,52
234,3,9:43.0,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by K. Walker),,57,52
235,3,9:22.0,,L. Deng misses 3-pt jump shot from 25 ft,57,52
236,3,9:21.0,Defensive rebound by A. Jefferson,,57,52
237,3,9:11.0,M. Williams misses 2-pt jump shot from 20 ft,,57,52
238,3,9:10.0,Offensive rebound by Team,,57,52
239,3,8:59.0,K. Walker misses 3-pt jump shot from 25 ft,,57,52
240,3,8:58.0,,Defensive rebound by H. Whiteside,57,52
241,3,8:40.0,,D. Wade misses 2-pt jump shot from 16 ft,57,52
242,3,8:39.0,Defensive rebound by K. Walker,,57,52
243,3,8:28.0,K. Walker misses 2-pt jump shot from 14 ft,,57,52
244,3,8:27.0,,Defensive rebound by D. Wade,57,52
245,3,8:18.0,,D. Wade makes 2-pt jump shot from 12 ft,57,54
246,3,7:55.0,C. Lee misses 2-pt jump shot from 19 ft,,57,54
247,3,7:54.0,,Defensive rebound by Team,57,54
248,3,7:54.0,Loose ball foul by A. Jefferson,,57,54
249,3,7:38.0,,G. Dragić makes 2-pt jump shot from 4 ft,57,56
250,3,7:09.0,C. Lee misses 2-pt jump shot from 20 ft,,57,56
251,3,7:08.0,,Defensive rebound by J. Johnson,57,56
252,3,7:02.0,,Shooting foul by F. Kaminsky (drawn by L. Deng),57,56
253,3,7:02.0,,L. Deng makes free throw 1 of 2,57,57
254,3,7:02.0,J. Lin enters the game for K. Walker,,57,57
255,3,7:02.0,,L. Deng makes free throw 2 of 2,57,58
256,3,6:42.0,A. Jefferson misses 2-pt hook shot from 9 ft,,57,58
257,3,6:41.0,Offensive rebound by M. Williams,,57,58
258,3,6:40.0,M. Williams misses 2-pt layup at rim,,57,58
259,3,6:39.0,,Defensive rebound by G. Dragić,57,58
260,3,6:34.0,,G. Dragić misses 2-pt jump shot from 9 ft,57,58
261,3,6:32.0,Defensive rebound by Team,,57,58
262,3,6:23.0,Personal foul by G. Dragić,,57,58
263,3,6:23.0,,J. Richardson enters the game for G. Dragić,57,58
264,3,6:07.0,F. Kaminsky misses 2-pt jump shot from 11 ft,,57,58
265,3,6:04.0,Offensive rebound by A. Jefferson,,57,58
266,3,6:04.0,A. Jefferson misses 2-pt layup at rim,,57,58
267,3,6:03.0,,Defensive rebound by L. Deng,57,58
268,3,5:55.0,,D. Wade makes 2-pt layup from 3 ft (assist by J. Johnson),57,60
269,3,5:55.0,Charlotte full timeout,,57,60
270,3,5:55.0,N. Batum enters the game for M. Williams,,57,60
271,3,5:40.0,Turnover by J. Lin (lost ball),,57,60
272,3,5:29.0,,D. Wade misses 2-pt jump shot from 17 ft,57,60
273,3,5:28.0,Defensive rebound by F. Kaminsky,,57,60
274,3,5:14.0,J. Lin misses 2-pt jump shot from 17 ft,,57,60
275,3,5:13.0,,Defensive rebound by D. Wade,57,60
276,3,4:50.0,,J. Johnson misses 2-pt jump shot from 6 ft,57,60
277,3,4:49.0,,Offensive rebound by H. Whiteside,57,60
278,3,4:48.0,,H. Whiteside makes 2-pt layup from 2 ft,57,62
279,3,4:31.0,N. Batum misses 3-pt jump shot from 24 ft,,57,62
280,3,4:30.0,,Defensive rebound by J. Richardson,57,62
281,3,4:19.0,,Turnover by L. Deng (bad pass),57,62
282,3,4:19.0,,J. Winslow enters the game for J. Johnson,57,62
283,3,4:11.0,Personal foul by H. Whiteside,,57,62
284,3,3:57.0,A. Jefferson makes 2-pt jump shot from 12 ft (assist by N. Batum),,59,62
285,3,3:40.0,,Shooting foul by C. Lee (drawn by D. Wade),59,62
286,3,3:40.0,,D. Wade misses free throw 1 of 2,59,62
287,3,3:40.0,,Offensive rebound by Team,59,62
288,3,3:40.0,C. Zeller enters the game for A. Jefferson,,59,62
289,3,3:40.0,,J. McRoberts enters the game for H. Whiteside,59,62
290,3,3:40.0,,D. Wade makes free throw 2 of 2,59,63
291,3,3:24.0,J. Lin misses 3-pt jump shot from 26 ft,,59,63
292,3,3:23.0,,Defensive rebound by J. Winslow,59,63
293,3,3:11.0,,J. Winslow misses 2-pt jump shot from 17 ft,59,63
294,3,3:10.0,Defensive rebound by J. Lin,,59,63
295,3,3:04.0,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),,61,63
296,3,2:56.0,,Miami full timeout,61,63
297,3,2:56.0,K. Walker enters the game for C. Lee,,61,63
298,3,2:56.0,,G. Dragić enters the game for D. Wade,61,63
299,3,2:42.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Winslow),61,66
300,3,2:18.0,K. Walker makes 3-pt jump shot from 25 ft,,64,66
301,3,2:04.0,,L. Deng misses 2-pt jump shot from 15 ft,64,66
302,3,2:03.0,Defensive rebound by F. Kaminsky,,64,66
303,3,1:52.0,F. Kaminsky misses 2-pt jump shot from 5 ft,,64,66
304,3,1:49.0,,Defensive rebound by G. Dragić,64,66
305,3,1:43.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by G. Dragić),64,69
306,3,1:29.0,K. Walker misses 2-pt jump shot from 15 ft,,64,69
307,3,1:28.0,,Defensive rebound by J. Richardson,64,69
308,3,1:13.0,,Turnover by J. Richardson (step out of bounds),64,69
309,3,1:13.0,S. Hawes enters the game for F. Kaminsky,,64,69
310,3,1:13.0,,J. Johnson enters the game for L. Deng,64,69
311,3,1:00.0,Offensive foul by S. Hawes (drawn by J. Winslow),,64,69
312,3,1:00.0,Turnover by S. Hawes (offensive foul),,64,69
313,3,0:44.0,,J. Johnson makes 2-pt jump shot from 14 ft,64,71
314,3,0:32.0,Shooting foul by J. Johnson (drawn by J. Lin),,64,71
315,3,0:32.0,J. Lin misses free throw 1 of 2,,64,71
316,3,0:32.0,Offensive rebound by Team,,64,71
317,3,0:32.0,J. Lin makes free throw 2 of 2,,65,71
318,3,0:11.0,,J. Richardson misses 3-pt jump shot from 24 ft,65,71
319,3,0:10.0,Defensive rebound by J. Lin,,65,71
320,3,0:01.0,C. Zeller misses 2-pt hook shot from 5 ft,,65,71
321,3,0:00.0,,Defensive rebound by J. Winslow,65,71
322,4,11:36.0,,G. Dragić misses 2-pt layup from 2 ft,65,71
323,4,11:35.0,Defensive rebound by S. Hawes,,65,71
324,4,11:17.0,J. Lin makes 2-pt layup from 2 ft,,67,71
325,4,10:59.0,,J. Winslow misses 2-pt layup from 2 ft,67,71
326,4,10:58.0,Defensive rebound by C. Zeller,,67,71
327,4,10:37.0,K. Walker misses 2-pt jump shot from 20 ft,,67,71
328,4,10:36.0,,Defensive rebound by J. Winslow,67,71
329,4,10:23.0,,J. McRoberts misses 2-pt jump shot from 17 ft,67,71
330,4,10:22.0,Defensive rebound by N. Batum,,67,71
331,4,10:03.0,N. Batum misses 3-pt jump shot from 24 ft,,67,71
332,4,10:02.0,,Defensive rebound by J. Winslow,67,71
333,4,9:54.0,,J. Winslow misses 2-pt jump shot from 10 ft,67,71
334,4,9:53.0,Defensive rebound by K. Walker,,67,71
335,4,9:44.0,S. Hawes misses 3-pt jump shot from 25 ft,,67,71
336,4,9:43.0,,Defensive rebound by J. McRoberts,67,71
337,4,9:28.0,,J. Johnson makes 2-pt jump shot from 12 ft,67,73
338,4,9:28.0,,Shooting foul by S. Hawes (drawn by J. Johnson),67,73
339,4,9:28.0,,J. Johnson makes free throw 1 of 1,67,74
340,4,9:08.0,K. Walker makes 2-pt jump shot from 8 ft,,69,74
341,4,9:08.0,Shooting foul by G. Dragić (drawn by K. Walker),,69,74
342,4,9:08.0,K. Walker makes free throw 1 of 1,,70,74
343,4,8:56.0,,G. Dragić misses 2-pt jump shot from 17 ft,70,74
344,4,8:55.0,Defensive rebound by J. Lin,,70,74
345,4,8:46.0,K. Walker misses 2-pt layup from 1 ft (block by J. Winslow),,70,74
346,4,8:45.0,,Defensive rebound by J. McRoberts,70,74
347,4,8:40.0,,J. Richardson makes 2-pt jump shot from 20 ft (assist by G. Dragić),70,76
348,4,8:13.0,S. Hawes makes 2-pt jump shot from 15 ft (assist by C. Zeller),,72,76
349,4,7:50.0,,J. Richardson misses 2-pt jump shot from 6 ft,72,76
350,4,7:49.0,Defensive rebound by K. Walker,,72,76
351,4,7:45.0,Turnover by K. Walker (lost ball; steal by G. Dragić),,72,76
352,4,7:28.0,,J. Johnson misses 3-pt jump shot from 25 ft,72,76
353,4,7:27.0,Defensive rebound by Team,,72,76
354,4,7:27.0,Official timeout,,72,76
355,4,7:27.0,C. Lee enters the game for K. Walker,,72,76
356,4,7:27.0,M. Williams enters the game for S. Hawes,,72,76
357,4,7:27.0,,D. Wade enters the game for J. Johnson,72,76
358,4,7:27.0,,L. Deng enters the game for G. Dragić,72,76
359,4,7:27.0,,H. Whiteside enters the game for J. McRoberts,72,76
360,4,7:09.0,N. Batum makes 3-pt jump shot from 24 ft (assist by J. Lin),,75,76
361,4,6:49.0,,H. Whiteside makes 2-pt layup from 2 ft,75,78
362,4,6:37.0,J. Lin misses 2-pt jump shot from 17 ft,,75,78
363,4,6:36.0,,Defensive rebound by J. Winslow,75,78
364,4,6:14.0,,D. Wade misses 2-pt jump shot from 17 ft,75,78
365,4,6:13.0,Defensive rebound by M. Williams,,75,78
366,4,6:00.0,M. Williams makes 2-pt jump shot from 20 ft (assist by N. Batum),,77,78
367,4,5:40.0,,L. Deng misses 2-pt jump shot from 23 ft,77,78
368,4,5:39.0,Defensive rebound by Team,,77,78
369,4,5:39.0,,Loose ball foul by H. Whiteside,77,78
370,4,5:39.0,,Miami full timeout,77,78
371,4,5:39.0,K. Walker enters the game for J. Lin,,77,78
372,4,5:19.0,N. Batum makes 3-pt jump shot from 25 ft,,80,78
373,4,5:01.0,,Shooting foul by N. Batum (drawn by H. Whiteside),80,78
374,4,5:01.0,,H. Whiteside misses free throw 1 of 2,80,78
375,4,5:01.0,,Offensive rebound by Team,80,78
376,4,5:01.0,,J. Johnson enters the game for J. Winslow,80,78
377,4,5:01.0,,H. Whiteside makes free throw 2 of 2,80,79
378,4,4:46.0,Shooting foul by H. Whiteside (drawn by C. Zeller),,80,79
379,4,4:46.0,C. Zeller makes free throw 1 of 2,,81,79
380,4,4:46.0,C. Zeller makes free throw 2 of 2,,82,79
381,4,4:38.0,,Shooting foul by C. Zeller (drawn by D. Wade),82,79
382,4,4:38.0,,D. Wade makes free throw 1 of 2,82,80
383,4,4:38.0,,D. Wade makes free throw 2 of 2,82,81
384,4,4:14.0,K. Walker misses 3-pt jump shot from 25 ft,,82,81
385,4,4:13.0,,Defensive rebound by H. Whiteside,82,81
386,4,4:01.0,,Turnover by D. Wade (bad pass; steal by C. Zeller),82,81
387,4,3:45.0,Turnover by C. Zeller (traveling),,82,81
388,4,3:23.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by D. Wade),82,84
389,4,3:23.0,Charlotte full timeout,,82,84
390,4,3:23.0,J. Lin enters the game for N. Batum,,82,84
391,4,3:07.0,M. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),,85,84
392,4,2:51.0,,D. Wade makes 2-pt jump shot from 10 ft,85,86
