,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
0,1,11:39.0,,N. Cole misses 2-pt jump shot from 14 ft,0,0
1,1,11:38.0,Defensive rebound by J. Clarkson,,0,0
2,1,11:33.0,J. Clarkson makes 2-pt layup at rim,,2,0
3,1,11:17.0,,A. Davis misses 2-pt jump shot from 18 ft,2,0
4,1,11:16.0,Defensive rebound by K. Bryant,,2,0
5,1,11:08.0,K. Bryant makes 2-pt jump shot from 16 ft,,4,0
6,1,10:56.0,,N. Cole misses 2-pt jump shot from 17 ft,4,0
7,1,10:55.0,Defensive rebound by L. Williams,,4,0
8,1,10:42.0,R. Hibbert misses 2-pt hook shot from 2 ft,,4,0
9,1,10:40.0,,Defensive rebound by Ö. Aşık,4,0
10,1,10:36.0,,N. Cole makes 2-pt layup from 1 ft,4,2
11,1,10:14.0,K. Bryant makes 2-pt jump shot from 11 ft,,6,2
12,1,9:59.0,,B. Dejean-Jones misses 2-pt jump shot from 15 ft,6,2
13,1,9:58.0,Defensive rebound by J. Randle,,6,2
14,1,9:44.0,J. Clarkson makes 2-pt layup from 1 ft,,8,2
15,1,9:32.0,,A. Davis misses 2-pt jump shot from 9 ft,8,2
16,1,9:31.0,Defensive rebound by R. Hibbert,,8,2
17,1,9:20.0,J. Randle misses 2-pt jump shot from 20 ft,,8,2
18,1,9:20.0,,Defensive rebound by Ö. Aşık,8,2
19,1,9:07.0,,N. Cole misses 2-pt jump shot from 4 ft,8,2
20,1,9:07.0,Defensive rebound by J. Randle,,8,2
21,1,8:52.0,K. Bryant misses 2-pt jump shot from 22 ft,,8,2
22,1,8:51.0,,Defensive rebound by Ö. Aşık,8,2
23,1,8:41.0,,A. Davis misses 2-pt layup from 2 ft,8,2
24,1,8:41.0,Defensive rebound by J. Randle,,8,2
25,1,8:35.0,J. Randle makes 2-pt layup from 1 ft,,10,2
26,1,8:35.0,Shooting foul by Ö. Aşık (drawn by J. Randle),,10,2
27,1,8:35.0,J. Randle makes free throw 1 of 1,,11,2
28,1,8:32.0,,New Orleans full timeout,11,2
29,1,8:24.0,,N. Cole misses 2-pt jump shot from 15 ft,11,2
30,1,8:23.0,Defensive rebound by K. Bryant,,11,2
31,1,8:18.0,Personal foul by A. Gee (drawn by K. Bryant),,11,2
32,1,8:03.0,K. Bryant makes 2-pt jump shot from 12 ft,,13,2
33,1,7:47.0,,Shooting foul by L. Williams (drawn by B. Dejean-Jones),13,2
34,1,7:47.0,,B. Dejean-Jones misses free throw 1 of 2,13,2
35,1,7:47.0,,Offensive rebound by Team,13,2
36,1,7:47.0,,J. Holiday enters the game for N. Cole,13,2
37,1,7:47.0,,D. Cunningham enters the game for A. Gee,13,2
38,1,7:47.0,,B. Dejean-Jones misses free throw 2 of 2,13,2
39,1,7:45.0,,Offensive rebound by Ö. Aşık,13,2
40,1,7:35.0,,J. Holiday makes 2-pt jump shot from 20 ft,13,4
41,1,7:16.0,K. Bryant makes 3-pt jump shot from 24 ft,,16,4
42,1,7:02.0,,Turnover by J. Holiday (bad pass),16,4
43,1,6:49.0,K. Bryant misses 3-pt jump shot from 26 ft,,16,4
44,1,6:48.0,,Defensive rebound by B. Dejean-Jones,16,4
45,1,6:36.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),16,6
46,1,6:15.0,L. Williams makes 2-pt jump shot from 16 ft (assist by J. Randle),,18,6
47,1,6:01.0,,B. Dejean-Jones makes 2-pt jump shot from 18 ft (assist by J. Holiday),18,8
48,1,5:40.0,J. Clarkson makes 2-pt jump shot from 7 ft (assist by J. Randle),,20,8
49,1,5:32.0,D. Russell enters the game for J. Clarkson,,20,8
50,1,5:19.0,,A. Davis makes 2-pt jump shot from 18 ft (assist by J. Holiday),20,10
51,1,5:01.0,J. Randle makes 2-pt jump shot from 20 ft (assist by K. Bryant),,22,10
52,1,4:49.0,,A. Davis makes 2-pt dunk at rim,22,12
53,1,4:49.0,,Shooting foul by R. Hibbert (drawn by A. Davis),22,12
54,1,4:49.0,,A. Davis misses free throw 1 of 1,22,12
55,1,4:47.0,Defensive rebound by J. Randle,,22,12
56,1,4:40.0,Turnover by K. Bryant (bad pass),,22,12
57,1,4:26.0,,J. Holiday misses 2-pt jump shot from 9 ft,22,12
58,1,4:26.0,Defensive rebound by Team,,22,12
59,1,4:26.0,B. Bass enters the game for R. Hibbert,,22,12
60,1,4:05.0,K. Bryant misses 3-pt jump shot from 23 ft,,22,12
61,1,4:04.0,Offensive rebound by K. Bryant,,22,12
62,1,3:58.0,K. Bryant misses 2-pt layup from 15 ft (block by J. Holiday),,22,12
63,1,3:58.0,Offensive rebound by K. Bryant,,22,12
64,1,3:57.0,K. Bryant makes 2-pt jump shot from 15 ft,,24,12
65,1,3:50.0,,Shooting foul by D. Russell (drawn by B. Dejean-Jones),24,12
66,1,3:50.0,,B. Dejean-Jones misses free throw 1 of 2,24,12
67,1,3:50.0,,Offensive rebound by Team,24,12
68,1,3:50.0,N. Young enters the game for K. Bryant,,24,12
69,1,3:50.0,,B. Dejean-Jones makes free throw 2 of 2,24,13
70,1,3:42.0,Shooting foul by J. Holiday (drawn by L. Williams),,24,13
71,1,3:42.0,L. Williams misses free throw 1 of 2,,24,13
72,1,3:42.0,Offensive rebound by Team,,24,13
73,1,3:42.0,L. Williams misses free throw 2 of 2,,24,13
74,1,3:41.0,,Defensive rebound by Ö. Aşık,24,13
75,1,3:37.0,,Shooting foul by L. Williams (drawn by D. Cunningham),24,13
76,1,3:37.0,,D. Cunningham makes free throw 1 of 2,24,14
77,1,3:37.0,,D. Cunningham misses free throw 2 of 2,24,14
78,1,3:36.0,Defensive rebound by J. Randle,,24,14
79,1,3:18.0,J. Randle makes 2-pt jump shot from 19 ft (assist by D. Russell),,26,14
80,1,3:13.0,,Personal foul by J. Randle (drawn by A. Davis),26,14
81,1,3:13.0,,A. Davis makes free throw 1 of 2,26,15
82,1,3:13.0,,R. Anderson enters the game for Ö. Aşık,26,15
83,1,3:13.0,,A. Davis misses free throw 2 of 2,26,15
84,1,3:09.0,,Offensive rebound by D. Cunningham,26,15
85,1,2:59.0,,B. Dejean-Jones makes 2-pt layup from 1 ft,26,17
86,1,2:37.0,L. Williams misses 3-pt jump shot from 26 ft,,26,17
87,1,2:36.0,,Defensive rebound by A. Davis,26,17
88,1,2:30.0,,R. Anderson makes 3-pt jump shot from 28 ft (assist by J. Holiday),26,20
89,1,2:21.0,LA Lakers full timeout,,26,20
90,1,2:21.0,T. Black enters the game for J. Randle,,26,20
91,1,2:12.0,D. Russell misses 2-pt jump shot from 15 ft,,26,20
92,1,2:11.0,,Defensive rebound by A. Davis,26,20
93,1,1:56.0,,A. Davis makes 2-pt jump shot from 7 ft (assist by J. Holiday),26,22
94,1,1:56.0,,Shooting foul by N. Young (drawn by A. Davis),26,22
95,1,1:56.0,,A. Davis makes free throw 1 of 1,26,23
96,1,1:41.0,Turnover by D. Russell (bad pass),,26,23
97,1,1:27.0,,A. Davis misses 2-pt layup from 2 ft,26,23
98,1,1:26.0,Defensive rebound by T. Black,,26,23
99,1,1:12.0,B. Bass misses 2-pt layup from 2 ft,,26,23
100,1,1:11.0,Offensive rebound by B. Bass,,26,23
101,1,1:11.0,B. Bass misses 2-pt layup from 2 ft,,26,23
102,1,1:10.0,,Defensive rebound by B. Dejean-Jones,26,23
103,1,1:04.0,,B. Dejean-Jones makes 3-pt jump shot from 24 ft,26,26
104,1,0:46.0,D. Russell misses 2-pt layup from 2 ft,,26,26
105,1,0:44.0,,Defensive rebound by Team,26,26
106,1,0:33.0,,J. Holiday makes 2-pt jump shot from 17 ft,26,28
107,1,0:14.0,Turnover by B. Bass (traveling),,26,28
108,1,0:00.0,,R. Anderson misses 2-pt jump shot from 21 ft,26,28
109,1,0:00.0,,Offensive rebound by Team,26,28
110,2,11:41.0,Turnover by B. Bass (bad pass; steal by T. Douglas),,26,28
111,2,11:36.0,,T. Douglas misses 2-pt layup from 1 ft,26,28
112,2,11:36.0,,Offensive rebound by D. Cunningham,26,28
113,2,11:36.0,Loose ball foul by J. Clarkson (drawn by D. Cunningham),,26,28
114,2,11:21.0,,A. Ajinça misses 2-pt layup from 1 ft,26,28
115,2,11:20.0,Defensive rebound by N. Young,,26,28
116,2,11:07.0,N. Young makes 3-pt jump shot from 23 ft (assist by D. Russell),,29,28
117,2,10:52.0,,R. Anderson makes 2-pt jump shot from 14 ft,29,30
118,2,10:33.0,N. Young makes 2-pt jump shot from 20 ft,,31,30
119,2,10:23.0,,Shooting foul by D. Russell (drawn by A. Ajinça),31,30
120,2,10:23.0,,A. Ajinça makes free throw 1 of 2,31,31
121,2,10:23.0,,A. Ajinça misses free throw 2 of 2,31,31
122,2,10:22.0,Defensive rebound by B. Bass,,31,31
123,2,10:05.0,Shooting foul by D. Cunningham (drawn by N. Young),,31,31
124,2,10:05.0,N. Young makes free throw 1 of 3,,32,31
125,2,10:05.0,N. Young makes free throw 2 of 3,,33,31
126,2,10:05.0,N. Young makes free throw 3 of 3,,34,31
127,2,9:52.0,,R. Anderson makes 3-pt jump shot from 27 ft (assist by D. Cunningham),34,34
128,2,9:28.0,B. Bass misses 2-pt layup from 1 ft (block by A. Ajinça),,34,34
129,2,9:27.0,,Defensive rebound by R. Anderson,34,34
130,2,9:16.0,,R. Anderson makes 2-pt jump shot from 7 ft (assist by T. Douglas),34,36
131,2,8:56.0,N. Young misses 3-pt jump shot from 26 ft,,34,36
132,2,8:55.0,,Defensive rebound by A. Ajinça,34,36
133,2,8:39.0,,R. Anderson misses 2-pt jump shot from 15 ft,34,36
134,2,8:39.0,Defensive rebound by Team,,34,36
135,2,8:39.0,,Loose ball foul by A. Ajinça (drawn by T. Black),34,36
136,2,8:39.0,Official timeout,,34,36
137,2,8:39.0,K. Bryant enters the game for N. Young,,34,36
138,2,8:39.0,,A. Gee enters the game for D. Cunningham,34,36
139,2,8:18.0,K. Bryant misses 3-pt jump shot from 28 ft,,34,36
140,2,8:17.0,,Defensive rebound by A. Ajinça,34,36
141,2,7:59.0,,J. Holiday misses 2-pt layup from 2 ft,34,36
142,2,7:58.0,Defensive rebound by B. Bass,,34,36
143,2,7:52.0,B. Bass makes 2-pt layup from 2 ft (assist by J. Clarkson),,36,36
144,2,7:42.0,,T. Douglas misses 3-pt jump shot from 26 ft,36,36
145,2,7:41.0,Defensive rebound by K. Bryant,,36,36
146,2,7:36.0,J. Clarkson makes 2-pt jump shot from 16 ft,,38,36
147,2,7:22.0,,J. Holiday misses 3-pt jump shot from 25 ft,38,36
