,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MINNESOTA_ACTION,NEW YORK_SCORE,MINNESOTA_SCORE
86,1,2:48.0,L. Galloway misses 2-pt jump shot from 4 ft (block by G. Dieng),,20,11
87,1,2:47.0,Offensive rebound by Team,,20,11
88,1,2:44.0,S. Vujačić misses 2-pt jump shot from 20 ft,,20,11
89,1,2:43.0,,Defensive rebound by S. Muhammad,20,11
90,1,2:34.0,,S. Muhammad makes 2-pt jump shot from 8 ft (assist by Z. LaVine),20,13
91,1,2:19.0,C. Anthony misses 2-pt layup from 2 ft (block by A. Wiggins),,20,13
92,1,2:18.0,Offensive rebound by R. Lopez,,20,13
93,1,2:17.0,R. Lopez misses 2-pt layup at rim,,20,13
94,1,2:15.0,,Defensive rebound by A. Wiggins,20,13
95,1,2:09.0,,A. Wiggins misses 2-pt jump shot from 20 ft,20,13
96,1,2:09.0,Defensive rebound by Team,,20,13
97,1,2:09.0,Personal foul by K. Towns (drawn by C. Anthony),,20,13
98,1,2:09.0,C. Anthony makes free throw 1 of 2,,21,13
99,1,2:09.0,,K. Martin enters the game for A. Wiggins,21,13
100,1,2:09.0,,T. Prince enters the game for K. Towns,21,13
101,1,2:09.0,C. Anthony makes free throw 2 of 2,,22,13
102,1,1:54.0,,Z. LaVine misses 3-pt jump shot from 25 ft,22,13
103,1,1:53.0,,Offensive rebound by K. Martin,22,13
104,1,1:42.0,,G. Dieng makes 2-pt jump shot from 16 ft (assist by Z. LaVine),22,15
105,1,1:32.0,C. Anthony makes 2-pt jump shot from 21 ft,,24,15
106,1,1:19.0,,Shooting foul by S. Vujačić (drawn by K. Martin),24,15
107,1,1:19.0,,K. Martin makes free throw 1 of 2,24,16
108,1,1:19.0,,K. Martin misses free throw 2 of 2,24,16
109,1,1:18.0,Defensive rebound by R. Lopez,,24,16
110,1,1:02.0,R. Lopez makes 2-pt layup from 1 ft (assist by S. Vujačić),,26,16
111,1,0:53.0,,S. Muhammad misses 2-pt jump shot from 21 ft,26,16
112,1,0:51.0,Defensive rebound by R. Lopez,,26,16
113,1,0:39.0,L. Thomas makes 3-pt jump shot from 25 ft (assist by L. Galloway),,29,16
114,1,0:25.0,,G. Dieng misses 2-pt jump shot from 17 ft,29,16
115,1,0:24.0,Defensive rebound by C. Anthony,,29,16
116,1,0:01.0,R. Lopez makes 2-pt layup at rim (assist by C. Anthony),,31,16
117,2,12:00.0,,Violation by Team (jump ball),31,16
118,2,11:46.0,,K. Martin misses 2-pt jump shot from 8 ft,31,16
119,2,11:45.0,,Offensive rebound by G. Dieng,31,16
120,2,11:43.0,,G. Dieng misses 2-pt layup from 1 ft (block by K. Porziņģis),31,16
121,2,11:41.0,Defensive rebound by L. Thomas,,31,16
122,2,11:21.0,L. Galloway misses 2-pt jump shot from 18 ft,,31,16
123,2,11:20.0,,Defensive rebound by K. Martin,31,16
124,2,11:19.0,,Turnover by K. Martin (lost ball; steal by L. Galloway),31,16
125,2,11:16.0,K. Porziņģis makes 2-pt dunk at rim (assist by L. Galloway),,33,16
126,2,10:57.0,,S. Muhammad makes 2-pt jump shot from 9 ft (assist by G. Dieng),33,18
127,2,10:42.0,L. Thomas makes 2-pt layup from 1 ft (assist by S. Vujačić),,35,18
128,2,10:25.0,,Shooting foul by K. Porziņģis (drawn by G. Dieng),35,18
129,2,10:25.0,,G. Dieng misses free throw 1 of 2,35,18
130,2,10:25.0,,Offensive rebound by Team,35,18
131,2,10:25.0,K. O'Quinn enters the game for K. Porziņģis,,35,18
132,2,10:25.0,,G. Dieng makes free throw 2 of 2,35,19
133,2,10:12.0,L. Galloway makes 2-pt layup from 1 ft,,37,19
134,2,9:58.0,,K. Martin misses 2-pt jump shot from 17 ft,37,19
135,2,9:58.0,,Offensive rebound by Team,37,19
136,2,9:58.0,,K. Towns enters the game for G. Dieng,37,19
137,2,9:43.0,,Turnover by S. Muhammad (bad pass),37,19
138,2,9:30.0,A. Afflalo makes 2-pt jump shot from 21 ft,,39,19
139,2,9:13.0,,Z. LaVine makes 2-pt layup at rim,39,21
140,2,8:59.0,Turnover by K. O'Quinn (bad pass; steal by S. Muhammad),,39,21
141,2,8:53.0,,S. Muhammad misses 2-pt layup at rim,39,21
142,2,8:51.0,,Offensive rebound by K. Towns,39,21
143,2,8:51.0,,K. Towns makes 2-pt layup at rim,39,23
144,2,8:35.0,S. Vujačić misses 2-pt jump shot from 21 ft,,39,23
145,2,8:34.0,,Defensive rebound by T. Prince,39,23
146,2,8:24.0,,Shooting foul by K. O'Quinn (drawn by K. Towns),39,23
147,2,8:24.0,,Minnesota full timeout,39,23
148,2,8:24.0,,A. Wiggins enters the game for T. Prince,39,23
149,2,8:24.0,D. Williams enters the game for L. Thomas,,39,23
150,2,8:24.0,,K. Towns makes free throw 1 of 2,39,24
151,2,8:24.0,,K. Towns makes free throw 2 of 2,39,25
152,2,8:01.0,A. Afflalo misses 2-pt jump shot from 15 ft (block by A. Wiggins),,39,25
153,2,8:00.0,,Defensive rebound by Z. LaVine,39,25
154,2,7:53.0,,K. Towns misses 2-pt jump shot from 19 ft,39,25
155,2,7:52.0,Defensive rebound by L. Galloway,,39,25
156,2,7:47.0,A. Afflalo misses 2-pt jump shot from 20 ft,,39,25
157,2,7:45.0,,Defensive rebound by Team,39,25
158,2,7:45.0,Loose ball foul by K. O'Quinn (drawn by S. Muhammad),,39,25
159,2,7:45.0,,R. Rubio enters the game for K. Martin,39,25
160,2,7:45.0,C. Anthony enters the game for S. Vujačić,,39,25
161,2,7:45.0,J. Calderón enters the game for L. Galloway,,39,25
162,2,7:32.0,,K. Towns makes 2-pt jump shot from 18 ft,39,27
163,2,7:14.0,Def 3 sec tech foul by Z. LaVine,,39,27
164,2,7:14.0,R. Lopez enters the game for K. O'Quinn,,39,27
165,2,7:14.0,C. Anthony makes technical free throw,,40,27
166,2,7:08.0,A. Afflalo makes 3-pt jump shot from 22 ft (assist by J. Calderón),,43,27
167,2,6:52.0,,Z. LaVine misses 3-pt jump shot from 24 ft,43,27
168,2,6:51.0,Defensive rebound by D. Williams,,43,27
169,2,6:47.0,Turnover by D. Williams (bad pass),,43,27
170,2,6:36.0,,K. Towns makes 2-pt jump shot from 12 ft (assist by R. Rubio),43,29
171,2,6:14.0,Shooting foul by S. Muhammad (drawn by D. Williams),,43,29
172,2,6:14.0,D. Williams misses free throw 1 of 3,,43,29
173,2,6:14.0,Offensive rebound by Team,,43,29
174,2,6:14.0,D. Williams makes free throw 2 of 3,,44,29
175,2,6:14.0,D. Williams makes free throw 3 of 3,,45,29
176,2,6:00.0,,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),45,31
177,2,6:00.0,,Shooting foul by R. Lopez (drawn by K. Towns),45,31
178,2,6:00.0,,K. Towns misses free throw 1 of 1,45,31
179,2,6:00.0,Defensive rebound by D. Williams,,45,31
180,2,5:42.0,A. Afflalo misses 3-pt jump shot from 23 ft,,45,31
181,2,5:41.0,Offensive rebound by C. Anthony,,45,31
182,2,5:40.0,C. Anthony makes 2-pt layup from 1 ft,,47,31
183,2,5:16.0,,S. Muhammad makes 2-pt jump shot from 9 ft,47,33
184,2,5:05.0,C. Anthony makes 2-pt jump shot from 20 ft,,49,33
185,2,4:46.0,,S. Muhammad makes 3-pt jump shot from 24 ft (assist by R. Rubio),49,36
186,2,4:37.0,C. Anthony misses 2-pt jump shot from 15 ft,,49,36
187,2,4:35.0,Offensive rebound by R. Lopez,,49,36
188,2,4:32.0,Turnover by R. Lopez (bad pass),,49,36
189,2,4:32.0,,Minnesota full timeout,49,36
190,2,4:32.0,L. Galloway enters the game for D. Williams,,49,36
191,2,4:21.0,,A. Wiggins misses 2-pt jump shot from 18 ft,49,36
192,2,4:20.0,Defensive rebound by L. Galloway,,49,36
193,2,4:08.0,Turnover by R. Lopez (back court),,49,36
194,2,4:00.0,,Z. LaVine makes 2-pt jump shot from 16 ft,49,38
195,2,3:34.0,J. Calderón misses 2-pt jump shot from 18 ft,,49,38
196,2,3:34.0,,Defensive rebound by Z. LaVine,49,38
197,2,3:24.0,,K. Towns misses 2-pt jump shot from 19 ft,49,38
198,2,3:23.0,Defensive rebound by J. Calderón,,49,38
199,2,3:17.0,R. Lopez misses 2-pt layup from 2 ft,,49,38
200,2,3:15.0,,Defensive rebound by K. Towns,49,38
201,2,3:11.0,,A. Wiggins makes 2-pt layup at rim (assist by R. Rubio),49,40
202,2,3:10.0,New York full timeout,,49,40
203,2,3:10.0,K. Porziņģis enters the game for R. Lopez,,49,40
204,2,2:52.0,C. Anthony makes 2-pt jump shot from 17 ft,,51,40
205,2,2:33.0,,S. Muhammad makes 3-pt jump shot from 24 ft (assist by K. Towns),51,43
206,2,2:17.0,C. Anthony makes 2-pt layup from 1 ft,,53,43
207,2,2:04.0,,Shooting foul by K. Porziņģis (drawn by R. Rubio),53,43
208,2,2:04.0,,R. Rubio misses free throw 1 of 2,53,43
209,2,2:04.0,,Offensive rebound by Team,53,43
210,2,2:04.0,R. Lopez enters the game for K. Porziņģis,,53,43
211,2,2:04.0,,R. Rubio makes free throw 2 of 2,53,44
212,2,1:49.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by C. Anthony),,56,44
213,2,1:32.0,,A. Wiggins makes 2-pt jump shot from 9 ft (assist by R. Rubio),56,46
214,2,1:19.0,A. Afflalo makes 3-pt jump shot from 25 ft (assist by J. Calderón),,59,46
215,2,1:03.0,,Z. LaVine makes 2-pt jump shot from 21 ft (assist by R. Rubio),59,48
216,2,0:39.0,C. Anthony misses 2-pt jump shot from 15 ft,,59,48
217,2,0:37.0,,Defensive rebound by R. Rubio,59,48
218,2,0:28.0,,K. Towns misses 2-pt jump shot from 19 ft,59,48
219,2,0:26.0,Defensive rebound by C. Anthony,,59,48
220,2,0:04.0,C. Anthony misses 3-pt jump shot from 25 ft,,59,48
221,2,0:01.0,,Defensive rebound by Team,59,48
222,3,11:46.0,,A. Wiggins misses 2-pt jump shot from 8 ft,59,48
223,3,11:45.0,Defensive rebound by R. Lopez,,59,48
224,3,11:24.0,C. Anthony misses 3-pt jump shot from 24 ft,,59,48
225,3,11:22.0,Offensive rebound by R. Lopez,,59,48
226,3,11:22.0,R. Lopez makes 2-pt dunk at rim,,61,48
227,3,11:01.0,,T. Prince misses 2-pt jump shot from 16 ft,61,48
228,3,10:59.0,Defensive rebound by K. Porziņģis,,61,48
229,3,10:43.0,K. Porziņģis makes 2-pt jump shot from 17 ft,,63,48
230,3,10:41.0,,Minnesota full timeout,63,48
231,3,10:30.0,,K. Towns makes 2-pt jump shot from 16 ft (assist by R. Rubio),63,50
232,3,10:15.0,Turnover by C. Anthony (lost ball; steal by R. Rubio),,63,50
233,3,10:11.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),63,52
234,3,9:54.0,C. Anthony misses 2-pt jump shot from 19 ft,,63,52
235,3,9:53.0,,Defensive rebound by K. Towns,63,52
236,3,9:44.0,,A. Wiggins makes 3-pt jump shot from 24 ft (assist by R. Rubio),63,55
237,3,9:42.0,New York full timeout,,63,55
238,3,9:28.0,J. Calderón misses 3-pt jump shot from 24 ft,,63,55
239,3,9:26.0,,Defensive rebound by T. Prince,63,55
240,3,9:12.0,,Turnover by G. Dieng (bad pass; steal by K. Porziņģis),63,55
241,3,9:00.0,Offensive foul by K. Porziņģis (drawn by R. Rubio),,63,55
242,3,9:00.0,Turnover by K. Porziņģis (offensive foul),,63,55
243,3,9:00.0,L. Thomas enters the game for K. Porziņģis,,63,55
244,3,8:48.0,,A. Wiggins misses 2-pt jump shot from 18 ft,63,55
245,3,8:47.0,Defensive rebound by J. Calderón,,63,55
246,3,8:28.0,A. Afflalo misses 2-pt jump shot from 9 ft (block by K. Towns),,63,55
247,3,8:27.0,,Defensive rebound by A. Wiggins,63,55
248,3,8:18.0,,A. Wiggins makes 2-pt jump shot from 18 ft (assist by R. Rubio),63,57
249,3,7:56.0,J. Calderón makes 2-pt layup at rim,,65,57
250,3,7:40.0,,Personal foul by L. Thomas (drawn by K. Towns),65,57
251,3,7:26.0,,G. Dieng misses 2-pt jump shot from 17 ft,65,57
252,3,7:25.0,Defensive rebound by L. Thomas,,65,57
253,3,7:18.0,Turnover by A. Afflalo (lost ball),,65,57
254,3,7:05.0,,A. Wiggins misses 2-pt jump shot from 9 ft,65,57
255,3,7:04.0,Defensive rebound by R. Lopez,,65,57
256,3,6:48.0,C. Anthony misses 2-pt layup from 1 ft,,65,57
257,3,6:47.0,Offensive rebound by R. Lopez,,65,57
258,3,6:46.0,Shooting foul by G. Dieng (drawn by R. Lopez),,65,57
259,3,6:46.0,R. Lopez makes free throw 1 of 2,,66,57
260,3,6:46.0,R. Lopez makes free throw 2 of 2,,67,57
261,3,6:32.0,,K. Towns misses 3-pt jump shot from 24 ft,67,57
262,3,6:31.0,Defensive rebound by A. Afflalo,,67,57
263,3,6:10.0,L. Thomas makes 2-pt jump shot from 10 ft,,69,57
264,3,5:54.0,,K. Towns makes 2-pt jump shot from 20 ft (assist by R. Rubio),69,59
265,3,5:40.0,L. Thomas makes 2-pt jump shot from 7 ft (assist by C. Anthony),,71,59
266,3,5:20.0,,A. Wiggins misses 2-pt jump shot from 18 ft,71,59
267,3,5:19.0,Defensive rebound by C. Anthony,,71,59
268,3,5:10.0,C. Anthony makes 2-pt jump shot from 18 ft,,73,59
269,3,4:55.0,,R. Rubio misses 2-pt jump shot from 6 ft,73,59
270,3,4:54.0,Defensive rebound by R. Lopez,,73,59
271,3,4:48.0,A. Afflalo misses 3-pt jump shot from 25 ft,,73,59
272,3,4:46.0,,Defensive rebound by K. Towns,73,59
273,3,4:37.0,,R. Rubio misses 2-pt layup at rim (block by R. Lopez),73,59
274,3,4:35.0,Defensive rebound by C. Anthony,,73,59
275,3,4:29.0,C. Anthony misses 3-pt jump shot from 24 ft,,73,59
276,3,4:27.0,,Defensive rebound by T. Prince,73,59
277,3,4:18.0,,Turnover by A. Wiggins (lost ball),73,59
278,3,4:18.0,,S. Muhammad enters the game for T. Prince,73,59
279,3,4:18.0,,Z. LaVine enters the game for R. Rubio,73,59
280,3,3:53.0,Turnover by Team (shot clock),,73,59
281,3,3:53.0,,D. Rudež enters the game for K. Towns,73,59
282,3,3:40.0,,A. Wiggins misses 2-pt jump shot from 7 ft,73,59
283,3,3:39.0,Defensive rebound by C. Anthony,,73,59
284,3,3:32.0,C. Anthony makes 2-pt jump shot from 21 ft,,75,59
285,3,3:30.0,,Minnesota full timeout,75,59
286,3,3:19.0,,Z. LaVine misses 2-pt jump shot from 10 ft (block by R. Lopez),75,59
287,3,3:17.0,Defensive rebound by L. Thomas,,75,59
288,3,3:03.0,Turnover by A. Afflalo (lost ball; steal by A. Wiggins),,75,59
289,3,2:59.0,,Turnover by Z. LaVine (lost ball),75,59
290,3,2:59.0,L. Galloway enters the game for A. Afflalo,,75,59
291,3,2:36.0,Turnover by R. Lopez (lost ball; steal by Z. LaVine),,75,59
292,3,2:32.0,,S. Muhammad makes 2-pt layup at rim (assist by Z. LaVine),75,61
293,3,2:11.0,C. Anthony misses 2-pt jump shot from 6 ft,,75,61
294,3,2:10.0,Offensive rebound by R. Lopez,,75,61
295,3,2:10.0,R. Lopez makes 2-pt layup from 2 ft,,77,61
296,3,1:39.0,,Z. LaVine misses 3-pt jump shot from 25 ft,77,61
297,3,1:38.0,,Offensive rebound by A. Wiggins,77,61
298,3,1:35.0,,A. Wiggins misses 2-pt jump shot from 3 ft,77,61
299,3,1:34.0,Defensive rebound by C. Anthony,,77,61
300,3,1:23.0,C. Anthony misses 2-pt jump shot from 22 ft,,77,61
301,3,1:22.0,,Defensive rebound by Z. LaVine,77,61
302,3,1:19.0,,Personal foul by J. Calderón (drawn by Z. LaVine),77,61
303,3,1:19.0,,K. Towns enters the game for G. Dieng,77,61
304,3,1:19.0,,K. Martin enters the game for A. Wiggins,77,61
305,3,1:19.0,K. O'Quinn enters the game for R. Lopez,,77,61
306,3,1:08.0,,K. Towns misses 2-pt jump shot from 7 ft (block by K. O'Quinn),77,61
307,3,1:07.0,Defensive rebound by Team,,77,61
308,3,0:47.0,Personal foul by D. Rudež (drawn by C. Anthony),,77,61
309,3,0:37.0,J. Calderón makes 2-pt jump shot from 19 ft,,79,61
310,3,0:31.0,,Turnover by D. Rudež (bad pass; steal by K. O'Quinn),79,61
311,3,0:26.0,C. Anthony makes 2-pt layup at rim (assist by K. O'Quinn),,81,61
312,3,0:08.0,,Z. LaVine misses 2-pt jump shot from 19 ft,81,61
313,3,0:06.0,Defensive rebound by L. Galloway,,81,61
314,3,0:00.0,L. Thomas misses 2-pt jump shot from 14 ft,,81,61
315,3,0:00.0,Offensive rebound by Team,,81,61
316,4,11:48.0,Personal foul by R. Rubio (drawn by L. Galloway),,81,61
317,4,11:42.0,D. Williams makes 2-pt jump shot from 16 ft (assist by L. Thomas),,83,61
318,4,11:24.0,,K. Towns misses 2-pt layup at rim (block by K. O'Quinn),83,61
319,4,11:22.0,Defensive rebound by A. Afflalo,,83,61
320,4,11:11.0,L. Thomas makes 2-pt dunk at rim (assist by K. O'Quinn),,85,61
321,4,10:55.0,,Z. LaVine makes 2-pt jump shot from 18 ft (assist by K. Towns),85,63
322,4,10:28.0,Turnover by A. Afflalo (lost ball; steal by K. Martin),,85,63
323,4,10:24.0,,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),85,65
324,4,10:24.0,,Shooting foul by K. O'Quinn (drawn by K. Towns),85,65
325,4,10:24.0,,K. Towns makes free throw 1 of 1,85,66
326,4,10:07.0,Turnover by D. Williams (bad pass),,85,66
327,4,9:51.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by K. Towns),85,69
328,4,9:25.0,D. Williams misses 2-pt jump shot from 15 ft,,85,69
329,4,9:23.0,,Defensive rebound by K. Towns,85,69
330,4,9:14.0,,Shooting foul by A. Afflalo (drawn by R. Rubio),85,69
331,4,9:14.0,,R. Rubio makes free throw 1 of 2,85,70
332,4,9:14.0,C. Anthony enters the game for L. Thomas,,85,70
333,4,9:14.0,,R. Rubio makes free throw 2 of 2,85,71
334,4,8:56.0,C. Anthony makes 2-pt jump shot from 14 ft,,87,71
335,4,8:46.0,,R. Rubio misses 2-pt jump shot from 15 ft,87,71
336,4,8:44.0,Defensive rebound by L. Galloway,,87,71
337,4,8:38.0,L. Galloway makes 2-pt jump shot from 9 ft (assist by A. Afflalo),,89,71
338,4,8:16.0,,K. Towns misses 2-pt layup at rim,89,71
339,4,8:14.0,,Offensive rebound by K. Towns,89,71
340,4,8:14.0,,K. Towns makes 2-pt layup at rim,89,73
341,4,7:56.0,K. O'Quinn misses 2-pt jump shot from 13 ft,,89,73
342,4,7:54.0,,Defensive rebound by S. Muhammad,89,73
343,4,7:45.0,,K. Towns misses 2-pt jump shot from 9 ft,89,73
344,4,7:44.0,Defensive rebound by K. O'Quinn,,89,73
345,4,7:26.0,C. Anthony misses 2-pt jump shot from 14 ft,,89,73
346,4,7:25.0,,Defensive rebound by K. Martin,89,73
347,4,7:17.0,,S. Muhammad misses 2-pt layup from 2 ft (block by K. O'Quinn),89,73
348,4,7:15.0,,Offensive rebound by Team,89,73
349,4,7:15.0,,Minnesota full timeout,89,73
350,4,7:15.0,,A. Wiggins enters the game for K. Martin,89,73
351,4,7:15.0,J. Calderón enters the game for A. Afflalo,,89,73
352,4,7:15.0,R. Lopez enters the game for K. O'Quinn,,89,73
353,4,7:07.0,,K. Towns misses 2-pt jump shot from 19 ft,89,73
354,4,7:06.0,Defensive rebound by C. Anthony,,89,73
355,4,6:49.0,L. Galloway makes 2-pt jump shot from 13 ft,,91,73
356,4,6:30.0,,A. Wiggins makes 3-pt jump shot from 23 ft (assist by K. Towns),91,76
357,4,6:13.0,L. Galloway misses 3-pt jump shot from 24 ft,,91,76
358,4,6:12.0,,Defensive rebound by A. Wiggins,91,76
359,4,6:03.0,,A. Wiggins makes 2-pt layup from 1 ft,91,78
360,4,5:43.0,C. Anthony makes 2-pt jump shot from 19 ft,,93,78
361,4,5:23.0,,Z. LaVine misses 3-pt jump shot from 24 ft,93,78
362,4,5:21.0,Defensive rebound by R. Lopez,,93,78
363,4,5:01.0,J. Calderón misses 3-pt jump shot from 24 ft,,93,78
364,4,5:00.0,,Defensive rebound by S. Muhammad,93,78
365,4,4:52.0,,Z. LaVine makes 2-pt jump shot from 13 ft,93,80
366,4,4:40.0,Personal foul by A. Wiggins (drawn by D. Williams),,93,80
367,4,4:40.0,,Minnesota full timeout,93,80
368,4,4:40.0,A. Afflalo enters the game for L. Galloway,,93,80
369,4,4:40.0,L. Thomas enters the game for D. Williams,,93,80
370,4,4:30.0,C. Anthony makes 2-pt jump shot from 17 ft,,95,80
371,4,4:16.0,,A. Wiggins misses 2-pt jump shot from 17 ft,95,80
372,4,4:15.0,Defensive rebound by C. Anthony,,95,80
373,4,3:58.0,C. Anthony makes 2-pt jump shot from 18 ft,,97,80
374,4,3:38.0,,A. Wiggins makes 2-pt dunk at rim,97,82
375,4,3:28.0,Offensive foul by R. Lopez (drawn by K. Towns),,97,82
376,4,3:28.0,Turnover by R. Lopez (offensive foul),,97,82
377,4,3:20.0,,Shooting foul by R. Lopez (drawn by A. Wiggins),97,82
378,4,3:20.0,,A. Wiggins makes free throw 1 of 2,97,83
379,4,3:20.0,,A. Wiggins makes free throw 2 of 2,97,84
380,4,3:03.0,Turnover by J. Calderón (bad pass; steal by R. Rubio),,97,84
381,4,2:59.0,,Z. LaVine makes 2-pt dunk at rim (assist by R. Rubio),97,86
