,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
43,1,5:40.0,Turnover by M. Gortat (lost ball; steal by J. Calderón),,20,13
44,1,5:35.0,,Personal foul by O. Porter (drawn by K. Porziņģis),20,13
45,1,5:35.0,G. Temple enters the game for O. Porter,,20,13
46,1,5:24.0,,C. Anthony misses 2-pt jump shot from 8 ft,20,13
47,1,5:23.0,,Offensive rebound by K. Porziņģis,20,13
48,1,5:22.0,,Shooting foul by M. Gortat (drawn by K. Porziņģis),20,13
49,1,5:22.0,,K. Porziņģis makes free throw 1 of 2,20,14
50,1,5:22.0,,K. Porziņģis makes free throw 2 of 2,20,15
51,1,5:11.0,B. Beal makes 2-pt jump shot from 5 ft (assist by M. Gortat),,22,15
52,1,4:49.0,,Turnover by K. Porziņģis (lost ball; steal by J. Dudley),22,15
53,1,4:42.0,J. Dudley makes 3-pt jump shot from 23 ft (assist by J. Wall),,25,15
54,1,4:27.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,25,15
55,1,4:25.0,Defensive rebound by J. Wall,,25,15
56,1,4:21.0,J. Wall misses 2-pt layup from 1 ft (block by K. Porziņģis),,25,15
57,1,4:18.0,Offensive rebound by M. Gortat,,25,15
58,1,4:17.0,M. Gortat makes 2-pt layup from 1 ft,,27,15
59,1,3:57.0,Violation by G. Temple (kicked ball),,27,15
60,1,3:57.0,,L. Thomas enters the game for K. Porziņģis,27,15
61,1,3:57.0,,L. Galloway enters the game for J. Calderón,27,15
62,1,3:57.0,K. Oubre enters the game for B. Beal,,27,15
63,1,3:52.0,,Personal foul by K. Oubre (drawn by A. Afflalo),27,15
64,1,3:43.0,,A. Afflalo makes 2-pt jump shot from 17 ft,27,17
65,1,3:37.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),,29,17
66,1,3:16.0,,L. Thomas misses 2-pt jump shot from 13 ft,29,17
67,1,3:15.0,Defensive rebound by M. Gortat,,29,17
68,1,3:10.0,J. Wall misses 2-pt jump shot from 18 ft,,29,17
69,1,3:08.0,,Defensive rebound by L. Galloway,29,17
70,1,3:03.0,,L. Galloway misses 2-pt jump shot from 18 ft,29,17
71,1,3:01.0,Defensive rebound by J. Wall,,29,17
72,1,2:55.0,Turnover by J. Wall (bad pass; steal by L. Galloway),,29,17
73,1,2:49.0,,L. Thomas misses 2-pt jump shot from 21 ft,29,17
74,1,2:46.0,Defensive rebound by K. Oubre,,29,17
75,1,2:41.0,Washington full timeout,,29,17
76,1,2:41.0,D. Gooden enters the game for J. Dudley,,29,17
77,1,2:41.0,,K. Séraphin enters the game for R. Lopez,29,17
78,1,2:33.0,J. Wall makes 2-pt layup at rim,,31,17
79,1,2:07.0,,K. Séraphin misses 2-pt jump shot from 10 ft,31,17
80,1,2:05.0,Defensive rebound by D. Gooden,,31,17
81,1,1:59.0,Personal foul by A. Afflalo (drawn by K. Oubre),,31,17
82,1,1:59.0,N. Hilário enters the game for J. Wall,,31,17
83,1,1:59.0,R. Sessions enters the game for M. Gortat,,31,17
84,1,1:59.0,,S. Vujačić enters the game for A. Afflalo,31,17
85,1,1:47.0,D. Gooden misses 3-pt jump shot from 25 ft,,31,17
86,1,1:45.0,,Defensive rebound by S. Vujačić,31,17
87,1,1:32.0,,C. Anthony makes 2-pt jump shot from 16 ft,31,19
88,1,1:19.0,N. Hilário makes 2-pt layup from 1 ft,,33,19
89,1,0:57.0,,Personal foul by D. Gooden (drawn by L. Thomas),33,19
90,1,0:57.0,,L. Thomas misses free throw 1 of 2,33,19
91,1,0:57.0,,Offensive rebound by Team,33,19
92,1,0:57.0,,L. Thomas misses free throw 2 of 2,33,19
93,1,0:57.0,Defensive rebound by R. Sessions,,33,19
94,1,0:37.0,Shooting foul by K. Séraphin (drawn by N. Hilário),,33,19
95,1,0:37.0,N. Hilário makes free throw 1 of 2,,34,19
96,1,0:37.0,N. Hilário makes free throw 2 of 2,,35,19
97,1,0:25.0,,C. Anthony makes 2-pt dunk at rim (assist by K. Séraphin),35,21
98,1,0:02.0,N. Hilário misses 2-pt dunk at rim,,35,21
99,1,0:01.0,,Defensive rebound by L. Galloway,35,21
100,2,11:48.0,,S. Vujačić misses 3-pt jump shot from 25 ft,35,21
101,2,11:46.0,Defensive rebound by R. Sessions,,35,21
102,2,11:32.0,Turnover by R. Sessions (bad pass; steal by L. Galloway),,35,21
103,2,11:26.0,,K. Séraphin makes 2-pt dunk at rim (assist by L. Galloway),35,23
104,2,11:11.0,D. Gooden misses 2-pt layup from 2 ft,,35,23
105,2,11:09.0,,Defensive rebound by C. Anthony,35,23
106,2,11:00.0,,L. Thomas makes 2-pt jump shot from 22 ft (assist by K. Séraphin),35,25
107,2,10:43.0,Shooting foul by L. Galloway (drawn by R. Sessions),,35,25
108,2,10:43.0,R. Sessions misses free throw 1 of 2,,35,25
109,2,10:43.0,Offensive rebound by Team,,35,25
110,2,10:43.0,R. Sessions makes free throw 2 of 2,,36,25
111,2,10:30.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by L. Galloway),36,27
112,2,10:23.0,N. Hilário misses 2-pt layup from 1 ft (block by K. Séraphin),,36,27
113,2,10:21.0,,Defensive rebound by C. Anthony,36,27
114,2,10:11.0,,C. Anthony makes 2-pt jump shot from 15 ft,36,29
115,2,10:03.0,Washington full timeout,,36,29
116,2,9:55.0,R. Sessions misses 2-pt jump shot from 12 ft,,36,29
117,2,9:54.0,Offensive rebound by N. Hilário,,36,29
118,2,9:48.0,R. Sessions makes 2-pt layup from 2 ft,,38,29
119,2,9:23.0,,L. Thomas misses 3-pt jump shot from 24 ft,38,29
120,2,9:21.0,,Offensive rebound by S. Vujačić,38,29
121,2,9:10.0,,Turnover by K. Séraphin (bad pass),38,29
122,2,9:10.0,,K. Porziņģis enters the game for L. Thomas,38,29
123,2,9:10.0,J. Wall enters the game for K. Oubre,,38,29
124,2,8:51.0,J. Wall misses 2-pt jump shot from 16 ft,,38,29
125,2,8:50.0,,Defensive rebound by C. Anthony,38,29
126,2,8:38.0,,K. Séraphin makes 2-pt jump shot from 13 ft (assist by S. Vujačić),38,31
127,2,8:22.0,Turnover by N. Hilário (bad pass; steal by S. Vujačić),,38,31
128,2,8:16.0,,L. Galloway makes 2-pt jump shot from 15 ft (assist by K. Séraphin),38,33
129,2,7:58.0,R. Sessions misses 2-pt jump shot from 3 ft,,38,33
130,2,7:57.0,Offensive rebound by Team,,38,33
131,2,7:57.0,,Loose ball foul by S. Vujačić (drawn by N. Hilário),38,33
132,2,7:57.0,,D. Williams enters the game for C. Anthony,38,33
133,2,7:57.0,B. Beal enters the game for R. Sessions,,38,33
134,2,7:57.0,J. Dudley enters the game for D. Gooden,,38,33
135,2,7:44.0,G. Temple misses 3-pt jump shot from 24 ft,,38,33
136,2,7:42.0,,Defensive rebound by K. Séraphin,38,33
137,2,7:26.0,,L. Galloway misses 3-pt jump shot from 25 ft,38,33
138,2,7:25.0,Defensive rebound by J. Dudley,,38,33
139,2,7:18.0,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Wall),,41,33
140,2,7:01.0,,S. Vujačić misses 3-pt jump shot from 25 ft,41,33
141,2,6:59.0,Defensive rebound by J. Dudley,,41,33
142,2,6:53.0,Personal foul by K. Porziņģis (drawn by J. Wall),,41,33
143,2,6:53.0,,A. Afflalo enters the game for S. Vujačić,41,33
144,2,6:53.0,,R. Lopez enters the game for K. Séraphin,41,33
145,2,6:35.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by J. Wall),,44,33
146,2,6:23.0,,L. Galloway makes 2-pt jump shot from 17 ft (assist by R. Lopez),44,35
147,2,6:13.0,J. Dudley makes 3-pt jump shot from 26 ft (assist by J. Wall),,47,35
148,2,6:03.0,,Personal foul by G. Temple (drawn by A. Afflalo),47,35
149,2,6:03.0,M. Gortat enters the game for N. Hilário,,47,35
150,2,6:03.0,,L. Thomas enters the game for K. Porziņģis,47,35
151,2,5:49.0,,A. Afflalo makes 2-pt jump shot from 11 ft,47,37
152,2,5:22.0,J. Wall misses 2-pt jump shot from 18 ft,,47,37
153,2,5:20.0,,Defensive rebound by D. Williams,47,37
154,2,5:18.0,,Personal foul by J. Wall (drawn by D. Williams),47,37
155,2,5:18.0,Official timeout,,47,37
156,2,5:18.0,O. Porter enters the game for G. Temple,,47,37
157,2,5:05.0,,A. Afflalo makes 2-pt layup from 2 ft,47,39
158,2,4:42.0,B. Beal misses 2-pt jump shot from 19 ft,,47,39
159,2,4:40.0,,Defensive rebound by D. Williams,47,39
160,2,4:28.0,,R. Lopez makes 2-pt hook shot from 3 ft,47,41
161,2,4:13.0,M. Gortat misses 2-pt layup from 2 ft (block by R. Lopez),,47,41
162,2,4:10.0,,Defensive rebound by R. Lopez,47,41
163,2,4:05.0,,L. Thomas misses 3-pt jump shot from 24 ft,47,41
164,2,4:03.0,Defensive rebound by J. Dudley,,47,41
165,2,3:54.0,O. Porter makes 3-pt jump shot from 23 ft (assist by J. Wall),,50,41
166,2,3:32.0,,Shooting foul by O. Porter (drawn by D. Williams),50,41
167,2,3:32.0,,D. Williams makes free throw 1 of 2,50,42
168,2,3:32.0,G. Temple enters the game for O. Porter,,50,42
169,2,3:32.0,,J. Calderón enters the game for L. Galloway,50,42
170,2,3:32.0,,D. Williams makes free throw 2 of 2,50,43
171,2,3:15.0,,C. Anthony enters the game for D. Williams,50,43
172,2,3:11.0,B. Beal makes 3-pt jump shot from 25 ft,,53,43
173,2,3:02.0,,C. Anthony misses 2-pt jump shot from 15 ft,53,43
174,2,3:00.0,Defensive rebound by M. Gortat,,53,43
175,2,2:54.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by J. Wall),,56,43
176,2,2:40.0,,Turnover by C. Anthony (lost ball),56,43
177,2,2:40.0,,New York full timeout,56,43
178,2,2:40.0,,K. Porziņģis enters the game for L. Thomas,56,43
179,2,2:24.0,Shooting foul by R. Lopez (drawn by B. Beal),,56,43
180,2,2:24.0,B. Beal misses free throw 1 of 2,,56,43
181,2,2:24.0,Offensive rebound by Team,,56,43
182,2,2:24.0,B. Beal makes free throw 2 of 2,,57,43
183,2,2:08.0,,K. Porziņģis makes 2-pt jump shot from 10 ft,57,45
184,2,1:46.0,J. Dudley makes 2-pt jump shot from 21 ft (assist by G. Temple),,59,45
185,2,1:22.0,,R. Lopez misses 2-pt jump shot from 19 ft,59,45
186,2,1:21.0,Defensive rebound by M. Gortat,,59,45
187,2,1:12.0,J. Wall misses 2-pt jump shot from 19 ft,,59,45
188,2,1:10.0,,Defensive rebound by J. Calderón,59,45
189,2,1:06.0,,Personal foul by J. Dudley (drawn by K. Porziņģis),59,45
190,2,1:00.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by J. Calderón),59,48
191,2,0:52.0,M. Gortat misses 2-pt jump shot from 4 ft,,59,48
192,2,0:50.0,,Defensive rebound by R. Lopez,59,48
193,2,0:41.0,,Personal foul by J. Dudley (drawn by C. Anthony),59,48
194,2,0:41.0,,C. Anthony makes free throw 1 of 2,59,49
195,2,0:41.0,K. Humphries enters the game for J. Dudley,,59,49
196,2,0:41.0,,C. Anthony makes free throw 2 of 2,59,50
197,2,0:33.0,B. Beal makes 2-pt jump shot from 3 ft,,61,50
198,2,0:25.0,,C. Anthony misses 3-pt jump shot from 25 ft,61,50
199,2,0:23.0,Defensive rebound by J. Wall,,61,50
200,2,0:21.0,G. Temple makes 2-pt dunk at rim (assist by J. Wall),,63,50
201,2,0:02.0,,C. Anthony misses 2-pt layup from 1 ft (block by M. Gortat),63,50
202,2,0:00.0,Defensive rebound by B. Beal,,63,50
203,3,11:47.0,,C. Anthony makes 2-pt jump shot from 16 ft (assist by J. Calderón),63,52
204,3,11:21.0,J. Wall misses 2-pt jump shot from 17 ft,,63,52
205,3,11:19.0,,Defensive rebound by K. Porziņģis,63,52
206,3,11:12.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by J. Calderón),63,55
207,3,10:51.0,O. Porter misses 2-pt jump shot from 8 ft,,63,55
208,3,10:50.0,,Defensive rebound by R. Lopez,63,55
209,3,10:39.0,,R. Lopez misses 2-pt hook shot from 4 ft,63,55
210,3,10:38.0,Defensive rebound by M. Gortat,,63,55
211,3,10:30.0,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),,65,55
212,3,10:00.0,,J. Calderón misses 3-pt jump shot from 24 ft,65,55
213,3,9:58.0,Defensive rebound by O. Porter,,65,55
214,3,9:50.0,Turnover by J. Dudley (lost ball),,65,55
215,3,9:36.0,,R. Lopez makes 2-pt jump shot from 19 ft,65,57
216,3,9:17.0,B. Beal misses 3-pt jump shot from 26 ft,,65,57
217,3,9:15.0,,Defensive rebound by C. Anthony,65,57
218,3,9:08.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by C. Anthony),65,60
219,3,9:07.0,Washington full timeout,,65,60
220,3,8:50.0,Shooting foul by C. Anthony (drawn by M. Gortat),,65,60
221,3,8:50.0,M. Gortat makes free throw 1 of 2,,66,60
222,3,8:50.0,M. Gortat makes free throw 2 of 2,,67,60
223,3,8:39.0,,Turnover by R. Lopez (3 sec),67,60
224,3,8:24.0,J. Dudley misses 2-pt jump shot from 10 ft,,67,60
225,3,8:23.0,,Defensive rebound by R. Lopez,67,60
226,3,8:13.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),67,63
227,3,8:02.0,Def 3 sec tech foul by K. Porziņģis,,67,63
228,3,8:02.0,B. Beal makes technical free throw,,68,63
229,3,7:46.0,B. Beal makes 3-pt jump shot from 25 ft,,71,63
230,3,7:32.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,71,63
231,3,7:30.0,,Offensive rebound by Team,71,63
232,3,7:30.0,Loose ball foul by M. Gortat (drawn by R. Lopez),,71,63
233,3,7:18.0,,K. Porziņģis makes 2-pt dunk at rim,71,65
234,3,7:12.0,Offensive foul by M. Gortat (drawn by J. Calderón),,71,65
235,3,7:12.0,Turnover by M. Gortat (offensive foul),,71,65
236,3,6:56.0,,K. Porziņģis makes 2-pt jump shot from 12 ft,71,67
237,3,6:40.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,74,67
238,3,6:24.0,,C. Anthony misses 3-pt jump shot from 24 ft,74,67
239,3,6:23.0,Defensive rebound by M. Gortat,,74,67
240,3,6:13.0,B. Beal misses 3-pt jump shot from 24 ft,,74,67
241,3,6:12.0,,Defensive rebound by J. Calderón,74,67
242,3,6:00.0,,K. Porziņģis makes 2-pt hook shot from 5 ft (assist by C. Anthony),74,69
243,3,5:52.0,O. Porter makes 2-pt layup at rim (assist by J. Wall),,76,69
244,3,5:37.0,,R. Lopez misses 2-pt jump shot from 4 ft (block by M. Gortat),76,69
245,3,5:35.0,,Offensive rebound by R. Lopez,76,69
246,3,5:33.0,,R. Lopez makes 2-pt hook shot from 3 ft,76,71
247,3,5:16.0,J. Wall misses 3-pt jump shot from 25 ft,,76,71
248,3,5:14.0,,Defensive rebound by C. Anthony,76,71
249,3,5:06.0,,A. Afflalo misses 3-pt jump shot from 24 ft,76,71
250,3,5:05.0,,Offensive rebound by K. Porziņģis,76,71
251,3,5:04.0,,K. Porziņģis misses 2-pt layup from 1 ft,76,71
252,3,5:03.0,Defensive rebound by M. Gortat,,76,71
253,3,4:58.0,J. Dudley misses 3-pt jump shot from 23 ft,,76,71
254,3,4:55.0,,Defensive rebound by C. Anthony,76,71
255,3,4:31.0,,C. Anthony makes 2-pt jump shot from 7 ft,76,73
256,3,4:14.0,M. Gortat makes 2-pt layup from 1 ft (assist by O. Porter),,78,73
257,3,4:12.0,,New York full timeout,78,73
258,3,4:12.0,G. Temple enters the game for B. Beal,,78,73
259,3,4:12.0,,S. Vujačić enters the game for R. Lopez,78,73
260,3,4:12.0,,K. Séraphin enters the game for A. Afflalo,78,73
261,3,4:12.0,,L. Galloway enters the game for J. Calderón,78,73
262,3,3:57.0,,K. Séraphin makes 2-pt jump shot from 3 ft (assist by L. Galloway),78,75
263,3,3:37.0,Turnover by J. Dudley (bad pass; steal by C. Anthony),,78,75
264,3,3:31.0,,K. Porziņģis makes 2-pt jump shot from 5 ft (assist by L. Galloway),78,77
265,3,3:17.0,J. Dudley misses 2-pt jump shot from 15 ft,,78,77
266,3,3:15.0,,Defensive rebound by S. Vujačić,78,77
267,3,3:06.0,,K. Séraphin makes 2-pt jump shot from 17 ft,78,79
268,3,2:47.0,M. Gortat makes 2-pt jump shot from 4 ft (assist by J. Wall),,80,79
269,3,2:31.0,,C. Anthony misses 2-pt jump shot from 14 ft,80,79
270,3,2:30.0,Defensive rebound by O. Porter,,80,79
271,3,2:26.0,Personal foul by L. Galloway (drawn by J. Wall),,80,79
272,3,2:26.0,N. Hilário enters the game for M. Gortat,,80,79
273,3,2:26.0,R. Sessions enters the game for O. Porter,,80,79
274,3,2:11.0,J. Wall makes 2-pt jump shot from 21 ft,,82,79
275,3,1:46.0,,L. Galloway makes 2-pt jump shot from 10 ft,82,81
276,3,1:36.0,Shooting foul by K. Séraphin (drawn by R. Sessions),,82,81
277,3,1:36.0,R. Sessions makes free throw 1 of 2,,83,81
278,3,1:36.0,K. Humphries enters the game for J. Dudley,,83,81
279,3,1:36.0,,D. Williams enters the game for C. Anthony,83,81
280,3,1:36.0,,A. Afflalo enters the game for K. Porziņģis,83,81
281,3,1:36.0,R. Sessions misses free throw 2 of 2,,83,81
282,3,1:36.0,,Defensive rebound by L. Galloway,83,81
283,3,1:17.0,,D. Williams makes 2-pt jump shot from 20 ft,83,83
284,3,1:01.0,J. Wall misses 2-pt jump shot from 16 ft,,83,83
285,3,1:00.0,,Defensive rebound by K. Séraphin,83,83
286,3,0:44.0,,Turnover by K. Séraphin (lost ball),83,83
287,3,0:27.0,K. Humphries misses 3-pt jump shot from 24 ft,,83,83
288,3,0:25.0,,Defensive rebound by S. Vujačić,83,83
289,3,0:07.0,,K. Séraphin misses 2-pt jump shot from 17 ft,83,83
290,3,0:05.0,Defensive rebound by K. Humphries,,83,83
291,4,11:46.0,J. Wall misses 2-pt jump shot from 20 ft,,83,83
292,4,11:44.0,,Defensive rebound by L. Galloway,83,83
293,4,11:37.0,,Turnover by L. Galloway (lost ball; steal by J. Wall),83,83
294,4,11:34.0,J. Wall makes 2-pt dunk at rim (assist by R. Sessions),,85,83
295,4,11:10.0,,Personal foul by G. Temple (drawn by A. Afflalo),85,83
296,4,11:01.0,,D. Williams makes 2-pt jump shot from 8 ft,85,85
297,4,10:45.0,Shooting foul by K. Séraphin (drawn by R. Sessions),,85,85
298,4,10:45.0,R. Sessions misses free throw 1 of 2,,85,85
299,4,10:45.0,Offensive rebound by Team,,85,85
300,4,10:45.0,R. Sessions makes free throw 2 of 2,,86,85
301,4,10:31.0,,L. Galloway misses 2-pt layup at rim (block by N. Hilário),86,85
302,4,10:30.0,,Offensive rebound by S. Vujačić,86,85
303,4,10:29.0,,S. Vujačić misses 2-pt jump shot from 18 ft,86,85
304,4,10:28.0,Defensive rebound by K. Humphries,,86,85
305,4,10:27.0,Personal foul by L. Galloway (drawn by K. Humphries),,86,85
306,4,10:27.0,O. Porter enters the game for K. Humphries,,86,85
307,4,10:12.0,G. Temple misses 2-pt jump shot from 16 ft,,86,85
308,4,10:10.0,,Defensive rebound by A. Afflalo,86,85
309,4,9:58.0,,Turnover by K. Séraphin (bad pass),86,85
310,4,9:45.0,N. Hilário misses 2-pt jump shot from 10 ft,,86,85
311,4,9:43.0,,Defensive rebound by S. Vujačić,86,85
312,4,9:38.0,,L. Galloway makes 2-pt jump shot from 21 ft (assist by S. Vujačić),86,87
313,4,9:20.0,R. Sessions makes 2-pt layup from 1 ft (assist by J. Wall),,88,87
314,4,9:00.0,,Personal foul by N. Hilário (drawn by K. Séraphin),88,87
315,4,9:00.0,,J. Calderón enters the game for S. Vujačić,88,87
316,4,9:00.0,,C. Anthony enters the game for D. Williams,88,87
317,4,9:00.0,,R. Lopez enters the game for K. Séraphin,88,87
318,4,8:46.0,,C. Anthony makes 2-pt jump shot from 14 ft,88,89
319,4,8:33.0,R. Sessions misses 3-pt jump shot from 25 ft,,88,89
320,4,8:32.0,,Defensive rebound by C. Anthony,88,89
321,4,8:09.0,,Turnover by Team (shot clock),88,89
322,4,8:09.0,Official timeout,,88,89
323,4,8:09.0,B. Beal enters the game for R. Sessions,,88,89
324,4,7:56.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,91,89
325,4,7:39.0,,J. Calderón misses 2-pt jump shot from 4 ft (block by B. Beal),91,89
326,4,7:36.0,Defensive rebound by B. Beal,,91,89
327,4,7:30.0,N. Hilário misses 2-pt layup from 2 ft,,91,89
328,4,7:28.0,,Defensive rebound by C. Anthony,91,89
329,4,7:18.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by J. Calderón),91,92
330,4,6:52.0,B. Beal misses 2-pt jump shot from 18 ft,,91,92
331,4,6:50.0,,Defensive rebound by C. Anthony,91,92
332,4,6:43.0,,Personal foul by N. Hilário (drawn by R. Lopez),91,92
333,4,6:27.0,,C. Anthony misses 2-pt jump shot from 21 ft,91,92
334,4,6:25.0,Defensive rebound by N. Hilário,,91,92
335,4,6:18.0,J. Wall makes 2-pt layup from 1 ft,,93,92
336,4,5:59.0,,C. Anthony misses 2-pt jump shot from 18 ft,93,92
337,4,5:57.0,Defensive rebound by G. Temple,,93,92
338,4,5:47.0,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),,96,92
339,4,5:47.0,,New York full timeout,96,92
340,4,5:47.0,M. Gortat enters the game for N. Hilário,,96,92
341,4,5:47.0,,K. Porziņģis enters the game for R. Lopez,96,92
342,4,5:33.0,,Turnover by C. Anthony (lost ball; steal by B. Beal),96,92
343,4,5:25.0,J. Wall misses 3-pt jump shot from 24 ft,,96,92
344,4,5:23.0,,Defensive rebound by K. Porziņģis,96,92
345,4,5:21.0,,Turnover by K. Porziņģis (bad pass; steal by B. Beal),96,92
346,4,5:19.0,B. Beal misses 3-pt jump shot from 25 ft,,96,92
347,4,5:17.0,,Defensive rebound by C. Anthony,96,92
348,4,5:06.0,,K. Porziņģis misses 2-pt jump shot from 12 ft,96,92
349,4,5:05.0,,Offensive rebound by C. Anthony,96,92
350,4,5:05.0,,C. Anthony makes 2-pt layup from 2 ft,96,94
351,4,4:57.0,Turnover by G. Temple (step out of bounds),,96,94
352,4,4:36.0,,Personal foul by M. Gortat (drawn by K. Porziņģis),96,94
353,4,4:24.0,,L. Galloway misses 3-pt jump shot from 26 ft,96,94
354,4,4:22.0,Defensive rebound by J. Wall,,96,94
355,4,4:14.0,J. Wall misses 2-pt layup from 1 ft (block by K. Porziņģis),,96,94
356,4,4:12.0,,Defensive rebound by A. Afflalo,96,94
357,4,4:05.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,96,94
358,4,4:03.0,Defensive rebound by M. Gortat,,96,94
359,4,3:58.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,99,94
360,4,3:44.0,,Turnover by C. Anthony (bad pass; steal by B. Beal),99,94
361,4,3:43.0,Personal foul by C. Anthony (drawn by G. Temple),,99,94
362,4,3:43.0,J. Dudley enters the game for M. Gortat,,99,94
363,4,3:20.0,J. Wall makes 2-pt jump shot from 19 ft,,101,94
364,4,2:56.0,,K. Porziņģis makes 2-pt jump shot from 9 ft (assist by L. Galloway),101,96
365,4,2:31.0,J. Wall makes 2-pt jump shot from 18 ft,,103,96
366,4,2:29.0,,New York full timeout,103,96
367,4,2:29.0,Washington full timeout,,103,96
368,4,2:06.0,,C. Anthony misses 3-pt jump shot from 23 ft,103,96
369,4,2:06.0,Defensive rebound by Team,,103,96
370,4,1:51.0,J. Wall makes 3-pt jump shot from 24 ft,,106,96
371,4,1:38.0,,Personal foul by G. Temple (drawn by C. Anthony),106,96
372,4,1:38.0,,C. Anthony makes free throw 1 of 2,106,97
373,4,1:38.0,,C. Anthony makes free throw 2 of 2,106,98
374,4,1:17.0,J. Wall misses 2-pt jump shot from 18 ft,,106,98
375,4,1:15.0,,Defensive rebound by L. Galloway,106,98
376,4,1:07.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),106,101
377,4,1:02.0,Personal foul by K. Porziņģis (drawn by J. Wall),,106,101
378,4,0:50.0,J. Wall misses 2-pt layup from 1 ft (block by K. Porziņģis),,106,101
379,4,0:48.0,,Defensive rebound by C. Anthony,106,101
