,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PHILADELPHIA_ACTION,PHOENIX_SCORE,PHILADELPHIA_SCORE
47,1,5:20.0,,Philadelphia full timeout,17,16
48,1,5:20.0,,R. Holmes enters the game for J. Grant,17,16
49,1,5:20.0,,H. Thompson enters the game for N. Stauskas,17,16
50,1,5:06.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by R. Holmes),17,19
51,1,4:39.0,P. Tucker misses 2-pt layup at rim (block by N. Noel),,17,19
52,1,4:37.0,,Defensive rebound by N. Noel,17,19
53,1,4:23.0,,Turnover by N. Noel (bad pass; steal by A. Len),17,19
54,1,4:13.0,A. Goodwin misses 2-pt layup from 2 ft,,17,19
55,1,4:11.0,,Defensive rebound by N. Noel,17,19
56,1,4:02.0,,R. Covington misses 3-pt jump shot from 23 ft,17,19
57,1,4:01.0,Defensive rebound by T. Chandler,,17,19
58,1,3:51.0,A. Goodwin misses 3-pt jump shot from 26 ft,,17,19
59,1,3:50.0,,Defensive rebound by I. Smith,17,19
60,1,3:45.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),17,21
61,1,3:25.0,Shooting foul by H. Thompson (drawn by D. Booker),,17,21
62,1,3:25.0,D. Booker misses free throw 1 of 2,,17,21
63,1,3:25.0,Offensive rebound by Team,,17,21
64,1,3:25.0,M. Morris enters the game for T. Chandler,,17,21
65,1,3:25.0,,T. McConnell enters the game for I. Smith,17,21
66,1,3:25.0,D. Booker makes free throw 2 of 2,,18,21
67,1,3:11.0,,R. Covington misses 2-pt layup from 2 ft,18,21
68,1,3:10.0,,Offensive rebound by R. Holmes,18,21
69,1,3:10.0,,Shooting foul by A. Len (drawn by R. Holmes),18,21
70,1,3:10.0,,R. Holmes misses free throw 1 of 2,18,21
71,1,3:10.0,,Offensive rebound by Team,18,21
72,1,3:10.0,T. Warren enters the game for D. Booker,,18,21
73,1,3:10.0,M. Teletović enters the game for A. Len,,18,21
74,1,3:10.0,,J. Grant enters the game for N. Noel,18,21
75,1,3:10.0,,N. Stauskas enters the game for R. Covington,18,21
76,1,3:10.0,,R. Holmes misses free throw 2 of 2,18,21
77,1,3:08.0,Defensive rebound by A. Goodwin,,18,21
78,1,3:01.0,A. Goodwin misses 2-pt jump shot from 5 ft (block by R. Holmes),,18,21
79,1,3:00.0,Offensive rebound by Team,,18,21
80,1,2:57.0,T. Warren makes 2-pt jump shot from 10 ft (assist by P. Tucker),,20,21
81,1,2:39.0,,Shooting foul by A. Goodwin (drawn by J. Grant),20,21
82,1,2:39.0,,J. Grant makes free throw 1 of 2,20,22
83,1,2:39.0,,J. Grant makes free throw 2 of 2,20,23
84,1,2:21.0,M. Teletović makes 2-pt layup at rim (assist by A. Goodwin),,22,23
85,1,2:21.0,Shooting foul by T. McConnell (drawn by M. Teletović),,22,23
86,1,2:21.0,M. Teletović misses free throw 1 of 1,,22,23
87,1,2:20.0,,Defensive rebound by T. McConnell,22,23
88,1,2:16.0,,Turnover by T. McConnell (bad pass; steal by A. Goodwin),22,23
89,1,2:10.0,T. Warren makes 2-pt jump shot from 6 ft (assist by P. Tucker),,24,23
90,1,1:47.0,,H. Thompson makes 3-pt jump shot from 23 ft (assist by T. McConnell),24,26
91,1,1:43.0,Offensive foul by A. Goodwin (drawn by T. McConnell),,24,26
92,1,1:43.0,Turnover by A. Goodwin (offensive foul),,24,26
93,1,1:43.0,L. Brown enters the game for A. Goodwin,,24,26
94,1,1:32.0,,Turnover by T. McConnell (bad pass),24,26
95,1,1:21.0,Turnover by L. Brown (lost ball),,24,26
96,1,1:05.0,,Personal foul by L. Brown (drawn by J. Grant),24,26
97,1,0:59.0,,H. Thompson makes 3-pt jump shot from 24 ft (assist by J. Grant),24,29
98,1,0:52.0,Offensive foul by M. Morris (drawn by R. Holmes),,24,29
99,1,0:52.0,Turnover by M. Morris (offensive foul),,24,29
100,1,0:43.0,,J. Grant makes 2-pt layup from 1 ft (assist by T. McConnell),24,31
101,1,0:27.0,M. Teletović misses 3-pt jump shot from 25 ft,,24,31
102,1,0:26.0,,Defensive rebound by J. Grant,24,31
103,1,0:04.0,,N. Stauskas misses 2-pt layup from 2 ft (block by M. Teletović),24,31
104,1,0:01.0,,Offensive rebound by T. McConnell,24,31
105,1,0:01.0,,Turnover by Team (shot clock),24,31
106,1,0:00.0,M. Teletović misses 3-pt jump shot from 29 ft,,24,31
107,1,0:00.0,Offensive rebound by Team,,24,31
108,2,11:46.0,,R. Covington misses 3-pt jump shot from 26 ft,24,31
109,2,11:45.0,Defensive rebound by M. Morris,,24,31
110,2,11:33.0,D. Booker makes 2-pt jump shot from 17 ft (assist by M. Teletović),,26,31
111,2,11:09.0,,T. McConnell makes 2-pt jump shot from 6 ft,26,33
112,2,11:00.0,Personal foul by N. Stauskas (drawn by D. Booker),,26,33
113,2,10:59.0,Turnover by T. Warren (bad pass; steal by T. McConnell),,26,33
114,2,10:55.0,,T. McConnell misses 2-pt layup at rim (block by L. Brown),26,33
115,2,10:54.0,,Offensive rebound by R. Covington,26,33
116,2,10:53.0,,R. Covington makes 2-pt layup from 2 ft,26,35
117,2,10:28.0,Shooting foul by R. Covington (drawn by M. Teletović),,26,35
118,2,10:28.0,M. Teletović makes free throw 1 of 2,,27,35
119,2,10:28.0,A. Goodwin enters the game for L. Brown,,27,35
120,2,10:28.0,,J. Grant enters the game for R. Holmes,27,35
121,2,10:28.0,,I. Canaan enters the game for N. Stauskas,27,35
122,2,10:28.0,M. Teletović makes free throw 2 of 2,,28,35
123,2,10:13.0,,Offensive foul by R. Covington (drawn by A. Goodwin),28,35
124,2,10:13.0,,Turnover by R. Covington (offensive foul),28,35
125,2,9:52.0,Turnover by M. Morris (step out of bounds),,28,35
126,2,9:35.0,,I. Canaan misses 3-pt jump shot from 26 ft,28,35
127,2,9:34.0,Defensive rebound by M. Morris,,28,35
128,2,9:16.0,A. Goodwin makes 2-pt dunk at rim (assist by D. Booker),,30,35
129,2,9:10.0,,Philadelphia full timeout,30,35
130,2,8:54.0,,T. McConnell makes 2-pt jump shot from 5 ft,30,37
131,2,8:42.0,Offensive foul by M. Morris (drawn by J. Grant),,30,37
132,2,8:42.0,Turnover by M. Morris (offensive foul),,30,37
133,2,8:28.0,,I. Canaan makes 2-pt layup from 2 ft (assist by J. Grant),30,39
134,2,8:14.0,M. Teletović makes 2-pt layup from 2 ft (assist by M. Morris),,32,39
135,2,7:57.0,,T. McConnell makes 2-pt layup from 1 ft (assist by J. Grant),32,41
136,2,7:40.0,D. Booker misses 2-pt jump shot from 17 ft,,32,41
137,2,7:38.0,,Defensive rebound by T. McConnell,32,41
138,2,7:28.0,,Personal foul by A. Goodwin (drawn by J. Grant),32,41
139,2,7:28.0,,I. Smith enters the game for T. McConnell,32,41
140,2,7:28.0,,N. Noel enters the game for H. Thompson,32,41
141,2,7:28.0,T. Chandler enters the game for M. Teletović,,32,41
142,2,7:28.0,S. Weems enters the game for A. Goodwin,,32,41
143,2,7:13.0,,I. Canaan misses 2-pt layup from 2 ft,32,41
144,2,7:12.0,Defensive rebound by T. Chandler,,32,41
145,2,7:07.0,D. Booker misses 2-pt layup at rim,,32,41
146,2,7:03.0,,Defensive rebound by N. Noel,32,41
147,2,6:58.0,,R. Covington misses 3-pt jump shot from 24 ft,32,41
148,2,6:56.0,Defensive rebound by D. Booker,,32,41
149,2,6:50.0,Personal foul by R. Covington (drawn by M. Morris),,32,41
150,2,6:50.0,,N. Stauskas enters the game for R. Covington,32,41
151,2,6:44.0,Shooting foul by N. Noel (drawn by T. Chandler),,32,41
152,2,6:44.0,T. Chandler makes free throw 1 of 2,,33,41
153,2,6:44.0,T. Chandler misses free throw 2 of 2,,33,41
154,2,6:42.0,,Defensive rebound by J. Grant,33,41
155,2,6:23.0,,J. Grant makes 2-pt dunk at rim (assist by I. Smith),33,43
156,2,6:03.0,Turnover by T. Chandler (bad pass),,33,43
157,2,6:03.0,P. Tucker enters the game for T. Warren,,33,43
158,2,5:44.0,,I. Canaan makes 3-pt jump shot from 25 ft,33,46
159,2,5:24.0,P. Tucker misses 2-pt hook shot from 7 ft,,33,46
160,2,5:23.0,Offensive rebound by T. Chandler,,33,46
161,2,5:23.0,Personal foul by J. Grant (drawn by T. Chandler),,33,46
162,2,5:23.0,Official timeout,,33,46
163,2,5:23.0,A. Len enters the game for M. Morris,,33,46
164,2,5:23.0,T. Chandler makes free throw 1 of 2,,34,46
165,2,5:23.0,T. Chandler makes free throw 2 of 2,,35,46
166,2,5:04.0,,Personal foul by P. Tucker (drawn by J. Grant),35,46
167,2,4:49.0,,I. Smith misses 2-pt jump shot from 19 ft,35,46
168,2,4:47.0,,Offensive rebound by N. Noel,35,46
169,2,4:38.0,,I. Canaan misses 3-pt jump shot from 25 ft,35,46
170,2,4:36.0,Defensive rebound by D. Booker,,35,46
171,2,4:19.0,D. Booker makes 2-pt layup from 2 ft (assist by P. Tucker),,37,46
172,2,4:09.0,,Turnover by N. Noel (bad pass),37,46
173,2,4:09.0,,H. Thompson enters the game for I. Canaan,37,46
174,2,4:09.0,,R. Holmes enters the game for J. Grant,37,46
175,2,3:47.0,A. Len makes 2-pt layup at rim (assist by S. Weems),,39,46
176,2,3:34.0,,Shooting foul by T. Chandler (drawn by R. Holmes),39,46
177,2,3:34.0,,R. Holmes makes free throw 1 of 2,39,47
178,2,3:34.0,,R. Holmes makes free throw 2 of 2,39,48
179,2,3:26.0,Shooting foul by R. Holmes (drawn by A. Len),,39,48
180,2,3:26.0,A. Len makes free throw 1 of 2,,40,48
181,2,3:26.0,A. Len makes free throw 2 of 2,,41,48
182,2,3:13.0,,I. Smith misses 2-pt jump shot from 13 ft,41,48
183,2,3:10.0,Defensive rebound by P. Tucker,,41,48
184,2,3:08.0,D. Booker makes 2-pt layup at rim (assist by P. Tucker),,43,48
185,2,2:45.0,,I. Smith misses 3-pt jump shot from 23 ft,43,48
186,2,2:44.0,Defensive rebound by A. Len,,43,48
187,2,2:35.0,S. Weems makes 2-pt jump shot from 17 ft,,45,48
188,2,2:18.0,,Shooting foul by D. Booker (drawn by N. Stauskas),45,48
189,2,2:18.0,Phoenix full timeout,,45,48
190,2,2:18.0,,N. Stauskas makes free throw 1 of 2,45,49
191,2,2:18.0,,N. Stauskas makes free throw 2 of 2,45,50
192,2,2:01.0,P. Tucker misses 2-pt jump shot from 17 ft,,45,50
193,2,1:59.0,,Defensive rebound by N. Noel,45,50
194,2,1:47.0,,N. Noel misses 2-pt layup from 1 ft,45,50
195,2,1:45.0,Defensive rebound by T. Chandler,,45,50
196,2,1:42.0,Turnover by P. Tucker (step out of bounds),,45,50
197,2,1:30.0,,H. Thompson misses 2-pt jump shot from 4 ft,45,50
198,2,1:28.0,,Offensive rebound by H. Thompson,45,50
199,2,1:26.0,,H. Thompson misses 2-pt layup from 2 ft,45,50
200,2,1:25.0,Defensive rebound by T. Chandler,,45,50
201,2,1:18.0,A. Len misses 2-pt hook shot from 5 ft,,45,50
202,2,1:15.0,,Defensive rebound by N. Noel,45,50
203,2,1:09.0,,Personal foul by P. Tucker (drawn by N. Stauskas),45,50
204,2,1:09.0,,N. Stauskas misses free throw 1 of 2,45,50
205,2,1:09.0,,Offensive rebound by Team,45,50
206,2,1:09.0,,N. Stauskas makes free throw 2 of 2,45,51
207,2,0:59.0,S. Weems misses 2-pt jump shot from 18 ft,,45,51
208,2,0:57.0,Offensive rebound by A. Len,,45,51
209,2,0:39.0,D. Booker misses 2-pt jump shot from 5 ft (block by N. Noel),,45,51
210,2,0:36.0,,Defensive rebound by H. Thompson,45,51
211,2,0:33.0,,N. Stauskas makes 2-pt layup from 2 ft (assist by I. Smith),45,53
212,2,0:08.0,D. Booker misses 2-pt jump shot from 16 ft,,45,53
213,2,0:06.0,,Defensive rebound by R. Holmes,45,53
214,2,0:03.0,,Personal foul by D. Booker (drawn by I. Smith),45,53
215,2,0:03.0,,I. Smith makes free throw 1 of 2,45,54
216,2,0:03.0,,J. Grant enters the game for N. Stauskas,45,54
217,2,0:03.0,,T. McConnell enters the game for R. Holmes,45,54
218,2,0:03.0,,I. Smith misses free throw 2 of 2,45,54
219,2,0:03.0,Defensive rebound by A. Len,,45,54
220,2,0:00.0,S. Weems misses 3-pt jump shot from 39 ft,,45,54
221,2,0:00.0,Offensive rebound by Team,,45,54
222,3,11:41.0,,N. Noel makes 2-pt dunk at rim (assist by J. Grant),45,56
223,3,11:23.0,Turnover by A. Len (lost ball; steal by N. Noel),,45,56
224,3,11:21.0,,Personal foul by P. Tucker (drawn by I. Smith),45,56
225,3,11:07.0,,J. Grant misses 2-pt jump shot from 10 ft,45,56
226,3,11:06.0,Defensive rebound by A. Len,,45,56
227,3,11:05.0,Personal foul by N. Noel (drawn by A. Goodwin),,45,56
228,3,11:02.0,Shooting foul by I. Smith (drawn by A. Goodwin),,45,56
229,3,11:02.0,A. Goodwin misses free throw 1 of 2,,45,56
230,3,11:02.0,Offensive rebound by Team,,45,56
231,3,11:02.0,A. Goodwin misses free throw 2 of 2,,45,56
232,3,11:02.0,,Defensive rebound by J. Grant,45,56
233,3,10:49.0,,I. Smith makes 2-pt jump shot from 11 ft (assist by N. Noel),45,58
234,3,10:34.0,Shooting foul by N. Noel (drawn by A. Len),,45,58
235,3,10:34.0,A. Len makes free throw 1 of 2,,46,58
236,3,10:34.0,A. Len makes free throw 2 of 2,,47,58
237,3,10:22.0,,R. Covington makes 3-pt jump shot from 23 ft (assist by N. Stauskas),47,61
238,3,10:14.0,Turnover by T. Chandler (bad pass; steal by N. Stauskas),,47,61
239,3,10:10.0,,Shooting foul by D. Booker (drawn by N. Stauskas),47,61
240,3,10:10.0,,N. Stauskas makes free throw 1 of 2,47,62
241,3,10:10.0,,N. Stauskas makes free throw 2 of 2,47,63
242,3,9:56.0,D. Booker misses 2-pt jump shot from 9 ft,,47,63
243,3,9:54.0,,Defensive rebound by N. Stauskas,47,63
244,3,9:45.0,,R. Covington misses 3-pt jump shot from 26 ft,47,63
245,3,9:43.0,Defensive rebound by A. Len,,47,63
246,3,9:36.0,T. Chandler misses 2-pt dunk at rim,,47,63
247,3,9:34.0,,Defensive rebound by N. Stauskas,47,63
248,3,9:32.0,,Personal foul by A. Goodwin (drawn by J. Grant),47,63
249,3,9:26.0,,Offensive foul by J. Grant (drawn by A. Goodwin),47,63
250,3,9:26.0,,Turnover by J. Grant (offensive foul),47,63
251,3,9:13.0,Turnover by A. Goodwin (bad pass; steal by J. Grant),,47,63
252,3,8:55.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),47,65
253,3,8:53.0,Phoenix full timeout,,47,65
254,3,8:53.0,M. Teletović enters the game for T. Chandler,,47,65
255,3,8:39.0,A. Goodwin makes 2-pt layup from 2 ft (assist by D. Booker),,49,65
256,3,8:31.0,,Turnover by J. Grant (bad pass; steal by P. Tucker),49,65
257,3,8:21.0,Turnover by P. Tucker (bad pass; steal by N. Noel),,49,65
258,3,8:19.0,,Personal foul by A. Goodwin (drawn by J. Grant),49,65
259,3,8:19.0,S. Weems enters the game for A. Goodwin,,49,65
260,3,8:01.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by N. Stauskas),49,68
261,3,7:34.0,S. Weems makes 3-pt jump shot from 26 ft (assist by D. Booker),,52,68
262,3,7:22.0,,I. Smith misses 2-pt jump shot from 20 ft,52,68
263,3,7:20.0,Defensive rebound by D. Booker,,52,68
264,3,7:16.0,D. Booker misses 2-pt jump shot from 3 ft,,52,68
265,3,7:14.0,Offensive rebound by Team,,52,68
266,3,7:14.0,,H. Thompson enters the game for J. Grant,52,68
267,3,7:14.0,T. Warren enters the game for D. Booker,,52,68
268,3,7:08.0,A. Len makes 2-pt jump shot from 18 ft (assist by T. Warren),,54,68
269,3,6:51.0,,I. Smith misses 2-pt jump shot from 21 ft,54,68
270,3,6:50.0,Defensive rebound by P. Tucker,,54,68
271,3,6:36.0,S. Weems makes 2-pt layup at rim,,56,68
272,3,6:36.0,,Philadelphia full timeout,56,68
273,3,6:36.0,,I. Canaan enters the game for N. Stauskas,56,68
274,3,6:18.0,,Turnover by R. Covington (lost ball; steal by P. Tucker),56,68
275,3,6:14.0,Shooting foul by N. Noel (drawn by P. Tucker),,56,68
276,3,6:14.0,P. Tucker makes free throw 1 of 2,,57,68
277,3,6:14.0,,R. Holmes enters the game for N. Noel,57,68
278,3,6:14.0,P. Tucker makes free throw 2 of 2,,58,68
279,3,6:01.0,,R. Holmes misses 2-pt layup from 2 ft,58,68
280,3,6:00.0,Defensive rebound by A. Len,,58,68
281,3,5:55.0,S. Weems makes 2-pt layup from 1 ft (assist by P. Tucker),,60,68
282,3,5:26.0,,R. Holmes misses 3-pt jump shot from 24 ft,60,68
283,3,5:26.0,Defensive rebound by P. Tucker,,60,68
284,3,5:21.0,P. Tucker misses 2-pt layup from 3 ft,,60,68
285,3,5:20.0,Offensive rebound by A. Len,,60,68
286,3,5:19.0,A. Len misses 2-pt layup from 1 ft,,60,68
287,3,5:18.0,,Defensive rebound by R. Holmes,60,68
288,3,5:06.0,,I. Smith misses 2-pt layup from 3 ft (block by A. Len),60,68
289,3,5:06.0,Defensive rebound by S. Weems,,60,68
290,3,4:57.0,M. Teletović misses 3-pt jump shot from 24 ft,,60,68
291,3,4:57.0,,Defensive rebound by H. Thompson,60,68
292,3,4:54.0,,H. Thompson makes 3-pt jump shot from 25 ft,60,71
293,3,4:31.0,Offensive foul by T. Warren (drawn by I. Canaan),,60,71
294,3,4:31.0,Turnover by T. Warren (offensive foul),,60,71
295,3,4:31.0,,N. Stauskas enters the game for R. Covington,60,71
296,3,4:19.0,,Shooting foul by S. Weems (drawn by I. Smith),60,71
297,3,4:19.0,,I. Smith makes free throw 1 of 2,60,72
298,3,4:19.0,,I. Smith misses free throw 2 of 2,60,72
299,3,4:13.0,Defensive rebound by T. Warren,,60,72
300,3,4:09.0,Shooting foul by R. Holmes (drawn by P. Tucker),,60,72
301,3,4:09.0,P. Tucker makes free throw 1 of 2,,61,72
302,3,4:09.0,P. Tucker makes free throw 2 of 2,,62,72
303,3,3:49.0,,R. Holmes misses 2-pt jump shot from 3 ft (block by P. Tucker),62,72
304,3,3:49.0,,Offensive rebound by Team,62,72
305,3,3:45.0,,R. Holmes misses 2-pt jump shot from 4 ft,62,72
306,3,3:43.0,Defensive rebound by M. Teletović,,62,72
307,3,3:35.0,Turnover by S. Weems (bad pass; steal by I. Canaan),,62,72
308,3,3:27.0,,N. Stauskas makes 2-pt layup from 1 ft (assist by I. Smith),62,74
309,3,3:26.0,Personal foul by I. Smith (drawn by P. Tucker),,62,74
310,3,3:26.0,P. Tucker misses free throw 1 of 2,,62,74
311,3,3:26.0,Offensive rebound by Team,,62,74
312,3,3:26.0,,T. McConnell enters the game for I. Smith,62,74
313,3,3:26.0,M. Morris enters the game for A. Len,,62,74
314,3,3:26.0,P. Tucker misses free throw 2 of 2,,62,74
315,3,3:22.0,,Defensive rebound by T. McConnell,62,74
316,3,3:17.0,,I. Canaan makes 2-pt layup from 2 ft (assist by T. McConnell),62,76
317,3,3:08.0,T. Warren makes 2-pt jump shot from 15 ft,,64,76
318,3,3:02.0,,Philadelphia full timeout,64,76
319,3,3:02.0,,R. Covington enters the game for I. Canaan,64,76
320,3,2:54.0,,Personal foul by S. Weems (drawn by T. McConnell),64,76
321,3,2:54.0,,T. McConnell misses free throw 1 of 2,64,76
322,3,2:54.0,,Offensive rebound by Team,64,76
323,3,2:54.0,,T. McConnell misses free throw 2 of 2,64,76
324,3,2:49.0,Defensive rebound by T. Warren,,64,76
325,3,2:39.0,M. Teletović misses 3-pt jump shot from 28 ft,,64,76
326,3,2:37.0,,Defensive rebound by R. Holmes,64,76
327,3,2:32.0,,Turnover by T. McConnell (step out of bounds),64,76
328,3,2:15.0,M. Teletović misses 3-pt jump shot from 25 ft,,64,76
329,3,2:14.0,,Defensive rebound by T. McConnell,64,76
330,3,2:08.0,,R. Covington misses 3-pt jump shot from 25 ft,64,76
331,3,2:05.0,,Offensive rebound by R. Holmes,64,76
332,3,2:03.0,,R. Holmes misses 2-pt jump shot from 3 ft,64,76
333,3,2:01.0,Defensive rebound by M. Morris,,64,76
334,3,1:55.0,M. Teletović makes 3-pt jump shot from 27 ft (assist by T. Warren),,67,76
335,3,1:41.0,,N. Stauskas makes 2-pt layup from 2 ft,67,78
336,3,1:41.0,,Shooting foul by P. Tucker (drawn by N. Stauskas),67,78
337,3,1:41.0,,N. Stauskas makes free throw 1 of 1,67,79
338,3,1:28.0,T. Warren misses 2-pt jump shot from 3 ft,,67,79
339,3,1:27.0,Offensive rebound by T. Warren,,67,79
340,3,1:27.0,T. Warren misses 2-pt jump shot from 3 ft (block by R. Holmes),,67,79
341,3,1:27.0,Offensive rebound by Team,,67,79
342,3,1:27.0,,J. Grant enters the game for N. Stauskas,67,79
343,3,1:19.0,M. Morris makes 2-pt jump shot from 15 ft,,69,79
344,3,0:55.0,,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),69,81
345,3,0:41.0,Shooting foul by R. Holmes (drawn by M. Morris),,69,81
346,3,0:41.0,M. Morris makes free throw 1 of 2,,70,81
347,3,0:41.0,M. Morris makes free throw 2 of 2,,71,81
348,3,0:35.0,,Personal foul by S. Weems (drawn by T. McConnell),71,81
349,3,0:35.0,,T. McConnell misses free throw 1 of 2,71,81
350,3,0:35.0,,Offensive rebound by Team,71,81
351,3,0:35.0,,T. McConnell makes free throw 2 of 2,71,82
352,3,0:23.0,Personal foul by R. Holmes (drawn by M. Morris),,71,82
353,3,0:23.0,M. Morris misses free throw 1 of 2,,71,82
354,3,0:23.0,Offensive rebound by Team,,71,82
355,3,0:23.0,,N. Stauskas enters the game for R. Holmes,71,82
356,3,0:23.0,A. Len enters the game for M. Teletović,,71,82
357,3,0:23.0,M. Morris misses free throw 2 of 2,,71,82
358,3,0:22.0,,Defensive rebound by R. Covington,71,82
359,3,0:00.0,,R. Covington makes 2-pt layup at rim,71,84
360,4,11:50.0,Turnover by A. Goodwin (bad pass; steal by T. McConnell),,71,84
361,4,11:30.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by N. Stauskas),71,87
362,4,11:18.0,A. Goodwin makes 2-pt layup from 1 ft,,73,87
363,4,10:58.0,,Shooting foul by T. Warren (drawn by H. Thompson),73,87
364,4,10:58.0,,H. Thompson misses free throw 1 of 3,73,87
365,4,10:58.0,,Offensive rebound by Team,73,87
366,4,10:58.0,,H. Thompson makes free throw 2 of 3,73,88
367,4,10:58.0,,H. Thompson makes free throw 3 of 3,73,89
368,4,10:39.0,Personal block foul by J. Grant (drawn by M. Morris),,73,89
369,4,10:39.0,D. Booker enters the game for P. Tucker,,73,89
370,4,10:35.0,Shooting foul by N. Noel (drawn by A. Goodwin),,73,89
371,4,10:35.0,A. Goodwin makes free throw 1 of 2,,74,89
372,4,10:35.0,,R. Holmes enters the game for N. Noel,74,89
373,4,10:35.0,A. Goodwin makes free throw 2 of 2,,75,89
374,4,10:20.0,,T. McConnell misses 2-pt jump shot from 21 ft,75,89
375,4,10:18.0,Defensive rebound by M. Morris,,75,89
376,4,10:10.0,D. Booker misses 3-pt jump shot from 24 ft,,75,89
377,4,10:07.0,Offensive rebound by M. Morris,,75,89
378,4,10:07.0,M. Morris makes 2-pt layup from 1 ft,,77,89
379,4,9:45.0,,R. Holmes makes 2-pt layup from 1 ft (assist by N. Stauskas),77,91
380,4,9:41.0,Personal foul by T. McConnell (drawn by A. Goodwin),,77,91
381,4,9:38.0,Turnover by A. Goodwin (lost ball; steal by T. McConnell),,77,91
382,4,9:35.0,,Personal foul by M. Morris (drawn by T. McConnell),77,91
383,4,9:27.0,,Shooting foul by A. Len (drawn by J. Grant),77,91
384,4,9:27.0,,J. Grant misses free throw 1 of 2,77,91
385,4,9:27.0,,Offensive rebound by Team,77,91
386,4,9:27.0,,J. Grant makes free throw 2 of 2,77,92
387,4,9:11.0,M. Morris misses 2-pt jump shot from 8 ft,,77,92
388,4,9:10.0,,Defensive rebound by R. Holmes,77,92
389,4,9:02.0,,H. Thompson misses 3-pt jump shot from 26 ft,77,92
390,4,9:00.0,Defensive rebound by A. Goodwin,,77,92
