,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
381,4,5:22.0,S. Kilpatrick makes free throw 2 of 2,,82,105
382,4,5:12.0,,T. Daniels misses 3-pt jump shot from 28 ft,82,105
383,4,5:11.0,Defensive rebound by T. Robinson,,82,105
384,4,4:58.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by S. Larkin),,85,105
385,4,4:43.0,,Turnover by J. Lin (bad pass; steal by S. Larkin),85,105
386,4,4:39.0,W. Ellington makes 2-pt layup from 1 ft (assist by S. Larkin),,87,105
387,4,4:39.0,,Charlotte full timeout,87,105
388,4,4:25.0,,Shooting foul by C. McCullough (drawn by S. Hawes),87,105
389,4,4:25.0,,S. Hawes makes free throw 1 of 2,87,106
390,4,4:25.0,,S. Hawes makes free throw 2 of 2,87,107
391,4,4:04.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,87,107
392,4,4:01.0,Offensive rebound by W. Ellington,,87,107
393,4,3:57.0,W. Ellington makes 3-pt jump shot from 24 ft,,90,107
394,4,3:42.0,,Turnover by T. Daniels (lost ball; steal by C. McCullough),90,107
395,4,3:35.0,C. McCullough makes 2-pt dunk at rim (assist by S. Kilpatrick),,92,107
396,4,3:17.0,,J. Lin misses 2-pt layup from 2 ft (block by S. Larkin),92,107
397,4,3:15.0,,Offensive rebound by J. Lin,92,107
398,4,3:15.0,,Shooting foul by T. Robinson (drawn by T. Hansbrough),92,107
399,4,3:15.0,,T. Hansbrough makes free throw 1 of 2,92,108
400,4,3:15.0,,C. Lee enters the game for J. Gutiérrez,92,108
401,4,3:15.0,,T. Hansbrough makes free throw 2 of 2,92,109
402,4,2:58.0,Shooting foul by S. Hawes (drawn by C. McCullough),,92,109
403,4,2:58.0,C. McCullough misses free throw 1 of 2,,92,109
404,4,2:58.0,Offensive rebound by Team,,92,109
405,4,2:58.0,C. McCullough misses free throw 2 of 2,,92,109
406,4,2:57.0,,Defensive rebound by S. Hawes,92,109
407,4,2:43.0,,T. Daniels misses 2-pt jump shot from 17 ft,92,109
408,4,2:41.0,,Offensive rebound by Team,92,109
409,4,2:37.0,,T. Daniels misses 3-pt jump shot from 25 ft,92,109
410,4,2:34.0,,Offensive rebound by S. Hawes,92,109
411,4,2:33.0,,T. Hansbrough makes 2-pt dunk at rim (assist by S. Hawes),92,111
412,4,2:14.0,,Offensive charge foul by T. Robinson (drawn by T. Hansbrough),92,111
413,4,2:14.0,Turnover by T. Robinson (offensive foul),,92,111
414,4,2:14.0,H. Sims enters the game for T. Robinson,,92,111
415,4,2:14.0,M. Brown enters the game for W. Ellington,,92,111
416,4,2:14.0,,A. Harrison enters the game for C. Lee,92,111
417,4,1:55.0,,A. Harrison misses 3-pt jump shot from 26 ft,92,111
418,4,1:54.0,Defensive rebound by H. Sims,,92,111
419,4,1:45.0,Turnover by S. Larkin (bad pass; steal by A. Harrison),,92,111
420,4,1:40.0,,J. Lin misses 2-pt layup from 1 ft,92,111
421,4,1:39.0,Defensive rebound by M. Brown,,92,111
422,4,1:36.0,C. McCullough misses 2-pt layup from 2 ft (block by S. Hawes),,92,111
423,4,1:36.0,Offensive rebound by Team,,92,111
424,4,1:32.0,C. McCullough makes 3-pt jump shot from 23 ft (assist by M. Brown),,95,111
425,4,1:23.0,,Turnover by T. Daniels (bad pass; steal by S. Kilpatrick),95,111
426,4,1:18.0,M. Brown makes 2-pt jump shot from 5 ft (assist by S. Kilpatrick),,97,111
427,4,1:00.0,,S. Hawes makes 2-pt layup from 1 ft,97,113
428,4,0:53.0,C. McCullough makes 2-pt jump shot from 8 ft (assist by S. Larkin),,99,113
429,4,0:39.0,,S. Hawes misses 3-pt jump shot from 26 ft,99,113
430,4,0:37.0,Defensive rebound by H. Sims,,99,113
431,4,0:30.0,Turnover by S. Kilpatrick (lost ball; steal by T. Daniels),,99,113
432,4,0:06.0,,Turnover by Team (shot clock),99,113
433,4,0:00.0,M. Brown misses 2-pt jump shot from 9 ft,,99,113
434,4,0:00.0,Offensive rebound by Team,,99,113
