,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
49,1,7:04.0,D. Booker misses 3-pt jump shot from 26 ft,,4,7
50,1,7:03.0,Offensive rebound by T. Chandler,,4,7
51,1,7:01.0,Shooting foul by K. Faried (drawn by T. Chandler),,4,7
52,1,7:01.0,T. Chandler makes 2-pt layup from 1 ft,,6,7
53,1,7:01.0,B. Knight enters the game for R. Price,,6,7
54,1,7:01.0,T. Chandler makes free throw 1 of 1,,7,7
55,1,6:50.0,,E. Mudiay misses 2-pt layup from 1 ft,7,7
56,1,6:49.0,,Offensive rebound by K. Faried,7,7
57,1,6:49.0,,K. Faried makes 2-pt layup from 1 ft,7,9
58,1,6:31.0,Turnover by B. Knight (bad pass; steal by J. Sampson),,7,9
59,1,6:31.0,,Denver full timeout,7,9
60,1,6:08.0,,K. Faried misses 2-pt jump shot from 17 ft,7,9
61,1,6:07.0,Defensive rebound by A. Len,,7,9
62,1,5:54.0,D. Booker misses 2-pt jump shot from 18 ft,,7,9
63,1,5:53.0,Offensive rebound by T. Chandler,,7,9
64,1,5:47.0,P. Tucker misses 3-pt jump shot from 23 ft,,7,9
65,1,5:46.0,,Defensive rebound by G. Harris,7,9
66,1,5:41.0,,G. Harris misses 3-pt jump shot from 25 ft,7,9
67,1,5:38.0,Defensive rebound by A. Len,,7,9
68,1,5:30.0,T. Chandler makes 2-pt dunk at rim (assist by B. Knight),,9,9
69,1,5:07.0,,J. Sampson misses 3-pt jump shot from 25 ft,9,9
70,1,5:06.0,Defensive rebound by A. Len,,9,9
71,1,4:58.0,B. Knight misses 2-pt layup from 2 ft,,9,9
72,1,4:58.0,,Defensive rebound by N. Jokić,9,9
73,1,4:46.0,,J. Sampson misses 2-pt jump shot from 16 ft,9,9
74,1,4:44.0,,Offensive rebound by G. Harris,9,9
75,1,4:39.0,,E. Mudiay makes 3-pt jump shot from 25 ft (assist by G. Harris),9,12
76,1,4:22.0,T. Chandler misses 2-pt jump shot from 13 ft,,9,12
77,1,4:22.0,,Defensive rebound by N. Jokić,9,12
78,1,4:03.0,,K. Faried misses 2-pt layup from 2 ft,9,12
79,1,4:03.0,,Offensive rebound by N. Jokić,9,12
80,1,4:03.0,,N. Jokić misses 2-pt layup from 1 ft,9,12
81,1,3:59.0,Defensive rebound by T. Chandler,,9,12
82,1,3:51.0,Shooting foul by K. Faried (drawn by T. Chandler),,9,12
83,1,3:51.0,T. Chandler makes free throw 1 of 2,,10,12
84,1,3:51.0,A. Goodwin enters the game for P. Tucker,,10,12
85,1,3:51.0,,W. Barton enters the game for J. Sampson,10,12
86,1,3:51.0,,D. Arthur enters the game for K. Faried,10,12
87,1,3:51.0,T. Chandler makes free throw 2 of 2,,11,12
88,1,3:38.0,,E. Mudiay makes 3-pt jump shot from 24 ft (assist by D. Arthur),11,15
89,1,3:23.0,Turnover by B. Knight (lost ball; steal by N. Jokić),,11,15
90,1,3:18.0,,E. Mudiay misses 2-pt layup from 1 ft,11,15
91,1,3:18.0,,Offensive rebound by D. Arthur,11,15
92,1,3:18.0,,D. Arthur makes 2-pt layup from 1 ft,11,17
93,1,3:18.0,Phoenix full timeout,,11,17
94,1,3:18.0,M. Teletović enters the game for T. Chandler,,11,17
95,1,3:18.0,,J. Lauvergne enters the game for N. Jokić,11,17
96,1,3:18.0,,D. Augustin enters the game for E. Mudiay,11,17
97,1,2:57.0,B. Knight misses 3-pt jump shot from 26 ft,,11,17
98,1,2:56.0,,Defensive rebound by D. Arthur,11,17
99,1,2:35.0,,Shooting foul by A. Len (drawn by D. Augustin),11,17
100,1,2:35.0,,D. Augustin misses free throw 1 of 2,11,17
101,1,2:35.0,,Offensive rebound by Team,11,17
102,1,2:35.0,,D. Augustin makes free throw 2 of 2,11,18
103,1,2:22.0,D. Booker misses 2-pt jump shot from 8 ft,,11,18
104,1,2:20.0,Offensive rebound by A. Len,,11,18
105,1,2:20.0,A. Len misses 2-pt layup from 2 ft,,11,18
106,1,2:19.0,Offensive rebound by A. Len,,11,18
107,1,2:19.0,A. Len misses 2-pt layup from 2 ft,,11,18
108,1,2:18.0,,Defensive rebound by D. Arthur,11,18
109,1,2:13.0,,Shooting foul by A. Len (drawn by W. Barton),11,18
110,1,2:13.0,,W. Barton makes free throw 1 of 2,11,19
111,1,2:13.0,R. Price enters the game for B. Knight,,11,19
112,1,2:13.0,J. Leuer enters the game for A. Len,,11,19
113,1,2:13.0,,W. Barton misses free throw 2 of 2,11,19
114,1,2:12.0,Defensive rebound by J. Leuer,,11,19
115,1,1:51.0,M. Teletović misses 3-pt jump shot from 27 ft,,11,19
116,1,1:49.0,,Defensive rebound by D. Augustin,11,19
117,1,1:47.0,,Loose ball foul by D. Augustin,11,19
118,1,1:47.0,,Turnover by D. Augustin (offensive foul),11,19
119,1,1:47.0,A. Goodwin makes free throw 1 of 2,,12,19
120,1,1:47.0,A. Goodwin makes free throw 2 of 2,,13,19
121,1,1:31.0,,D. Arthur misses 2-pt jump shot from 21 ft,13,19
122,1,1:30.0,Defensive rebound by J. Leuer,,13,19
123,1,1:22.0,,Technical foul by J. Lauvergne,13,19
124,1,1:22.0,D. Booker makes technical free throw,,14,19
125,1,1:12.0,J. Leuer misses 2-pt layup from 2 ft (block by J. Lauvergne),,14,19
126,1,1:10.0,,Defensive rebound by D. Augustin,14,19
127,1,0:59.0,,D. Arthur makes 3-pt jump shot from 26 ft (assist by D. Augustin),14,22
128,1,0:42.0,Personal foul by D. Augustin,,14,22
129,1,0:42.0,D. Booker makes free throw 1 of 2,,15,22
130,1,0:42.0,D. Booker makes free throw 2 of 2,,16,22
131,1,0:32.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by D. Augustin),16,25
132,1,0:10.0,D. Booker misses 2-pt jump shot from 5 ft,,16,25
133,1,0:09.0,Offensive rebound by J. Leuer,,16,25
134,1,0:08.0,Shooting foul by J. Lauvergne (drawn by J. Leuer),,16,25
135,1,0:08.0,J. Leuer makes free throw 1 of 2,,17,25
136,1,0:08.0,P. Tucker enters the game for M. Teletović,,17,25
137,1,0:08.0,P. Pressey enters the game for D. Booker,,17,25
138,1,0:08.0,J. Leuer makes free throw 2 of 2,,18,25
139,1,0:00.0,,Personal foul by P. Pressey,18,25
140,2,11:45.0,,A. Toupane misses 2-pt jump shot from 9 ft,18,25
141,2,11:44.0,,Offensive rebound by A. Toupane,18,25
142,2,11:41.0,,A. Toupane misses 2-pt layup from 1 ft,18,25
143,2,11:40.0,Defensive rebound by J. Leuer,,18,25
144,2,11:25.0,J. Leuer makes 2-pt jump shot from 21 ft (assist by B. Knight),,20,25
145,2,11:13.0,,D. Augustin misses 3-pt jump shot from 25 ft,20,25
146,2,11:12.0,Defensive rebound by B. Knight,,20,25
147,2,11:03.0,B. Knight misses 2-pt layup from 1 ft,,20,25
148,2,11:02.0,,Defensive rebound by D. Augustin,20,25
149,2,10:58.0,,W. Barton misses 3-pt jump shot from 23 ft,20,25
150,2,10:56.0,Defensive rebound by A. Goodwin,,20,25
151,2,10:44.0,J. Leuer makes 2-pt layup from 1 ft (assist by M. Teletović),,22,25
152,2,10:31.0,,J. Lauvergne makes 2-pt dunk at rim (assist by D. Augustin),22,27
153,2,10:03.0,A. Goodwin misses 2-pt layup from 1 ft,,22,27
154,2,10:03.0,,Defensive rebound by D. Augustin,22,27
155,2,9:51.0,,A. Toupane misses 3-pt jump shot from 23 ft,22,27
156,2,9:51.0,Defensive rebound by M. Teletović,,22,27
157,2,9:45.0,J. Leuer makes 2-pt layup from 1 ft (assist by R. Price),,24,27
158,2,9:44.0,,Denver full timeout,24,27
159,2,9:27.0,,A. Toupane makes 3-pt jump shot from 23 ft (assist by D. Augustin),24,30
160,2,9:05.0,M. Teletović misses 2-pt jump shot from 17 ft,,24,30
161,2,9:04.0,Offensive rebound by J. Leuer,,24,30
162,2,9:00.0,J. Leuer makes 2-pt jump shot from 12 ft,,26,30
163,2,8:41.0,,D. Arthur makes 2-pt jump shot from 17 ft (assist by A. Toupane),26,32
164,2,8:28.0,Turnover by A. Goodwin (bad pass; steal by J. Lauvergne),,26,32
165,2,8:25.0,,W. Barton makes 2-pt layup from 1 ft,26,34
166,2,8:25.0,,Shooting foul by A. Goodwin (drawn by W. Barton),26,34
167,2,8:25.0,,W. Barton makes free throw 1 of 1,26,35
168,2,8:13.0,Personal foul by A. Toupane,,26,35
169,2,8:13.0,D. Booker enters the game for B. Knight,,26,35
170,2,8:05.0,J. Leuer makes 2-pt jump shot from 17 ft (assist by D. Booker),,28,35
171,2,7:46.0,,Personal foul by A. Goodwin,28,35
172,2,7:42.0,,D. Augustin misses 3-pt jump shot from 24 ft,28,35
173,2,7:42.0,Defensive rebound by Team,,28,35
174,2,7:42.0,,Loose ball foul by J. Lauvergne,28,35
175,2,7:29.0,R. Price makes 2-pt layup from 1 ft,,30,35
176,2,7:08.0,,Turnover by J. Lauvergne (bad pass),30,35
177,2,7:08.0,,N. Jokić enters the game for J. Lauvergne,30,35
178,2,7:08.0,,E. Mudiay enters the game for A. Toupane,30,35
179,2,6:59.0,D. Booker misses 2-pt jump shot from 3 ft,,30,35
180,2,6:58.0,,Defensive rebound by W. Barton,30,35
181,2,6:56.0,,Personal foul by R. Price,30,35
182,2,6:37.0,,W. Barton makes 2-pt dunk at rim (assist by D. Augustin),30,37
183,2,6:29.0,D. Booker makes 2-pt jump shot from 17 ft,,32,37
184,2,6:14.0,,D. Arthur makes 3-pt jump shot from 24 ft (assist by N. Jokić),32,40
185,2,5:58.0,A. Goodwin misses 2-pt jump shot from 22 ft,,32,40
186,2,5:58.0,,Defensive rebound by Team,32,40
187,2,5:58.0,Loose ball foul by M. Teletović,,32,40
188,2,5:58.0,Official timeout,,32,40
189,2,5:58.0,A. Len enters the game for M. Teletović,,32,40
190,2,5:38.0,,W. Barton makes 2-pt layup from 1 ft,32,42
191,2,5:24.0,A. Len misses 2-pt hook shot from 4 ft,,32,42
192,2,5:23.0,,Defensive rebound by W. Barton,32,42
193,2,5:17.0,,W. Barton makes 2-pt layup from 1 ft,32,44
194,2,5:06.0,A. Len makes 2-pt jump shot from 18 ft (assist by R. Price),,34,44
195,2,4:57.0,,Personal foul by A. Goodwin,34,44
196,2,4:57.0,,N. Jokić makes free throw 1 of 2,34,45
197,2,4:57.0,P. Tucker enters the game for A. Goodwin,,34,45
198,2,4:57.0,B. Knight enters the game for J. Leuer,,34,45
199,2,4:57.0,,N. Jokić makes free throw 2 of 2,34,46
200,2,4:51.0,,Violation by W. Barton (kicked ball),34,46
201,2,4:46.0,Personal block foul by N. Jokić,,34,46
202,2,4:36.0,R. Price misses 3-pt jump shot from 25 ft,,34,46
203,2,4:36.0,Offensive rebound by R. Price,,34,46
204,2,4:31.0,B. Knight misses 3-pt jump shot from 23 ft,,34,46
205,2,4:30.0,,Defensive rebound by W. Barton,34,46
206,2,4:27.0,,Personal block foul by R. Price,34,46
207,2,4:27.0,,W. Barton makes free throw 1 of 2,34,47
208,2,4:27.0,,G. Harris enters the game for D. Augustin,34,47
209,2,4:27.0,,J. Nurkić enters the game for N. Jokić,34,47
210,2,4:27.0,T. Chandler enters the game for R. Price,,34,47
211,2,4:27.0,,W. Barton makes free throw 2 of 2,34,48
212,2,4:10.0,B. Knight makes 3-pt jump shot from 25 ft (assist by A. Len),,37,48
213,2,3:55.0,,E. Mudiay misses 3-pt jump shot from 24 ft,37,48
214,2,3:54.0,,Offensive rebound by D. Arthur,37,48
215,2,3:53.0,,Shooting foul by D. Booker (drawn by D. Arthur),37,48
216,2,3:53.0,,D. Arthur makes free throw 1 of 2,37,49
217,2,3:53.0,,D. Arthur misses free throw 2 of 2,37,49
218,2,3:51.0,Defensive rebound by A. Len,,37,49
219,2,3:40.0,Personal foul by D. Arthur,,37,49
220,2,3:34.0,P. Tucker misses 3-pt jump shot from 23 ft (block by W. Barton),,37,49
221,2,3:33.0,Offensive rebound by P. Tucker,,37,49
222,2,3:31.0,Turnover by P. Tucker (bad pass; steal by J. Nurkić),,37,49
223,2,3:25.0,,W. Barton misses 2-pt layup from 1 ft,37,49
224,2,3:23.0,Defensive rebound by A. Len,,37,49
225,2,3:15.0,Shooting foul by D. Arthur (drawn by T. Chandler),,37,49
226,2,3:15.0,T. Chandler misses free throw 1 of 2,,37,49
227,2,3:15.0,Offensive rebound by Team,,37,49
228,2,3:15.0,,J. Lauvergne enters the game for D. Arthur,37,49
229,2,3:15.0,T. Chandler makes free throw 2 of 2,,38,49
230,2,2:49.0,,E. Mudiay misses 3-pt jump shot from 24 ft,38,49
231,2,2:48.0,Defensive rebound by A. Len,,38,49
232,2,2:43.0,Turnover by B. Knight (bad pass; steal by J. Nurkić),,38,49
233,2,2:38.0,,G. Harris makes 2-pt dunk at rim (assist by E. Mudiay),38,51
234,2,2:30.0,P. Tucker misses 3-pt jump shot from 22 ft,,38,51
235,2,2:29.0,,Defensive rebound by E. Mudiay,38,51
236,2,2:16.0,,J. Nurkić makes 2-pt hook shot from 2 ft (assist by E. Mudiay),38,53
237,2,2:03.0,Offensive foul by D. Booker (drawn by J. Nurkić),,38,53
238,2,2:03.0,Turnover by D. Booker (offensive foul),,38,53
239,2,2:03.0,Phoenix full timeout,,38,53
240,2,2:03.0,R. Price enters the game for P. Tucker,,38,53
241,2,1:52.0,,Turnover by J. Lauvergne (bad pass),38,53
242,2,1:39.0,A. Len misses 2-pt layup from 2 ft (block by J. Nurkić),,38,53
243,2,1:38.0,,Defensive rebound by J. Nurkić,38,53
244,2,1:31.0,,W. Barton misses 2-pt layup from 1 ft,38,53
245,2,1:30.0,Defensive rebound by T. Chandler,,38,53
246,2,1:19.0,B. Knight misses 2-pt jump shot from 11 ft,,38,53
247,2,1:18.0,,Defensive rebound by J. Nurkić,38,53
248,2,1:13.0,,Offensive foul by J. Nurkić (drawn by B. Knight),38,53
249,2,1:13.0,,Turnover by J. Nurkić (offensive foul),38,53
250,2,1:03.0,D. Booker makes 2-pt layup from 1 ft,,40,53
251,2,1:03.0,Shooting foul by J. Lauvergne (drawn by D. Booker),,40,53
252,2,1:03.0,D. Booker makes free throw 1 of 1,,41,53
253,2,0:46.0,,W. Barton misses 2-pt jump shot from 12 ft,41,53
254,2,0:45.0,Defensive rebound by R. Price,,41,53
255,2,0:35.0,D. Booker misses 3-pt jump shot from 24 ft (block by E. Mudiay),,41,53
256,2,0:34.0,,Defensive rebound by G. Harris,41,53
257,2,0:33.0,,G. Harris misses 2-pt layup from 2 ft,41,53
258,2,0:32.0,,Offensive rebound by J. Nurkić,41,53
259,2,0:32.0,,J. Nurkić misses 2-pt layup from 1 ft,41,53
260,2,0:31.0,,Offensive rebound by Team,41,53
261,2,0:18.0,,E. Mudiay makes 2-pt layup from 1 ft,41,55
262,2,0:01.0,D. Booker misses 2-pt jump shot from 18 ft,,41,55
263,2,0:00.0,Offensive rebound by Team,,41,55
264,3,11:37.0,,K. Faried misses 2-pt hook shot from 5 ft,41,55
265,3,11:36.0,Defensive rebound by T. Chandler,,41,55
266,3,11:24.0,Turnover by T. Chandler (bad pass; steal by N. Jokić),,41,55
267,3,11:07.0,,K. Faried misses 2-pt hook shot from 9 ft,41,55
268,3,11:06.0,Defensive rebound by T. Chandler,,41,55
269,3,10:57.0,Personal take foul by N. Jokić,,41,55
270,3,10:45.0,P. Tucker misses 3-pt jump shot from 24 ft,,41,55
271,3,10:44.0,,Defensive rebound by G. Harris,41,55
272,3,10:36.0,,G. Harris misses 2-pt jump shot from 18 ft,41,55
273,3,10:36.0,Defensive rebound by T. Chandler,,41,55
274,3,10:30.0,Personal foul by G. Harris,,41,55
275,3,10:24.0,A. Len misses 2-pt layup from 1 ft (block by J. Sampson),,41,55
276,3,10:21.0,,Defensive rebound by N. Jokić,41,55
277,3,10:19.0,,E. Mudiay misses 2-pt layup from 2 ft (block by D. Booker),41,55
278,3,10:18.0,Defensive rebound by T. Chandler,,41,55
279,3,10:15.0,Shooting foul by G. Harris (drawn by P. Tucker),,41,55
280,3,10:15.0,P. Tucker misses free throw 1 of 2,,41,55
281,3,10:15.0,Offensive rebound by Team,,41,55
282,3,10:15.0,P. Tucker makes free throw 2 of 2,,42,55
283,3,10:04.0,,E. Mudiay makes 2-pt jump shot from 20 ft (assist by G. Harris),42,57
284,3,9:51.0,R. Price makes 3-pt jump shot from 26 ft (assist by D. Booker),,45,57
285,3,9:35.0,,K. Faried makes 2-pt layup from 1 ft (assist by E. Mudiay),45,59
286,3,9:11.0,D. Booker makes 2-pt jump shot from 10 ft,,47,59
287,3,9:05.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by K. Faried),47,62
288,3,8:54.0,Phoenix full timeout,,47,62
289,3,8:49.0,D. Booker makes 2-pt jump shot from 18 ft (assist by R. Price),,49,62
290,3,8:37.0,,E. Mudiay makes 2-pt jump shot from 16 ft,49,64
291,3,8:22.0,D. Booker makes 2-pt jump shot from 16 ft (assist by R. Price),,51,64
292,3,8:05.0,,E. Mudiay makes 2-pt jump shot from 8 ft,51,66
293,3,7:50.0,R. Price makes 3-pt jump shot from 24 ft (assist by P. Tucker),,54,66
294,3,7:50.0,,Denver full timeout,54,66
295,3,7:50.0,,Technical foul by K. Faried,54,66
296,3,7:50.0,D. Booker makes technical free throw,,55,66
297,3,7:40.0,,Personal foul by A. Len,55,66
298,3,7:31.0,,Denver full timeout,55,66
299,3,7:25.0,,Turnover by Team (shot clock),55,66
300,3,7:14.0,A. Len misses 2-pt layup at rim (block by K. Faried),,55,66
301,3,7:12.0,Offensive rebound by P. Tucker,,55,66
302,3,7:07.0,R. Price misses 3-pt jump shot from 25 ft,,55,66
303,3,7:04.0,Offensive rebound by P. Tucker,,55,66
304,3,7:04.0,P. Tucker misses 2-pt layup from 1 ft,,55,66
305,3,7:04.0,Offensive rebound by A. Len,,55,66
306,3,7:04.0,A. Len misses 2-pt layup from 1 ft,,55,66
307,3,7:04.0,Offensive rebound by P. Tucker,,55,66
308,3,6:53.0,D. Booker makes 2-pt layup from 2 ft,,57,66
309,3,6:48.0,,N. Jokić makes 3-pt jump shot from 26 ft (assist by E. Mudiay),57,69
310,3,6:24.0,P. Tucker misses 2-pt layup from 2 ft (block by J. Sampson),,57,69
311,3,6:23.0,Offensive rebound by T. Chandler,,57,69
312,3,6:22.0,Shooting foul by J. Sampson (drawn by T. Chandler),,57,69
313,3,6:22.0,T. Chandler misses free throw 1 of 2,,57,69
314,3,6:22.0,Offensive rebound by Team,,57,69
315,3,6:22.0,T. Chandler misses free throw 2 of 2,,57,69
316,3,6:20.0,,Defensive rebound by N. Jokić,57,69
317,3,6:10.0,,K. Faried misses 2-pt layup from 1 ft (block by A. Len),57,69
318,3,6:08.0,,Offensive rebound by K. Faried,57,69
319,3,5:59.0,,N. Jokić misses 3-pt jump shot from 24 ft,57,69
320,3,5:57.0,Defensive rebound by A. Len,,57,69
321,3,5:55.0,Personal foul by G. Harris,,57,69
322,3,5:55.0,D. Booker makes free throw 1 of 2,,58,69
323,3,5:55.0,D. Booker makes free throw 2 of 2,,59,69
324,3,5:34.0,,Turnover by K. Faried (lost ball; steal by P. Tucker),59,69
325,3,5:31.0,Shooting foul by E. Mudiay (drawn by D. Booker),,59,69
326,3,5:31.0,D. Booker misses free throw 1 of 2,,59,69
327,3,5:31.0,Offensive rebound by Team,,59,69
328,3,5:31.0,,D. Augustin enters the game for J. Sampson,59,69
329,3,5:31.0,,W. Barton enters the game for K. Faried,59,69
330,3,5:31.0,,J. Lauvergne enters the game for N. Jokić,59,69
331,3,5:31.0,,D. Arthur enters the game for E. Mudiay,59,69
332,3,5:31.0,M. Teletović enters the game for P. Tucker,,59,69
333,3,5:31.0,B. Knight enters the game for T. Chandler,,59,69
334,3,5:31.0,D. Booker makes free throw 2 of 2,,60,69
335,3,5:09.0,,D. Augustin misses 3-pt jump shot from 23 ft,60,69
336,3,5:08.0,Defensive rebound by D. Booker,,60,69
337,3,5:03.0,D. Booker makes 2-pt layup from 2 ft,,62,69
338,3,4:52.0,,D. Arthur misses 2-pt jump shot from 15 ft,62,69
339,3,4:50.0,Defensive rebound by A. Len,,62,69
340,3,4:40.0,B. Knight makes 3-pt jump shot from 25 ft,,65,69
341,3,4:40.0,,Denver full timeout,65,69
342,3,4:26.0,,W. Barton misses 2-pt jump shot from 18 ft,65,69
343,3,4:25.0,Defensive rebound by D. Booker,,65,69
344,3,4:22.0,Shooting block foul by D. Augustin (drawn by D. Booker),,65,69
345,3,4:22.0,D. Booker makes free throw 1 of 2,,66,69
346,3,4:22.0,D. Booker makes free throw 2 of 2,,67,69
347,3,4:04.0,,J. Lauvergne misses 2-pt jump shot from 6 ft (block by M. Teletović),67,69
348,3,4:03.0,Defensive rebound by M. Teletović,,67,69
349,3,3:54.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by B. Knight),,70,69
350,3,3:42.0,,Shooting foul by M. Teletović (drawn by J. Lauvergne),70,69
351,3,3:42.0,,J. Lauvergne makes free throw 1 of 2,70,70
352,3,3:42.0,,J. Lauvergne makes free throw 2 of 2,70,71
353,3,3:30.0,Personal foul by G. Harris,,70,71
354,3,3:30.0,M. Teletović makes free throw 1 of 2,,71,71
355,3,3:30.0,,A. Toupane enters the game for G. Harris,71,71
356,3,3:30.0,M. Teletović makes free throw 2 of 2,,72,71
357,3,3:07.0,,A. Toupane makes 3-pt jump shot from 24 ft (assist by W. Barton),72,74
358,3,2:56.0,B. Knight misses 3-pt jump shot from 25 ft,,72,74
359,3,2:54.0,,Defensive rebound by D. Augustin,72,74
360,3,2:40.0,,J. Lauvergne makes 2-pt jump shot from 21 ft (assist by W. Barton),72,76
361,3,2:14.0,Personal foul by A. Toupane,,72,76
362,3,2:14.0,B. Knight makes free throw 1 of 2,,73,76
363,3,2:14.0,J. Leuer enters the game for A. Len,,73,76
364,3,2:14.0,B. Knight makes free throw 2 of 2,,74,76
365,3,1:53.0,,Personal foul by B. Knight,74,76
366,3,1:40.0,,J. Lauvergne misses 2-pt hook shot from 5 ft,74,76
367,3,1:38.0,Defensive rebound by J. Leuer,,74,76
368,3,1:16.0,D. Booker misses 3-pt jump shot from 25 ft,,74,76
369,3,1:16.0,,Defensive rebound by J. Lauvergne,74,76
370,3,1:06.0,,Turnover by D. Augustin (offensive foul),74,76
371,3,1:06.0,,Offensive foul by D. Augustin (drawn by B. Knight),74,76
372,3,0:47.0,M. Teletović misses 2-pt jump shot from 8 ft,,74,76
373,3,0:47.0,,Defensive rebound by J. Lauvergne,74,76
374,3,0:40.0,,W. Barton makes 3-pt jump shot from 25 ft,74,79
375,3,0:35.0,D. Booker misses 2-pt jump shot from 5 ft,,74,79
376,3,0:34.0,,Defensive rebound by W. Barton,74,79
377,3,0:28.0,,D. Augustin makes 3-pt jump shot from 23 ft (assist by W. Barton),74,82
378,3,0:03.0,D. Booker misses 2-pt jump shot from 11 ft,,74,82
379,3,0:02.0,,Defensive rebound by W. Barton,74,82
380,4,11:46.0,Turnover by T. Chandler (bad pass; steal by W. Barton),,74,82
381,4,11:42.0,,W. Barton makes 2-pt dunk at rim,74,84
382,4,11:21.0,Personal foul by E. Mudiay,,74,84
383,4,11:13.0,D. Booker makes 2-pt jump shot from 3 ft (assist by B. Knight),,76,84
384,4,10:58.0,,E. Mudiay misses 3-pt jump shot from 25 ft,76,84
385,4,10:57.0,,Offensive rebound by A. Toupane,76,84
386,4,10:47.0,,J. Lauvergne misses 2-pt jump shot from 22 ft,76,84
387,4,10:46.0,Defensive rebound by T. Chandler,,76,84
388,4,10:30.0,Turnover by T. Chandler (3 sec),,76,84
389,4,10:08.0,,E. Mudiay misses 2-pt jump shot from 8 ft (block by B. Knight),76,84
390,4,10:07.0,Defensive rebound by D. Booker,,76,84
391,4,10:01.0,A. Goodwin makes 2-pt dunk at rim (assist by D. Booker),,78,84
392,4,9:48.0,,D. Arthur misses 3-pt jump shot from 24 ft,78,84
393,4,9:48.0,Defensive rebound by B. Knight,,78,84
394,4,9:37.0,A. Len misses 2-pt jump shot from 3 ft (block by D. Arthur),,78,84
395,4,9:36.0,,Defensive rebound by W. Barton,78,84
396,4,9:32.0,,Shooting foul by D. Booker (drawn by A. Toupane),78,84
397,4,9:32.0,,A. Toupane makes free throw 1 of 2,78,85
