,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DALLAS_ACTION,CHICAGO_SCORE,DALLAS_SCORE
123,2,8:39.0,A. Brooks makes 2-pt layup at rim,,35,35
124,2,8:31.0,,Personal foul by A. Brooks,35,35
125,2,8:25.0,,W. Matthews misses 3-pt jump shot from 25 ft,35,35
126,2,8:24.0,Defensive rebound by P. Gasol,,35,35
127,2,8:16.0,Turnover by D. Rose (lost ball; steal by D. Harris),,35,35
128,2,8:00.0,,J. McGee misses 2-pt jump shot from 16 ft,35,35
129,2,7:59.0,Defensive rebound by N. Mirotić,,35,35
130,2,7:51.0,Shooting block foul by J. McGee (drawn by N. Mirotić),,35,35
131,2,7:51.0,N. Mirotić makes free throw 1 of 2,,36,35
132,2,7:51.0,,Z. Pachulia enters the game for J. McGee,36,35
133,2,7:51.0,N. Mirotić makes free throw 2 of 2,,37,35
134,2,7:41.0,,Turnover by W. Matthews (bad pass; steal by N. Mirotić),37,35
135,2,7:35.0,Turnover by D. McDermott (bad pass),,37,35
136,2,7:23.0,,W. Matthews misses 2-pt layup from 2 ft (block by N. Mirotić),37,35
137,2,7:21.0,,Offensive rebound by W. Matthews,37,35
138,2,7:12.0,,Shooting foul by N. Mirotić (drawn by D. Harris),37,35
139,2,7:12.0,,D. Harris misses free throw 1 of 3,37,35
140,2,7:12.0,,Offensive rebound by Team,37,35
141,2,7:12.0,,D. Harris makes free throw 2 of 3,37,36
142,2,7:12.0,,D. Harris makes free throw 3 of 3,37,37
143,2,6:58.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by P. Gasol),,40,37
144,2,6:47.0,,Z. Pachulia misses 2-pt jump shot from 20 ft,40,37
145,2,6:45.0,Defensive rebound by D. Rose,,40,37
146,2,6:31.0,A. Brooks misses 2-pt jump shot from 15 ft,,40,37
147,2,6:30.0,,Defensive rebound by Z. Pachulia,40,37
148,2,6:19.0,,Z. Pachulia makes 2-pt jump shot from 4 ft (assist by D. Harris),40,39
149,2,5:59.0,Shooting foul by Z. Pachulia (drawn by P. Gasol),,40,39
150,2,5:59.0,Official timeout,,40,39
151,2,5:59.0,,C. Parsons enters the game for D. Powell,40,39
152,2,5:59.0,,D. Nowitzki enters the game for D. Harris,40,39
153,2,5:59.0,T. Gibson enters the game for D. McDermott,,40,39
154,2,5:59.0,J. Butler enters the game for A. Brooks,,40,39
155,2,5:59.0,P. Gasol makes free throw 1 of 2,,41,39
156,2,5:59.0,P. Gasol makes free throw 2 of 2,,42,39
157,2,5:36.0,,C. Parsons makes 2-pt jump shot from 6 ft,42,41
158,2,5:20.0,Shooting foul by Z. Pachulia (drawn by P. Gasol),,42,41
159,2,5:20.0,P. Gasol makes free throw 1 of 2,,43,41
160,2,5:20.0,P. Gasol makes free throw 2 of 2,,44,41
161,2,5:03.0,,J. Barea misses 2-pt jump shot from 11 ft,44,41
162,2,5:02.0,Defensive rebound by P. Gasol,,44,41
163,2,4:42.0,N. Mirotić makes 3-pt jump shot from 22 ft (assist by J. Butler),,47,41
164,2,4:30.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,47,41
165,2,4:28.0,Defensive rebound by Team,,47,41
166,2,4:19.0,Personal foul by W. Matthews (drawn by J. Butler),,47,41
167,2,4:19.0,J. Butler makes free throw 1 of 2,,48,41
168,2,4:19.0,,R. Felton enters the game for J. Barea,48,41
169,2,4:19.0,J. Butler makes free throw 2 of 2,,49,41
170,2,4:07.0,,R. Felton misses 2-pt jump shot from 18 ft,49,41
171,2,4:06.0,,Offensive rebound by C. Parsons,49,41
172,2,3:56.0,,D. Nowitzki makes 2-pt jump shot from 6 ft,49,43
173,2,3:40.0,D. Rose makes 2-pt jump shot from 11 ft,,51,43
174,2,3:21.0,,Z. Pachulia misses 2-pt jump shot from 15 ft,51,43
175,2,3:20.0,Defensive rebound by N. Mirotić,,51,43
176,2,3:15.0,Personal foul by C. Parsons (drawn by N. Mirotić),,51,43
177,2,3:15.0,N. Mirotić misses free throw 1 of 2,,51,43
178,2,3:15.0,Offensive rebound by Team,,51,43
179,2,3:15.0,N. Mirotić makes free throw 2 of 2,,52,43
180,2,2:54.0,,Turnover by R. Felton (bad pass),52,43
181,2,2:54.0,Chicago full timeout,,52,43
182,2,2:54.0,,J. Barea enters the game for R. Felton,52,43
183,2,2:38.0,T. Gibson makes 2-pt hook shot from 4 ft (assist by D. Rose),,54,43
184,2,2:22.0,,J. Barea makes 3-pt jump shot from 24 ft,54,46
185,2,2:04.0,T. Gibson makes 2-pt jump shot from 14 ft (assist by J. Butler),,56,46
186,2,1:53.0,,J. Barea misses 2-pt jump shot from 13 ft,56,46
187,2,1:52.0,,Offensive rebound by Z. Pachulia,56,46
188,2,1:45.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by C. Parsons),56,49
189,2,1:19.0,D. Rose makes 2-pt layup at rim,,58,49
190,2,1:11.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by J. Barea),58,51
191,2,1:11.0,,Shooting block foul by P. Gasol (drawn by Z. Pachulia),58,51
192,2,1:11.0,,Z. Pachulia makes free throw 1 of 1,58,52
193,2,1:00.0,D. Rose makes 2-pt jump shot from 19 ft,,60,52
194,2,0:50.0,,Shooting foul by N. Mirotić (drawn by Z. Pachulia),60,52
195,2,0:50.0,,Z. Pachulia makes free throw 1 of 2,60,53
196,2,0:50.0,,Z. Pachulia makes free throw 2 of 2,60,54
197,2,0:36.0,J. Butler misses 2-pt jump shot from 14 ft,,60,54
198,2,0:35.0,,Defensive rebound by Z. Pachulia,60,54
199,2,0:25.0,,J. Barea makes 3-pt jump shot from 25 ft,60,57
200,2,0:05.0,Turnover by D. Rose (bad pass; steal by C. Parsons),,60,57
201,2,0:02.0,,C. Parsons makes 2-pt dunk at rim,60,59
202,2,0:00.0,J. Butler misses 3-pt jump shot from 48 ft,,60,59
203,2,0:00.0,Offensive rebound by Team,,60,59
204,3,11:38.0,,J. Barea makes 3-pt jump shot from 24 ft (assist by C. Parsons),60,62
205,3,11:26.0,Def 3 sec tech foul by D. Nowitzki,,60,62
206,3,11:26.0,J. Butler makes technical free throw,,61,62
207,3,11:16.0,D. Rose makes 2-pt jump shot from 19 ft,,63,62
208,3,10:58.0,,Z. Pachulia misses 2-pt jump shot from 4 ft,63,62
209,3,10:57.0,,Offensive rebound by Z. Pachulia,63,62
210,3,10:56.0,,Z. Pachulia makes 2-pt layup from 1 ft,63,64
211,3,10:42.0,D. Rose misses 2-pt jump shot from 3 ft,,63,64
212,3,10:41.0,,Defensive rebound by Z. Pachulia,63,64
213,3,10:32.0,,W. Matthews misses 3-pt jump shot from 24 ft,63,64
214,3,10:31.0,,Offensive rebound by D. Nowitzki,63,64
215,3,10:25.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by W. Matthews),63,67
216,3,10:12.0,Turnover by J. Butler (lost ball),,63,67
217,3,9:51.0,,Z. Pachulia misses 2-pt layup from 2 ft,63,67
218,3,9:51.0,,Offensive rebound by Z. Pachulia,63,67
219,3,9:51.0,Loose ball foul by P. Gasol (drawn by Z. Pachulia),,63,67
220,3,9:35.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by J. Barea),63,70
221,3,9:34.0,Chicago full timeout,,63,70
222,3,9:24.0,,Violation by W. Matthews (kicked ball),63,70
223,3,9:20.0,D. Rose misses 2-pt jump shot from 20 ft,,63,70
224,3,9:19.0,Offensive rebound by P. Gasol,,63,70
225,3,9:19.0,P. Gasol makes 2-pt layup from 1 ft,,65,70
226,3,8:53.0,,Z. Pachulia misses 2-pt jump shot from 7 ft (block by P. Gasol),65,70
227,3,8:52.0,,Offensive rebound by Team,65,70
228,3,8:52.0,,Turnover by Team (shot clock),65,70
229,3,8:41.0,P. Gasol misses 2-pt jump shot from 18 ft,,65,70
230,3,8:40.0,,Defensive rebound by W. Matthews,65,70
231,3,8:21.0,,W. Matthews misses 3-pt jump shot from 22 ft,65,70
232,3,8:19.0,Defensive rebound by Team,,65,70
233,3,8:04.0,Personal foul by Z. Pachulia (drawn by P. Gasol),,65,70
234,3,7:57.0,N. Mirotić misses 3-pt jump shot from 23 ft,,65,70
235,3,7:56.0,Offensive rebound by P. Gasol,,65,70
236,3,7:53.0,Shooting foul by D. Nowitzki (drawn by N. Mirotić),,65,70
237,3,7:53.0,N. Mirotić makes free throw 1 of 2,,66,70
238,3,7:53.0,N. Mirotić misses free throw 2 of 2,,66,70
239,3,7:52.0,,Defensive rebound by W. Matthews,66,70
240,3,7:43.0,,Personal foul by T. Gibson (drawn by D. Nowitzki),66,70
241,3,7:42.0,,Shooting foul by N. Mirotić (drawn by C. Parsons),66,70
242,3,7:42.0,,C. Parsons misses free throw 1 of 3,66,70
243,3,7:42.0,,Offensive rebound by Team,66,70
244,3,7:42.0,,C. Parsons makes free throw 2 of 3,66,71
245,3,7:42.0,,C. Parsons makes free throw 3 of 3,66,72
246,3,7:30.0,T. Gibson misses 2-pt jump shot from 16 ft,,66,72
247,3,7:29.0,,Defensive rebound by Z. Pachulia,66,72
248,3,7:14.0,,J. Barea makes 3-pt jump shot from 24 ft,66,75
249,3,7:06.0,Personal foul by J. Barea,,66,75
250,3,6:59.0,J. Butler misses 3-pt jump shot from 25 ft,,66,75
251,3,6:58.0,Offensive rebound by P. Gasol,,66,75
252,3,6:50.0,P. Gasol makes 2-pt hook shot from 3 ft,,68,75
253,3,6:34.0,,Shooting block foul by J. Butler (drawn by D. Nowitzki),68,75
254,3,6:34.0,,D. Nowitzki misses free throw 1 of 2,68,75
255,3,6:34.0,,Offensive rebound by Team,68,75
256,3,6:34.0,,D. Nowitzki makes free throw 2 of 2,68,76
257,3,6:18.0,D. Rose makes 2-pt jump shot from 8 ft,,70,76
258,3,5:53.0,,C. Parsons misses 2-pt jump shot from 4 ft,70,76
259,3,5:51.0,,Offensive rebound by Z. Pachulia,70,76
260,3,5:51.0,,Z. Pachulia makes 2-pt layup at rim,70,78
261,3,5:33.0,Personal foul by Z. Pachulia (drawn by P. Gasol),,70,78
262,3,5:33.0,,D. Powell enters the game for D. Nowitzki,70,78
263,3,5:33.0,,R. Felton enters the game for J. Barea,70,78
264,3,5:33.0,D. McDermott enters the game for T. Gibson,,70,78
265,3,5:33.0,,J. McGee enters the game for Z. Pachulia,70,78
266,3,5:28.0,Personal foul by W. Matthews (drawn by J. Butler),,70,78
267,3,5:28.0,J. Butler makes free throw 1 of 2,,71,78
268,3,5:28.0,J. Butler makes free throw 2 of 2,,72,78
269,3,5:03.0,,C. Parsons misses 2-pt jump shot from 18 ft,72,78
270,3,5:02.0,Defensive rebound by D. Rose,,72,78
271,3,4:59.0,Shooting foul by D. Powell (drawn by J. Butler),,72,78
272,3,4:59.0,,Dallas full timeout,72,78
273,3,4:59.0,,D. Harris enters the game for W. Matthews,72,78
274,3,4:59.0,J. Butler makes free throw 1 of 2,,73,78
275,3,4:59.0,J. Butler makes free throw 2 of 2,,74,78
276,3,4:46.0,,D. Powell misses 2-pt jump shot from 17 ft,74,78
277,3,4:45.0,,Offensive rebound by C. Parsons,74,78
278,3,4:30.0,,C. Parsons makes 2-pt jump shot from 4 ft,74,80
279,3,4:09.0,P. Gasol makes 2-pt hook shot from 1 ft,,76,80
280,3,3:57.0,,D. Powell makes 2-pt dunk at rim (assist by C. Parsons),76,82
281,3,3:45.0,P. Gasol makes 2-pt jump shot from 18 ft (assist by J. Butler),,78,82
282,3,3:27.0,,J. McGee misses 2-pt layup from 1 ft (block by P. Gasol),78,82
283,3,3:26.0,Defensive rebound by P. Gasol,,78,82
284,3,3:13.0,D. Rose makes 2-pt jump shot from 7 ft (assist by P. Gasol),,80,82
285,3,2:49.0,,D. Harris misses 2-pt jump shot from 3 ft (block by N. Mirotić),80,82
286,3,2:47.0,,Offensive rebound by D. Harris,80,82
287,3,2:46.0,,D. Harris misses 2-pt layup from 1 ft (block by N. Mirotić),80,82
288,3,2:45.0,Defensive rebound by N. Mirotić,,80,82
289,3,2:42.0,J. Butler makes 2-pt layup from 1 ft (assist by D. Rose),,82,82
290,3,2:42.0,Shooting foul by D. Powell (drawn by J. Butler),,82,82
291,3,2:42.0,,D. Nowitzki enters the game for J. McGee,82,82
292,3,2:42.0,,J. Barea enters the game for R. Felton,82,82
293,3,2:42.0,J. Butler misses free throw 1 of 1,,82,82
294,3,2:41.0,,Defensive rebound by D. Nowitzki,82,82
295,3,2:28.0,,Turnover by D. Harris (bad pass; steal by N. Mirotić),82,82
296,3,2:19.0,D. Rose misses 2-pt jump shot from 7 ft,,82,82
297,3,2:18.0,,Defensive rebound by C. Parsons,82,82
298,3,2:05.0,,C. Parsons misses 3-pt jump shot from 25 ft,82,82
299,3,2:04.0,,Offensive rebound by D. Harris,82,82
300,3,2:01.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Harris),82,85
301,3,1:47.0,P. Gasol makes 2-pt jump shot from 18 ft (assist by J. Butler),,84,85
302,3,1:25.0,,D. Nowitzki misses 2-pt hook shot from 4 ft,84,85
303,3,1:24.0,Defensive rebound by P. Gasol,,84,85
304,3,1:15.0,N. Mirotić makes 2-pt layup from 2 ft,,86,85
305,3,1:15.0,Shooting foul by D. Nowitzki (drawn by N. Mirotić),,86,85
306,3,1:15.0,A. Brooks enters the game for D. Rose,,86,85
307,3,1:15.0,,W. Matthews enters the game for C. Parsons,86,85
308,3,1:15.0,N. Mirotić makes free throw 1 of 1,,87,85
309,3,1:08.0,,Personal foul by N. Mirotić (drawn by D. Nowitzki),87,85
310,3,1:08.0,,D. Nowitzki makes free throw 1 of 2,87,86
311,3,1:08.0,T. Gibson enters the game for N. Mirotić,,87,86
312,3,1:08.0,,D. Nowitzki makes free throw 2 of 2,87,87
313,3,0:59.0,J. Butler makes 2-pt dunk at rim (assist by P. Gasol),,89,87
314,3,0:43.0,,J. Barea misses 2-pt jump shot from 12 ft,89,87
315,3,0:42.0,,Offensive rebound by D. Nowitzki,89,87
316,3,0:34.0,,D. Harris misses 3-pt jump shot from 25 ft,89,87
317,3,0:33.0,,Offensive rebound by D. Powell,89,87
318,3,0:32.0,,Shooting foul by P. Gasol (drawn by D. Powell),89,87
319,3,0:32.0,,D. Powell makes free throw 1 of 2,89,88
320,3,0:32.0,B. Portis enters the game for P. Gasol,,89,88
321,3,0:32.0,,D. Powell misses free throw 2 of 2,89,88
322,3,0:31.0,Defensive rebound by B. Portis,,89,88
323,3,0:09.0,Turnover by A. Brooks (bad pass; steal by D. Powell),,89,88
324,3,0:04.0,,J. Barea makes 2-pt layup from 1 ft (assist by D. Harris),89,90
325,3,0:00.0,Shooting foul by D. Harris (drawn by T. Gibson),,89,90
326,3,0:00.0,T. Gibson misses free throw 1 of 2,,89,90
327,3,0:00.0,Offensive rebound by Team,,89,90
328,3,0:00.0,K. Hinrich enters the game for J. Butler,,89,90
329,3,0:00.0,T. Gibson misses free throw 2 of 2,,89,90
330,3,0:00.0,,Defensive rebound by D. Harris,89,90
331,4,11:46.0,A. Brooks misses 2-pt layup from 1 ft (block by J. Barea),,89,90
332,4,11:44.0,Offensive rebound by A. Brooks,,89,90
333,4,11:42.0,Turnover by A. Brooks (bad pass; steal by D. Harris),,89,90
334,4,11:38.0,,D. Harris makes 2-pt layup at rim,89,92
335,4,11:24.0,B. Portis misses 2-pt layup from 1 ft,,89,92
336,4,11:24.0,Offensive rebound by T. Gibson,,89,92
337,4,11:24.0,Personal block foul by D. Harris (drawn by T. Gibson),,89,92
338,4,11:18.0,A. Brooks makes 3-pt jump shot from 23 ft (assist by T. Gibson),,92,92
339,4,11:03.0,,W. Matthews misses 3-pt jump shot from 24 ft,92,92
340,4,11:02.0,Defensive rebound by T. Gibson,,92,92
341,4,11:02.0,Personal foul by D. Powell (drawn by B. Portis),,92,92
342,4,10:50.0,Offensive foul by B. Portis (drawn by J. Barea),,92,92
343,4,10:50.0,Turnover by B. Portis (offensive foul),,92,92
344,4,10:44.0,,Shooting foul by K. Hinrich (drawn by J. Barea),92,92
345,4,10:44.0,,J. Barea misses free throw 1 of 2,92,92
346,4,10:44.0,,Offensive rebound by Team,92,92
347,4,10:44.0,,J. Barea makes free throw 2 of 2,92,93
348,4,10:34.0,A. Brooks makes 2-pt layup from 2 ft,,94,93
349,4,10:26.0,,D. Harris misses 2-pt layup at rim,94,93
350,4,10:25.0,Defensive rebound by K. Hinrich,,94,93
351,4,10:14.0,K. Hinrich misses 3-pt jump shot from 23 ft,,94,93
352,4,10:13.0,Offensive rebound by B. Portis,,94,93
353,4,10:08.0,Turnover by B. Portis (lost ball; steal by D. Nowitzki),,94,93
354,4,10:05.0,,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),94,95
355,4,10:05.0,,Shooting foul by B. Portis (drawn by D. Powell),94,95
356,4,10:05.0,,D. Powell misses free throw 1 of 1,94,95
357,4,10:03.0,Defensive rebound by T. Gibson,,94,95
358,4,9:44.0,Turnover by K. Hinrich (bad pass; steal by D. Powell),,94,95
359,4,9:24.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,94,95
360,4,9:23.0,Defensive rebound by T. Gibson,,94,95
361,4,9:03.0,A. Brooks misses 2-pt layup from 1 ft,,94,95
362,4,9:01.0,Offensive rebound by B. Portis,,94,95
363,4,9:01.0,B. Portis makes 2-pt layup at rim,,96,95
364,4,9:01.0,,Dallas full timeout,96,95
365,4,9:01.0,,R. Felton enters the game for J. Barea,96,95
366,4,9:01.0,N. Mirotić enters the game for K. Hinrich,,96,95
367,4,9:01.0,D. Rose enters the game for B. Portis,,96,95
368,4,8:40.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by R. Felton),96,98
369,4,8:17.0,D. Rose makes 2-pt jump shot from 6 ft,,98,98
370,4,8:09.0,,Personal foul by A. Brooks (drawn by R. Felton),98,98
371,4,8:01.0,,D. Harris misses 2-pt layup at rim,98,98
372,4,8:00.0,,Offensive rebound by D. Powell,98,98
373,4,7:52.0,,D. Powell makes 2-pt layup at rim (assist by R. Felton),98,100
374,4,7:29.0,N. Mirotić misses 3-pt jump shot from 24 ft,,98,100
375,4,7:28.0,,Defensive rebound by D. Powell,98,100
376,4,7:11.0,,W. Matthews makes 2-pt jump shot from 5 ft,98,102
377,4,7:06.0,Chicago full timeout,,98,102
378,4,7:06.0,,C. Parsons enters the game for D. Nowitzki,98,102
379,4,7:06.0,,Z. Pachulia enters the game for D. Harris,98,102
380,4,7:06.0,P. Gasol enters the game for T. Gibson,,98,102
381,4,7:06.0,J. Butler enters the game for D. McDermott,,98,102
382,4,6:59.0,D. Rose misses 2-pt jump shot from 12 ft,,98,102
383,4,6:58.0,,Defensive rebound by D. Powell,98,102
