,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,UTAH_ACTION,OKLAHOMA CITY_SCORE,UTAH_SCORE
41,1,6:11.0,,Turnover by R. Hood (lost ball),9,9
42,1,6:00.0,R. Westbrook misses 2-pt jump shot from 10 ft (block by D. Favors),,9,9
43,1,5:59.0,,Defensive rebound by R. Neto,9,9
44,1,5:57.0,,Shooting foul by S. Ibaka (drawn by G. Hayward),9,9
45,1,5:57.0,,Utah full timeout,9,9
46,1,5:57.0,,T. Booker enters the game for R. Gobert,9,9
47,1,5:57.0,,G. Hayward makes free throw 1 of 2,9,10
48,1,5:57.0,,G. Hayward makes free throw 2 of 2,9,11
49,1,5:47.0,Turnover by K. Durant (bad pass; steal by R. Hood),,9,11
50,1,5:40.0,,R. Neto makes 2-pt layup from 1 ft (assist by G. Hayward),9,13
51,1,5:15.0,S. Ibaka misses 3-pt jump shot from 23 ft,,9,13
52,1,5:14.0,Offensive rebound by R. Westbrook,,9,13
53,1,5:11.0,Turnover by R. Westbrook (bad pass; steal by R. Hood),,9,13
54,1,5:09.0,,Clear path foul by A. Roberson,9,13
55,1,5:09.0,N. Collison enters the game for S. Ibaka,,9,13
56,1,5:09.0,,T. Burke enters the game for R. Neto,9,13
57,1,5:09.0,,R. Hood makes clear path free throw 1 of 2,9,14
58,1,5:09.0,,R. Hood misses clear path free throw 2 of 2,9,14
59,1,5:09.0,,Offensive rebound by Team,9,14
60,1,5:09.0,,A. Burks enters the game for R. Hood,9,14
61,1,4:53.0,,T. Burke misses 3-pt jump shot from 23 ft,9,14
62,1,4:52.0,Defensive rebound by R. Westbrook,,9,14
63,1,4:50.0,Personal foul by A. Burks (drawn by R. Westbrook),,9,14
64,1,4:50.0,E. Freedom enters the game for S. Adams,,9,14
65,1,4:50.0,D. Waiters enters the game for A. Roberson,,9,14
66,1,4:44.0,K. Durant makes 2-pt dunk at rim (assist by N. Collison),,11,14
67,1,4:27.0,,T. Booker makes 2-pt dunk at rim (assist by D. Favors),11,16
68,1,4:08.0,E. Freedom misses 2-pt layup from 2 ft,,11,16
69,1,4:07.0,Offensive rebound by N. Collison,,11,16
70,1,3:57.0,R. Westbrook makes 2-pt layup from 2 ft,,13,16
71,1,3:42.0,,Turnover by A. Burks (bad pass; steal by D. Waiters),13,16
72,1,3:32.0,Turnover by R. Westbrook (bad pass; steal by D. Favors),,13,16
73,1,3:24.0,,A. Burks misses 3-pt jump shot from 23 ft,13,16
74,1,3:24.0,Defensive rebound by Team,,13,16
75,1,3:04.0,K. Durant makes 2-pt jump shot from 19 ft,,15,16
76,1,2:38.0,,A. Burks misses 2-pt jump shot from 21 ft,15,16
77,1,2:37.0,Defensive rebound by K. Durant,,15,16
78,1,2:21.0,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),,17,16
79,1,2:15.0,,Utah full timeout,17,16
80,1,2:15.0,Oklahoma City full timeout,,17,16
81,1,2:15.0,D. Augustin enters the game for R. Westbrook,,17,16
82,1,2:00.0,,G. Hayward misses 2-pt jump shot from 14 ft,17,16
83,1,1:59.0,Defensive rebound by D. Waiters,,17,16
84,1,1:38.0,E. Freedom misses 2-pt jump shot from 21 ft,,17,16
85,1,1:38.0,,Defensive rebound by G. Hayward,17,16
86,1,1:31.0,,Personal foul by D. Augustin (drawn by G. Hayward),17,16
87,1,1:31.0,,R. Gobert enters the game for D. Favors,17,16
88,1,1:18.0,,Turnover by A. Burks (bad pass; steal by K. Durant),17,16
89,1,1:12.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by K. Durant),,20,16
90,1,0:51.0,,T. Booker misses 2-pt jump shot from 6 ft,20,16
91,1,0:49.0,Defensive rebound by E. Freedom,,20,16
92,1,0:43.0,D. Waiters misses 3-pt jump shot from 25 ft,,20,16
93,1,0:42.0,,Defensive rebound by T. Booker,20,16
94,1,0:37.0,,Personal foul by D. Waiters (drawn by A. Burks),20,16
95,1,0:37.0,,A. Burks makes free throw 1 of 2,20,17
96,1,0:37.0,,A. Burks makes free throw 2 of 2,20,18
97,1,0:30.0,Shooting foul by G. Hayward (drawn by K. Durant),,20,18
98,1,0:30.0,K. Durant makes free throw 1 of 3,,21,18
99,1,0:30.0,K. Durant makes free throw 2 of 3,,22,18
100,1,0:30.0,K. Durant makes free throw 3 of 3,,23,18
101,1,0:08.0,,T. Booker misses 2-pt jump shot from 5 ft,23,18
102,1,0:08.0,,Offensive rebound by Team,23,18
103,1,0:00.0,,A. Burks makes 2-pt dunk at rim,23,20
104,2,11:45.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by A. Burks),23,23
105,2,11:26.0,Personal foul by J. Ingles (drawn by N. Collison),,23,23
106,2,11:13.0,A. Morrow makes 3-pt jump shot from 24 ft (assist by D. Waiters),,26,23
107,2,10:57.0,,J. Ingles misses 3-pt jump shot from 24 ft,26,23
108,2,10:56.0,Defensive rebound by D. Augustin,,26,23
109,2,10:48.0,Turnover by N. Collison (bad pass; steal by R. Gobert),,26,23
110,2,10:47.0,,Personal foul by N. Collison (drawn by R. Gobert),26,23
111,2,10:29.0,,J. Ingles misses 3-pt jump shot from 22 ft,26,23
112,2,10:29.0,Defensive rebound by Team,,26,23
113,2,10:14.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by D. Waiters),,29,23
114,2,9:54.0,,T. Burke misses 2-pt jump shot from 15 ft,29,23
115,2,9:51.0,,Offensive rebound by R. Gobert,29,23
116,2,9:46.0,,Turnover by T. Burke (bad pass; steal by D. Waiters),29,23
117,2,9:42.0,D. Waiters misses 2-pt layup from 2 ft,,29,23
118,2,9:41.0,,Defensive rebound by J. Ingles,29,23
119,2,9:34.0,,T. Burke misses 3-pt jump shot from 22 ft,29,23
120,2,9:33.0,,Offensive rebound by T. Booker,29,23
121,2,9:21.0,,Turnover by R. Gobert (traveling),29,23
122,2,9:05.0,N. Collison makes 2-pt layup from 1 ft (assist by D. Waiters),,31,23
123,2,9:02.0,,Utah full timeout,31,23
124,2,9:02.0,,R. Hood enters the game for A. Burks,31,23
125,2,9:02.0,,D. Favors enters the game for T. Booker,31,23
126,2,8:45.0,,Offensive foul by D. Favors (drawn by D. Waiters),31,23
127,2,8:45.0,,Turnover by D. Favors (offensive foul),31,23
128,2,8:25.0,D. Waiters misses 2-pt jump shot from 19 ft,,31,23
129,2,8:25.0,,Defensive rebound by T. Burke,31,23
130,2,8:19.0,,T. Burke makes 2-pt layup from 2 ft,31,25
131,2,8:00.0,A. Morrow makes 2-pt hook shot from 7 ft,,33,25
132,2,7:45.0,,Turnover by R. Gobert (bad pass; steal by D. Waiters),33,25
133,2,7:45.0,Clear path foul by R. Hood,,33,25
134,2,7:45.0,,R. Neto enters the game for T. Burke,33,25
135,2,7:45.0,D. Waiters misses clear path free throw 1 of 2,,33,25
136,2,7:45.0,Offensive rebound by Team,,33,25
137,2,7:45.0,D. Waiters makes clear path free throw 2 of 2,,34,25
138,2,7:45.0,,A. Burks enters the game for J. Ingles,34,25
139,2,7:37.0,D. Augustin misses 3-pt jump shot from 23 ft,,34,25
140,2,7:36.0,,Defensive rebound by D. Favors,34,25
141,2,7:14.0,,D. Favors misses 2-pt jump shot from 17 ft,34,25
142,2,7:14.0,,Offensive rebound by R. Neto,34,25
143,2,7:02.0,,D. Favors makes 2-pt hook shot from 5 ft,34,27
144,2,6:45.0,D. Waiters makes 2-pt jump shot from 17 ft,,36,27
145,2,6:33.0,,Personal block foul by E. Freedom (drawn by A. Burks),36,27
146,2,6:33.0,,A. Burks misses free throw 1 of 2,36,27
147,2,6:33.0,,Offensive rebound by Team,36,27
148,2,6:33.0,,A. Burks makes free throw 2 of 2,36,28
149,2,6:23.0,D. Waiters makes 2-pt dunk at rim (assist by D. Augustin),,38,28
150,2,6:10.0,,Personal foul by A. Morrow (drawn by A. Burks),38,28
151,2,6:10.0,R. Westbrook enters the game for D. Augustin,,38,28
152,2,6:10.0,S. Ibaka enters the game for N. Collison,,38,28
153,2,6:10.0,K. Durant enters the game for D. Waiters,,38,28
154,2,6:10.0,,G. Hayward enters the game for R. Hood,38,28
155,2,6:01.0,,R. Neto misses 2-pt jump shot from 5 ft,38,28
156,2,5:59.0,,Offensive rebound by R. Gobert,38,28
157,2,5:59.0,,R. Gobert makes 2-pt dunk at rim,38,30
158,2,5:55.0,Shooting foul by R. Neto (drawn by R. Westbrook),,38,30
159,2,5:55.0,Official timeout,,38,30
160,2,5:55.0,R. Westbrook makes free throw 1 of 2,,39,30
161,2,5:55.0,R. Westbrook makes free throw 2 of 2,,40,30
162,2,5:40.0,,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),40,32
163,2,5:40.0,,Shooting foul by K. Durant (drawn by D. Favors),40,32
164,2,5:40.0,,D. Favors misses free throw 1 of 1,40,32
165,2,5:40.0,Defensive rebound by S. Ibaka,,40,32
166,2,5:40.0,Personal foul by R. Gobert (drawn by E. Freedom),,40,32
167,2,5:40.0,,Personal foul by E. Freedom,40,32
168,2,5:24.0,A. Morrow makes 2-pt jump shot from 23 ft (assist by E. Freedom),,42,32
169,2,5:09.0,,Personal foul by R. Westbrook (drawn by R. Neto),42,32
170,2,5:09.0,,R. Neto makes free throw 1 of 2,42,33
171,2,5:09.0,S. Adams enters the game for E. Freedom,,42,33
172,2,5:09.0,D. Waiters enters the game for A. Morrow,,42,33
173,2,5:09.0,,R. Neto makes free throw 2 of 2,42,34
174,2,4:51.0,K. Durant makes 3-pt jump shot from 23 ft (assist by D. Waiters),,45,34
175,2,4:38.0,,R. Neto misses 3-pt jump shot from 23 ft,45,34
176,2,4:37.0,Defensive rebound by D. Waiters,,45,34
177,2,4:31.0,K. Durant makes 3-pt jump shot from 23 ft,,48,34
178,2,4:30.0,,Utah full timeout,48,34
179,2,4:18.0,,Personal foul by S. Ibaka (drawn by D. Favors),48,34
180,2,4:18.0,,D. Favors makes free throw 1 of 2,48,35
181,2,4:18.0,,R. Hood enters the game for R. Neto,48,35
182,2,4:18.0,,D. Favors makes free throw 2 of 2,48,36
183,2,4:06.0,Turnover by D. Waiters (bad pass),,48,36
184,2,3:49.0,,G. Hayward makes 2-pt jump shot from 17 ft (assist by A. Burks),48,38
185,2,3:24.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by D. Waiters),,50,38
186,2,3:23.0,Personal foul by R. Gobert (drawn by S. Adams),,50,38
187,2,3:23.0,,Personal foul by S. Adams,50,38
188,2,3:18.0,,Technical foul by R. Gobert,50,38
189,2,3:18.0,K. Durant makes technical free throw,,51,38
190,2,3:18.0,N. Collison enters the game for S. Ibaka,,51,38
191,2,3:18.0,,J. Withey enters the game for R. Gobert,51,38
192,2,3:14.0,,G. Hayward makes 2-pt dunk at rim,51,40
193,2,3:03.0,Shooting foul by J. Withey (drawn by R. Westbrook),,51,40
194,2,3:03.0,R. Westbrook makes free throw 1 of 2,,52,40
195,2,3:03.0,,R. Gobert enters the game for J. Withey,52,40
196,2,3:03.0,,T. Burke enters the game for R. Hood,52,40
197,2,3:03.0,R. Westbrook makes free throw 2 of 2,,53,40
198,2,2:50.0,,D. Favors misses 2-pt jump shot from 15 ft,53,40
199,2,2:48.0,Defensive rebound by K. Durant,,53,40
200,2,2:36.0,R. Westbrook misses 3-pt jump shot from 24 ft,,53,40
201,2,2:35.0,,Defensive rebound by D. Favors,53,40
202,2,2:15.0,,G. Hayward misses 2-pt jump shot from 17 ft,53,40
203,2,2:15.0,,Offensive rebound by Team,53,40
204,2,2:15.0,Loose ball foul by S. Adams (drawn by R. Gobert),,53,40
205,2,2:15.0,,R. Gobert makes free throw 1 of 2,53,41
206,2,2:15.0,,R. Gobert makes free throw 2 of 2,53,42
207,2,2:03.0,Turnover by R. Westbrook (offensive foul),,53,42
208,2,2:03.0,Offensive foul by R. Westbrook (drawn by A. Burks),,53,42
209,2,1:40.0,,D. Favors misses 2-pt layup from 2 ft (block by S. Adams),53,42
210,2,1:38.0,,Offensive rebound by R. Gobert,53,42
211,2,1:38.0,,R. Gobert makes 2-pt layup from 3 ft,53,44
212,2,1:27.0,S. Adams misses 2-pt jump shot from 6 ft,,53,44
213,2,1:25.0,Offensive rebound by R. Westbrook,,53,44
214,2,1:25.0,R. Westbrook makes 2-pt layup from 1 ft,,55,44
215,2,1:05.0,,Turnover by G. Hayward (lost ball; steal by D. Waiters),55,44
216,2,1:00.0,D. Waiters makes 2-pt dunk at rim,,57,44
217,2,0:41.0,,Shooting foul by N. Collison (drawn by D. Favors),57,44
218,2,0:41.0,,D. Favors misses free throw 1 of 2,57,44
219,2,0:41.0,,Offensive rebound by Team,57,44
220,2,0:41.0,E. Freedom enters the game for S. Adams,,57,44
221,2,0:41.0,,T. Booker enters the game for R. Gobert,57,44
222,2,0:41.0,,D. Favors makes free throw 2 of 2,57,45
223,2,0:35.0,Shooting foul by G. Hayward (drawn by R. Westbrook),,57,45
224,2,0:35.0,R. Westbrook makes free throw 1 of 2,,58,45
225,2,0:35.0,R. Westbrook makes free throw 2 of 2,,59,45
226,2,0:30.0,,Turnover by A. Burks (lost ball; steal by N. Collison),59,45
227,2,0:26.0,D. Waiters makes 2-pt dunk at rim,,61,45
228,2,0:05.0,,Shooting foul by E. Freedom (drawn by A. Burks),61,45
229,2,0:05.0,,A. Burks makes free throw 1 of 2,61,46
230,2,0:05.0,,A. Burks misses free throw 2 of 2,61,46
231,2,0:05.0,Defensive rebound by R. Westbrook,,61,46
232,2,0:00.0,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),,63,46
233,3,11:35.0,,R. Neto misses 2-pt jump shot from 20 ft (block by S. Adams),63,46
234,3,11:35.0,,Offensive rebound by Team,63,46
235,3,11:26.0,,R. Hood misses 3-pt jump shot from 24 ft,63,46
236,3,11:26.0,,Offensive rebound by R. Gobert,63,46
237,3,11:23.0,,R. Gobert makes 2-pt layup from 1 ft,63,48
238,3,11:09.0,S. Ibaka misses 2-pt jump shot from 20 ft,,63,48
239,3,11:08.0,,Defensive rebound by G. Hayward,63,48
240,3,10:50.0,,D. Favors makes 2-pt hook shot from 6 ft,63,50
241,3,10:34.0,R. Westbrook makes 2-pt jump shot from 20 ft,,65,50
242,3,10:07.0,,G. Hayward makes 2-pt layup from 1 ft,65,52
243,3,9:47.0,Shooting foul by R. Neto (drawn by R. Westbrook),,65,52
244,3,9:47.0,R. Westbrook makes free throw 1 of 2,,66,52
245,3,9:47.0,R. Westbrook makes free throw 2 of 2,,67,52
246,3,9:36.0,,G. Hayward misses 2-pt layup from 1 ft (block by S. Ibaka),67,52
247,3,9:34.0,Defensive rebound by R. Westbrook,,67,52
248,3,9:30.0,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),,69,52
249,3,9:06.0,,D. Favors makes 2-pt dunk at rim (assist by R. Hood),69,54
250,3,8:52.0,S. Adams misses 2-pt layup from 1 ft (block by D. Favors),,69,54
251,3,8:50.0,Offensive rebound by S. Adams,,69,54
252,3,8:47.0,S. Ibaka misses 3-pt jump shot from 23 ft,,69,54
253,3,8:46.0,,Defensive rebound by R. Hood,69,54
254,3,8:33.0,,R. Gobert misses 2-pt dunk at rim (block by S. Ibaka),69,54
255,3,8:32.0,Defensive rebound by A. Roberson,,69,54
256,3,8:22.0,R. Westbrook makes 2-pt jump shot from 9 ft,,71,54
257,3,8:02.0,,D. Favors misses 2-pt jump shot from 7 ft,71,54
258,3,8:01.0,Defensive rebound by S. Adams,,71,54
259,3,7:55.0,R. Westbrook makes 2-pt layup from 1 ft,,73,54
260,3,7:49.0,,Offensive foul by R. Gobert (drawn by S. Adams),73,54
261,3,7:49.0,,Turnover by R. Gobert (offensive foul),73,54
262,3,7:38.0,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),,75,54
263,3,7:24.0,,Turnover by R. Gobert (lost ball),75,54
264,3,7:08.0,Turnover by S. Ibaka (bad pass; steal by R. Hood),,75,54
265,3,6:55.0,,R. Hood makes 2-pt jump shot from 20 ft,75,56
266,3,6:26.0,A. Roberson misses 2-pt jump shot from 8 ft,,75,56
267,3,6:25.0,,Defensive rebound by R. Gobert,75,56
268,3,6:12.0,,R. Hood misses 2-pt jump shot from 6 ft (block by S. Adams),75,56
269,3,6:09.0,Defensive rebound by K. Durant,,75,56
270,3,6:08.0,Turnover by K. Durant (lost ball; steal by R. Neto),,75,56
271,3,6:06.0,,Personal foul by R. Westbrook (drawn by R. Neto),75,56
272,3,6:06.0,,Utah full timeout,75,56
273,3,6:06.0,,T. Booker enters the game for R. Gobert,75,56
274,3,5:56.0,,G. Hayward misses 2-pt jump shot from 5 ft,75,56
275,3,5:55.0,Defensive rebound by A. Roberson,,75,56
276,3,5:48.0,K. Durant misses 3-pt jump shot from 25 ft,,75,56
277,3,5:47.0,,Defensive rebound by D. Favors,75,56
278,3,5:28.0,,Shooting foul by K. Durant (drawn by R. Hood),75,56
279,3,5:28.0,,R. Hood misses free throw 1 of 3,75,56
280,3,5:28.0,,Offensive rebound by Team,75,56
281,3,5:28.0,,R. Hood makes free throw 2 of 3,75,57
282,3,5:28.0,,T. Burke enters the game for R. Neto,75,57
283,3,5:28.0,,R. Hood makes free throw 3 of 3,75,58
284,3,5:09.0,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),,77,58
285,3,4:45.0,,G. Hayward misses 3-pt jump shot from 23 ft,77,58
286,3,4:44.0,Defensive rebound by R. Westbrook,,77,58
287,3,4:38.0,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,80,58
288,3,4:17.0,,Shooting foul by S. Ibaka (drawn by G. Hayward),80,58
289,3,4:17.0,,G. Hayward misses free throw 1 of 2,80,58
290,3,4:17.0,,Offensive rebound by Team,80,58
291,3,4:17.0,N. Collison enters the game for S. Ibaka,,80,58
292,3,4:17.0,D. Waiters enters the game for A. Roberson,,80,58
293,3,4:17.0,,A. Burks enters the game for R. Hood,80,58
294,3,4:17.0,,G. Hayward makes free throw 2 of 2,80,59
295,3,4:05.0,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),,82,59
296,3,3:46.0,,G. Hayward misses 3-pt jump shot from 24 ft,82,59
297,3,3:44.0,,Offensive rebound by Team,82,59
298,3,3:44.0,Loose ball foul by S. Adams (drawn by D. Favors),,82,59
299,3,3:44.0,,J. Withey enters the game for D. Favors,82,59
300,3,3:34.0,,T. Burke misses 2-pt jump shot from 21 ft,82,59
301,3,3:34.0,Defensive rebound by K. Durant,,82,59
302,3,3:24.0,K. Durant misses 3-pt jump shot from 23 ft,,82,59
303,3,3:22.0,,Defensive rebound by A. Burks,82,59
304,3,3:15.0,,A. Burks misses 3-pt jump shot from 24 ft,82,59
305,3,3:14.0,Defensive rebound by D. Waiters,,82,59
306,3,3:08.0,K. Durant makes 2-pt dunk at rim (assist by D. Waiters),,84,59
307,3,2:56.0,,Shooting foul by N. Collison (drawn by G. Hayward),84,59
308,3,2:56.0,Oklahoma City full timeout,,84,59
309,3,2:56.0,E. Freedom enters the game for S. Adams,,84,59
310,3,2:56.0,,G. Hayward makes free throw 1 of 2,84,60
311,3,2:56.0,,G. Hayward makes free throw 2 of 2,84,61
312,3,2:40.0,Turnover by K. Durant (bad pass),,84,61
313,3,2:26.0,Offensive charge foul by A. Burks (drawn by N. Collison),,84,61
314,3,2:26.0,,Turnover by A. Burks (offensive foul),84,61
315,3,2:07.0,Turnover by R. Westbrook (bad pass; steal by J. Withey),,84,61
316,3,2:00.0,,A. Burks misses 2-pt layup from 2 ft (block by D. Waiters),84,61
317,3,1:58.0,,Offensive rebound by T. Burke,84,61
318,3,1:54.0,,A. Burks makes 2-pt layup from 2 ft (assist by G. Hayward),84,63
319,3,1:53.0,Turnover by E. Freedom (bad pass; steal by G. Hayward),,84,63
320,3,1:53.0,,Personal foul by N. Collison (drawn by G. Hayward),84,63
321,3,1:53.0,,G. Hayward makes free throw 1 of 2,84,64
322,3,1:53.0,S. Ibaka enters the game for N. Collison,,84,64
323,3,1:53.0,,G. Hayward makes free throw 2 of 2,84,65
324,3,1:40.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by R. Westbrook),,86,65
325,3,1:23.0,,T. Burke misses 3-pt jump shot from 24 ft,86,65
326,3,1:21.0,,Offensive rebound by T. Burke,86,65
327,3,1:16.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Booker),86,68
328,3,0:47.0,R. Westbrook misses 2-pt jump shot from 19 ft,,86,68
329,3,0:46.0,,Defensive rebound by J. Withey,86,68
330,3,0:40.0,,A. Burks misses 2-pt jump shot from 3 ft,86,68
331,3,0:38.0,Defensive rebound by Team,,86,68
332,3,0:38.0,D. Augustin enters the game for R. Westbrook,,86,68
333,3,0:22.0,K. Durant makes 2-pt dunk at rim,,88,68
334,3,0:03.0,,Turnover by G. Hayward (bad pass; steal by K. Durant),88,68
335,3,0:00.0,D. Augustin misses 3-pt jump shot from 68 ft,,88,68
336,3,0:00.0,Offensive rebound by Team,,88,68
337,4,11:35.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by A. Morrow),,90,68
338,4,11:24.0,,Personal foul by D. Waiters (drawn by A. Burks),90,68
339,4,11:13.0,,A. Burks misses 2-pt jump shot from 3 ft,90,68
340,4,11:13.0,Defensive rebound by E. Freedom,,90,68
341,4,11:10.0,Personal foul by T. Burke (drawn by D. Waiters),,90,68
342,4,11:10.0,,T. Lyles enters the game for R. Gobert,90,68
343,4,10:57.0,S. Ibaka misses 2-pt jump shot from 20 ft,,90,68
344,4,10:56.0,,Defensive rebound by J. Withey,90,68
345,4,10:42.0,,T. Burke misses 2-pt jump shot from 13 ft,90,68
346,4,10:41.0,Defensive rebound by E. Freedom,,90,68
347,4,10:31.0,Turnover by D. Waiters (bad pass; steal by A. Burks),,90,68
348,4,10:22.0,,A. Burks misses 2-pt layup from 2 ft,90,68
349,4,10:22.0,Defensive rebound by S. Ibaka,,90,68
350,4,10:22.0,Oklahoma City full timeout,,90,68
351,4,10:05.0,Turnover by S. Ibaka (bad pass),,90,68
352,4,9:51.0,,Turnover by J. Withey (bad pass),90,68
353,4,9:38.0,S. Ibaka makes 3-pt jump shot from 23 ft (assist by D. Augustin),,93,68
354,4,9:23.0,,T. Burke makes 3-pt jump shot from 22 ft (assist by J. Ingles),93,71
355,4,9:06.0,D. Waiters misses 2-pt jump shot from 19 ft,,93,71
356,4,9:05.0,Offensive rebound by E. Freedom,,93,71
357,4,9:03.0,E. Freedom makes 2-pt layup from 1 ft,,95,71
358,4,8:52.0,,T. Burke misses 2-pt layup from 1 ft,95,71
359,4,8:51.0,,Offensive rebound by T. Lyles,95,71
360,4,8:49.0,,T. Lyles makes 2-pt layup from 1 ft,95,73
361,4,8:33.0,S. Ibaka makes 2-pt jump shot from 19 ft,,97,73
362,4,8:22.0,,J. Withey makes 2-pt jump shot from 19 ft (assist by A. Burks),97,75
363,4,8:00.0,A. Morrow makes 3-pt jump shot from 24 ft,,100,75
364,4,7:41.0,,T. Burke misses 2-pt layup from 2 ft,100,75
365,4,7:41.0,Defensive rebound by E. Freedom,,100,75
366,4,7:34.0,A. Morrow misses 3-pt jump shot from 23 ft,,100,75
367,4,7:34.0,,Defensive rebound by A. Burks,100,75
368,4,7:34.0,Loose ball foul by E. Freedom (drawn by A. Burks),,100,75
369,4,7:34.0,,T. Booker enters the game for T. Lyles,100,75
370,4,7:34.0,,D. Favors enters the game for J. Withey,100,75
371,4,7:34.0,,R. Hood enters the game for A. Burks,100,75
372,4,7:17.0,,Turnover by J. Ingles (back court),100,75
373,4,7:01.0,Offensive foul by S. Ibaka (drawn by R. Hood),,100,75
374,4,7:01.0,Turnover by S. Ibaka (offensive foul),,100,75
375,4,6:47.0,,J. Ingles misses 3-pt jump shot from 24 ft,100,75
376,4,6:45.0,,Offensive rebound by T. Booker,100,75
377,4,6:41.0,,T. Burke misses 3-pt jump shot from 23 ft,100,75
378,4,6:40.0,Defensive rebound by S. Ibaka,,100,75
379,4,6:21.0,E. Freedom misses 2-pt jump shot from 19 ft,,100,75
380,4,6:20.0,,Defensive rebound by T. Burke,100,75
381,4,6:07.0,,Shooting foul by S. Ibaka (drawn by T. Booker),100,75
382,4,6:07.0,,T. Booker makes free throw 1 of 2,100,76
383,4,6:07.0,S. Adams enters the game for E. Freedom,,100,76
384,4,6:07.0,,R. Neto enters the game for T. Burke,100,76
385,4,6:07.0,N. Collison enters the game for S. Ibaka,,100,76
386,4,6:07.0,,T. Booker makes free throw 2 of 2,100,77
387,4,5:49.0,A. Morrow makes 2-pt jump shot from 11 ft,,102,77
388,4,5:49.0,,Utah full timeout,102,77
389,4,5:49.0,,C. Johnson enters the game for D. Favors,102,77
