,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
158,2,6:13.0,Turnover by G. Dragić (lost ball; steal by J. Lin),,32,32
159,2,6:05.0,,Shooting foul by D. Wright (drawn by K. Walker),32,32
160,2,6:05.0,,K. Walker makes free throw 1 of 2,32,33
161,2,6:05.0,,F. Kaminsky enters the game for C. Zeller,32,33
162,2,6:05.0,,A. Jefferson enters the game for S. Hawes,32,33
163,2,6:05.0,J. Johnson enters the game for D. Wade,,32,33
164,2,6:05.0,,K. Walker makes free throw 2 of 2,32,34
165,2,5:47.0,D. Wright misses 3-pt jump shot from 26 ft,,32,34
166,2,5:46.0,Offensive rebound by L. Deng,,32,34
167,2,5:38.0,G. Dragić misses 3-pt jump shot from 26 ft,,32,34
168,2,5:37.0,Offensive rebound by Team,,32,34
169,2,5:37.0,,Loose ball foul by J. Lin,32,34
170,2,5:19.0,J. Johnson misses 2-pt jump shot from 14 ft,,32,34
171,2,5:17.0,,Defensive rebound by F. Kaminsky,32,34
172,2,5:08.0,,K. Walker makes 2-pt layup from 1 ft,32,36
173,2,4:53.0,L. Deng misses 2-pt layup from 3 ft (block by F. Kaminsky),,32,36
174,2,4:51.0,Offensive rebound by L. Deng,,32,36
175,2,4:51.0,L. Deng misses 2-pt layup from 2 ft,,32,36
176,2,4:50.0,,Defensive rebound by A. Jefferson,32,36
177,2,4:45.0,,J. Lin misses 3-pt jump shot from 25 ft,32,36
178,2,4:44.0,Defensive rebound by J. Johnson,,32,36
179,2,4:29.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by L. Deng),,35,36
180,2,4:10.0,,J. Lin makes 2-pt layup from 2 ft (assist by K. Walker),35,38
181,2,4:02.0,Turnover by G. Dragić (lost ball; steal by K. Walker),,35,38
182,2,3:56.0,,F. Kaminsky misses 2-pt layup from 2 ft,35,38
183,2,3:56.0,,Offensive rebound by F. Kaminsky,35,38
184,2,3:56.0,,Shooting foul by D. Wright (drawn by F. Kaminsky),35,38
185,2,3:56.0,,F. Kaminsky makes free throw 1 of 2,35,39
186,2,3:56.0,D. Wade enters the game for L. Deng,,35,39
187,2,3:56.0,J. Winslow enters the game for D. Wright,,35,39
188,2,3:56.0,,F. Kaminsky makes free throw 2 of 2,35,40
189,2,3:51.0,Miami full timeout,,35,40
190,2,3:51.0,,M. Williams enters the game for C. Lee,35,40
191,2,3:36.0,H. Whiteside misses 2-pt hook shot from 10 ft,,35,40
192,2,3:35.0,,Defensive rebound by F. Kaminsky,35,40
193,2,3:30.0,,K. Walker makes 2-pt layup at rim,35,42
194,2,3:13.0,Shooting foul by A. Jefferson (drawn by H. Whiteside),,35,42
195,2,3:13.0,H. Whiteside misses free throw 1 of 2,,35,42
196,2,3:13.0,Offensive rebound by Team,,35,42
197,2,3:13.0,H. Whiteside makes free throw 2 of 2,,36,42
198,2,2:59.0,,M. Williams misses 3-pt jump shot from 25 ft,36,42
199,2,2:57.0,Defensive rebound by G. Dragić,,36,42
200,2,2:50.0,J. Johnson misses 2-pt layup from 1 ft,,36,42
201,2,2:49.0,,Defensive rebound by M. Williams,36,42
202,2,2:38.0,,Personal foul by H. Whiteside,36,42
203,2,2:38.0,,Charlotte full timeout,36,42
204,2,2:38.0,U. Haslem enters the game for H. Whiteside,,36,42
205,2,2:38.0,,C. Zeller enters the game for F. Kaminsky,36,42
206,2,2:38.0,,C. Lee enters the game for J. Lin,36,42
207,2,2:25.0,,K. Walker makes 2-pt jump shot from 5 ft,36,44
208,2,2:09.0,Personal foul by C. Lee,,36,44
209,2,2:09.0,D. Wade misses free throw 1 of 2,,36,44
210,2,2:09.0,Offensive rebound by Team,,36,44
211,2,2:09.0,D. Wade makes free throw 2 of 2,,37,44
212,2,1:52.0,,C. Lee makes 2-pt jump shot from 20 ft (assist by A. Jefferson),37,46
213,2,1:41.0,Turnover by U. Haslem (offensive foul),,37,46
214,2,1:41.0,Offensive foul by U. Haslem (drawn by K. Walker),,37,46
215,2,1:27.0,,K. Walker makes 2-pt jump shot from 19 ft,37,48
216,2,1:10.0,G. Dragić makes 2-pt jump shot from 17 ft (assist by D. Wade),,39,48
217,2,0:49.0,,K. Walker misses 2-pt jump shot from 17 ft,39,48
218,2,0:47.0,Defensive rebound by D. Wade,,39,48
219,2,0:35.0,J. Winslow misses 3-pt jump shot from 23 ft,,39,48
220,2,0:33.0,Offensive rebound by D. Wade,,39,48
221,2,0:26.0,D. Wade misses 2-pt jump shot from 16 ft,,39,48
222,2,0:25.0,,Defensive rebound by C. Zeller,39,48
223,2,0:02.0,,A. Jefferson misses 2-pt jump shot from 10 ft,39,48
224,2,0:01.0,Defensive rebound by J. Johnson,,39,48
225,3,11:46.0,Violation by H. Whiteside (def goaltending),,39,48
226,3,11:46.0,,F. Kaminsky makes 2-pt layup from 3 ft,39,50
227,3,11:34.0,Turnover by D. Wade (bad pass; steal by K. Walker),,39,50
228,3,11:30.0,,Shooting foul by G. Dragić (drawn by C. Lee),39,50
229,3,11:30.0,,C. Lee makes free throw 1 of 2,39,51
230,3,11:30.0,,C. Lee makes free throw 2 of 2,39,52
231,3,11:23.0,Offensive foul by G. Dragić (drawn by M. Williams),,39,52
232,3,11:23.0,Turnover by H. Whiteside (offensive foul),,39,52
233,3,11:08.0,,K. Walker misses 2-pt layup from 1 ft (block by H. Whiteside),39,52
234,3,11:07.0,,Offensive rebound by K. Walker,39,52
235,3,11:04.0,,A. Jefferson misses 2-pt jump shot from 15 ft,39,52
236,3,11:03.0,Defensive rebound by D. Wade,,39,52
237,3,10:55.0,L. Deng misses 3-pt jump shot from 25 ft,,39,52
238,3,10:54.0,,Defensive rebound by M. Williams,39,52
239,3,10:35.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by A. Jefferson),39,55
240,3,10:16.0,L. Deng misses 2-pt layup from 1 ft,,39,55
241,3,10:16.0,Offensive rebound by Team,,39,55
242,3,10:08.0,Turnover by G. Dragić (bad pass),,39,55
243,3,9:52.0,,M. Williams misses 2-pt jump shot from 3 ft (block by H. Whiteside),39,55
244,3,9:50.0,Defensive rebound by H. Whiteside,,39,55
245,3,9:41.0,Turnover by G. Dragić (lost ball; steal by K. Walker),,39,55
246,3,9:41.0,,Personal foul by G. Dragić,39,55
247,3,9:27.0,,A. Jefferson makes 2-pt layup from 2 ft,39,57
248,3,9:27.0,Miami full timeout,,39,57
249,3,9:06.0,Shooting foul by A. Jefferson (drawn by L. Deng),,39,57
250,3,9:06.0,L. Deng makes free throw 1 of 2,,40,57
251,3,9:06.0,L. Deng makes free throw 2 of 2,,41,57
252,3,8:52.0,,A. Jefferson misses 2-pt layup from 2 ft,41,57
253,3,8:51.0,Defensive rebound by L. Deng,,41,57
254,3,8:40.0,G. Dragić makes 3-pt jump shot from 25 ft,,44,57
255,3,8:28.0,,Shooting foul by G. Dragić (drawn by K. Walker),44,57
256,3,8:28.0,,K. Walker misses free throw 1 of 2,44,57
257,3,8:28.0,,Offensive rebound by Team,44,57
258,3,8:28.0,J. Richardson enters the game for G. Dragić,,44,57
259,3,8:28.0,,K. Walker makes free throw 2 of 2,44,58
260,3,8:15.0,J. Johnson makes 2-pt layup from 2 ft (assist by D. Wade),,46,58
261,3,8:01.0,,M. Williams misses 2-pt jump shot from 23 ft,46,58
262,3,8:00.0,Defensive rebound by H. Whiteside,,46,58
263,3,7:49.0,L. Deng makes 3-pt jump shot from 26 ft (assist by D. Wade),,49,58
264,3,7:49.0,,Charlotte full timeout,49,58
265,3,7:22.0,,K. Walker misses 2-pt layup from 3 ft,49,58
266,3,7:21.0,Defensive rebound by D. Wade,,49,58
267,3,7:13.0,D. Wade makes 2-pt jump shot from 8 ft,,51,58
268,3,6:58.0,,Turnover by A. Jefferson (traveling),51,58
269,3,6:35.0,J. Johnson makes 3-pt jump shot from 27 ft,,54,58
270,3,6:06.0,,K. Walker misses 2-pt jump shot from 19 ft (block by J. Richardson),54,58
271,3,6:04.0,Defensive rebound by H. Whiteside,,54,58
272,3,5:55.0,H. Whiteside makes 2-pt layup from 3 ft (assist by D. Wade),,56,58
273,3,5:55.0,,Charlotte full timeout,56,58
274,3,5:55.0,J. Winslow enters the game for J. Johnson,,56,58
275,3,5:55.0,,J. Lin enters the game for A. Jefferson,56,58
276,3,5:55.0,,C. Zeller enters the game for C. Lee,56,58
277,3,5:35.0,,J. Lin misses 3-pt jump shot from 27 ft,56,58
278,3,5:30.0,,Offensive rebound by Team,56,58
279,3,5:21.0,,Personal foul by H. Whiteside,56,58
280,3,5:03.0,,K. Walker makes 2-pt layup from 3 ft,56,60
281,3,4:36.0,J. Winslow misses 3-pt jump shot from 24 ft,,56,60
282,3,4:36.0,Offensive rebound by H. Whiteside,,56,60
283,3,4:36.0,,Offensive charge foul by H. Whiteside (drawn by C. Zeller),56,60
284,3,4:36.0,Turnover by H. Whiteside (offensive foul),,56,60
285,3,4:36.0,A. Stoudemire enters the game for H. Whiteside,,56,60
286,3,4:21.0,,F. Kaminsky misses 2-pt layup from 2 ft,56,60
287,3,4:20.0,Defensive rebound by D. Wade,,56,60
288,3,4:12.0,J. Winslow misses 3-pt jump shot from 24 ft,,56,60
289,3,4:09.0,Offensive rebound by J. Richardson,,56,60
290,3,3:53.0,J. Richardson makes 3-pt jump shot from 27 ft (assist by D. Wade),,59,60
291,3,3:36.0,,K. Walker makes 2-pt layup from 1 ft,59,62
292,3,3:24.0,Shooting foul by J. Lin (drawn by D. Wade),,59,62
293,3,3:24.0,D. Wade makes free throw 1 of 2,,60,62
294,3,3:24.0,,C. Lee enters the game for K. Walker,60,62
295,3,3:24.0,D. Wade makes free throw 2 of 2,,61,62
296,3,3:09.0,,Turnover by J. Lin (lost ball; steal by J. Winslow),61,62
297,3,3:01.0,D. Wade misses 2-pt jump shot from 17 ft,,61,62
298,3,3:00.0,,Defensive rebound by M. Williams,61,62
299,3,2:44.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,61,62
300,3,2:44.0,,Offensive rebound by Team,61,62
301,3,2:44.0,Loose ball foul by A. Stoudemire,,61,62
302,3,2:44.0,,C. Zeller makes free throw 1 of 2,61,63
303,3,2:44.0,J. Johnson enters the game for D. Wade,,61,63
304,3,2:44.0,,C. Zeller makes free throw 2 of 2,61,64
305,3,2:20.0,J. Johnson misses 2-pt jump shot from 20 ft,,61,64
306,3,2:19.0,,Defensive rebound by M. Williams,61,64
307,3,2:09.0,,C. Zeller makes 2-pt jump shot from 6 ft (assist by M. Williams),61,66
308,3,1:57.0,,Violation by F. Kaminsky (kicked ball),61,66
309,3,1:57.0,,S. Hawes enters the game for F. Kaminsky,61,66
310,3,1:50.0,J. Richardson misses 2-pt layup from 2 ft (block by M. Williams),,61,66
311,3,1:50.0,Offensive rebound by Team,,61,66
312,3,1:43.0,Turnover by J. Johnson (lost ball),,61,66
313,3,1:17.0,,S. Hawes misses 2-pt jump shot from 14 ft,61,66
314,3,1:14.0,,Offensive rebound by S. Hawes,61,66
315,3,1:13.0,,C. Lee misses 2-pt layup from 1 ft,61,66
316,3,1:13.0,Defensive rebound by Team,,61,66
317,3,1:13.0,,Loose ball foul by C. Zeller,61,66
318,3,1:00.0,L. Deng misses 3-pt jump shot from 24 ft,,61,66
319,3,0:59.0,,Defensive rebound by S. Hawes,61,66
320,3,0:48.0,,J. Lin makes 2-pt layup from 1 ft (assist by S. Hawes),61,68
321,3,0:48.0,,Shooting foul by J. Richardson (drawn by J. Lin),61,68
322,3,0:48.0,,J. Lin makes free throw 1 of 1,61,69
323,3,0:32.0,J. Johnson misses 2-pt jump shot from 11 ft,,61,69
324,3,0:30.0,Offensive rebound by J. Johnson,,61,69
325,3,0:27.0,Turnover by L. Deng (lost ball),,61,69
326,3,0:12.0,,Offensive foul by C. Zeller (drawn by J. Richardson),61,69
327,3,0:12.0,,Turnover by C. Zeller (offensive foul),61,69
328,3,0:12.0,D. Wright enters the game for J. Winslow,,61,69
329,3,0:12.0,,K. Walker enters the game for C. Zeller,61,69
330,4,11:42.0,J. Winslow makes 3-pt jump shot from 24 ft (assist by J. Johnson),,64,69
331,4,11:25.0,,J. Lin makes 2-pt layup from 2 ft,64,71
332,4,11:25.0,,Shooting foul by G. Dragić (drawn by J. Lin),64,71
333,4,11:25.0,G. Green enters the game for G. Dragić,,64,71
334,4,11:25.0,,J. Lin makes free throw 1 of 1,64,72
335,4,11:05.0,J. Winslow makes 2-pt layup from 1 ft,,66,72
336,4,10:45.0,,J. Lin makes 3-pt jump shot from 25 ft,66,75
337,4,10:27.0,Shooting foul by C. Zeller (drawn by J. Winslow),,66,75
338,4,10:27.0,J. Winslow makes free throw 1 of 2,,67,75
339,4,10:27.0,,F. Kaminsky enters the game for C. Zeller,67,75
340,4,10:27.0,J. Winslow misses free throw 2 of 2,,67,75
341,4,10:26.0,,Defensive rebound by S. Hawes,67,75
342,4,10:14.0,,Shooting foul by U. Haslem (drawn by J. Lin),67,75
343,4,10:14.0,,J. Lin makes free throw 1 of 2,67,76
344,4,10:14.0,,J. Lin misses free throw 2 of 2,67,76
345,4,10:13.0,Defensive rebound by U. Haslem,,67,76
346,4,9:57.0,G. Green makes 2-pt jump shot from 17 ft (assist by J. Richardson),,69,76
347,4,9:39.0,,Turnover by Team (back court),69,76
348,4,9:24.0,J. Richardson misses 2-pt jump shot from 4 ft (block by S. Hawes),,69,76
349,4,9:22.0,Offensive rebound by J. Richardson,,69,76
350,4,9:17.0,G. Green misses 3-pt jump shot from 26 ft,,69,76
351,4,9:15.0,Offensive rebound by U. Haslem,,69,76
352,4,9:02.0,J. Johnson misses 3-pt jump shot from 24 ft,,69,76
353,4,9:01.0,,Defensive rebound by K. Walker,69,76
354,4,8:53.0,,K. Walker misses 3-pt jump shot from 28 ft,69,76
355,4,8:51.0,Defensive rebound by U. Haslem,,69,76
356,4,8:34.0,J. Richardson misses 3-pt jump shot from 26 ft,,69,76
357,4,8:33.0,,Defensive rebound by S. Hawes,69,76
358,4,8:16.0,,K. Walker misses 2-pt jump shot from 18 ft,69,76
359,4,8:15.0,Defensive rebound by J. Richardson,,69,76
360,4,8:06.0,U. Haslem misses 2-pt jump shot from 12 ft,,69,76
361,4,8:04.0,,Defensive rebound by S. Hawes,69,76
362,4,7:42.0,,J. Lin misses 2-pt jump shot from 12 ft,69,76
363,4,7:42.0,Defensive rebound by Team,,69,76
364,4,7:42.0,,Loose ball foul by S. Hawes,69,76
365,4,7:42.0,Official timeout,,69,76
366,4,7:42.0,D. Wade enters the game for J. Johnson,,69,76
367,4,7:42.0,,M. Williams enters the game for C. Lee,69,76
368,4,7:24.0,J. Winslow makes 2-pt layup from 2 ft (assist by D. Wade),,71,76
369,4,7:05.0,,Shooting foul by J. Winslow (drawn by F. Kaminsky),71,76
370,4,7:05.0,,F. Kaminsky misses free throw 1 of 2,71,76
371,4,7:05.0,,Offensive rebound by Team,71,76
372,4,7:05.0,,A. Jefferson enters the game for S. Hawes,71,76
373,4,7:05.0,,F. Kaminsky misses free throw 2 of 2,71,76
374,4,7:04.0,Defensive rebound by G. Green,,71,76
375,4,6:53.0,Turnover by D. Wade (lost ball; steal by M. Williams),,71,76
376,4,6:47.0,,K. Walker misses 2-pt layup from 2 ft (block by D. Wade),71,76
377,4,6:45.0,Defensive rebound by G. Green,,71,76
378,4,6:38.0,Shooting foul by A. Jefferson (drawn by U. Haslem),,71,76
379,4,6:38.0,U. Haslem misses free throw 1 of 2,,71,76
380,4,6:38.0,Offensive rebound by Team,,71,76
381,4,6:38.0,U. Haslem makes free throw 2 of 2,,72,76
382,4,6:18.0,,F. Kaminsky misses 2-pt layup from 2 ft,72,76
383,4,6:17.0,Defensive rebound by U. Haslem,,72,76
384,4,6:07.0,G. Green makes 3-pt jump shot from 25 ft (assist by D. Wade),,75,76
385,4,6:07.0,,Charlotte full timeout,75,76
386,4,6:07.0,,C. Lee enters the game for F. Kaminsky,75,76
387,4,5:55.0,,K. Walker makes 2-pt jump shot from 18 ft,75,78
388,4,5:34.0,G. Green misses 2-pt jump shot from 13 ft,,75,78
389,4,5:33.0,,Defensive rebound by A. Jefferson,75,78
390,4,5:25.0,,Shooting foul by D. Wade (drawn by K. Walker),75,78
391,4,5:25.0,,K. Walker makes free throw 1 of 2,75,79
392,4,5:25.0,,K. Walker makes free throw 2 of 2,75,80
393,4,5:19.0,,Offensive charge foul by D. Wade (drawn by K. Walker),75,80
394,4,5:19.0,Turnover by D. Wade (offensive foul),,75,80
395,4,4:58.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by A. Jefferson),75,83
