,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
167,2,4:28.0,L. Deng misses 3-pt jump shot from 23 ft,,42,48
168,2,4:27.0,,Defensive rebound by P. Gasol,42,48
169,2,4:19.0,,M. Dunleavy misses 3-pt jump shot from 23 ft,42,48
170,2,4:18.0,,Offensive rebound by P. Gasol,42,48
171,2,4:15.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by P. Gasol),42,51
172,2,4:02.0,J. Richardson misses 2-pt jump shot from 6 ft (block by E. Moore),,42,51
173,2,4:00.0,Offensive rebound by J. Richardson,,42,51
174,2,3:56.0,H. Whiteside misses 2-pt layup from 2 ft (block by P. Gasol),,42,51
175,2,3:54.0,,Defensive rebound by M. Dunleavy,42,51
176,2,3:51.0,,Turnover by M. Dunleavy (bad pass; steal by J. Johnson),42,51
177,2,3:43.0,H. Whiteside makes 2-pt jump shot from 7 ft,,44,51
178,2,3:26.0,,T. Gibson misses 2-pt layup from 2 ft (block by D. Wade),44,51
179,2,3:25.0,Defensive rebound by J. Johnson,,44,51
180,2,3:21.0,J. Johnson makes 2-pt layup from 3 ft,,46,51
181,2,3:09.0,,Shooting foul by L. Deng (drawn by P. Gasol),46,51
182,2,3:09.0,,P. Gasol makes free throw 1 of 2,46,52
183,2,3:09.0,G. Dragić enters the game for J. Richardson,,46,52
184,2,3:09.0,J. Winslow enters the game for L. Deng,,46,52
185,2,3:09.0,,P. Gasol misses free throw 2 of 2,46,52
186,2,3:09.0,Defensive rebound by J. Johnson,,46,52
187,2,2:57.0,D. Wade makes 2-pt layup from 1 ft,,48,52
188,2,2:46.0,,E. Moore misses 2-pt layup from 2 ft,48,52
189,2,2:44.0,Defensive rebound by H. Whiteside,,48,52
190,2,2:34.0,H. Whiteside misses 2-pt jump shot from 15 ft,,48,52
191,2,2:32.0,,Defensive rebound by M. Dunleavy,48,52
192,2,2:25.0,,P. Gasol misses 2-pt jump shot from 4 ft (block by D. Wade),48,52
193,2,2:24.0,Defensive rebound by D. Wade,,48,52
194,2,2:21.0,G. Dragić makes 2-pt layup at rim (assist by D. Wade),,50,52
195,2,2:21.0,,Chicago full timeout,50,52
196,2,2:21.0,,Violation by Team (jump ball),50,52
197,2,2:11.0,,P. Gasol makes 2-pt jump shot from 17 ft (assist by M. Dunleavy),50,54
198,2,1:54.0,D. Wade misses 2-pt jump shot from 8 ft,,50,54
199,2,1:51.0,Offensive rebound by H. Whiteside,,50,54
200,2,1:51.0,H. Whiteside makes 2-pt dunk at rim,,52,54
201,2,1:43.0,,Turnover by P. Gasol (bad pass; steal by J. Winslow),52,54
202,2,1:36.0,J. Winslow misses 2-pt layup at rim,,52,54
203,2,1:35.0,,Defensive rebound by E. Moore,52,54
204,2,1:22.0,,J. Holiday misses 3-pt jump shot from 25 ft,52,54
205,2,1:21.0,Defensive rebound by H. Whiteside,,52,54
206,2,1:15.0,D. Wade misses 2-pt hook shot from 3 ft,,52,54
207,2,1:13.0,Offensive rebound by J. Winslow,,52,54
208,2,1:11.0,J. Winslow misses 2-pt layup from 1 ft,,52,54
209,2,1:10.0,,Defensive rebound by T. Gibson,52,54
210,2,0:59.0,,P. Gasol makes 2-pt jump shot from 17 ft,52,56
211,2,0:38.0,H. Whiteside misses 2-pt jump shot from 11 ft,,52,56
212,2,0:36.0,,Defensive rebound by P. Gasol,52,56
213,2,0:30.0,,J. Holiday misses 2-pt layup from 1 ft (block by H. Whiteside),52,56
214,2,0:28.0,,Offensive rebound by J. Holiday,52,56
215,2,0:23.0,,E. Moore misses 3-pt jump shot from 23 ft,52,56
216,2,0:22.0,,Offensive rebound by P. Gasol,52,56
217,2,0:05.0,,T. Gibson makes 2-pt jump shot from 7 ft (assist by E. Moore),52,58
218,2,0:00.0,G. Dragić makes 2-pt jump shot from 7 ft,,54,58
219,3,11:37.0,A. Stoudemire makes 2-pt layup from 1 ft (assist by J. Johnson),,56,58
220,3,11:18.0,,P. Gasol makes 2-pt jump shot from 12 ft,56,60
221,3,10:53.0,J. Johnson misses 2-pt jump shot from 5 ft,,56,60
222,3,10:52.0,,Defensive rebound by P. Gasol,56,60
223,3,10:42.0,,T. Gibson makes 2-pt layup from 2 ft (assist by E. Moore),56,62
224,3,10:27.0,L. Deng misses 2-pt layup from 2 ft (block by T. Gibson),,56,62
225,3,10:26.0,Offensive rebound by Team,,56,62
226,3,10:17.0,G. Dragić misses 2-pt jump shot from 12 ft,,56,62
227,3,10:16.0,,Defensive rebound by P. Gasol,56,62
228,3,10:10.0,,Personal foul by J. Johnson,56,62
229,3,9:59.0,,J. Holiday misses 2-pt layup from 1 ft,56,62
230,3,9:58.0,Defensive rebound by D. Wade,,56,62
231,3,9:53.0,D. Wade makes 2-pt jump shot from 11 ft,,58,62
232,3,9:39.0,,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by J. Holiday),58,65
233,3,9:20.0,L. Deng makes 3-pt jump shot from 23 ft (assist by D. Wade),,61,65
234,3,9:11.0,,Turnover by J. Holiday (bad pass; steal by L. Deng),61,65
235,3,9:07.0,L. Deng makes 2-pt dunk at rim,,63,65
236,3,8:51.0,,Turnover by E. Moore (bad pass; steal by L. Deng),63,65
237,3,8:51.0,Personal foul by P. Gasol,,63,65
238,3,8:41.0,Turnover by J. Johnson (lost ball),,63,65
239,3,8:24.0,,T. Gibson makes 2-pt hook shot from 5 ft (assist by E. Moore),63,67
240,3,8:10.0,G. Dragić makes 2-pt jump shot from 9 ft,,65,67
241,3,7:57.0,Violation by A. Stoudemire (kicked ball),,65,67
242,3,7:49.0,,J. Holiday makes 2-pt dunk at rim (assist by P. Gasol),65,69
243,3,7:33.0,Shooting foul by P. Gasol (drawn by D. Wade),,65,69
244,3,7:33.0,D. Wade makes free throw 1 of 2,,66,69
245,3,7:33.0,D. Wade makes free throw 2 of 2,,67,69
246,3,7:15.0,,P. Gasol misses 2-pt jump shot from 8 ft,67,69
247,3,7:14.0,,Offensive rebound by T. Gibson,67,69
248,3,7:14.0,,T. Gibson misses 2-pt layup from 2 ft,67,69
249,3,7:13.0,Defensive rebound by G. Dragić,,67,69
250,3,7:07.0,D. Wade misses 2-pt layup from 3 ft,,67,69
251,3,7:05.0,,Defensive rebound by T. Gibson,67,69
252,3,7:02.0,,J. Holiday makes 2-pt dunk at rim (assist by E. Moore),67,71
253,3,6:48.0,G. Dragić makes 3-pt jump shot from 26 ft,,70,71
254,3,6:27.0,,Turnover by P. Gasol (bad pass; steal by J. Johnson),70,71
255,3,6:24.0,Personal foul by E. Moore,,70,71
256,3,6:13.0,J. Johnson misses 2-pt jump shot from 18 ft,,70,71
257,3,6:12.0,Offensive rebound by Team,,70,71
258,3,6:03.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Dragić),,73,71
259,3,6:02.0,,Chicago full timeout,73,71
260,3,6:02.0,H. Whiteside enters the game for A. Stoudemire,,73,71
261,3,5:42.0,,E. Moore misses 2-pt jump shot from 14 ft,73,71
262,3,5:41.0,Defensive rebound by H. Whiteside,,73,71
263,3,5:24.0,D. Wade misses 2-pt jump shot from 22 ft,,73,71
264,3,5:23.0,,Defensive rebound by E. Moore,73,71
265,3,5:20.0,,Personal block foul by L. Deng,73,71
266,3,5:20.0,,N. Mirotić enters the game for T. Gibson,73,71
267,3,5:20.0,J. Winslow enters the game for L. Deng,,73,71
268,3,5:20.0,J. Richardson enters the game for D. Wade,,73,71
269,3,5:13.0,,Turnover by P. Gasol (bad pass; steal by J. Johnson),73,71
270,3,5:02.0,J. Johnson misses 3-pt jump shot from 24 ft,,73,71
271,3,5:01.0,,Defensive rebound by J. Holiday,73,71
272,3,4:54.0,,P. Gasol makes 2-pt layup from 1 ft (assist by E. Moore),73,73
273,3,4:38.0,J. Johnson makes 2-pt jump shot from 6 ft (assist by G. Dragić),,75,73
274,3,4:17.0,,M. Dunleavy makes 2-pt layup from 2 ft (assist by P. Gasol),75,75
275,3,4:17.0,,Shooting foul by J. Winslow (drawn by M. Dunleavy),75,75
276,3,4:17.0,,A. Brooks enters the game for E. Moore,75,75
277,3,4:17.0,,M. Dunleavy makes free throw 1 of 1,75,76
278,3,4:01.0,Shooting foul by J. Holiday (drawn by G. Dragić),,75,76
279,3,4:01.0,G. Dragić makes free throw 1 of 2,,76,76
280,3,4:01.0,,D. McDermott enters the game for M. Dunleavy,76,76
281,3,4:01.0,G. Dragić makes free throw 2 of 2,,77,76
282,3,3:46.0,,A. Brooks misses 2-pt layup from 1 ft,77,76
283,3,3:45.0,Defensive rebound by H. Whiteside,,77,76
284,3,3:40.0,G. Dragić makes 2-pt layup from 1 ft (assist by H. Whiteside),,79,76
285,3,3:20.0,,J. Holiday misses 2-pt jump shot from 11 ft,79,76
286,3,3:19.0,Defensive rebound by J. Winslow,,79,76
287,3,3:12.0,J. Winslow makes 2-pt jump shot from 21 ft (assist by J. Richardson),,81,76
288,3,2:55.0,,Turnover by P. Gasol (bad pass; steal by J. Johnson),81,76
289,3,2:53.0,Personal take foul by N. Mirotić,,81,76
290,3,2:53.0,Miami full timeout,,81,76
291,3,2:53.0,,B. Portis enters the game for P. Gasol,81,76
292,3,2:53.0,D. Wade enters the game for G. Dragić,,81,76
293,3,2:53.0,J. Johnson misses free throw 1 of 2,,81,76
294,3,2:53.0,Offensive rebound by Team,,81,76
295,3,2:53.0,J. Johnson makes free throw 2 of 2,,82,76
296,3,2:35.0,,A. Brooks misses 2-pt jump shot from 17 ft,82,76
297,3,2:34.0,Defensive rebound by H. Whiteside,,82,76
298,3,2:20.0,H. Whiteside misses 2-pt jump shot from 15 ft,,82,76
299,3,2:19.0,,Defensive rebound by J. Holiday,82,76
300,3,2:02.0,,A. Brooks makes 2-pt jump shot from 7 ft,82,78
301,3,1:44.0,Turnover by J. Johnson (bad pass; steal by B. Portis),,82,78
302,3,1:38.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by A. Brooks),82,81
303,3,1:13.0,D. Wade misses 2-pt jump shot from 17 ft,,82,81
304,3,1:08.0,,Defensive rebound by N. Mirotić,82,81
305,3,0:50.0,,D. McDermott misses 3-pt jump shot from 24 ft,82,81
306,3,0:49.0,Defensive rebound by H. Whiteside,,82,81
307,3,0:29.0,J. Johnson misses 2-pt layup from 1 ft,,82,81
308,3,0:27.0,,Defensive rebound by A. Brooks,82,81
309,3,0:07.0,,A. Brooks misses 3-pt jump shot from 25 ft,82,81
310,3,0:05.0,Defensive rebound by H. Whiteside,,82,81
311,3,0:00.0,J. Richardson makes 2-pt layup from 2 ft,,84,81
312,4,11:44.0,,D. McDermott misses 2-pt jump shot from 15 ft,84,81
313,4,11:43.0,Defensive rebound by D. Wade,,84,81
314,4,11:38.0,D. Wade misses 2-pt jump shot from 10 ft,,84,81
315,4,11:37.0,,Defensive rebound by B. Portis,84,81
316,4,11:28.0,,B. Portis misses 3-pt jump shot from 26 ft,84,81
317,4,11:27.0,Defensive rebound by D. Wade,,84,81
318,4,11:08.0,J. Winslow misses 2-pt jump shot from 17 ft,,84,81
319,4,11:07.0,,Defensive rebound by Team,84,81
320,4,10:45.0,,A. Brooks makes 2-pt hook shot from 6 ft,84,83
321,4,10:26.0,Turnover by D. Wade (bad pass; steal by N. Mirotić),,84,83
322,4,10:06.0,,J. Holiday misses 2-pt layup from 2 ft,84,83
323,4,10:04.0,Defensive rebound by L. Deng,,84,83
324,4,10:02.0,Turnover by L. Deng (bad pass; steal by J. Holiday),,84,83
325,4,9:59.0,,J. Holiday misses 2-pt layup from 1 ft,84,83
326,4,9:56.0,Defensive rebound by J. Winslow,,84,83
327,4,9:50.0,J. Richardson makes 2-pt jump shot from 21 ft (assist by J. Winslow),,86,83
328,4,9:35.0,,A. Brooks misses 2-pt jump shot from 5 ft (block by H. Whiteside),86,83
329,4,9:33.0,Defensive rebound by H. Whiteside,,86,83
330,4,9:24.0,J. Richardson makes 2-pt layup from 2 ft,,88,83
331,4,9:21.0,,Chicago full timeout,88,83
332,4,9:21.0,,E. Moore enters the game for A. Brooks,88,83
333,4,9:06.0,,N. Mirotić misses 3-pt jump shot from 24 ft,88,83
334,4,9:04.0,Defensive rebound by J. Winslow,,88,83
335,4,8:48.0,Turnover by D. Wade (lost ball; steal by J. Holiday),,88,83
336,4,8:27.0,,E. Moore makes 2-pt jump shot from 8 ft,88,85
337,4,8:07.0,L. Deng makes 3-pt jump shot from 24 ft (assist by D. Wade),,91,85
338,4,7:54.0,,Turnover by N. Mirotić (bad pass; steal by L. Deng),91,85
339,4,7:40.0,L. Deng makes 2-pt hook shot from 2 ft (assist by H. Whiteside),,93,85
340,4,7:20.0,,D. McDermott misses 2-pt jump shot from 15 ft,93,85
341,4,7:18.0,Defensive rebound by Team,,93,85
342,4,7:18.0,,P. Gasol enters the game for J. Holiday,93,85
343,4,7:18.0,,M. Dunleavy enters the game for N. Mirotić,93,85
344,4,7:18.0,,T. Gibson enters the game for B. Portis,93,85
345,4,7:18.0,G. Dragić enters the game for D. Wade,,93,85
346,4,7:04.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by G. Dragić),,96,85
347,4,6:48.0,,Personal foul by J. Winslow,96,85
348,4,6:35.0,,Turnover by M. Dunleavy (bad pass; steal by L. Deng),96,85
349,4,6:29.0,H. Whiteside makes 2-pt dunk at rim (assist by L. Deng),,98,85
350,4,6:29.0,,Chicago full timeout,98,85
351,4,6:29.0,,Chicago full timeout,98,85
352,4,6:15.0,,Turnover by T. Gibson (lost ball; steal by H. Whiteside),98,85
353,4,6:02.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by G. Dragić),,101,85
354,4,5:49.0,,E. Moore makes 2-pt jump shot from 14 ft (assist by P. Gasol),101,87
355,4,5:29.0,G. Dragić misses 2-pt jump shot from 12 ft,,101,87
356,4,5:29.0,Offensive rebound by H. Whiteside,,101,87
357,4,5:29.0,Miami full timeout,,101,87
358,4,5:26.0,L. Deng makes 2-pt jump shot from 5 ft (assist by J. Winslow),,103,87
359,4,5:11.0,,Turnover by D. McDermott (bad pass; steal by J. Winslow),103,87
360,4,5:08.0,J. Winslow makes 2-pt dunk at rim,,105,87
361,4,4:51.0,,Turnover by P. Gasol (bad pass; steal by J. Winslow),105,87
362,4,4:40.0,H. Whiteside misses 2-pt jump shot from 4 ft,,105,87
363,4,4:39.0,,Defensive rebound by P. Gasol,105,87
364,4,4:32.0,,D. McDermott misses 3-pt jump shot from 24 ft,105,87
365,4,4:30.0,Defensive rebound by G. Dragić,,105,87
366,4,4:20.0,J. Richardson makes 3-pt jump shot from 22 ft (assist by G. Dragić),,108,87
367,4,4:08.0,,P. Gasol misses 3-pt jump shot from 25 ft,108,87
368,4,4:07.0,Defensive rebound by G. Dragić,,108,87
369,4,3:53.0,G. Dragić makes 2-pt jump shot from 16 ft,,110,87
370,4,3:52.0,,Chicago full timeout,110,87
371,4,3:52.0,,A. Brooks enters the game for M. Dunleavy,110,87
372,4,3:52.0,,C. Felício enters the game for T. Gibson,110,87
373,4,3:52.0,,J. Holiday enters the game for P. Gasol,110,87
374,4,3:52.0,,B. Portis enters the game for E. Moore,110,87
375,4,3:52.0,,T. Snell enters the game for D. McDermott,110,87
376,4,3:34.0,,Turnover by T. Snell (bad pass; steal by G. Dragić),110,87
377,4,3:22.0,Turnover by G. Dragić (bad pass; steal by T. Snell),,110,87
378,4,3:18.0,,T. Snell makes 2-pt layup from 1 ft,110,89
379,4,2:54.0,L. Deng makes 3-pt jump shot from 25 ft (assist by J. Richardson),,113,89
380,4,2:47.0,,Shooting foul by J. Richardson (drawn by A. Brooks),113,89
