,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
58,1,4:12.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by P. Millsap),16,20
59,1,3:54.0,S. Larkin makes 2-pt jump shot from 15 ft,,18,20
60,1,3:38.0,,T. Splitter misses 2-pt layup from 2 ft (block by T. Robinson),18,20
61,1,3:38.0,,Offensive rebound by Team,18,20
62,1,3:38.0,,D. Schröder enters the game for J. Teague,18,20
63,1,3:38.0,,K. Bazemore enters the game for K. Korver,18,20
64,1,3:38.0,B. Bogdanović enters the game for J. Johnson,,18,20
65,1,3:34.0,Offensive charge foul by P. Millsap (drawn by T. Young),,18,20
66,1,3:34.0,,Turnover by P. Millsap (offensive foul),18,20
67,1,3:22.0,W. Ellington makes 2-pt jump shot from 17 ft,,20,20
68,1,3:10.0,,Shooting foul by T. Robinson (drawn by T. Sefolosha),20,20
69,1,3:10.0,,T. Sefolosha misses free throw 1 of 2,20,20
70,1,3:10.0,,Offensive rebound by Team,20,20
71,1,3:10.0,,M. Scott enters the game for P. Millsap,20,20
72,1,3:10.0,,T. Sefolosha makes free throw 2 of 2,20,21
73,1,2:51.0,S. Larkin misses 2-pt jump shot from 8 ft (block by T. Sefolosha),,20,21
74,1,2:49.0,,Defensive rebound by T. Sefolosha,20,21
75,1,2:47.0,,K. Bazemore makes 2-pt layup at rim (assist by T. Sefolosha),20,23
76,1,2:47.0,Brooklyn full timeout,,20,23
77,1,2:47.0,B. Lopez enters the game for T. Young,,20,23
78,1,2:47.0,S. Karasev enters the game for W. Ellington,,20,23
79,1,2:22.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,20,23
80,1,2:22.0,Offensive rebound by Team,,20,23
81,1,2:22.0,,Loose ball foul by M. Scott (drawn by T. Robinson),20,23
82,1,2:09.0,S. Larkin misses 2-pt jump shot from 9 ft,,20,23
83,1,2:06.0,,Defensive rebound by T. Sefolosha,20,23
84,1,1:52.0,,Shooting foul by T. Robinson (drawn by T. Sefolosha),20,23
85,1,1:52.0,,T. Sefolosha makes free throw 1 of 2,20,24
86,1,1:52.0,,A. Horford enters the game for T. Splitter,20,24
87,1,1:52.0,,T. Sefolosha makes free throw 2 of 2,20,25
88,1,1:41.0,B. Lopez misses 2-pt jump shot from 3 ft (block by A. Horford),,20,25
89,1,1:38.0,,Defensive rebound by D. Schröder,20,25
90,1,1:31.0,,M. Scott misses 2-pt jump shot from 6 ft,20,25
91,1,1:30.0,Defensive rebound by S. Karasev,,20,25
92,1,1:20.0,Personal foul by A. Horford (drawn by B. Lopez),,20,25
93,1,1:12.0,Turnover by B. Bogdanović (bad pass; steal by T. Sefolosha),,20,25
94,1,1:09.0,,Turnover by M. Scott (lost ball; steal by S. Larkin),20,25
95,1,1:06.0,,Offensive charge foul by T. Robinson (drawn by K. Bazemore),20,25
96,1,1:06.0,Turnover by T. Robinson (offensive foul),,20,25
97,1,1:06.0,T. Young enters the game for T. Robinson,,20,25
98,1,0:54.0,,A. Horford makes 2-pt dunk at rim (assist by D. Schröder),20,27
99,1,0:54.0,Brooklyn full timeout,,20,27
100,1,0:38.0,Def 3 sec tech foul by K. Bazemore,,20,27
101,1,0:38.0,B. Bogdanović makes technical free throw,,21,27
102,1,0:35.0,Personal foul by K. Bazemore (drawn by S. Karasev),,21,27
103,1,0:35.0,S. Karasev makes free throw 1 of 2,,22,27
104,1,0:35.0,S. Karasev makes free throw 2 of 2,,23,27
105,1,0:29.0,,Turnover by D. Schröder (bad pass; steal by T. Young),23,27
106,1,0:29.0,Personal foul by A. Horford (drawn by T. Young),,23,27
107,1,0:29.0,T. Young misses free throw 1 of 2,,23,27
108,1,0:29.0,Offensive rebound by Team,,23,27
109,1,0:29.0,T. Young misses free throw 2 of 2,,23,27
110,1,0:26.0,Offensive rebound by S. Karasev,,23,27
111,1,0:18.0,S. Larkin misses 3-pt jump shot from 24 ft,,23,27
112,1,0:15.0,,Defensive rebound by M. Scott,23,27
113,1,0:01.0,,D. Schröder misses 2-pt jump shot from 6 ft (block by S. Larkin),23,27
114,1,0:01.0,Defensive rebound by S. Larkin,,23,27
115,1,0:00.0,S. Larkin misses 3-pt jump shot from 35 ft,,23,27
116,1,0:00.0,Offensive rebound by Team,,23,27
117,2,11:48.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by D. Schröder),23,29
118,2,11:35.0,Turnover by S. Larkin (bad pass),,23,29
119,2,11:20.0,D. Sloan enters the game for S. Larkin,,23,29
120,2,11:18.0,,D. Schröder makes 2-pt jump shot from 17 ft (assist by K. Bazemore),23,31
121,2,11:01.0,A. Bargnani makes 2-pt jump shot from 19 ft (assist by D. Sloan),,25,31
122,2,10:49.0,,M. Scott misses 2-pt jump shot from 15 ft,25,31
123,2,10:47.0,Defensive rebound by B. Bogdanović,,25,31
124,2,10:37.0,Turnover by D. Sloan (bad pass; steal by D. Schröder),,25,31
125,2,10:33.0,,D. Schröder makes 2-pt layup from 1 ft,25,33
126,2,10:07.0,Turnover by B. Lopez (bad pass; steal by K. Bazemore),,25,33
127,2,10:00.0,,K. Bazemore makes 3-pt jump shot from 22 ft (assist by D. Schröder),25,36
128,2,10:00.0,Brooklyn full timeout,,25,36
129,2,10:00.0,J. Johnson enters the game for B. Bogdanović,,25,36
130,2,9:39.0,W. Ellington makes 2-pt jump shot from 20 ft (assist by A. Bargnani),,27,36
131,2,9:21.0,,K. Bazemore misses 3-pt jump shot from 24 ft,27,36
132,2,9:19.0,Defensive rebound by D. Sloan,,27,36
133,2,9:01.0,B. Lopez misses 2-pt hook shot from 2 ft,,27,36
134,2,9:00.0,,Defensive rebound by M. Scott,27,36
135,2,8:53.0,,D. Schröder makes 2-pt layup from 1 ft,27,38
136,2,8:44.0,B. Lopez makes 2-pt layup at rim (assist by D. Sloan),,29,38
137,2,8:44.0,Shooting foul by M. Scott (drawn by B. Lopez),,29,38
138,2,8:44.0,,T. Sefolosha enters the game for K. Bazemore,29,38
139,2,8:44.0,,P. Millsap enters the game for M. Scott,29,38
140,2,8:44.0,B. Lopez makes free throw 1 of 1,,30,38
141,2,8:33.0,,T. Splitter makes 2-pt layup from 1 ft (assist by D. Schröder),30,40
142,2,8:17.0,Personal foul by T. Splitter (drawn by D. Sloan),,30,40
143,2,8:01.0,A. Bargnani makes 2-pt jump shot from 10 ft (assist by D. Sloan),,32,40
144,2,7:43.0,,P. Millsap makes 2-pt layup at rim (assist by D. Schröder),32,42
145,2,7:25.0,D. Sloan misses 3-pt jump shot from 23 ft,,32,42
146,2,7:24.0,,Defensive rebound by T. Sefolosha,32,42
147,2,7:16.0,,T. Sefolosha makes 2-pt layup from 1 ft,32,44
148,2,7:04.0,W. Ellington misses 3-pt jump shot from 24 ft,,32,44
149,2,7:03.0,,Defensive rebound by D. Schröder,32,44
150,2,6:49.0,,T. Hardaway misses 3-pt jump shot from 23 ft,32,44
151,2,6:48.0,Defensive rebound by Team,,32,44
152,2,6:48.0,,Loose ball foul by P. Millsap (drawn by B. Lopez),32,44
153,2,6:48.0,,J. Teague enters the game for D. Schröder,32,44
154,2,6:48.0,T. Young enters the game for A. Bargnani,,32,44
155,2,6:33.0,J. Johnson misses 2-pt jump shot from 8 ft,,32,44
156,2,6:30.0,,Defensive rebound by J. Teague,32,44
157,2,6:25.0,,P. Millsap misses 2-pt layup from 1 ft,32,44
158,2,6:23.0,Defensive rebound by T. Young,,32,44
159,2,6:08.0,Shooting foul by J. Teague (drawn by D. Sloan),,32,44
160,2,6:08.0,D. Sloan makes free throw 1 of 2,,33,44
161,2,6:08.0,,M. Scott enters the game for T. Splitter,33,44
162,2,6:08.0,D. Sloan makes free throw 2 of 2,,34,44
163,2,5:53.0,,J. Teague misses 2-pt layup from 1 ft,34,44
164,2,5:50.0,Defensive rebound by J. Johnson,,34,44
165,2,5:40.0,J. Johnson misses 3-pt jump shot from 23 ft,,34,44
166,2,5:37.0,Offensive rebound by B. Lopez,,34,44
167,2,5:25.0,T. Young makes 2-pt hook shot from 5 ft,,36,44
168,2,5:24.0,,Atlanta full timeout,36,44
169,2,5:24.0,,A. Horford enters the game for T. Sefolosha,36,44
170,2,5:24.0,,K. Bazemore enters the game for M. Scott,36,44
171,2,5:24.0,,K. Korver enters the game for T. Hardaway,36,44
172,2,5:05.0,,A. Horford makes 2-pt layup at rim (assist by J. Teague),36,46
173,2,4:48.0,D. Sloan makes 2-pt layup from 1 ft (assist by B. Lopez),,38,46
174,2,4:39.0,,Shooting foul by D. Sloan (drawn by J. Teague),38,46
175,2,4:39.0,,J. Teague makes free throw 1 of 2,38,47
176,2,4:39.0,,J. Teague makes free throw 2 of 2,38,48
177,2,4:15.0,T. Young makes 2-pt jump shot from 18 ft,,40,48
178,2,4:04.0,,P. Millsap makes 2-pt dunk at rim (assist by A. Horford),40,50
179,2,3:48.0,J. Johnson misses 2-pt jump shot from 20 ft,,40,50
180,2,3:47.0,,Defensive rebound by P. Millsap,40,50
181,2,3:30.0,,P. Millsap makes 2-pt jump shot from 8 ft (assist by K. Bazemore),40,52
182,2,3:09.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by W. Ellington),,43,52
183,2,2:55.0,,P. Millsap makes 2-pt jump shot from 9 ft (assist by J. Teague),43,54
184,2,2:40.0,Turnover by D. Sloan (bad pass; steal by K. Korver),,43,54
185,2,2:26.0,,K. Korver misses 3-pt jump shot from 23 ft,43,54
186,2,2:24.0,Defensive rebound by W. Ellington,,43,54
187,2,2:11.0,J. Johnson makes 3-pt jump shot from 23 ft (assist by D. Sloan),,46,54
188,2,1:50.0,,Turnover by A. Horford (traveling),46,54
189,2,1:50.0,Official timeout,,46,54
190,2,1:50.0,,T. Splitter enters the game for A. Horford,46,54
191,2,1:40.0,W. Ellington misses 3-pt jump shot from 24 ft,,46,54
192,2,1:38.0,,Defensive rebound by T. Splitter,46,54
193,2,1:20.0,,P. Millsap misses 2-pt jump shot from 10 ft,46,54
194,2,1:18.0,Defensive rebound by T. Young,,46,54
195,2,1:03.0,B. Lopez misses 2-pt hook shot from 10 ft,,46,54
196,2,1:00.0,,Defensive rebound by K. Bazemore,46,54
197,2,0:57.0,,Personal foul by B. Lopez (drawn by P. Millsap),46,54
198,2,0:57.0,,A. Horford enters the game for T. Splitter,46,54
199,2,0:51.0,Offensive charge foul by P. Millsap (drawn by T. Young),,46,54
200,2,0:51.0,,Turnover by P. Millsap (offensive foul),46,54
201,2,0:51.0,,T. Splitter enters the game for P. Millsap,46,54
202,2,0:38.0,T. Young makes 2-pt layup from 3 ft (assist by D. Sloan),,48,54
203,2,0:30.0,,Shooting foul by B. Lopez (drawn by J. Teague),48,54
204,2,0:30.0,,J. Teague misses free throw 1 of 2,48,54
205,2,0:30.0,,Offensive rebound by Team,48,54
206,2,0:30.0,A. Bargnani enters the game for B. Lopez,,48,54
207,2,0:30.0,,M. Scott enters the game for A. Horford,48,54
208,2,0:30.0,,T. Sefolosha enters the game for T. Splitter,48,54
209,2,0:30.0,,J. Teague makes free throw 2 of 2,48,55
210,2,0:11.0,D. Sloan misses 2-pt jump shot from 19 ft,,48,55
211,2,0:08.0,,Defensive rebound by J. Teague,48,55
212,2,0:04.0,,M. Scott misses 3-pt jump shot from 25 ft,48,55
213,2,0:01.0,Defensive rebound by W. Ellington,,48,55
214,2,0:00.0,W. Ellington misses 3-pt jump shot from 49 ft,,48,55
215,2,0:00.0,Offensive rebound by Team,,48,55
216,3,11:43.0,,Personal foul by D. Sloan (drawn by A. Horford),48,55
217,3,11:36.0,,J. Teague misses 3-pt jump shot from 24 ft,48,55
218,3,11:34.0,Defensive rebound by T. Young,,48,55
219,3,11:24.0,J. Johnson makes 3-pt jump shot from 24 ft,,51,55
220,3,11:10.0,,K. Korver misses 3-pt jump shot from 24 ft,51,55
221,3,11:09.0,Defensive rebound by T. Young,,51,55
222,3,10:54.0,J. Johnson makes 2-pt layup from 2 ft,,53,55
223,3,10:38.0,,A. Horford misses 2-pt jump shot from 17 ft,53,55
224,3,10:36.0,Defensive rebound by T. Young,,53,55
225,3,10:25.0,T. Young makes 2-pt jump shot from 15 ft (assist by D. Sloan),,55,55
226,3,10:24.0,,Atlanta full timeout,55,55
227,3,10:09.0,,P. Millsap misses 2-pt layup from 1 ft,55,55
228,3,10:07.0,Defensive rebound by B. Lopez,,55,55
229,3,9:57.0,Turnover by J. Johnson (bad pass; steal by A. Horford),,55,55
230,3,9:53.0,,J. Teague makes 2-pt layup from 1 ft (assist by K. Bazemore),55,57
231,3,9:27.0,D. Sloan misses 3-pt jump shot from 24 ft,,55,57
232,3,9:25.0,,Defensive rebound by K. Korver,55,57
233,3,9:13.0,,A. Horford misses 2-pt layup from 2 ft,55,57
234,3,9:12.0,Defensive rebound by D. Sloan,,55,57
235,3,9:06.0,T. Young makes 2-pt dunk at rim (assist by W. Ellington),,57,57
236,3,8:52.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by J. Teague),57,60
237,3,8:28.0,B. Lopez makes 2-pt hook shot from 8 ft (assist by D. Sloan),,59,60
238,3,8:15.0,,Def 3 sec tech foul by T. Young,59,60
239,3,8:15.0,,K. Korver makes technical free throw,59,61
240,3,8:15.0,,T. Splitter enters the game for P. Millsap,59,61
241,3,8:08.0,,J. Teague misses 3-pt jump shot from 24 ft,59,61
242,3,8:06.0,Defensive rebound by J. Johnson,,59,61
243,3,7:50.0,D. Sloan misses 2-pt jump shot from 15 ft,,59,61
244,3,7:48.0,,Defensive rebound by K. Korver,59,61
245,3,7:34.0,,T. Splitter makes 2-pt layup from 2 ft (assist by J. Teague),59,63
246,3,7:17.0,Turnover by W. Ellington (bad pass; steal by A. Horford),,59,63
247,3,7:12.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by J. Teague),59,65
248,3,7:12.0,Brooklyn full timeout,,59,65
249,3,6:57.0,Personal foul by T. Splitter (drawn by B. Lopez),,59,65
250,3,6:45.0,B. Lopez makes 2-pt jump shot from 16 ft,,61,65
251,3,6:34.0,,K. Korver misses 3-pt jump shot from 24 ft,61,65
252,3,6:32.0,,Offensive rebound by A. Horford,61,65
253,3,6:12.0,,J. Teague makes 2-pt layup at rim,61,67
254,3,5:59.0,B. Lopez misses 2-pt layup from 2 ft (block by A. Horford),,61,67
255,3,5:55.0,,Defensive rebound by K. Korver,61,67
256,3,5:52.0,,T. Splitter makes 2-pt layup at rim (assist by A. Horford),61,69
257,3,5:34.0,Turnover by D. Sloan (lost ball; steal by J. Teague),,61,69
258,3,5:29.0,,K. Korver misses 3-pt jump shot from 25 ft,61,69
259,3,5:27.0,Defensive rebound by D. Sloan,,61,69
260,3,5:17.0,J. Johnson makes 2-pt jump shot from 14 ft,,63,69
261,3,4:58.0,,K. Bazemore misses 3-pt jump shot from 24 ft,63,69
262,3,4:55.0,Defensive rebound by B. Lopez,,63,69
263,3,4:43.0,B. Lopez misses 2-pt jump shot from 10 ft,,63,69
264,3,4:42.0,,Defensive rebound by T. Splitter,63,69
265,3,4:31.0,,Shooting foul by T. Young (drawn by T. Splitter),63,69
266,3,4:31.0,,T. Splitter makes free throw 1 of 2,63,70
267,3,4:31.0,,P. Millsap enters the game for K. Bazemore,63,70
268,3,4:31.0,,D. Schröder enters the game for A. Horford,63,70
269,3,4:31.0,,T. Hardaway enters the game for K. Korver,63,70
270,3,4:31.0,,T. Sefolosha enters the game for J. Teague,63,70
271,3,4:31.0,S. Larkin enters the game for B. Lopez,,63,70
272,3,4:31.0,A. Bargnani enters the game for D. Sloan,,63,70
273,3,4:31.0,,T. Splitter makes free throw 2 of 2,63,71
274,3,4:15.0,A. Bargnani misses 2-pt jump shot from 18 ft,,63,71
275,3,4:13.0,,Defensive rebound by T. Splitter,63,71
276,3,4:05.0,,P. Millsap makes 2-pt dunk at rim (assist by D. Schröder),63,73
277,3,3:52.0,W. Ellington misses 2-pt jump shot from 19 ft,,63,73
278,3,3:51.0,,Defensive rebound by P. Millsap,63,73
279,3,3:38.0,,D. Schröder misses 3-pt jump shot from 24 ft,63,73
280,3,3:37.0,Defensive rebound by W. Ellington,,63,73
281,3,3:28.0,J. Johnson misses 2-pt jump shot from 13 ft,,63,73
282,3,3:28.0,,Defensive rebound by Team,63,73
283,3,3:28.0,Loose ball foul by T. Young (drawn by P. Millsap),,63,73
284,3,3:28.0,,M. Scott enters the game for T. Splitter,63,73
285,3,3:28.0,B. Bogdanović enters the game for J. Johnson,,63,73
286,3,3:28.0,M. Brown enters the game for W. Ellington,,63,73
287,3,3:08.0,,P. Millsap makes 2-pt layup from 1 ft (assist by T. Hardaway),63,75
288,3,2:43.0,M. Brown makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,66,75
289,3,2:27.0,,Shooting foul by T. Young (drawn by M. Scott),66,75
290,3,2:27.0,,M. Scott makes free throw 1 of 2,66,76
291,3,2:27.0,T. Robinson enters the game for T. Young,,66,76
292,3,2:27.0,,M. Scott makes free throw 2 of 2,66,77
293,3,2:13.0,A. Bargnani makes 2-pt jump shot from 17 ft,,68,77
294,3,1:59.0,,Shooting foul by T. Robinson (drawn by P. Millsap),68,77
295,3,1:59.0,,P. Millsap misses free throw 1 of 2,68,77
296,3,1:59.0,,Offensive rebound by Team,68,77
297,3,1:59.0,,P. Millsap misses free throw 2 of 2,68,77
298,3,1:58.0,Defensive rebound by M. Brown,,68,77
299,3,1:46.0,B. Bogdanović misses 2-pt layup from 1 ft,,68,77
300,3,1:44.0,,Defensive rebound by D. Schröder,68,77
301,3,1:38.0,,D. Schröder makes 2-pt layup from 2 ft,68,79
302,3,1:20.0,A. Bargnani misses 3-pt jump shot from 24 ft,,68,79
303,3,1:18.0,,Defensive rebound by T. Hardaway,68,79
304,3,1:06.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by D. Schröder),68,82
305,3,0:39.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,68,82
306,3,0:38.0,,Defensive rebound by D. Schröder,68,82
307,3,0:31.0,,P. Millsap makes 2-pt layup at rim (assist by D. Schröder),68,84
308,3,0:07.0,T. Robinson misses 2-pt jump shot from 22 ft,,68,84
309,3,0:04.0,,Defensive rebound by M. Scott,68,84
310,3,0:01.0,,D. Schröder misses 3-pt jump shot from 28 ft,68,84
311,3,0:01.0,Defensive rebound by M. Brown,,68,84
312,4,11:47.0,Turnover by B. Lopez (lost ball; steal by D. Schröder),,68,84
313,4,11:41.0,,Turnover by P. Millsap (bad pass; steal by W. Reed),68,84
314,4,11:36.0,S. Larkin misses 2-pt layup at rim (block by T. Sefolosha),,68,84
315,4,11:34.0,,Defensive rebound by P. Millsap,68,84
316,4,11:21.0,,Shooting foul by W. Reed (drawn by P. Millsap),68,84
317,4,11:21.0,,P. Millsap makes free throw 1 of 2,68,85
318,4,11:21.0,,P. Millsap makes free throw 2 of 2,68,86
319,4,11:06.0,Shooting foul by T. Sefolosha (drawn by B. Lopez),,68,86
320,4,11:06.0,B. Lopez makes free throw 1 of 2,,69,86
321,4,11:06.0,B. Lopez misses free throw 2 of 2,,69,86
322,4,11:04.0,,Defensive rebound by P. Millsap,69,86
323,4,10:52.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by D. Schröder),69,88
324,4,10:27.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,69,88
325,4,10:26.0,,Defensive rebound by D. Schröder,69,88
326,4,10:12.0,,M. Scott makes 3-pt jump shot from 23 ft (assist by T. Hardaway),69,91
327,4,9:51.0,Turnover by M. Brown (bad pass; steal by P. Millsap),,69,91
328,4,9:47.0,,A. Horford enters the game for P. Millsap,69,91
329,4,9:33.0,,A. Horford misses 3-pt jump shot from 24 ft,69,91
330,4,9:32.0,,Offensive rebound by Team,69,91
331,4,9:32.0,Loose ball foul by W. Reed (drawn by T. Sefolosha),,69,91
332,4,9:17.0,,M. Scott misses 3-pt jump shot from 25 ft,69,91
333,4,9:15.0,,Offensive rebound by D. Schröder,69,91
334,4,9:02.0,,Turnover by M. Scott (bad pass),69,91
335,4,8:44.0,Turnover by B. Bogdanović (lost ball; steal by D. Schröder),,69,91
336,4,8:37.0,,Offensive foul by A. Horford (drawn by B. Bogdanović),69,91
337,4,8:37.0,,Turnover by A. Horford (offensive foul),69,91
338,4,8:37.0,Technical foul by B. Bogdanović,,69,91
339,4,8:37.0,Official timeout,,69,91
340,4,8:37.0,,K. Bazemore enters the game for T. Sefolosha,69,91
341,4,8:37.0,T. Robinson enters the game for B. Lopez,,69,91
342,4,8:37.0,,D. Schröder makes technical free throw,69,92
343,4,8:21.0,Turnover by T. Robinson (lost ball; steal by M. Scott),,69,92
344,4,8:13.0,,D. Schröder makes 3-pt jump shot from 23 ft (assist by T. Hardaway),69,95
345,4,7:57.0,M. Brown misses 2-pt jump shot from 16 ft,,69,95
346,4,7:56.0,Offensive rebound by W. Reed,,69,95
347,4,7:56.0,Shooting foul by A. Horford (drawn by W. Reed),,69,95
348,4,7:56.0,W. Reed misses free throw 1 of 2,,69,95
349,4,7:56.0,Offensive rebound by Team,,69,95
350,4,7:56.0,,M. Muscala enters the game for M. Scott,69,95
351,4,7:56.0,W. Reed makes free throw 2 of 2,,70,95
352,4,7:45.0,,D. Schröder makes 3-pt jump shot from 24 ft,70,98
353,4,7:29.0,B. Bogdanović makes 2-pt jump shot from 12 ft (assist by S. Larkin),,72,98
354,4,7:15.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by D. Schröder),72,100
355,4,7:02.0,M. Brown misses 3-pt jump shot from 22 ft,,72,100
356,4,7:00.0,Offensive rebound by T. Robinson,,72,100
357,4,6:59.0,Personal foul by M. Muscala (drawn by M. Brown),,72,100
358,4,6:59.0,,J. Holiday enters the game for K. Bazemore,72,100
359,4,6:45.0,Personal foul by J. Holiday (drawn by B. Bogdanović),,72,100
360,4,6:36.0,W. Reed makes 2-pt layup at rim (assist by M. Brown),,74,100
361,4,6:22.0,,A. Horford makes 2-pt jump shot from 16 ft,74,102
362,4,5:53.0,T. Robinson makes 2-pt dunk at rim (assist by B. Bogdanović),,76,102
363,4,5:46.0,,Atlanta full timeout,76,102
364,4,5:46.0,,S. Mack enters the game for A. Horford,76,102
365,4,5:46.0,,M. Scott enters the game for D. Schröder,76,102
366,4,5:36.0,,T. Hardaway makes 2-pt layup from 1 ft,76,104
367,4,5:09.0,B. Bogdanović makes 2-pt layup from 3 ft,,78,104
368,4,5:02.0,,M. Muscala makes 2-pt dunk at rim (assist by S. Mack),78,106
369,4,4:50.0,M. Brown misses 3-pt jump shot from 24 ft,,78,106
370,4,4:49.0,,Defensive rebound by M. Scott,78,106
371,4,4:35.0,,Shooting foul by M. Brown (drawn by S. Mack),78,106
372,4,4:35.0,,S. Mack misses free throw 1 of 2,78,106
373,4,4:35.0,,Offensive rebound by Team,78,106
374,4,4:35.0,,S. Mack makes free throw 2 of 2,78,107
375,4,4:23.0,Turnover by M. Brown (bad pass; steal by M. Scott),,78,107
376,4,4:18.0,,T. Hardaway makes 2-pt dunk at rim,78,109
377,4,4:17.0,Brooklyn full timeout,,78,109
378,4,3:56.0,T. Robinson misses 2-pt jump shot from 7 ft,,78,109
379,4,3:55.0,Offensive rebound by W. Reed,,78,109
380,4,3:55.0,W. Reed misses 2-pt layup from 1 ft,,78,109
381,4,3:55.0,,Defensive rebound by Team,78,109
